Rank 107641: 104985 - [001, 107638, 000] - HP: 510, STR: 818, VIT: 207, SPD: 15, LUK: 1, Attack: 131804, Defense: 87632, Current HP: 510, A Avg: 1097927, D Avg: 122684, [Tekken[188, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107641: 106422 - [001, 107638, 000] - HP: 228, STR: -18595, VIT: 58, SPD: 15, LUK: 1, Attack: 121007, Defense: 87886, Current HP: 228, A Avg: 1007988, D Avg: 123040, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107641: 106423 - [001, 107638, 000] - HP: 348, STR: -18606, VIT: 49, SPD: 15, LUK: 1, Attack: 120991, Defense: 87877, Current HP: 348, A Avg: 1007855, D Avg: 123027, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107641: 106424 - [001, 107638, 000] - HP: 266, STR: -18606, VIT: 49, SPD: 29, LUK: 1, Attack: 120991, Defense: 87877, Current HP: 266, A Avg: 1007855, D Avg: 123027, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107641: 106425 - [001, 107638, 000] - HP: 247, STR: -23680, VIT: 60, SPD: 25, LUK: 1, Attack: 113380, Defense: 87888, Current HP: 247, A Avg: 944455, D Avg: 123043, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107641: 106426 - [001, 107638, 000] - HP: 228, STR: -18595, VIT: 89, SPD: 15, LUK: 1, Attack: 121007, Defense: 87917, Current HP: 228, A Avg: 1007988, D Avg: 123083, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107641: 106427 - [001, 107638, 000] - HP: 247, STR: -18584, VIT: 60, SPD: 15, LUK: 2, Attack: 121024, Defense: 87888, Current HP: 247, A Avg: 1008129, D Avg: 123043, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107641: 106428 - [001, 107638, 000] - HP: 228, STR: -26999, VIT: 60, SPD: 15, LUK: 1, Attack: 108401, Defense: 87888, Current HP: 228, A Avg: 902980, D Avg: 123043, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107641: 106429 - [001, 107638, 000] - HP: 493, STR: -18595, VIT: 70, SPD: 15, LUK: 1, Attack: 121007, Defense: 87898, Current HP: 493, A Avg: 1007988, D Avg: 123057, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107641: 106430 - [001, 107638, 000] - HP: 415, STR: -18540, VIT: 49, SPD: 15, LUK: 1, Attack: 121090, Defense: 87877, Current HP: 415, A Avg: 1008679, D Avg: 123027, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107641: 106431 - [001, 107638, 000] - HP: 484, STR: -18606, VIT: 89, SPD: 15, LUK: 1, Attack: 120991, Defense: 87917, Current HP: 484, A Avg: 1007855, D Avg: 123083, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107641: 106432 - [001, 107638, 000] - HP: 396, STR: -18540, VIT: 39, SPD: 15, LUK: 2, Attack: 121090, Defense: 87867, Current HP: 396, A Avg: 1008679, D Avg: 123013, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107641: 106433 - [001, 107638, 000] - HP: 285, STR: -21143, VIT: 80, SPD: 25, LUK: 1, Attack: 117185, Defense: 87908, Current HP: 285, A Avg: 976151, D Avg: 123071, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107641: 106434 - [001, 107638, 000] - HP: 228, STR: -31757, VIT: 39, SPD: 15, LUK: 1, Attack: 101264, Defense: 87867, Current HP: 228, A Avg: 843529, D Avg: 123013, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107641: 106435 - [001, 107638, 000] - HP: 240, STR: -27711, VIT: 150, SPD: 17, LUK: 1, Attack: 107333, Defense: 87978, Current HP: 240, A Avg: 894083, D Avg: 123169, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107641: 106436 - [001, 107638, 000] - HP: 323, STR: -26999, VIT: 118, SPD: 15, LUK: 1, Attack: 108401, Defense: 87946, Current HP: 323, A Avg: 902980, D Avg: 123124, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107641: 106437 - [001, 107638, 000] - HP: 228, STR: -18500, VIT: 39, SPD: 15, LUK: 2, Attack: 121150, Defense: 87867, Current HP: 228, A Avg: 1009179, D Avg: 123013, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107641: 106438 - [001, 107638, 000] - HP: 461, STR: -20177, VIT: 258, SPD: 18, LUK: 1, Attack: 118634, Defense: 88086, Current HP: 461, A Avg: 988221, D Avg: 123320, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107641: 106439 - [001, 107638, 000] - HP: 503, STR: -28663, VIT: 104, SPD: 18, LUK: 1, Attack: 105905, Defense: 87932, Current HP: 503, A Avg: 882188, D Avg: 123104, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107641: 106440 - [001, 107638, 000] - HP: 589, STR: -23350, VIT: 421, SPD: 15, LUK: 1, Attack: 113875, Defense: 88249, Current HP: 589, A Avg: 948578, D Avg: 123548, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107641: 106441 - [001, 107638, 000] - HP: 374, STR: -18564, VIT: 116, SPD: 15, LUK: 1, Attack: 121054, Defense: 87944, Current HP: 374, A Avg: 1008379, D Avg: 123121, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107641: 106442 - [001, 107638, 000] - HP: 323, STR: -26999, VIT: 80, SPD: 15, LUK: 1, Attack: 108401, Defense: 87908, Current HP: 323, A Avg: 902980, D Avg: 123071, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107641: 106443 - [001, 107638, 000] - HP: 399, STR: -26775, VIT: 226, SPD: 19, LUK: 1, Attack: 108737, Defense: 88054, Current HP: 399, A Avg: 905779, D Avg: 123275, [Sword of Evil[189, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107641: 107042 - [001, 107638, 000] - HP: 250, STR: 1215, VIT: 713, SPD: 15, LUK: 1, Attack: 133314, Defense: 87501, Current HP: 250, A Avg: 1110505, D Avg: 122501, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107641: 107043 - [001, 107638, 000] - HP: 240, STR: 1226, VIT: 713, SPD: 15, LUK: 1, Attack: 133331, Defense: 87501, Current HP: 240, A Avg: 1110647, D Avg: 122501, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107641: 107044 - [001, 107638, 000] - HP: 360, STR: 1215, VIT: 491, SPD: 15, LUK: 1, Attack: 133314, Defense: 87279, Current HP: 360, A Avg: 1110505, D Avg: 122190, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107641: 107045 - [001, 107638, 000] - HP: 280, STR: 1215, VIT: 491, SPD: 29, LUK: 1, Attack: 133314, Defense: 87279, Current HP: 280, A Avg: 1110505, D Avg: 122190, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107641: 107046 - [001, 107638, 000] - HP: 260, STR: 1563, VIT: 502, SPD: 25, LUK: 1, Attack: 133836, Defense: 87290, Current HP: 260, A Avg: 1114853, D Avg: 122205, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107641: 107047 - [001, 107638, 000] - HP: 240, STR: 1226, VIT: 744, SPD: 15, LUK: 1, Attack: 133331, Defense: 87532, Current HP: 240, A Avg: 1110647, D Avg: 122544, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107641: 107048 - [001, 107638, 000] - HP: 260, STR: 1236, VIT: 502, SPD: 15, LUK: 2, Attack: 133346, Defense: 87290, Current HP: 260, A Avg: 1110772, D Avg: 122205, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107641: 107049 - [001, 107638, 000] - HP: 240, STR: 1856, VIT: 502, SPD: 15, LUK: 1, Attack: 134276, Defense: 87290, Current HP: 240, A Avg: 1118519, D Avg: 122205, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107641: 107050 - [001, 107638, 000] - HP: 510, STR: 1226, VIT: 512, SPD: 15, LUK: 1, Attack: 133331, Defense: 87300, Current HP: 510, A Avg: 1110647, D Avg: 122219, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107641: 107051 - [001, 107638, 000] - HP: 429, STR: 1278, VIT: 491, SPD: 15, LUK: 1, Attack: 133409, Defense: 87279, Current HP: 429, A Avg: 1111296, D Avg: 122190, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107641: 107052 - [001, 107638, 000] - HP: 506, STR: 1215, VIT: 744, SPD: 15, LUK: 1, Attack: 133314, Defense: 87532, Current HP: 506, A Avg: 1110505, D Avg: 122544, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107641: 107053 - [001, 107638, 000] - HP: 414, STR: 1278, VIT: 481, SPD: 15, LUK: 2, Attack: 133409, Defense: 87269, Current HP: 414, A Avg: 1111296, D Avg: 122176, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107641: 107054 - [001, 107638, 000] - HP: 300, STR: 1389, VIT: 522, SPD: 25, LUK: 1, Attack: 133575, Defense: 87310, Current HP: 300, A Avg: 1112679, D Avg: 122233, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107641: 107055 - [001, 107638, 000] - HP: 240, STR: 2512, VIT: 481, SPD: 15, LUK: 1, Attack: 135260, Defense: 87269, Current HP: 240, A Avg: 1126715, D Avg: 122176, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107641: 107056 - [001, 107638, 000] - HP: 252, STR: 2044, VIT: 613, SPD: 17, LUK: 1, Attack: 134558, Defense: 87401, Current HP: 252, A Avg: 1120868, D Avg: 122361, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107641: 107057 - [001, 107638, 000] - HP: 340, STR: 1856, VIT: 560, SPD: 15, LUK: 1, Attack: 134276, Defense: 87348, Current HP: 340, A Avg: 1118519, D Avg: 122287, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107641: 107058 - [001, 107638, 000] - HP: 240, STR: 1316, VIT: 481, SPD: 15, LUK: 2, Attack: 133466, Defense: 87269, Current HP: 240, A Avg: 1111771, D Avg: 122176, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107641: 107059 - [001, 107638, 000] - HP: 484, STR: 1446, VIT: 956, SPD: 18, LUK: 1, Attack: 133661, Defense: 87744, Current HP: 484, A Avg: 1113396, D Avg: 122841, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107641: 107060 - [001, 107638, 000] - HP: 480, STR: 2484, VIT: 537, SPD: 15, LUK: 1, Attack: 135218, Defense: 87325, Current HP: 480, A Avg: 1126365, D Avg: 122254, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107641: 107061 - [001, 107638, 000] - HP: 620, STR: 1881, VIT: 1076, SPD: 15, LUK: 1, Attack: 134313, Defense: 87864, Current HP: 620, A Avg: 1118827, D Avg: 123009, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107641: 107062 - [001, 107638, 000] - HP: 391, STR: 1255, VIT: 771, SPD: 15, LUK: 1, Attack: 133374, Defense: 87559, Current HP: 391, A Avg: 1111005, D Avg: 122582, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107641: 107063 - [001, 107638, 000] - HP: 340, STR: 1856, VIT: 522, SPD: 15, LUK: 1, Attack: 134276, Defense: 87310, Current HP: 340, A Avg: 1118519, D Avg: 122233, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107641: 107064 - [001, 107638, 000] - HP: 420, STR: 2073, VIT: 668, SPD: 19, LUK: 1, Attack: 134601, Defense: 87456, Current HP: 420, A Avg: 1121226, D Avg: 122438, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107641: 107111 - [001, 107638, 000] - HP: 361, STR: 1329, VIT: 344, SPD: 15, LUK: 1, Attack: 133485, Defense: 87262, Current HP: 361, A Avg: 1111930, D Avg: 122166, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107641: 107112 - [001, 107638, 000] - HP: 351, STR: 1339, VIT: 344, SPD: 15, LUK: 1, Attack: 133500, Defense: 87262, Current HP: 351, A Avg: 1112054, D Avg: 122166, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107641: 107113 - [001, 107638, 000] - HP: 536, STR: 1329, VIT: 242, SPD: 15, LUK: 1, Attack: 133485, Defense: 87160, Current HP: 536, A Avg: 1111930, D Avg: 122023, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107641: 107114 - [001, 107638, 000] - HP: 389, STR: 1329, VIT: 242, SPD: 29, LUK: 1, Attack: 133485, Defense: 87160, Current HP: 389, A Avg: 1111930, D Avg: 122023, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107641: 107115 - [001, 107638, 000] - HP: 370, STR: 1709, VIT: 253, SPD: 25, LUK: 1, Attack: 134055, Defense: 87171, Current HP: 370, A Avg: 1116678, D Avg: 122039, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107641: 107116 - [001, 107638, 000] - HP: 351, STR: 1339, VIT: 375, SPD: 15, LUK: 1, Attack: 133500, Defense: 87293, Current HP: 351, A Avg: 1112054, D Avg: 122210, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107641: 107117 - [001, 107638, 000] - HP: 370, STR: 1350, VIT: 253, SPD: 15, LUK: 2, Attack: 133517, Defense: 87171, Current HP: 370, A Avg: 1112196, D Avg: 122039, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107641: 107118 - [001, 107638, 000] - HP: 351, STR: 2024, VIT: 253, SPD: 15, LUK: 1, Attack: 134528, Defense: 87171, Current HP: 351, A Avg: 1120618, D Avg: 122039, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107641: 107119 - [001, 107638, 000] - HP: 681, STR: 1339, VIT: 263, SPD: 15, LUK: 1, Attack: 133500, Defense: 87181, Current HP: 681, A Avg: 1112054, D Avg: 122053, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107641: 107120 - [001, 107638, 000] - HP: 623, STR: 1392, VIT: 242, SPD: 15, LUK: 1, Attack: 133580, Defense: 87160, Current HP: 623, A Avg: 1112721, D Avg: 122023, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107641: 107121 - [001, 107638, 000] - HP: 627, STR: 1329, VIT: 375, SPD: 15, LUK: 1, Attack: 133485, Defense: 87293, Current HP: 627, A Avg: 1111930, D Avg: 122210, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107641: 107122 - [001, 107638, 000] - HP: 539, STR: 1392, VIT: 232, SPD: 15, LUK: 2, Attack: 133580, Defense: 87150, Current HP: 539, A Avg: 1112721, D Avg: 122009, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107641: 107123 - [001, 107638, 000] - HP: 408, STR: 1519, VIT: 273, SPD: 25, LUK: 1, Attack: 133770, Defense: 87191, Current HP: 408, A Avg: 1114304, D Avg: 122067, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107641: 107124 - [001, 107638, 000] - HP: 351, STR: 2712, VIT: 232, SPD: 15, LUK: 1, Attack: 135560, Defense: 87150, Current HP: 351, A Avg: 1129214, D Avg: 122009, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107641: 107125 - [001, 107638, 000] - HP: 370, STR: 2217, VIT: 352, SPD: 17, LUK: 1, Attack: 134817, Defense: 87270, Current HP: 370, A Avg: 1123025, D Avg: 122177, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107641: 107126 - [001, 107638, 000] - HP: 446, STR: 2024, VIT: 311, SPD: 15, LUK: 1, Attack: 134528, Defense: 87229, Current HP: 446, A Avg: 1120618, D Avg: 122120, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107641: 107127 - [001, 107638, 000] - HP: 351, STR: 1430, VIT: 232, SPD: 15, LUK: 2, Attack: 133637, Defense: 87150, Current HP: 351, A Avg: 1113196, D Avg: 122009, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107641: 107128 - [001, 107638, 000] - HP: 598, STR: 1570, VIT: 563, SPD: 18, LUK: 1, Attack: 133847, Defense: 87481, Current HP: 598, A Avg: 1114945, D Avg: 122473, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107641: 107129 - [001, 107638, 000] - HP: 579, STR: 2705, VIT: 288, SPD: 15, LUK: 1, Attack: 135549, Defense: 87206, Current HP: 579, A Avg: 1129123, D Avg: 122088, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107641: 107130 - [001, 107638, 000] - HP: 712, STR: 2027, VIT: 707, SPD: 15, LUK: 1, Attack: 134532, Defense: 87625, Current HP: 712, A Avg: 1120651, D Avg: 122674, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107641: 107131 - [001, 107638, 000] - HP: 517, STR: 1369, VIT: 402, SPD: 15, LUK: 1, Attack: 133545, Defense: 87320, Current HP: 517, A Avg: 1112429, D Avg: 122247, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107641: 107132 - [001, 107638, 000] - HP: 446, STR: 2024, VIT: 273, SPD: 15, LUK: 1, Attack: 134528, Defense: 87191, Current HP: 446, A Avg: 1120618, D Avg: 122067, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107641: 107133 - [001, 107638, 000] - HP: 522, STR: 2241, VIT: 419, SPD: 19, LUK: 1, Attack: 134853, Defense: 87337, Current HP: 522, A Avg: 1123325, D Avg: 122271, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107641: 107142 - [001, 107638, 000] - HP: 2334, STR: 1226, VIT: 73, SPD: 15, LUK: 1, Attack: 133331, Defense: 85990, Current HP: 2334, A Avg: 1110647, D Avg: 120385, [Neural Edge[190, 0, 0, 0], Frying Pan[231, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107641: 107143 - [001, 107638, 000] - HP: 2447, STR: 1278, VIT: 52, SPD: 15, LUK: 1, Attack: 133409, Defense: 85969, Current HP: 2447, A Avg: 1111296, D Avg: 120356, [Neural Edge[190, 0, 0, 0], Frying Pan[231, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107641: 107151 - [001, 107638, 000] - HP: 1795, STR: 1446, VIT: 266, SPD: 18, LUK: 1, Attack: 133661, Defense: 86183, Current HP: 1795, A Avg: 1113396, D Avg: 120656, [Neural Edge[190, 0, 0, 0], Frying Pan[231, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107641: 107153 - [001, 107638, 000] - HP: 1795, STR: 1881, VIT: 434, SPD: 15, LUK: 1, Attack: 134313, Defense: 86351, Current HP: 1795, A Avg: 1118827, D Avg: 120891, [Neural Edge[190, 0, 0, 0], Frying Pan[231, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107641: 107156 - [001, 107638, 000] - HP: 1605, STR: 2073, VIT: 237, SPD: 19, LUK: 1, Attack: 134601, Defense: 86154, Current HP: 1605, A Avg: 1121226, D Avg: 120615, [Neural Edge[190, 0, 0, 0], Frying Pan[231, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107641: 107249 - [001, 107638, 000] - HP: 418, STR: 1285, VIT: 479, SPD: 15, LUK: 1, Attack: 133419, Defense: 87280, Current HP: 418, A Avg: 1111380, D Avg: 122191, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107641: 107250 - [001, 107638, 000] - HP: 408, STR: 1295, VIT: 479, SPD: 15, LUK: 1, Attack: 133434, Defense: 87280, Current HP: 408, A Avg: 1111505, D Avg: 122191, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107641: 107251 - [001, 107638, 000] - HP: 623, STR: 1285, VIT: 339, SPD: 15, LUK: 1, Attack: 133419, Defense: 87140, Current HP: 623, A Avg: 1111380, D Avg: 121995, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107641: 107252 - [001, 107638, 000] - HP: 446, STR: 1285, VIT: 339, SPD: 29, LUK: 1, Attack: 133419, Defense: 87140, Current HP: 446, A Avg: 1111380, D Avg: 121995, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107641: 107253 - [001, 107638, 000] - HP: 427, STR: 1652, VIT: 350, SPD: 25, LUK: 1, Attack: 133970, Defense: 87151, Current HP: 427, A Avg: 1115970, D Avg: 122011, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107641: 107254 - [001, 107638, 000] - HP: 408, STR: 1295, VIT: 511, SPD: 15, LUK: 1, Attack: 133434, Defense: 87312, Current HP: 408, A Avg: 1111505, D Avg: 122236, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107641: 107255 - [001, 107638, 000] - HP: 427, STR: 1306, VIT: 350, SPD: 15, LUK: 2, Attack: 133451, Defense: 87151, Current HP: 427, A Avg: 1111646, D Avg: 122011, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107641: 107256 - [001, 107638, 000] - HP: 408, STR: 1959, VIT: 350, SPD: 15, LUK: 1, Attack: 134430, Defense: 87151, Current HP: 408, A Avg: 1119801, D Avg: 122011, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107641: 107257 - [001, 107638, 000] - HP: 768, STR: 1295, VIT: 361, SPD: 15, LUK: 1, Attack: 133434, Defense: 87162, Current HP: 768, A Avg: 1111505, D Avg: 122026, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107641: 107258 - [001, 107638, 000] - HP: 719, STR: 1348, VIT: 339, SPD: 15, LUK: 1, Attack: 133514, Defense: 87140, Current HP: 719, A Avg: 1112171, D Avg: 121995, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107641: 107259 - [001, 107638, 000] - HP: 693, STR: 1285, VIT: 511, SPD: 15, LUK: 1, Attack: 133419, Defense: 87312, Current HP: 693, A Avg: 1111380, D Avg: 122236, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107641: 107260 - [001, 107638, 000] - HP: 605, STR: 1348, VIT: 328, SPD: 15, LUK: 2, Attack: 133514, Defense: 87129, Current HP: 605, A Avg: 1112171, D Avg: 121980, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107641: 107261 - [001, 107638, 000] - HP: 465, STR: 1468, VIT: 371, SPD: 25, LUK: 1, Attack: 133694, Defense: 87172, Current HP: 465, A Avg: 1113671, D Avg: 122040, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107641: 107262 - [001, 107638, 000] - HP: 408, STR: 2634, VIT: 328, SPD: 15, LUK: 1, Attack: 135443, Defense: 87129, Current HP: 408, A Avg: 1128240, D Avg: 121980, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107641: 107263 - [001, 107638, 000] - HP: 430, STR: 2150, VIT: 457, SPD: 17, LUK: 1, Attack: 134717, Defense: 87258, Current HP: 430, A Avg: 1122192, D Avg: 122161, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
