Rank 1000: HP: 247, STR: 278, VIT: 233, SPD: 8, LUK: 1, Attack: 86806, Defense: 90011, Current HP: 247, A Avg: 93316, D Avg: 90011, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 417: HP: 133, STR: 227, VIT: 327, SPD: 8, LUK: 1, Attack: 85065, Defense: 90105, Current HP: 133, A Avg: 89318, D Avg: 90105, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 416: HP: 209, STR: 56, VIT: 327, SPD: 8, LUK: 1, Attack: 84374, Defense: 90105, Current HP: 209, A Avg: 88592, D Avg: 90105, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 415: HP: 462, STR: 48, VIT: 327, SPD: 8, LUK: 1, Attack: 84366, Defense: 90105, Current HP: 462, A Avg: 88584, D Avg: 90105, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 414: HP: 199, STR: 128, VIT: 327, SPD: 8, LUK: 1, Attack: 84862, Defense: 90105, Current HP: 199, A Avg: 89105, D Avg: 90105, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 413: HP: 190, STR: 136, VIT: 327, SPD: 8, LUK: 1, Attack: 84870, Defense: 90105, Current HP: 190, A Avg: 89113, D Avg: 90105, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 412: HP: 256, STR: 318, VIT: 328, SPD: 8, LUK: 1, Attack: 85962, Defense: 90106, Current HP: 256, A Avg: 107452, D Avg: 90106, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 411: HP: 356, STR: 94, VIT: 330, SPD: 8, LUK: 1, Attack: 85060, Defense: 90108, Current HP: 356, A Avg: 107175, D Avg: 90108, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 410: HP: 275, STR: 105, VIT: 332, SPD: 8, LUK: 1, Attack: 85437, Defense: 90110, Current HP: 275, A Avg: 89708, D Avg: 90110, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 409: HP: 266, STR: 84, VIT: 332, SPD: 8, LUK: 1, Attack: 85416, Defense: 90110, Current HP: 266, A Avg: 89686, D Avg: 90110, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 408: HP: 330, STR: 84, VIT: 332, SPD: 8, LUK: 1, Attack: 84025, Defense: 90110, Current HP: 330, A Avg: 105871, D Avg: 90110, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 407: HP: 190, STR: 191, VIT: 332, SPD: 8, LUK: 1, Attack: 85029, Defense: 90110, Current HP: 190, A Avg: 89280, D Avg: 90110, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 406: HP: 440, STR: 131, VIT: 332, SPD: 8, LUK: 1, Attack: 84969, Defense: 90110, Current HP: 440, A Avg: 89217, D Avg: 90110, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 405: HP: 361, STR: 94, VIT: 332, SPD: 8, LUK: 1, Attack: 85017, Defense: 90110, Current HP: 361, A Avg: 89267, D Avg: 90110, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 404: HP: 638, STR: 86, VIT: 332, SPD: 8, LUK: 1, Attack: 85009, Defense: 90110, Current HP: 638, A Avg: 89259, D Avg: 90110, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 403: HP: 365, STR: 83, VIT: 332, SPD: 8, LUK: 1, Attack: 84193, Defense: 90110, Current HP: 365, A Avg: 106083, D Avg: 90110, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 402: HP: 330, STR: 86, VIT: 332, SPD: 8, LUK: 1, Attack: 84599, Defense: 90110, Current HP: 330, A Avg: 106594, D Avg: 90110, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 401: HP: 398, STR: 72, VIT: 334, SPD: 9, LUK: 1, Attack: 84460, Defense: 90112, Current HP: 398, A Avg: 88683, D Avg: 90112, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 400: HP: 902, STR: 352, VIT: 334, SPD: 9, LUK: 1, Attack: 88234, Defense: 90112, Current HP: 902, A Avg: 92645, D Avg: 90112, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 399: HP: 398, STR: 207, VIT: 334, SPD: 9, LUK: 1, Attack: 85851, Defense: 90112, Current HP: 398, A Avg: 90143, D Avg: 90112, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 398: HP: 271, STR: 107, VIT: 335, SPD: 8, LUK: 1, Attack: 85150, Defense: 90113, Current HP: 271, A Avg: 89407, D Avg: 90113, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 397: HP: 262, STR: 86, VIT: 335, SPD: 8, LUK: 1, Attack: 85129, Defense: 90113, Current HP: 262, A Avg: 89385, D Avg: 90113, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 396: HP: 352, STR: 83, VIT: 335, SPD: 8, LUK: 1, Attack: 86052, Defense: 90113, Current HP: 352, A Avg: 108425, D Avg: 90113, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 395: HP: 1166, STR: 2880, VIT: 336, SPD: 8, LUK: 2, Attack: 88693, Defense: 90114, Current HP: 1166, A Avg: 93127, D Avg: 90114, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 394: HP: 893, STR: 4240, VIT: 336, SPD: 8, LUK: 1, Attack: 90053, Defense: 90114, Current HP: 893, A Avg: 94555, D Avg: 90114, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 393: HP: 893, STR: 2901, VIT: 336, SPD: 8, LUK: 2, Attack: 88714, Defense: 90114, Current HP: 893, A Avg: 93149, D Avg: 90114, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 392: HP: 228, STR: 91, VIT: 337, SPD: 8, LUK: 1, Attack: 85189, Defense: 90115, Current HP: 228, A Avg: 89448, D Avg: 90115, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 391: HP: 484, STR: 83, VIT: 337, SPD: 8, LUK: 1, Attack: 85181, Defense: 90115, Current HP: 484, A Avg: 89440, D Avg: 90115, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 390: HP: 190, STR: 89, VIT: 337, SPD: 8, LUK: 1, Attack: 84914, Defense: 90115, Current HP: 190, A Avg: 89159, D Avg: 90115, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 389: HP: 440, STR: 81, VIT: 337, SPD: 8, LUK: 1, Attack: 84906, Defense: 90115, Current HP: 440, A Avg: 89151, D Avg: 90115, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 388: HP: 247, STR: 70, VIT: 337, SPD: 8, LUK: 1, Attack: 84882, Defense: 90115, Current HP: 247, A Avg: 89126, D Avg: 90115, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 387: HP: 506, STR: 62, VIT: 337, SPD: 8, LUK: 1, Attack: 84874, Defense: 90115, Current HP: 506, A Avg: 89117, D Avg: 90115, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 386: HP: 352, STR: 70, VIT: 337, SPD: 8, LUK: 1, Attack: 84388, Defense: 90115, Current HP: 352, A Avg: 106328, D Avg: 90115, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 385: HP: 608, STR: 576, VIT: 338, SPD: 9, LUK: 1, Attack: 85910, Defense: 90116, Current HP: 608, A Avg: 90205, D Avg: 90116, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 384: HP: 209, STR: 140, VIT: 342, SPD: 9, LUK: 1, Attack: 84528, Defense: 90120, Current HP: 209, A Avg: 88754, D Avg: 90120, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 383: HP: 665, STR: 400, VIT: 342, SPD: 9, LUK: 1, Attack: 88282, Defense: 90120, Current HP: 665, A Avg: 92696, D Avg: 90120, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 382: HP: 209, STR: 265, VIT: 342, SPD: 9, LUK: 1, Attack: 85909, Defense: 90120, Current HP: 209, A Avg: 90204, D Avg: 90120, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 381: HP: 256, STR: 140, VIT: 343, SPD: 8, LUK: 1, Attack: 86486, Defense: 90121, Current HP: 256, A Avg: 90810, D Avg: 90121, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 380: HP: 247, STR: 110, VIT: 343, SPD: 8, LUK: 1, Attack: 86456, Defense: 90121, Current HP: 247, A Avg: 90778, D Avg: 90121, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 379: HP: 330, STR: 153, VIT: 343, SPD: 8, LUK: 1, Attack: 84991, Defense: 90121, Current HP: 330, A Avg: 107088, D Avg: 90121, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 378: HP: 528, STR: 108, VIT: 343, SPD: 8, LUK: 1, Attack: 85031, Defense: 90121, Current HP: 528, A Avg: 107139, D Avg: 90121, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 377: HP: 205, STR: 78, VIT: 343, SPD: 8, LUK: 1, Attack: 84110, Defense: 90121, Current HP: 205, A Avg: 88315, D Avg: 90121, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 376: HP: 457, STR: 70, VIT: 343, SPD: 8, LUK: 1, Attack: 84102, Defense: 90121, Current HP: 457, A Avg: 88307, D Avg: 90121, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 375: HP: 1363, STR: 2802, VIT: 344, SPD: 8, LUK: 1, Attack: 88615, Defense: 90122, Current HP: 1363, A Avg: 93045, D Avg: 90122, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 374: HP: 931, STR: 2802, VIT: 344, SPD: 14, LUK: 1, Attack: 88615, Defense: 90122, Current HP: 931, A Avg: 93045, D Avg: 108146, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 373: HP: 1535, STR: 2880, VIT: 344, SPD: 8, LUK: 1, Attack: 88693, Defense: 90122, Current HP: 1535, A Avg: 93127, D Avg: 90122, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 372: HP: 399, STR: 608, VIT: 345, SPD: 9, LUK: 1, Attack: 85942, Defense: 90123, Current HP: 399, A Avg: 90239, D Avg: 90123, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 371: HP: 400, STR: 267, VIT: 346, SPD: 8, LUK: 1, Attack: 84975, Defense: 90124, Current HP: 400, A Avg: 106218, D Avg: 90124, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 370: HP: 370, STR: 206, VIT: 348, SPD: 8, LUK: 1, Attack: 86084, Defense: 90126, Current HP: 370, A Avg: 90388, D Avg: 90126, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 369: HP: 361, STR: 158, VIT: 348, SPD: 8, LUK: 1, Attack: 86036, Defense: 90126, Current HP: 361, A Avg: 90337, D Avg: 90126, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 368: HP: 332, STR: 214, VIT: 348, SPD: 8, LUK: 1, Attack: 85754, Defense: 90126, Current HP: 332, A Avg: 90041, D Avg: 90126, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 367: HP: 323, STR: 222, VIT: 348, SPD: 8, LUK: 1, Attack: 85762, Defense: 90126, Current HP: 323, A Avg: 90050, D Avg: 90126, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 366: HP: 190, STR: 144, VIT: 348, SPD: 8, LUK: 1, Attack: 85619, Defense: 90126, Current HP: 190, A Avg: 89899, D Avg: 90126, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 365: HP: 440, STR: 64, VIT: 348, SPD: 8, LUK: 1, Attack: 85539, Defense: 90126, Current HP: 440, A Avg: 89815, D Avg: 90126, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 364: HP: 374, STR: 105, VIT: 348, SPD: 8, LUK: 1, Attack: 85203, Defense: 90126, Current HP: 374, A Avg: 107355, D Avg: 90126, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 363: HP: 330, STR: 104, VIT: 348, SPD: 8, LUK: 1, Attack: 84929, Defense: 90126, Current HP: 330, A Avg: 107010, D Avg: 90126, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 362: HP: 396, STR: 84, VIT: 348, SPD: 8, LUK: 1, Attack: 84896, Defense: 90126, Current HP: 396, A Avg: 106968, D Avg: 90126, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 361: HP: 228, STR: 100, VIT: 348, SPD: 8, LUK: 1, Attack: 84750, Defense: 90126, Current HP: 228, A Avg: 88987, D Avg: 90126, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 360: HP: 484, STR: 92, VIT: 348, SPD: 8, LUK: 1, Attack: 84742, Defense: 90126, Current HP: 484, A Avg: 88979, D Avg: 90126, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 359: HP: 522, STR: 1196, VIT: 348, SPD: 8, LUK: 1, Attack: 91105, Defense: 90126, Current HP: 522, A Avg: 95660, D Avg: 90126, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 358: HP: 513, STR: 1204, VIT: 348, SPD: 8, LUK: 1, Attack: 91113, Defense: 90126, Current HP: 513, A Avg: 95668, D Avg: 90126, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 357: HP: 912, STR: 2802, VIT: 352, SPD: 12, LUK: 1, Attack: 88615, Defense: 90130, Current HP: 912, A Avg: 93045, D Avg: 90130, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 356: HP: 912, STR: 2828, VIT: 352, SPD: 8, LUK: 2, Attack: 88641, Defense: 90130, Current HP: 912, A Avg: 93073, D Avg: 90130, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 355: HP: 893, STR: 4282, VIT: 352, SPD: 8, LUK: 1, Attack: 90095, Defense: 90130, Current HP: 893, A Avg: 94599, D Avg: 90130, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 354: HP: 152, STR: 129, VIT: 353, SPD: 8, LUK: 1, Attack: 86657, Defense: 90131, Current HP: 152, A Avg: 90989, D Avg: 90131, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 353: HP: 396, STR: 121, VIT: 353, SPD: 8, LUK: 1, Attack: 86649, Defense: 90131, Current HP: 396, A Avg: 90981, D Avg: 90131, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 352: HP: 133, STR: 254, VIT: 353, SPD: 8, LUK: 1, Attack: 86132, Defense: 90131, Current HP: 133, A Avg: 90438, D Avg: 90131, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 351: HP: 374, STR: 246, VIT: 353, SPD: 8, LUK: 1, Attack: 86124, Defense: 90131, Current HP: 374, A Avg: 90430, D Avg: 90131, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 350: HP: 347, STR: 92, VIT: 353, SPD: 8, LUK: 1, Attack: 84124, Defense: 90131, Current HP: 347, A Avg: 105996, D Avg: 90131, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 349: HP: 133, STR: 113, VIT: 353, SPD: 8, LUK: 1, Attack: 84951, Defense: 90131, Current HP: 133, A Avg: 89198, D Avg: 90131, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 348: HP: 374, STR: 105, VIT: 353, SPD: 8, LUK: 1, Attack: 84943, Defense: 90131, Current HP: 374, A Avg: 89190, D Avg: 90131, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 347: HP: 190, STR: 136, VIT: 353, SPD: 8, LUK: 1, Attack: 84870, Defense: 90131, Current HP: 190, A Avg: 89113, D Avg: 90131, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 346: HP: 440, STR: 128, VIT: 353, SPD: 8, LUK: 1, Attack: 84862, Defense: 90131, Current HP: 440, A Avg: 89105, D Avg: 90131, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 345: HP: 1121, STR: 3923, VIT: 355, SPD: 8, LUK: 1, Attack: 89736, Defense: 90133, Current HP: 1121, A Avg: 94222, D Avg: 90133, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 344: HP: 330, STR: 86, VIT: 358, SPD: 8, LUK: 1, Attack: 85561, Defense: 90136, Current HP: 330, A Avg: 107806, D Avg: 90136, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 343: HP: 266, STR: 84, VIT: 358, SPD: 8, LUK: 1, Attack: 85416, Defense: 90136, Current HP: 266, A Avg: 89686, D Avg: 90136, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 342: HP: 528, STR: 76, VIT: 358, SPD: 8, LUK: 1, Attack: 85408, Defense: 90136, Current HP: 528, A Avg: 89678, D Avg: 90136, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 341: HP: 374, STR: 115, VIT: 358, SPD: 8, LUK: 1, Attack: 84765, Defense: 90136, Current HP: 374, A Avg: 106803, D Avg: 90136, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 340: HP: 1508, STR: 2815, VIT: 360, SPD: 8, LUK: 1, Attack: 88628, Defense: 90138, Current HP: 1508, A Avg: 93059, D Avg: 90138, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 339: HP: 262, STR: 86, VIT: 361, SPD: 8, LUK: 1, Attack: 85129, Defense: 90139, Current HP: 262, A Avg: 89385, D Avg: 90139, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 338: HP: 523, STR: 78, VIT: 361, SPD: 8, LUK: 1, Attack: 85121, Defense: 90139, Current HP: 523, A Avg: 89377, D Avg: 90139, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 337: HP: 550, STR: 348, VIT: 361, SPD: 8, LUK: 2, Attack: 86837, Defense: 90139, Current HP: 550, A Avg: 91178, D Avg: 90139, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 336: HP: 361, STR: 748, VIT: 361, SPD: 8, LUK: 1, Attack: 87237, Defense: 90139, Current HP: 361, A Avg: 91598, D Avg: 90139, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 335: HP: 361, STR: 361, VIT: 361, SPD: 8, LUK: 2, Attack: 86850, Defense: 90139, Current HP: 361, A Avg: 91192, D Avg: 90139, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 334: HP: 286, STR: 144, VIT: 363, SPD: 8, LUK: 1, Attack: 86672, Defense: 90141, Current HP: 286, A Avg: 109206, D Avg: 90141, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 333: HP: 264, STR: 268, VIT: 363, SPD: 8, LUK: 1, Attack: 86146, Defense: 90141, Current HP: 264, A Avg: 108543, D Avg: 90141, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 332: HP: 264, STR: 128, VIT: 363, SPD: 8, LUK: 1, Attack: 84966, Defense: 90141, Current HP: 264, A Avg: 107057, D Avg: 90141, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 331: HP: 330, STR: 150, VIT: 363, SPD: 8, LUK: 1, Attack: 84884, Defense: 90141, Current HP: 330, A Avg: 106953, D Avg: 90141, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 330: HP: 400, STR: 388, VIT: 363, SPD: 8, LUK: 1, Attack: 86240, Defense: 90141, Current HP: 400, A Avg: 107800, D Avg: 90141, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 329: HP: 950, STR: 2802, VIT: 368, SPD: 12, LUK: 1, Attack: 88615, Defense: 90146, Current HP: 950, A Avg: 93045, D Avg: 90146, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 328: HP: 988, STR: 3952, VIT: 368, SPD: 8, LUK: 1, Attack: 89765, Defense: 90146, Current HP: 988, A Avg: 96497, D Avg: 90146, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 327: HP: 142, STR: 278, VIT: 369, SPD: 8, LUK: 1, Attack: 85066, Defense: 90147, Current HP: 142, A Avg: 89319, D Avg: 90147, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 326: HP: 133, STR: 286, VIT: 369, SPD: 8, LUK: 1, Attack: 85074, Defense: 90147, Current HP: 133, A Avg: 89327, D Avg: 90147, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 325: HP: 247, STR: 110, VIT: 369, SPD: 8, LUK: 1, Attack: 86456, Defense: 90147, Current HP: 247, A Avg: 90778, D Avg: 90147, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 324: HP: 506, STR: 102, VIT: 369, SPD: 8, LUK: 1, Attack: 86448, Defense: 90147, Current HP: 506, A Avg: 90770, D Avg: 90147, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 323: HP: 418, STR: 99, VIT: 369, SPD: 8, LUK: 1, Attack: 85431, Defense: 90147, Current HP: 418, A Avg: 107643, D Avg: 90147, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 322: HP: 551, STR: 300, VIT: 369, SPD: 8, LUK: 1, Attack: 86789, Defense: 90147, Current HP: 551, A Avg: 91128, D Avg: 90147, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 321: HP: 399, STR: 300, VIT: 369, SPD: 14, LUK: 1, Attack: 86789, Defense: 90147, Current HP: 399, A Avg: 91128, D Avg: 108176, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 320: HP: 639, STR: 348, VIT: 369, SPD: 8, LUK: 1, Attack: 86837, Defense: 90147, Current HP: 639, A Avg: 91178, D Avg: 90147, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 319: HP: 252, STR: 92, VIT: 371, SPD: 8, LUK: 1, Attack: 85736, Defense: 90149, Current HP: 252, A Avg: 90022, D Avg: 90149, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 318: HP: 243, STR: 100, VIT: 371, SPD: 8, LUK: 1, Attack: 85744, Defense: 90149, Current HP: 243, A Avg: 90031, D Avg: 90149, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
