Rank 1000: HP: 840, STR: 626, VIT: 926, SPD: 34, LUK: 1, Attack: 85724, Defense: 90704, Current HP: 840, A Avg: 107155, D Avg: 90704, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 403: HP: 437, STR: 427, VIT: 1278, SPD: 32, LUK: 2, Attack: 86071, Defense: 91056, Current HP: 437, A Avg: 90374, D Avg: 91056, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 402: HP: 418, STR: 1080, VIT: 1278, SPD: 32, LUK: 1, Attack: 86724, Defense: 91056, Current HP: 418, A Avg: 91060, D Avg: 91056, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 401: HP: 783, STR: 54, VIT: 1286, SPD: 32, LUK: 1, Attack: 84442, Defense: 91064, Current HP: 783, A Avg: 88664, D Avg: 91064, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 400: HP: 4089, STR: 814, VIT: 1286, SPD: 32, LUK: 1, Attack: 88696, Defense: 91064, Current HP: 4089, A Avg: 93130, D Avg: 91064, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 399: HP: 783, STR: 419, VIT: 1286, SPD: 32, LUK: 1, Attack: 86063, Defense: 91064, Current HP: 783, A Avg: 90366, D Avg: 91064, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 398: HP: 807, STR: 275, VIT: 1286, SPD: 32, LUK: 1, Attack: 85373, Defense: 91064, Current HP: 807, A Avg: 89641, D Avg: 91064, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 397: HP: 798, STR: 283, VIT: 1286, SPD: 32, LUK: 1, Attack: 85381, Defense: 91064, Current HP: 798, A Avg: 89650, D Avg: 91064, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 396: HP: 660, STR: 123, VIT: 1286, SPD: 32, LUK: 1, Attack: 84311, Defense: 91064, Current HP: 660, A Avg: 106231, D Avg: 91064, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 395: HP: 627, STR: 343, VIT: 1286, SPD: 32, LUK: 1, Attack: 85168, Defense: 91064, Current HP: 627, A Avg: 89426, D Avg: 91064, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 394: HP: 617, STR: 257, VIT: 1286, SPD: 32, LUK: 1, Attack: 85082, Defense: 91064, Current HP: 617, A Avg: 89336, D Avg: 91064, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 393: HP: 684, STR: 206, VIT: 1286, SPD: 32, LUK: 1, Attack: 85018, Defense: 91064, Current HP: 684, A Avg: 89268, D Avg: 91064, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 392: HP: 674, STR: 294, VIT: 1286, SPD: 32, LUK: 1, Attack: 85106, Defense: 91064, Current HP: 674, A Avg: 89361, D Avg: 91064, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 391: HP: 617, STR: 376, VIT: 1289, SPD: 32, LUK: 1, Attack: 85110, Defense: 91067, Current HP: 617, A Avg: 89365, D Avg: 91067, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 390: HP: 935, STR: 368, VIT: 1289, SPD: 32, LUK: 1, Attack: 85102, Defense: 91067, Current HP: 935, A Avg: 89357, D Avg: 91067, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 389: HP: 699, STR: 294, VIT: 1292, SPD: 32, LUK: 1, Attack: 84326, Defense: 91070, Current HP: 699, A Avg: 88542, D Avg: 91070, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 388: HP: 689, STR: 222, VIT: 1292, SPD: 32, LUK: 1, Attack: 84254, Defense: 91070, Current HP: 689, A Avg: 88466, D Avg: 91070, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 387: HP: 1453, STR: 829, VIT: 1294, SPD: 38, LUK: 1, Attack: 85537, Defense: 91072, Current HP: 1453, A Avg: 89813, D Avg: 91072, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 386: HP: 475, STR: 46, VIT: 1294, SPD: 51, LUK: 1, Attack: 84434, Defense: 91072, Current HP: 475, A Avg: 88655, D Avg: 91072, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 385: HP: 513, STR: 127, VIT: 1294, SPD: 32, LUK: 1, Attack: 84515, Defense: 91072, Current HP: 513, A Avg: 90853, D Avg: 91072, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 384: HP: 2641, STR: 806, VIT: 1294, SPD: 51, LUK: 1, Attack: 88688, Defense: 91072, Current HP: 2641, A Avg: 93122, D Avg: 91072, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 383: HP: 2679, STR: 1362, VIT: 1294, SPD: 32, LUK: 1, Attack: 89244, Defense: 91072, Current HP: 2679, A Avg: 95937, D Avg: 91072, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 382: HP: 475, STR: 411, VIT: 1294, SPD: 51, LUK: 1, Attack: 86055, Defense: 91072, Current HP: 475, A Avg: 90357, D Avg: 91072, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 381: HP: 513, STR: 720, VIT: 1294, SPD: 32, LUK: 1, Attack: 86364, Defense: 91072, Current HP: 513, A Avg: 92841, D Avg: 91072, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 380: HP: 605, STR: 254, VIT: 1294, SPD: 32, LUK: 1, Attack: 84364, Defense: 91072, Current HP: 605, A Avg: 106298, D Avg: 91072, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 379: HP: 594, STR: 214, VIT: 1297, SPD: 32, LUK: 1, Attack: 84214, Defense: 91075, Current HP: 594, A Avg: 106109, D Avg: 91075, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 378: HP: 825, STR: 222, VIT: 1297, SPD: 32, LUK: 1, Attack: 84343, Defense: 91075, Current HP: 825, A Avg: 106272, D Avg: 91075, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 377: HP: 619, STR: 212, VIT: 1297, SPD: 32, LUK: 1, Attack: 84322, Defense: 91075, Current HP: 619, A Avg: 88538, D Avg: 91075, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 376: HP: 937, STR: 204, VIT: 1297, SPD: 32, LUK: 1, Attack: 84314, Defense: 91075, Current HP: 937, A Avg: 88529, D Avg: 91075, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 375: HP: 617, STR: 216, VIT: 1297, SPD: 32, LUK: 1, Attack: 84729, Defense: 91075, Current HP: 617, A Avg: 88965, D Avg: 91075, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 374: HP: 935, STR: 208, VIT: 1297, SPD: 32, LUK: 1, Attack: 84721, Defense: 91075, Current HP: 935, A Avg: 88957, D Avg: 91075, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 373: HP: 811, STR: 312, VIT: 1297, SPD: 32, LUK: 1, Attack: 86060, Defense: 91075, Current HP: 811, A Avg: 108435, D Avg: 91075, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 372: HP: 636, STR: 212, VIT: 1299, SPD: 32, LUK: 1, Attack: 86181, Defense: 91077, Current HP: 636, A Avg: 90490, D Avg: 91077, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 371: HP: 957, STR: 204, VIT: 1299, SPD: 32, LUK: 1, Attack: 86173, Defense: 91077, Current HP: 957, A Avg: 90481, D Avg: 91077, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 370: HP: 847, STR: 222, VIT: 1299, SPD: 32, LUK: 1, Attack: 84332, Defense: 91077, Current HP: 847, A Avg: 106258, D Avg: 91077, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 369: HP: 1231, STR: 1034, VIT: 1300, SPD: 38, LUK: 1, Attack: 86678, Defense: 91078, Current HP: 1231, A Avg: 91011, D Avg: 91078, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 368: HP: 950, STR: 286, VIT: 1305, SPD: 32, LUK: 1, Attack: 85252, Defense: 91083, Current HP: 950, A Avg: 107417, D Avg: 91083, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 367: HP: 627, STR: 206, VIT: 1310, SPD: 32, LUK: 1, Attack: 84147, Defense: 91088, Current HP: 627, A Avg: 88354, D Avg: 91088, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 366: HP: 617, STR: 214, VIT: 1310, SPD: 32, LUK: 1, Attack: 84155, Defense: 91088, Current HP: 617, A Avg: 88362, D Avg: 91088, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 365: HP: 1453, STR: 1141, VIT: 1310, SPD: 38, LUK: 1, Attack: 86993, Defense: 91088, Current HP: 1453, A Avg: 91342, D Avg: 91088, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 364: HP: 798, STR: 283, VIT: 1312, SPD: 32, LUK: 1, Attack: 85381, Defense: 91090, Current HP: 798, A Avg: 89650, D Avg: 91090, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 363: HP: 1144, STR: 275, VIT: 1312, SPD: 32, LUK: 1, Attack: 85373, Defense: 91090, Current HP: 1144, A Avg: 89641, D Avg: 91090, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 362: HP: 617, STR: 257, VIT: 1312, SPD: 32, LUK: 1, Attack: 85082, Defense: 91090, Current HP: 617, A Avg: 89336, D Avg: 91090, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 361: HP: 935, STR: 249, VIT: 1312, SPD: 32, LUK: 1, Attack: 85074, Defense: 91090, Current HP: 935, A Avg: 89327, D Avg: 91090, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 360: HP: 674, STR: 214, VIT: 1312, SPD: 32, LUK: 1, Attack: 85026, Defense: 91090, Current HP: 674, A Avg: 89277, D Avg: 91090, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 359: HP: 1001, STR: 206, VIT: 1312, SPD: 32, LUK: 1, Attack: 85018, Defense: 91090, Current HP: 1001, A Avg: 89268, D Avg: 91090, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 358: HP: 1012, STR: 214, VIT: 1312, SPD: 32, LUK: 1, Attack: 84532, Defense: 91090, Current HP: 1012, A Avg: 106510, D Avg: 91090, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 357: HP: 671, STR: 142, VIT: 1313, SPD: 36, LUK: 1, Attack: 83868, Defense: 91091, Current HP: 671, A Avg: 88061, D Avg: 91091, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 356: HP: 671, STR: 142, VIT: 1313, SPD: 36, LUK: 1, Attack: 83907, Defense: 91091, Current HP: 671, A Avg: 88102, D Avg: 91091, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 355: HP: 671, STR: 147, VIT: 1313, SPD: 36, LUK: 1, Attack: 83919, Defense: 91091, Current HP: 671, A Avg: 88114, D Avg: 91091, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 354: HP: 671, STR: 185, VIT: 1313, SPD: 36, LUK: 1, Attack: 83996, Defense: 91091, Current HP: 671, A Avg: 88195, D Avg: 91091, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 353: HP: 671, STR: 210, VIT: 1313, SPD: 36, LUK: 1, Attack: 83982, Defense: 91091, Current HP: 671, A Avg: 88181, D Avg: 91091, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 352: HP: 671, STR: 176, VIT: 1313, SPD: 36, LUK: 1, Attack: 84000, Defense: 91091, Current HP: 671, A Avg: 88200, D Avg: 91091, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 351: HP: 671, STR: 219, VIT: 1313, SPD: 36, LUK: 1, Attack: 84062, Defense: 91091, Current HP: 671, A Avg: 88265, D Avg: 91091, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 350: HP: 692, STR: 219, VIT: 1313, SPD: 36, LUK: 1, Attack: 84108, Defense: 91091, Current HP: 692, A Avg: 88313, D Avg: 91091, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 349: HP: 671, STR: 142, VIT: 1313, SPD: 36, LUK: 1, Attack: 83910, Defense: 91091, Current HP: 671, A Avg: 88105, D Avg: 91091, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 348: HP: 671, STR: 237, VIT: 1313, SPD: 36, LUK: 1, Attack: 84360, Defense: 91091, Current HP: 671, A Avg: 88578, D Avg: 91091, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 347: HP: 692, STR: 253, VIT: 1313, SPD: 36, LUK: 1, Attack: 84259, Defense: 91091, Current HP: 692, A Avg: 88471, D Avg: 91091, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 346: HP: 682, STR: 176, VIT: 1313, SPD: 36, LUK: 1, Attack: 84169, Defense: 91091, Current HP: 682, A Avg: 88377, D Avg: 91091, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 345: HP: 892, STR: 297, VIT: 1313, SPD: 36, LUK: 1, Attack: 84485, Defense: 91091, Current HP: 892, A Avg: 88709, D Avg: 91091, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 344: HP: 682, STR: 219, VIT: 1313, SPD: 36, LUK: 1, Attack: 84218, Defense: 91091, Current HP: 682, A Avg: 88428, D Avg: 91091, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 343: HP: 888, STR: 259, VIT: 1313, SPD: 36, LUK: 1, Attack: 84681, Defense: 91091, Current HP: 888, A Avg: 88915, D Avg: 91091, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 342: HP: 692, STR: 160, VIT: 1313, SPD: 36, LUK: 1, Attack: 83935, Defense: 91091, Current HP: 692, A Avg: 88131, D Avg: 91091, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 341: HP: 734, STR: 142, VIT: 1313, SPD: 36, LUK: 1, Attack: 84044, Defense: 91091, Current HP: 734, A Avg: 88246, D Avg: 91091, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 340: HP: 1280, STR: 313, VIT: 1313, SPD: 36, LUK: 1, Attack: 85996, Defense: 91091, Current HP: 1280, A Avg: 90295, D Avg: 91091, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 339: HP: 671, STR: 536, VIT: 1313, SPD: 36, LUK: 1, Attack: 85192, Defense: 91091, Current HP: 671, A Avg: 89451, D Avg: 91091, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 338: HP: 671, STR: 142, VIT: 1313, SPD: 36, LUK: 1, Attack: 84983, Defense: 91091, Current HP: 671, A Avg: 89232, D Avg: 91091, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 337: HP: 881, STR: 142, VIT: 1313, SPD: 36, LUK: 1, Attack: 85110, Defense: 91091, Current HP: 881, A Avg: 89365, D Avg: 91091, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 336: HP: 1301, STR: 142, VIT: 1313, SPD: 36, LUK: 1, Attack: 92328, Defense: 91091, Current HP: 1301, A Avg: 96944, D Avg: 91091, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 335: HP: 3065, STR: 142, VIT: 1313, SPD: 36, LUK: 1, Attack: 85195, Defense: 91091, Current HP: 3065, A Avg: 89454, D Avg: 91091, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 334: HP: 1301, STR: 142, VIT: 1313, SPD: 36, LUK: 1, Attack: 86384, Defense: 91091, Current HP: 1301, A Avg: 90703, D Avg: 91091, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 333: HP: 671, STR: 1276, VIT: 1313, SPD: 36, LUK: 1, Attack: 86205, Defense: 91091, Current HP: 671, A Avg: 90515, D Avg: 91091, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 332: HP: 671, STR: 1510, VIT: 1313, SPD: 36, LUK: 1, Attack: 86088, Defense: 91091, Current HP: 671, A Avg: 90392, D Avg: 91091, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 331: HP: 671, STR: 493, VIT: 1313, SPD: 36, LUK: 1, Attack: 87544, Defense: 91091, Current HP: 671, A Avg: 91921, D Avg: 91091, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 330: HP: 671, STR: -34024, VIT: 1313, SPD: 36, LUK: 1, Attack: 65242, Defense: 91091, Current HP: 671, A Avg: 68504, D Avg: 91091, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 329: HP: 671, STR: 1870, VIT: 1313, SPD: 36, LUK: 1, Attack: 89531, Defense: 91091, Current HP: 671, A Avg: 94007, D Avg: 91091, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 328: HP: 689, STR: 222, VIT: 1318, SPD: 32, LUK: 1, Attack: 84254, Defense: 91096, Current HP: 689, A Avg: 88466, D Avg: 91096, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 327: HP: 1018, STR: 214, VIT: 1318, SPD: 32, LUK: 1, Attack: 84246, Defense: 91096, Current HP: 1018, A Avg: 88458, D Avg: 91096, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 326: HP: 779, STR: 1570, VIT: 1323, SPD: 38, LUK: 1, Attack: 86358, Defense: 91101, Current HP: 779, A Avg: 90675, D Avg: 91101, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 325: HP: 1343, STR: 2371, VIT: 1328, SPD: 36, LUK: 1, Attack: 86871, Defense: 91106, Current HP: 1343, A Avg: 91214, D Avg: 91106, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 324: HP: 871, STR: 257, VIT: 1330, SPD: 36, LUK: 1, Attack: 84224, Defense: 91108, Current HP: 871, A Avg: 88435, D Avg: 91108, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 323: HP: 627, STR: 184, VIT: 1336, SPD: 32, LUK: 1, Attack: 85659, Defense: 91114, Current HP: 627, A Avg: 89941, D Avg: 91114, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 322: HP: 617, STR: 192, VIT: 1336, SPD: 32, LUK: 1, Attack: 85667, Defense: 91114, Current HP: 617, A Avg: 89950, D Avg: 91114, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 321: HP: 807, STR: 358, VIT: 1336, SPD: 32, LUK: 1, Attack: 85008, Defense: 91114, Current HP: 807, A Avg: 89258, D Avg: 91114, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 320: HP: 798, STR: 268, VIT: 1336, SPD: 32, LUK: 1, Attack: 84918, Defense: 91114, Current HP: 798, A Avg: 89163, D Avg: 91114, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 319: HP: 617, STR: 294, VIT: 1336, SPD: 32, LUK: 1, Attack: 84235, Defense: 91114, Current HP: 617, A Avg: 88446, D Avg: 91114, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 318: HP: 935, STR: 206, VIT: 1336, SPD: 32, LUK: 1, Attack: 84147, Defense: 91114, Current HP: 935, A Avg: 88354, D Avg: 91114, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 317: HP: 680, STR: 1155, VIT: 1336, SPD: 34, LUK: 1, Attack: 87644, Defense: 91114, Current HP: 680, A Avg: 109555, D Avg: 91114, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 316: HP: 1238, STR: 1374, VIT: 1337, SPD: 36, LUK: 1, Attack: 86708, Defense: 91115, Current HP: 1238, A Avg: 91043, D Avg: 91115, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 315: HP: 440, STR: 753, VIT: 1337, SPD: 34, LUK: 1, Attack: 86306, Defense: 91115, Current HP: 440, A Avg: 107882, D Avg: 91115, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 314: HP: 825, STR: 414, VIT: 1338, SPD: 32, LUK: 1, Attack: 85148, Defense: 91116, Current HP: 825, A Avg: 107286, D Avg: 91116, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 313: HP: 427, STR: 369, VIT: 1341, SPD: 32, LUK: 1, Attack: 85207, Defense: 91119, Current HP: 427, A Avg: 89467, D Avg: 91119, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 312: HP: 418, STR: 755, VIT: 1341, SPD: 32, LUK: 1, Attack: 85593, Defense: 91119, Current HP: 418, A Avg: 89872, D Avg: 91119, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 311: HP: 682, STR: 210, VIT: 1341, SPD: 36, LUK: 1, Attack: 84053, Defense: 91119, Current HP: 682, A Avg: 88255, D Avg: 91119, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 310: HP: 671, STR: 244, VIT: 1341, SPD: 36, LUK: 1, Attack: 84328, Defense: 91119, Current HP: 671, A Avg: 88544, D Avg: 91119, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 309: HP: 682, STR: 210, VIT: 1341, SPD: 36, LUK: 1, Attack: 84082, Defense: 91119, Current HP: 682, A Avg: 88286, D Avg: 91119, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 308: HP: 682, STR: 210, VIT: 1341, SPD: 36, LUK: 1, Attack: 84109, Defense: 91119, Current HP: 682, A Avg: 88314, D Avg: 91119, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 307: HP: 682, STR: 210, VIT: 1341, SPD: 36, LUK: 1, Attack: 84136, Defense: 91119, Current HP: 682, A Avg: 88342, D Avg: 91119, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 306: HP: 827, STR: 251, VIT: 1346, SPD: 32, LUK: 1, Attack: 84361, Defense: 91124, Current HP: 827, A Avg: 106294, D Avg: 91124, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 305: HP: 825, STR: 254, VIT: 1346, SPD: 32, LUK: 1, Attack: 84767, Defense: 91124, Current HP: 825, A Avg: 106806, D Avg: 91124, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
