Rank 1000: HP: 570, STR: 742, VIT: 697, SPD: 24, LUK: 1, Attack: 85580, Defense: 90475, Current HP: 570, A Avg: 89859, D Avg: 90475, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 385: HP: 528, STR: 174, VIT: 967, SPD: 24, LUK: 1, Attack: 84206, Defense: 90745, Current HP: 528, A Avg: 88416, D Avg: 90745, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 384: HP: 495, STR: 198, VIT: 969, SPD: 24, LUK: 1, Attack: 84308, Defense: 90747, Current HP: 495, A Avg: 106228, D Avg: 90747, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 383: HP: 484, STR: 158, VIT: 972, SPD: 24, LUK: 1, Attack: 84099, Defense: 90750, Current HP: 484, A Avg: 88303, D Avg: 90750, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 382: HP: 475, STR: 166, VIT: 972, SPD: 24, LUK: 1, Attack: 84107, Defense: 90750, Current HP: 475, A Avg: 88312, D Avg: 90750, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 381: HP: 484, STR: 166, VIT: 972, SPD: 24, LUK: 1, Attack: 84166, Defense: 90750, Current HP: 484, A Avg: 106049, D Avg: 90750, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 380: HP: 660, STR: 174, VIT: 972, SPD: 24, LUK: 1, Attack: 84295, Defense: 90750, Current HP: 660, A Avg: 106211, D Avg: 90750, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 379: HP: 486, STR: 164, VIT: 972, SPD: 24, LUK: 1, Attack: 84274, Defense: 90750, Current HP: 486, A Avg: 88487, D Avg: 90750, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 378: HP: 783, STR: 156, VIT: 972, SPD: 24, LUK: 1, Attack: 84266, Defense: 90750, Current HP: 783, A Avg: 88479, D Avg: 90750, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 377: HP: 475, STR: 168, VIT: 972, SPD: 24, LUK: 1, Attack: 84681, Defense: 90750, Current HP: 475, A Avg: 88915, D Avg: 90750, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 376: HP: 770, STR: 160, VIT: 972, SPD: 24, LUK: 1, Attack: 84673, Defense: 90750, Current HP: 770, A Avg: 88906, D Avg: 90750, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 375: HP: 646, STR: 240, VIT: 972, SPD: 24, LUK: 1, Attack: 85988, Defense: 90750, Current HP: 646, A Avg: 108344, D Avg: 90750, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 374: HP: 494, STR: 164, VIT: 974, SPD: 24, LUK: 1, Attack: 86133, Defense: 90752, Current HP: 494, A Avg: 90439, D Avg: 90752, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 373: HP: 792, STR: 156, VIT: 974, SPD: 24, LUK: 1, Attack: 86125, Defense: 90752, Current HP: 792, A Avg: 90431, D Avg: 90752, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 372: HP: 682, STR: 174, VIT: 974, SPD: 24, LUK: 1, Attack: 84284, Defense: 90752, Current HP: 682, A Avg: 106197, D Avg: 90752, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 371: HP: 475, STR: 296, VIT: 977, SPD: 24, LUK: 1, Attack: 85030, Defense: 90755, Current HP: 475, A Avg: 89281, D Avg: 90755, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 370: HP: 770, STR: 288, VIT: 977, SPD: 24, LUK: 1, Attack: 85022, Defense: 90755, Current HP: 770, A Avg: 89273, D Avg: 90755, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 369: HP: 589, STR: 1232, VIT: 979, SPD: 28, LUK: 1, Attack: 86020, Defense: 90757, Current HP: 589, A Avg: 90321, D Avg: 90757, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 368: HP: 752, STR: 222, VIT: 980, SPD: 24, LUK: 1, Attack: 85188, Defense: 90758, Current HP: 752, A Avg: 107336, D Avg: 90758, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 367: HP: 1121, STR: 868, VIT: 982, SPD: 28, LUK: 1, Attack: 86720, Defense: 90760, Current HP: 1121, A Avg: 91056, D Avg: 90760, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 366: HP: 646, STR: 1049, VIT: 982, SPD: 24, LUK: 1, Attack: 87538, Defense: 90760, Current HP: 646, A Avg: 91914, D Avg: 90760, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 365: HP: 608, STR: 219, VIT: 987, SPD: 24, LUK: 1, Attack: 85317, Defense: 90765, Current HP: 608, A Avg: 89582, D Avg: 90765, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 364: HP: 924, STR: 211, VIT: 987, SPD: 24, LUK: 1, Attack: 85309, Defense: 90765, Current HP: 924, A Avg: 89574, D Avg: 90765, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 363: HP: 475, STR: 201, VIT: 987, SPD: 24, LUK: 1, Attack: 85026, Defense: 90765, Current HP: 475, A Avg: 89277, D Avg: 90765, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 362: HP: 770, STR: 193, VIT: 987, SPD: 24, LUK: 1, Attack: 85018, Defense: 90765, Current HP: 770, A Avg: 89268, D Avg: 90765, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 361: HP: 532, STR: 166, VIT: 987, SPD: 24, LUK: 1, Attack: 84978, Defense: 90765, Current HP: 532, A Avg: 89226, D Avg: 90765, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 360: HP: 836, STR: 158, VIT: 987, SPD: 24, LUK: 1, Attack: 84970, Defense: 90765, Current HP: 836, A Avg: 89218, D Avg: 90765, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 359: HP: 792, STR: 166, VIT: 987, SPD: 24, LUK: 1, Attack: 84484, Defense: 90765, Current HP: 792, A Avg: 106449, D Avg: 90765, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 358: HP: 418, STR: 478, VIT: 992, SPD: 24, LUK: 1, Attack: 86031, Defense: 90770, Current HP: 418, A Avg: 90332, D Avg: 90770, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 357: HP: 528, STR: 174, VIT: 993, SPD: 24, LUK: 1, Attack: 84206, Defense: 90771, Current HP: 528, A Avg: 88416, D Avg: 90771, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 356: HP: 831, STR: 166, VIT: 993, SPD: 24, LUK: 1, Attack: 84198, Defense: 90771, Current HP: 831, A Avg: 88407, D Avg: 90771, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 355: HP: 940, STR: 2025, VIT: 996, SPD: 25, LUK: 1, Attack: 86525, Defense: 90774, Current HP: 940, A Avg: 108156, D Avg: 90774, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 354: HP: 484, STR: 144, VIT: 998, SPD: 24, LUK: 1, Attack: 85619, Defense: 90776, Current HP: 484, A Avg: 89899, D Avg: 90776, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 353: HP: 475, STR: 152, VIT: 998, SPD: 24, LUK: 1, Attack: 85627, Defense: 90776, Current HP: 475, A Avg: 89908, D Avg: 90776, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 352: HP: 617, STR: 281, VIT: 998, SPD: 24, LUK: 1, Attack: 84931, Defense: 90776, Current HP: 617, A Avg: 89177, D Avg: 90776, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 351: HP: 608, STR: 212, VIT: 998, SPD: 24, LUK: 1, Attack: 84862, Defense: 90776, Current HP: 608, A Avg: 89105, D Avg: 90776, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 350: HP: 475, STR: 228, VIT: 998, SPD: 24, LUK: 1, Attack: 84169, Defense: 90776, Current HP: 475, A Avg: 88377, D Avg: 90776, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 349: HP: 770, STR: 158, VIT: 998, SPD: 24, LUK: 1, Attack: 84099, Defense: 90776, Current HP: 770, A Avg: 88303, D Avg: 90776, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 348: HP: 332, STR: 281, VIT: 1003, SPD: 24, LUK: 1, Attack: 85119, Defense: 90781, Current HP: 332, A Avg: 89374, D Avg: 90781, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 347: HP: 323, STR: 579, VIT: 1003, SPD: 24, LUK: 1, Attack: 85417, Defense: 90781, Current HP: 323, A Avg: 89687, D Avg: 90781, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 346: HP: 1028, STR: 1108, VIT: 1004, SPD: 27, LUK: 1, Attack: 86442, Defense: 90782, Current HP: 1028, A Avg: 90764, D Avg: 90782, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 345: HP: 484, STR: 339, VIT: 1008, SPD: 24, LUK: 1, Attack: 85177, Defense: 90786, Current HP: 484, A Avg: 89435, D Avg: 90786, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 344: HP: 475, STR: 347, VIT: 1008, SPD: 24, LUK: 1, Attack: 85185, Defense: 90786, Current HP: 475, A Avg: 89444, D Avg: 90786, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 343: HP: 845, STR: 262, VIT: 1008, SPD: 24, LUK: 1, Attack: 85185, Defense: 90786, Current HP: 845, A Avg: 89444, D Avg: 90786, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 342: HP: 836, STR: 371, VIT: 1008, SPD: 24, LUK: 1, Attack: 85294, Defense: 90786, Current HP: 836, A Avg: 89558, D Avg: 90786, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 341: HP: 673, STR: 195, VIT: 1008, SPD: 24, LUK: 1, Attack: 84305, Defense: 90786, Current HP: 673, A Avg: 106224, D Avg: 90786, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 340: HP: 660, STR: 198, VIT: 1008, SPD: 24, LUK: 1, Attack: 84711, Defense: 90786, Current HP: 660, A Avg: 106735, D Avg: 90786, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 339: HP: 418, STR: 114, VIT: 1011, SPD: 24, LUK: 1, Attack: 84502, Defense: 90789, Current HP: 418, A Avg: 88727, D Avg: 90789, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 338: HP: 2014, STR: 1024, VIT: 1011, SPD: 24, LUK: 1, Attack: 88906, Defense: 90789, Current HP: 2014, A Avg: 93351, D Avg: 90789, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 337: HP: 418, STR: 678, VIT: 1011, SPD: 24, LUK: 1, Attack: 86322, Defense: 90789, Current HP: 418, A Avg: 90638, D Avg: 90789, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 336: HP: 682, STR: 195, VIT: 1011, SPD: 24, LUK: 1, Attack: 86164, Defense: 90789, Current HP: 682, A Avg: 108566, D Avg: 90789, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 335: HP: 660, STR: 326, VIT: 1013, SPD: 24, LUK: 1, Attack: 85060, Defense: 90791, Current HP: 660, A Avg: 107175, D Avg: 90791, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 334: HP: 566, STR: 133, VIT: 1019, SPD: 27, LUK: 1, Attack: 83859, Defense: 90797, Current HP: 566, A Avg: 88051, D Avg: 90797, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 333: HP: 566, STR: 133, VIT: 1019, SPD: 27, LUK: 1, Attack: 83898, Defense: 90797, Current HP: 566, A Avg: 88092, D Avg: 90797, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 332: HP: 566, STR: 138, VIT: 1019, SPD: 27, LUK: 1, Attack: 83910, Defense: 90797, Current HP: 566, A Avg: 88105, D Avg: 90797, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 331: HP: 566, STR: 167, VIT: 1019, SPD: 27, LUK: 1, Attack: 83978, Defense: 90797, Current HP: 566, A Avg: 88176, D Avg: 90797, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 330: HP: 566, STR: 183, VIT: 1019, SPD: 27, LUK: 1, Attack: 83955, Defense: 90797, Current HP: 566, A Avg: 88152, D Avg: 90797, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 329: HP: 566, STR: 158, VIT: 1019, SPD: 27, LUK: 1, Attack: 83982, Defense: 90797, Current HP: 566, A Avg: 88181, D Avg: 90797, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 328: HP: 566, STR: 192, VIT: 1019, SPD: 27, LUK: 1, Attack: 84035, Defense: 90797, Current HP: 566, A Avg: 88236, D Avg: 90797, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 327: HP: 587, STR: 192, VIT: 1019, SPD: 27, LUK: 1, Attack: 84081, Defense: 90797, Current HP: 587, A Avg: 88285, D Avg: 90797, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 326: HP: 566, STR: 133, VIT: 1019, SPD: 27, LUK: 1, Attack: 83901, Defense: 90797, Current HP: 566, A Avg: 88096, D Avg: 90797, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 325: HP: 566, STR: 210, VIT: 1019, SPD: 27, LUK: 1, Attack: 84333, Defense: 90797, Current HP: 566, A Avg: 88549, D Avg: 90797, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 324: HP: 587, STR: 217, VIT: 1019, SPD: 27, LUK: 1, Attack: 84223, Defense: 90797, Current HP: 587, A Avg: 88434, D Avg: 90797, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 323: HP: 577, STR: 158, VIT: 1019, SPD: 27, LUK: 1, Attack: 84151, Defense: 90797, Current HP: 577, A Avg: 88358, D Avg: 90797, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 322: HP: 734, STR: 252, VIT: 1019, SPD: 27, LUK: 1, Attack: 84440, Defense: 90797, Current HP: 734, A Avg: 88662, D Avg: 90797, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 321: HP: 577, STR: 192, VIT: 1019, SPD: 27, LUK: 1, Attack: 84191, Defense: 90797, Current HP: 577, A Avg: 88400, D Avg: 90797, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 320: HP: 730, STR: 223, VIT: 1019, SPD: 27, LUK: 1, Attack: 84645, Defense: 90797, Current HP: 730, A Avg: 88877, D Avg: 90797, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 319: HP: 587, STR: 151, VIT: 1019, SPD: 27, LUK: 1, Attack: 83926, Defense: 90797, Current HP: 587, A Avg: 88122, D Avg: 90797, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 318: HP: 629, STR: 133, VIT: 1019, SPD: 27, LUK: 1, Attack: 84035, Defense: 90797, Current HP: 629, A Avg: 88236, D Avg: 90797, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 317: HP: 1070, STR: 259, VIT: 1019, SPD: 27, LUK: 1, Attack: 85942, Defense: 90797, Current HP: 1070, A Avg: 90239, D Avg: 90797, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 316: HP: 566, STR: 428, VIT: 1019, SPD: 27, LUK: 1, Attack: 85084, Defense: 90797, Current HP: 566, A Avg: 89338, D Avg: 90797, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 315: HP: 566, STR: 133, VIT: 1019, SPD: 27, LUK: 1, Attack: 84974, Defense: 90797, Current HP: 566, A Avg: 89222, D Avg: 90797, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 314: HP: 776, STR: 133, VIT: 1019, SPD: 27, LUK: 1, Attack: 85101, Defense: 90797, Current HP: 776, A Avg: 89356, D Avg: 90797, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 313: HP: 1196, STR: 133, VIT: 1019, SPD: 27, LUK: 1, Attack: 92319, Defense: 90797, Current HP: 1196, A Avg: 96934, D Avg: 90797, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 312: HP: 2330, STR: 133, VIT: 1019, SPD: 27, LUK: 1, Attack: 85186, Defense: 90797, Current HP: 2330, A Avg: 89445, D Avg: 90797, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 311: HP: 1196, STR: 133, VIT: 1019, SPD: 27, LUK: 1, Attack: 86375, Defense: 90797, Current HP: 1196, A Avg: 90693, D Avg: 90797, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 310: HP: 566, STR: 1087, VIT: 1019, SPD: 27, LUK: 1, Attack: 86016, Defense: 90797, Current HP: 566, A Avg: 90316, D Avg: 90797, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 309: HP: 566, STR: 1141, VIT: 1019, SPD: 27, LUK: 1, Attack: 85719, Defense: 90797, Current HP: 566, A Avg: 90004, D Avg: 90797, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 308: HP: 566, STR: 439, VIT: 1019, SPD: 27, LUK: 1, Attack: 87490, Defense: 90797, Current HP: 566, A Avg: 91864, D Avg: 90797, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 307: HP: 566, STR: -25042, VIT: 1019, SPD: 27, LUK: 1, Attack: 74224, Defense: 90797, Current HP: 566, A Avg: 77935, D Avg: 90797, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 306: HP: 566, STR: 1501, VIT: 1019, SPD: 27, LUK: 1, Attack: 89162, Defense: 90797, Current HP: 566, A Avg: 93620, D Avg: 90797, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 305: HP: 475, STR: 304, VIT: 1024, SPD: 24, LUK: 1, Attack: 85779, Defense: 90802, Current HP: 475, A Avg: 90067, D Avg: 90802, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 304: HP: 770, STR: 144, VIT: 1024, SPD: 24, LUK: 1, Attack: 85619, Defense: 90802, Current HP: 770, A Avg: 89899, D Avg: 90802, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 303: HP: 814, STR: 249, VIT: 1024, SPD: 24, LUK: 1, Attack: 85347, Defense: 90802, Current HP: 814, A Avg: 107537, D Avg: 90802, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 302: HP: 660, STR: 232, VIT: 1024, SPD: 24, LUK: 1, Attack: 85057, Defense: 90802, Current HP: 660, A Avg: 107171, D Avg: 90802, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 301: HP: 726, STR: 196, VIT: 1024, SPD: 24, LUK: 1, Attack: 85008, Defense: 90802, Current HP: 726, A Avg: 107110, D Avg: 90802, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 300: HP: 608, STR: 212, VIT: 1024, SPD: 24, LUK: 1, Attack: 84862, Defense: 90802, Current HP: 608, A Avg: 89105, D Avg: 90802, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 299: HP: 924, STR: 204, VIT: 1024, SPD: 24, LUK: 1, Attack: 84854, Defense: 90802, Current HP: 924, A Avg: 89096, D Avg: 90802, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 298: HP: 721, STR: 204, VIT: 1029, SPD: 24, LUK: 1, Attack: 84236, Defense: 90807, Current HP: 721, A Avg: 106137, D Avg: 90807, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 297: HP: 323, STR: 289, VIT: 1029, SPD: 24, LUK: 1, Attack: 85127, Defense: 90807, Current HP: 323, A Avg: 89383, D Avg: 90807, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 296: HP: 594, STR: 281, VIT: 1029, SPD: 24, LUK: 1, Attack: 85119, Defense: 90807, Current HP: 594, A Avg: 89374, D Avg: 90807, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 295: HP: 560, STR: 259, VIT: 1034, SPD: 24, LUK: 1, Attack: 85591, Defense: 90812, Current HP: 560, A Avg: 89870, D Avg: 90812, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 294: HP: 551, STR: 196, VIT: 1034, SPD: 24, LUK: 1, Attack: 85528, Defense: 90812, Current HP: 551, A Avg: 89804, D Avg: 90812, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 293: HP: 660, STR: 196, VIT: 1034, SPD: 24, LUK: 1, Attack: 84137, Defense: 90812, Current HP: 660, A Avg: 106012, D Avg: 90812, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 292: HP: 475, STR: 477, VIT: 1034, SPD: 24, LUK: 1, Attack: 85315, Defense: 90812, Current HP: 475, A Avg: 89580, D Avg: 90812, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 291: HP: 770, STR: 339, VIT: 1034, SPD: 24, LUK: 1, Attack: 85177, Defense: 90812, Current HP: 770, A Avg: 89435, D Avg: 90812, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 290: HP: 836, STR: 270, VIT: 1034, SPD: 24, LUK: 1, Attack: 85193, Defense: 90812, Current HP: 836, A Avg: 89452, D Avg: 90812, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 289: HP: 1188, STR: 262, VIT: 1034, SPD: 24, LUK: 1, Attack: 85185, Defense: 90812, Current HP: 1188, A Avg: 89444, D Avg: 90812, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 288: HP: 713, STR: 221, VIT: 1036, SPD: 27, LUK: 1, Attack: 84188, Defense: 90814, Current HP: 713, A Avg: 88397, D Avg: 90814, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 287: HP: 1238, STR: 2049, VIT: 1040, SPD: 27, LUK: 1, Attack: 86549, Defense: 90818, Current HP: 1238, A Avg: 90876, D Avg: 90818, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
