Rank 1000: HP: 1363, STR: 1702, VIT: 1710, SPD: 56, LUK: 1, Attack: 87242, Defense: 91488, Current HP: 1363, A Avg: 91604, D Avg: 91488, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 413: HP: 1577, STR: 2766, VIT: 2246, SPD: 66, LUK: 1, Attack: 88644, Defense: 92024, Current HP: 1577, A Avg: 93076, D Avg: 92024, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 412: HP: 1539, STR: 3650, VIT: 2246, SPD: 66, LUK: 1, Attack: 89190, Defense: 92024, Current HP: 1539, A Avg: 93649, D Avg: 92024, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 411: HP: 1027, STR: 479, VIT: 2246, SPD: 56, LUK: 1, Attack: 84589, Defense: 92024, Current HP: 1027, A Avg: 88818, D Avg: 92024, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 410: HP: 1018, STR: 356, VIT: 2246, SPD: 56, LUK: 1, Attack: 84466, Defense: 92024, Current HP: 1018, A Avg: 88689, D Avg: 92024, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 409: HP: 1054, STR: 352, VIT: 2246, SPD: 56, LUK: 1, Attack: 84865, Defense: 92024, Current HP: 1054, A Avg: 89108, D Avg: 92024, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 408: HP: 1045, STR: 360, VIT: 2246, SPD: 56, LUK: 1, Attack: 84873, Defense: 92024, Current HP: 1045, A Avg: 89116, D Avg: 92024, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 407: HP: 3040, STR: 1624, VIT: 5238, SPD: 56, LUK: 1, Attack: 89452, Defense: 92026, Current HP: 3040, A Avg: 93924, D Avg: 92026, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 406: HP: 3740, STR: 1616, VIT: 5238, SPD: 56, LUK: 1, Attack: 89444, Defense: 92026, Current HP: 3740, A Avg: 93916, D Avg: 92026, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 405: HP: 1073, STR: 348, VIT: 2248, SPD: 56, LUK: 1, Attack: 86317, Defense: 92026, Current HP: 1073, A Avg: 90632, D Avg: 92026, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 404: HP: 1064, STR: 490, VIT: 2248, SPD: 56, LUK: 1, Attack: 86459, Defense: 92026, Current HP: 1064, A Avg: 90781, D Avg: 92026, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 403: HP: 1073, STR: 70, VIT: 2254, SPD: 56, LUK: 1, Attack: 84458, Defense: 92032, Current HP: 1073, A Avg: 88680, D Avg: 92032, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 402: HP: 741, STR: 70, VIT: 2254, SPD: 101, LUK: 1, Attack: 84458, Defense: 92032, Current HP: 741, A Avg: 88680, D Avg: 110438, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 401: HP: 1215, STR: 118, VIT: 2254, SPD: 56, LUK: 1, Attack: 84506, Defense: 92032, Current HP: 1215, A Avg: 88731, D Avg: 92032, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 400: HP: 6989, STR: 1430, VIT: 2254, SPD: 56, LUK: 1, Attack: 89312, Defense: 92032, Current HP: 6989, A Avg: 93777, D Avg: 92032, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 399: HP: 4617, STR: 1430, VIT: 2254, SPD: 101, LUK: 1, Attack: 89312, Defense: 92032, Current HP: 4617, A Avg: 93777, D Avg: 110438, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 398: HP: 7743, STR: 1478, VIT: 2254, SPD: 56, LUK: 1, Attack: 89360, Defense: 92032, Current HP: 7743, A Avg: 93828, D Avg: 92032, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 397: HP: 1073, STR: 723, VIT: 2254, SPD: 56, LUK: 1, Attack: 86367, Defense: 92032, Current HP: 1073, A Avg: 90685, D Avg: 92032, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 396: HP: 741, STR: 723, VIT: 2254, SPD: 101, LUK: 1, Attack: 86367, Defense: 92032, Current HP: 741, A Avg: 90685, D Avg: 110438, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 395: HP: 1215, STR: 771, VIT: 2254, SPD: 56, LUK: 1, Attack: 86415, Defense: 92032, Current HP: 1215, A Avg: 90735, D Avg: 92032, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 394: HP: 1377, STR: 467, VIT: 2261, SPD: 56, LUK: 1, Attack: 85565, Defense: 92039, Current HP: 1377, A Avg: 89843, D Avg: 92039, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 393: HP: 1368, STR: 475, VIT: 2261, SPD: 56, LUK: 1, Attack: 85573, Defense: 92039, Current HP: 1368, A Avg: 89851, D Avg: 92039, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 392: HP: 990, STR: 195, VIT: 2261, SPD: 56, LUK: 1, Attack: 84383, Defense: 92039, Current HP: 990, A Avg: 106322, D Avg: 92039, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 391: HP: 1054, STR: 574, VIT: 2261, SPD: 56, LUK: 1, Attack: 85399, Defense: 92039, Current HP: 1054, A Avg: 89668, D Avg: 92039, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 390: HP: 1045, STR: 425, VIT: 2261, SPD: 56, LUK: 1, Attack: 85250, Defense: 92039, Current HP: 1045, A Avg: 89512, D Avg: 92039, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 389: HP: 1111, STR: 350, VIT: 2261, SPD: 56, LUK: 1, Attack: 85162, Defense: 92039, Current HP: 1111, A Avg: 89420, D Avg: 92039, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 388: HP: 1102, STR: 492, VIT: 2261, SPD: 56, LUK: 1, Attack: 85304, Defense: 92039, Current HP: 1102, A Avg: 89569, D Avg: 92039, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 387: HP: 722, STR: 70, VIT: 2262, SPD: 90, LUK: 1, Attack: 84458, Defense: 92040, Current HP: 722, A Avg: 88680, D Avg: 92040, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 386: HP: 722, STR: 102, VIT: 2262, SPD: 56, LUK: 2, Attack: 84490, Defense: 92040, Current HP: 722, A Avg: 88714, D Avg: 92040, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 385: HP: 703, STR: 166, VIT: 2262, SPD: 56, LUK: 1, Attack: 84554, Defense: 92040, Current HP: 703, A Avg: 88781, D Avg: 92040, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 384: HP: 4598, STR: 1430, VIT: 2262, SPD: 90, LUK: 1, Attack: 89312, Defense: 92040, Current HP: 4598, A Avg: 93777, D Avg: 92040, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 383: HP: 4598, STR: 1717, VIT: 2262, SPD: 56, LUK: 2, Attack: 89599, Defense: 92040, Current HP: 4598, A Avg: 94078, D Avg: 92040, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 382: HP: 4579, STR: 2376, VIT: 2262, SPD: 56, LUK: 1, Attack: 90258, Defense: 92040, Current HP: 4579, A Avg: 94770, D Avg: 92040, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 381: HP: 722, STR: 723, VIT: 2262, SPD: 90, LUK: 1, Attack: 86367, Defense: 92040, Current HP: 722, A Avg: 90685, D Avg: 92040, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 380: HP: 722, STR: 739, VIT: 2262, SPD: 56, LUK: 2, Attack: 86383, Defense: 92040, Current HP: 722, A Avg: 90702, D Avg: 92040, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 379: HP: 703, STR: 1840, VIT: 2262, SPD: 56, LUK: 1, Attack: 87484, Defense: 92040, Current HP: 703, A Avg: 91858, D Avg: 92040, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 378: HP: 1826, STR: 1375, VIT: 6372, SPD: 63, LUK: 1, Attack: 86709, Defense: 92042, Current HP: 1826, A Avg: 91044, D Avg: 92042, [Impulse[166, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 377: HP: 1183, STR: 492, VIT: 2267, SPD: 56, LUK: 1, Attack: 84524, Defense: 92045, Current HP: 1183, A Avg: 88750, D Avg: 92045, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 376: HP: 1174, STR: 366, VIT: 2267, SPD: 56, LUK: 1, Attack: 84398, Defense: 92045, Current HP: 1174, A Avg: 88617, D Avg: 92045, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 375: HP: 935, STR: 422, VIT: 2269, SPD: 56, LUK: 1, Attack: 84532, Defense: 92047, Current HP: 935, A Avg: 106510, D Avg: 92047, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 374: HP: 1218, STR: 78, VIT: 2270, SPD: 56, LUK: 1, Attack: 84466, Defense: 92048, Current HP: 1218, A Avg: 88689, D Avg: 92048, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 373: HP: 7134, STR: 1438, VIT: 2270, SPD: 56, LUK: 1, Attack: 89320, Defense: 92048, Current HP: 7134, A Avg: 93786, D Avg: 92048, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 372: HP: 1218, STR: 731, VIT: 2270, SPD: 56, LUK: 1, Attack: 86375, Defense: 92048, Current HP: 1218, A Avg: 90693, D Avg: 92048, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 371: HP: 924, STR: 358, VIT: 2272, SPD: 56, LUK: 1, Attack: 84358, Defense: 92050, Current HP: 924, A Avg: 106291, D Avg: 92050, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 370: HP: 1320, STR: 366, VIT: 2272, SPD: 56, LUK: 1, Attack: 84487, Defense: 92050, Current HP: 1320, A Avg: 106453, D Avg: 92050, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 369: HP: 1018, STR: 356, VIT: 2272, SPD: 56, LUK: 1, Attack: 84466, Defense: 92050, Current HP: 1018, A Avg: 88689, D Avg: 92050, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 368: HP: 1399, STR: 348, VIT: 2272, SPD: 56, LUK: 1, Attack: 84458, Defense: 92050, Current HP: 1399, A Avg: 88680, D Avg: 92050, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 367: HP: 1045, STR: 360, VIT: 2272, SPD: 56, LUK: 1, Attack: 84873, Defense: 92050, Current HP: 1045, A Avg: 89116, D Avg: 92050, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 366: HP: 1430, STR: 352, VIT: 2272, SPD: 56, LUK: 1, Attack: 84865, Defense: 92050, Current HP: 1430, A Avg: 89108, D Avg: 92050, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 365: HP: 1306, STR: 528, VIT: 2272, SPD: 56, LUK: 1, Attack: 86276, Defense: 92050, Current HP: 1306, A Avg: 108707, D Avg: 92050, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 364: HP: 1064, STR: 356, VIT: 2274, SPD: 56, LUK: 1, Attack: 86325, Defense: 92052, Current HP: 1064, A Avg: 90641, D Avg: 92052, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 363: HP: 1452, STR: 348, VIT: 2274, SPD: 56, LUK: 1, Attack: 86317, Defense: 92052, Current HP: 1452, A Avg: 90632, D Avg: 92052, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 362: HP: 1342, STR: 366, VIT: 2274, SPD: 56, LUK: 1, Attack: 84476, Defense: 92052, Current HP: 1342, A Avg: 106439, D Avg: 92052, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 361: HP: 2451, STR: 1453, VIT: 2278, SPD: 66, LUK: 1, Attack: 86161, Defense: 92056, Current HP: 2451, A Avg: 90469, D Avg: 92056, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 360: HP: 760, STR: 70, VIT: 2278, SPD: 90, LUK: 1, Attack: 84458, Defense: 92056, Current HP: 760, A Avg: 88680, D Avg: 92056, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 359: HP: 798, STR: 166, VIT: 2278, SPD: 56, LUK: 1, Attack: 84554, Defense: 92056, Current HP: 798, A Avg: 90895, D Avg: 92056, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 358: HP: 4636, STR: 1430, VIT: 2278, SPD: 90, LUK: 1, Attack: 89312, Defense: 92056, Current HP: 4636, A Avg: 93777, D Avg: 92056, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 357: HP: 4674, STR: 2376, VIT: 2278, SPD: 56, LUK: 1, Attack: 90258, Defense: 92056, Current HP: 4674, A Avg: 97027, D Avg: 92056, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 356: HP: 760, STR: 723, VIT: 2278, SPD: 90, LUK: 1, Attack: 86367, Defense: 92056, Current HP: 760, A Avg: 90685, D Avg: 92056, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 355: HP: 798, STR: 1227, VIT: 2278, SPD: 56, LUK: 1, Attack: 86871, Defense: 92056, Current HP: 798, A Avg: 93386, D Avg: 92056, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 354: HP: 1544, STR: 478, VIT: 2280, SPD: 56, LUK: 1, Attack: 85444, Defense: 92058, Current HP: 1544, A Avg: 107659, D Avg: 92058, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 353: HP: 1368, STR: 475, VIT: 2287, SPD: 56, LUK: 1, Attack: 85573, Defense: 92065, Current HP: 1368, A Avg: 89851, D Avg: 92065, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 352: HP: 1804, STR: 467, VIT: 2287, SPD: 56, LUK: 1, Attack: 85565, Defense: 92065, Current HP: 1804, A Avg: 89843, D Avg: 92065, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 351: HP: 1045, STR: 425, VIT: 2287, SPD: 56, LUK: 1, Attack: 85250, Defense: 92065, Current HP: 1045, A Avg: 89512, D Avg: 92065, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 350: HP: 1430, STR: 417, VIT: 2287, SPD: 56, LUK: 1, Attack: 85242, Defense: 92065, Current HP: 1430, A Avg: 89504, D Avg: 92065, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 349: HP: 1102, STR: 358, VIT: 2287, SPD: 56, LUK: 1, Attack: 85170, Defense: 92065, Current HP: 1102, A Avg: 89428, D Avg: 92065, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 348: HP: 1496, STR: 350, VIT: 2287, SPD: 56, LUK: 1, Attack: 85162, Defense: 92065, Current HP: 1496, A Avg: 89420, D Avg: 92065, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 347: HP: 1672, STR: 358, VIT: 2287, SPD: 56, LUK: 1, Attack: 84676, Defense: 92065, Current HP: 1672, A Avg: 106691, D Avg: 92065, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 346: HP: 986, STR: 300, VIT: 2290, SPD: 63, LUK: 1, Attack: 84176, Defense: 92068, Current HP: 986, A Avg: 88384, D Avg: 92068, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 345: HP: 1343, STR: 291, VIT: 2290, SPD: 63, LUK: 1, Attack: 84316, Defense: 92068, Current HP: 1343, A Avg: 88531, D Avg: 92068, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 344: HP: 986, STR: 370, VIT: 2290, SPD: 63, LUK: 1, Attack: 84519, Defense: 92068, Current HP: 986, A Avg: 88744, D Avg: 92068, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 343: HP: 1001, STR: 300, VIT: 2290, SPD: 63, LUK: 1, Attack: 84116, Defense: 92068, Current HP: 1001, A Avg: 88321, D Avg: 92068, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 342: HP: 1007, STR: 352, VIT: 2290, SPD: 63, LUK: 1, Attack: 84345, Defense: 92068, Current HP: 1007, A Avg: 88562, D Avg: 92068, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 341: HP: 1174, STR: 366, VIT: 2293, SPD: 56, LUK: 1, Attack: 84398, Defense: 92071, Current HP: 1174, A Avg: 88617, D Avg: 92071, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 340: HP: 1579, STR: 358, VIT: 2293, SPD: 56, LUK: 1, Attack: 84390, Defense: 92071, Current HP: 1579, A Avg: 88609, D Avg: 92071, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 339: HP: 1148, STR: 304, VIT: 2293, SPD: 63, LUK: 1, Attack: 84102, Defense: 92071, Current HP: 1148, A Avg: 88307, D Avg: 92071, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 338: HP: 2451, STR: 1960, VIT: 2294, SPD: 66, LUK: 1, Attack: 87812, Defense: 92072, Current HP: 2451, A Avg: 92202, D Avg: 92072, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 337: HP: 1003, STR: 300, VIT: 2296, SPD: 63, LUK: 1, Attack: 84306, Defense: 92074, Current HP: 1003, A Avg: 88521, D Avg: 92074, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 336: HP: 3740, STR: 1961, VIT: 4508, SPD: 56, LUK: 1, Attack: 89789, Defense: 92076, Current HP: 3740, A Avg: 113134, D Avg: 92076, [Stargazer[183, 0, 0, 0], Storm Wall[242, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 335: HP: 1406, STR: 2408, VIT: 2307, SPD: 63, LUK: 1, Attack: 92317, Defense: 92085, Current HP: 1406, A Avg: 96932, D Avg: 92085, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 334: HP: 924, STR: 149, VIT: 6416, SPD: 56, LUK: 1, Attack: 84537, Defense: 92086, Current HP: 924, A Avg: 106516, D Avg: 92086, [Encryption Key[173, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 333: HP: 5412, STR: 1594, VIT: 6416, SPD: 56, LUK: 1, Attack: 89476, Defense: 92086, Current HP: 5412, A Avg: 112739, D Avg: 92086, [Wild Card[175, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 332: HP: 924, STR: 843, VIT: 6416, SPD: 56, LUK: 1, Attack: 86487, Defense: 92086, Current HP: 924, A Avg: 108973, D Avg: 92086, [Portal Sword[176, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 331: HP: 2143, STR: 1814, VIT: 2308, SPD: 66, LUK: 1, Attack: 87458, Defense: 92086, Current HP: 2143, A Avg: 91830, D Avg: 92086, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 330: HP: 1320, STR: 678, VIT: 2313, SPD: 56, LUK: 1, Attack: 85412, Defense: 92091, Current HP: 1320, A Avg: 107619, D Avg: 92091, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 329: HP: 1364, STR: 432, VIT: 2318, SPD: 63, LUK: 1, Attack: 85114, Defense: 92096, Current HP: 1364, A Avg: 89369, D Avg: 92096, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 328: HP: 1539, STR: 339, VIT: 2319, SPD: 56, LUK: 1, Attack: 84065, Defense: 92097, Current HP: 1539, A Avg: 88268, D Avg: 92097, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 327: HP: 1539, STR: 339, VIT: 2319, SPD: 56, LUK: 1, Attack: 84104, Defense: 92097, Current HP: 1539, A Avg: 88309, D Avg: 92097, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 326: HP: 1539, STR: 473, VIT: 2319, SPD: 56, LUK: 1, Attack: 84245, Defense: 92097, Current HP: 1539, A Avg: 88457, D Avg: 92097, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 325: HP: 1539, STR: 552, VIT: 2319, SPD: 56, LUK: 1, Attack: 84363, Defense: 92097, Current HP: 1539, A Avg: 88581, D Avg: 92097, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 324: HP: 1539, STR: 448, VIT: 2319, SPD: 56, LUK: 1, Attack: 84220, Defense: 92097, Current HP: 1539, A Avg: 88431, D Avg: 92097, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 323: HP: 1539, STR: 393, VIT: 2319, SPD: 56, LUK: 1, Attack: 84217, Defense: 92097, Current HP: 1539, A Avg: 88427, D Avg: 92097, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 322: HP: 1539, STR: 627, VIT: 2319, SPD: 56, LUK: 1, Attack: 84470, Defense: 92097, Current HP: 1539, A Avg: 88693, D Avg: 92097, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 321: HP: 1558, STR: 456, VIT: 2319, SPD: 56, LUK: 1, Attack: 84345, Defense: 92097, Current HP: 1558, A Avg: 88562, D Avg: 92097, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 320: HP: 1539, STR: 339, VIT: 2319, SPD: 56, LUK: 1, Attack: 84107, Defense: 92097, Current HP: 1539, A Avg: 88312, D Avg: 92097, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 319: HP: 1539, STR: 472, VIT: 2319, SPD: 56, LUK: 1, Attack: 84595, Defense: 92097, Current HP: 1539, A Avg: 88824, D Avg: 92097, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 318: HP: 1558, STR: 510, VIT: 2319, SPD: 56, LUK: 1, Attack: 84516, Defense: 92097, Current HP: 1558, A Avg: 88741, D Avg: 92097, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 317: HP: 1548, STR: 393, VIT: 2319, SPD: 56, LUK: 1, Attack: 84386, Defense: 92097, Current HP: 1548, A Avg: 88605, D Avg: 92097, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 316: HP: 1881, STR: 787, VIT: 2319, SPD: 56, LUK: 1, Attack: 84975, Defense: 92097, Current HP: 1881, A Avg: 89223, D Avg: 92097, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
