Rank 1000: HP: 1553, STR: 428, VIT: 477737, SPD: 54, LUK: 1, Attack: 86397, Defense: 561574, Current HP: 1553, A Avg: 90716, D Avg: 561574, [Fire Chariot[138, 730, 730, 730], Emerald Shield[209, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 393: HP: 3170, STR: 378, VIT: 477398, SPD: 54, LUK: 1, Attack: 84499, Defense: 563315, Current HP: 3170, A Avg: 88723, D Avg: 563315, [Black Kirisame[130, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 392: HP: 3158, STR: 532, VIT: 477398, SPD: 54, LUK: 1, Attack: 86280, Defense: 563315, Current HP: 3158, A Avg: 90594, D Avg: 563315, [Scythe of the Grim Reaper[148, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 391: HP: 3191, STR: 378, VIT: 477400, SPD: 54, LUK: 1, Attack: 84488, Defense: 563317, Current HP: 3191, A Avg: 88712, D Avg: 563317, [Serpent[144, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 390: HP: 3353, STR: 486, VIT: 477406, SPD: 54, LUK: 1, Attack: 85452, Defense: 563323, Current HP: 3353, A Avg: 89724, D Avg: 563323, [Red Shark[134, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 389: HP: 1291, STR: 230, VIT: 479085, SPD: 54, LUK: 1, Attack: 84618, Defense: 563325, Current HP: 1291, A Avg: 88848, D Avg: 563325, [Encryption Key[173, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 388: HP: 4945, STR: 1535, VIT: 479085, SPD: 54, LUK: 1, Attack: 89417, Defense: 563325, Current HP: 4945, A Avg: 93887, D Avg: 563325, [Wild Card[175, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 387: HP: 1291, STR: 856, VIT: 479085, SPD: 54, LUK: 1, Attack: 86500, Defense: 563325, Current HP: 1291, A Avg: 90825, D Avg: 563325, [Portal Sword[176, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 386: HP: 2729, STR: 1683, VIT: 479523, SPD: 54, LUK: 1, Attack: 89511, Defense: 563327, Current HP: 2729, A Avg: 93986, D Avg: 563327, [Stargazer[183, 730, 730, 730], Iron Shield[204, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 385: HP: 1608, STR: 797, VIT: 478337, SPD: 54, LUK: 1, Attack: 84907, Defense: 563331, Current HP: 1608, A Avg: 89152, D Avg: 563331, [Dragon Killer[139, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 384: HP: 1627, STR: 801, VIT: 478337, SPD: 54, LUK: 1, Attack: 85314, Defense: 563331, Current HP: 1627, A Avg: 89579, D Avg: 563331, [Volcano[142, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 383: HP: 3454, STR: 369, VIT: 477415, SPD: 54, LUK: 1, Attack: 84687, Defense: 563332, Current HP: 3454, A Avg: 88921, D Avg: 563332, [Ruby Knuckle[151, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 382: HP: 1648, STR: 797, VIT: 478340, SPD: 54, LUK: 1, Attack: 86766, Defense: 563334, Current HP: 1648, A Avg: 91104, D Avg: 563334, [Fire Chariot[138, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 381: HP: 1635, STR: 651, VIT: 478505, SPD: 54, LUK: 1, Attack: 85694, Defense: 563343, Current HP: 1635, A Avg: 89978, D Avg: 563343, [White Snake[160, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 380: HP: 1931, STR: 912, VIT: 478355, SPD: 54, LUK: 1, Attack: 86010, Defense: 563349, Current HP: 1931, A Avg: 90310, D Avg: 563349, [Yggdrasil[126, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 379: HP: 1627, STR: 865, VIT: 478355, SPD: 54, LUK: 1, Attack: 85690, Defense: 563349, Current HP: 1627, A Avg: 89974, D Avg: 563349, [Kraken[145, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 378: HP: 1690, STR: 799, VIT: 478355, SPD: 54, LUK: 1, Attack: 85611, Defense: 563349, Current HP: 1690, A Avg: 89891, D Avg: 563349, [Granada[150, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 377: HP: 1776, STR: 813, VIT: 478514, SPD: 54, LUK: 1, Attack: 87159, Defense: 563352, Current HP: 1776, A Avg: 91516, D Avg: 563352, [Progress[147, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 376: HP: 1749, STR: 808, VIT: 478360, SPD: 54, LUK: 1, Attack: 84840, Defense: 563354, Current HP: 1749, A Avg: 89082, D Avg: 563354, [Alucard[146, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 375: HP: 3170, STR: 684, VIT: 477444, SPD: 54, LUK: 1, Attack: 85418, Defense: 563361, Current HP: 3170, A Avg: 89688, D Avg: 563361, [Irruption[154, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 374: HP: 1291, STR: 1254, VIT: 478497, SPD: 54, LUK: 1, Attack: 86042, Defense: 563361, Current HP: 1291, A Avg: 90344, D Avg: 563361, [Pulse Knife[165, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 373: HP: 4590, STR: 2908, VIT: 478523, SPD: 54, LUK: 1, Attack: 88721, Defense: 563361, Current HP: 4590, A Avg: 93157, D Avg: 563361, [Spear of Regression[182, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 372: HP: 1417, STR: 430, VIT: 478395, SPD: 54, LUK: 1, Attack: 84371, Defense: 563363, Current HP: 1417, A Avg: 88589, D Avg: 563363, [Rusty Knife[156, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 371: HP: 2729, STR: 1683, VIT: 479515, SPD: 54, LUK: 1, Attack: 89511, Defense: 563384, Current HP: 2729, A Avg: 93986, D Avg: 563384, [Stargazer[183, 730, 730, 730], Wooden Shield[203, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 370: HP: 1417, STR: 387, VIT: 478424, SPD: 54, LUK: 1, Attack: 85862, Defense: 563392, Current HP: 1417, A Avg: 90155, D Avg: 563392, [Elemental[121, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 369: HP: 1721, STR: 509, VIT: 478424, SPD: 54, LUK: 1, Attack: 85159, Defense: 563392, Current HP: 1721, A Avg: 89416, D Avg: 563392, [Diamond Knuckle[152, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 368: HP: 1091, STR: 703, VIT: 478430, SPD: 54, LUK: 1, Attack: 85541, Defense: 563398, Current HP: 1091, A Avg: 89818, D Avg: 563398, [Classic[168, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 367: HP: 3152, STR: 428, VIT: 477482, SPD: 54, LUK: 1, Attack: 84538, Defense: 563399, Current HP: 3152, A Avg: 88764, D Avg: 563399, [Dragon Killer[139, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 366: HP: 3170, STR: 432, VIT: 477482, SPD: 54, LUK: 1, Attack: 84945, Defense: 563399, Current HP: 3170, A Avg: 89192, D Avg: 563399, [Volcano[142, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 365: HP: 3191, STR: 428, VIT: 477485, SPD: 54, LUK: 1, Attack: 86397, Defense: 563402, Current HP: 3191, A Avg: 90716, D Avg: 563402, [Fire Chariot[138, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 364: HP: 1627, STR: 799, VIT: 478410, SPD: 54, LUK: 1, Attack: 84740, Defense: 563404, Current HP: 1627, A Avg: 88977, D Avg: 563404, [Rusty Knife[156, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 363: HP: 1146, STR: 745, VIT: 478569, SPD: 54, LUK: 1, Attack: 87273, Defense: 563407, Current HP: 1146, A Avg: 91636, D Avg: 563407, [Moon Knuckle[153, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 362: HP: 1125, STR: 2100, VIT: 478569, SPD: 54, LUK: 1, Attack: 87978, Defense: 563407, Current HP: 1125, A Avg: 92376, D Avg: 563407, [Blue Sword[180, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 361: HP: 3475, STR: 543, VIT: 477499, SPD: 54, LUK: 1, Attack: 85641, Defense: 563416, Current HP: 3475, A Avg: 89923, D Avg: 563416, [Yggdrasil[126, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 360: HP: 3170, STR: 496, VIT: 477499, SPD: 54, LUK: 1, Attack: 85321, Defense: 563416, Current HP: 3170, A Avg: 89587, D Avg: 563416, [Kraken[145, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 359: HP: 3233, STR: 430, VIT: 477499, SPD: 54, LUK: 1, Attack: 85242, Defense: 563416, Current HP: 3233, A Avg: 89504, D Avg: 563416, [Granada[150, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 358: HP: 3292, STR: 439, VIT: 477505, SPD: 54, LUK: 1, Attack: 84471, Defense: 563422, Current HP: 3292, A Avg: 88694, D Avg: 563422, [Alucard[146, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 357: HP: 1627, STR: 756, VIT: 478439, SPD: 54, LUK: 1, Attack: 86231, Defense: 563433, Current HP: 1627, A Avg: 90542, D Avg: 563433, [Elemental[121, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 356: HP: 1931, STR: 878, VIT: 478439, SPD: 54, LUK: 1, Attack: 85528, Defense: 563433, Current HP: 1931, A Avg: 89804, D Avg: 563433, [Diamond Knuckle[152, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 355: HP: 1301, STR: 1072, VIT: 478444, SPD: 54, LUK: 1, Attack: 85910, Defense: 563438, Current HP: 1301, A Avg: 90205, D Avg: 563438, [Classic[168, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 354: HP: 1417, STR: 822, VIT: 478479, SPD: 54, LUK: 1, Attack: 85660, Defense: 563447, Current HP: 1417, A Avg: 89943, D Avg: 563447, [Willow Blade[157, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 353: HP: 2131, STR: 682, VIT: 478479, SPD: 54, LUK: 1, Attack: 85605, Defense: 563447, Current HP: 2131, A Avg: 89885, D Avg: 563447, [Pangaea[164, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 352: HP: 2729, STR: 1683, VIT: 479584, SPD: 54, LUK: 1, Attack: 89511, Defense: 563447, Current HP: 2729, A Avg: 93986, D Avg: 563447, [Stargazer[183, 730, 730, 730], Titanium Shield[205, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 351: HP: 1501, STR: 491, VIT: 478508, SPD: 54, LUK: 1, Attack: 85823, Defense: 563476, Current HP: 1501, A Avg: 90114, D Avg: 563476, [Tower[149, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 350: HP: 1627, STR: 1191, VIT: 478494, SPD: 54, LUK: 1, Attack: 86029, Defense: 563488, Current HP: 1627, A Avg: 90330, D Avg: 563488, [Willow Blade[157, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 349: HP: 2341, STR: 1051, VIT: 478494, SPD: 54, LUK: 1, Attack: 85974, Defense: 563488, Current HP: 2341, A Avg: 90272, D Avg: 563488, [Pangaea[164, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 348: HP: 3170, STR: 387, VIT: 477583, SPD: 54, LUK: 1, Attack: 85862, Defense: 563500, Current HP: 3170, A Avg: 90155, D Avg: 563500, [Elemental[121, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 347: HP: 3475, STR: 509, VIT: 477583, SPD: 54, LUK: 1, Attack: 85159, Defense: 563500, Current HP: 3475, A Avg: 89416, D Avg: 563500, [Diamond Knuckle[152, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 346: HP: 2729, STR: 1683, VIT: 479613, SPD: 54, LUK: 1, Attack: 89511, Defense: 563502, Current HP: 2729, A Avg: 93986, D Avg: 563502, [Stargazer[183, 730, 730, 730], Large iron Shield[206, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 345: HP: 2845, STR: 703, VIT: 477589, SPD: 54, LUK: 1, Attack: 85541, Defense: 563506, Current HP: 2845, A Avg: 89818, D Avg: 563506, [Classic[168, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 344: HP: 3259, STR: 1683, VIT: 479584, SPD: 54, LUK: 1, Attack: 89511, Defense: 563512, Current HP: 3259, A Avg: 93986, D Avg: 563512, [Stargazer[183, 730, 730, 730], Hardwood Shield[223, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 343: HP: 1711, STR: 860, VIT: 478523, SPD: 54, LUK: 1, Attack: 86192, Defense: 563517, Current HP: 1711, A Avg: 90501, D Avg: 563517, [Tower[149, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 342: HP: 2813, STR: 1683, VIT: 479599, SPD: 54, LUK: 1, Attack: 89511, Defense: 563527, Current HP: 2813, A Avg: 93986, D Avg: 563527, [Stargazer[183, 730, 730, 730], Tower Shield[213, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 341: HP: 2026, STR: 1290, VIT: 478668, SPD: 54, LUK: 1, Attack: 86624, Defense: 563532, Current HP: 2026, A Avg: 90955, D Avg: 563532, [Impulse[166, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 340: HP: 1602, STR: 538, VIT: 478584, SPD: 54, LUK: 1, Attack: 85581, Defense: 563552, Current HP: 1602, A Avg: 89860, D Avg: 563552, [White Snake[160, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 339: HP: 3884, STR: 682, VIT: 477638, SPD: 54, LUK: 1, Attack: 85605, Defense: 563555, Current HP: 3884, A Avg: 89885, D Avg: 563555, [Pangaea[164, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 338: HP: 1742, STR: 700, VIT: 478592, SPD: 54, LUK: 1, Attack: 87046, Defense: 563560, Current HP: 1742, A Avg: 91398, D Avg: 563560, [Progress[147, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 337: HP: 4556, STR: 2795, VIT: 478601, SPD: 54, LUK: 1, Attack: 88608, Defense: 563569, Current HP: 4556, A Avg: 93038, D Avg: 563569, [Spear of Regression[182, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 336: HP: 1377, STR: 1317, VIT: 478737, SPD: 54, LUK: 1, Attack: 87195, Defense: 563575, Current HP: 1377, A Avg: 91554, D Avg: 563575, [God Hand[179, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 335: HP: 1335, STR: 1839, VIT: 478737, SPD: 54, LUK: 1, Attack: 87379, Defense: 563575, Current HP: 1335, A Avg: 91747, D Avg: 563575, [Zodiac[184, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 334: HP: 3254, STR: 491, VIT: 477667, SPD: 54, LUK: 1, Attack: 85823, Defense: 563584, Current HP: 3254, A Avg: 90114, D Avg: 563584, [Tower[149, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 333: HP: 3055, STR: 1683, VIT: 479752, SPD: 54, LUK: 1, Attack: 89511, Defense: 563589, Current HP: 3055, A Avg: 93986, D Avg: 563589, [Stargazer[183, 730, 730, 730], Emerald Shield[209, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 332: HP: 1812, STR: 907, VIT: 478598, SPD: 54, LUK: 1, Attack: 85950, Defense: 563592, Current HP: 1812, A Avg: 90247, D Avg: 563592, [White Snake[160, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 331: HP: 1952, STR: 1069, VIT: 478607, SPD: 54, LUK: 1, Attack: 87415, Defense: 563601, Current HP: 1952, A Avg: 91785, D Avg: 563601, [Progress[147, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 330: HP: 4766, STR: 3164, VIT: 478616, SPD: 54, LUK: 1, Attack: 88977, Defense: 563610, Current HP: 4766, A Avg: 93425, D Avg: 563610, [Spear of Regression[182, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 329: HP: 1112, STR: 631, VIT: 478647, SPD: 54, LUK: 1, Attack: 87159, Defense: 563615, Current HP: 1112, A Avg: 91516, D Avg: 563615, [Moon Knuckle[153, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 328: HP: 1091, STR: 1987, VIT: 478647, SPD: 54, LUK: 1, Attack: 87865, Defense: 563615, Current HP: 1091, A Avg: 92258, D Avg: 563615, [Blue Sword[180, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 327: HP: 2186, STR: 543, VIT: 478795, SPD: 54, LUK: 1, Attack: 85251, Defense: 563633, Current HP: 2186, A Avg: 89513, D Avg: 563633, [Thin Blade[158, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 326: HP: 1291, STR: 813, VIT: 478787, SPD: 54, LUK: 1, Attack: 86366, Defense: 563651, Current HP: 1291, A Avg: 90684, D Avg: 563651, [Hammer of Justice[186, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 325: HP: 1322, STR: 1000, VIT: 478662, SPD: 54, LUK: 1, Attack: 87528, Defense: 563656, Current HP: 1322, A Avg: 91904, D Avg: 563656, [Moon Knuckle[153, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 324: HP: 1301, STR: 2356, VIT: 478662, SPD: 54, LUK: 1, Attack: 88234, Defense: 563656, Current HP: 1301, A Avg: 92645, D Avg: 563656, [Blue Sword[180, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 323: HP: 3355, STR: 538, VIT: 477743, SPD: 54, LUK: 1, Attack: 85581, Defense: 563660, Current HP: 3355, A Avg: 89860, D Avg: 563660, [White Snake[160, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 322: HP: 2186, STR: 849, VIT: 478824, SPD: 54, LUK: 1, Attack: 86701, Defense: 563662, Current HP: 2186, A Avg: 91036, D Avg: 563662, [Santoku[159, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 321: HP: 3496, STR: 700, VIT: 477751, SPD: 54, LUK: 1, Attack: 87046, Defense: 563668, Current HP: 3496, A Avg: 91398, D Avg: 563668, [Progress[147, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 320: HP: 1877, STR: 757, VIT: 478836, SPD: 54, LUK: 1, Attack: 86401, Defense: 563674, Current HP: 1877, A Avg: 90721, D Avg: 563674, [Gladius[162, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 319: HP: 1543, STR: 1099, VIT: 478813, SPD: 54, LUK: 1, Attack: 87588, Defense: 563677, Current HP: 1543, A Avg: 91967, D Avg: 563677, [Cuttlefish[178, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 318: HP: 6310, STR: 2795, VIT: 477760, SPD: 54, LUK: 1, Attack: 88608, Defense: 563677, Current HP: 6310, A Avg: 93038, D Avg: 563677, [Spear of Regression[182, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 317: HP: 2996, STR: 1701, VIT: 479767, SPD: 54, LUK: 1, Attack: 89529, Defense: 563708, Current HP: 2996, A Avg: 94005, D Avg: 563708, [Stargazer[183, 730, 730, 730], Dragon's Scales[215, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 316: HP: 2866, STR: 631, VIT: 477806, SPD: 54, LUK: 1, Attack: 87159, Defense: 563723, Current HP: 2866, A Avg: 91516, D Avg: 563723, [Moon Knuckle[153, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 315: HP: 2845, STR: 1987, VIT: 477806, SPD: 54, LUK: 1, Attack: 87865, Defense: 563723, Current HP: 2845, A Avg: 92258, D Avg: 563723, [Blue Sword[180, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 314: HP: 1125, STR: 1236, VIT: 478906, SPD: 54, LUK: 1, Attack: 86024, Defense: 563744, Current HP: 1125, A Avg: 90325, D Avg: 563744, [Pulse Knife[165, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 313: HP: 1755, STR: 1985, VIT: 478917, SPD: 54, LUK: 1, Attack: 86485, Defense: 563755, Current HP: 1755, A Avg: 90809, D Avg: 563755, [Divine Dragon Sword[181, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 312: HP: 1343, STR: 1204, VIT: 478816, SPD: 54, LUK: 1, Attack: 87082, Defense: 563784, Current HP: 1343, A Avg: 91436, D Avg: 563784, [God Hand[179, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 311: HP: 1301, STR: 1726, VIT: 478816, SPD: 54, LUK: 1, Attack: 87266, Defense: 563784, Current HP: 1301, A Avg: 91629, D Avg: 563784, [Zodiac[184, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 310: HP: 1553, STR: 1573, VIT: 478830, SPD: 54, LUK: 1, Attack: 87451, Defense: 563824, Current HP: 1553, A Avg: 91823, D Avg: 563824, [God Hand[179, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 309: HP: 1511, STR: 2095, VIT: 478830, SPD: 54, LUK: 1, Attack: 87635, Defense: 563824, Current HP: 1511, A Avg: 92016, D Avg: 563824, [Zodiac[184, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 308: HP: 2152, STR: 430, VIT: 478874, SPD: 54, LUK: 1, Attack: 85138, Defense: 563842, Current HP: 2152, A Avg: 89394, D Avg: 563842, [Thin Blade[158, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 307: HP: 2152, STR: 736, VIT: 478903, SPD: 54, LUK: 1, Attack: 86588, Defense: 563871, Current HP: 2152, A Avg: 90917, D Avg: 563871, [Santoku[159, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 306: HP: 2362, STR: 799, VIT: 478888, SPD: 54, LUK: 1, Attack: 85507, Defense: 563882, Current HP: 2362, A Avg: 89782, D Avg: 563882, [Thin Blade[158, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 305: HP: 1843, STR: 644, VIT: 478914, SPD: 54, LUK: 1, Attack: 86288, Defense: 563882, Current HP: 1843, A Avg: 90602, D Avg: 563882, [Gladius[162, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 304: HP: 3097, STR: 1204, VIT: 477975, SPD: 54, LUK: 1, Attack: 87082, Defense: 563892, Current HP: 3097, A Avg: 91436, D Avg: 563892, [God Hand[179, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 303: HP: 3055, STR: 1726, VIT: 477975, SPD: 54, LUK: 1, Attack: 87266, Defense: 563892, Current HP: 3055, A Avg: 91629, D Avg: 563892, [Zodiac[184, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 302: HP: 2362, STR: 1105, VIT: 478917, SPD: 54, LUK: 1, Attack: 86957, Defense: 563911, Current HP: 2362, A Avg: 91304, D Avg: 563911, [Santoku[159, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 301: HP: 1860, STR: 1272, VIT: 479077, SPD: 54, LUK: 1, Attack: 86606, Defense: 563915, Current HP: 1860, A Avg: 90936, D Avg: 563915, [Impulse[166, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
