Rank 1000: HP: 171, STR: 101, VIT: 48, SPD: 1, LUK: 1, Attack: 84107, Defense: 89826, Current HP: 171, A Avg: 90415, D Avg: 89826, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 418: HP: 308, STR: 32, VIT: 83, SPD: 1, LUK: 1, Attack: 84064, Defense: 89861, Current HP: 308, A Avg: 88267, D Avg: 89861, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 417: HP: 198, STR: 48, VIT: 83, SPD: 1, LUK: 1, Attack: 84080, Defense: 89861, Current HP: 198, A Avg: 105940, D Avg: 89861, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 416: HP: 57, STR: 43, VIT: 83, SPD: 1, LUK: 1, Attack: 84881, Defense: 89861, Current HP: 57, A Avg: 89125, D Avg: 89861, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 415: HP: 286, STR: 35, VIT: 83, SPD: 1, LUK: 1, Attack: 84873, Defense: 89861, Current HP: 286, A Avg: 89116, D Avg: 89861, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 414: HP: 176, STR: 51, VIT: 83, SPD: 1, LUK: 1, Attack: 84889, Defense: 89861, Current HP: 176, A Avg: 106960, D Avg: 89861, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 413: HP: 435, STR: 72, VIT: 88, SPD: 1, LUK: 1, Attack: 85924, Defense: 89866, Current HP: 435, A Avg: 90220, D Avg: 89866, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 412: HP: 406, STR: 216, VIT: 88, SPD: 1, LUK: 1, Attack: 85550, Defense: 89866, Current HP: 406, A Avg: 89827, D Avg: 89866, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 411: HP: 667, STR: 1081, VIT: 88, SPD: 1, LUK: 1, Attack: 90990, Defense: 89866, Current HP: 667, A Avg: 95539, D Avg: 89866, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 410: HP: 475, STR: 1081, VIT: 88, SPD: 2, LUK: 1, Attack: 90990, Defense: 89866, Current HP: 475, A Avg: 95539, D Avg: 107839, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 409: HP: 767, STR: 1129, VIT: 88, SPD: 1, LUK: 1, Attack: 91038, Defense: 89866, Current HP: 767, A Avg: 95589, D Avg: 89866, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 408: HP: 95, STR: 48, VIT: 90, SPD: 1, LUK: 1, Attack: 88215, Defense: 89868, Current HP: 95, A Avg: 92625, D Avg: 89868, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 407: HP: 330, STR: 40, VIT: 90, SPD: 1, LUK: 1, Attack: 88207, Defense: 89868, Current HP: 330, A Avg: 92617, D Avg: 89868, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 406: HP: 220, STR: 56, VIT: 90, SPD: 1, LUK: 1, Attack: 88223, Defense: 89868, Current HP: 220, A Avg: 111160, D Avg: 89868, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 405: HP: 734, STR: 1892, VIT: 90, SPD: 1, LUK: 1, Attack: 91801, Defense: 89868, Current HP: 734, A Avg: 96391, D Avg: 89868, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 404: HP: 247, STR: 64, VIT: 96, SPD: 2, LUK: 1, Attack: 85916, Defense: 89874, Current HP: 247, A Avg: 90211, D Avg: 89874, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 403: HP: 285, STR: 191, VIT: 96, SPD: 1, LUK: 1, Attack: 86043, Defense: 89874, Current HP: 285, A Avg: 90345, D Avg: 89874, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 402: HP: 285, STR: 155, VIT: 96, SPD: 1, LUK: 1, Attack: 86007, Defense: 89874, Current HP: 285, A Avg: 92457, D Avg: 89874, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 401: HP: 228, STR: 208, VIT: 96, SPD: 2, LUK: 1, Attack: 85542, Defense: 89874, Current HP: 228, A Avg: 89819, D Avg: 89874, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 400: HP: 266, STR: 629, VIT: 96, SPD: 1, LUK: 1, Attack: 85963, Defense: 89874, Current HP: 266, A Avg: 90261, D Avg: 89874, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 399: HP: 266, STR: 389, VIT: 96, SPD: 1, LUK: 1, Attack: 85723, Defense: 89874, Current HP: 266, A Avg: 92152, D Avg: 89874, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 398: HP: 456, STR: 1487, VIT: 96, SPD: 2, LUK: 1, Attack: 91396, Defense: 89874, Current HP: 456, A Avg: 95965, D Avg: 89874, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 397: HP: 456, STR: 1097, VIT: 96, SPD: 1, LUK: 2, Attack: 91006, Defense: 89874, Current HP: 456, A Avg: 95556, D Avg: 89874, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 396: HP: 437, STR: 1809, VIT: 96, SPD: 1, LUK: 1, Attack: 91718, Defense: 89874, Current HP: 437, A Avg: 96303, D Avg: 89874, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 395: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 83915, Defense: 89880, Current HP: 60, A Avg: 104893, D Avg: 89880, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 394: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 83954, Defense: 89880, Current HP: 60, A Avg: 104942, D Avg: 89880, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 393: HP: 60, STR: 197, VIT: 102, SPD: 1, LUK: 1, Attack: 83969, Defense: 89880, Current HP: 60, A Avg: 104961, D Avg: 89880, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 392: HP: 60, STR: 202, VIT: 102, SPD: 1, LUK: 1, Attack: 84013, Defense: 89880, Current HP: 60, A Avg: 105016, D Avg: 89880, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 391: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 83961, Defense: 89880, Current HP: 60, A Avg: 104951, D Avg: 89880, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 390: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 84013, Defense: 89880, Current HP: 60, A Avg: 105016, D Avg: 89880, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 389: HP: 60, STR: 202, VIT: 102, SPD: 1, LUK: 1, Attack: 84045, Defense: 89880, Current HP: 60, A Avg: 105056, D Avg: 89880, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 388: HP: 80, STR: 202, VIT: 102, SPD: 1, LUK: 1, Attack: 84091, Defense: 89880, Current HP: 80, A Avg: 105113, D Avg: 89880, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 387: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 83957, Defense: 89880, Current HP: 60, A Avg: 104946, D Avg: 89880, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 386: HP: 60, STR: 202, VIT: 102, SPD: 1, LUK: 1, Attack: 84078, Defense: 89880, Current HP: 60, A Avg: 105097, D Avg: 89880, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 385: HP: 60, STR: 229, VIT: 102, SPD: 1, LUK: 1, Attack: 84352, Defense: 89880, Current HP: 60, A Avg: 105440, D Avg: 89880, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 384: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 84214, Defense: 89880, Current HP: 60, A Avg: 105267, D Avg: 89880, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 383: HP: 60, STR: 216, VIT: 102, SPD: 1, LUK: 1, Attack: 84365, Defense: 89880, Current HP: 60, A Avg: 105456, D Avg: 89880, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 382: HP: 100, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 84045, Defense: 89880, Current HP: 100, A Avg: 105056, D Avg: 89880, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 381: HP: 80, STR: 202, VIT: 102, SPD: 1, LUK: 1, Attack: 84208, Defense: 89880, Current HP: 80, A Avg: 105260, D Avg: 89880, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 380: HP: 70, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 84182, Defense: 89880, Current HP: 70, A Avg: 105227, D Avg: 89880, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 379: HP: 80, STR: 216, VIT: 102, SPD: 1, LUK: 1, Attack: 84404, Defense: 89880, Current HP: 80, A Avg: 105505, D Avg: 89880, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 378: HP: 70, STR: 202, VIT: 102, SPD: 1, LUK: 1, Attack: 84201, Defense: 89880, Current HP: 70, A Avg: 105251, D Avg: 89880, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 377: HP: 76, STR: 210, VIT: 102, SPD: 1, LUK: 1, Attack: 84632, Defense: 89880, Current HP: 76, A Avg: 105790, D Avg: 89880, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 376: HP: 80, STR: 216, VIT: 102, SPD: 1, LUK: 1, Attack: 83991, Defense: 89880, Current HP: 80, A Avg: 104988, D Avg: 89880, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 375: HP: 120, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 84091, Defense: 89880, Current HP: 120, A Avg: 105113, D Avg: 89880, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 374: HP: 120, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 84377, Defense: 89880, Current HP: 120, A Avg: 105471, D Avg: 89880, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 373: HP: 74, STR: 202, VIT: 102, SPD: 1, LUK: 1, Attack: 84018, Defense: 89880, Current HP: 74, A Avg: 105022, D Avg: 89880, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 372: HP: 80, STR: 270, VIT: 102, SPD: 1, LUK: 1, Attack: 86798, Defense: 89880, Current HP: 80, A Avg: 108497, D Avg: 89880, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 371: HP: 260, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 85872, Defense: 89880, Current HP: 260, A Avg: 107340, D Avg: 89880, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 370: HP: 80, STR: 202, VIT: 102, SPD: 1, LUK: 1, Attack: 84143, Defense: 89880, Current HP: 80, A Avg: 105178, D Avg: 89880, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 369: HP: 80, STR: 243, VIT: 102, SPD: 1, LUK: 1, Attack: 85081, Defense: 89880, Current HP: 80, A Avg: 106351, D Avg: 89880, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 368: HP: 60, STR: 216, VIT: 102, SPD: 1, LUK: 1, Attack: 84872, Defense: 89880, Current HP: 60, A Avg: 106090, D Avg: 89880, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 367: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 85030, Defense: 89880, Current HP: 60, A Avg: 106287, D Avg: 89880, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 366: HP: 180, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 85112, Defense: 89880, Current HP: 180, A Avg: 106390, D Avg: 89880, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 365: HP: 60, STR: 459, VIT: 102, SPD: 1, LUK: 1, Attack: 85247, Defense: 89880, Current HP: 60, A Avg: 106558, D Avg: 89880, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 364: HP: 80, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 84182, Defense: 89880, Current HP: 80, A Avg: 105227, D Avg: 89880, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 363: HP: 260, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 85157, Defense: 89880, Current HP: 260, A Avg: 106446, D Avg: 89880, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 362: HP: 660, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 92375, Defense: 89880, Current HP: 660, A Avg: 115468, D Avg: 89880, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 361: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 84577, Defense: 89880, Current HP: 60, A Avg: 105721, D Avg: 89880, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 360: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 85242, Defense: 89880, Current HP: 60, A Avg: 106552, D Avg: 89880, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 359: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 88071, Defense: 89880, Current HP: 60, A Avg: 110088, D Avg: 89880, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 358: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 85833, Defense: 89880, Current HP: 60, A Avg: 107291, D Avg: 89880, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 357: HP: 660, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 86431, Defense: 89880, Current HP: 660, A Avg: 108038, D Avg: 89880, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 356: HP: 300, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 86067, Defense: 89880, Current HP: 300, A Avg: 107583, D Avg: 89880, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 355: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 86067, Defense: 89880, Current HP: 60, A Avg: 107583, D Avg: 89880, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 354: HP: 260, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 85729, Defense: 89880, Current HP: 260, A Avg: 107161, D Avg: 89880, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 353: HP: 60, STR: 864, VIT: 102, SPD: 1, LUK: 1, Attack: 85793, Defense: 89880, Current HP: 60, A Avg: 107241, D Avg: 89880, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 352: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 84767, Defense: 89880, Current HP: 60, A Avg: 105958, D Avg: 89880, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 351: HP: 60, STR: 459, VIT: 102, SPD: 1, LUK: 1, Attack: 87510, Defense: 89880, Current HP: 60, A Avg: 109387, D Avg: 89880, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 350: HP: 60, STR: 189, VIT: 102, SPD: 1, LUK: 1, Attack: 99455, Defense: 89880, Current HP: 60, A Avg: 124318, D Avg: 89880, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 349: HP: 60, STR: 729, VIT: 102, SPD: 1, LUK: 1, Attack: 88390, Defense: 89880, Current HP: 60, A Avg: 110487, D Avg: 89880, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 348: HP: 78, STR: 207, VIT: 103, SPD: 1, LUK: 1, Attack: 84005, Defense: 89881, Current HP: 78, A Avg: 105006, D Avg: 89881, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 347: HP: 76, STR: 72, VIT: 103, SPD: 1, LUK: 1, Attack: 84806, Defense: 89881, Current HP: 76, A Avg: 89046, D Avg: 89881, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 346: HP: 308, STR: 64, VIT: 103, SPD: 1, LUK: 1, Attack: 84798, Defense: 89881, Current HP: 308, A Avg: 89037, D Avg: 89881, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 345: HP: 198, STR: 80, VIT: 103, SPD: 1, LUK: 1, Attack: 84814, Defense: 89881, Current HP: 198, A Avg: 106865, D Avg: 89881, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 344: HP: 190, STR: 44, VIT: 103, SPD: 1, LUK: 1, Attack: 84752, Defense: 89881, Current HP: 190, A Avg: 88989, D Avg: 89881, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 343: HP: 440, STR: 24, VIT: 103, SPD: 1, LUK: 1, Attack: 84732, Defense: 89881, Current HP: 440, A Avg: 88968, D Avg: 89881, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 342: HP: 330, STR: 40, VIT: 103, SPD: 1, LUK: 1, Attack: 84748, Defense: 89881, Current HP: 330, A Avg: 106782, D Avg: 89881, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 341: HP: 199, STR: 64, VIT: 103, SPD: 1, LUK: 1, Attack: 85916, Defense: 89881, Current HP: 199, A Avg: 90211, D Avg: 89881, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 340: HP: 190, STR: 72, VIT: 103, SPD: 1, LUK: 1, Attack: 85924, Defense: 89881, Current HP: 190, A Avg: 90220, D Avg: 89881, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 339: HP: 180, STR: 208, VIT: 103, SPD: 1, LUK: 1, Attack: 85542, Defense: 89881, Current HP: 180, A Avg: 89819, D Avg: 89881, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 338: HP: 171, STR: 216, VIT: 103, SPD: 1, LUK: 1, Attack: 85550, Defense: 89881, Current HP: 171, A Avg: 89827, D Avg: 89881, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 337: HP: 812, STR: 1089, VIT: 104, SPD: 1, LUK: 1, Attack: 90998, Defense: 89882, Current HP: 812, A Avg: 95547, D Avg: 89882, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 336: HP: 60, STR: 202, VIT: 105, SPD: 1, LUK: 1, Attack: 84104, Defense: 89883, Current HP: 60, A Avg: 105130, D Avg: 89883, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 335: HP: 76, STR: 202, VIT: 105, SPD: 1, LUK: 1, Attack: 84208, Defense: 89883, Current HP: 76, A Avg: 105260, D Avg: 89883, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 334: HP: 70, STR: 205, VIT: 107, SPD: 1, LUK: 1, Attack: 84315, Defense: 89885, Current HP: 70, A Avg: 105393, D Avg: 89885, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 333: HP: 60, STR: 189, VIT: 108, SPD: 1, LUK: 1, Attack: 84189, Defense: 89886, Current HP: 60, A Avg: 105236, D Avg: 89886, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 332: HP: 80, STR: 202, VIT: 108, SPD: 1, LUK: 1, Attack: 84323, Defense: 89886, Current HP: 80, A Avg: 105403, D Avg: 89886, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 331: HP: 120, STR: 199, VIT: 108, SPD: 1, LUK: 1, Attack: 84309, Defense: 89886, Current HP: 120, A Avg: 105386, D Avg: 89886, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 330: HP: 80, STR: 205, VIT: 108, SPD: 1, LUK: 1, Attack: 84718, Defense: 89886, Current HP: 80, A Avg: 105897, D Avg: 89886, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 329: HP: 68, STR: 199, VIT: 108, SPD: 1, LUK: 1, Attack: 85947, Defense: 89886, Current HP: 68, A Avg: 107433, D Avg: 89886, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 328: HP: 100, STR: 202, VIT: 110, SPD: 1, LUK: 1, Attack: 84715, Defense: 89888, Current HP: 100, A Avg: 105893, D Avg: 89888, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 327: HP: 100, STR: 199, VIT: 110, SPD: 1, LUK: 1, Attack: 86168, Defense: 89888, Current HP: 100, A Avg: 107710, D Avg: 89888, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 326: HP: 100, STR: 202, VIT: 110, SPD: 1, LUK: 1, Attack: 84312, Defense: 89888, Current HP: 100, A Avg: 105390, D Avg: 89888, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 325: HP: 80, STR: 210, VIT: 110, SPD: 1, LUK: 1, Attack: 85854, Defense: 89888, Current HP: 80, A Avg: 107317, D Avg: 89888, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 324: HP: 60, STR: 207, VIT: 112, SPD: 1, LUK: 1, Attack: 84174, Defense: 89890, Current HP: 60, A Avg: 105217, D Avg: 89890, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 323: HP: 494, STR: 1284, VIT: 112, SPD: 2, LUK: 1, Attack: 91193, Defense: 89890, Current HP: 494, A Avg: 95752, D Avg: 89890, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 322: HP: 532, STR: 1809, VIT: 112, SPD: 1, LUK: 1, Attack: 91718, Defense: 89890, Current HP: 532, A Avg: 96303, D Avg: 89890, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 321: HP: 532, STR: 1809, VIT: 112, SPD: 1, LUK: 1, Attack: 91718, Defense: 89890, Current HP: 532, A Avg: 98596, D Avg: 89890, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 320: HP: 80, STR: 207, VIT: 113, SPD: 1, LUK: 1, Attack: 85173, Defense: 89891, Current HP: 80, A Avg: 106466, D Avg: 89891, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
