Rank 1000: HP: 661, STR: 216, VIT: 417985, SPD: 18, LUK: 1, Attack: 84729, Defense: 501913, Current HP: 661, A Avg: 88965, D Avg: 501913, [Volcano[142, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 415: HP: 661, STR: 345, VIT: 418554, SPD: 18, LUK: 1, Attack: 85898, Defense: 503418, Current HP: 661, A Avg: 90192, D Avg: 503418, [Hammer of Justice[186, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 414: HP: 1902, STR: 2224, VIT: 418580, SPD: 18, LUK: 1, Attack: 88037, Defense: 503418, Current HP: 1902, A Avg: 92438, D Avg: 503418, [Spear of Regression[182, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 413: HP: 898, STR: 354, VIT: 418426, SPD: 18, LUK: 1, Attack: 84360, Defense: 503420, Current HP: 898, A Avg: 88578, D Avg: 503420, [Crescent[141, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 412: HP: 923, STR: 340, VIT: 418438, SPD: 18, LUK: 1, Attack: 88507, Defense: 503432, Current HP: 923, A Avg: 92932, D Avg: 503432, [Basic[169, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 411: HP: 1018, STR: 345, VIT: 418446, SPD: 18, LUK: 1, Attack: 84201, Defense: 503440, Current HP: 1018, A Avg: 88411, D Avg: 503440, [Emerald Sword[115, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 410: HP: 997, STR: 396, VIT: 418449, SPD: 18, LUK: 1, Attack: 85078, Defense: 503443, Current HP: 997, A Avg: 89331, D Avg: 503443, [Thunder Whip[143, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 409: HP: 938, STR: 370, VIT: 418452, SPD: 18, LUK: 1, Attack: 84272, Defense: 503446, Current HP: 938, A Avg: 88485, D Avg: 503446, [Crossed Shuriken[136, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 408: HP: 852, STR: 624, VIT: 418612, SPD: 18, LUK: 1, Attack: 85958, Defense: 503450, Current HP: 852, A Avg: 90255, D Avg: 503450, [Impulse[166, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 407: HP: 2036, STR: 2183, VIT: 418484, SPD: 18, LUK: 1, Attack: 87996, Defense: 503452, Current HP: 2036, A Avg: 92395, D Avg: 503452, [Spear of Regression[182, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 406: HP: 1018, STR: 387, VIT: 418461, SPD: 18, LUK: 1, Attack: 84900, Defense: 503455, Current HP: 1018, A Avg: 89145, D Avg: 503455, [Maximum Iron Mass[123, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 405: HP: 944, STR: 329, VIT: 418472, SPD: 18, LUK: 1, Attack: 84517, Defense: 503466, Current HP: 944, A Avg: 88742, D Avg: 503466, [Cagliostro[133, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 404: HP: 892, STR: 405, VIT: 418481, SPD: 18, LUK: 1, Attack: 84515, Defense: 503475, Current HP: 892, A Avg: 88740, D Avg: 503475, [Windmill[137, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 403: HP: 881, STR: 378, VIT: 418484, SPD: 18, LUK: 1, Attack: 84378, Defense: 503478, Current HP: 881, A Avg: 88596, D Avg: 503478, [Kirisame[129, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 402: HP: 997, STR: 387, VIT: 418484, SPD: 18, LUK: 1, Attack: 84508, Defense: 503478, Current HP: 997, A Avg: 88733, D Avg: 503478, [Black Kirisame[130, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 401: HP: 984, STR: 433, VIT: 418484, SPD: 18, LUK: 1, Attack: 86181, Defense: 503478, Current HP: 984, A Avg: 90490, D Avg: 503478, [Scythe of the Grim Reaper[148, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 400: HP: 1018, STR: 387, VIT: 418487, SPD: 18, LUK: 1, Attack: 84497, Defense: 503481, Current HP: 1018, A Avg: 88721, D Avg: 503481, [Serpent[144, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 399: HP: 986, STR: 583, VIT: 418516, SPD: 18, LUK: 1, Attack: 85917, Defense: 503484, Current HP: 986, A Avg: 90212, D Avg: 503484, [Impulse[166, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 398: HP: 1054, STR: 423, VIT: 418493, SPD: 18, LUK: 1, Attack: 85389, Defense: 503487, Current HP: 1054, A Avg: 89658, D Avg: 503487, [Red Shark[134, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 397: HP: 1070, STR: 378, VIT: 418501, SPD: 18, LUK: 1, Attack: 84696, Defense: 503495, Current HP: 1070, A Avg: 88930, D Avg: 503495, [Ruby Knuckle[151, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 396: HP: 1020, STR: 401, VIT: 418510, SPD: 18, LUK: 1, Attack: 84511, Defense: 503504, Current HP: 1020, A Avg: 88736, D Avg: 503504, [Dragon Killer[139, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 395: HP: 997, STR: 405, VIT: 418510, SPD: 18, LUK: 1, Attack: 84918, Defense: 503504, Current HP: 997, A Avg: 89163, D Avg: 503504, [Volcano[142, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 394: HP: 1301, STR: 1787, VIT: 418510, SPD: 18, LUK: 1, Attack: 91696, Defense: 503504, Current HP: 1301, A Avg: 96280, D Avg: 503504, [Spectral Sword Shigure[172, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 393: HP: 1018, STR: 401, VIT: 418513, SPD: 18, LUK: 1, Attack: 86370, Defense: 503507, Current HP: 1018, A Avg: 90688, D Avg: 503507, [Fire Chariot[138, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 392: HP: 997, STR: 403, VIT: 418525, SPD: 18, LUK: 1, Attack: 84344, Defense: 503519, Current HP: 997, A Avg: 88561, D Avg: 503519, [Rusty Knife[156, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 391: HP: 1091, STR: 444, VIT: 418528, SPD: 18, LUK: 1, Attack: 85542, Defense: 503522, Current HP: 1091, A Avg: 89819, D Avg: 503522, [Yggdrasil[126, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 390: HP: 997, STR: 433, VIT: 418528, SPD: 18, LUK: 1, Attack: 85258, Defense: 503522, Current HP: 997, A Avg: 89520, D Avg: 503522, [Kraken[145, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 389: HP: 1060, STR: 403, VIT: 418528, SPD: 18, LUK: 1, Attack: 85215, Defense: 503522, Current HP: 1060, A Avg: 89475, D Avg: 503522, [Granada[150, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 388: HP: 997, STR: 513, VIT: 418530, SPD: 18, LUK: 1, Attack: 85247, Defense: 503524, Current HP: 997, A Avg: 89509, D Avg: 503524, [Irruption[154, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 387: HP: 1035, STR: 412, VIT: 418533, SPD: 18, LUK: 1, Attack: 84444, Defense: 503527, Current HP: 1035, A Avg: 88666, D Avg: 503527, [Alucard[146, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 386: HP: 537, STR: 165, VIT: 418707, SPD: 18, LUK: 1, Attack: 84553, Defense: 503545, Current HP: 537, A Avg: 88780, D Avg: 503545, [Encryption Key[173, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 385: HP: 1671, STR: 570, VIT: 418707, SPD: 18, LUK: 1, Attack: 88452, Defense: 503545, Current HP: 1671, A Avg: 92874, D Avg: 503545, [Wild Card[175, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 384: HP: 537, STR: 360, VIT: 418707, SPD: 18, LUK: 1, Attack: 86004, Defense: 503545, Current HP: 537, A Avg: 90304, D Avg: 503545, [Portal Sword[176, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 383: HP: 997, STR: 543, VIT: 418551, SPD: 18, LUK: 1, Attack: 85381, Defense: 503545, Current HP: 997, A Avg: 89650, D Avg: 503545, [Willow Blade[157, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 382: HP: 1291, STR: 475, VIT: 418551, SPD: 18, LUK: 1, Attack: 85398, Defense: 503545, Current HP: 1291, A Avg: 89667, D Avg: 503545, [Pangaea[164, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 381: HP: 997, STR: 396, VIT: 418554, SPD: 18, LUK: 1, Attack: 85871, Defense: 503548, Current HP: 997, A Avg: 90164, D Avg: 503548, [Elemental[121, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 380: HP: 1091, STR: 446, VIT: 418554, SPD: 18, LUK: 1, Attack: 85096, Defense: 503548, Current HP: 1091, A Avg: 89350, D Avg: 503548, [Diamond Knuckle[152, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 379: HP: 881, STR: 496, VIT: 418559, SPD: 18, LUK: 1, Attack: 85334, Defense: 503553, Current HP: 881, A Avg: 89600, D Avg: 503553, [Classic[168, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 378: HP: 1081, STR: 428, VIT: 418580, SPD: 18, LUK: 1, Attack: 85760, Defense: 503574, Current HP: 1081, A Avg: 90048, D Avg: 503574, [Tower[149, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 377: HP: 671, STR: 124, VIT: 418612, SPD: 18, LUK: 1, Attack: 84512, Defense: 503580, Current HP: 671, A Avg: 88737, D Avg: 503580, [Encryption Key[173, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 376: HP: 1805, STR: 529, VIT: 418612, SPD: 18, LUK: 1, Attack: 88411, Defense: 503580, Current HP: 1805, A Avg: 92831, D Avg: 503580, [Wild Card[175, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 375: HP: 671, STR: 318, VIT: 418612, SPD: 18, LUK: 1, Attack: 85962, Defense: 503580, Current HP: 671, A Avg: 90260, D Avg: 503580, [Portal Sword[176, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 374: HP: 1167, STR: 1193, VIT: 418742, SPD: 18, LUK: 1, Attack: 85693, Defense: 503580, Current HP: 1167, A Avg: 89977, D Avg: 503580, [Divine Dragon Sword[181, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 373: HP: 1098, STR: 439, VIT: 418597, SPD: 18, LUK: 1, Attack: 85482, Defense: 503591, Current HP: 1098, A Avg: 89756, D Avg: 503591, [White Snake[160, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 372: HP: 789, STR: 577, VIT: 418757, SPD: 18, LUK: 1, Attack: 87066, Defense: 503595, Current HP: 789, A Avg: 91419, D Avg: 503595, [Cuttlefish[178, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 371: HP: 902, STR: 496, VIT: 418603, SPD: 18, LUK: 1, Attack: 87024, Defense: 503597, Current HP: 902, A Avg: 91375, D Avg: 503597, [Moon Knuckle[153, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 370: HP: 881, STR: 880, VIT: 418603, SPD: 18, LUK: 1, Attack: 86758, Defense: 503597, Current HP: 881, A Avg: 91095, D Avg: 503597, [Blue Sword[180, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 369: HP: 1112, STR: 493, VIT: 418606, SPD: 18, LUK: 1, Attack: 86839, Defense: 503600, Current HP: 1112, A Avg: 91180, D Avg: 503600, [Progress[147, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 368: HP: 1301, STR: 1152, VIT: 418646, SPD: 18, LUK: 1, Attack: 85652, Defense: 503614, Current HP: 1301, A Avg: 89934, D Avg: 503614, [Divine Dragon Sword[181, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 367: HP: 537, STR: 327, VIT: 418789, SPD: 18, LUK: 1, Attack: 85880, Defense: 503627, Current HP: 537, A Avg: 90174, D Avg: 503627, [Hammer of Justice[186, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 366: HP: 923, STR: 536, VIT: 418661, SPD: 18, LUK: 1, Attack: 87025, Defense: 503629, Current HP: 923, A Avg: 91376, D Avg: 503629, [Cuttlefish[178, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 365: HP: 1133, STR: 637, VIT: 418655, SPD: 18, LUK: 1, Attack: 86515, Defense: 503649, Current HP: 1133, A Avg: 90840, D Avg: 503649, [God Hand[179, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 364: HP: 1091, STR: 799, VIT: 418655, SPD: 18, LUK: 1, Attack: 86339, Defense: 503649, Current HP: 1091, A Avg: 90655, D Avg: 503649, [Zodiac[184, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 363: HP: 671, STR: 286, VIT: 418693, SPD: 18, LUK: 1, Attack: 85839, Defense: 503661, Current HP: 671, A Avg: 90130, D Avg: 503661, [Hammer of Justice[186, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 362: HP: 1129, STR: 473, VIT: 418696, SPD: 18, LUK: 1, Attack: 86117, Defense: 503690, Current HP: 1129, A Avg: 90422, D Avg: 503690, [Gladius[162, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 361: HP: 881, STR: 736, VIT: 418707, SPD: 18, LUK: 1, Attack: 85524, Defense: 503701, Current HP: 881, A Avg: 89800, D Avg: 503701, [Pulse Knife[165, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 360: HP: 1312, STR: 403, VIT: 418713, SPD: 18, LUK: 1, Attack: 85111, Defense: 503707, Current HP: 1312, A Avg: 89366, D Avg: 503707, [Thin Blade[158, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 359: HP: 1312, STR: 529, VIT: 418742, SPD: 18, LUK: 1, Attack: 86381, Defense: 503736, Current HP: 1312, A Avg: 90700, D Avg: 503736, [Santoku[159, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 358: HP: 1795, STR: 124, VIT: 417829, SPD: 18, LUK: 1, Attack: 83850, Defense: 503746, Current HP: 1795, A Avg: 88042, D Avg: 503746, [Wooden Stick[101, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 357: HP: 1795, STR: 124, VIT: 417829, SPD: 18, LUK: 1, Attack: 83889, Defense: 503746, Current HP: 1795, A Avg: 88083, D Avg: 503746, [Club[102, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 356: HP: 1795, STR: 129, VIT: 417829, SPD: 18, LUK: 1, Attack: 83901, Defense: 503746, Current HP: 1795, A Avg: 88096, D Avg: 503746, [Short Sword[103, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 355: HP: 1795, STR: 149, VIT: 417829, SPD: 18, LUK: 1, Attack: 83960, Defense: 503746, Current HP: 1795, A Avg: 88158, D Avg: 503746, [Long Sword[104, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 354: HP: 1795, STR: 156, VIT: 417829, SPD: 18, LUK: 1, Attack: 83928, Defense: 503746, Current HP: 1795, A Avg: 88124, D Avg: 503746, [Wasp Knife[105, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 353: HP: 1795, STR: 140, VIT: 417829, SPD: 18, LUK: 1, Attack: 83964, Defense: 503746, Current HP: 1795, A Avg: 88162, D Avg: 503746, [Stun Knuckle[106, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 352: HP: 1795, STR: 165, VIT: 417829, SPD: 18, LUK: 1, Attack: 84008, Defense: 503746, Current HP: 1795, A Avg: 88208, D Avg: 503746, [Battle Scythe[107, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 351: HP: 1816, STR: 165, VIT: 417829, SPD: 18, LUK: 1, Attack: 84054, Defense: 503746, Current HP: 1816, A Avg: 88256, D Avg: 503746, [Iron Lumps[108, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 350: HP: 1795, STR: 124, VIT: 417829, SPD: 18, LUK: 1, Attack: 83892, Defense: 503746, Current HP: 1795, A Avg: 88086, D Avg: 503746, [Decorative Swords[109, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 349: HP: 1795, STR: 183, VIT: 417829, SPD: 18, LUK: 1, Attack: 84306, Defense: 503746, Current HP: 1795, A Avg: 88521, D Avg: 503746, [Pinpoint[112, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 348: HP: 1816, STR: 181, VIT: 417829, SPD: 18, LUK: 1, Attack: 84187, Defense: 503746, Current HP: 1816, A Avg: 88396, D Avg: 503746, [Great Iron Mass[122, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 347: HP: 1805, STR: 140, VIT: 417829, SPD: 18, LUK: 1, Attack: 84133, Defense: 503746, Current HP: 1805, A Avg: 88339, D Avg: 503746, [Sword of Wood[124, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 346: HP: 1910, STR: 207, VIT: 417829, SPD: 18, LUK: 1, Attack: 84395, Defense: 503746, Current HP: 1910, A Avg: 88614, D Avg: 503746, [Sword of the Spirit Tree[125, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 345: HP: 1805, STR: 165, VIT: 417829, SPD: 18, LUK: 1, Attack: 84164, Defense: 503746, Current HP: 1805, A Avg: 88372, D Avg: 503746, [Greatsword[127, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 344: HP: 1906, STR: 187, VIT: 417829, SPD: 18, LUK: 1, Attack: 84609, Defense: 503746, Current HP: 1906, A Avg: 88839, D Avg: 503746, [Dreaming Sword[128, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 343: HP: 1816, STR: 142, VIT: 417829, SPD: 18, LUK: 1, Attack: 83917, Defense: 503746, Current HP: 1816, A Avg: 88112, D Avg: 503746, [Peacemaker[131, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 342: HP: 1858, STR: 124, VIT: 417829, SPD: 18, LUK: 1, Attack: 84026, Defense: 503746, Current HP: 1858, A Avg: 88227, D Avg: 503746, [Daydream[132, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 341: HP: 2194, STR: 205, VIT: 417829, SPD: 18, LUK: 1, Attack: 85888, Defense: 503746, Current HP: 2194, A Avg: 90182, D Avg: 503746, [Dancing[155, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 340: HP: 1795, STR: 320, VIT: 417829, SPD: 18, LUK: 1, Attack: 84976, Defense: 503746, Current HP: 1795, A Avg: 89224, D Avg: 503746, [Penetra[161, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 339: HP: 1795, STR: 124, VIT: 417829, SPD: 18, LUK: 1, Attack: 84965, Defense: 503746, Current HP: 1795, A Avg: 89213, D Avg: 503746, [Grand Slam[163, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 338: HP: 2005, STR: 124, VIT: 417829, SPD: 18, LUK: 1, Attack: 85092, Defense: 503746, Current HP: 2005, A Avg: 89346, D Avg: 503746, [Cluster Bomb[170, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 337: HP: 2425, STR: 124, VIT: 417829, SPD: 18, LUK: 1, Attack: 92310, Defense: 503746, Current HP: 2425, A Avg: 96925, D Avg: 503746, [Big Bang[171, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 336: HP: 2929, STR: 124, VIT: 417829, SPD: 18, LUK: 1, Attack: 85177, Defense: 503746, Current HP: 2929, A Avg: 89435, D Avg: 503746, [Common Key[174, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 335: HP: 2425, STR: 124, VIT: 417829, SPD: 18, LUK: 1, Attack: 86366, Defense: 503746, Current HP: 2425, A Avg: 90684, D Avg: 503746, [Droid Hammer[177, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 334: HP: 1795, STR: 898, VIT: 417829, SPD: 18, LUK: 1, Attack: 85827, Defense: 503746, Current HP: 1795, A Avg: 90118, D Avg: 503746, [Jack Knife[185, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 333: HP: 1795, STR: 772, VIT: 417829, SPD: 18, LUK: 1, Attack: 85350, Defense: 503746, Current HP: 1795, A Avg: 89617, D Avg: 503746, [Magical[187, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 332: HP: 1795, STR: 385, VIT: 417829, SPD: 18, LUK: 1, Attack: 87436, Defense: 503746, Current HP: 1795, A Avg: 91807, D Avg: 503746, [Tekken[188, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 331: HP: 1795, STR: -16060, VIT: 417829, SPD: 18, LUK: 1, Attack: 83206, Defense: 503746, Current HP: 1795, A Avg: 87366, D Avg: 503746, [Sword of Evil[189, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 330: HP: 1795, STR: 1132, VIT: 417829, SPD: 18, LUK: 1, Attack: 88793, Defense: 503746, Current HP: 1795, A Avg: 93232, D Avg: 503746, [Neural Edge[190, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 329: HP: 1889, STR: 185, VIT: 417846, SPD: 18, LUK: 1, Attack: 84152, Defense: 503763, Current HP: 1889, A Avg: 88359, D Avg: 503763, [Phantom Sword[117, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 328: HP: 1795, STR: 165, VIT: 417855, SPD: 18, LUK: 1, Attack: 84041, Defense: 503772, Current HP: 1795, A Avg: 88243, D Avg: 503772, [Tornado[111, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 327: HP: 1889, STR: 156, VIT: 417855, SPD: 18, LUK: 1, Attack: 84181, Defense: 503772, Current HP: 1889, A Avg: 88390, D Avg: 503772, [Fairy Sword[113, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 326: HP: 1795, STR: 190, VIT: 417855, SPD: 18, LUK: 1, Attack: 84339, Defense: 503772, Current HP: 1795, A Avg: 88555, D Avg: 503772, [Giant Tornado[114, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 325: HP: 1810, STR: 165, VIT: 417855, SPD: 18, LUK: 1, Attack: 83981, Defense: 503772, Current HP: 1810, A Avg: 88180, D Avg: 503772, [Hand Axe[140, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
