Rank 1000: HP: 399, STR: 566, VIT: 462, SPD: 19, LUK: 1, Attack: 85222, Defense: 90240, Current HP: 399, A Avg: 89483, D Avg: 90240, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 384: HP: 608, STR: 174, VIT: 657, SPD: 16, LUK: 1, Attack: 85097, Defense: 90435, Current HP: 608, A Avg: 89351, D Avg: 90435, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 383: HP: 598, STR: 250, VIT: 657, SPD: 16, LUK: 1, Attack: 85173, Defense: 90435, Current HP: 598, A Avg: 89431, D Avg: 90435, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 382: HP: 841, STR: 404, VIT: 657, SPD: 16, LUK: 1, Attack: 86893, Defense: 90435, Current HP: 841, A Avg: 91237, D Avg: 90435, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 381: HP: 855, STR: 1121, VIT: 657, SPD: 25, LUK: 1, Attack: 85621, Defense: 90435, Current HP: 855, A Avg: 89902, D Avg: 90435, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 380: HP: 893, STR: 1585, VIT: 657, SPD: 16, LUK: 1, Attack: 86085, Defense: 90435, Current HP: 893, A Avg: 92541, D Avg: 90435, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 379: HP: 348, STR: 207, VIT: 659, SPD: 16, LUK: 1, Attack: 85760, Defense: 90437, Current HP: 348, A Avg: 90048, D Avg: 90437, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 378: HP: 266, STR: 174, VIT: 659, SPD: 29, LUK: 1, Attack: 85727, Defense: 90437, Current HP: 266, A Avg: 90013, D Avg: 108524, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 377: HP: 415, STR: 222, VIT: 659, SPD: 16, LUK: 1, Attack: 85775, Defense: 90437, Current HP: 415, A Avg: 90063, D Avg: 90437, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 376: HP: 342, STR: 104, VIT: 660, SPD: 16, LUK: 1, Attack: 85579, Defense: 90438, Current HP: 342, A Avg: 89857, D Avg: 90438, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 375: HP: 332, STR: 112, VIT: 660, SPD: 16, LUK: 1, Attack: 85587, Defense: 90438, Current HP: 332, A Avg: 89866, D Avg: 90438, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 374: HP: 427, STR: 204, VIT: 660, SPD: 16, LUK: 1, Attack: 84854, Defense: 90438, Current HP: 427, A Avg: 89096, D Avg: 90438, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 373: HP: 418, STR: 156, VIT: 660, SPD: 16, LUK: 1, Attack: 84806, Defense: 90438, Current HP: 418, A Avg: 89046, D Avg: 90438, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 372: HP: 332, STR: 162, VIT: 660, SPD: 16, LUK: 1, Attack: 84103, Defense: 90438, Current HP: 332, A Avg: 88308, D Avg: 90438, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 371: HP: 605, STR: 110, VIT: 660, SPD: 16, LUK: 1, Attack: 84051, Defense: 90438, Current HP: 605, A Avg: 88253, D Avg: 90438, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 370: HP: 418, STR: 155, VIT: 662, SPD: 16, LUK: 1, Attack: 85253, Defense: 90440, Current HP: 418, A Avg: 89515, D Avg: 90440, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 369: HP: 704, STR: 147, VIT: 662, SPD: 16, LUK: 1, Attack: 85245, Defense: 90440, Current HP: 704, A Avg: 89507, D Avg: 90440, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 368: HP: 332, STR: 145, VIT: 662, SPD: 16, LUK: 1, Attack: 84970, Defense: 90440, Current HP: 332, A Avg: 89218, D Avg: 90440, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 367: HP: 605, STR: 137, VIT: 662, SPD: 16, LUK: 1, Attack: 84962, Defense: 90440, Current HP: 605, A Avg: 89210, D Avg: 90440, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 366: HP: 389, STR: 118, VIT: 662, SPD: 16, LUK: 1, Attack: 84930, Defense: 90440, Current HP: 389, A Avg: 89176, D Avg: 90440, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 365: HP: 671, STR: 110, VIT: 662, SPD: 16, LUK: 1, Attack: 84922, Defense: 90440, Current HP: 671, A Avg: 89168, D Avg: 90440, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 364: HP: 572, STR: 118, VIT: 662, SPD: 16, LUK: 1, Attack: 84436, Defense: 90440, Current HP: 572, A Avg: 106389, D Avg: 90440, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 363: HP: 237, STR: 193, VIT: 665, SPD: 16, LUK: 1, Attack: 85031, Defense: 90443, Current HP: 237, A Avg: 89282, D Avg: 90443, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 362: HP: 228, STR: 403, VIT: 665, SPD: 16, LUK: 1, Attack: 85241, Defense: 90443, Current HP: 228, A Avg: 89503, D Avg: 90443, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 361: HP: 332, STR: 216, VIT: 665, SPD: 16, LUK: 1, Attack: 84950, Defense: 90443, Current HP: 332, A Avg: 89197, D Avg: 90443, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 360: HP: 605, STR: 208, VIT: 665, SPD: 16, LUK: 1, Attack: 84942, Defense: 90443, Current HP: 605, A Avg: 89189, D Avg: 90443, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 359: HP: 513, STR: 396, VIT: 665, SPD: 25, LUK: 1, Attack: 86885, Defense: 90443, Current HP: 513, A Avg: 91229, D Avg: 90443, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 358: HP: 551, STR: 696, VIT: 665, SPD: 16, LUK: 1, Attack: 87185, Defense: 90443, Current HP: 551, A Avg: 93723, D Avg: 90443, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 357: HP: 323, STR: 101, VIT: 667, SPD: 16, LUK: 1, Attack: 84489, Defense: 90445, Current HP: 323, A Avg: 88713, D Avg: 90445, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 356: HP: 1349, STR: 686, VIT: 667, SPD: 16, LUK: 1, Attack: 88568, Defense: 90445, Current HP: 1349, A Avg: 92996, D Avg: 90445, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 355: HP: 323, STR: 470, VIT: 667, SPD: 16, LUK: 1, Attack: 86114, Defense: 90445, Current HP: 323, A Avg: 90419, D Avg: 90445, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 354: HP: 247, STR: 174, VIT: 667, SPD: 25, LUK: 1, Attack: 85727, Defense: 90445, Current HP: 247, A Avg: 90013, D Avg: 90445, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 353: HP: 247, STR: 190, VIT: 667, SPD: 16, LUK: 2, Attack: 85743, Defense: 90445, Current HP: 247, A Avg: 90030, D Avg: 90445, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 352: HP: 228, STR: 335, VIT: 667, SPD: 16, LUK: 1, Attack: 85888, Defense: 90445, Current HP: 228, A Avg: 90182, D Avg: 90445, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 351: HP: 366, STR: 126, VIT: 668, SPD: 16, LUK: 1, Attack: 84158, Defense: 90446, Current HP: 366, A Avg: 88365, D Avg: 90446, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 350: HP: 644, STR: 118, VIT: 668, SPD: 16, LUK: 1, Attack: 84150, Defense: 90446, Current HP: 644, A Avg: 88357, D Avg: 90446, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 349: HP: 519, STR: 139, VIT: 670, SPD: 16, LUK: 1, Attack: 84249, Defense: 90448, Current HP: 519, A Avg: 106153, D Avg: 90448, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 348: HP: 495, STR: 142, VIT: 670, SPD: 16, LUK: 1, Attack: 84655, Defense: 90448, Current HP: 495, A Avg: 106665, D Avg: 90448, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 347: HP: 814, STR: 1371, VIT: 670, SPD: 16, LUK: 1, Attack: 91280, Defense: 90448, Current HP: 814, A Avg: 115012, D Avg: 90448, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 346: HP: 818, STR: 842, VIT: 671, SPD: 18, LUK: 1, Attack: 86176, Defense: 90449, Current HP: 818, A Avg: 90484, D Avg: 90449, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 345: HP: 517, STR: 139, VIT: 673, SPD: 16, LUK: 1, Attack: 86108, Defense: 90451, Current HP: 517, A Avg: 108496, D Avg: 90451, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 344: HP: 540, STR: 901, VIT: 673, SPD: 17, LUK: 1, Attack: 86235, Defense: 90451, Current HP: 540, A Avg: 107793, D Avg: 90451, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 343: HP: 493, STR: 250, VIT: 675, SPD: 16, LUK: 1, Attack: 85803, Defense: 90453, Current HP: 493, A Avg: 90093, D Avg: 90453, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 342: HP: 1634, STR: 4510, VIT: 680, SPD: 19, LUK: 1, Attack: 90323, Defense: 90458, Current HP: 1634, A Avg: 94839, D Avg: 90458, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 341: HP: 418, STR: 182, VIT: 683, SPD: 16, LUK: 1, Attack: 85514, Defense: 90461, Current HP: 418, A Avg: 89789, D Avg: 90461, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 340: HP: 408, STR: 140, VIT: 683, SPD: 16, LUK: 1, Attack: 85472, Defense: 90461, Current HP: 408, A Avg: 89745, D Avg: 90461, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 339: HP: 495, STR: 140, VIT: 683, SPD: 16, LUK: 1, Attack: 84081, Defense: 90461, Current HP: 495, A Avg: 105942, D Avg: 90461, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 338: HP: 332, STR: 334, VIT: 683, SPD: 16, LUK: 1, Attack: 85172, Defense: 90461, Current HP: 332, A Avg: 89430, D Avg: 90461, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 337: HP: 605, STR: 235, VIT: 683, SPD: 16, LUK: 1, Attack: 85073, Defense: 90461, Current HP: 605, A Avg: 89326, D Avg: 90461, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 336: HP: 598, STR: 182, VIT: 683, SPD: 16, LUK: 1, Attack: 85105, Defense: 90461, Current HP: 598, A Avg: 89360, D Avg: 90461, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 335: HP: 913, STR: 174, VIT: 683, SPD: 16, LUK: 1, Attack: 85097, Defense: 90461, Current HP: 913, A Avg: 89351, D Avg: 90461, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 334: HP: 285, STR: 174, VIT: 683, SPD: 25, LUK: 1, Attack: 85727, Defense: 90461, Current HP: 285, A Avg: 90013, D Avg: 90461, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 333: HP: 323, STR: 374, VIT: 683, SPD: 16, LUK: 1, Attack: 85927, Defense: 90461, Current HP: 323, A Avg: 92371, D Avg: 90461, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 332: HP: 332, STR: 224, VIT: 686, SPD: 16, LUK: 1, Attack: 85699, Defense: 90464, Current HP: 332, A Avg: 89983, D Avg: 90464, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 331: HP: 605, STR: 104, VIT: 686, SPD: 16, LUK: 1, Attack: 85579, Defense: 90464, Current HP: 605, A Avg: 89857, D Avg: 90464, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 330: HP: 594, STR: 177, VIT: 686, SPD: 16, LUK: 1, Attack: 85275, Defense: 90464, Current HP: 594, A Avg: 107446, D Avg: 90464, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 329: HP: 495, STR: 168, VIT: 686, SPD: 16, LUK: 1, Attack: 84993, Defense: 90464, Current HP: 495, A Avg: 107091, D Avg: 90464, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 328: HP: 561, STR: 140, VIT: 686, SPD: 16, LUK: 1, Attack: 84952, Defense: 90464, Current HP: 561, A Avg: 107039, D Avg: 90464, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 327: HP: 418, STR: 156, VIT: 686, SPD: 16, LUK: 1, Attack: 84806, Defense: 90464, Current HP: 418, A Avg: 89046, D Avg: 90464, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 326: HP: 704, STR: 148, VIT: 686, SPD: 16, LUK: 1, Attack: 84798, Defense: 90464, Current HP: 704, A Avg: 89037, D Avg: 90464, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 325: HP: 893, STR: 1585, VIT: 686, SPD: 16, LUK: 1, Attack: 86085, Defense: 90464, Current HP: 893, A Avg: 90389, D Avg: 90464, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 324: HP: 495, STR: 238, VIT: 688, SPD: 16, LUK: 1, Attack: 84972, Defense: 90466, Current HP: 495, A Avg: 107064, D Avg: 90466, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 323: HP: 534, STR: 148, VIT: 691, SPD: 16, LUK: 1, Attack: 84180, Defense: 90469, Current HP: 534, A Avg: 106066, D Avg: 90469, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 322: HP: 228, STR: 201, VIT: 691, SPD: 16, LUK: 1, Attack: 85039, Defense: 90469, Current HP: 228, A Avg: 89290, D Avg: 90469, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 321: HP: 484, STR: 193, VIT: 691, SPD: 16, LUK: 1, Attack: 85031, Defense: 90469, Current HP: 484, A Avg: 89282, D Avg: 90469, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 320: HP: 551, STR: 857, VIT: 694, SPD: 16, LUK: 1, Attack: 87346, Defense: 90472, Current HP: 551, A Avg: 91713, D Avg: 90472, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 319: HP: 684, STR: 946, VIT: 697, SPD: 19, LUK: 1, Attack: 86280, Defense: 90475, Current HP: 684, A Avg: 90594, D Avg: 90475, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 318: HP: 433, STR: 195, VIT: 699, SPD: 16, LUK: 1, Attack: 85238, Defense: 90477, Current HP: 433, A Avg: 89499, D Avg: 90477, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 317: HP: 423, STR: 150, VIT: 699, SPD: 16, LUK: 1, Attack: 85193, Defense: 90477, Current HP: 423, A Avg: 89452, D Avg: 90477, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 316: HP: 256, STR: 266, VIT: 704, SPD: 16, LUK: 1, Attack: 86794, Defense: 90482, Current HP: 256, A Avg: 91133, D Avg: 90482, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 315: HP: 247, STR: 201, VIT: 704, SPD: 16, LUK: 1, Attack: 86729, Defense: 90482, Current HP: 247, A Avg: 91065, D Avg: 90482, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 314: HP: 237, STR: 534, VIT: 704, SPD: 16, LUK: 1, Attack: 86412, Defense: 90482, Current HP: 237, A Avg: 90732, D Avg: 90482, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 313: HP: 228, STR: 542, VIT: 704, SPD: 16, LUK: 1, Attack: 86420, Defense: 90482, Current HP: 228, A Avg: 90741, D Avg: 90482, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 312: HP: 446, STR: 261, VIT: 707, SPD: 16, LUK: 1, Attack: 86607, Defense: 90485, Current HP: 446, A Avg: 90937, D Avg: 90485, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 311: HP: 437, STR: 198, VIT: 707, SPD: 16, LUK: 1, Attack: 86544, Defense: 90485, Current HP: 437, A Avg: 90871, D Avg: 90485, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 310: HP: 495, STR: 265, VIT: 707, SPD: 16, LUK: 1, Attack: 85103, Defense: 90485, Current HP: 495, A Avg: 107229, D Avg: 90485, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 309: HP: 803, STR: 204, VIT: 707, SPD: 16, LUK: 1, Attack: 85127, Defense: 90485, Current HP: 803, A Avg: 107260, D Avg: 90485, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 308: HP: 495, STR: 134, VIT: 709, SPD: 16, LUK: 1, Attack: 85609, Defense: 90487, Current HP: 495, A Avg: 107867, D Avg: 90487, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 307: HP: 408, STR: 140, VIT: 709, SPD: 16, LUK: 1, Attack: 85472, Defense: 90487, Current HP: 408, A Avg: 89745, D Avg: 90487, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 306: HP: 693, STR: 132, VIT: 709, SPD: 16, LUK: 1, Attack: 85464, Defense: 90487, Current HP: 693, A Avg: 89737, D Avg: 90487, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 305: HP: 594, STR: 179, VIT: 709, SPD: 16, LUK: 1, Attack: 84829, Defense: 90487, Current HP: 594, A Avg: 106884, D Avg: 90487, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 304: HP: 323, STR: 335, VIT: 712, SPD: 16, LUK: 1, Attack: 85888, Defense: 90490, Current HP: 323, A Avg: 90182, D Avg: 90490, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 303: HP: 374, STR: 224, VIT: 714, SPD: 16, LUK: 1, Attack: 85062, Defense: 90492, Current HP: 374, A Avg: 107178, D Avg: 90492, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 302: HP: 423, STR: 150, VIT: 725, SPD: 16, LUK: 1, Attack: 85193, Defense: 90503, Current HP: 423, A Avg: 89452, D Avg: 90503, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 301: HP: 710, STR: 142, VIT: 725, SPD: 16, LUK: 1, Attack: 85185, Defense: 90503, Current HP: 710, A Avg: 89444, D Avg: 90503, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 300: HP: 461, STR: 124, VIT: 725, SPD: 18, LUK: 1, Attack: 83850, Defense: 90503, Current HP: 461, A Avg: 88042, D Avg: 90503, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 299: HP: 461, STR: 124, VIT: 725, SPD: 18, LUK: 1, Attack: 83889, Defense: 90503, Current HP: 461, A Avg: 88083, D Avg: 90503, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 298: HP: 461, STR: 129, VIT: 725, SPD: 18, LUK: 1, Attack: 83901, Defense: 90503, Current HP: 461, A Avg: 88096, D Avg: 90503, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 297: HP: 461, STR: 149, VIT: 725, SPD: 18, LUK: 1, Attack: 83960, Defense: 90503, Current HP: 461, A Avg: 88158, D Avg: 90503, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 296: HP: 461, STR: 156, VIT: 725, SPD: 18, LUK: 1, Attack: 83928, Defense: 90503, Current HP: 461, A Avg: 88124, D Avg: 90503, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 295: HP: 461, STR: 140, VIT: 725, SPD: 18, LUK: 1, Attack: 83964, Defense: 90503, Current HP: 461, A Avg: 88162, D Avg: 90503, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 294: HP: 461, STR: 165, VIT: 725, SPD: 18, LUK: 1, Attack: 84008, Defense: 90503, Current HP: 461, A Avg: 88208, D Avg: 90503, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 293: HP: 482, STR: 165, VIT: 725, SPD: 18, LUK: 1, Attack: 84054, Defense: 90503, Current HP: 482, A Avg: 88256, D Avg: 90503, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 292: HP: 461, STR: 124, VIT: 725, SPD: 18, LUK: 1, Attack: 83892, Defense: 90503, Current HP: 461, A Avg: 88086, D Avg: 90503, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 291: HP: 461, STR: 183, VIT: 725, SPD: 18, LUK: 1, Attack: 84306, Defense: 90503, Current HP: 461, A Avg: 88521, D Avg: 90503, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 290: HP: 482, STR: 181, VIT: 725, SPD: 18, LUK: 1, Attack: 84187, Defense: 90503, Current HP: 482, A Avg: 88396, D Avg: 90503, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 289: HP: 472, STR: 140, VIT: 725, SPD: 18, LUK: 1, Attack: 84133, Defense: 90503, Current HP: 472, A Avg: 88339, D Avg: 90503, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 288: HP: 577, STR: 207, VIT: 725, SPD: 18, LUK: 1, Attack: 84395, Defense: 90503, Current HP: 577, A Avg: 88614, D Avg: 90503, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 287: HP: 472, STR: 165, VIT: 725, SPD: 18, LUK: 1, Attack: 84164, Defense: 90503, Current HP: 472, A Avg: 88372, D Avg: 90503, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 286: HP: 573, STR: 187, VIT: 725, SPD: 18, LUK: 1, Attack: 84609, Defense: 90503, Current HP: 573, A Avg: 88839, D Avg: 90503, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 285: HP: 482, STR: 142, VIT: 725, SPD: 18, LUK: 1, Attack: 83917, Defense: 90503, Current HP: 482, A Avg: 88112, D Avg: 90503, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
