Rank 1000: HP: 1249, STR: 691, VIT: 1434, SPD: 54, LUK: 1, Attack: 84812, Defense: 91212, Current HP: 1249, A Avg: 89052, D Avg: 91212, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 420: HP: 881, STR: 1654, VIT: 1901, SPD: 54, LUK: 1, Attack: 86583, Defense: 91679, Current HP: 881, A Avg: 90912, D Avg: 91679, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 419: HP: 881, STR: 2248, VIT: 1901, SPD: 54, LUK: 1, Attack: 86826, Defense: 91679, Current HP: 881, A Avg: 91167, D Avg: 91679, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 418: HP: 881, STR: 601, VIT: 1901, SPD: 54, LUK: 1, Attack: 87652, Defense: 91679, Current HP: 881, A Avg: 92034, D Avg: 91679, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 417: HP: 881, STR: -51988, VIT: 1901, SPD: 54, LUK: 1, Attack: 47278, Defense: 91679, Current HP: 881, A Avg: 49641, D Avg: 91679, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 416: HP: 881, STR: 2608, VIT: 1901, SPD: 54, LUK: 1, Attack: 90269, Defense: 91679, Current HP: 881, A Avg: 94782, D Avg: 91679, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 415: HP: 1553, STR: 3015, VIT: 1904, SPD: 54, LUK: 1, Attack: 87515, Defense: 91682, Current HP: 1553, A Avg: 91890, D Avg: 91682, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 414: HP: 2280, STR: 1513, VIT: 6018, SPD: 48, LUK: 1, Attack: 89341, Defense: 91688, Current HP: 2280, A Avg: 93808, D Avg: 91688, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 413: HP: 2860, STR: 1504, VIT: 6018, SPD: 48, LUK: 1, Attack: 89332, Defense: 91688, Current HP: 2860, A Avg: 93798, D Avg: 91688, [Stargazer[183, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 412: HP: 902, STR: 536, VIT: 1913, SPD: 48, LUK: 1, Attack: 85270, Defense: 91691, Current HP: 902, A Avg: 89533, D Avg: 91691, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 411: HP: 1265, STR: 528, VIT: 1913, SPD: 48, LUK: 1, Attack: 85262, Defense: 91691, Current HP: 1265, A Avg: 89525, D Avg: 91691, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 410: HP: 880, STR: 1479, VIT: 1914, SPD: 51, LUK: 1, Attack: 87968, Defense: 91692, Current HP: 880, A Avg: 109960, D Avg: 91692, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 409: HP: 1186, STR: 329, VIT: 1917, SPD: 54, LUK: 1, Attack: 84296, Defense: 91695, Current HP: 1186, A Avg: 88510, D Avg: 91695, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 408: HP: 836, STR: 110, VIT: 1918, SPD: 48, LUK: 2, Attack: 84498, Defense: 91696, Current HP: 836, A Avg: 88722, D Avg: 91696, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 407: HP: 608, STR: 361, VIT: 1918, SPD: 48, LUK: 1, Attack: 84749, Defense: 91696, Current HP: 608, A Avg: 88986, D Avg: 91696, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 406: HP: 608, STR: 406, VIT: 1918, SPD: 48, LUK: 2, Attack: 84794, Defense: 91696, Current HP: 608, A Avg: 89033, D Avg: 91696, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 405: HP: 4664, STR: 1270, VIT: 1918, SPD: 48, LUK: 2, Attack: 89152, Defense: 91696, Current HP: 4664, A Avg: 93609, D Avg: 91696, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 404: HP: 3914, STR: 2246, VIT: 1918, SPD: 48, LUK: 1, Attack: 90128, Defense: 91696, Current HP: 3914, A Avg: 94634, D Avg: 91696, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 403: HP: 3914, STR: 2726, VIT: 1918, SPD: 48, LUK: 2, Attack: 90608, Defense: 91696, Current HP: 3914, A Avg: 95138, D Avg: 91696, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 402: HP: 836, STR: 667, VIT: 1918, SPD: 48, LUK: 2, Attack: 86311, Defense: 91696, Current HP: 836, A Avg: 90626, D Avg: 91696, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 401: HP: 608, STR: 1266, VIT: 1918, SPD: 48, LUK: 1, Attack: 86910, Defense: 91696, Current HP: 608, A Avg: 91255, D Avg: 91696, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 400: HP: 608, STR: 760, VIT: 1918, SPD: 48, LUK: 2, Attack: 86404, Defense: 91696, Current HP: 608, A Avg: 90724, D Avg: 91696, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 399: HP: 1387, STR: 2363, VIT: 1918, SPD: 57, LUK: 1, Attack: 88241, Defense: 91696, Current HP: 1387, A Avg: 92653, D Avg: 91696, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 398: HP: 1349, STR: 3117, VIT: 1918, SPD: 57, LUK: 1, Attack: 88657, Defense: 91696, Current HP: 1349, A Avg: 93089, D Avg: 91696, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 397: HP: 894, STR: 413, VIT: 1921, SPD: 48, LUK: 1, Attack: 84523, Defense: 91699, Current HP: 894, A Avg: 88749, D Avg: 91699, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 396: HP: 885, STR: 308, VIT: 1921, SPD: 48, LUK: 1, Attack: 84418, Defense: 91699, Current HP: 885, A Avg: 88638, D Avg: 91699, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 395: HP: 912, STR: 304, VIT: 1921, SPD: 48, LUK: 1, Attack: 84817, Defense: 91699, Current HP: 912, A Avg: 89057, D Avg: 91699, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 394: HP: 902, STR: 312, VIT: 1921, SPD: 48, LUK: 1, Attack: 84825, Defense: 91699, Current HP: 902, A Avg: 89066, D Avg: 91699, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 393: HP: 931, STR: 300, VIT: 1923, SPD: 48, LUK: 1, Attack: 86269, Defense: 91701, Current HP: 931, A Avg: 90582, D Avg: 91701, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 392: HP: 921, STR: 424, VIT: 1923, SPD: 48, LUK: 1, Attack: 86393, Defense: 91701, Current HP: 921, A Avg: 90712, D Avg: 91701, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 391: HP: 928, STR: 62, VIT: 1926, SPD: 48, LUK: 1, Attack: 84450, Defense: 91704, Current HP: 928, A Avg: 88672, D Avg: 91704, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 390: HP: 646, STR: 62, VIT: 1926, SPD: 87, LUK: 1, Attack: 84450, Defense: 91704, Current HP: 646, A Avg: 88672, D Avg: 110044, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 389: HP: 1055, STR: 110, VIT: 1926, SPD: 48, LUK: 1, Attack: 84498, Defense: 91704, Current HP: 1055, A Avg: 88722, D Avg: 91704, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 388: HP: 5974, STR: 1222, VIT: 1926, SPD: 48, LUK: 1, Attack: 89104, Defense: 91704, Current HP: 5974, A Avg: 93559, D Avg: 91704, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 387: HP: 3952, STR: 1222, VIT: 1926, SPD: 87, LUK: 1, Attack: 89104, Defense: 91704, Current HP: 3952, A Avg: 93559, D Avg: 110044, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 386: HP: 6623, STR: 1270, VIT: 1926, SPD: 48, LUK: 1, Attack: 89152, Defense: 91704, Current HP: 6623, A Avg: 93609, D Avg: 91704, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 385: HP: 928, STR: 619, VIT: 1926, SPD: 48, LUK: 1, Attack: 86263, Defense: 91704, Current HP: 928, A Avg: 90576, D Avg: 91704, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 384: HP: 646, STR: 619, VIT: 1926, SPD: 87, LUK: 1, Attack: 86263, Defense: 91704, Current HP: 646, A Avg: 90576, D Avg: 110044, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 383: HP: 1055, STR: 667, VIT: 1926, SPD: 48, LUK: 1, Attack: 86311, Defense: 91704, Current HP: 1055, A Avg: 90626, D Avg: 91704, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 382: HP: 892, STR: 264, VIT: 1929, SPD: 54, LUK: 1, Attack: 84107, Defense: 91707, Current HP: 892, A Avg: 88312, D Avg: 91707, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 381: HP: 881, STR: 316, VIT: 1929, SPD: 54, LUK: 1, Attack: 84400, Defense: 91707, Current HP: 881, A Avg: 88620, D Avg: 91707, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 380: HP: 892, STR: 264, VIT: 1929, SPD: 54, LUK: 1, Attack: 84136, Defense: 91707, Current HP: 892, A Avg: 88342, D Avg: 91707, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 379: HP: 892, STR: 264, VIT: 1929, SPD: 54, LUK: 1, Attack: 84163, Defense: 91707, Current HP: 892, A Avg: 88371, D Avg: 91707, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 378: HP: 892, STR: 264, VIT: 1929, SPD: 54, LUK: 1, Attack: 84190, Defense: 91707, Current HP: 892, A Avg: 88399, D Avg: 91707, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 377: HP: 627, STR: 62, VIT: 1934, SPD: 77, LUK: 1, Attack: 84450, Defense: 91712, Current HP: 627, A Avg: 88672, D Avg: 91712, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 376: HP: 627, STR: 93, VIT: 1934, SPD: 48, LUK: 2, Attack: 84481, Defense: 91712, Current HP: 627, A Avg: 88705, D Avg: 91712, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 375: HP: 608, STR: 153, VIT: 1934, SPD: 48, LUK: 1, Attack: 84541, Defense: 91712, Current HP: 608, A Avg: 88768, D Avg: 91712, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 374: HP: 3933, STR: 1222, VIT: 1934, SPD: 77, LUK: 1, Attack: 89104, Defense: 91712, Current HP: 3933, A Avg: 93559, D Avg: 91712, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 373: HP: 3933, STR: 1470, VIT: 1934, SPD: 48, LUK: 2, Attack: 89352, Defense: 91712, Current HP: 3933, A Avg: 93819, D Avg: 91712, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 372: HP: 3914, STR: 2038, VIT: 1934, SPD: 48, LUK: 1, Attack: 89920, Defense: 91712, Current HP: 3914, A Avg: 94416, D Avg: 91712, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 371: HP: 627, STR: 619, VIT: 1934, SPD: 77, LUK: 1, Attack: 86263, Defense: 91712, Current HP: 627, A Avg: 90576, D Avg: 91712, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 370: HP: 627, STR: 635, VIT: 1934, SPD: 48, LUK: 2, Attack: 86279, Defense: 91712, Current HP: 627, A Avg: 90592, D Avg: 91712, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 369: HP: 608, STR: 1587, VIT: 1934, SPD: 48, LUK: 1, Attack: 87231, Defense: 91712, Current HP: 608, A Avg: 91592, D Avg: 91712, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 368: HP: 1187, STR: 403, VIT: 1936, SPD: 48, LUK: 1, Attack: 85501, Defense: 91714, Current HP: 1187, A Avg: 89776, D Avg: 91714, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 367: HP: 1178, STR: 411, VIT: 1936, SPD: 48, LUK: 1, Attack: 85509, Defense: 91714, Current HP: 1178, A Avg: 89784, D Avg: 91714, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 366: HP: 880, STR: 171, VIT: 1936, SPD: 48, LUK: 1, Attack: 84359, Defense: 91714, Current HP: 880, A Avg: 106292, D Avg: 91714, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 365: HP: 912, STR: 497, VIT: 1936, SPD: 48, LUK: 1, Attack: 85322, Defense: 91714, Current HP: 912, A Avg: 89588, D Avg: 91714, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 364: HP: 902, STR: 369, VIT: 1936, SPD: 48, LUK: 1, Attack: 85194, Defense: 91714, Current HP: 902, A Avg: 89453, D Avg: 91714, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 363: HP: 969, STR: 302, VIT: 1936, SPD: 48, LUK: 1, Attack: 85114, Defense: 91714, Current HP: 969, A Avg: 89369, D Avg: 91714, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 362: HP: 959, STR: 426, VIT: 1936, SPD: 48, LUK: 1, Attack: 85238, Defense: 91714, Current HP: 959, A Avg: 89499, D Avg: 91714, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 361: HP: 1073, STR: 70, VIT: 1942, SPD: 48, LUK: 1, Attack: 84458, Defense: 91720, Current HP: 1073, A Avg: 88680, D Avg: 91720, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 360: HP: 6119, STR: 1230, VIT: 1942, SPD: 48, LUK: 1, Attack: 89112, Defense: 91720, Current HP: 6119, A Avg: 93567, D Avg: 91720, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 359: HP: 1073, STR: 627, VIT: 1942, SPD: 48, LUK: 1, Attack: 86271, Defense: 91720, Current HP: 1073, A Avg: 90584, D Avg: 91720, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 358: HP: 1022, STR: 426, VIT: 1942, SPD: 48, LUK: 1, Attack: 84458, Defense: 91720, Current HP: 1022, A Avg: 88680, D Avg: 91720, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 357: HP: 1012, STR: 318, VIT: 1942, SPD: 48, LUK: 1, Attack: 84350, Defense: 91720, Current HP: 1012, A Avg: 88567, D Avg: 91720, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 356: HP: 923, STR: 187, VIT: 1943, SPD: 54, LUK: 1, Attack: 88354, Defense: 91721, Current HP: 923, A Avg: 92771, D Avg: 91721, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 355: HP: 825, STR: 366, VIT: 1944, SPD: 48, LUK: 1, Attack: 84476, Defense: 91722, Current HP: 825, A Avg: 106439, D Avg: 91722, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 354: HP: 814, STR: 310, VIT: 1947, SPD: 48, LUK: 1, Attack: 84310, Defense: 91725, Current HP: 814, A Avg: 106230, D Avg: 91725, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 353: HP: 1155, STR: 318, VIT: 1947, SPD: 48, LUK: 1, Attack: 84439, Defense: 91725, Current HP: 1155, A Avg: 106393, D Avg: 91725, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 352: HP: 885, STR: 308, VIT: 1947, SPD: 48, LUK: 1, Attack: 84418, Defense: 91725, Current HP: 885, A Avg: 88638, D Avg: 91725, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 351: HP: 1245, STR: 300, VIT: 1947, SPD: 48, LUK: 1, Attack: 84410, Defense: 91725, Current HP: 1245, A Avg: 88630, D Avg: 91725, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 350: HP: 902, STR: 312, VIT: 1947, SPD: 48, LUK: 1, Attack: 84825, Defense: 91725, Current HP: 902, A Avg: 89066, D Avg: 91725, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 349: HP: 1265, STR: 304, VIT: 1947, SPD: 48, LUK: 1, Attack: 84817, Defense: 91725, Current HP: 1265, A Avg: 89057, D Avg: 91725, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 348: HP: 1141, STR: 456, VIT: 1947, SPD: 48, LUK: 1, Attack: 86204, Defense: 91725, Current HP: 1141, A Avg: 108617, D Avg: 91725, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 347: HP: 921, STR: 308, VIT: 1949, SPD: 48, LUK: 1, Attack: 86277, Defense: 91727, Current HP: 921, A Avg: 90590, D Avg: 91727, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 346: HP: 1287, STR: 300, VIT: 1949, SPD: 48, LUK: 1, Attack: 86269, Defense: 91727, Current HP: 1287, A Avg: 90582, D Avg: 91727, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 345: HP: 1177, STR: 318, VIT: 1949, SPD: 48, LUK: 1, Attack: 84428, Defense: 91727, Current HP: 1177, A Avg: 106379, D Avg: 91727, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 344: HP: 2118, STR: 1245, VIT: 1950, SPD: 57, LUK: 1, Attack: 85953, Defense: 91728, Current HP: 2118, A Avg: 90250, D Avg: 91728, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 343: HP: 665, STR: 62, VIT: 1950, SPD: 77, LUK: 1, Attack: 84450, Defense: 91728, Current HP: 665, A Avg: 88672, D Avg: 91728, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 342: HP: 703, STR: 153, VIT: 1950, SPD: 48, LUK: 1, Attack: 84541, Defense: 91728, Current HP: 703, A Avg: 90881, D Avg: 91728, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 341: HP: 3971, STR: 1222, VIT: 1950, SPD: 77, LUK: 1, Attack: 89104, Defense: 91728, Current HP: 3971, A Avg: 93559, D Avg: 91728, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 340: HP: 4009, STR: 2038, VIT: 1950, SPD: 48, LUK: 1, Attack: 89920, Defense: 91728, Current HP: 4009, A Avg: 96664, D Avg: 91728, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 339: HP: 665, STR: 619, VIT: 1950, SPD: 77, LUK: 1, Attack: 86263, Defense: 91728, Current HP: 665, A Avg: 90576, D Avg: 91728, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 338: HP: 703, STR: 1058, VIT: 1950, SPD: 48, LUK: 1, Attack: 86702, Defense: 91728, Current HP: 703, A Avg: 93204, D Avg: 91728, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 337: HP: 1346, STR: 414, VIT: 1955, SPD: 48, LUK: 1, Attack: 85380, Defense: 91733, Current HP: 1346, A Avg: 107578, D Avg: 91733, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 336: HP: 1178, STR: 411, VIT: 1962, SPD: 48, LUK: 1, Attack: 85509, Defense: 91740, Current HP: 1178, A Avg: 89784, D Avg: 91740, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 335: HP: 1584, STR: 403, VIT: 1962, SPD: 48, LUK: 1, Attack: 85501, Defense: 91740, Current HP: 1584, A Avg: 89776, D Avg: 91740, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 334: HP: 902, STR: 369, VIT: 1962, SPD: 48, LUK: 1, Attack: 85194, Defense: 91740, Current HP: 902, A Avg: 89453, D Avg: 91740, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 333: HP: 1265, STR: 361, VIT: 1962, SPD: 48, LUK: 1, Attack: 85186, Defense: 91740, Current HP: 1265, A Avg: 89445, D Avg: 91740, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 332: HP: 959, STR: 310, VIT: 1962, SPD: 48, LUK: 1, Attack: 85122, Defense: 91740, Current HP: 959, A Avg: 89378, D Avg: 91740, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 331: HP: 1331, STR: 302, VIT: 1962, SPD: 48, LUK: 1, Attack: 85114, Defense: 91740, Current HP: 1331, A Avg: 89369, D Avg: 91740, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 330: HP: 1452, STR: 310, VIT: 1962, SPD: 48, LUK: 1, Attack: 84628, Defense: 91740, Current HP: 1452, A Avg: 106631, D Avg: 91740, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 329: HP: 2118, STR: 1687, VIT: 1966, SPD: 57, LUK: 1, Attack: 87539, Defense: 91744, Current HP: 2118, A Avg: 91915, D Avg: 91744, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 328: HP: 1012, STR: 318, VIT: 1968, SPD: 48, LUK: 1, Attack: 84350, Defense: 91746, Current HP: 1012, A Avg: 88567, D Avg: 91746, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 327: HP: 1392, STR: 310, VIT: 1968, SPD: 48, LUK: 1, Attack: 84342, Defense: 91746, Current HP: 1392, A Avg: 88559, D Avg: 91746, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 326: HP: 3496, STR: 2294, VIT: 4962, SPD: 48, LUK: 1, Attack: 90122, Defense: 91750, Current HP: 3496, A Avg: 94628, D Avg: 91750, [Stargazer[183, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 325: HP: 1839, STR: 1554, VIT: 1972, SPD: 57, LUK: 1, Attack: 87198, Defense: 91750, Current HP: 1839, A Avg: 91557, D Avg: 91750, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 324: HP: 881, STR: 273, VIT: 1982, SPD: 54, LUK: 1, Attack: 84149, Defense: 91760, Current HP: 881, A Avg: 88356, D Avg: 91760, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 323: HP: 1186, STR: 264, VIT: 1982, SPD: 54, LUK: 1, Attack: 84289, Defense: 91760, Current HP: 1186, A Avg: 88503, D Avg: 91760, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 322: HP: 881, STR: 334, VIT: 1982, SPD: 54, LUK: 1, Attack: 84483, Defense: 91760, Current HP: 881, A Avg: 88707, D Avg: 91760, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
