Rank 1000: HP: 2248, STR: 612, VIT: 6949, SPD: 80, LUK: 1, Attack: 85578, Defense: 92619, Current HP: 2248, A Avg: 89856, D Avg: 92619, [Red Shark[134, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 400: HP: 2593, STR: 958, VIT: 7573, SPD: 80, LUK: 1, Attack: 85783, Defense: 93243, Current HP: 2593, A Avg: 90072, D Avg: 93243, [Kraken[145, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 399: HP: 2650, STR: 861, VIT: 7573, SPD: 80, LUK: 1, Attack: 85673, Defense: 93243, Current HP: 2650, A Avg: 89956, D Avg: 93243, [Granada[150, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 398: HP: 1482, STR: 1067, VIT: 3465, SPD: 80, LUK: 1, Attack: 85905, Defense: 93243, Current HP: 1482, A Avg: 90200, D Avg: 93243, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 397: HP: 1472, STR: 1075, VIT: 3465, SPD: 80, LUK: 1, Attack: 85913, Defense: 93243, Current HP: 1472, A Avg: 90208, D Avg: 93243, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 396: HP: 2508, STR: 878, VIT: 3465, SPD: 80, LUK: 1, Attack: 85801, Defense: 93243, Current HP: 2508, A Avg: 90091, D Avg: 93243, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 395: HP: 2498, STR: 1218, VIT: 3465, SPD: 80, LUK: 1, Attack: 86141, Defense: 93243, Current HP: 2498, A Avg: 90448, D Avg: 93243, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 394: HP: 2779, STR: 1382, VIT: 7578, SPD: 80, LUK: 1, Attack: 85414, Defense: 93248, Current HP: 2779, A Avg: 89684, D Avg: 93248, [Alucard[146, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 393: HP: 2612, STR: 781, VIT: 3470, SPD: 80, LUK: 1, Attack: 84637, Defense: 93248, Current HP: 2612, A Avg: 88868, D Avg: 93248, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 392: HP: 6032, STR: 4791, VIT: 3470, SPD: 80, LUK: 1, Attack: 90604, Defense: 93248, Current HP: 6032, A Avg: 95134, D Avg: 93248, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 391: HP: 6023, STR: 4804, VIT: 3470, SPD: 80, LUK: 1, Attack: 90617, Defense: 93248, Current HP: 6023, A Avg: 95147, D Avg: 93248, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 390: HP: 2388, STR: 654, VIT: 3476, SPD: 80, LUK: 1, Attack: 84556, Defense: 93254, Current HP: 2388, A Avg: 88783, D Avg: 93254, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 389: HP: 2096, STR: 795, VIT: 7586, SPD: 80, LUK: 1, Attack: 85838, Defense: 93256, Current HP: 2096, A Avg: 108155, D Avg: 93256, [White Snake[160, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 388: HP: 2612, STR: 732, VIT: 3483, SPD: 80, LUK: 1, Attack: 85245, Defense: 93261, Current HP: 2612, A Avg: 89507, D Avg: 93261, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 387: HP: 1931, STR: 397, VIT: 5695, SPD: 90, LUK: 1, Attack: 84785, Defense: 93263, Current HP: 1931, A Avg: 89024, D Avg: 93263, [Encryption Key[173, 0, 0, 0], Storm Wall[242, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 386: HP: 8105, STR: 2724, VIT: 5695, SPD: 90, LUK: 1, Attack: 90606, Defense: 93263, Current HP: 8105, A Avg: 95136, D Avg: 93263, [Wild Card[175, 0, 0, 0], Storm Wall[242, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 385: HP: 1931, STR: 1514, VIT: 5695, SPD: 90, LUK: 1, Attack: 87158, Defense: 93263, Current HP: 1931, A Avg: 91515, D Avg: 93263, [Portal Sword[176, 0, 0, 0], Storm Wall[242, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 384: HP: 2376, STR: 1050, VIT: 7594, SPD: 80, LUK: 1, Attack: 87396, Defense: 93264, Current HP: 2376, A Avg: 110118, D Avg: 93264, [Progress[147, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 383: HP: 1364, STR: 284, VIT: 3488, SPD: 90, LUK: 1, Attack: 84472, Defense: 93266, Current HP: 1364, A Avg: 88695, D Avg: 93266, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 382: HP: 1558, STR: 798, VIT: 3491, SPD: 80, LUK: 1, Attack: 86130, Defense: 93269, Current HP: 1558, A Avg: 90436, D Avg: 93269, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 381: HP: 1548, STR: 588, VIT: 3491, SPD: 80, LUK: 1, Attack: 85920, Defense: 93269, Current HP: 1548, A Avg: 90216, D Avg: 93269, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 380: HP: 1815, STR: 588, VIT: 3491, SPD: 80, LUK: 1, Attack: 84529, Defense: 93269, Current HP: 1815, A Avg: 106506, D Avg: 93269, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 379: HP: 1472, STR: 1478, VIT: 3491, SPD: 80, LUK: 1, Attack: 86316, Defense: 93269, Current HP: 1472, A Avg: 90631, D Avg: 93269, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 378: HP: 1925, STR: 1067, VIT: 3491, SPD: 80, LUK: 1, Attack: 85905, Defense: 93269, Current HP: 1925, A Avg: 90200, D Avg: 93269, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 377: HP: 2498, STR: 886, VIT: 3491, SPD: 80, LUK: 1, Attack: 85809, Defense: 93269, Current HP: 2498, A Avg: 90099, D Avg: 93269, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 376: HP: 3113, STR: 878, VIT: 3491, SPD: 80, LUK: 1, Attack: 85801, Defense: 93269, Current HP: 3113, A Avg: 90091, D Avg: 93269, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 375: HP: 1364, STR: 300, VIT: 7604, SPD: 90, LUK: 1, Attack: 84488, Defense: 93274, Current HP: 1364, A Avg: 88712, D Avg: 93274, [Cagliostro[133, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 374: HP: 6023, STR: 5913, VIT: 3496, SPD: 80, LUK: 1, Attack: 91726, Defense: 93274, Current HP: 6023, A Avg: 96312, D Avg: 93274, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 373: HP: 7194, STR: 4791, VIT: 3496, SPD: 80, LUK: 1, Attack: 90604, Defense: 93274, Current HP: 7194, A Avg: 95134, D Avg: 93274, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 372: HP: 1312, STR: 648, VIT: 3497, SPD: 90, LUK: 1, Attack: 84758, Defense: 93275, Current HP: 1312, A Avg: 88995, D Avg: 93275, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 371: HP: 1301, STR: 549, VIT: 3500, SPD: 90, LUK: 1, Attack: 84549, Defense: 93278, Current HP: 1301, A Avg: 88776, D Avg: 93278, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 370: HP: 1837, STR: 558, VIT: 3500, SPD: 90, LUK: 1, Attack: 84679, Defense: 93278, Current HP: 1837, A Avg: 88912, D Avg: 93278, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 369: HP: 1824, STR: 820, VIT: 3500, SPD: 90, LUK: 1, Attack: 86568, Defense: 93278, Current HP: 1824, A Avg: 90896, D Avg: 93278, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 368: HP: 1858, STR: 558, VIT: 3502, SPD: 90, LUK: 1, Attack: 84668, Defense: 93280, Current HP: 1858, A Avg: 88901, D Avg: 93280, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 367: HP: 1312, STR: 684, VIT: 7613, SPD: 90, LUK: 1, Attack: 84794, Defense: 93283, Current HP: 1312, A Avg: 89033, D Avg: 93283, [Windmill[137, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 366: HP: 1301, STR: 579, VIT: 7615, SPD: 90, LUK: 1, Attack: 84579, Defense: 93285, Current HP: 1301, A Avg: 88807, D Avg: 93285, [Kirisame[129, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 365: HP: 1837, STR: 589, VIT: 7615, SPD: 90, LUK: 1, Attack: 84710, Defense: 93285, Current HP: 1837, A Avg: 88945, D Avg: 93285, [Black Kirisame[130, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 364: HP: 1824, STR: 866, VIT: 7615, SPD: 90, LUK: 1, Attack: 86614, Defense: 93285, Current HP: 1824, A Avg: 90944, D Avg: 93285, [Scythe of the Grim Reaper[148, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 363: HP: 2146, STR: 738, VIT: 3508, SPD: 90, LUK: 1, Attack: 85704, Defense: 93286, Current HP: 2146, A Avg: 89989, D Avg: 93286, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 362: HP: 1858, STR: 589, VIT: 7618, SPD: 90, LUK: 1, Attack: 84699, Defense: 93288, Current HP: 1858, A Avg: 88933, D Avg: 93288, [Serpent[144, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 361: HP: 2964, STR: 3650, VIT: 3513, SPD: 95, LUK: 1, Attack: 88984, Defense: 93291, Current HP: 2964, A Avg: 93433, D Avg: 93291, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 360: HP: 2146, STR: 779, VIT: 7624, SPD: 90, LUK: 1, Attack: 85745, Defense: 93294, Current HP: 2146, A Avg: 90032, D Avg: 93294, [Red Shark[134, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 359: HP: 2330, STR: 549, VIT: 3516, SPD: 90, LUK: 1, Attack: 84867, Defense: 93294, Current HP: 2330, A Avg: 89110, D Avg: 93294, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 358: HP: 1815, STR: 518, VIT: 3517, SPD: 80, LUK: 1, Attack: 85993, Defense: 93295, Current HP: 1815, A Avg: 108351, D Avg: 93295, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 357: HP: 1548, STR: 588, VIT: 3517, SPD: 80, LUK: 1, Attack: 85920, Defense: 93295, Current HP: 1548, A Avg: 90216, D Avg: 93295, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 356: HP: 2013, STR: 580, VIT: 3517, SPD: 80, LUK: 1, Attack: 85912, Defense: 93295, Current HP: 2013, A Avg: 90207, D Avg: 93295, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 355: HP: 2354, STR: 691, VIT: 3517, SPD: 80, LUK: 1, Attack: 85341, Defense: 93295, Current HP: 2354, A Avg: 107529, D Avg: 93295, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 354: HP: 1040, STR: 321, VIT: 3517, SPD: 85, LUK: 1, Attack: 84709, Defense: 93295, Current HP: 1040, A Avg: 105886, D Avg: 93295, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 353: HP: 6920, STR: 3628, VIT: 3517, SPD: 85, LUK: 1, Attack: 91510, Defense: 93295, Current HP: 6920, A Avg: 114387, D Avg: 93295, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 352: HP: 1040, STR: 1908, VIT: 3517, SPD: 85, LUK: 1, Attack: 87552, Defense: 93295, Current HP: 1040, A Avg: 109440, D Avg: 93295, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 351: HP: 1254, STR: 992, VIT: 3522, SPD: 80, LUK: 1, Attack: 85830, Defense: 93300, Current HP: 1254, A Avg: 108145, D Avg: 93300, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 350: HP: 2330, STR: 579, VIT: 7632, SPD: 90, LUK: 1, Attack: 84897, Defense: 93302, Current HP: 2330, A Avg: 89141, D Avg: 93302, [Ruby Knuckle[151, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 349: HP: 1837, STR: 1044, VIT: 3544, SPD: 90, LUK: 1, Attack: 85778, Defense: 93322, Current HP: 1837, A Avg: 90066, D Avg: 93322, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 348: HP: 1919, STR: 2701, VIT: 3547, SPD: 95, LUK: 1, Attack: 88254, Defense: 93325, Current HP: 1919, A Avg: 92666, D Avg: 93325, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 347: HP: 1837, STR: 1102, VIT: 7660, SPD: 90, LUK: 1, Attack: 85836, Defense: 93330, Current HP: 1837, A Avg: 90127, D Avg: 93330, [Irruption[154, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 346: HP: 1804, STR: 188, VIT: 6542, SPD: 80, LUK: 1, Attack: 84576, Defense: 93330, Current HP: 1804, A Avg: 106565, D Avg: 93330, [Encryption Key[173, 0, 0, 0], Golem Shield[245, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 345: HP: 8272, STR: 2148, VIT: 6542, SPD: 80, LUK: 1, Attack: 90030, Defense: 93330, Current HP: 8272, A Avg: 113437, D Avg: 93330, [Wild Card[175, 0, 0, 0], Golem Shield[245, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 344: HP: 1804, STR: 1129, VIT: 6542, SPD: 80, LUK: 1, Attack: 86773, Defense: 93330, Current HP: 1804, A Avg: 109333, D Avg: 93330, [Portal Sword[176, 0, 0, 0], Golem Shield[245, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 343: HP: 2593, STR: 861, VIT: 7675, SPD: 80, LUK: 1, Attack: 84802, Defense: 93345, Current HP: 2593, A Avg: 89042, D Avg: 93345, [Rusty Knife[156, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 342: HP: 1276, STR: 918, VIT: 7695, SPD: 80, LUK: 1, Attack: 87446, Defense: 93365, Current HP: 1276, A Avg: 110181, D Avg: 93365, [Moon Knuckle[153, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 341: HP: 1254, STR: 3116, VIT: 7695, SPD: 80, LUK: 1, Attack: 88994, Defense: 93365, Current HP: 1254, A Avg: 112132, D Avg: 93365, [Blue Sword[180, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 340: HP: 2593, STR: 787, VIT: 7701, SPD: 80, LUK: 1, Attack: 86262, Defense: 93371, Current HP: 2593, A Avg: 90575, D Avg: 93371, [Elemental[121, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 339: HP: 3059, STR: 970, VIT: 7701, SPD: 80, LUK: 1, Attack: 85620, Defense: 93371, Current HP: 3059, A Avg: 89901, D Avg: 93371, [Diamond Knuckle[152, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 338: HP: 2147, STR: 3166, VIT: 3593, SPD: 95, LUK: 1, Attack: 89655, Defense: 93371, Current HP: 2147, A Avg: 94137, D Avg: 93371, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 337: HP: 2109, STR: 1290, VIT: 7706, SPD: 80, LUK: 1, Attack: 86128, Defense: 93376, Current HP: 2109, A Avg: 90434, D Avg: 93376, [Classic[168, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 336: HP: 2166, STR: 489, VIT: 3598, SPD: 80, LUK: 1, Attack: 84677, Defense: 93376, Current HP: 2166, A Avg: 88910, D Avg: 93376, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 335: HP: 2118, STR: 812, VIT: 3606, SPD: 80, LUK: 1, Attack: 84922, Defense: 93384, Current HP: 2118, A Avg: 89168, D Avg: 93384, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 334: HP: 2109, STR: 996, VIT: 3608, SPD: 80, LUK: 1, Attack: 84996, Defense: 93386, Current HP: 2109, A Avg: 89245, D Avg: 93386, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 333: HP: 2593, STR: 1007, VIT: 3608, SPD: 80, LUK: 1, Attack: 85128, Defense: 93386, Current HP: 2593, A Avg: 89384, D Avg: 93386, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 332: HP: 2582, STR: 1328, VIT: 3608, SPD: 80, LUK: 1, Attack: 87076, Defense: 93386, Current HP: 2582, A Avg: 91429, D Avg: 93386, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 331: HP: 1725, STR: 899, VIT: 3611, SPD: 80, LUK: 1, Attack: 85942, Defense: 93389, Current HP: 1725, A Avg: 90239, D Avg: 93389, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 330: HP: 1715, STR: 662, VIT: 3611, SPD: 80, LUK: 1, Attack: 85705, Defense: 93389, Current HP: 1715, A Avg: 89990, D Avg: 93389, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 329: HP: 2612, STR: 732, VIT: 3611, SPD: 80, LUK: 1, Attack: 84842, Defense: 93389, Current HP: 2612, A Avg: 89084, D Avg: 93389, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 328: HP: 2872, STR: 1227, VIT: 3616, SPD: 80, LUK: 1, Attack: 86193, Defense: 93394, Current HP: 2872, A Avg: 90502, D Avg: 93394, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 327: HP: 1966, STR: 1229, VIT: 3619, SPD: 80, LUK: 1, Attack: 87575, Defense: 93397, Current HP: 1966, A Avg: 91953, D Avg: 93397, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 326: HP: 1957, STR: 902, VIT: 3619, SPD: 80, LUK: 1, Attack: 87248, Defense: 93397, Current HP: 1957, A Avg: 91610, D Avg: 93397, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 325: HP: 1815, STR: 1161, VIT: 3619, SPD: 80, LUK: 1, Attack: 85999, Defense: 93397, Current HP: 1815, A Avg: 108358, D Avg: 93397, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 324: HP: 3003, STR: 972, VIT: 3619, SPD: 80, LUK: 1, Attack: 85895, Defense: 93397, Current HP: 3003, A Avg: 108227, D Avg: 93397, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 323: HP: 3040, STR: 724, VIT: 3624, SPD: 80, LUK: 1, Attack: 85042, Defense: 93402, Current HP: 3040, A Avg: 89294, D Avg: 93402, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 322: HP: 7084, STR: 4945, VIT: 3624, SPD: 80, LUK: 1, Attack: 90758, Defense: 93402, Current HP: 7084, A Avg: 114355, D Avg: 93402, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 321: HP: 6213, STR: 4921, VIT: 3626, SPD: 80, LUK: 1, Attack: 90734, Defense: 93404, Current HP: 6213, A Avg: 95270, D Avg: 93404, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 320: HP: 1715, STR: 662, VIT: 3637, SPD: 80, LUK: 1, Attack: 85705, Defense: 93415, Current HP: 1715, A Avg: 89990, D Avg: 93415, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 319: HP: 2206, STR: 654, VIT: 3637, SPD: 80, LUK: 1, Attack: 85697, Defense: 93415, Current HP: 2206, A Avg: 89981, D Avg: 93415, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 318: HP: 1776, STR: 644, VIT: 3637, SPD: 90, LUK: 1, Attack: 84754, Defense: 93415, Current HP: 1776, A Avg: 88991, D Avg: 93415, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 317: HP: 1837, STR: 648, VIT: 3637, SPD: 90, LUK: 1, Attack: 85161, Defense: 93415, Current HP: 1837, A Avg: 89419, D Avg: 93415, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 316: HP: 1858, STR: 644, VIT: 3639, SPD: 90, LUK: 1, Attack: 86613, Defense: 93417, Current HP: 1858, A Avg: 90943, D Avg: 93417, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 315: HP: 1776, STR: 680, VIT: 7753, SPD: 90, LUK: 1, Attack: 84790, Defense: 93423, Current HP: 1776, A Avg: 89029, D Avg: 93423, [Dragon Killer[139, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 314: HP: 1837, STR: 684, VIT: 7753, SPD: 90, LUK: 1, Attack: 85197, Defense: 93423, Current HP: 1837, A Avg: 89456, D Avg: 93423, [Volcano[142, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 313: HP: 1957, STR: 902, VIT: 3645, SPD: 80, LUK: 1, Attack: 87248, Defense: 93423, Current HP: 1957, A Avg: 91610, D Avg: 93423, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 312: HP: 2486, STR: 894, VIT: 3645, SPD: 80, LUK: 1, Attack: 87240, Defense: 93423, Current HP: 2486, A Avg: 91602, D Avg: 93423, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 311: HP: 1903, STR: 675, VIT: 3645, SPD: 80, LUK: 1, Attack: 86007, Defense: 93423, Current HP: 1903, A Avg: 108368, D Avg: 93423, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 310: HP: 1858, STR: 680, VIT: 7755, SPD: 90, LUK: 1, Attack: 86649, Defense: 93425, Current HP: 1858, A Avg: 90981, D Avg: 93425, [Fire Chariot[138, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 309: HP: 2593, STR: 1601, VIT: 3650, SPD: 80, LUK: 1, Attack: 86335, Defense: 93428, Current HP: 2593, A Avg: 90651, D Avg: 93428, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 308: HP: 2351, STR: 831, VIT: 3653, SPD: 90, LUK: 1, Attack: 85929, Defense: 93431, Current HP: 2351, A Avg: 90225, D Avg: 93431, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 307: HP: 1837, STR: 748, VIT: 3653, SPD: 90, LUK: 1, Attack: 85573, Defense: 93431, Current HP: 1837, A Avg: 89851, D Avg: 93431, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 306: HP: 1900, STR: 646, VIT: 3653, SPD: 90, LUK: 1, Attack: 85458, Defense: 93431, Current HP: 1900, A Avg: 89730, D Avg: 93431, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 305: HP: 2043, STR: 655, VIT: 3659, SPD: 90, LUK: 1, Attack: 84687, Defense: 93437, Current HP: 2043, A Avg: 88921, D Avg: 93437, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 304: HP: 2351, STR: 877, VIT: 7769, SPD: 90, LUK: 1, Attack: 85975, Defense: 93439, Current HP: 2351, A Avg: 90273, D Avg: 93439, [Yggdrasil[126, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
