Rank 1000: HP: 1396, STR: 484, VIT: 418243, SPD: 36, LUK: 1, Attack: 85407, Defense: 502106, Current HP: 1396, A Avg: 89677, D Avg: 502106, [Pangaea[164, 330, 330, 330], Titanium Shield[205, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 369: HP: 2519, STR: 210, VIT: 417913, SPD: 36, LUK: 1, Attack: 84235, Defense: 503830, Current HP: 2519, A Avg: 88446, D Avg: 503830, [Fairy Sword[113, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 368: HP: 2320, STR: 262, VIT: 417913, SPD: 36, LUK: 1, Attack: 84411, Defense: 503830, Current HP: 2320, A Avg: 88631, D Avg: 503830, [Giant Tornado[114, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 367: HP: 2335, STR: 219, VIT: 417913, SPD: 36, LUK: 1, Attack: 84035, Defense: 503830, Current HP: 2335, A Avg: 88236, D Avg: 503830, [Hand Axe[140, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 366: HP: 2341, STR: 244, VIT: 417913, SPD: 36, LUK: 1, Attack: 84237, Defense: 503830, Current HP: 2341, A Avg: 88448, D Avg: 503830, [Wooden Boomerang[167, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 365: HP: 2419, STR: 223, VIT: 417916, SPD: 36, LUK: 1, Attack: 84021, Defense: 503833, Current HP: 2419, A Avg: 88222, D Avg: 503833, [Ninja[135, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 364: HP: 2337, STR: 219, VIT: 417919, SPD: 36, LUK: 1, Attack: 84225, Defense: 503836, Current HP: 2337, A Avg: 88436, D Avg: 503836, [Crescent[141, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 363: HP: 1312, STR: 601, VIT: 418844, SPD: 36, LUK: 1, Attack: 84542, Defense: 503838, Current HP: 1312, A Avg: 88769, D Avg: 503838, [Rusty Knife[156, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 362: HP: 2540, STR: 297, VIT: 417942, SPD: 36, LUK: 1, Attack: 84979, Defense: 503859, Current HP: 2540, A Avg: 89227, D Avg: 503859, [Thunder Whip[143, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 361: HP: 1577, STR: 399, VIT: 419026, SPD: 36, LUK: 1, Attack: 85107, Defense: 503864, Current HP: 1577, A Avg: 89362, D Avg: 503864, [Thin Blade[158, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 360: HP: 1312, STR: 576, VIT: 418873, SPD: 36, LUK: 1, Attack: 86051, Defense: 503867, Current HP: 1312, A Avg: 90353, D Avg: 503867, [Elemental[121, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 359: HP: 1511, STR: 662, VIT: 418873, SPD: 36, LUK: 1, Attack: 85312, Defense: 503867, Current HP: 1511, A Avg: 89577, D Avg: 503867, [Diamond Knuckle[152, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 358: HP: 1091, STR: 784, VIT: 418878, SPD: 36, LUK: 1, Attack: 85622, Defense: 503872, Current HP: 1091, A Avg: 89903, D Avg: 503872, [Classic[168, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 357: HP: 1331, STR: 541, VIT: 419038, SPD: 36, LUK: 1, Attack: 86185, Defense: 503876, Current HP: 1331, A Avg: 90494, D Avg: 503876, [Gladius[162, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 356: HP: 2561, STR: 210, VIT: 417968, SPD: 36, LUK: 1, Attack: 84066, Defense: 503885, Current HP: 2561, A Avg: 88269, D Avg: 503885, [Emerald Sword[115, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 355: HP: 3296, STR: 2489, VIT: 418919, SPD: 36, LUK: 1, Attack: 88302, Defense: 503887, Current HP: 3296, A Avg: 92717, D Avg: 503887, [Spear of Regression[182, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 354: HP: 2440, STR: 253, VIT: 417974, SPD: 36, LUK: 1, Attack: 84155, Defense: 503891, Current HP: 2440, A Avg: 88362, D Avg: 503891, [Crossed Shuriken[136, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 353: HP: 2740, STR: 1922, VIT: 417974, SPD: 36, LUK: 1, Attack: 91831, Defense: 503891, Current HP: 2740, A Avg: 96422, D Avg: 503891, [Spectral Sword Shigure[172, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 352: HP: 1577, STR: 615, VIT: 419055, SPD: 36, LUK: 1, Attack: 86467, Defense: 503893, Current HP: 1577, A Avg: 90790, D Avg: 503893, [Santoku[159, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 351: HP: 1312, STR: 867, VIT: 418899, SPD: 36, LUK: 1, Attack: 85705, Defense: 503893, Current HP: 1312, A Avg: 89990, D Avg: 503893, [Willow Blade[157, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 350: HP: 1816, STR: 763, VIT: 418899, SPD: 36, LUK: 1, Attack: 85686, Defense: 503893, Current HP: 1816, A Avg: 89970, D Avg: 503893, [Pangaea[164, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 349: HP: 2561, STR: 288, VIT: 417982, SPD: 36, LUK: 1, Attack: 84801, Defense: 503899, Current HP: 2561, A Avg: 89041, D Avg: 503899, [Maximum Iron Mass[123, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 348: HP: 1228, STR: 847, VIT: 419044, SPD: 36, LUK: 1, Attack: 87336, Defense: 503908, Current HP: 1228, A Avg: 91702, D Avg: 503908, [Cuttlefish[178, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 347: HP: 976, STR: 579, VIT: 419047, SPD: 36, LUK: 1, Attack: 86132, Defense: 503911, Current HP: 976, A Avg: 90438, D Avg: 503911, [Hammer of Justice[186, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 346: HP: 831, STR: 912, VIT: 419079, SPD: 36, LUK: 1, Attack: 85700, Defense: 503917, Current HP: 831, A Avg: 89985, D Avg: 503917, [Pulse Knife[165, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 345: HP: 1396, STR: 644, VIT: 418928, SPD: 36, LUK: 1, Attack: 85976, Defense: 503922, Current HP: 1396, A Avg: 90274, D Avg: 503922, [Tower[149, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 344: HP: 1133, STR: 826, VIT: 418960, SPD: 36, LUK: 1, Attack: 86704, Defense: 503928, Current HP: 1133, A Avg: 91039, D Avg: 503928, [God Hand[179, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 343: HP: 1091, STR: 1168, VIT: 418960, SPD: 36, LUK: 1, Attack: 86708, Defense: 503928, Current HP: 1091, A Avg: 91043, D Avg: 503928, [Zodiac[184, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 342: HP: 2383, STR: 176, VIT: 418023, SPD: 36, LUK: 1, Attack: 84364, Defense: 503940, Current HP: 2383, A Avg: 88582, D Avg: 503940, [Cagliostro[133, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 341: HP: 2330, STR: 324, VIT: 418032, SPD: 36, LUK: 1, Attack: 84434, Defense: 503949, Current HP: 2330, A Avg: 88655, D Avg: 503949, [Windmill[137, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 340: HP: 2404, STR: 1285, VIT: 419711, SPD: 36, LUK: 1, Attack: 89113, Defense: 503951, Current HP: 2404, A Avg: 93568, D Avg: 503951, [Stargazer[183, 330, 330, 330], Dragon's Wings[216, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 339: HP: 2320, STR: 279, VIT: 418035, SPD: 36, LUK: 1, Attack: 84279, Defense: 503952, Current HP: 2320, A Avg: 88492, D Avg: 503952, [Kirisame[129, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 338: HP: 2540, STR: 288, VIT: 418035, SPD: 36, LUK: 1, Attack: 84409, Defense: 503952, Current HP: 2540, A Avg: 88629, D Avg: 503952, [Black Kirisame[130, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 337: HP: 2528, STR: 388, VIT: 418035, SPD: 36, LUK: 1, Attack: 86136, Defense: 503952, Current HP: 2528, A Avg: 90442, D Avg: 503952, [Scythe of the Grim Reaper[148, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 336: HP: 2561, STR: 288, VIT: 418037, SPD: 36, LUK: 1, Attack: 84398, Defense: 503954, Current HP: 2561, A Avg: 88617, D Avg: 503954, [Serpent[144, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 335: HP: 2660, STR: 360, VIT: 418043, SPD: 36, LUK: 1, Attack: 85326, Defense: 503960, Current HP: 2660, A Avg: 89592, D Avg: 503960, [Red Shark[134, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 334: HP: 1455, STR: 673, VIT: 418974, SPD: 36, LUK: 1, Attack: 85716, Defense: 503968, Current HP: 1455, A Avg: 90001, D Avg: 503968, [White Snake[160, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 333: HP: 2719, STR: 279, VIT: 418052, SPD: 36, LUK: 1, Attack: 84597, Defense: 503969, Current HP: 2719, A Avg: 88826, D Avg: 503969, [Ruby Knuckle[151, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 332: HP: 1532, STR: 781, VIT: 418983, SPD: 36, LUK: 1, Attack: 87127, Defense: 503977, Current HP: 1532, A Avg: 91483, D Avg: 503977, [Progress[147, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 331: HP: 1627, STR: 322, VIT: 419018, SPD: 36, LUK: 1, Attack: 85030, Defense: 503986, Current HP: 1627, A Avg: 89281, D Avg: 503986, [Thin Blade[158, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 330: HP: 1381, STR: 464, VIT: 419029, SPD: 36, LUK: 1, Attack: 86108, Defense: 503997, Current HP: 1381, A Avg: 90413, D Avg: 503997, [Gladius[162, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 329: HP: 2540, STR: 504, VIT: 418081, SPD: 36, LUK: 1, Attack: 85238, Defense: 503998, Current HP: 2540, A Avg: 89499, D Avg: 503998, [Irruption[154, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 328: HP: 1112, STR: 748, VIT: 419009, SPD: 36, LUK: 1, Attack: 87276, Defense: 504003, Current HP: 1112, A Avg: 91639, D Avg: 504003, [Moon Knuckle[153, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 327: HP: 1091, STR: 1618, VIT: 419009, SPD: 36, LUK: 1, Attack: 87496, Defense: 504003, Current HP: 1091, A Avg: 91870, D Avg: 504003, [Blue Sword[180, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 326: HP: 2543, STR: 320, VIT: 418090, SPD: 36, LUK: 1, Attack: 84430, Defense: 504007, Current HP: 2543, A Avg: 88651, D Avg: 504007, [Dragon Killer[139, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 325: HP: 2540, STR: 324, VIT: 418090, SPD: 36, LUK: 1, Attack: 84837, Defense: 504007, Current HP: 2540, A Avg: 89078, D Avg: 504007, [Volcano[142, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 324: HP: 2561, STR: 320, VIT: 418093, SPD: 36, LUK: 1, Attack: 86289, Defense: 504010, Current HP: 2561, A Avg: 90603, D Avg: 504010, [Fire Chariot[138, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 323: HP: 1627, STR: 538, VIT: 419047, SPD: 36, LUK: 1, Attack: 86390, Defense: 504015, Current HP: 1627, A Avg: 90709, D Avg: 504015, [Santoku[159, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 322: HP: 2740, STR: 399, VIT: 418107, SPD: 36, LUK: 1, Attack: 85497, Defense: 504024, Current HP: 2740, A Avg: 89771, D Avg: 504024, [Yggdrasil[126, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 321: HP: 2540, STR: 370, VIT: 418107, SPD: 36, LUK: 1, Attack: 85195, Defense: 504024, Current HP: 2540, A Avg: 89454, D Avg: 504024, [Kraken[145, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 320: HP: 2603, STR: 322, VIT: 418107, SPD: 36, LUK: 1, Attack: 85134, Defense: 504024, Current HP: 2603, A Avg: 89390, D Avg: 504024, [Granada[150, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 319: HP: 2620, STR: 331, VIT: 418113, SPD: 36, LUK: 1, Attack: 84363, Defense: 504030, Current HP: 2620, A Avg: 88581, D Avg: 504030, [Alucard[146, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 318: HP: 881, STR: 835, VIT: 419070, SPD: 36, LUK: 1, Attack: 85623, Defense: 504038, Current HP: 881, A Avg: 89904, D Avg: 504038, [Pulse Knife[165, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 317: HP: 1461, STR: 1589, VIT: 419206, SPD: 36, LUK: 1, Attack: 86089, Defense: 504044, Current HP: 1461, A Avg: 90393, D Avg: 504044, [Divine Dragon Sword[181, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 316: HP: 1356, STR: 948, VIT: 419221, SPD: 36, LUK: 1, Attack: 86282, Defense: 504059, Current HP: 1356, A Avg: 90596, D Avg: 504059, [Impulse[166, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 315: HP: 976, STR: 237, VIT: 419197, SPD: 36, LUK: 1, Attack: 84625, Defense: 504061, Current HP: 976, A Avg: 88856, D Avg: 504061, [Encryption Key[173, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 314: HP: 3370, STR: 1092, VIT: 419197, SPD: 36, LUK: 1, Attack: 88974, Defense: 504061, Current HP: 3370, A Avg: 93422, D Avg: 504061, [Wild Card[175, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 313: HP: 976, STR: 648, VIT: 419197, SPD: 36, LUK: 1, Attack: 86292, Defense: 504061, Current HP: 976, A Avg: 90606, D Avg: 504061, [Portal Sword[176, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 312: HP: 3506, STR: 2768, VIT: 419079, SPD: 36, LUK: 1, Attack: 88581, Defense: 504073, Current HP: 3506, A Avg: 93010, D Avg: 504073, [Spear of Regression[182, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 311: HP: 2540, STR: 297, VIT: 418162, SPD: 36, LUK: 1, Attack: 85772, Defense: 504079, Current HP: 2540, A Avg: 90060, D Avg: 504079, [Elemental[121, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 310: HP: 2740, STR: 383, VIT: 418162, SPD: 36, LUK: 1, Attack: 85033, Defense: 504079, Current HP: 2740, A Avg: 89284, D Avg: 504079, [Diamond Knuckle[152, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 309: HP: 2320, STR: 505, VIT: 418168, SPD: 36, LUK: 1, Attack: 85343, Defense: 504085, Current HP: 2320, A Avg: 89610, D Avg: 504085, [Classic[168, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 308: HP: 3044, STR: 484, VIT: 418188, SPD: 36, LUK: 1, Attack: 85407, Defense: 504105, Current HP: 3044, A Avg: 89677, D Avg: 504105, [Pangaea[164, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 307: HP: 1343, STR: 1105, VIT: 419119, SPD: 36, LUK: 1, Attack: 86983, Defense: 504113, Current HP: 1343, A Avg: 91332, D Avg: 504113, [God Hand[179, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 306: HP: 1301, STR: 1447, VIT: 419119, SPD: 36, LUK: 1, Attack: 86987, Defense: 504113, Current HP: 1301, A Avg: 91336, D Avg: 504113, [Zodiac[184, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 305: HP: 2624, STR: 365, VIT: 418217, SPD: 36, LUK: 1, Attack: 85697, Defense: 504134, Current HP: 2624, A Avg: 89981, D Avg: 504134, [Tower[149, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 304: HP: 1511, STR: 1512, VIT: 419197, SPD: 36, LUK: 1, Attack: 86012, Defense: 504165, Current HP: 1511, A Avg: 90312, D Avg: 504165, [Divine Dragon Sword[181, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 303: HP: 1837, STR: 601, VIT: 419177, SPD: 36, LUK: 1, Attack: 85309, Defense: 504171, Current HP: 1837, A Avg: 89574, D Avg: 504171, [Thin Blade[158, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 302: HP: 1406, STR: 871, VIT: 419212, SPD: 36, LUK: 1, Attack: 86205, Defense: 504180, Current HP: 1406, A Avg: 90515, D Avg: 504180, [Impulse[166, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 301: HP: 2683, STR: 394, VIT: 418264, SPD: 36, LUK: 1, Attack: 85437, Defense: 504181, Current HP: 2683, A Avg: 89708, D Avg: 504181, [White Snake[160, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 300: HP: 1591, STR: 743, VIT: 419189, SPD: 36, LUK: 1, Attack: 86387, Defense: 504183, Current HP: 1591, A Avg: 90706, D Avg: 504183, [Gladius[162, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 299: HP: 2761, STR: 502, VIT: 418272, SPD: 36, LUK: 1, Attack: 86848, Defense: 504189, Current HP: 2761, A Avg: 91190, D Avg: 504189, [Progress[147, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 298: HP: 1837, STR: 817, VIT: 419206, SPD: 36, LUK: 1, Attack: 86669, Defense: 504200, Current HP: 1837, A Avg: 91002, D Avg: 504200, [Santoku[159, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 297: HP: 1083, STR: 829, VIT: 419366, SPD: 36, LUK: 1, Attack: 87318, Defense: 504204, Current HP: 1083, A Avg: 91683, D Avg: 504204, [Cuttlefish[178, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 296: HP: 831, STR: 561, VIT: 419369, SPD: 36, LUK: 1, Attack: 86114, Defense: 504207, Current HP: 831, A Avg: 90419, D Avg: 504207, [Hammer of Justice[186, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 295: HP: 2341, STR: 469, VIT: 418298, SPD: 36, LUK: 1, Attack: 86997, Defense: 504215, Current HP: 2341, A Avg: 91346, D Avg: 504215, [Moon Knuckle[153, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 294: HP: 2320, STR: 1339, VIT: 418298, SPD: 36, LUK: 1, Attack: 87217, Defense: 504215, Current HP: 2320, A Avg: 91577, D Avg: 504215, [Blue Sword[180, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 293: HP: 1091, STR: 1114, VIT: 419229, SPD: 36, LUK: 1, Attack: 85902, Defense: 504223, Current HP: 1091, A Avg: 90197, D Avg: 504223, [Pulse Knife[165, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 292: HP: 4735, STR: 2489, VIT: 418368, SPD: 36, LUK: 1, Attack: 88302, Defense: 504285, Current HP: 4735, A Avg: 92717, D Avg: 504285, [Spear of Regression[182, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 291: HP: 1133, STR: 752, VIT: 419357, SPD: 36, LUK: 1, Attack: 87241, Defense: 504325, Current HP: 1133, A Avg: 91603, D Avg: 504325, [Cuttlefish[178, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 290: HP: 2572, STR: 826, VIT: 418409, SPD: 36, LUK: 1, Attack: 86704, Defense: 504326, Current HP: 2572, A Avg: 91039, D Avg: 504326, [God Hand[179, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 289: HP: 2530, STR: 1168, VIT: 418409, SPD: 36, LUK: 1, Attack: 86708, Defense: 504326, Current HP: 2530, A Avg: 91043, D Avg: 504326, [Zodiac[184, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 288: HP: 881, STR: 484, VIT: 419360, SPD: 36, LUK: 1, Attack: 86037, Defense: 504328, Current HP: 881, A Avg: 90338, D Avg: 504328, [Hammer of Justice[186, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 287: HP: 1721, STR: 1791, VIT: 419357, SPD: 36, LUK: 1, Attack: 86291, Defense: 504351, Current HP: 1721, A Avg: 90605, D Avg: 504351, [Divine Dragon Sword[181, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 286: HP: 831, STR: 219, VIT: 419519, SPD: 36, LUK: 1, Attack: 84607, Defense: 504357, Current HP: 831, A Avg: 88837, D Avg: 504357, [Encryption Key[173, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 285: HP: 3225, STR: 1074, VIT: 419519, SPD: 36, LUK: 1, Attack: 88956, Defense: 504357, Current HP: 3225, A Avg: 93403, D Avg: 504357, [Wild Card[175, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 284: HP: 831, STR: 630, VIT: 419519, SPD: 36, LUK: 1, Attack: 86274, Defense: 504357, Current HP: 831, A Avg: 90587, D Avg: 504357, [Portal Sword[176, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 283: HP: 1616, STR: 1150, VIT: 419371, SPD: 36, LUK: 1, Attack: 86484, Defense: 504365, Current HP: 1616, A Avg: 90808, D Avg: 504365, [Impulse[166, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 282: HP: 2820, STR: 464, VIT: 418478, SPD: 36, LUK: 1, Attack: 86108, Defense: 504395, Current HP: 2820, A Avg: 90413, D Avg: 504395, [Gladius[162, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 281: HP: 2320, STR: 835, VIT: 418519, SPD: 36, LUK: 1, Attack: 85623, Defense: 504436, Current HP: 2320, A Avg: 89904, D Avg: 504436, [Pulse Knife[165, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 280: HP: 881, STR: 142, VIT: 419511, SPD: 36, LUK: 1, Attack: 84530, Defense: 504479, Current HP: 881, A Avg: 88756, D Avg: 504479, [Encryption Key[173, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 279: HP: 3275, STR: 997, VIT: 419511, SPD: 36, LUK: 1, Attack: 88879, Defense: 504479, Current HP: 3275, A Avg: 93322, D Avg: 504479, [Wild Card[175, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 278: HP: 881, STR: 552, VIT: 419511, SPD: 36, LUK: 1, Attack: 86196, Defense: 504479, Current HP: 881, A Avg: 90505, D Avg: 504479, [Portal Sword[176, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
