Rank 1000: HP: 2166, STR: 2391, VIT: 2441, SPD: 85, LUK: 1, Attack: 87125, Defense: 92219, Current HP: 2166, A Avg: 91481, D Avg: 92219, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 379: HP: 1196, STR: 1056, VIT: 7128, SPD: 81, LUK: 1, Attack: 85894, Defense: 92798, Current HP: 1196, A Avg: 90188, D Avg: 92798, [Classic[168, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 378: HP: 2299, STR: 3643, VIT: 3021, SPD: 72, LUK: 1, Attack: 93552, Defense: 92799, Current HP: 2299, A Avg: 98229, D Avg: 92799, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 377: HP: 1924, STR: 778, VIT: 7131, SPD: 72, LUK: 1, Attack: 86422, Defense: 92801, Current HP: 1924, A Avg: 90743, D Avg: 92801, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 376: HP: 1915, STR: 787, VIT: 7131, SPD: 72, LUK: 1, Attack: 86431, Defense: 92801, Current HP: 1915, A Avg: 90752, D Avg: 92801, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 375: HP: 1339, STR: 384, VIT: 3026, SPD: 72, LUK: 1, Attack: 85859, Defense: 92804, Current HP: 1339, A Avg: 90151, D Avg: 92804, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 374: HP: 1330, STR: 392, VIT: 3026, SPD: 72, LUK: 1, Attack: 85867, Defense: 92804, Current HP: 1330, A Avg: 90160, D Avg: 92804, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 373: HP: 1757, STR: 743, VIT: 3026, SPD: 72, LUK: 1, Attack: 85393, Defense: 92804, Current HP: 1757, A Avg: 89662, D Avg: 92804, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 372: HP: 1748, STR: 548, VIT: 3026, SPD: 72, LUK: 1, Attack: 85198, Defense: 92804, Current HP: 1748, A Avg: 89457, D Avg: 92804, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 371: HP: 1330, STR: 624, VIT: 3026, SPD: 72, LUK: 1, Attack: 84565, Defense: 92804, Current HP: 1330, A Avg: 88793, D Avg: 92804, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 370: HP: 1760, STR: 446, VIT: 3026, SPD: 72, LUK: 1, Attack: 84387, Defense: 92804, Current HP: 1760, A Avg: 88606, D Avg: 92804, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 369: HP: 1700, STR: 345, VIT: 3029, SPD: 81, LUK: 1, Attack: 84201, Defense: 92807, Current HP: 1700, A Avg: 88411, D Avg: 92807, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 368: HP: 902, STR: 809, VIT: 3031, SPD: 72, LUK: 1, Attack: 85647, Defense: 92809, Current HP: 902, A Avg: 89929, D Avg: 92809, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 367: HP: 893, STR: 1635, VIT: 3031, SPD: 72, LUK: 1, Attack: 86473, Defense: 92809, Current HP: 893, A Avg: 90796, D Avg: 92809, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 366: HP: 1919, STR: 737, VIT: 3031, SPD: 72, LUK: 1, Attack: 84613, Defense: 92809, Current HP: 1919, A Avg: 88843, D Avg: 92809, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 365: HP: 2337, STR: 726, VIT: 3031, SPD: 72, LUK: 1, Attack: 84751, Defense: 92809, Current HP: 2337, A Avg: 88988, D Avg: 92809, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 364: HP: 1919, STR: 844, VIT: 3031, SPD: 72, LUK: 1, Attack: 84993, Defense: 92809, Current HP: 1919, A Avg: 89242, D Avg: 92809, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 363: HP: 1932, STR: 536, VIT: 3031, SPD: 72, LUK: 1, Attack: 84352, Defense: 92809, Current HP: 1932, A Avg: 88569, D Avg: 92809, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 362: HP: 1938, STR: 598, VIT: 3031, SPD: 72, LUK: 1, Attack: 84591, Defense: 92809, Current HP: 1938, A Avg: 88820, D Avg: 92809, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 361: HP: 2103, STR: 539, VIT: 3034, SPD: 72, LUK: 1, Attack: 84337, Defense: 92812, Current HP: 2103, A Avg: 88553, D Avg: 92812, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 360: HP: 1474, STR: 433, VIT: 3035, SPD: 81, LUK: 1, Attack: 84335, Defense: 92813, Current HP: 1474, A Avg: 88551, D Avg: 92813, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 359: HP: 1408, STR: 2667, VIT: 7144, SPD: 72, LUK: 1, Attack: 88545, Defense: 92814, Current HP: 1408, A Avg: 111566, D Avg: 92814, [God Hand[179, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 358: HP: 1364, STR: 2427, VIT: 7144, SPD: 72, LUK: 1, Attack: 87967, Defense: 92814, Current HP: 1364, A Avg: 110838, D Avg: 92814, [Zodiac[184, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 357: HP: 1597, STR: 531, VIT: 3036, SPD: 72, LUK: 1, Attack: 84641, Defense: 92814, Current HP: 1597, A Avg: 106647, D Avg: 92814, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 356: HP: 1650, STR: 534, VIT: 3036, SPD: 72, LUK: 1, Attack: 85047, Defense: 92814, Current HP: 1650, A Avg: 107159, D Avg: 92814, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 355: HP: 1934, STR: 737, VIT: 3036, SPD: 72, LUK: 1, Attack: 84743, Defense: 92814, Current HP: 1934, A Avg: 88980, D Avg: 92814, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 354: HP: 1672, STR: 531, VIT: 3039, SPD: 72, LUK: 1, Attack: 86500, Defense: 92817, Current HP: 1672, A Avg: 108990, D Avg: 92817, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 353: HP: 1729, STR: 3260, VIT: 3043, SPD: 85, LUK: 1, Attack: 88048, Defense: 92821, Current HP: 1729, A Avg: 92450, D Avg: 92821, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 352: HP: 1700, STR: 513, VIT: 3043, SPD: 81, LUK: 1, Attack: 85026, Defense: 92821, Current HP: 1700, A Avg: 89277, D Avg: 92821, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 351: HP: 1915, STR: 787, VIT: 7157, SPD: 72, LUK: 1, Attack: 86431, Defense: 92827, Current HP: 1915, A Avg: 90752, D Avg: 92827, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 350: HP: 2437, STR: 778, VIT: 7157, SPD: 72, LUK: 1, Attack: 86422, Defense: 92827, Current HP: 2437, A Avg: 90743, D Avg: 92827, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 349: HP: 1238, STR: 1752, VIT: 3049, SPD: 81, LUK: 1, Attack: 87305, Defense: 92827, Current HP: 1238, A Avg: 91670, D Avg: 92827, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 348: HP: 1311, STR: 2656, VIT: 7160, SPD: 72, LUK: 1, Attack: 88534, Defense: 92830, Current HP: 1311, A Avg: 92960, D Avg: 92830, [God Hand[179, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 347: HP: 1330, STR: 784, VIT: 3052, SPD: 72, LUK: 1, Attack: 86259, Defense: 92830, Current HP: 1330, A Avg: 90571, D Avg: 92830, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 346: HP: 1760, STR: 384, VIT: 3052, SPD: 72, LUK: 1, Attack: 85859, Defense: 92830, Current HP: 1760, A Avg: 90151, D Avg: 92830, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 345: HP: 2134, STR: 681, VIT: 3052, SPD: 72, LUK: 1, Attack: 85779, Defense: 92830, Current HP: 2134, A Avg: 108081, D Avg: 92830, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 344: HP: 1650, STR: 616, VIT: 3052, SPD: 72, LUK: 1, Attack: 85441, Defense: 92830, Current HP: 1650, A Avg: 107655, D Avg: 92830, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 343: HP: 1716, STR: 532, VIT: 3052, SPD: 72, LUK: 1, Attack: 85344, Defense: 92830, Current HP: 1716, A Avg: 107533, D Avg: 92830, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 342: HP: 1748, STR: 548, VIT: 3052, SPD: 72, LUK: 1, Attack: 85198, Defense: 92830, Current HP: 1748, A Avg: 89457, D Avg: 92830, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 341: HP: 2244, STR: 540, VIT: 3052, SPD: 72, LUK: 1, Attack: 85190, Defense: 92830, Current HP: 2244, A Avg: 89449, D Avg: 92830, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 340: HP: 1843, STR: 540, VIT: 3057, SPD: 72, LUK: 1, Attack: 84572, Defense: 92835, Current HP: 1843, A Avg: 106560, D Avg: 92835, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 339: HP: 893, STR: 817, VIT: 3057, SPD: 72, LUK: 1, Attack: 85655, Defense: 92835, Current HP: 893, A Avg: 89937, D Avg: 92835, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 338: HP: 1254, STR: 809, VIT: 3057, SPD: 72, LUK: 1, Attack: 85647, Defense: 92835, Current HP: 1254, A Avg: 89929, D Avg: 92835, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 337: HP: 2356, STR: 684, VIT: 3057, SPD: 72, LUK: 1, Attack: 85366, Defense: 92835, Current HP: 2356, A Avg: 89634, D Avg: 92835, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 336: HP: 2580, STR: 946, VIT: 7168, SPD: 72, LUK: 1, Attack: 85989, Defense: 92838, Current HP: 2580, A Avg: 90288, D Avg: 92838, [White Snake[160, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 335: HP: 2793, STR: 1868, VIT: 7175, SPD: 72, LUK: 1, Attack: 88214, Defense: 92845, Current HP: 2793, A Avg: 92624, D Avg: 92845, [Progress[147, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 334: HP: 988, STR: 192, VIT: 3075, SPD: 72, LUK: 1, Attack: 84580, Defense: 92853, Current HP: 988, A Avg: 88809, D Avg: 92853, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 333: HP: 6004, STR: 3052, VIT: 3075, SPD: 72, LUK: 1, Attack: 90934, Defense: 92853, Current HP: 6004, A Avg: 95480, D Avg: 92853, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 332: HP: 988, STR: 1926, VIT: 3075, SPD: 72, LUK: 1, Attack: 87570, Defense: 92853, Current HP: 988, A Avg: 91948, D Avg: 92853, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 331: HP: 2750, STR: 566, VIT: 7196, SPD: 72, LUK: 1, Attack: 85274, Defense: 92866, Current HP: 2750, A Avg: 107445, D Avg: 92866, [Thin Blade[158, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 330: HP: 1490, STR: 2240, VIT: 3092, SPD: 81, LUK: 1, Attack: 88729, Defense: 92870, Current HP: 1490, A Avg: 93165, D Avg: 92870, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 329: HP: 1679, STR: 1238, VIT: 7218, SPD: 81, LUK: 1, Attack: 86076, Defense: 92888, Current HP: 1679, A Avg: 90379, D Avg: 92888, [Willow Blade[157, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 328: HP: 2708, STR: 1033, VIT: 7218, SPD: 81, LUK: 1, Attack: 85956, Defense: 92888, Current HP: 2708, A Avg: 90253, D Avg: 92888, [Pangaea[164, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 327: HP: 2750, STR: 982, VIT: 7222, SPD: 72, LUK: 1, Attack: 86834, Defense: 92892, Current HP: 2750, A Avg: 109410, D Avg: 92892, [Santoku[159, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 326: HP: 1339, STR: 963, VIT: 3114, SPD: 72, LUK: 1, Attack: 85801, Defense: 92892, Current HP: 1339, A Avg: 90091, D Avg: 92892, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 325: HP: 1330, STR: 971, VIT: 3114, SPD: 72, LUK: 1, Attack: 85809, Defense: 92892, Current HP: 1330, A Avg: 90099, D Avg: 92892, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 324: HP: 2270, STR: 790, VIT: 3114, SPD: 72, LUK: 1, Attack: 85713, Defense: 92892, Current HP: 2270, A Avg: 89998, D Avg: 92892, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 323: HP: 2261, STR: 1097, VIT: 3114, SPD: 72, LUK: 1, Attack: 86020, Defense: 92892, Current HP: 2261, A Avg: 90321, D Avg: 92892, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 322: HP: 1804, STR: 2284, VIT: 7227, SPD: 72, LUK: 1, Attack: 86784, Defense: 92897, Current HP: 1804, A Avg: 109347, D Avg: 92897, [Divine Dragon Sword[181, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 321: HP: 902, STR: 1383, VIT: 7233, SPD: 72, LUK: 1, Attack: 86171, Defense: 92903, Current HP: 902, A Avg: 90479, D Avg: 92903, [Pulse Knife[165, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 320: HP: 893, STR: 1392, VIT: 7233, SPD: 72, LUK: 1, Attack: 86180, Defense: 92903, Current HP: 893, A Avg: 90489, D Avg: 92903, [Pulse Knife[165, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 319: HP: 1763, STR: 718, VIT: 7246, SPD: 81, LUK: 1, Attack: 86050, Defense: 92916, Current HP: 1763, A Avg: 90352, D Avg: 92916, [Tower[149, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 318: HP: 1415, STR: 721, VIT: 3140, SPD: 72, LUK: 1, Attack: 86053, Defense: 92918, Current HP: 1415, A Avg: 90355, D Avg: 92918, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 317: HP: 1406, STR: 532, VIT: 3140, SPD: 72, LUK: 1, Attack: 85864, Defense: 92918, Current HP: 1406, A Avg: 90157, D Avg: 92918, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 316: HP: 1650, STR: 532, VIT: 3140, SPD: 72, LUK: 1, Attack: 84473, Defense: 92918, Current HP: 1650, A Avg: 106435, D Avg: 92918, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 315: HP: 1330, STR: 1335, VIT: 3140, SPD: 72, LUK: 1, Attack: 86173, Defense: 92918, Current HP: 1330, A Avg: 90481, D Avg: 92918, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 314: HP: 1760, STR: 963, VIT: 3140, SPD: 72, LUK: 1, Attack: 85801, Defense: 92918, Current HP: 1760, A Avg: 90091, D Avg: 92918, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 313: HP: 2261, STR: 798, VIT: 3140, SPD: 72, LUK: 1, Attack: 85721, Defense: 92918, Current HP: 2261, A Avg: 90007, D Avg: 92918, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 312: HP: 2838, STR: 790, VIT: 3140, SPD: 72, LUK: 1, Attack: 85713, Defense: 92918, Current HP: 2838, A Avg: 89998, D Avg: 92918, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 311: HP: 6236, STR: 3435, VIT: 7251, SPD: 81, LUK: 1, Attack: 89248, Defense: 92921, Current HP: 6236, A Avg: 93710, D Avg: 92921, [Spear of Regression[182, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 310: HP: 2375, STR: 726, VIT: 3145, SPD: 72, LUK: 1, Attack: 84582, Defense: 92923, Current HP: 2375, A Avg: 88811, D Avg: 92923, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 309: HP: 5462, STR: 4570, VIT: 3145, SPD: 72, LUK: 1, Attack: 90383, Defense: 92923, Current HP: 5462, A Avg: 94902, D Avg: 92923, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 308: HP: 5453, STR: 4583, VIT: 3145, SPD: 72, LUK: 1, Attack: 90396, Defense: 92923, Current HP: 5453, A Avg: 94915, D Avg: 92923, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 307: HP: 893, STR: 1883, VIT: 7259, SPD: 72, LUK: 1, Attack: 86671, Defense: 92929, Current HP: 893, A Avg: 91004, D Avg: 92929, [Pulse Knife[165, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 306: HP: 1254, STR: 1383, VIT: 7259, SPD: 72, LUK: 1, Attack: 86171, Defense: 92929, Current HP: 1254, A Avg: 90479, D Avg: 92929, [Pulse Knife[165, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 305: HP: 2169, STR: 606, VIT: 3151, SPD: 72, LUK: 1, Attack: 84508, Defense: 92929, Current HP: 2169, A Avg: 88733, D Avg: 92929, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 304: HP: 1259, STR: 266, VIT: 3152, SPD: 81, LUK: 1, Attack: 84454, Defense: 92930, Current HP: 1259, A Avg: 88676, D Avg: 92930, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 303: HP: 1938, STR: 1060, VIT: 7264, SPD: 72, LUK: 1, Attack: 87588, Defense: 92934, Current HP: 1938, A Avg: 91967, D Avg: 92934, [Moon Knuckle[153, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 302: HP: 1919, STR: 4098, VIT: 7264, SPD: 72, LUK: 1, Attack: 89976, Defense: 92934, Current HP: 1919, A Avg: 94474, D Avg: 92934, [Blue Sword[180, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 301: HP: 2375, STR: 676, VIT: 3158, SPD: 72, LUK: 1, Attack: 85189, Defense: 92936, Current HP: 2375, A Avg: 89448, D Avg: 92936, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 300: HP: 2679, STR: 3312, VIT: 3161, SPD: 85, LUK: 1, Attack: 88646, Defense: 92939, Current HP: 2679, A Avg: 93078, D Avg: 92939, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 299: HP: 1207, STR: 594, VIT: 3161, SPD: 81, LUK: 1, Attack: 84704, Defense: 92939, Current HP: 1207, A Avg: 88939, D Avg: 92939, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 298: HP: 2327, STR: 870, VIT: 7272, SPD: 72, LUK: 1, Attack: 86514, Defense: 92942, Current HP: 2327, A Avg: 109007, D Avg: 92942, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 297: HP: 1196, STR: 504, VIT: 3164, SPD: 81, LUK: 1, Attack: 84504, Defense: 92942, Current HP: 1196, A Avg: 88729, D Avg: 92942, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 296: HP: 1679, STR: 513, VIT: 3164, SPD: 81, LUK: 1, Attack: 84634, Defense: 92942, Current HP: 1679, A Avg: 88865, D Avg: 92942, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 295: HP: 1667, STR: 748, VIT: 3164, SPD: 81, LUK: 1, Attack: 86496, Defense: 92942, Current HP: 1667, A Avg: 90820, D Avg: 92942, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 294: HP: 1650, STR: 470, VIT: 3166, SPD: 72, LUK: 1, Attack: 85945, Defense: 92944, Current HP: 1650, A Avg: 108290, D Avg: 92944, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 293: HP: 1406, STR: 532, VIT: 3166, SPD: 72, LUK: 1, Attack: 85864, Defense: 92944, Current HP: 1406, A Avg: 90157, D Avg: 92944, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 292: HP: 1848, STR: 524, VIT: 3166, SPD: 72, LUK: 1, Attack: 85856, Defense: 92944, Current HP: 1848, A Avg: 90148, D Avg: 92944, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 291: HP: 2134, STR: 627, VIT: 3166, SPD: 72, LUK: 1, Attack: 85277, Defense: 92944, Current HP: 2134, A Avg: 107449, D Avg: 92944, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 290: HP: 1700, STR: 513, VIT: 3166, SPD: 81, LUK: 1, Attack: 84623, Defense: 92944, Current HP: 1700, A Avg: 88854, D Avg: 92944, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 289: HP: 940, STR: 307, VIT: 3168, SPD: 76, LUK: 1, Attack: 84695, Defense: 92946, Current HP: 940, A Avg: 105868, D Avg: 92946, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 288: HP: 6220, STR: 3277, VIT: 3168, SPD: 76, LUK: 1, Attack: 91159, Defense: 92946, Current HP: 6220, A Avg: 113948, D Avg: 92946, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 287: HP: 940, STR: 1733, VIT: 3168, SPD: 76, LUK: 1, Attack: 87377, Defense: 92946, Current HP: 940, A Avg: 109221, D Avg: 92946, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 286: HP: 1144, STR: 896, VIT: 3171, SPD: 72, LUK: 1, Attack: 85734, Defense: 92949, Current HP: 1144, A Avg: 108024, D Avg: 92949, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 285: HP: 5453, STR: 5641, VIT: 3171, SPD: 72, LUK: 1, Attack: 91454, Defense: 92949, Current HP: 5453, A Avg: 96026, D Avg: 92949, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 284: HP: 6534, STR: 4570, VIT: 3171, SPD: 72, LUK: 1, Attack: 90383, Defense: 92949, Current HP: 6534, A Avg: 94902, D Avg: 92949, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 283: HP: 1957, STR: 675, VIT: 3172, SPD: 81, LUK: 1, Attack: 85641, Defense: 92950, Current HP: 1957, A Avg: 89923, D Avg: 92950, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
