Rank 1000: HP: 1774, STR: 363, VIT: 724222, SPD: 81, LUK: 1, Attack: 84356, Defense: 808462, Current HP: 1774, A Avg: 88573, D Avg: 808462, [Sword of Wood[124, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 386: HP: 2133, STR: 847, VIT: 725684, SPD: 81, LUK: 1, Attack: 86179, Defense: 810522, Current HP: 2133, A Avg: 90487, D Avg: 810522, [Tower[149, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 385: HP: 2099, STR: 1096, VIT: 725533, SPD: 81, LUK: 1, Attack: 85037, Defense: 810527, Current HP: 2099, A Avg: 89288, D Avg: 810527, [Rusty Knife[156, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 384: HP: 6606, STR: 3421, VIT: 725690, SPD: 81, LUK: 1, Attack: 89234, Defense: 810528, Current HP: 6606, A Avg: 93695, D Avg: 810528, [Spear of Regression[182, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 383: HP: 4199, STR: 680, VIT: 724617, SPD: 81, LUK: 1, Attack: 86012, Defense: 810534, Current HP: 4199, A Avg: 90312, D Avg: 810534, [Tower[149, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 382: HP: 8672, STR: 3254, VIT: 724623, SPD: 81, LUK: 1, Attack: 89067, Defense: 810540, Current HP: 8672, A Avg: 93520, D Avg: 810540, [Spear of Regression[182, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 381: HP: 3296, STR: 777, VIT: 725684, SPD: 81, LUK: 1, Attack: 85485, Defense: 810548, Current HP: 3296, A Avg: 89759, D Avg: 810548, [Thin Blade[158, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 380: HP: 2099, STR: 1026, VIT: 725562, SPD: 81, LUK: 1, Attack: 86501, Defense: 810556, Current HP: 2099, A Avg: 90826, D Avg: 810556, [Elemental[121, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 379: HP: 2561, STR: 1202, VIT: 725562, SPD: 81, LUK: 1, Attack: 85852, Defense: 810556, Current HP: 2561, A Avg: 90144, D Avg: 810556, [Diamond Knuckle[152, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 378: HP: 1616, STR: 1504, VIT: 725568, SPD: 81, LUK: 1, Attack: 86342, Defense: 810562, Current HP: 1616, A Avg: 90659, D Avg: 810562, [Classic[168, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 377: HP: 3296, STR: 1218, VIT: 725713, SPD: 81, LUK: 1, Attack: 87070, Defense: 810577, Current HP: 3296, A Avg: 91423, D Avg: 810577, [Santoku[159, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 376: HP: 1839, STR: 590, VIT: 725620, SPD: 81, LUK: 1, Attack: 84700, Defense: 810588, Current HP: 1839, A Avg: 88935, D Avg: 810588, [Dragon Killer[139, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 375: HP: 1889, STR: 594, VIT: 725620, SPD: 81, LUK: 1, Attack: 85107, Defense: 810588, Current HP: 1889, A Avg: 89362, D Avg: 810588, [Volcano[142, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 374: HP: 1910, STR: 590, VIT: 725623, SPD: 81, LUK: 1, Attack: 86559, Defense: 810591, Current HP: 1910, A Avg: 90886, D Avg: 810591, [Fire Chariot[138, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 373: HP: 1679, STR: 187, VIT: 726757, SPD: 81, LUK: 1, Attack: 84575, Defense: 810594, Current HP: 1679, A Avg: 88803, D Avg: 810594, [Encryption Key[173, 730, 730, 730], Emerald Shield[209, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 372: HP: 7223, STR: 2167, VIT: 726757, SPD: 81, LUK: 1, Attack: 90049, Defense: 810594, Current HP: 7223, A Avg: 94551, D Avg: 810594, [Wild Card[175, 730, 730, 730], Emerald Shield[209, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 371: HP: 1679, STR: 1137, VIT: 726757, SPD: 81, LUK: 1, Attack: 86781, Defense: 810594, Current HP: 1679, A Avg: 91120, D Avg: 810594, [Portal Sword[176, 730, 730, 730], Emerald Shield[209, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 370: HP: 2351, STR: 759, VIT: 725638, SPD: 81, LUK: 1, Attack: 85857, Defense: 810606, Current HP: 2351, A Avg: 90149, D Avg: 810606, [Yggdrasil[126, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 369: HP: 1889, STR: 685, VIT: 725638, SPD: 81, LUK: 1, Attack: 85510, Defense: 810606, Current HP: 1889, A Avg: 89785, D Avg: 810606, [Kraken[145, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 368: HP: 1952, STR: 592, VIT: 725638, SPD: 81, LUK: 1, Attack: 85404, Defense: 810606, Current HP: 1952, A Avg: 89674, D Avg: 810606, [Granada[150, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 367: HP: 2074, STR: 601, VIT: 725643, SPD: 81, LUK: 1, Attack: 84633, Defense: 810611, Current HP: 2074, A Avg: 88864, D Avg: 810611, [Alucard[146, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 366: HP: 2893, STR: 1099, VIT: 725768, SPD: 81, LUK: 1, Attack: 86743, Defense: 810632, Current HP: 2893, A Avg: 91080, D Avg: 810632, [Gladius[162, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 365: HP: 2297, STR: 921, VIT: 725803, SPD: 81, LUK: 1, Attack: 85964, Defense: 810641, Current HP: 2297, A Avg: 90262, D Avg: 810641, [White Snake[160, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 364: HP: 2532, STR: 1164, VIT: 725812, SPD: 81, LUK: 1, Attack: 87510, Defense: 810650, Current HP: 2532, A Avg: 91885, D Avg: 810650, [Progress[147, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 363: HP: 4363, STR: 754, VIT: 724736, SPD: 81, LUK: 1, Attack: 85797, Defense: 810653, Current HP: 4363, A Avg: 90086, D Avg: 810653, [White Snake[160, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 362: HP: 2099, STR: 1677, VIT: 725661, SPD: 81, LUK: 1, Attack: 86515, Defense: 810655, Current HP: 2099, A Avg: 90840, D Avg: 810655, [Willow Blade[157, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 361: HP: 3128, STR: 1483, VIT: 725661, SPD: 81, LUK: 1, Attack: 86406, Defense: 810655, Current HP: 3128, A Avg: 90726, D Avg: 810655, [Pangaea[164, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 360: HP: 4598, STR: 997, VIT: 724744, SPD: 81, LUK: 1, Attack: 87343, Defense: 810661, Current HP: 4598, A Avg: 91710, D Avg: 810661, [Progress[147, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 359: HP: 2183, STR: 1184, VIT: 725690, SPD: 81, LUK: 1, Attack: 86516, Defense: 810684, Current HP: 2183, A Avg: 90841, D Avg: 810684, [Tower[149, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 358: HP: 6656, STR: 3758, VIT: 725696, SPD: 81, LUK: 1, Attack: 89571, Defense: 810690, Current HP: 6656, A Avg: 94049, D Avg: 810690, [Spear of Regression[182, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 357: HP: 1889, STR: 592, VIT: 725736, SPD: 81, LUK: 1, Attack: 84533, Defense: 810704, Current HP: 1889, A Avg: 88759, D Avg: 810704, [Rusty Knife[156, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 356: HP: 1558, STR: 205, VIT: 726771, SPD: 81, LUK: 1, Attack: 84593, Defense: 810712, Current HP: 1558, A Avg: 88822, D Avg: 810712, [Encryption Key[173, 730, 730, 730], Dragon's Scales[215, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 355: HP: 7102, STR: 2185, VIT: 726771, SPD: 81, LUK: 1, Attack: 90067, Defense: 810712, Current HP: 7102, A Avg: 94570, D Avg: 810712, [Wild Card[175, 730, 730, 730], Dragon's Scales[215, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 354: HP: 1558, STR: 1155, VIT: 726771, SPD: 81, LUK: 1, Attack: 86799, Defense: 810712, Current HP: 1558, A Avg: 91138, D Avg: 810712, [Portal Sword[176, 730, 730, 730], Dragon's Scales[215, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 353: HP: 1889, STR: 522, VIT: 725765, SPD: 81, LUK: 1, Attack: 85997, Defense: 810733, Current HP: 1889, A Avg: 90296, D Avg: 810733, [Elemental[121, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 352: HP: 2351, STR: 698, VIT: 725765, SPD: 81, LUK: 1, Attack: 85348, Defense: 810733, Current HP: 2351, A Avg: 89615, D Avg: 810733, [Diamond Knuckle[152, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 351: HP: 1406, STR: 1000, VIT: 725771, SPD: 81, LUK: 1, Attack: 85838, Defense: 810739, Current HP: 1406, A Avg: 90129, D Avg: 810739, [Classic[168, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 350: HP: 1763, STR: 1740, VIT: 725881, SPD: 81, LUK: 1, Attack: 86528, Defense: 810745, Current HP: 1763, A Avg: 90854, D Avg: 810745, [Pulse Knife[165, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 349: HP: 1587, STR: 1042, VIT: 725910, SPD: 81, LUK: 1, Attack: 87570, Defense: 810748, Current HP: 1587, A Avg: 91948, D Avg: 810748, [Moon Knuckle[153, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 348: HP: 1566, STR: 3126, VIT: 725910, SPD: 81, LUK: 1, Attack: 89004, Defense: 810748, Current HP: 1566, A Avg: 93454, D Avg: 810748, [Blue Sword[180, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 347: HP: 3653, STR: 874, VIT: 724843, SPD: 81, LUK: 1, Attack: 87402, Defense: 810760, Current HP: 3653, A Avg: 91772, D Avg: 810760, [Moon Knuckle[153, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 346: HP: 3632, STR: 2959, VIT: 724843, SPD: 81, LUK: 1, Attack: 88837, Defense: 810760, Current HP: 3632, A Avg: 93278, D Avg: 810760, [Blue Sword[180, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 345: HP: 2347, STR: 1258, VIT: 725809, SPD: 81, LUK: 1, Attack: 86301, Defense: 810803, Current HP: 2347, A Avg: 90616, D Avg: 810803, [White Snake[160, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 344: HP: 2582, STR: 1501, VIT: 725817, SPD: 81, LUK: 1, Attack: 87847, Defense: 810811, Current HP: 2582, A Avg: 92239, D Avg: 810811, [Progress[147, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 343: HP: 1889, STR: 1173, VIT: 725864, SPD: 81, LUK: 1, Attack: 86011, Defense: 810832, Current HP: 1889, A Avg: 90311, D Avg: 810832, [Willow Blade[157, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 342: HP: 2918, STR: 979, VIT: 725864, SPD: 81, LUK: 1, Attack: 85902, Defense: 810832, Current HP: 2918, A Avg: 90197, D Avg: 810832, [Pangaea[164, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 341: HP: 1973, STR: 680, VIT: 725893, SPD: 81, LUK: 1, Attack: 86012, Defense: 810861, Current HP: 1973, A Avg: 90312, D Avg: 810861, [Tower[149, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 340: HP: 6446, STR: 3254, VIT: 725899, SPD: 81, LUK: 1, Attack: 89067, Defense: 810867, Current HP: 6446, A Avg: 93520, D Avg: 810867, [Spear of Regression[182, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 339: HP: 1637, STR: 1378, VIT: 725916, SPD: 81, LUK: 1, Attack: 87906, Defense: 810910, Current HP: 1637, A Avg: 92301, D Avg: 810910, [Moon Knuckle[153, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 338: HP: 1616, STR: 3463, VIT: 725916, SPD: 81, LUK: 1, Attack: 89341, Defense: 810910, Current HP: 1616, A Avg: 93808, D Avg: 810910, [Blue Sword[180, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 337: HP: 2557, STR: 187, VIT: 724733, SPD: 81, LUK: 1, Attack: 83913, Defense: 810949, Current HP: 2557, A Avg: 88108, D Avg: 810949, [Wooden Stick[101, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 336: HP: 2557, STR: 187, VIT: 724733, SPD: 81, LUK: 1, Attack: 83952, Defense: 810949, Current HP: 2557, A Avg: 88149, D Avg: 810949, [Club[102, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 335: HP: 2557, STR: 192, VIT: 724733, SPD: 81, LUK: 1, Attack: 83964, Defense: 810949, Current HP: 2557, A Avg: 88162, D Avg: 810949, [Short Sword[103, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 334: HP: 2557, STR: 275, VIT: 724733, SPD: 81, LUK: 1, Attack: 84086, Defense: 810949, Current HP: 2557, A Avg: 88290, D Avg: 810949, [Long Sword[104, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 333: HP: 2557, STR: 345, VIT: 724733, SPD: 81, LUK: 1, Attack: 84117, Defense: 810949, Current HP: 2557, A Avg: 88322, D Avg: 810949, [Wasp Knife[105, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 332: HP: 2557, STR: 266, VIT: 724733, SPD: 81, LUK: 1, Attack: 84090, Defense: 810949, Current HP: 2557, A Avg: 88294, D Avg: 810949, [Stun Knuckle[106, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 331: HP: 2557, STR: 354, VIT: 724733, SPD: 81, LUK: 1, Attack: 84197, Defense: 810949, Current HP: 2557, A Avg: 88406, D Avg: 810949, [Battle Scythe[107, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 330: HP: 2578, STR: 354, VIT: 724733, SPD: 81, LUK: 1, Attack: 84243, Defense: 810949, Current HP: 2578, A Avg: 88455, D Avg: 810949, [Iron Lumps[108, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 329: HP: 2557, STR: 187, VIT: 724733, SPD: 81, LUK: 1, Attack: 83955, Defense: 810949, Current HP: 2557, A Avg: 88152, D Avg: 810949, [Decorative Swords[109, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 328: HP: 2557, STR: 372, VIT: 724733, SPD: 81, LUK: 1, Attack: 84495, Defense: 810949, Current HP: 2557, A Avg: 88719, D Avg: 810949, [Pinpoint[112, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 327: HP: 2578, STR: 433, VIT: 724733, SPD: 81, LUK: 1, Attack: 84439, Defense: 810949, Current HP: 2578, A Avg: 88660, D Avg: 810949, [Great Iron Mass[122, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 326: HP: 2568, STR: 266, VIT: 724733, SPD: 81, LUK: 1, Attack: 84259, Defense: 810949, Current HP: 2568, A Avg: 88471, D Avg: 810949, [Sword of Wood[124, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 325: HP: 3040, STR: 522, VIT: 724733, SPD: 81, LUK: 1, Attack: 84710, Defense: 810949, Current HP: 3040, A Avg: 88945, D Avg: 810949, [Sword of the Spirit Tree[125, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 324: HP: 2568, STR: 354, VIT: 724733, SPD: 81, LUK: 1, Attack: 84353, Defense: 810949, Current HP: 2568, A Avg: 88570, D Avg: 810949, [Greatsword[127, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 323: HP: 3036, STR: 439, VIT: 724733, SPD: 81, LUK: 1, Attack: 84861, Defense: 810949, Current HP: 3036, A Avg: 89104, D Avg: 810949, [Dreaming Sword[128, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 322: HP: 2578, STR: 205, VIT: 724733, SPD: 81, LUK: 1, Attack: 83980, Defense: 810949, Current HP: 2578, A Avg: 88179, D Avg: 810949, [Peacemaker[131, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 321: HP: 2620, STR: 187, VIT: 724733, SPD: 81, LUK: 1, Attack: 84089, Defense: 810949, Current HP: 2620, A Avg: 88293, D Avg: 810949, [Daydream[132, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 320: HP: 3691, STR: 583, VIT: 724733, SPD: 81, LUK: 1, Attack: 86266, Defense: 810949, Current HP: 3691, A Avg: 90579, D Avg: 810949, [Dancing[155, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 319: HP: 2557, STR: 1076, VIT: 724733, SPD: 81, LUK: 1, Attack: 85732, Defense: 810949, Current HP: 2557, A Avg: 90018, D Avg: 810949, [Penetra[161, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 318: HP: 2557, STR: 187, VIT: 724733, SPD: 81, LUK: 1, Attack: 85028, Defense: 810949, Current HP: 2557, A Avg: 89279, D Avg: 810949, [Grand Slam[163, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 317: HP: 2767, STR: 187, VIT: 724733, SPD: 81, LUK: 1, Attack: 85155, Defense: 810949, Current HP: 2767, A Avg: 89412, D Avg: 810949, [Cluster Bomb[170, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 316: HP: 3187, STR: 187, VIT: 724733, SPD: 81, LUK: 1, Attack: 92373, Defense: 810949, Current HP: 3187, A Avg: 96991, D Avg: 810949, [Big Bang[171, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 315: HP: 8101, STR: 187, VIT: 724733, SPD: 81, LUK: 1, Attack: 85240, Defense: 810949, Current HP: 8101, A Avg: 89502, D Avg: 810949, [Common Key[174, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 314: HP: 3187, STR: 187, VIT: 724733, SPD: 81, LUK: 1, Attack: 86429, Defense: 810949, Current HP: 3187, A Avg: 90750, D Avg: 810949, [Droid Hammer[177, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 313: HP: 2557, STR: 3355, VIT: 724733, SPD: 81, LUK: 1, Attack: 87933, Defense: 810949, Current HP: 2557, A Avg: 92329, D Avg: 810949, [Magical[187, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 312: HP: 2557, STR: 763, VIT: 724733, SPD: 81, LUK: 1, Attack: 87814, Defense: 810949, Current HP: 2557, A Avg: 92204, D Avg: 810949, [Tekken[188, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 311: HP: 2557, STR: -78934, VIT: 724733, SPD: 81, LUK: 1, Attack: 20332, Defense: 810949, Current HP: 2557, A Avg: 21348, D Avg: 810949, [Sword of Evil[189, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 310: HP: 2557, STR: 3715, VIT: 724733, SPD: 81, LUK: 1, Attack: 91376, Defense: 810949, Current HP: 2557, A Avg: 95944, D Avg: 810949, [Neural Edge[190, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 309: HP: 2813, STR: 1776, VIT: 726096, SPD: 81, LUK: 1, Attack: 87110, Defense: 810960, Current HP: 2813, A Avg: 91465, D Avg: 810960, [Impulse[166, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 308: HP: 3019, STR: 437, VIT: 724750, SPD: 81, LUK: 1, Attack: 84404, Defense: 810966, Current HP: 3019, A Avg: 88624, D Avg: 810966, [Phantom Sword[117, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 307: HP: 2568, STR: 345, VIT: 724762, SPD: 81, LUK: 1, Attack: 84188, Defense: 810978, Current HP: 2568, A Avg: 88397, D Avg: 810978, [Salamander[110, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 306: HP: 2557, STR: 424, VIT: 724762, SPD: 81, LUK: 1, Attack: 84508, Defense: 810978, Current HP: 2557, A Avg: 88733, D Avg: 810978, [Phantom Scythe[116, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 305: HP: 2568, STR: 345, VIT: 724762, SPD: 81, LUK: 1, Attack: 84217, Defense: 810978, Current HP: 2568, A Avg: 88427, D Avg: 810978, [Undine[118, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 304: HP: 2568, STR: 345, VIT: 724762, SPD: 81, LUK: 1, Attack: 84244, Defense: 810978, Current HP: 2568, A Avg: 88456, D Avg: 810978, [Sylph[119, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 303: HP: 2568, STR: 345, VIT: 724762, SPD: 81, LUK: 1, Attack: 84271, Defense: 810978, Current HP: 2568, A Avg: 88484, D Avg: 810978, [Gnome[120, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 302: HP: 2137, STR: 754, VIT: 726012, SPD: 81, LUK: 1, Attack: 85797, Defense: 810980, Current HP: 2137, A Avg: 90086, D Avg: 810980, [White Snake[160, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 301: HP: 2372, STR: 997, VIT: 726020, SPD: 81, LUK: 1, Attack: 87343, Defense: 810988, Current HP: 2372, A Avg: 91710, D Avg: 810988, [Progress[147, 730, 730, 730], Huge Shield[234, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 300: HP: 2599, STR: 214, VIT: 724776, SPD: 81, LUK: 1, Attack: 88381, Defense: 810992, Current HP: 2599, A Avg: 92800, D Avg: 810992, [Basic[169, 730, 730, 730], King Shield[248, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 299: HP: 1818, STR: 1938, VIT: 726165, SPD: 81, LUK: 1, Attack: 87816, Defense: 811003, Current HP: 1818, A Avg: 92206, D Avg: 811003, [God Hand[179, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 298: HP: 1776, STR: 2730, VIT: 726165, SPD: 81, LUK: 1, Attack: 88270, Defense: 811003, Current HP: 1776, A Avg: 92683, D Avg: 811003, [Zodiac[184, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 297: HP: 1763, STR: 284, VIT: 726774, SPD: 81, LUK: 1, Attack: 84672, Defense: 811014, Current HP: 1763, A Avg: 88905, D Avg: 811014, [Encryption Key[173, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 296: HP: 7307, STR: 2264, VIT: 726774, SPD: 81, LUK: 1, Attack: 90146, Defense: 811014, Current HP: 7307, A Avg: 94653, D Avg: 811014, [Wild Card[175, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 295: HP: 1763, STR: 1234, VIT: 726774, SPD: 81, LUK: 1, Attack: 86878, Defense: 811014, Current HP: 1763, A Avg: 91221, D Avg: 811014, [Portal Sword[176, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
