Rank 1000: HP: 491, STR: 172, VIT: 417887, SPD: 9, LUK: 1, Attack: 85920, Defense: 501815, Current HP: 491, A Avg: 90216, D Avg: 501815, [Scythe of the Grim Reaper[148, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 437: HP: 776, STR: 266, VIT: 418307, SPD: 9, LUK: 1, Attack: 84090, Defense: 503301, Current HP: 776, A Avg: 88294, D Avg: 503301, [Stun Knuckle[106, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 436: HP: 776, STR: 282, VIT: 418307, SPD: 9, LUK: 1, Attack: 84125, Defense: 503301, Current HP: 776, A Avg: 88331, D Avg: 503301, [Battle Scythe[107, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 435: HP: 797, STR: 282, VIT: 418307, SPD: 9, LUK: 1, Attack: 84171, Defense: 503301, Current HP: 797, A Avg: 88379, D Avg: 503301, [Iron Lumps[108, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 434: HP: 776, STR: 259, VIT: 418307, SPD: 9, LUK: 1, Attack: 84027, Defense: 503301, Current HP: 776, A Avg: 88228, D Avg: 503301, [Decorative Swords[109, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 433: HP: 776, STR: 300, VIT: 418307, SPD: 9, LUK: 1, Attack: 84423, Defense: 503301, Current HP: 776, A Avg: 88644, D Avg: 503301, [Pinpoint[112, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 432: HP: 797, STR: 289, VIT: 418307, SPD: 9, LUK: 1, Attack: 84295, Defense: 503301, Current HP: 797, A Avg: 88509, D Avg: 503301, [Great Iron Mass[122, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 431: HP: 787, STR: 266, VIT: 418307, SPD: 9, LUK: 1, Attack: 84259, Defense: 503301, Current HP: 787, A Avg: 88471, D Avg: 503301, [Sword of Wood[124, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 430: HP: 839, STR: 306, VIT: 418307, SPD: 9, LUK: 1, Attack: 84494, Defense: 503301, Current HP: 839, A Avg: 88718, D Avg: 503301, [Sword of the Spirit Tree[125, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 429: HP: 787, STR: 282, VIT: 418307, SPD: 9, LUK: 1, Attack: 84281, Defense: 503301, Current HP: 787, A Avg: 88495, D Avg: 503301, [Greatsword[127, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 428: HP: 835, STR: 295, VIT: 418307, SPD: 9, LUK: 1, Attack: 84717, Defense: 503301, Current HP: 835, A Avg: 88952, D Avg: 503301, [Dreaming Sword[128, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 427: HP: 797, STR: 277, VIT: 418307, SPD: 9, LUK: 1, Attack: 84052, Defense: 503301, Current HP: 797, A Avg: 88254, D Avg: 503301, [Peacemaker[131, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 426: HP: 839, STR: 259, VIT: 418307, SPD: 9, LUK: 1, Attack: 84161, Defense: 503301, Current HP: 839, A Avg: 88369, D Avg: 503301, [Daydream[132, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 425: HP: 1070, STR: 295, VIT: 418307, SPD: 9, LUK: 1, Attack: 85978, Defense: 503301, Current HP: 1070, A Avg: 90276, D Avg: 503301, [Dancing[155, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 424: HP: 776, STR: 356, VIT: 418307, SPD: 9, LUK: 1, Attack: 85012, Defense: 503301, Current HP: 776, A Avg: 89262, D Avg: 503301, [Penetra[161, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 423: HP: 986, STR: 259, VIT: 418307, SPD: 9, LUK: 1, Attack: 85227, Defense: 503301, Current HP: 986, A Avg: 89488, D Avg: 503301, [Cluster Bomb[170, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 422: HP: 1406, STR: 259, VIT: 418307, SPD: 9, LUK: 1, Attack: 92445, Defense: 503301, Current HP: 1406, A Avg: 97067, D Avg: 503301, [Big Bang[171, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 421: HP: 1280, STR: 259, VIT: 418307, SPD: 9, LUK: 1, Attack: 85312, Defense: 503301, Current HP: 1280, A Avg: 89577, D Avg: 503301, [Common Key[174, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 420: HP: 1406, STR: 259, VIT: 418307, SPD: 9, LUK: 1, Attack: 86501, Defense: 503301, Current HP: 1406, A Avg: 90826, D Avg: 503301, [Droid Hammer[177, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 419: HP: 776, STR: 853, VIT: 418307, SPD: 9, LUK: 1, Attack: 85782, Defense: 503301, Current HP: 776, A Avg: 90071, D Avg: 503301, [Jack Knife[185, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 418: HP: 776, STR: 547, VIT: 418307, SPD: 9, LUK: 1, Attack: 85125, Defense: 503301, Current HP: 776, A Avg: 89381, D Avg: 503301, [Magical[187, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 417: HP: 776, STR: 475, VIT: 418307, SPD: 9, LUK: 1, Attack: 87526, Defense: 503301, Current HP: 776, A Avg: 91902, D Avg: 503301, [Tekken[188, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 416: HP: 776, STR: -6934, VIT: 418307, SPD: 9, LUK: 1, Attack: 92332, Defense: 503301, Current HP: 776, A Avg: 96948, D Avg: 503301, [Sword of Evil[189, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 415: HP: 776, STR: 907, VIT: 418307, SPD: 9, LUK: 1, Attack: 88568, Defense: 503301, Current HP: 776, A Avg: 92996, D Avg: 503301, [Neural Edge[190, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 414: HP: 776, STR: 282, VIT: 418319, SPD: 9, LUK: 1, Attack: 84158, Defense: 503313, Current HP: 776, A Avg: 88365, D Avg: 503313, [Tornado[111, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 413: HP: 818, STR: 273, VIT: 418319, SPD: 9, LUK: 1, Attack: 84298, Defense: 503313, Current HP: 818, A Avg: 88512, D Avg: 503313, [Fairy Sword[113, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 412: HP: 776, STR: 298, VIT: 418319, SPD: 9, LUK: 1, Attack: 84447, Defense: 503313, Current HP: 776, A Avg: 88669, D Avg: 503313, [Giant Tornado[114, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 411: HP: 791, STR: 282, VIT: 418319, SPD: 9, LUK: 1, Attack: 84098, Defense: 503313, Current HP: 791, A Avg: 88302, D Avg: 503313, [Hand Axe[140, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 410: HP: 797, STR: 280, VIT: 418319, SPD: 9, LUK: 1, Attack: 84273, Defense: 503313, Current HP: 797, A Avg: 88486, D Avg: 503313, [Wooden Boomerang[167, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 409: HP: 812, STR: 286, VIT: 418322, SPD: 9, LUK: 1, Attack: 84084, Defense: 503316, Current HP: 812, A Avg: 88288, D Avg: 503316, [Ninja[135, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 408: HP: 793, STR: 282, VIT: 418325, SPD: 9, LUK: 1, Attack: 84288, Defense: 503319, Current HP: 793, A Avg: 88502, D Avg: 503319, [Crescent[141, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 407: HP: 818, STR: 293, VIT: 418325, SPD: 9, LUK: 1, Attack: 84260, Defense: 503319, Current HP: 818, A Avg: 88473, D Avg: 503319, [Phantom Sword[117, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 406: HP: 860, STR: 273, VIT: 418330, SPD: 9, LUK: 1, Attack: 84129, Defense: 503324, Current HP: 860, A Avg: 88335, D Avg: 503324, [Emerald Sword[115, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 405: HP: 566, STR: 187, VIT: 418359, SPD: 9, LUK: 1, Attack: 85740, Defense: 503327, Current HP: 566, A Avg: 90027, D Avg: 503327, [Hammer of Justice[186, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 404: HP: 802, STR: 289, VIT: 418336, SPD: 9, LUK: 1, Attack: 84191, Defense: 503330, Current HP: 802, A Avg: 88400, D Avg: 503330, [Crossed Shuriken[136, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 403: HP: 787, STR: 273, VIT: 418336, SPD: 9, LUK: 1, Attack: 84116, Defense: 503330, Current HP: 787, A Avg: 88321, D Avg: 503330, [Salamander[110, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 402: HP: 776, STR: 280, VIT: 418336, SPD: 9, LUK: 1, Attack: 84364, Defense: 503330, Current HP: 776, A Avg: 88582, D Avg: 503330, [Phantom Scythe[116, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 401: HP: 787, STR: 273, VIT: 418336, SPD: 9, LUK: 1, Attack: 84145, Defense: 503330, Current HP: 787, A Avg: 88352, D Avg: 503330, [Undine[118, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 400: HP: 787, STR: 273, VIT: 418336, SPD: 9, LUK: 1, Attack: 84172, Defense: 503330, Current HP: 787, A Avg: 88380, D Avg: 503330, [Sylph[119, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 399: HP: 787, STR: 273, VIT: 418336, SPD: 9, LUK: 1, Attack: 84199, Defense: 503330, Current HP: 787, A Avg: 88408, D Avg: 503330, [Gnome[120, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 398: HP: 839, STR: 266, VIT: 418342, SPD: 9, LUK: 1, Attack: 84454, Defense: 503336, Current HP: 839, A Avg: 88676, D Avg: 503336, [Cagliostro[133, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 397: HP: 390, STR: 210, VIT: 418499, SPD: 9, LUK: 1, Attack: 85763, Defense: 503337, Current HP: 390, A Avg: 90051, D Avg: 503337, [Hammer of Justice[186, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 396: HP: 1196, STR: 972, VIT: 418371, SPD: 9, LUK: 1, Attack: 85472, Defense: 503339, Current HP: 1196, A Avg: 89745, D Avg: 503339, [Divine Dragon Sword[181, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 395: HP: 860, STR: 297, VIT: 418345, SPD: 9, LUK: 1, Attack: 84810, Defense: 503339, Current HP: 860, A Avg: 89050, D Avg: 503339, [Maximum Iron Mass[123, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 394: HP: 839, STR: 306, VIT: 418348, SPD: 9, LUK: 1, Attack: 84988, Defense: 503342, Current HP: 839, A Avg: 89237, D Avg: 503342, [Thunder Whip[143, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 393: HP: 787, STR: 306, VIT: 418351, SPD: 9, LUK: 1, Attack: 84416, Defense: 503345, Current HP: 787, A Avg: 88636, D Avg: 503345, [Windmill[137, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 392: HP: 818, STR: 286, VIT: 418351, SPD: 9, LUK: 1, Attack: 88453, Defense: 503345, Current HP: 818, A Avg: 92875, D Avg: 503345, [Basic[169, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 391: HP: 1020, STR: 995, VIT: 418510, SPD: 9, LUK: 1, Attack: 85495, Defense: 503348, Current HP: 1020, A Avg: 89769, D Avg: 503348, [Divine Dragon Sword[181, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 390: HP: 776, STR: 288, VIT: 418354, SPD: 9, LUK: 1, Attack: 84288, Defense: 503348, Current HP: 776, A Avg: 88502, D Avg: 503348, [Kirisame[129, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 389: HP: 839, STR: 297, VIT: 418354, SPD: 9, LUK: 1, Attack: 84418, Defense: 503348, Current HP: 839, A Avg: 88638, D Avg: 503348, [Black Kirisame[130, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 388: HP: 827, STR: 316, VIT: 418354, SPD: 9, LUK: 1, Attack: 86064, Defense: 503348, Current HP: 827, A Avg: 90367, D Avg: 503348, [Scythe of the Grim Reaper[148, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 387: HP: 860, STR: 297, VIT: 418356, SPD: 9, LUK: 1, Attack: 84407, Defense: 503350, Current HP: 860, A Avg: 88627, D Avg: 503350, [Serpent[144, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 386: HP: 865, STR: 315, VIT: 418362, SPD: 9, LUK: 1, Attack: 85281, Defense: 503356, Current HP: 865, A Avg: 89545, D Avg: 503356, [Red Shark[134, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 385: HP: 839, STR: 304, VIT: 418365, SPD: 9, LUK: 1, Attack: 84245, Defense: 503359, Current HP: 839, A Avg: 88457, D Avg: 503359, [Rusty Knife[156, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 384: HP: 873, STR: 302, VIT: 418365, SPD: 9, LUK: 1, Attack: 84412, Defense: 503359, Current HP: 873, A Avg: 88632, D Avg: 503359, [Dragon Killer[139, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 383: HP: 839, STR: 306, VIT: 418365, SPD: 9, LUK: 1, Attack: 84819, Defense: 503359, Current HP: 839, A Avg: 89059, D Avg: 503359, [Volcano[142, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 382: HP: 860, STR: 302, VIT: 418368, SPD: 9, LUK: 1, Attack: 86271, Defense: 503362, Current HP: 860, A Avg: 90584, D Avg: 503362, [Fire Chariot[138, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 381: HP: 860, STR: 288, VIT: 418371, SPD: 9, LUK: 1, Attack: 84606, Defense: 503365, Current HP: 860, A Avg: 88836, D Avg: 503365, [Ruby Knuckle[151, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 380: HP: 1301, STR: 599, VIT: 418504, SPD: 9, LUK: 1, Attack: 88427, Defense: 503368, Current HP: 1301, A Avg: 92848, D Avg: 503368, [Stargazer[183, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 379: HP: 839, STR: 381, VIT: 418377, SPD: 9, LUK: 1, Attack: 85219, Defense: 503371, Current HP: 839, A Avg: 89479, D Avg: 503371, [Willow Blade[157, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 378: HP: 1028, STR: 331, VIT: 418377, SPD: 9, LUK: 1, Attack: 85254, Defense: 503371, Current HP: 1028, A Avg: 89516, D Avg: 503371, [Pangaea[164, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 377: HP: 881, STR: 327, VIT: 418383, SPD: 9, LUK: 1, Attack: 85425, Defense: 503377, Current HP: 881, A Avg: 89696, D Avg: 503377, [Yggdrasil[126, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 376: HP: 839, STR: 325, VIT: 418383, SPD: 9, LUK: 1, Attack: 85150, Defense: 503377, Current HP: 839, A Avg: 89407, D Avg: 503377, [Kraken[145, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 375: HP: 902, STR: 304, VIT: 418383, SPD: 9, LUK: 1, Attack: 85116, Defense: 503377, Current HP: 902, A Avg: 89371, D Avg: 503377, [Granada[150, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 374: HP: 856, STR: 313, VIT: 418388, SPD: 9, LUK: 1, Attack: 84345, Defense: 503382, Current HP: 856, A Avg: 88562, D Avg: 503382, [Alucard[146, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 373: HP: 839, STR: 306, VIT: 418394, SPD: 9, LUK: 1, Attack: 85781, Defense: 503388, Current HP: 839, A Avg: 90070, D Avg: 503388, [Elemental[121, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 372: HP: 881, STR: 338, VIT: 418394, SPD: 9, LUK: 1, Attack: 84988, Defense: 503388, Current HP: 881, A Avg: 89237, D Avg: 503388, [Diamond Knuckle[152, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 371: HP: 797, STR: 370, VIT: 418400, SPD: 9, LUK: 1, Attack: 86898, Defense: 503394, Current HP: 797, A Avg: 91242, D Avg: 503394, [Moon Knuckle[153, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 370: HP: 776, STR: 511, VIT: 418400, SPD: 9, LUK: 1, Attack: 86389, Defense: 503394, Current HP: 776, A Avg: 90708, D Avg: 503394, [Blue Sword[180, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 369: HP: 776, STR: 352, VIT: 418400, SPD: 9, LUK: 1, Attack: 85190, Defense: 503394, Current HP: 776, A Avg: 89449, D Avg: 503394, [Classic[168, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 368: HP: 839, STR: 378, VIT: 418400, SPD: 9, LUK: 1, Attack: 85112, Defense: 503394, Current HP: 839, A Avg: 89367, D Avg: 503394, [Irruption[154, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 367: HP: 923, STR: 320, VIT: 418406, SPD: 9, LUK: 1, Attack: 85652, Defense: 503400, Current HP: 923, A Avg: 89934, D Avg: 503400, [Tower[149, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 366: HP: 919, STR: 322, VIT: 418409, SPD: 9, LUK: 1, Attack: 85365, Defense: 503403, Current HP: 919, A Avg: 89633, D Avg: 503403, [White Snake[160, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 365: HP: 902, STR: 349, VIT: 418417, SPD: 9, LUK: 1, Attack: 86695, Defense: 503411, Current HP: 902, A Avg: 91029, D Avg: 503411, [Progress[147, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 364: HP: 1028, STR: 403, VIT: 418423, SPD: 9, LUK: 1, Attack: 86281, Defense: 503417, Current HP: 1028, A Avg: 90595, D Avg: 503417, [God Hand[179, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 363: HP: 986, STR: 475, VIT: 418423, SPD: 9, LUK: 1, Attack: 86015, Defense: 503417, Current HP: 986, A Avg: 90315, D Avg: 503417, [Zodiac[184, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 362: HP: 1196, STR: 1580, VIT: 418423, SPD: 9, LUK: 1, Attack: 91489, Defense: 503417, Current HP: 1196, A Avg: 96063, D Avg: 503417, [Spectral Sword Shigure[172, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 361: HP: 776, STR: 547, VIT: 418446, SPD: 9, LUK: 1, Attack: 85335, Defense: 503440, Current HP: 776, A Avg: 89601, D Avg: 503440, [Pulse Knife[165, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 360: HP: 898, STR: 338, VIT: 418449, SPD: 9, LUK: 1, Attack: 85982, Defense: 503443, Current HP: 898, A Avg: 90281, D Avg: 503443, [Gladius[162, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 359: HP: 1049, STR: 304, VIT: 418481, SPD: 9, LUK: 1, Attack: 85012, Defense: 503475, Current HP: 1049, A Avg: 89262, D Avg: 503475, [Thin Blade[158, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 358: HP: 1049, STR: 385, VIT: 418510, SPD: 9, LUK: 1, Attack: 86237, Defense: 503504, Current HP: 1049, A Avg: 90548, D Avg: 503504, [Santoku[159, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 357: HP: 1364, STR: 558, VIT: 418557, SPD: 9, LUK: 1, Attack: 88386, Defense: 503525, Current HP: 1364, A Avg: 92805, D Avg: 503525, [Stargazer[183, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 356: HP: 776, STR: 259, VIT: 418539, SPD: 9, LUK: 1, Attack: 84647, Defense: 503533, Current HP: 776, A Avg: 88879, D Avg: 503533, [Encryption Key[173, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 355: HP: 1280, STR: 439, VIT: 418539, SPD: 9, LUK: 1, Attack: 88321, Defense: 503533, Current HP: 1280, A Avg: 92737, D Avg: 503533, [Wild Card[175, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 354: HP: 776, STR: 345, VIT: 418539, SPD: 9, LUK: 1, Attack: 85989, Defense: 503533, Current HP: 776, A Avg: 90288, D Avg: 503533, [Portal Sword[176, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 353: HP: 1188, STR: 581, VIT: 418696, SPD: 9, LUK: 1, Attack: 88409, Defense: 503534, Current HP: 1188, A Avg: 92829, D Avg: 503534, [Stargazer[183, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 352: HP: 986, STR: 583, VIT: 418545, SPD: 9, LUK: 1, Attack: 85917, Defense: 503539, Current HP: 986, A Avg: 90212, D Avg: 503539, [Impulse[166, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 351: HP: 1616, STR: 2174, VIT: 418644, SPD: 9, LUK: 1, Attack: 87987, Defense: 503638, Current HP: 1616, A Avg: 92386, D Avg: 503638, [Spear of Regression[182, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 350: HP: 1028, STR: 572, VIT: 418690, SPD: 9, LUK: 1, Attack: 87061, Defense: 503684, Current HP: 1028, A Avg: 91414, D Avg: 503684, [Cuttlefish[178, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 349: HP: 776, STR: 331, VIT: 418736, SPD: 9, LUK: 1, Attack: 85884, Defense: 503730, Current HP: 776, A Avg: 90178, D Avg: 503730, [Hammer of Justice[186, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 348: HP: 1532, STR: 115, VIT: 417814, SPD: 9, LUK: 1, Attack: 83841, Defense: 503731, Current HP: 1532, A Avg: 88033, D Avg: 503731, [Wooden Stick[101, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 347: HP: 1532, STR: 115, VIT: 417814, SPD: 9, LUK: 1, Attack: 83880, Defense: 503731, Current HP: 1532, A Avg: 88074, D Avg: 503731, [Club[102, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 346: HP: 1532, STR: 120, VIT: 417814, SPD: 9, LUK: 1, Attack: 83892, Defense: 503731, Current HP: 1532, A Avg: 88086, D Avg: 503731, [Short Sword[103, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 345: HP: 1532, STR: 131, VIT: 417814, SPD: 9, LUK: 1, Attack: 83942, Defense: 503731, Current HP: 1532, A Avg: 88139, D Avg: 503731, [Long Sword[104, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
