Rank 1000: HP: 734, STR: 268, VIT: 418116, SPD: 27, LUK: 1, Attack: 84209, Defense: 502005, Current HP: 734, A Avg: 88419, D Avg: 502005, [Rusty Knife[156, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 412: HP: 1028, STR: 637, VIT: 418655, SPD: 27, LUK: 1, Attack: 86515, Defense: 503623, Current HP: 1028, A Avg: 90840, D Avg: 503623, [God Hand[179, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 411: HP: 986, STR: 889, VIT: 418655, SPD: 27, LUK: 1, Attack: 86429, Defense: 503623, Current HP: 986, A Avg: 90750, D Avg: 503623, [Zodiac[184, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 410: HP: 1280, STR: 468, VIT: 418632, SPD: 27, LUK: 1, Attack: 84786, Defense: 503626, Current HP: 1280, A Avg: 89025, D Avg: 503626, [Ruby Knuckle[151, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 409: HP: 684, STR: 750, VIT: 418789, SPD: 27, LUK: 1, Attack: 85538, Defense: 503627, Current HP: 684, A Avg: 89814, D Avg: 503627, [Pulse Knife[165, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 408: HP: 1272, STR: 498, VIT: 418794, SPD: 27, LUK: 1, Attack: 86350, Defense: 503632, Current HP: 1272, A Avg: 90667, D Avg: 503632, [Santoku[159, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 407: HP: 1070, STR: 721, VIT: 418783, SPD: 27, LUK: 1, Attack: 87210, Defense: 503647, Current HP: 1070, A Avg: 91570, D Avg: 503647, [Cuttlefish[178, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 406: HP: 1167, STR: 500, VIT: 418655, SPD: 27, LUK: 1, Attack: 84610, Defense: 503649, Current HP: 1167, A Avg: 88840, D Avg: 503649, [Dragon Killer[139, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 405: HP: 1154, STR: 504, VIT: 418655, SPD: 27, LUK: 1, Attack: 85017, Defense: 503649, Current HP: 1154, A Avg: 89267, D Avg: 503649, [Volcano[142, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 404: HP: 1175, STR: 500, VIT: 418658, SPD: 27, LUK: 1, Attack: 86469, Defense: 503652, Current HP: 1175, A Avg: 90792, D Avg: 503652, [Fire Chariot[138, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 403: HP: 1154, STR: 648, VIT: 418661, SPD: 27, LUK: 1, Attack: 85382, Defense: 503655, Current HP: 1154, A Avg: 89651, D Avg: 503655, [Irruption[154, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 402: HP: 818, STR: 462, VIT: 418800, SPD: 27, LUK: 1, Attack: 86015, Defense: 503664, Current HP: 818, A Avg: 90315, D Avg: 503664, [Hammer of Justice[186, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 401: HP: 1301, STR: 561, VIT: 418673, SPD: 27, LUK: 1, Attack: 85659, Defense: 503667, Current HP: 1301, A Avg: 89941, D Avg: 503667, [Yggdrasil[126, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 400: HP: 1154, STR: 541, VIT: 418673, SPD: 27, LUK: 1, Attack: 85366, Defense: 503667, Current HP: 1154, A Avg: 89634, D Avg: 503667, [Kraken[145, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 399: HP: 1217, STR: 502, VIT: 418673, SPD: 27, LUK: 1, Attack: 85314, Defense: 503667, Current HP: 1217, A Avg: 89579, D Avg: 503667, [Granada[150, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 398: HP: 2666, STR: 2336, VIT: 418702, SPD: 27, LUK: 1, Attack: 88149, Defense: 503670, Current HP: 2666, A Avg: 92556, D Avg: 503670, [Spear of Regression[182, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 397: HP: 1213, STR: 511, VIT: 418678, SPD: 27, LUK: 1, Attack: 84543, Defense: 503672, Current HP: 1213, A Avg: 88770, D Avg: 503672, [Alucard[146, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 396: HP: 1150, STR: 374, VIT: 418710, SPD: 27, LUK: 1, Attack: 86018, Defense: 503678, Current HP: 1150, A Avg: 90318, D Avg: 503678, [Gladius[162, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 395: HP: 1154, STR: 502, VIT: 418684, SPD: 27, LUK: 1, Attack: 84443, Defense: 503678, Current HP: 1154, A Avg: 88665, D Avg: 503678, [Rusty Knife[156, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 394: HP: 1364, STR: 268, VIT: 418713, SPD: 27, LUK: 1, Attack: 84976, Defense: 503681, Current HP: 1364, A Avg: 89224, D Avg: 503681, [Thin Blade[158, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 393: HP: 818, STR: 210, VIT: 418835, SPD: 27, LUK: 1, Attack: 84598, Defense: 503699, Current HP: 818, A Avg: 88827, D Avg: 503699, [Encryption Key[173, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 392: HP: 2582, STR: 840, VIT: 418835, SPD: 27, LUK: 1, Attack: 88722, Defense: 503699, Current HP: 2582, A Avg: 93158, D Avg: 503699, [Wild Card[175, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 391: HP: 818, STR: 513, VIT: 418835, SPD: 27, LUK: 1, Attack: 86157, Defense: 503699, Current HP: 818, A Avg: 90464, D Avg: 503699, [Portal Sword[176, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 390: HP: 776, STR: 691, VIT: 418736, SPD: 27, LUK: 1, Attack: 85479, Defense: 503704, Current HP: 776, A Avg: 89752, D Avg: 503704, [Pulse Knife[165, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 389: HP: 1154, STR: 486, VIT: 418713, SPD: 27, LUK: 1, Attack: 85961, Defense: 503707, Current HP: 1154, A Avg: 90259, D Avg: 503707, [Elemental[121, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 388: HP: 1301, STR: 554, VIT: 418713, SPD: 27, LUK: 1, Attack: 85204, Defense: 503707, Current HP: 1301, A Avg: 89464, D Avg: 503707, [Diamond Knuckle[152, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 387: HP: 1364, STR: 439, VIT: 418742, SPD: 27, LUK: 1, Attack: 86291, Defense: 503710, Current HP: 1364, A Avg: 90605, D Avg: 503710, [Santoku[159, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 386: HP: 986, STR: 640, VIT: 418719, SPD: 27, LUK: 1, Attack: 85478, Defense: 503713, Current HP: 986, A Avg: 89751, D Avg: 503713, [Classic[168, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 385: HP: 1154, STR: 705, VIT: 418725, SPD: 27, LUK: 1, Attack: 85543, Defense: 503719, Current HP: 1154, A Avg: 89820, D Avg: 503719, [Willow Blade[157, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 384: HP: 1553, STR: 619, VIT: 418725, SPD: 27, LUK: 1, Attack: 85542, Defense: 503719, Current HP: 1553, A Avg: 89819, D Avg: 503719, [Pangaea[164, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 383: HP: 1238, STR: 536, VIT: 418754, SPD: 27, LUK: 1, Attack: 85868, Defense: 503748, Current HP: 1238, A Avg: 90161, D Avg: 503748, [Tower[149, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 382: HP: 1104, STR: 786, VIT: 418916, SPD: 27, LUK: 1, Attack: 86120, Defense: 503754, Current HP: 1104, A Avg: 90426, D Avg: 503754, [Impulse[166, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 381: HP: 2057, STR: 133, VIT: 417843, SPD: 27, LUK: 1, Attack: 83859, Defense: 503760, Current HP: 2057, A Avg: 88051, D Avg: 503760, [Wooden Stick[101, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 380: HP: 2057, STR: 133, VIT: 417843, SPD: 27, LUK: 1, Attack: 83898, Defense: 503760, Current HP: 2057, A Avg: 88092, D Avg: 503760, [Club[102, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 379: HP: 2057, STR: 138, VIT: 417843, SPD: 27, LUK: 1, Attack: 83910, Defense: 503760, Current HP: 2057, A Avg: 88105, D Avg: 503760, [Short Sword[103, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 378: HP: 2057, STR: 167, VIT: 417843, SPD: 27, LUK: 1, Attack: 83978, Defense: 503760, Current HP: 2057, A Avg: 88176, D Avg: 503760, [Long Sword[104, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 377: HP: 2057, STR: 183, VIT: 417843, SPD: 27, LUK: 1, Attack: 83955, Defense: 503760, Current HP: 2057, A Avg: 88152, D Avg: 503760, [Wasp Knife[105, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 376: HP: 2057, STR: 158, VIT: 417843, SPD: 27, LUK: 1, Attack: 83982, Defense: 503760, Current HP: 2057, A Avg: 88181, D Avg: 503760, [Stun Knuckle[106, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 375: HP: 2057, STR: 192, VIT: 417843, SPD: 27, LUK: 1, Attack: 84035, Defense: 503760, Current HP: 2057, A Avg: 88236, D Avg: 503760, [Battle Scythe[107, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 374: HP: 2078, STR: 192, VIT: 417843, SPD: 27, LUK: 1, Attack: 84081, Defense: 503760, Current HP: 2078, A Avg: 88285, D Avg: 503760, [Iron Lumps[108, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 373: HP: 2057, STR: 133, VIT: 417843, SPD: 27, LUK: 1, Attack: 83901, Defense: 503760, Current HP: 2057, A Avg: 88096, D Avg: 503760, [Decorative Swords[109, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 372: HP: 2057, STR: 210, VIT: 417843, SPD: 27, LUK: 1, Attack: 84333, Defense: 503760, Current HP: 2057, A Avg: 88549, D Avg: 503760, [Pinpoint[112, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 371: HP: 2078, STR: 217, VIT: 417843, SPD: 27, LUK: 1, Attack: 84223, Defense: 503760, Current HP: 2078, A Avg: 88434, D Avg: 503760, [Great Iron Mass[122, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 370: HP: 2068, STR: 158, VIT: 417843, SPD: 27, LUK: 1, Attack: 84151, Defense: 503760, Current HP: 2068, A Avg: 88358, D Avg: 503760, [Sword of Wood[124, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 369: HP: 2225, STR: 252, VIT: 417843, SPD: 27, LUK: 1, Attack: 84440, Defense: 503760, Current HP: 2225, A Avg: 88662, D Avg: 503760, [Sword of the Spirit Tree[125, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 368: HP: 2068, STR: 192, VIT: 417843, SPD: 27, LUK: 1, Attack: 84191, Defense: 503760, Current HP: 2068, A Avg: 88400, D Avg: 503760, [Greatsword[127, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 367: HP: 2221, STR: 223, VIT: 417843, SPD: 27, LUK: 1, Attack: 84645, Defense: 503760, Current HP: 2221, A Avg: 88877, D Avg: 503760, [Dreaming Sword[128, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 366: HP: 2078, STR: 151, VIT: 417843, SPD: 27, LUK: 1, Attack: 83926, Defense: 503760, Current HP: 2078, A Avg: 88122, D Avg: 503760, [Peacemaker[131, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 365: HP: 2120, STR: 133, VIT: 417843, SPD: 27, LUK: 1, Attack: 84035, Defense: 503760, Current HP: 2120, A Avg: 88236, D Avg: 503760, [Daydream[132, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 364: HP: 2561, STR: 259, VIT: 417843, SPD: 27, LUK: 1, Attack: 85942, Defense: 503760, Current HP: 2561, A Avg: 90239, D Avg: 503760, [Dancing[155, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 363: HP: 2057, STR: 428, VIT: 417843, SPD: 27, LUK: 1, Attack: 85084, Defense: 503760, Current HP: 2057, A Avg: 89338, D Avg: 503760, [Penetra[161, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 362: HP: 2057, STR: 133, VIT: 417843, SPD: 27, LUK: 1, Attack: 84974, Defense: 503760, Current HP: 2057, A Avg: 89222, D Avg: 503760, [Grand Slam[163, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 361: HP: 2267, STR: 133, VIT: 417843, SPD: 27, LUK: 1, Attack: 85101, Defense: 503760, Current HP: 2267, A Avg: 89356, D Avg: 503760, [Cluster Bomb[170, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 360: HP: 2687, STR: 133, VIT: 417843, SPD: 27, LUK: 1, Attack: 92319, Defense: 503760, Current HP: 2687, A Avg: 96934, D Avg: 503760, [Big Bang[171, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 359: HP: 3821, STR: 133, VIT: 417843, SPD: 27, LUK: 1, Attack: 85186, Defense: 503760, Current HP: 3821, A Avg: 89445, D Avg: 503760, [Common Key[174, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 358: HP: 2687, STR: 133, VIT: 417843, SPD: 27, LUK: 1, Attack: 86375, Defense: 503760, Current HP: 2687, A Avg: 90693, D Avg: 503760, [Droid Hammer[177, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 357: HP: 2057, STR: 1087, VIT: 417843, SPD: 27, LUK: 1, Attack: 86016, Defense: 503760, Current HP: 2057, A Avg: 90316, D Avg: 503760, [Jack Knife[185, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 356: HP: 2057, STR: 1141, VIT: 417843, SPD: 27, LUK: 1, Attack: 85719, Defense: 503760, Current HP: 2057, A Avg: 90004, D Avg: 503760, [Magical[187, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 355: HP: 2057, STR: 439, VIT: 417843, SPD: 27, LUK: 1, Attack: 87490, Defense: 503760, Current HP: 2057, A Avg: 91864, D Avg: 503760, [Tekken[188, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 354: HP: 2057, STR: -25042, VIT: 417843, SPD: 27, LUK: 1, Attack: 74224, Defense: 503760, Current HP: 2057, A Avg: 77935, D Avg: 503760, [Sword of Evil[189, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 353: HP: 2057, STR: 1501, VIT: 417843, SPD: 27, LUK: 1, Attack: 89162, Defense: 503760, Current HP: 2057, A Avg: 93620, D Avg: 503760, [Neural Edge[190, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 352: HP: 2204, STR: 221, VIT: 417861, SPD: 27, LUK: 1, Attack: 84188, Defense: 503778, Current HP: 2204, A Avg: 88397, D Avg: 503778, [Phantom Sword[117, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 351: HP: 1276, STR: 556, VIT: 418786, SPD: 27, LUK: 1, Attack: 85599, Defense: 503780, Current HP: 1276, A Avg: 89878, D Avg: 503780, [White Snake[160, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 350: HP: 1322, STR: 637, VIT: 418794, SPD: 27, LUK: 1, Attack: 86983, Defense: 503788, Current HP: 1322, A Avg: 91332, D Avg: 503788, [Progress[147, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 349: HP: 2068, STR: 183, VIT: 417872, SPD: 27, LUK: 1, Attack: 84026, Defense: 503789, Current HP: 2068, A Avg: 88227, D Avg: 503789, [Salamander[110, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 348: HP: 2057, STR: 208, VIT: 417872, SPD: 27, LUK: 1, Attack: 84292, Defense: 503789, Current HP: 2057, A Avg: 88506, D Avg: 503789, [Phantom Scythe[116, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 347: HP: 2068, STR: 183, VIT: 417872, SPD: 27, LUK: 1, Attack: 84055, Defense: 503789, Current HP: 2068, A Avg: 88257, D Avg: 503789, [Undine[118, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 346: HP: 2068, STR: 183, VIT: 417872, SPD: 27, LUK: 1, Attack: 84082, Defense: 503789, Current HP: 2068, A Avg: 88286, D Avg: 503789, [Sylph[119, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 345: HP: 2068, STR: 183, VIT: 417872, SPD: 27, LUK: 1, Attack: 84109, Defense: 503789, Current HP: 2068, A Avg: 88314, D Avg: 503789, [Gnome[120, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 344: HP: 1007, STR: 622, VIT: 418806, SPD: 27, LUK: 1, Attack: 87150, Defense: 503800, Current HP: 1007, A Avg: 91507, D Avg: 503800, [Moon Knuckle[153, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 343: HP: 986, STR: 1249, VIT: 418806, SPD: 27, LUK: 1, Attack: 87127, Defense: 503800, Current HP: 986, A Avg: 91483, D Avg: 503800, [Blue Sword[180, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 342: HP: 2057, STR: 192, VIT: 417884, SPD: 27, LUK: 1, Attack: 84068, Defense: 503801, Current HP: 2057, A Avg: 88271, D Avg: 503801, [Tornado[111, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 341: HP: 2204, STR: 183, VIT: 417884, SPD: 27, LUK: 1, Attack: 84208, Defense: 503801, Current HP: 2204, A Avg: 88418, D Avg: 503801, [Fairy Sword[113, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 340: HP: 2057, STR: 226, VIT: 417884, SPD: 27, LUK: 1, Attack: 84375, Defense: 503801, Current HP: 2057, A Avg: 88593, D Avg: 503801, [Giant Tornado[114, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 339: HP: 2072, STR: 192, VIT: 417884, SPD: 27, LUK: 1, Attack: 84008, Defense: 503801, Current HP: 2072, A Avg: 88208, D Avg: 503801, [Hand Axe[140, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 338: HP: 2078, STR: 208, VIT: 417884, SPD: 27, LUK: 1, Attack: 84201, Defense: 503801, Current HP: 2078, A Avg: 88411, D Avg: 503801, [Wooden Boomerang[167, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 337: HP: 2135, STR: 196, VIT: 417887, SPD: 27, LUK: 1, Attack: 83994, Defense: 503804, Current HP: 2135, A Avg: 88193, D Avg: 503804, [Ninja[135, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 336: HP: 2099, STR: 160, VIT: 417887, SPD: 27, LUK: 1, Attack: 88327, Defense: 503804, Current HP: 2099, A Avg: 92743, D Avg: 503804, [Basic[169, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 335: HP: 2074, STR: 192, VIT: 417890, SPD: 27, LUK: 1, Attack: 84198, Defense: 503807, Current HP: 2074, A Avg: 88407, D Avg: 503807, [Crescent[141, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 334: HP: 1314, STR: 1391, VIT: 418974, SPD: 27, LUK: 1, Attack: 85891, Defense: 503812, Current HP: 1314, A Avg: 90185, D Avg: 503812, [Divine Dragon Sword[181, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 333: HP: 2225, STR: 252, VIT: 417913, SPD: 27, LUK: 1, Attack: 84934, Defense: 503830, Current HP: 2225, A Avg: 89180, D Avg: 503830, [Thunder Whip[143, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 332: HP: 1196, STR: 727, VIT: 418864, SPD: 27, LUK: 1, Attack: 86061, Defense: 503832, Current HP: 1196, A Avg: 90364, D Avg: 503832, [Impulse[166, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 331: HP: 2246, STR: 183, VIT: 417924, SPD: 27, LUK: 1, Attack: 84039, Defense: 503841, Current HP: 2246, A Avg: 88240, D Avg: 503841, [Emerald Sword[115, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 330: HP: 2146, STR: 217, VIT: 417930, SPD: 27, LUK: 1, Attack: 84119, Defense: 503847, Current HP: 2146, A Avg: 88324, D Avg: 503847, [Crossed Shuriken[136, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 329: HP: 2246, STR: 243, VIT: 417939, SPD: 27, LUK: 1, Attack: 84756, Defense: 503856, Current HP: 2246, A Avg: 88993, D Avg: 503856, [Maximum Iron Mass[123, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 328: HP: 2477, STR: 1760, VIT: 417959, SPD: 27, LUK: 1, Attack: 91669, Defense: 503876, Current HP: 2477, A Avg: 96252, D Avg: 503876, [Spectral Sword Shigure[172, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 327: HP: 1238, STR: 871, VIT: 418887, SPD: 27, LUK: 1, Attack: 86749, Defense: 503881, Current HP: 1238, A Avg: 91086, D Avg: 503881, [God Hand[179, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 326: HP: 1196, STR: 1123, VIT: 418887, SPD: 27, LUK: 1, Attack: 86663, Defense: 503881, Current HP: 1196, A Avg: 90996, D Avg: 503881, [Zodiac[184, 330, 330, 330], Metalization[228, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 325: HP: 2120, STR: 158, VIT: 417965, SPD: 27, LUK: 1, Attack: 84346, Defense: 503882, Current HP: 2120, A Avg: 88563, D Avg: 503882, [Cagliostro[133, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 324: HP: 1406, STR: 1332, VIT: 418922, SPD: 27, LUK: 1, Attack: 85832, Defense: 503890, Current HP: 1406, A Avg: 90123, D Avg: 503890, [Divine Dragon Sword[181, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 323: HP: 2068, STR: 270, VIT: 417974, SPD: 27, LUK: 1, Attack: 84380, Defense: 503891, Current HP: 2068, A Avg: 88599, D Avg: 503891, [Windmill[137, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 322: HP: 2057, STR: 234, VIT: 417977, SPD: 27, LUK: 1, Attack: 84234, Defense: 503894, Current HP: 2057, A Avg: 88445, D Avg: 503894, [Kirisame[129, 330, 330, 330], Frying Pan[231, 330, 330, 330], Endpoint[318, 330, 330, 330]]
