Rank 1000: HP: 1112, STR: 579, VIT: 1150, SPD: 45, LUK: 1, Attack: 85092, Defense: 90928, Current HP: 1112, A Avg: 89346, D Avg: 90928, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 408: HP: 532, STR: 54, VIT: 1606, SPD: 64, LUK: 1, Attack: 84442, Defense: 91384, Current HP: 532, A Avg: 88664, D Avg: 91384, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 407: HP: 532, STR: 83, VIT: 1606, SPD: 40, LUK: 2, Attack: 84471, Defense: 91384, Current HP: 532, A Avg: 88694, D Avg: 91384, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 406: HP: 513, STR: 140, VIT: 1606, SPD: 40, LUK: 1, Attack: 84528, Defense: 91384, Current HP: 513, A Avg: 88754, D Avg: 91384, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 405: HP: 3268, STR: 1014, VIT: 1606, SPD: 64, LUK: 1, Attack: 88896, Defense: 91384, Current HP: 3268, A Avg: 93340, D Avg: 91384, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 404: HP: 3268, STR: 1223, VIT: 1606, SPD: 40, LUK: 2, Attack: 89105, Defense: 91384, Current HP: 3268, A Avg: 93560, D Avg: 91384, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 403: HP: 3249, STR: 1700, VIT: 1606, SPD: 40, LUK: 1, Attack: 89582, Defense: 91384, Current HP: 3249, A Avg: 94061, D Avg: 91384, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 402: HP: 532, STR: 515, VIT: 1606, SPD: 64, LUK: 1, Attack: 86159, Defense: 91384, Current HP: 532, A Avg: 90466, D Avg: 91384, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 401: HP: 532, STR: 531, VIT: 1606, SPD: 40, LUK: 2, Attack: 86175, Defense: 91384, Current HP: 532, A Avg: 90483, D Avg: 91384, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 400: HP: 513, STR: 1333, VIT: 1606, SPD: 40, LUK: 1, Attack: 86977, Defense: 91384, Current HP: 513, A Avg: 91325, D Avg: 91384, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 399: HP: 776, STR: 151, VIT: 1607, SPD: 45, LUK: 1, Attack: 83877, Defense: 91385, Current HP: 776, A Avg: 88070, D Avg: 91385, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 398: HP: 776, STR: 151, VIT: 1607, SPD: 45, LUK: 1, Attack: 83916, Defense: 91385, Current HP: 776, A Avg: 88111, D Avg: 91385, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 397: HP: 776, STR: 156, VIT: 1607, SPD: 45, LUK: 1, Attack: 83928, Defense: 91385, Current HP: 776, A Avg: 88124, D Avg: 91385, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 396: HP: 776, STR: 203, VIT: 1607, SPD: 45, LUK: 1, Attack: 84014, Defense: 91385, Current HP: 776, A Avg: 88214, D Avg: 91385, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 395: HP: 776, STR: 237, VIT: 1607, SPD: 45, LUK: 1, Attack: 84009, Defense: 91385, Current HP: 776, A Avg: 88209, D Avg: 91385, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 394: HP: 776, STR: 194, VIT: 1607, SPD: 45, LUK: 1, Attack: 84018, Defense: 91385, Current HP: 776, A Avg: 88218, D Avg: 91385, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 393: HP: 776, STR: 246, VIT: 1607, SPD: 45, LUK: 1, Attack: 84089, Defense: 91385, Current HP: 776, A Avg: 88293, D Avg: 91385, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 392: HP: 797, STR: 246, VIT: 1607, SPD: 45, LUK: 1, Attack: 84135, Defense: 91385, Current HP: 797, A Avg: 88341, D Avg: 91385, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 391: HP: 776, STR: 151, VIT: 1607, SPD: 45, LUK: 1, Attack: 83919, Defense: 91385, Current HP: 776, A Avg: 88114, D Avg: 91385, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 390: HP: 776, STR: 264, VIT: 1607, SPD: 45, LUK: 1, Attack: 84387, Defense: 91385, Current HP: 776, A Avg: 88606, D Avg: 91385, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 389: HP: 797, STR: 289, VIT: 1607, SPD: 45, LUK: 1, Attack: 84295, Defense: 91385, Current HP: 797, A Avg: 88509, D Avg: 91385, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 388: HP: 787, STR: 194, VIT: 1607, SPD: 45, LUK: 1, Attack: 84187, Defense: 91385, Current HP: 787, A Avg: 88396, D Avg: 91385, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 387: HP: 1049, STR: 342, VIT: 1607, SPD: 45, LUK: 1, Attack: 84530, Defense: 91385, Current HP: 1049, A Avg: 88756, D Avg: 91385, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 386: HP: 787, STR: 246, VIT: 1607, SPD: 45, LUK: 1, Attack: 84245, Defense: 91385, Current HP: 787, A Avg: 88457, D Avg: 91385, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 385: HP: 1045, STR: 295, VIT: 1607, SPD: 45, LUK: 1, Attack: 84717, Defense: 91385, Current HP: 1045, A Avg: 88952, D Avg: 91385, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 384: HP: 797, STR: 169, VIT: 1607, SPD: 45, LUK: 1, Attack: 83944, Defense: 91385, Current HP: 797, A Avg: 88141, D Avg: 91385, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 383: HP: 839, STR: 151, VIT: 1607, SPD: 45, LUK: 1, Attack: 84053, Defense: 91385, Current HP: 839, A Avg: 88255, D Avg: 91385, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 382: HP: 1490, STR: 367, VIT: 1607, SPD: 45, LUK: 1, Attack: 86050, Defense: 91385, Current HP: 1490, A Avg: 90352, D Avg: 91385, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 381: HP: 776, STR: 644, VIT: 1607, SPD: 45, LUK: 1, Attack: 85300, Defense: 91385, Current HP: 776, A Avg: 89565, D Avg: 91385, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 380: HP: 776, STR: 151, VIT: 1607, SPD: 45, LUK: 1, Attack: 84992, Defense: 91385, Current HP: 776, A Avg: 89241, D Avg: 91385, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 379: HP: 986, STR: 151, VIT: 1607, SPD: 45, LUK: 1, Attack: 85119, Defense: 91385, Current HP: 986, A Avg: 89374, D Avg: 91385, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 378: HP: 1406, STR: 151, VIT: 1607, SPD: 45, LUK: 1, Attack: 92337, Defense: 91385, Current HP: 1406, A Avg: 96953, D Avg: 91385, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 377: HP: 3800, STR: 151, VIT: 1607, SPD: 45, LUK: 1, Attack: 85204, Defense: 91385, Current HP: 3800, A Avg: 89464, D Avg: 91385, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 376: HP: 1406, STR: 151, VIT: 1607, SPD: 45, LUK: 1, Attack: 86393, Defense: 91385, Current HP: 1406, A Avg: 90712, D Avg: 91385, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 375: HP: 776, STR: 1465, VIT: 1607, SPD: 45, LUK: 1, Attack: 86394, Defense: 91385, Current HP: 776, A Avg: 90713, D Avg: 91385, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 374: HP: 776, STR: 1879, VIT: 1607, SPD: 45, LUK: 1, Attack: 86457, Defense: 91385, Current HP: 776, A Avg: 90779, D Avg: 91385, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 373: HP: 776, STR: 547, VIT: 1607, SPD: 45, LUK: 1, Attack: 87598, Defense: 91385, Current HP: 776, A Avg: 91977, D Avg: 91385, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 372: HP: 776, STR: -43006, VIT: 1607, SPD: 45, LUK: 1, Attack: 56260, Defense: 91385, Current HP: 776, A Avg: 59073, D Avg: 91385, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 371: HP: 776, STR: 2239, VIT: 1607, SPD: 45, LUK: 1, Attack: 89900, Defense: 91385, Current HP: 776, A Avg: 94395, D Avg: 91385, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 370: HP: 997, STR: 339, VIT: 1611, SPD: 40, LUK: 1, Attack: 85437, Defense: 91389, Current HP: 997, A Avg: 89708, D Avg: 91389, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 369: HP: 988, STR: 347, VIT: 1611, SPD: 40, LUK: 1, Attack: 85445, Defense: 91389, Current HP: 988, A Avg: 89717, D Avg: 91389, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 368: HP: 770, STR: 147, VIT: 1611, SPD: 40, LUK: 1, Attack: 84335, Defense: 91389, Current HP: 770, A Avg: 106262, D Avg: 91389, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 367: HP: 769, STR: 420, VIT: 1611, SPD: 40, LUK: 1, Attack: 85245, Defense: 91389, Current HP: 769, A Avg: 89507, D Avg: 91389, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 366: HP: 760, STR: 313, VIT: 1611, SPD: 40, LUK: 1, Attack: 85138, Defense: 91389, Current HP: 760, A Avg: 89394, D Avg: 91389, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 365: HP: 826, STR: 254, VIT: 1611, SPD: 40, LUK: 1, Attack: 85066, Defense: 91389, Current HP: 826, A Avg: 89319, D Avg: 91389, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 364: HP: 817, STR: 360, VIT: 1611, SPD: 40, LUK: 1, Attack: 85172, Defense: 91389, Current HP: 817, A Avg: 89430, D Avg: 91389, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 363: HP: 928, STR: 62, VIT: 1614, SPD: 40, LUK: 1, Attack: 84450, Defense: 91392, Current HP: 928, A Avg: 88672, D Avg: 91392, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 362: HP: 5104, STR: 1022, VIT: 1614, SPD: 40, LUK: 1, Attack: 88904, Defense: 91392, Current HP: 5104, A Avg: 93349, D Avg: 91392, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 361: HP: 928, STR: 523, VIT: 1614, SPD: 40, LUK: 1, Attack: 86167, Defense: 91392, Current HP: 928, A Avg: 90475, D Avg: 91392, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 360: HP: 1448, STR: 2693, VIT: 1616, SPD: 45, LUK: 1, Attack: 87193, Defense: 91394, Current HP: 1448, A Avg: 91552, D Avg: 91394, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 359: HP: 860, STR: 360, VIT: 1617, SPD: 40, LUK: 1, Attack: 84392, Defense: 91395, Current HP: 860, A Avg: 88611, D Avg: 91395, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 358: HP: 851, STR: 270, VIT: 1617, SPD: 40, LUK: 1, Attack: 84302, Defense: 91395, Current HP: 851, A Avg: 88517, D Avg: 91395, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 357: HP: 540, STR: 901, VIT: 1618, SPD: 42, LUK: 1, Attack: 86454, Defense: 91396, Current HP: 540, A Avg: 108067, D Avg: 91396, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 356: HP: 715, STR: 310, VIT: 1619, SPD: 40, LUK: 1, Attack: 84420, Defense: 91397, Current HP: 715, A Avg: 106369, D Avg: 91397, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 355: HP: 1786, STR: 1037, VIT: 1622, SPD: 47, LUK: 1, Attack: 85745, Defense: 91400, Current HP: 1786, A Avg: 90032, D Avg: 91400, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 354: HP: 570, STR: 54, VIT: 1622, SPD: 64, LUK: 1, Attack: 84442, Defense: 91400, Current HP: 570, A Avg: 88664, D Avg: 91400, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 353: HP: 608, STR: 140, VIT: 1622, SPD: 40, LUK: 1, Attack: 84528, Defense: 91400, Current HP: 608, A Avg: 90867, D Avg: 91400, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 352: HP: 3306, STR: 1014, VIT: 1622, SPD: 64, LUK: 1, Attack: 88896, Defense: 91400, Current HP: 3306, A Avg: 93340, D Avg: 91400, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 351: HP: 3344, STR: 1700, VIT: 1622, SPD: 40, LUK: 1, Attack: 89582, Defense: 91400, Current HP: 3344, A Avg: 96300, D Avg: 91400, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 350: HP: 570, STR: 515, VIT: 1622, SPD: 64, LUK: 1, Attack: 86159, Defense: 91400, Current HP: 570, A Avg: 90466, D Avg: 91400, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 349: HP: 608, STR: 889, VIT: 1622, SPD: 40, LUK: 1, Attack: 86533, Defense: 91400, Current HP: 608, A Avg: 93022, D Avg: 91400, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 348: HP: 704, STR: 262, VIT: 1622, SPD: 40, LUK: 1, Attack: 84262, Defense: 91400, Current HP: 704, A Avg: 106170, D Avg: 91400, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 347: HP: 990, STR: 270, VIT: 1622, SPD: 40, LUK: 1, Attack: 84391, Defense: 91400, Current HP: 990, A Avg: 106332, D Avg: 91400, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 346: HP: 752, STR: 260, VIT: 1622, SPD: 40, LUK: 1, Attack: 84370, Defense: 91400, Current HP: 752, A Avg: 88588, D Avg: 91400, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 345: HP: 1091, STR: 252, VIT: 1622, SPD: 40, LUK: 1, Attack: 84362, Defense: 91400, Current HP: 1091, A Avg: 88580, D Avg: 91400, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 344: HP: 760, STR: 264, VIT: 1622, SPD: 40, LUK: 1, Attack: 84777, Defense: 91400, Current HP: 760, A Avg: 89015, D Avg: 91400, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 343: HP: 1100, STR: 256, VIT: 1622, SPD: 40, LUK: 1, Attack: 84769, Defense: 91400, Current HP: 1100, A Avg: 89007, D Avg: 91400, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 342: HP: 976, STR: 384, VIT: 1622, SPD: 40, LUK: 1, Attack: 86132, Defense: 91400, Current HP: 976, A Avg: 108526, D Avg: 91400, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 341: HP: 779, STR: 260, VIT: 1624, SPD: 40, LUK: 1, Attack: 86229, Defense: 91402, Current HP: 779, A Avg: 90540, D Avg: 91402, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 340: HP: 1122, STR: 252, VIT: 1624, SPD: 40, LUK: 1, Attack: 86221, Defense: 91402, Current HP: 1122, A Avg: 90532, D Avg: 91402, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 339: HP: 1012, STR: 270, VIT: 1624, SPD: 40, LUK: 1, Attack: 84380, Defense: 91402, Current HP: 1012, A Avg: 106318, D Avg: 91402, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 338: HP: 1028, STR: 293, VIT: 1624, SPD: 45, LUK: 1, Attack: 84260, Defense: 91402, Current HP: 1028, A Avg: 88473, D Avg: 91402, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 337: HP: 780, STR: 1317, VIT: 1625, SPD: 42, LUK: 1, Attack: 87806, Defense: 91403, Current HP: 780, A Avg: 109757, D Avg: 91403, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 336: HP: 1148, STR: 350, VIT: 1630, SPD: 40, LUK: 1, Attack: 85316, Defense: 91408, Current HP: 1148, A Avg: 107498, D Avg: 91408, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 335: HP: 787, STR: 237, VIT: 1635, SPD: 45, LUK: 1, Attack: 84080, Defense: 91413, Current HP: 787, A Avg: 88284, D Avg: 91413, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 334: HP: 776, STR: 280, VIT: 1635, SPD: 45, LUK: 1, Attack: 84364, Defense: 91413, Current HP: 776, A Avg: 88582, D Avg: 91413, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 333: HP: 787, STR: 237, VIT: 1635, SPD: 45, LUK: 1, Attack: 84109, Defense: 91413, Current HP: 787, A Avg: 88314, D Avg: 91413, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 332: HP: 787, STR: 237, VIT: 1635, SPD: 45, LUK: 1, Attack: 84136, Defense: 91413, Current HP: 787, A Avg: 88342, D Avg: 91413, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 331: HP: 787, STR: 237, VIT: 1635, SPD: 45, LUK: 1, Attack: 84163, Defense: 91413, Current HP: 787, A Avg: 88371, D Avg: 91413, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 330: HP: 1535, STR: 1294, VIT: 1636, SPD: 47, LUK: 1, Attack: 86938, Defense: 91414, Current HP: 1535, A Avg: 91284, D Avg: 91414, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 329: HP: 988, STR: 347, VIT: 1637, SPD: 40, LUK: 1, Attack: 85445, Defense: 91415, Current HP: 988, A Avg: 89717, D Avg: 91415, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 328: HP: 1364, STR: 339, VIT: 1637, SPD: 40, LUK: 1, Attack: 85437, Defense: 91415, Current HP: 1364, A Avg: 89708, D Avg: 91415, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 327: HP: 760, STR: 313, VIT: 1637, SPD: 40, LUK: 1, Attack: 85138, Defense: 91415, Current HP: 760, A Avg: 89394, D Avg: 91415, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 326: HP: 1100, STR: 305, VIT: 1637, SPD: 40, LUK: 1, Attack: 85130, Defense: 91415, Current HP: 1100, A Avg: 89386, D Avg: 91415, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 325: HP: 817, STR: 262, VIT: 1637, SPD: 40, LUK: 1, Attack: 85074, Defense: 91415, Current HP: 817, A Avg: 89327, D Avg: 91415, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 324: HP: 1166, STR: 254, VIT: 1637, SPD: 40, LUK: 1, Attack: 85066, Defense: 91415, Current HP: 1166, A Avg: 89319, D Avg: 91415, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 323: HP: 1232, STR: 262, VIT: 1637, SPD: 40, LUK: 1, Attack: 84580, Defense: 91415, Current HP: 1232, A Avg: 106570, D Avg: 91415, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 322: HP: 1786, STR: 1414, VIT: 1638, SPD: 47, LUK: 1, Attack: 87266, Defense: 91416, Current HP: 1786, A Avg: 91629, D Avg: 91416, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 321: HP: 851, STR: 270, VIT: 1643, SPD: 40, LUK: 1, Attack: 84302, Defense: 91421, Current HP: 851, A Avg: 88517, D Avg: 91421, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 320: HP: 1205, STR: 262, VIT: 1643, SPD: 40, LUK: 1, Attack: 84294, Defense: 91421, Current HP: 1205, A Avg: 88508, D Avg: 91421, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 319: HP: 769, STR: 254, VIT: 1648, SPD: 40, LUK: 1, Attack: 84195, Defense: 91426, Current HP: 769, A Avg: 88404, D Avg: 91426, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 318: HP: 760, STR: 262, VIT: 1648, SPD: 40, LUK: 1, Attack: 84203, Defense: 91426, Current HP: 760, A Avg: 88413, D Avg: 91426, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 317: HP: 818, STR: 178, VIT: 1649, SPD: 45, LUK: 1, Attack: 88345, Defense: 91427, Current HP: 818, A Avg: 92762, D Avg: 91427, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 316: HP: 990, STR: 502, VIT: 1663, SPD: 40, LUK: 1, Attack: 85236, Defense: 91441, Current HP: 990, A Avg: 107397, D Avg: 91441, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 315: HP: 969, STR: 1908, VIT: 1667, SPD: 47, LUK: 1, Attack: 86696, Defense: 91445, Current HP: 969, A Avg: 91030, D Avg: 91445, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 314: HP: 1448, STR: 1640, VIT: 1670, SPD: 45, LUK: 1, Attack: 86974, Defense: 91448, Current HP: 1448, A Avg: 91322, D Avg: 91448, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 313: HP: 769, STR: 224, VIT: 1674, SPD: 40, LUK: 1, Attack: 85699, Defense: 91452, Current HP: 769, A Avg: 89983, D Avg: 91452, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 312: HP: 760, STR: 232, VIT: 1674, SPD: 40, LUK: 1, Attack: 85707, Defense: 91452, Current HP: 760, A Avg: 89992, D Avg: 91452, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 311: HP: 997, STR: 435, VIT: 1674, SPD: 40, LUK: 1, Attack: 85085, Defense: 91452, Current HP: 997, A Avg: 89339, D Avg: 91452, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 310: HP: 988, STR: 324, VIT: 1674, SPD: 40, LUK: 1, Attack: 84974, Defense: 91452, Current HP: 988, A Avg: 89222, D Avg: 91452, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
