Rank 1000: HP: 268, STR: 403678, VIT: 22, SPD: 1, LUK: 1, Attack: 489218, Defense: 85640, Current HP: 268, A Avg: 993112, D Avg: 85640, [Zodiac(184)[230, 230, 230], Mask of the Grim Reaper(214)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 432: HP: 60, STR: 312117, VIT: 272, SPD: 1, LUK: 1, Attack: 397761, Defense: 87060, Current HP: 60, A Avg: 1058044, D Avg: 87060, [Portal Sword(176)[230, 230, 230], Energy Shield(227)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 431: HP: 95, STR: 312117, VIT: 80, SPD: 1, LUK: 1, Attack: 397761, Defense: 84671, Current HP: 95, A Avg: 1058044, D Avg: 84671, [Portal Sword(176)[230, 230, 230], Black Hole(229)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 430: HP: 95, STR: 312117, VIT: 80, SPD: 1, LUK: 1, Attack: 397761, Defense: 86998, Current HP: 95, A Avg: 1058044, D Avg: 86998, [Portal Sword(176)[230, 230, 230], White Hole(230)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 429: HP: 1007, STR: 312117, VIT: 34, SPD: 1, LUK: 1, Attack: 397761, Defense: 85951, Current HP: 1007, A Avg: 1058044, D Avg: 85951, [Portal Sword(176)[230, 230, 230], Frying Pan(231)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 428: HP: 300, STR: 312117, VIT: 64, SPD: 1, LUK: 1, Attack: 397761, Defense: 84798, Current HP: 300, A Avg: 1058044, D Avg: 84798, [Portal Sword(176)[230, 230, 230], Slafield(232)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 427: HP: 200, STR: 312117, VIT: 48, SPD: 1, LUK: 1, Attack: 397761, Defense: 85523, Current HP: 200, A Avg: 1058044, D Avg: 85523, [Portal Sword(176)[230, 230, 230], Mist Shield(233)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 426: HP: 247, STR: 312117, VIT: 34, SPD: 1, LUK: 1, Attack: 397761, Defense: 85002, Current HP: 247, A Avg: 1058044, D Avg: 85002, [Portal Sword(176)[230, 230, 230], Huge Shield(234)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 425: HP: 171, STR: 312117, VIT: 144, SPD: 1, LUK: 1, Attack: 397761, Defense: 86984, Current HP: 171, A Avg: 1058044, D Avg: 86984, [Portal Sword(176)[230, 230, 230], Aurora Shield(240)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 424: HP: 60, STR: 312117, VIT: 32, SPD: 1, LUK: 1, Attack: 397761, Defense: 87457, Current HP: 60, A Avg: 1058044, D Avg: 87457, [Portal Sword(176)[230, 230, 230], Cloud Shield(241)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 423: HP: 57, STR: 312117, VIT: 32, SPD: 1, LUK: 1, Attack: 397761, Defense: 86821, Current HP: 57, A Avg: 1058044, D Avg: 86821, [Portal Sword(176)[230, 230, 230], Graffiti(243)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 422: HP: 57, STR: 312117, VIT: 32, SPD: 1, LUK: 1, Attack: 397761, Defense: 89810, Current HP: 57, A Avg: 1058044, D Avg: 89810, [Portal Sword(176)[230, 230, 230], Blank Shield(244)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 421: HP: 532, STR: 312117, VIT: 204, SPD: 1, LUK: 1, Attack: 397761, Defense: 86992, Current HP: 532, A Avg: 1058044, D Avg: 86992, [Portal Sword(176)[230, 230, 230], Golem Shield(245)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 420: HP: 342, STR: 312117, VIT: 48, SPD: 1, LUK: 1, Attack: 397761, Defense: 85926, Current HP: 342, A Avg: 1058044, D Avg: 85926, [Portal Sword(176)[230, 230, 230], Sticky thread shield(247)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 419: HP: 285, STR: 312117, VIT: 119, SPD: 1, LUK: 1, Attack: 397761, Defense: 86335, Current HP: 285, A Avg: 1058044, D Avg: 86335, [Portal Sword(176)[230, 230, 230], King Shield(248)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 418: HP: 460, STR: 312117, VIT: 352, SPD: 1, LUK: 1, Attack: 397761, Defense: 87387, Current HP: 460, A Avg: 1058044, D Avg: 87387, [Portal Sword(176)[230, 230, 230], Warrior's Shield(249)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 417: HP: 60, STR: 312117, VIT: 32, SPD: 1, LUK: 1, Attack: 397761, Defense: 87080, Current HP: 60, A Avg: 1058044, D Avg: 87080, [Portal Sword(176)[230, 230, 230], Ghost shield(251)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 416: HP: 68, STR: 312132, VIT: 38, SPD: 1, LUK: 1, Attack: 397776, Defense: 85656, Current HP: 68, A Avg: 1058084, D Avg: 85656, [Portal Sword(176)[230, 230, 230], Mask of the Grim Reaper(214)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 415: HP: 57, STR: 312136, VIT: 40, SPD: 1, LUK: 1, Attack: 397780, Defense: 84065, Current HP: 57, A Avg: 1058094, D Avg: 84065, [Portal Sword(176)[230, 230, 230], Conductive Barrier(208)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 414: HP: 57, STR: 312136, VIT: 136, SPD: 1, LUK: 1, Attack: 397780, Defense: 84974, Current HP: 57, A Avg: 1058094, D Avg: 84974, [Portal Sword(176)[230, 230, 230], Bulletproof Shield(235)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 413: HP: 152, STR: 312140, VIT: 136, SPD: 1, LUK: 1, Attack: 397784, Defense: 86937, Current HP: 152, A Avg: 1058105, D Avg: 86937, [Portal Sword(176)[230, 230, 230], Riot(236)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 412: HP: 133, STR: 312156, VIT: 42, SPD: 1, LUK: 1, Attack: 397800, Defense: 83983, Current HP: 133, A Avg: 1058147, D Avg: 83983, [Portal Sword(176)[230, 230, 230], Dragon's Scales(215)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 411: HP: 152, STR: 312156, VIT: 44, SPD: 1, LUK: 1, Attack: 397800, Defense: 84284, Current HP: 152, A Avg: 1058147, D Avg: 84284, [Portal Sword(176)[230, 230, 230], Dragon's Wings(216)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 410: HP: 152, STR: 312175, VIT: 44, SPD: 1, LUK: 1, Attack: 397819, Defense: 84908, Current HP: 152, A Avg: 1058198, D Avg: 84908, [Portal Sword(176)[230, 230, 230], Dragon's Head(217)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 409: HP: 76, STR: 312175, VIT: 48, SPD: 1, LUK: 1, Attack: 397819, Defense: 84470, Current HP: 76, A Avg: 1058198, D Avg: 84470, [Portal Sword(176)[230, 230, 230], Superconducting Barrier(220)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 408: HP: 342, STR: 313735, VIT: 48, SPD: 1, LUK: 1, Attack: 397858, Defense: 86836, Current HP: 342, A Avg: 1058302, D Avg: 86836, [Pinpoint(112)[230, 230, 230], C Magnum(239)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 407: HP: 342, STR: 313735, VIT: 48, SPD: 1, LUK: 1, Attack: 397858, Defense: 86836, Current HP: 342, A Avg: 1058302, D Avg: 86836, [Pinpoint(112)[230, 230, 230], C Magnum(239)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 406: HP: 300, STR: 312312, VIT: 128, SPD: 1, LUK: 1, Attack: 397956, Defense: 86240, Current HP: 300, A Avg: 1058562, D Avg: 86240, [Portal Sword(176)[230, 230, 230], Goblin Hand(250)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 405: HP: 437, STR: 312351, VIT: 289, SPD: 1, LUK: 1, Attack: 397995, Defense: 85283, Current HP: 437, A Avg: 1058666, D Avg: 85283, [Portal Sword(176)[230, 230, 230], Metalization(228)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 404: HP: 285, STR: 313092, VIT: 119, SPD: 1, LUK: 1, Attack: 398021, Defense: 86335, Current HP: 285, A Avg: 1058735, D Avg: 86335, [Jack Knife(185)[230, 230, 230], King Shield(248)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 403: HP: 1140, STR: 312234, VIT: 85, SPD: 1, LUK: 1, Attack: 398086, Defense: 86002, Current HP: 1140, A Avg: 1058908, D Avg: 86002, [Santoku(159)[230, 230, 230], Frying Pan(231)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 402: HP: 57, STR: 312897, VIT: 32, SPD: 1, LUK: 1, Attack: 398541, Defense: 84168, Current HP: 57, A Avg: 1060119, D Avg: 84168, [Portal Sword(176)[230, 230, 230], Magnum(237)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 401: HP: 180, STR: 312234, VIT: 288, SPD: 1, LUK: 1, Attack: 398762, Defense: 87076, Current HP: 180, A Avg: 1060706, D Avg: 87076, [Moon Knuckle(153)[230, 230, 230], Energy Shield(227)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 400: HP: 180, STR: 312234, VIT: 288, SPD: 1, LUK: 1, Attack: 398762, Defense: 87076, Current HP: 180, A Avg: 1060706, D Avg: 87076, [Moon Knuckle(153)[230, 230, 230], Energy Shield(227)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 399: HP: 57, STR: 313287, VIT: 32, SPD: 1, LUK: 1, Attack: 398931, Defense: 84376, Current HP: 57, A Avg: 1061156, D Avg: 84376, [Portal Sword(176)[230, 230, 230], V Magnum(238)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 398: HP: 304, STR: 312682, VIT: 176, SPD: 1, LUK: 1, Attack: 399171, Defense: 84598, Current HP: 304, A Avg: 1061794, D Avg: 84598, [Cuttlefish(178)[230, 230, 230], Superconducting Barrier(220)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 397: HP: 247, STR: 313677, VIT: 32, SPD: 1, LUK: 1, Attack: 399321, Defense: 86820, Current HP: 247, A Avg: 1062193, D Avg: 86820, [Portal Sword(176)[230, 230, 230], C Magnum(239)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 396: HP: 437, STR: 316017, VIT: 192, SPD: 1, LUK: 1, Attack: 401830, Defense: 89970, Current HP: 437, A Avg: 1068867, D Avg: 89970, [Spear of Regression(182)[230, 230, 230], Blank Shield(244)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 395: HP: 171, STR: 320180, VIT: 56, SPD: 1, LUK: 1, Attack: 404303, Defense: 84062, Current HP: 171, A Avg: 1075445, D Avg: 84062, [Pinpoint(112)[230, 230, 230], Wings of Beast(210)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 394: HP: 152, STR: 320180, VIT: 48, SPD: 1, LUK: 1, Attack: 404303, Defense: 85718, Current HP: 152, A Avg: 1075445, D Avg: 85718, [Pinpoint(112)[230, 230, 230], Shield of Thousand(246)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 393: HP: 171, STR: 320180, VIT: 56, SPD: 1, LUK: 1, Attack: 404303, Defense: 84062, Current HP: 171, A Avg: 1075445, D Avg: 84062, [Pinpoint(112)[230, 230, 230], Wings of Beast(210)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 392: HP: 152, STR: 320180, VIT: 48, SPD: 1, LUK: 1, Attack: 404303, Defense: 85718, Current HP: 152, A Avg: 1075445, D Avg: 85718, [Pinpoint(112)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 391: HP: 190, STR: 320220, VIT: 56, SPD: 1, LUK: 1, Attack: 404343, Defense: 84556, Current HP: 190, A Avg: 1075552, D Avg: 84556, [Pinpoint(112)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 390: HP: 190, STR: 320220, VIT: 56, SPD: 1, LUK: 1, Attack: 404343, Defense: 84556, Current HP: 190, A Avg: 1075552, D Avg: 84556, [Pinpoint(112)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 389: HP: 209, STR: 320240, VIT: 64, SPD: 1, LUK: 1, Attack: 404363, Defense: 84070, Current HP: 209, A Avg: 1075605, D Avg: 84070, [Pinpoint(112)[230, 230, 230], Small Dragon Sword(224)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 388: HP: 209, STR: 320240, VIT: 64, SPD: 1, LUK: 1, Attack: 404363, Defense: 84070, Current HP: 209, A Avg: 1075605, D Avg: 84070, [Pinpoint(112)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 387: HP: 171, STR: 320300, VIT: 56, SPD: 1, LUK: 1, Attack: 404423, Defense: 83919, Current HP: 171, A Avg: 1075765, D Avg: 83919, [Pinpoint(112)[230, 230, 230], Small Sword(218)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 386: HP: 209, STR: 320300, VIT: 56, SPD: 1, LUK: 1, Attack: 404423, Defense: 83945, Current HP: 209, A Avg: 1075765, D Avg: 83945, [Pinpoint(112)[230, 230, 230], Small Lion(219)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 385: HP: 171, STR: 320300, VIT: 56, SPD: 1, LUK: 1, Attack: 404423, Defense: 83919, Current HP: 171, A Avg: 1075765, D Avg: 83919, [Pinpoint(112)[230, 230, 230], Small Sword(218)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 384: HP: 209, STR: 320300, VIT: 56, SPD: 1, LUK: 1, Attack: 404423, Defense: 83945, Current HP: 209, A Avg: 1075765, D Avg: 83945, [Pinpoint(112)[230, 230, 230], Small Lion(219)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 383: HP: 152, STR: 320380, VIT: 48, SPD: 1, LUK: 1, Attack: 404503, Defense: 84236, Current HP: 152, A Avg: 1075977, D Avg: 84236, [Pinpoint(112)[230, 230, 230], Dragon Sword(225)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 382: HP: 152, STR: 320380, VIT: 48, SPD: 1, LUK: 1, Attack: 404503, Defense: 84236, Current HP: 152, A Avg: 1075977, D Avg: 84236, [Pinpoint(112)[230, 230, 230], Dragon Sword(225)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 381: HP: 190, STR: 320420, VIT: 67, SPD: 1, LUK: 1, Attack: 404543, Defense: 85295, Current HP: 190, A Avg: 1076084, D Avg: 85295, [Pinpoint(112)[230, 230, 230], Wave Motion Sword(226)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 380: HP: 190, STR: 320420, VIT: 67, SPD: 1, LUK: 1, Attack: 404543, Defense: 85295, Current HP: 190, A Avg: 1076084, D Avg: 85295, [Pinpoint(112)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 379: HP: 722, STR: 320580, VIT: 368, SPD: 1, LUK: 1, Attack: 404703, Defense: 87936, Current HP: 722, A Avg: 1076509, D Avg: 87936, [Pinpoint(112)[230, 230, 230], Storm Wall(242)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 378: HP: 722, STR: 320580, VIT: 368, SPD: 1, LUK: 1, Attack: 404703, Defense: 87936, Current HP: 722, A Avg: 1076509, D Avg: 87936, [Pinpoint(112)[230, 230, 230], Storm Wall(242)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 377: HP: 152, STR: 320980, VIT: 48, SPD: 1, LUK: 1, Attack: 405103, Defense: 87876, Current HP: 152, A Avg: 1077573, D Avg: 87876, [Pinpoint(112)[230, 230, 230], Black Sword Breath(252)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 376: HP: 152, STR: 320980, VIT: 48, SPD: 1, LUK: 1, Attack: 405103, Defense: 87876, Current HP: 152, A Avg: 1077573, D Avg: 87876, [Pinpoint(112)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 375: HP: 76, STR: 320120, VIT: 40, SPD: 1, LUK: 1, Attack: 405764, Defense: 84046, Current HP: 76, A Avg: 1079332, D Avg: 84046, [Portal Sword(176)[230, 230, 230], Wings of Beast(210)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 374: HP: 57, STR: 320120, VIT: 32, SPD: 1, LUK: 1, Attack: 405764, Defense: 85702, Current HP: 57, A Avg: 1079332, D Avg: 85702, [Portal Sword(176)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 373: HP: 95, STR: 320160, VIT: 40, SPD: 1, LUK: 1, Attack: 405804, Defense: 84540, Current HP: 95, A Avg: 1079438, D Avg: 84540, [Portal Sword(176)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 372: HP: 114, STR: 320180, VIT: 48, SPD: 1, LUK: 1, Attack: 405824, Defense: 84054, Current HP: 114, A Avg: 1079491, D Avg: 84054, [Portal Sword(176)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 371: HP: 76, STR: 320240, VIT: 40, SPD: 1, LUK: 1, Attack: 405884, Defense: 83903, Current HP: 76, A Avg: 1079651, D Avg: 83903, [Portal Sword(176)[230, 230, 230], Small Sword(218)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 370: HP: 114, STR: 320240, VIT: 40, SPD: 1, LUK: 1, Attack: 405884, Defense: 83929, Current HP: 114, A Avg: 1079651, D Avg: 83929, [Portal Sword(176)[230, 230, 230], Small Lion(219)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 369: HP: 57, STR: 320320, VIT: 32, SPD: 1, LUK: 1, Attack: 405964, Defense: 84220, Current HP: 57, A Avg: 1079864, D Avg: 84220, [Portal Sword(176)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 368: HP: 380, STR: 320120, VIT: 48, SPD: 1, LUK: 1, Attack: 405998, Defense: 85718, Current HP: 380, A Avg: 1079954, D Avg: 85718, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 367: HP: 380, STR: 320120, VIT: 48, SPD: 1, LUK: 1, Attack: 405998, Defense: 85718, Current HP: 380, A Avg: 1079954, D Avg: 85718, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 366: HP: 95, STR: 320360, VIT: 51, SPD: 1, LUK: 1, Attack: 406004, Defense: 85279, Current HP: 95, A Avg: 1079970, D Avg: 85279, [Portal Sword(176)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 365: HP: 627, STR: 320520, VIT: 352, SPD: 1, LUK: 1, Attack: 406164, Defense: 87920, Current HP: 627, A Avg: 1080396, D Avg: 87920, [Portal Sword(176)[230, 230, 230], Storm Wall(242)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 364: HP: 57, STR: 320920, VIT: 32, SPD: 1, LUK: 1, Attack: 406564, Defense: 87860, Current HP: 57, A Avg: 1081460, D Avg: 87860, [Portal Sword(176)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 363: HP: 190, STR: 320760, VIT: 67, SPD: 1, LUK: 1, Attack: 407811, Defense: 85295, Current HP: 190, A Avg: 1084777, D Avg: 85295, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 362: HP: 190, STR: 320760, VIT: 67, SPD: 1, LUK: 1, Attack: 407811, Defense: 85295, Current HP: 190, A Avg: 1084777, D Avg: 85295, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 361: HP: 152, STR: 336125, VIT: 51, SPD: 1, LUK: 1, Attack: 419897, Defense: 83914, Current HP: 152, A Avg: 1116926, D Avg: 83914, [Wasp Knife(105)[230, 230, 230], Titanium Shield(205)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 360: HP: 1121, STR: 336146, VIT: 51, SPD: 1, LUK: 1, Attack: 420087, Defense: 85968, Current HP: 1121, A Avg: 1117431, D Avg: 85968, [Rusty Knife(156)[230, 230, 230], Frying Pan(231)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 359: HP: 133, STR: 336474, VIT: 25, SPD: 1, LUK: 1, Attack: 420246, Defense: 83953, Current HP: 133, A Avg: 1117854, D Avg: 83953, [Short Sword(103)[230, 230, 230], Tower Shield(213)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 358: HP: 133, STR: 336482, VIT: 25, SPD: 1, LUK: 1, Attack: 420293, Defense: 83953, Current HP: 133, A Avg: 1117979, D Avg: 83953, [Long Sword(104)[230, 230, 230], Tower Shield(213)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 357: HP: 114, STR: 336461, VIT: 17, SPD: 1, LUK: 1, Attack: 420317, Defense: 83854, Current HP: 114, A Avg: 1118043, D Avg: 83854, [Emerald Sword(115)[230, 230, 230], Emerald Shield(209)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 356: HP: 171, STR: 336491, VIT: 137, SPD: 1, LUK: 1, Attack: 420458, Defense: 86977, Current HP: 171, A Avg: 1118418, D Avg: 86977, [Phantom Sword(117)[230, 230, 230], Aurora Shield(240)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 355: HP: 547, STR: 336482, VIT: 190, SPD: 1, LUK: 1, Attack: 420488, Defense: 86978, Current HP: 547, A Avg: 1118498, D Avg: 86978, [Crescent(141)[230, 230, 230], Golem Shield(245)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 354: HP: 114, STR: 336503, VIT: 17, SPD: 1, LUK: 1, Attack: 420691, Defense: 83945, Current HP: 114, A Avg: 1119038, D Avg: 83945, [Sword of the Spirit Tree(125)[230, 230, 230], Hardwood Shield(223)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 353: HP: 342, STR: 336167, VIT: 51, SPD: 1, LUK: 1, Attack: 420823, Defense: 85019, Current HP: 342, A Avg: 1119389, D Avg: 85019, [Penetra(161)[230, 230, 230], Huge Shield(234)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 352: HP: 1235, STR: 336146, VIT: 85, SPD: 1, LUK: 1, Attack: 420854, Defense: 86002, Current HP: 1235, A Avg: 1119471, D Avg: 86002, [Thin Blade(158)[230, 230, 230], Frying Pan(231)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 351: HP: 186, STR: 336495, VIT: 128, SPD: 1, LUK: 1, Attack: 420917, Defense: 86968, Current HP: 186, A Avg: 1119639, D Avg: 86968, [Dreaming Sword(128)[230, 230, 230], Aurora Shield(240)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 350: HP: 551, STR: 336487, VIT: 193, SPD: 1, LUK: 1, Attack: 421000, Defense: 86981, Current HP: 551, A Avg: 1119859, D Avg: 86981, [Volcano(142)[230, 230, 230], Golem Shield(245)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 349: HP: 1121, STR: 336209, VIT: 51, SPD: 1, LUK: 1, Attack: 421047, Defense: 85968, Current HP: 1121, A Avg: 1119985, D Avg: 85968, [Willow Blade(157)[230, 230, 230], Frying Pan(231)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 348: HP: 551, STR: 336587, VIT: 221, SPD: 1, LUK: 1, Attack: 421321, Defense: 87009, Current HP: 551, A Avg: 1120713, D Avg: 87009, [Irruption(154)[230, 230, 230], Golem Shield(245)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 347: HP: 160, STR: 336545, VIT: 48, SPD: 1, LUK: 1, Attack: 421333, Defense: 83771, Current HP: 160, A Avg: 1120745, D Avg: 83771, [Pulse Knife(165)[230, 230, 230], Pot Lid(201)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 346: HP: 160, STR: 336545, VIT: 48, SPD: 1, LUK: 1, Attack: 421333, Defense: 83781, Current HP: 160, A Avg: 1120745, D Avg: 83781, [Pulse Knife(165)[230, 230, 230], High Pot Lid(202)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 345: HP: 152, STR: 336545, VIT: 59, SPD: 1, LUK: 1, Attack: 421333, Defense: 83928, Current HP: 152, A Avg: 1120745, D Avg: 83928, [Pulse Knife(165)[230, 230, 230], Wooden Shield(203)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 344: HP: 152, STR: 336545, VIT: 64, SPD: 1, LUK: 1, Attack: 421333, Defense: 83868, Current HP: 152, A Avg: 1120745, D Avg: 83868, [Pulse Knife(165)[230, 230, 230], Iron Shield(204)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 343: HP: 152, STR: 336545, VIT: 51, SPD: 1, LUK: 1, Attack: 421333, Defense: 83914, Current HP: 152, A Avg: 1120745, D Avg: 83914, [Pulse Knife(165)[230, 230, 230], Titanium Shield(205)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 342: HP: 152, STR: 336545, VIT: 68, SPD: 1, LUK: 1, Attack: 421333, Defense: 83957, Current HP: 152, A Avg: 1120745, D Avg: 83957, [Pulse Knife(165)[230, 230, 230], Large iron Shield(206)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 341: HP: 160, STR: 336545, VIT: 56, SPD: 1, LUK: 1, Attack: 421333, Defense: 83932, Current HP: 160, A Avg: 1120745, D Avg: 83932, [Pulse Knife(165)[230, 230, 230], Magic Shield(207)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
