Rank 1000: HP: 750, STR: 289092, VIT: 672, SPD: 32, LUK: 1, Attack: 374645, Defense: 84561, Current HP: 750, A Avg: 996555, D Avg: 84561, [Hammer of Justice(186)[230, 230, 230], Small Lion(219)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 406: HP: 456, STR: 313524, VIT: 900, SPD: 32, LUK: 1, Attack: 399168, Defense: 85491, Current HP: 456, A Avg: 1061786, D Avg: 85491, [Portal Sword(176)[230, 230, 230], Black Hole(229)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 405: HP: 636, STR: 313524, VIT: 931, SPD: 32, LUK: 1, Attack: 399168, Defense: 87849, Current HP: 636, A Avg: 1061786, D Avg: 87849, [Portal Sword(176)[230, 230, 230], White Hole(230)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 404: HP: 1064, STR: 315069, VIT: 78, SPD: 34, LUK: 1, Attack: 399192, Defense: 86866, Current HP: 1064, A Avg: 1061850, D Avg: 86866, [Pinpoint(112)[230, 230, 230], C Magnum(239)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 403: HP: 1064, STR: 315069, VIT: 78, SPD: 34, LUK: 1, Attack: 399192, Defense: 86866, Current HP: 1064, A Avg: 1061850, D Avg: 86866, [Pinpoint(112)[230, 230, 230], C Magnum(239)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 402: HP: 1060, STR: 313645, VIT: 948, SPD: 32, LUK: 1, Attack: 399289, Defense: 87060, Current HP: 1060, A Avg: 1062108, D Avg: 87060, [Portal Sword(176)[230, 230, 230], Goblin Hand(250)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 401: HP: 798, STR: 313684, VIT: 1128, SPD: 32, LUK: 1, Attack: 399328, Defense: 86122, Current HP: 798, A Avg: 1062212, D Avg: 86122, [Portal Sword(176)[230, 230, 230], Metalization(228)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 400: HP: 560, STR: 312900, VIT: 774, SPD: 32, LUK: 1, Attack: 399428, Defense: 87562, Current HP: 560, A Avg: 1062478, D Avg: 87562, [Moon Knuckle(153)[230, 230, 230], Energy Shield(227)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 399: HP: 560, STR: 312900, VIT: 774, SPD: 32, LUK: 1, Attack: 399428, Defense: 87562, Current HP: 560, A Avg: 1062478, D Avg: 87562, [Moon Knuckle(153)[230, 230, 230], Energy Shield(227)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 398: HP: 1079, STR: 314648, VIT: 345, SPD: 32, LUK: 1, Attack: 399577, Defense: 86561, Current HP: 1079, A Avg: 1062874, D Avg: 86561, [Jack Knife(185)[230, 230, 230], King Shield(248)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 397: HP: 418, STR: 314379, VIT: 670, SPD: 34, LUK: 1, Attack: 400023, Defense: 84806, Current HP: 418, A Avg: 1064061, D Avg: 84806, [Portal Sword(176)[230, 230, 230], Magnum(237)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 396: HP: 845, STR: 313719, VIT: 753, SPD: 34, LUK: 1, Attack: 400208, Defense: 85175, Current HP: 845, A Avg: 1064553, D Avg: 85175, [Cuttlefish(178)[230, 230, 230], Superconducting Barrier(220)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 395: HP: 418, STR: 314843, VIT: 670, SPD: 34, LUK: 1, Attack: 400487, Defense: 85014, Current HP: 418, A Avg: 1065295, D Avg: 85014, [Portal Sword(176)[230, 230, 230], V Magnum(238)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 394: HP: 969, STR: 315751, VIT: 670, SPD: 34, LUK: 1, Attack: 401395, Defense: 87458, Current HP: 969, A Avg: 1067710, D Avg: 87458, [Portal Sword(176)[230, 230, 230], C Magnum(239)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 393: HP: 2603, STR: 317276, VIT: 952, SPD: 32, LUK: 1, Attack: 403089, Defense: 90730, Current HP: 2603, A Avg: 1072216, D Avg: 90730, [Spear of Regression(182)[230, 230, 230], Blank Shield(244)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 392: HP: 532, STR: 320408, VIT: 147, SPD: 32, LUK: 1, Attack: 404531, Defense: 84153, Current HP: 532, A Avg: 1076052, D Avg: 84153, [Pinpoint(112)[230, 230, 230], Wings of Beast(210)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 391: HP: 513, STR: 320408, VIT: 1598, SPD: 32, LUK: 1, Attack: 404531, Defense: 87268, Current HP: 513, A Avg: 1076052, D Avg: 87268, [Pinpoint(112)[230, 230, 230], Shield of Thousand(246)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 390: HP: 532, STR: 320408, VIT: 147, SPD: 32, LUK: 1, Attack: 404531, Defense: 84153, Current HP: 532, A Avg: 1076052, D Avg: 84153, [Pinpoint(112)[230, 230, 230], Wings of Beast(210)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 389: HP: 513, STR: 320408, VIT: 1598, SPD: 32, LUK: 1, Attack: 404531, Defense: 87268, Current HP: 513, A Avg: 1076052, D Avg: 87268, [Pinpoint(112)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 388: HP: 623, STR: 320524, VIT: 147, SPD: 32, LUK: 1, Attack: 404647, Defense: 84647, Current HP: 623, A Avg: 1076361, D Avg: 84647, [Pinpoint(112)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 387: HP: 623, STR: 320524, VIT: 147, SPD: 32, LUK: 1, Attack: 404647, Defense: 84647, Current HP: 623, A Avg: 1076361, D Avg: 84647, [Pinpoint(112)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 386: HP: 532, STR: 320756, VIT: 116, SPD: 32, LUK: 1, Attack: 404879, Defense: 83979, Current HP: 532, A Avg: 1076978, D Avg: 83979, [Pinpoint(112)[230, 230, 230], Small Sword(218)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 385: HP: 532, STR: 320756, VIT: 116, SPD: 32, LUK: 1, Attack: 404879, Defense: 83979, Current HP: 532, A Avg: 1076978, D Avg: 83979, [Pinpoint(112)[230, 230, 230], Small Sword(218)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 384: HP: 1083, STR: 320808, VIT: 854, SPD: 32, LUK: 1, Attack: 404931, Defense: 88422, Current HP: 1083, A Avg: 1077116, D Avg: 88422, [Pinpoint(112)[230, 230, 230], Storm Wall(242)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 383: HP: 1083, STR: 320808, VIT: 854, SPD: 32, LUK: 1, Attack: 404931, Defense: 88422, Current HP: 1083, A Avg: 1077116, D Avg: 88422, [Pinpoint(112)[230, 230, 230], Storm Wall(242)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 382: HP: 750, STR: 320908, VIT: 147, SPD: 32, LUK: 1, Attack: 405031, Defense: 84036, Current HP: 750, A Avg: 1077382, D Avg: 84036, [Pinpoint(112)[230, 230, 230], Small Lion(219)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 381: HP: 750, STR: 320908, VIT: 147, SPD: 32, LUK: 1, Attack: 405031, Defense: 84036, Current HP: 750, A Avg: 1077382, D Avg: 84036, [Pinpoint(112)[230, 230, 230], Small Lion(219)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 380: HP: 678, STR: 320924, VIT: 155, SPD: 32, LUK: 1, Attack: 405047, Defense: 84161, Current HP: 678, A Avg: 1077425, D Avg: 84161, [Pinpoint(112)[230, 230, 230], Small Dragon Sword(224)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 379: HP: 678, STR: 320924, VIT: 155, SPD: 32, LUK: 1, Attack: 405047, Defense: 84161, Current HP: 678, A Avg: 1077425, D Avg: 84161, [Pinpoint(112)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 378: HP: 513, STR: 321672, VIT: 78, SPD: 32, LUK: 1, Attack: 405795, Defense: 84266, Current HP: 513, A Avg: 1079414, D Avg: 84266, [Pinpoint(112)[230, 230, 230], Dragon Sword(225)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 377: HP: 513, STR: 321672, VIT: 78, SPD: 32, LUK: 1, Attack: 405795, Defense: 84266, Current HP: 513, A Avg: 1079414, D Avg: 84266, [Pinpoint(112)[230, 230, 230], Dragon Sword(225)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 376: HP: 731, STR: 322168, VIT: 219, SPD: 32, LUK: 1, Attack: 406291, Defense: 85447, Current HP: 731, A Avg: 1080734, D Avg: 85447, [Pinpoint(112)[230, 230, 230], Wave Motion Sword(226)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 375: HP: 731, STR: 322168, VIT: 219, SPD: 32, LUK: 1, Attack: 406291, Defense: 85447, Current HP: 731, A Avg: 1080734, D Avg: 85447, [Pinpoint(112)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 374: HP: 437, STR: 321108, VIT: 739, SPD: 32, LUK: 1, Attack: 406752, Defense: 84745, Current HP: 437, A Avg: 1081960, D Avg: 84745, [Portal Sword(176)[230, 230, 230], Wings of Beast(210)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 373: HP: 418, STR: 321108, VIT: 2190, SPD: 32, LUK: 1, Attack: 406752, Defense: 87860, Current HP: 418, A Avg: 1081960, D Avg: 87860, [Portal Sword(176)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 372: HP: 528, STR: 321224, VIT: 739, SPD: 32, LUK: 1, Attack: 406868, Defense: 85239, Current HP: 528, A Avg: 1082268, D Avg: 85239, [Portal Sword(176)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 371: HP: 437, STR: 321456, VIT: 708, SPD: 32, LUK: 1, Attack: 407100, Defense: 84571, Current HP: 437, A Avg: 1082885, D Avg: 84571, [Portal Sword(176)[230, 230, 230], Small Sword(218)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 370: HP: 988, STR: 321508, VIT: 1446, SPD: 32, LUK: 1, Attack: 407152, Defense: 89014, Current HP: 988, A Avg: 1083024, D Avg: 89014, [Portal Sword(176)[230, 230, 230], Storm Wall(242)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 369: HP: 655, STR: 321608, VIT: 739, SPD: 32, LUK: 1, Attack: 407252, Defense: 84628, Current HP: 655, A Avg: 1083290, D Avg: 84628, [Portal Sword(176)[230, 230, 230], Small Lion(219)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 368: HP: 583, STR: 321624, VIT: 747, SPD: 32, LUK: 1, Attack: 407268, Defense: 84753, Current HP: 583, A Avg: 1083332, D Avg: 84753, [Portal Sword(176)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 367: HP: 741, STR: 321716, VIT: 1902, SPD: 32, LUK: 1, Attack: 407594, Defense: 87572, Current HP: 741, A Avg: 1084200, D Avg: 87572, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 366: HP: 741, STR: 321716, VIT: 1902, SPD: 32, LUK: 1, Attack: 407594, Defense: 87572, Current HP: 741, A Avg: 1084200, D Avg: 87572, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 365: HP: 513, STR: 323868, VIT: 78, SPD: 32, LUK: 1, Attack: 407991, Defense: 87906, Current HP: 513, A Avg: 1085256, D Avg: 87906, [Pinpoint(112)[230, 230, 230], Black Sword Breath(252)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 364: HP: 513, STR: 323868, VIT: 78, SPD: 32, LUK: 1, Attack: 407991, Defense: 87906, Current HP: 513, A Avg: 1085256, D Avg: 87906, [Pinpoint(112)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 363: HP: 418, STR: 322372, VIT: 670, SPD: 32, LUK: 1, Attack: 408016, Defense: 84858, Current HP: 418, A Avg: 1085322, D Avg: 84858, [Portal Sword(176)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 362: HP: 636, STR: 322868, VIT: 811, SPD: 32, LUK: 1, Attack: 408512, Defense: 86039, Current HP: 636, A Avg: 1086641, D Avg: 86039, [Portal Sword(176)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 361: HP: 731, STR: 322736, VIT: 219, SPD: 32, LUK: 1, Attack: 409787, Defense: 85447, Current HP: 731, A Avg: 1090033, D Avg: 85447, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 360: HP: 731, STR: 322736, VIT: 219, SPD: 32, LUK: 1, Attack: 409787, Defense: 85447, Current HP: 731, A Avg: 1090033, D Avg: 85447, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 359: HP: 418, STR: 324568, VIT: 670, SPD: 32, LUK: 1, Attack: 410212, Defense: 88498, Current HP: 418, A Avg: 1091163, D Avg: 88498, [Portal Sword(176)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 358: HP: 513, STR: 336365, VIT: 180, SPD: 32, LUK: 1, Attack: 420137, Defense: 84043, Current HP: 513, A Avg: 1117564, D Avg: 84043, [Wasp Knife(105)[230, 230, 230], Titanium Shield(205)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 357: HP: 494, STR: 336554, VIT: 90, SPD: 32, LUK: 1, Attack: 420326, Defense: 84018, Current HP: 494, A Avg: 1118067, D Avg: 84018, [Short Sword(103)[230, 230, 230], Tower Shield(213)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 356: HP: 494, STR: 336642, VIT: 90, SPD: 32, LUK: 1, Attack: 420453, Defense: 84018, Current HP: 494, A Avg: 1118404, D Avg: 84018, [Long Sword(104)[230, 230, 230], Tower Shield(213)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 355: HP: 836, STR: 336701, VIT: 210, SPD: 32, LUK: 1, Attack: 420557, Defense: 84047, Current HP: 836, A Avg: 1118681, D Avg: 84047, [Emerald Sword(115)[230, 230, 230], Emerald Shield(209)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 354: HP: 2204, STR: 336625, VIT: 309, SPD: 32, LUK: 1, Attack: 420566, Defense: 86226, Current HP: 2204, A Avg: 1118705, D Avg: 86226, [Rusty Knife(156)[230, 230, 230], Frying Pan(231)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 353: HP: 908, STR: 336722, VIT: 1062, SPD: 32, LUK: 1, Attack: 420728, Defense: 87850, Current HP: 908, A Avg: 1119136, D Avg: 87850, [Crescent(141)[230, 230, 230], Golem Shield(245)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 352: HP: 712, STR: 336810, VIT: 472, SPD: 32, LUK: 1, Attack: 420777, Defense: 87312, Current HP: 712, A Avg: 1119266, D Avg: 87312, [Phantom Sword(117)[230, 230, 230], Aurora Shield(240)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 351: HP: 944, STR: 336902, VIT: 81, SPD: 32, LUK: 1, Attack: 421090, Defense: 84009, Current HP: 944, A Avg: 1120099, D Avg: 84009, [Sword of the Spirit Tree(125)[230, 230, 230], Hardwood Shield(223)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 350: HP: 727, STR: 336814, VIT: 462, SPD: 32, LUK: 1, Attack: 421236, Defense: 87302, Current HP: 727, A Avg: 1120487, D Avg: 87302, [Dreaming Sword(128)[230, 230, 230], Aurora Shield(240)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 349: HP: 2679, STR: 336625, VIT: 504, SPD: 32, LUK: 1, Attack: 421333, Defense: 86421, Current HP: 2679, A Avg: 1120745, D Avg: 86421, [Thin Blade(158)[230, 230, 230], Frying Pan(231)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 348: HP: 1092, STR: 336965, VIT: 1162, SPD: 32, LUK: 1, Attack: 421478, Defense: 87950, Current HP: 1092, A Avg: 1121131, D Avg: 87950, [Volcano(142)[230, 230, 230], Golem Shield(245)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 347: HP: 703, STR: 337125, VIT: 470, SPD: 32, LUK: 1, Attack: 421781, Defense: 85438, Current HP: 703, A Avg: 1121937, D Avg: 85438, [Penetra(161)[230, 230, 230], Huge Shield(234)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 346: HP: 2204, STR: 337247, VIT: 341, SPD: 32, LUK: 1, Attack: 422085, Defense: 86258, Current HP: 2204, A Avg: 1122746, D Avg: 86258, [Willow Blade(157)[230, 230, 230], Frying Pan(231)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 345: HP: 1092, STR: 337385, VIT: 1157, SPD: 32, LUK: 1, Attack: 422119, Defense: 87945, Current HP: 1092, A Avg: 1122836, D Avg: 87945, [Irruption(154)[230, 230, 230], Golem Shield(245)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 344: HP: 1124, STR: 337142, VIT: 227, SPD: 32, LUK: 1, Attack: 422240, Defense: 84155, Current HP: 1124, A Avg: 1123158, D Avg: 84155, [Yggdrasil(126)[230, 230, 230], Hardwood Shield(223)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 343: HP: 540, STR: 337822, VIT: 504, SPD: 32, LUK: 1, Attack: 422610, Defense: 84227, Current HP: 540, A Avg: 1124142, D Avg: 84227, [Pulse Knife(165)[230, 230, 230], Pot Lid(201)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 342: HP: 540, STR: 337822, VIT: 504, SPD: 32, LUK: 1, Attack: 422610, Defense: 84237, Current HP: 540, A Avg: 1124142, D Avg: 84237, [Pulse Knife(165)[230, 230, 230], High Pot Lid(202)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 341: HP: 513, STR: 337822, VIT: 544, SPD: 32, LUK: 1, Attack: 422610, Defense: 84413, Current HP: 513, A Avg: 1124142, D Avg: 84413, [Pulse Knife(165)[230, 230, 230], Wooden Shield(203)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 340: HP: 513, STR: 337822, VIT: 549, SPD: 32, LUK: 1, Attack: 422610, Defense: 84353, Current HP: 513, A Avg: 1124142, D Avg: 84353, [Pulse Knife(165)[230, 230, 230], Iron Shield(204)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 339: HP: 513, STR: 337822, VIT: 567, SPD: 32, LUK: 1, Attack: 422610, Defense: 84430, Current HP: 513, A Avg: 1124142, D Avg: 84430, [Pulse Knife(165)[230, 230, 230], Titanium Shield(205)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 338: HP: 513, STR: 337822, VIT: 584, SPD: 32, LUK: 1, Attack: 422610, Defense: 84473, Current HP: 513, A Avg: 1124142, D Avg: 84473, [Pulse Knife(165)[230, 230, 230], Large iron Shield(206)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 337: HP: 540, STR: 337822, VIT: 572, SPD: 32, LUK: 1, Attack: 422610, Defense: 84448, Current HP: 540, A Avg: 1124142, D Avg: 84448, [Pulse Knife(165)[230, 230, 230], Magic Shield(207)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 336: HP: 712, STR: 337822, VIT: 632, SPD: 32, LUK: 1, Attack: 422610, Defense: 84469, Current HP: 712, A Avg: 1124142, D Avg: 84469, [Pulse Knife(165)[230, 230, 230], Emerald Shield(209)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 335: HP: 600, STR: 337822, VIT: 542, SPD: 32, LUK: 1, Attack: 422610, Defense: 84314, Current HP: 600, A Avg: 1124142, D Avg: 84314, [Pulse Knife(165)[230, 230, 230], Clear Shield(211)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 334: HP: 640, STR: 337822, VIT: 572, SPD: 32, LUK: 1, Attack: 422610, Defense: 84591, Current HP: 640, A Avg: 1124142, D Avg: 84591, [Pulse Knife(165)[230, 230, 230], Prism Shield(212)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 333: HP: 589, STR: 337822, VIT: 576, SPD: 32, LUK: 1, Attack: 422610, Defense: 84504, Current HP: 589, A Avg: 1124142, D Avg: 84504, [Pulse Knife(165)[230, 230, 230], Tower Shield(213)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 332: HP: 906, STR: 337822, VIT: 672, SPD: 32, LUK: 1, Attack: 422610, Defense: 85234, Current HP: 906, A Avg: 1124142, D Avg: 85234, [Pulse Knife(165)[230, 230, 230], Slime Shield(221)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 331: HP: 839, STR: 337822, VIT: 567, SPD: 32, LUK: 1, Attack: 422610, Defense: 84495, Current HP: 839, A Avg: 1124142, D Avg: 84495, [Pulse Knife(165)[230, 230, 230], Hardwood Shield(223)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 330: HP: 540, STR: 337822, VIT: 956, SPD: 32, LUK: 1, Attack: 422610, Defense: 87744, Current HP: 540, A Avg: 1124142, D Avg: 87744, [Pulse Knife(165)[230, 230, 230], Energy Shield(227)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 329: HP: 2004, STR: 337822, VIT: 535, SPD: 32, LUK: 1, Attack: 422610, Defense: 86452, Current HP: 2004, A Avg: 1124142, D Avg: 86452, [Pulse Knife(165)[230, 230, 230], Frying Pan(231)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 328: HP: 1084, STR: 337822, VIT: 718, SPD: 32, LUK: 1, Attack: 422610, Defense: 85452, Current HP: 1084, A Avg: 1124142, D Avg: 85452, [Pulse Knife(165)[230, 230, 230], Slafield(232)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 327: HP: 870, STR: 337822, VIT: 672, SPD: 32, LUK: 1, Attack: 422610, Defense: 86147, Current HP: 870, A Avg: 1124142, D Avg: 86147, [Pulse Knife(165)[230, 230, 230], Mist Shield(233)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 326: HP: 703, STR: 337822, VIT: 858, SPD: 32, LUK: 1, Attack: 422610, Defense: 85826, Current HP: 703, A Avg: 1124142, D Avg: 85826, [Pulse Knife(165)[230, 230, 230], Huge Shield(234)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 325: HP: 627, STR: 337822, VIT: 920, SPD: 32, LUK: 1, Attack: 422610, Defense: 87760, Current HP: 627, A Avg: 1124142, D Avg: 87760, [Pulse Knife(165)[230, 230, 230], Aurora Shield(240)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 324: HP: 1110, STR: 337822, VIT: 777, SPD: 32, LUK: 1, Attack: 422610, Defense: 88202, Current HP: 1110, A Avg: 1124142, D Avg: 88202, [Pulse Knife(165)[230, 230, 230], Cloud Shield(241)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 323: HP: 513, STR: 337822, VIT: 504, SPD: 32, LUK: 1, Attack: 422610, Defense: 87293, Current HP: 513, A Avg: 1124142, D Avg: 87293, [Pulse Knife(165)[230, 230, 230], Graffiti(243)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 322: HP: 513, STR: 337822, VIT: 1112, SPD: 32, LUK: 1, Attack: 422610, Defense: 90890, Current HP: 513, A Avg: 1124142, D Avg: 90890, [Pulse Knife(165)[230, 230, 230], Blank Shield(244)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 321: HP: 988, STR: 337822, VIT: 1513, SPD: 32, LUK: 1, Attack: 422610, Defense: 88301, Current HP: 988, A Avg: 1124142, D Avg: 88301, [Pulse Knife(165)[230, 230, 230], Golem Shield(245)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 320: HP: 798, STR: 337822, VIT: 763, SPD: 34, LUK: 1, Attack: 422610, Defense: 86641, Current HP: 798, A Avg: 1124142, D Avg: 86641, [Pulse Knife(165)[230, 230, 230], Sticky thread shield(247)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 319: HP: 1174, STR: 337822, VIT: 814, SPD: 32, LUK: 1, Attack: 422610, Defense: 87030, Current HP: 1174, A Avg: 1124142, D Avg: 87030, [Pulse Knife(165)[230, 230, 230], King Shield(248)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 318: HP: 940, STR: 337822, VIT: 945, SPD: 32, LUK: 1, Attack: 422610, Defense: 87980, Current HP: 940, A Avg: 1124142, D Avg: 87980, [Pulse Knife(165)[230, 230, 230], Warrior's Shield(249)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 317: HP: 540, STR: 337822, VIT: 868, SPD: 32, LUK: 1, Attack: 422610, Defense: 87916, Current HP: 540, A Avg: 1124142, D Avg: 87916, [Pulse Knife(165)[230, 230, 230], Ghost shield(251)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
