Rank 1000: HP: 460, STR: 240, VIT: 272, SPD: 1, LUK: 1, Attack: 86729, Defense: 84148, Current HP: 460, A Avg: 109278, D Avg: 84148, [Cuttlefish(178)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 395: HP: 220, STR: 56, VIT: 121, SPD: 1, LUK: 1, Attack: 88223, Defense: 84010, Current HP: 220, A Avg: 111160, D Avg: 84010, [Basic(169)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 394: HP: 230, STR: 56, VIT: 103, SPD: 1, LUK: 1, Attack: 88223, Defense: 83979, Current HP: 230, A Avg: 111160, D Avg: 83979, [Basic(169)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 393: HP: 242, STR: 56, VIT: 94, SPD: 1, LUK: 1, Attack: 88223, Defense: 83931, Current HP: 242, A Avg: 111160, D Avg: 83931, [Basic(169)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 392: HP: 299, STR: 56, VIT: 103, SPD: 1, LUK: 1, Attack: 88223, Defense: 83875, Current HP: 299, A Avg: 111160, D Avg: 83875, [Basic(169)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 391: HP: 345, STR: 56, VIT: 103, SPD: 1, LUK: 1, Attack: 88223, Defense: 84122, Current HP: 345, A Avg: 111160, D Avg: 84122, [Basic(169)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 390: HP: 308, STR: 56, VIT: 108, SPD: 1, LUK: 1, Attack: 88223, Defense: 84036, Current HP: 308, A Avg: 111160, D Avg: 84036, [Basic(169)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 389: HP: 345, STR: 56, VIT: 116, SPD: 1, LUK: 1, Attack: 88223, Defense: 84678, Current HP: 345, A Avg: 111160, D Avg: 84678, [Basic(169)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 388: HP: 264, STR: 56, VIT: 94, SPD: 1, LUK: 1, Attack: 88223, Defense: 84022, Current HP: 264, A Avg: 111160, D Avg: 84022, [Basic(169)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 387: HP: 230, STR: 56, VIT: 480, SPD: 1, LUK: 1, Attack: 88223, Defense: 87268, Current HP: 230, A Avg: 111160, D Avg: 87268, [Basic(169)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 386: HP: 264, STR: 56, VIT: 168, SPD: 1, LUK: 1, Attack: 88223, Defense: 84759, Current HP: 264, A Avg: 111160, D Avg: 84759, [Basic(169)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 385: HP: 264, STR: 56, VIT: 168, SPD: 1, LUK: 1, Attack: 88223, Defense: 87086, Current HP: 264, A Avg: 111160, D Avg: 87086, [Basic(169)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 384: HP: 1320, STR: 56, VIT: 94, SPD: 1, LUK: 1, Attack: 88223, Defense: 86011, Current HP: 1320, A Avg: 111160, D Avg: 86011, [Basic(169)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 383: HP: 506, STR: 56, VIT: 142, SPD: 1, LUK: 1, Attack: 88223, Defense: 84876, Current HP: 506, A Avg: 111160, D Avg: 84876, [Basic(169)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 382: HP: 391, STR: 56, VIT: 116, SPD: 1, LUK: 1, Attack: 88223, Defense: 85591, Current HP: 391, A Avg: 111160, D Avg: 85591, [Basic(169)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 381: HP: 440, STR: 56, VIT: 94, SPD: 1, LUK: 1, Attack: 88223, Defense: 85062, Current HP: 440, A Avg: 111160, D Avg: 85062, [Basic(169)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 380: HP: 352, STR: 56, VIT: 272, SPD: 1, LUK: 1, Attack: 88223, Defense: 87112, Current HP: 352, A Avg: 111160, D Avg: 87112, [Basic(169)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 379: HP: 230, STR: 56, VIT: 90, SPD: 1, LUK: 1, Attack: 88223, Defense: 87515, Current HP: 230, A Avg: 111160, D Avg: 87515, [Basic(169)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 378: HP: 220, STR: 56, VIT: 90, SPD: 1, LUK: 1, Attack: 88223, Defense: 86879, Current HP: 220, A Avg: 111160, D Avg: 86879, [Basic(169)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 377: HP: 220, STR: 56, VIT: 90, SPD: 1, LUK: 1, Attack: 88223, Defense: 89868, Current HP: 220, A Avg: 111160, D Avg: 89868, [Basic(169)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 376: HP: 770, STR: 56, VIT: 364, SPD: 1, LUK: 1, Attack: 88223, Defense: 87152, Current HP: 770, A Avg: 111160, D Avg: 87152, [Basic(169)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 375: HP: 550, STR: 56, VIT: 116, SPD: 1, LUK: 1, Attack: 88223, Defense: 85994, Current HP: 550, A Avg: 111160, D Avg: 85994, [Basic(169)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 374: HP: 484, STR: 56, VIT: 229, SPD: 1, LUK: 1, Attack: 88223, Defense: 86445, Current HP: 484, A Avg: 111160, D Avg: 86445, [Basic(169)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 373: HP: 690, STR: 56, VIT: 610, SPD: 1, LUK: 1, Attack: 88223, Defense: 87645, Current HP: 690, A Avg: 111160, D Avg: 87645, [Basic(169)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 372: HP: 230, STR: 56, VIT: 90, SPD: 1, LUK: 1, Attack: 88223, Defense: 87138, Current HP: 230, A Avg: 111160, D Avg: 87138, [Basic(169)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 371: HP: 60, STR: 1269, VIT: 102, SPD: 1, LUK: 1, Attack: 88930, Defense: 84238, Current HP: 60, A Avg: 111162, D Avg: 84238, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 370: HP: 242, STR: 59, VIT: 103, SPD: 1, LUK: 1, Attack: 88226, Defense: 84109, Current HP: 242, A Avg: 111164, D Avg: 84109, [Basic(169)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 369: HP: 220, STR: 59, VIT: 90, SPD: 1, LUK: 1, Attack: 88226, Defense: 85760, Current HP: 220, A Avg: 111164, D Avg: 85760, [Basic(169)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 368: HP: 239, STR: 62, VIT: 101, SPD: 1, LUK: 1, Attack: 88229, Defense: 85719, Current HP: 239, A Avg: 111168, D Avg: 85719, [Basic(169)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 367: HP: 100, STR: 769, VIT: 127, SPD: 1, LUK: 1, Attack: 88936, Defense: 84263, Current HP: 100, A Avg: 111170, D Avg: 84263, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 366: HP: 220, STR: 64, VIT: 103, SPD: 1, LUK: 1, Attack: 88231, Defense: 84128, Current HP: 220, A Avg: 111171, D Avg: 84128, [Basic(169)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 220, STR: 64, VIT: 256, SPD: 1, LUK: 1, Attack: 88231, Defense: 85094, Current HP: 220, A Avg: 111171, D Avg: 85094, [Basic(169)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 364: HP: 330, STR: 65, VIT: 256, SPD: 1, LUK: 1, Attack: 88232, Defense: 87057, Current HP: 330, A Avg: 111172, D Avg: 87057, [Basic(169)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 176, STR: 352, VIT: 51, SPD: 1, LUK: 1, Attack: 88234, Defense: 84187, Current HP: 176, A Avg: 111174, D Avg: 84187, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 308, STR: 72, VIT: 108, SPD: 1, LUK: 1, Attack: 88239, Defense: 84049, Current HP: 308, A Avg: 111181, D Avg: 84049, [Basic(169)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 361: HP: 330, STR: 72, VIT: 110, SPD: 1, LUK: 1, Attack: 88239, Defense: 84350, Current HP: 330, A Avg: 111181, D Avg: 84350, [Basic(169)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 360: HP: 264, STR: 76, VIT: 103, SPD: 1, LUK: 1, Attack: 88243, Defense: 84603, Current HP: 264, A Avg: 111186, D Avg: 84603, [Basic(169)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 359: HP: 460, STR: 3136, VIT: 272, SPD: 1, LUK: 1, Attack: 88949, Defense: 84460, Current HP: 460, A Avg: 111186, D Avg: 84460, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 358: HP: 330, STR: 80, VIT: 110, SPD: 1, LUK: 1, Attack: 88247, Defense: 84974, Current HP: 330, A Avg: 111191, D Avg: 84974, [Basic(169)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 242, STR: 80, VIT: 116, SPD: 1, LUK: 1, Attack: 88247, Defense: 84538, Current HP: 242, A Avg: 111191, D Avg: 84538, [Basic(169)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 286, STR: 85, VIT: 116, SPD: 1, LUK: 1, Attack: 88252, Defense: 84122, Current HP: 286, A Avg: 111197, D Avg: 84122, [Basic(169)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 176, STR: 374, VIT: 51, SPD: 1, LUK: 1, Attack: 88256, Defense: 87879, Current HP: 176, A Avg: 111202, D Avg: 87879, [Wild Card(175)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 354: HP: 660, STR: 1134, VIT: 306, SPD: 1, LUK: 1, Attack: 88962, Defense: 84442, Current HP: 660, A Avg: 111202, D Avg: 84442, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 353: HP: 100, STR: 798, VIT: 127, SPD: 1, LUK: 1, Attack: 88965, Defense: 87955, Current HP: 100, A Avg: 111206, D Avg: 87955, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 352: HP: 874, STR: 441, VIT: 363, SPD: 1, LUK: 1, Attack: 88269, Defense: 87788, Current HP: 874, A Avg: 111218, D Avg: 87788, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 500, STR: 3164, VIT: 292, SPD: 1, LUK: 1, Attack: 88977, Defense: 85520, Current HP: 500, A Avg: 111221, D Avg: 85520, [Spear of Regression(182)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 350: HP: 60, STR: 1316, VIT: 102, SPD: 1, LUK: 1, Attack: 88977, Defense: 87930, Current HP: 60, A Avg: 111221, D Avg: 87930, [Neural Edge(190)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 349: HP: 242, STR: 110, VIT: 103, SPD: 1, LUK: 1, Attack: 88277, Defense: 83966, Current HP: 242, A Avg: 111229, D Avg: 83966, [Basic(169)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 348: HP: 286, STR: 110, VIT: 103, SPD: 1, LUK: 1, Attack: 88277, Defense: 83992, Current HP: 286, A Avg: 111229, D Avg: 83992, [Basic(169)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 347: HP: 1496, STR: 459, VIT: 883, SPD: 1, LUK: 1, Attack: 88287, Defense: 88451, Current HP: 1496, A Avg: 111241, D Avg: 88451, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 346: HP: 660, STR: 1176, VIT: 306, SPD: 1, LUK: 1, Attack: 89004, Defense: 88134, Current HP: 660, A Avg: 111255, D Avg: 88134, [Stargazer(183)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 345: HP: 506, STR: 136, VIT: 246, SPD: 1, LUK: 1, Attack: 88303, Defense: 86358, Current HP: 506, A Avg: 111261, D Avg: 86358, [Basic(169)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 220, STR: 144, VIT: 90, SPD: 1, LUK: 1, Attack: 88311, Defense: 84278, Current HP: 220, A Avg: 111271, D Avg: 84278, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 343: HP: 660, STR: 152, VIT: 499, SPD: 1, LUK: 1, Attack: 88319, Defense: 85493, Current HP: 660, A Avg: 111281, D Avg: 85493, [Basic(169)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 342: HP: 264, STR: 161, VIT: 122, SPD: 1, LUK: 1, Attack: 88328, Defense: 85350, Current HP: 264, A Avg: 111293, D Avg: 85350, [Basic(169)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 176, STR: 672, VIT: 51, SPD: 1, LUK: 1, Attack: 88333, Defense: 84187, Current HP: 176, A Avg: 111299, D Avg: 84187, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 340: HP: 176, STR: 714, VIT: 51, SPD: 1, LUK: 1, Attack: 88375, Defense: 87879, Current HP: 176, A Avg: 111352, D Avg: 87879, [Neural Edge(190)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 339: HP: 1060, STR: 3276, VIT: 612, SPD: 1, LUK: 1, Attack: 89089, Defense: 88180, Current HP: 1060, A Avg: 111361, D Avg: 88180, [Spear of Regression(182)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 338: HP: 176, STR: 512, VIT: 51, SPD: 1, LUK: 1, Attack: 88394, Defense: 84395, Current HP: 176, A Avg: 111376, D Avg: 84395, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 337: HP: 880, STR: 229, VIT: 610, SPD: 1, LUK: 1, Attack: 88396, Defense: 88178, Current HP: 880, A Avg: 111378, D Avg: 88178, [Basic(169)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 336: HP: 836, STR: 592, VIT: 363, SPD: 1, LUK: 1, Attack: 88420, Defense: 84499, Current HP: 836, A Avg: 111409, D Avg: 84499, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 335: HP: 260, STR: 1269, VIT: 102, SPD: 1, LUK: 1, Attack: 89151, Defense: 86890, Current HP: 260, A Avg: 111438, D Avg: 86890, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 334: HP: 836, STR: 629, VIT: 363, SPD: 1, LUK: 1, Attack: 88457, Defense: 88191, Current HP: 836, A Avg: 111455, D Avg: 88191, [Stargazer(183)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 333: HP: 616, STR: 2651, VIT: 311, SPD: 1, LUK: 1, Attack: 88464, Defense: 90089, Current HP: 616, A Avg: 111464, D Avg: 90089, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 332: HP: 60, STR: 1539, VIT: 102, SPD: 1, LUK: 1, Attack: 89200, Defense: 84446, Current HP: 60, A Avg: 111500, D Avg: 84446, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 331: HP: 176, STR: 832, VIT: 51, SPD: 1, LUK: 1, Attack: 88493, Defense: 84395, Current HP: 176, A Avg: 111501, D Avg: 84395, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 330: HP: 100, STR: 1039, VIT: 127, SPD: 1, LUK: 1, Attack: 89206, Defense: 84471, Current HP: 100, A Avg: 111507, D Avg: 84471, [Basic(169)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 329: HP: 660, STR: 1404, VIT: 306, SPD: 1, LUK: 1, Attack: 89232, Defense: 84650, Current HP: 660, A Avg: 111540, D Avg: 84650, [Stargazer(183)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 328: HP: 460, STR: 3429, VIT: 272, SPD: 1, LUK: 1, Attack: 89242, Defense: 84408, Current HP: 460, A Avg: 111552, D Avg: 84408, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 327: HP: 220, STR: 376, VIT: 90, SPD: 1, LUK: 1, Attack: 88543, Defense: 84226, Current HP: 220, A Avg: 111564, D Avg: 84226, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 326: HP: 396, STR: 672, VIT: 51, SPD: 1, LUK: 1, Attack: 88554, Defense: 86839, Current HP: 396, A Avg: 111578, D Avg: 86839, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 325: HP: 220, STR: 399, VIT: 90, SPD: 1, LUK: 1, Attack: 88566, Defense: 87918, Current HP: 220, A Avg: 111593, D Avg: 87918, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 324: HP: 836, STR: 752, VIT: 363, SPD: 1, LUK: 1, Attack: 88580, Defense: 84707, Current HP: 836, A Avg: 111610, D Avg: 84707, [Stargazer(183)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 323: HP: 396, STR: 992, VIT: 51, SPD: 1, LUK: 1, Attack: 88653, Defense: 86839, Current HP: 396, A Avg: 111702, D Avg: 86839, [Neural Edge(190)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 322: HP: 460, STR: 3556, VIT: 272, SPD: 1, LUK: 1, Attack: 89369, Defense: 88100, Current HP: 460, A Avg: 111711, D Avg: 88100, [Spear of Regression(182)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 321: HP: 220, STR: 536, VIT: 90, SPD: 1, LUK: 1, Attack: 88703, Defense: 84434, Current HP: 220, A Avg: 111765, D Avg: 84434, [Basic(169)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 320: HP: 1056, STR: 912, VIT: 363, SPD: 1, LUK: 1, Attack: 88740, Defense: 87151, Current HP: 1056, A Avg: 111812, D Avg: 87151, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 319: HP: 260, STR: 1809, VIT: 102, SPD: 1, LUK: 1, Attack: 89470, Defense: 86890, Current HP: 260, A Avg: 111837, D Avg: 86890, [Neural Edge(190)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 318: HP: 300, STR: 1309, VIT: 127, SPD: 1, LUK: 1, Attack: 89476, Defense: 86915, Current HP: 300, A Avg: 111845, D Avg: 86915, [Basic(169)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 317: HP: 860, STR: 1674, VIT: 306, SPD: 1, LUK: 1, Attack: 89502, Defense: 87094, Current HP: 860, A Avg: 111877, D Avg: 87094, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 316: HP: 460, STR: 3699, VIT: 272, SPD: 1, LUK: 1, Attack: 89512, Defense: 84616, Current HP: 460, A Avg: 111890, D Avg: 84616, [Spear of Regression(182)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 315: HP: 440, STR: 696, VIT: 90, SPD: 1, LUK: 1, Attack: 88863, Defense: 86878, Current HP: 440, A Avg: 111967, D Avg: 86878, [Basic(169)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 314: HP: 437, STR: 3851, VIT: 256, SPD: 1, LUK: 1, Attack: 89664, Defense: 90034, Current HP: 437, A Avg: 112080, D Avg: 90034, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 313: HP: 660, STR: 3969, VIT: 272, SPD: 1, LUK: 1, Attack: 89782, Defense: 87060, Current HP: 660, A Avg: 112227, D Avg: 87060, [Spear of Regression(182)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 312: HP: 644, STR: 1097, VIT: 155, SPD: 1, LUK: 1, Attack: 91006, Defense: 83878, Current HP: 644, A Avg: 114667, D Avg: 83878, [Spectral Sword Shigure(172)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 311: HP: 644, STR: 1097, VIT: 155, SPD: 1, LUK: 1, Attack: 91006, Defense: 83888, Current HP: 644, A Avg: 114667, D Avg: 83888, [Spectral Sword Shigure(172)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 310: HP: 616, STR: 1097, VIT: 175, SPD: 1, LUK: 1, Attack: 91006, Defense: 84044, Current HP: 616, A Avg: 114667, D Avg: 84044, [Spectral Sword Shigure(172)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 309: HP: 616, STR: 1097, VIT: 183, SPD: 1, LUK: 1, Attack: 91006, Defense: 83987, Current HP: 616, A Avg: 114667, D Avg: 83987, [Spectral Sword Shigure(172)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 308: HP: 616, STR: 1097, VIT: 162, SPD: 1, LUK: 1, Attack: 91006, Defense: 84025, Current HP: 616, A Avg: 114667, D Avg: 84025, [Spectral Sword Shigure(172)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 307: HP: 616, STR: 1097, VIT: 189, SPD: 1, LUK: 1, Attack: 91006, Defense: 84078, Current HP: 616, A Avg: 114667, D Avg: 84078, [Spectral Sword Shigure(172)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 306: HP: 644, STR: 1097, VIT: 168, SPD: 1, LUK: 1, Attack: 91006, Defense: 84044, Current HP: 644, A Avg: 114667, D Avg: 84044, [Spectral Sword Shigure(172)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 305: HP: 638, STR: 1097, VIT: 162, SPD: 1, LUK: 1, Attack: 91006, Defense: 83999, Current HP: 638, A Avg: 114667, D Avg: 83999, [Spectral Sword Shigure(172)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 304: HP: 713, STR: 1097, VIT: 168, SPD: 1, LUK: 1, Attack: 91006, Defense: 83940, Current HP: 713, A Avg: 114667, D Avg: 83940, [Spectral Sword Shigure(172)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 303: HP: 759, STR: 1097, VIT: 168, SPD: 1, LUK: 1, Attack: 91006, Defense: 84187, Current HP: 759, A Avg: 114667, D Avg: 84187, [Spectral Sword Shigure(172)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 302: HP: 704, STR: 1097, VIT: 175, SPD: 1, LUK: 1, Attack: 91006, Defense: 84103, Current HP: 704, A Avg: 114667, D Avg: 84103, [Spectral Sword Shigure(172)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 301: HP: 759, STR: 1097, VIT: 181, SPD: 1, LUK: 1, Attack: 91006, Defense: 84743, Current HP: 759, A Avg: 114667, D Avg: 84743, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 300: HP: 660, STR: 1097, VIT: 162, SPD: 1, LUK: 1, Attack: 91006, Defense: 84090, Current HP: 660, A Avg: 114667, D Avg: 84090, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 299: HP: 644, STR: 1097, VIT: 545, SPD: 1, LUK: 1, Attack: 91006, Defense: 87333, Current HP: 644, A Avg: 114667, D Avg: 87333, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 298: HP: 660, STR: 1097, VIT: 233, SPD: 1, LUK: 1, Attack: 91006, Defense: 84824, Current HP: 660, A Avg: 114667, D Avg: 84824, [Spectral Sword Shigure(172)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 297: HP: 660, STR: 1097, VIT: 233, SPD: 1, LUK: 1, Attack: 91006, Defense: 87151, Current HP: 660, A Avg: 114667, D Avg: 87151, [Spectral Sword Shigure(172)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
