Rank 1000: HP: 1243, STR: 665, VIT: 999, SPD: 48, LUK: 1, Attack: 87716, Defense: 87800, Current HP: 1243, A Avg: 110522, D Avg: 87800, [Tekken(188)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 378: HP: 2556, STR: 2755, VIT: 1645, SPD: 51, LUK: 1, Attack: 90583, Defense: 86145, Current HP: 2556, A Avg: 113228, D Avg: 86145, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 377: HP: 4340, STR: 4773, VIT: 1080, SPD: 51, LUK: 1, Attack: 90586, Defense: 86074, Current HP: 4340, A Avg: 113232, D Avg: 86074, [Spear of Regression(182)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 376: HP: 2790, STR: 2802, VIT: 2154, SPD: 51, LUK: 1, Attack: 90630, Defense: 88955, Current HP: 2790, A Avg: 113287, D Avg: 88955, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 375: HP: 5187, STR: 2751, VIT: 1535, SPD: 51, LUK: 1, Attack: 90633, Defense: 87647, Current HP: 5187, A Avg: 113291, D Avg: 87647, [Wild Card(175)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 374: HP: 4520, STR: 2778, VIT: 1735, SPD: 51, LUK: 1, Attack: 90660, Defense: 86729, Current HP: 4520, A Avg: 113325, D Avg: 86729, [Wild Card(175)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 373: HP: 2750, STR: 2123, VIT: 2324, SPD: 51, LUK: 1, Attack: 89951, Defense: 86460, Current HP: 2750, A Avg: 113338, D Avg: 86460, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 372: HP: 4470, STR: 2797, VIT: 1244, SPD: 51, LUK: 1, Attack: 90679, Defense: 85133, Current HP: 4470, A Avg: 113348, D Avg: 85133, [Wild Card(175)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 371: HP: 4290, STR: 4866, VIT: 625, SPD: 51, LUK: 1, Attack: 90679, Defense: 84514, Current HP: 4290, A Avg: 113348, D Avg: 84514, [Spear of Regression(182)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 370: HP: 851, STR: 2300, VIT: 202, SPD: 48, LUK: 1, Attack: 89961, Defense: 83925, Current HP: 851, A Avg: 113350, D Avg: 83925, [Neural Edge(190)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 369: HP: 851, STR: 2300, VIT: 202, SPD: 48, LUK: 1, Attack: 89961, Defense: 83935, Current HP: 851, A Avg: 113350, D Avg: 83935, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 368: HP: 814, STR: 2300, VIT: 224, SPD: 48, LUK: 1, Attack: 89961, Defense: 84093, Current HP: 814, A Avg: 113350, D Avg: 84093, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 367: HP: 814, STR: 2300, VIT: 232, SPD: 48, LUK: 1, Attack: 89961, Defense: 84036, Current HP: 814, A Avg: 113350, D Avg: 84036, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 366: HP: 814, STR: 2300, VIT: 288, SPD: 48, LUK: 1, Attack: 89961, Defense: 84151, Current HP: 814, A Avg: 113350, D Avg: 84151, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 814, STR: 2300, VIT: 315, SPD: 48, LUK: 1, Attack: 89961, Defense: 84204, Current HP: 814, A Avg: 113350, D Avg: 84204, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 364: HP: 851, STR: 2300, VIT: 366, SPD: 48, LUK: 1, Attack: 89961, Defense: 84242, Current HP: 851, A Avg: 113350, D Avg: 84242, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 1155, STR: 2300, VIT: 445, SPD: 48, LUK: 1, Attack: 89961, Defense: 84282, Current HP: 1155, A Avg: 113350, D Avg: 84282, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 920, STR: 2300, VIT: 291, SPD: 48, LUK: 1, Attack: 89961, Defense: 84063, Current HP: 920, A Avg: 113350, D Avg: 84063, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 361: HP: 966, STR: 2300, VIT: 366, SPD: 48, LUK: 1, Attack: 89961, Defense: 84385, Current HP: 966, A Avg: 113350, D Avg: 84385, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 360: HP: 902, STR: 2300, VIT: 302, SPD: 48, LUK: 1, Attack: 89961, Defense: 84230, Current HP: 902, A Avg: 113350, D Avg: 84230, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 359: HP: 1432, STR: 2300, VIT: 605, SPD: 48, LUK: 1, Attack: 89961, Defense: 85167, Current HP: 1432, A Avg: 113350, D Avg: 85167, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 1368, STR: 2300, VIT: 288, SPD: 48, LUK: 1, Attack: 89961, Defense: 84216, Current HP: 1368, A Avg: 113350, D Avg: 84216, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 851, STR: 2300, VIT: 1120, SPD: 48, LUK: 1, Attack: 89961, Defense: 87908, Current HP: 851, A Avg: 113350, D Avg: 87908, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 2871, STR: 2300, VIT: 210, SPD: 48, LUK: 1, Attack: 89961, Defense: 86127, Current HP: 2871, A Avg: 113350, D Avg: 86127, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 1660, STR: 2300, VIT: 707, SPD: 48, LUK: 1, Attack: 89961, Defense: 85441, Current HP: 1660, A Avg: 113350, D Avg: 85441, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 354: HP: 1345, STR: 2300, VIT: 605, SPD: 48, LUK: 1, Attack: 89961, Defense: 86080, Current HP: 1345, A Avg: 113350, D Avg: 86080, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 353: HP: 1034, STR: 2300, VIT: 993, SPD: 48, LUK: 1, Attack: 89961, Defense: 85961, Current HP: 1034, A Avg: 113350, D Avg: 85961, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 352: HP: 946, STR: 2300, VIT: 1138, SPD: 48, LUK: 1, Attack: 89961, Defense: 87978, Current HP: 946, A Avg: 113350, D Avg: 87978, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 1851, STR: 2300, VIT: 881, SPD: 48, LUK: 1, Attack: 89961, Defense: 88306, Current HP: 1851, A Avg: 113350, D Avg: 88306, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 350: HP: 814, STR: 2300, VIT: 202, SPD: 48, LUK: 1, Attack: 89961, Defense: 86991, Current HP: 814, A Avg: 113350, D Avg: 86991, [Neural Edge(190)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 349: HP: 814, STR: 2300, VIT: 1710, SPD: 48, LUK: 1, Attack: 89961, Defense: 91488, Current HP: 814, A Avg: 113350, D Avg: 91488, [Neural Edge(190)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 348: HP: 1364, STR: 2300, VIT: 2438, SPD: 48, LUK: 1, Attack: 89961, Defense: 89226, Current HP: 1364, A Avg: 113350, D Avg: 89226, [Neural Edge(190)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 347: HP: 1144, STR: 2300, VIT: 831, SPD: 51, LUK: 1, Attack: 89961, Defense: 86709, Current HP: 1144, A Avg: 113350, D Avg: 86709, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 346: HP: 1843, STR: 2300, VIT: 815, SPD: 48, LUK: 1, Attack: 89961, Defense: 87031, Current HP: 1843, A Avg: 113350, D Avg: 87031, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 345: HP: 1311, STR: 2300, VIT: 1024, SPD: 48, LUK: 1, Attack: 89961, Defense: 88059, Current HP: 1311, A Avg: 113350, D Avg: 88059, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 851, STR: 2300, VIT: 1107, SPD: 48, LUK: 1, Attack: 89961, Defense: 88155, Current HP: 851, A Avg: 113350, D Avg: 88155, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 343: HP: 921, STR: 3640, VIT: 347, SPD: 48, LUK: 1, Attack: 90691, Defense: 85575, Current HP: 921, A Avg: 113363, D Avg: 85575, [Tekken(188)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 342: HP: 1093, STR: 2316, VIT: 459, SPD: 48, LUK: 1, Attack: 89977, Defense: 84400, Current HP: 1093, A Avg: 113371, D Avg: 84400, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 4354, STR: 2836, VIT: 1252, SPD: 51, LUK: 1, Attack: 90718, Defense: 85258, Current HP: 4354, A Avg: 113397, D Avg: 85258, [Wild Card(175)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 340: HP: 4174, STR: 4905, VIT: 634, SPD: 51, LUK: 1, Attack: 90718, Defense: 84640, Current HP: 4174, A Avg: 113397, D Avg: 84640, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 339: HP: 1460, STR: 2562, VIT: 176, SPD: 54, LUK: 1, Attack: 90729, Defense: 86964, Current HP: 1460, A Avg: 113411, D Avg: 86964, [Basic(169)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 338: HP: 814, STR: 2355, VIT: 366, SPD: 51, LUK: 1, Attack: 90016, Defense: 84391, Current HP: 814, A Avg: 113420, D Avg: 84391, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 337: HP: 4642, STR: 2136, VIT: 1710, SPD: 51, LUK: 1, Attack: 90018, Defense: 86054, Current HP: 4642, A Avg: 113422, D Avg: 86054, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 336: HP: 4642, STR: 2140, VIT: 1710, SPD: 48, LUK: 1, Attack: 90022, Defense: 85898, Current HP: 4642, A Avg: 113427, D Avg: 85898, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 335: HP: 1243, STR: 2363, VIT: 461, SPD: 48, LUK: 1, Attack: 90024, Defense: 84701, Current HP: 1243, A Avg: 113430, D Avg: 84701, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 334: HP: 3000, STR: 2926, VIT: 2618, SPD: 51, LUK: 1, Attack: 90754, Defense: 90186, Current HP: 3000, A Avg: 113442, D Avg: 90186, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 333: HP: 1260, STR: 2400, VIT: 665, SPD: 48, LUK: 1, Attack: 90061, Defense: 86283, Current HP: 1260, A Avg: 113476, D Avg: 86283, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 332: HP: 1069, STR: 2401, VIT: 920, SPD: 48, LUK: 1, Attack: 90062, Defense: 85758, Current HP: 1069, A Avg: 113478, D Avg: 85758, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 331: HP: 970, STR: 4911, VIT: 763, SPD: 51, LUK: 1, Attack: 90789, Defense: 85991, Current HP: 970, A Avg: 113486, D Avg: 85991, [Blue Sword(180)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 330: HP: 1243, STR: 2417, VIT: 540, SPD: 48, LUK: 1, Attack: 90078, Defense: 85404, Current HP: 1243, A Avg: 113498, D Avg: 85404, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 329: HP: 1155, STR: 2417, VIT: 605, SPD: 51, LUK: 1, Attack: 90078, Defense: 85027, Current HP: 1155, A Avg: 113498, D Avg: 85027, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 328: HP: 2420, STR: 2973, VIT: 1596, SPD: 51, LUK: 1, Attack: 90801, Defense: 85459, Current HP: 2420, A Avg: 113501, D Avg: 85459, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 327: HP: 836, STR: 2444, VIT: 366, SPD: 48, LUK: 1, Attack: 90105, Defense: 84372, Current HP: 836, A Avg: 113532, D Avg: 84372, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 326: HP: 814, STR: 2444, VIT: 3972, SPD: 48, LUK: 1, Attack: 90105, Defense: 89642, Current HP: 814, A Avg: 113532, D Avg: 89642, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 325: HP: 1243, STR: 2449, VIT: 999, SPD: 48, LUK: 1, Attack: 90110, Defense: 87800, Current HP: 1243, A Avg: 113538, D Avg: 87800, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 324: HP: 1240, STR: 6342, VIT: 749, SPD: 51, LUK: 1, Attack: 90842, Defense: 88577, Current HP: 1240, A Avg: 113552, D Avg: 88577, [Divine Dragon Sword(181)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 323: HP: 2440, STR: 3021, VIT: 1885, SPD: 51, LUK: 1, Attack: 90849, Defense: 86476, Current HP: 2440, A Avg: 113561, D Avg: 86476, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 322: HP: 2730, STR: 3021, VIT: 1934, SPD: 51, LUK: 1, Attack: 90849, Defense: 88852, Current HP: 2730, A Avg: 113561, D Avg: 88852, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 321: HP: 1260, STR: 4519, VIT: 513, SPD: 51, LUK: 1, Attack: 90865, Defense: 88341, Current HP: 1260, A Avg: 113581, D Avg: 88341, [Progress(147)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 320: HP: 2750, STR: 2329, VIT: 2324, SPD: 51, LUK: 1, Attack: 90157, Defense: 86668, Current HP: 2750, A Avg: 113597, D Avg: 86668, [Stargazer(183)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 319: HP: 985, STR: 2510, VIT: 366, SPD: 48, LUK: 1, Attack: 90171, Defense: 84866, Current HP: 985, A Avg: 113615, D Avg: 84866, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 318: HP: 2750, STR: 2346, VIT: 2324, SPD: 48, LUK: 1, Attack: 90174, Defense: 86512, Current HP: 2750, A Avg: 113619, D Avg: 86512, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 317: HP: 3381, STR: 3078, VIT: 1936, SPD: 51, LUK: 1, Attack: 90906, Defense: 88048, Current HP: 3381, A Avg: 113632, D Avg: 88048, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 316: HP: 640, STR: 6003, VIT: 151, SPD: 51, LUK: 1, Attack: 90932, Defense: 87979, Current HP: 640, A Avg: 113665, D Avg: 87979, [Jack Knife(185)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 315: HP: 2800, STR: 3105, VIT: 2160, SPD: 51, LUK: 1, Attack: 90933, Defense: 87154, Current HP: 2800, A Avg: 113666, D Avg: 87154, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 314: HP: 660, STR: 4412, VIT: 545, SPD: 51, LUK: 1, Attack: 90940, Defense: 88373, Current HP: 660, A Avg: 113675, D Avg: 88373, [Moon Knuckle(153)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 313: HP: 3875, STR: 2402, VIT: 3002, SPD: 48, LUK: 1, Attack: 90230, Defense: 90427, Current HP: 3875, A Avg: 113689, D Avg: 90427, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 312: HP: 858, STR: 2579, VIT: 733, SPD: 48, LUK: 1, Attack: 90240, Defense: 85324, Current HP: 858, A Avg: 113702, D Avg: 85324, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 311: HP: 1177, STR: 2579, VIT: 808, SPD: 48, LUK: 1, Attack: 90240, Defense: 87726, Current HP: 1177, A Avg: 113702, D Avg: 87726, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 310: HP: 2750, STR: 3136, VIT: 1645, SPD: 51, LUK: 1, Attack: 90964, Defense: 85534, Current HP: 2750, A Avg: 113705, D Avg: 85534, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 309: HP: 1794, STR: 2612, VIT: 811, SPD: 48, LUK: 1, Attack: 90273, Defense: 86923, Current HP: 1794, A Avg: 113743, D Avg: 86923, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 308: HP: 1474, STR: 2614, VIT: 1853, SPD: 48, LUK: 1, Attack: 90275, Defense: 89421, Current HP: 1474, A Avg: 113746, D Avg: 89421, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 307: HP: 2634, STR: 3175, VIT: 1654, SPD: 51, LUK: 1, Attack: 91003, Defense: 85660, Current HP: 2634, A Avg: 113753, D Avg: 85660, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 306: HP: 1254, STR: 2628, VIT: 1007, SPD: 48, LUK: 1, Attack: 90289, Defense: 86001, Current HP: 1254, A Avg: 113764, D Avg: 86001, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 305: HP: 836, STR: 2643, VIT: 291, SPD: 48, LUK: 1, Attack: 90304, Defense: 84154, Current HP: 836, A Avg: 113783, D Avg: 84154, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 304: HP: 5005, STR: 2453, VIT: 2043, SPD: 48, LUK: 1, Attack: 90335, Defense: 87271, Current HP: 5005, A Avg: 113822, D Avg: 87271, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 303: HP: 858, STR: 2223, VIT: 241, SPD: 48, LUK: 1, Attack: 90390, Defense: 88069, Current HP: 858, A Avg: 113891, D Avg: 88069, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 302: HP: 3940, STR: 5308, VIT: 518, SPD: 54, LUK: 1, Attack: 91121, Defense: 84654, Current HP: 3940, A Avg: 113901, D Avg: 84654, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 301: HP: 1199, STR: 2742, VIT: 366, SPD: 48, LUK: 1, Attack: 90403, Defense: 84255, Current HP: 1199, A Avg: 113907, D Avg: 84255, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 300: HP: 1420, STR: 5262, VIT: 545, SPD: 54, LUK: 1, Attack: 91140, Defense: 87333, Current HP: 1420, A Avg: 113925, D Avg: 87333, [Blue Sword(180)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 299: HP: 1071, STR: 2765, VIT: 379, SPD: 48, LUK: 1, Attack: 90426, Defense: 84385, Current HP: 1071, A Avg: 113936, D Avg: 84385, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 298: HP: 880, STR: 5303, VIT: 644, SPD: 51, LUK: 1, Attack: 91181, Defense: 88472, Current HP: 880, A Avg: 113976, D Avg: 88472, [God Hand(179)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 297: HP: 4120, STR: 3312, VIT: 1137, SPD: 54, LUK: 1, Attack: 91194, Defense: 85273, Current HP: 4120, A Avg: 113992, D Avg: 85273, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 296: HP: 3113, STR: 2658, VIT: 2657, SPD: 48, LUK: 1, Attack: 90486, Defense: 87885, Current HP: 3113, A Avg: 114012, D Avg: 87885, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 295: HP: 4444, STR: 4686, VIT: 764, SPD: 48, LUK: 1, Attack: 90499, Defense: 88592, Current HP: 4444, A Avg: 114028, D Avg: 88592, [Spear of Regression(182)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 294: HP: 5500, STR: 2620, VIT: 1710, SPD: 51, LUK: 1, Attack: 90502, Defense: 88498, Current HP: 5500, A Avg: 114032, D Avg: 88498, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 293: HP: 3270, STR: 3401, VIT: 1865, SPD: 48, LUK: 1, Attack: 91229, Defense: 89290, Current HP: 3270, A Avg: 114036, D Avg: 89290, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 292: HP: 814, STR: 2945, VIT: 202, SPD: 51, LUK: 1, Attack: 90606, Defense: 84338, Current HP: 814, A Avg: 114163, D Avg: 84338, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 291: HP: 3608, STR: 2814, VIT: 2324, SPD: 51, LUK: 1, Attack: 90642, Defense: 89112, Current HP: 3608, A Avg: 114208, D Avg: 89112, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 290: HP: 640, STR: 4365, VIT: 151, SPD: 51, LUK: 1, Attack: 91416, Defense: 87979, Current HP: 640, A Avg: 114270, D Avg: 87979, [Tekken(188)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 289: HP: 880, STR: 4936, VIT: 928, SPD: 51, LUK: 1, Attack: 91425, Defense: 88756, Current HP: 880, A Avg: 114281, D Avg: 88756, [Cuttlefish(178)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 288: HP: 3743, STR: 5626, VIT: 1416, SPD: 48, LUK: 1, Attack: 91439, Defense: 91194, Current HP: 3743, A Avg: 114298, D Avg: 91194, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 287: HP: 4120, STR: 3584, VIT: 1137, SPD: 51, LUK: 1, Attack: 91466, Defense: 85325, Current HP: 4120, A Avg: 114332, D Avg: 85325, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 286: HP: 3940, STR: 5653, VIT: 518, SPD: 51, LUK: 1, Attack: 91466, Defense: 84706, Current HP: 3940, A Avg: 114332, D Avg: 84706, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 285: HP: 2400, STR: 3639, VIT: 1538, SPD: 54, LUK: 1, Attack: 91467, Defense: 85674, Current HP: 2400, A Avg: 114333, D Avg: 85674, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 284: HP: 3940, STR: 5656, VIT: 518, SPD: 54, LUK: 1, Attack: 91469, Defense: 84862, Current HP: 3940, A Avg: 114336, D Avg: 84862, [Spear of Regression(182)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 283: HP: 640, STR: 6927, VIT: 151, SPD: 51, LUK: 1, Attack: 91505, Defense: 87979, Current HP: 640, A Avg: 114381, D Avg: 87979, [Magical(187)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 282: HP: 814, STR: 3152, VIT: 202, SPD: 51, LUK: 1, Attack: 90813, Defense: 84546, Current HP: 814, A Avg: 114424, D Avg: 84546, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
