Rank 1000: HP: 1127, STR: 180, VIT: 293, SPD: 64, LUK: 1, Attack: 88347, Defense: 84026, Current HP: 1127, A Avg: 111317, D Avg: 84026, [Basic(169)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 382: HP: 1034, STR: 2972, VIT: 286, SPD: 64, LUK: 1, Attack: 90633, Defense: 84090, Current HP: 1034, A Avg: 114197, D Avg: 84090, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 381: HP: 1034, STR: 2972, VIT: 369, SPD: 64, LUK: 1, Attack: 90633, Defense: 84232, Current HP: 1034, A Avg: 114197, D Avg: 84232, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 380: HP: 1034, STR: 2972, VIT: 396, SPD: 64, LUK: 1, Attack: 90633, Defense: 84285, Current HP: 1034, A Avg: 114197, D Avg: 84285, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 379: HP: 1081, STR: 2972, VIT: 470, SPD: 64, LUK: 1, Attack: 90633, Defense: 84346, Current HP: 1081, A Avg: 114197, D Avg: 84346, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 378: HP: 1485, STR: 2972, VIT: 580, SPD: 64, LUK: 1, Attack: 90633, Defense: 84417, Current HP: 1485, A Avg: 114197, D Avg: 84417, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 377: HP: 1150, STR: 2972, VIT: 369, SPD: 64, LUK: 1, Attack: 90633, Defense: 84141, Current HP: 1150, A Avg: 114197, D Avg: 84141, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 376: HP: 1196, STR: 2972, VIT: 470, SPD: 64, LUK: 1, Attack: 90633, Defense: 84489, Current HP: 1196, A Avg: 114197, D Avg: 84489, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 375: HP: 1122, STR: 2972, VIT: 383, SPD: 64, LUK: 1, Attack: 90633, Defense: 84311, Current HP: 1122, A Avg: 114197, D Avg: 84311, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 374: HP: 1823, STR: 2972, VIT: 787, SPD: 64, LUK: 1, Attack: 90633, Defense: 85349, Current HP: 1823, A Avg: 114197, D Avg: 85349, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 373: HP: 1764, STR: 2972, VIT: 369, SPD: 64, LUK: 1, Attack: 90633, Defense: 84297, Current HP: 1764, A Avg: 114197, D Avg: 84297, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 372: HP: 1081, STR: 2972, VIT: 1354, SPD: 64, LUK: 1, Attack: 90633, Defense: 88142, Current HP: 1081, A Avg: 114197, D Avg: 88142, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 371: HP: 3421, STR: 2972, VIT: 264, SPD: 64, LUK: 1, Attack: 90633, Defense: 86181, Current HP: 3421, A Avg: 114197, D Avg: 86181, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 370: HP: 2074, STR: 2972, VIT: 915, SPD: 64, LUK: 1, Attack: 90633, Defense: 85649, Current HP: 2074, A Avg: 114197, D Avg: 85649, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 369: HP: 1690, STR: 2972, VIT: 787, SPD: 64, LUK: 1, Attack: 90633, Defense: 86262, Current HP: 1690, A Avg: 114197, D Avg: 86262, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 368: HP: 1254, STR: 2972, VIT: 1317, SPD: 64, LUK: 1, Attack: 90633, Defense: 86285, Current HP: 1254, A Avg: 114197, D Avg: 86285, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 367: HP: 1166, STR: 2972, VIT: 1450, SPD: 64, LUK: 1, Attack: 90633, Defense: 88290, Current HP: 1166, A Avg: 114197, D Avg: 88290, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 366: HP: 2426, STR: 2972, VIT: 1167, SPD: 64, LUK: 1, Attack: 90633, Defense: 88592, Current HP: 2426, A Avg: 114197, D Avg: 88592, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 1034, STR: 2972, VIT: 254, SPD: 64, LUK: 1, Attack: 90633, Defense: 87043, Current HP: 1034, A Avg: 114197, D Avg: 87043, [Neural Edge(190)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 364: HP: 1034, STR: 2972, VIT: 2282, SPD: 64, LUK: 1, Attack: 90633, Defense: 92060, Current HP: 1034, A Avg: 114197, D Avg: 92060, [Neural Edge(190)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 1584, STR: 2972, VIT: 3167, SPD: 64, LUK: 1, Attack: 90633, Defense: 89955, Current HP: 1584, A Avg: 114197, D Avg: 89955, [Neural Edge(190)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 1364, STR: 2972, VIT: 1091, SPD: 68, LUK: 1, Attack: 90633, Defense: 86969, Current HP: 1364, A Avg: 114197, D Avg: 86969, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 361: HP: 2327, STR: 2972, VIT: 1031, SPD: 64, LUK: 1, Attack: 90633, Defense: 87247, Current HP: 2327, A Avg: 114197, D Avg: 87247, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 360: HP: 1541, STR: 2972, VIT: 1180, SPD: 64, LUK: 1, Attack: 90633, Defense: 88215, Current HP: 1541, A Avg: 114197, D Avg: 88215, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 359: HP: 1081, STR: 2972, VIT: 1471, SPD: 64, LUK: 1, Attack: 90633, Defense: 88519, Current HP: 1081, A Avg: 114197, D Avg: 88519, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 5434, STR: 5549, VIT: 753, SPD: 68, LUK: 1, Attack: 91362, Defense: 84759, Current HP: 5434, A Avg: 114202, D Avg: 84759, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 357: HP: 1379, STR: 2988, VIT: 594, SPD: 64, LUK: 1, Attack: 90649, Defense: 84535, Current HP: 1379, A Avg: 114217, D Avg: 84535, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 3490, STR: 3558, VIT: 2748, SPD: 68, LUK: 1, Attack: 91386, Defense: 89549, Current HP: 3490, A Avg: 114232, D Avg: 89549, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 355: HP: 840, STR: 6605, VIT: 963, SPD: 68, LUK: 1, Attack: 91393, Defense: 88791, Current HP: 840, A Avg: 114241, D Avg: 88791, [Pulse Knife(165)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 354: HP: 3410, STR: 2873, VIT: 3000, SPD: 68, LUK: 1, Attack: 90701, Defense: 87344, Current HP: 3410, A Avg: 114283, D Avg: 87344, [Stargazer(183)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 353: HP: 1034, STR: 3043, VIT: 470, SPD: 68, LUK: 1, Attack: 90704, Defense: 84495, Current HP: 1034, A Avg: 114287, D Avg: 84495, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 352: HP: 1573, STR: 3051, VIT: 596, SPD: 64, LUK: 1, Attack: 90712, Defense: 84836, Current HP: 1573, A Avg: 114297, D Avg: 84836, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 5560, STR: 3558, VIT: 1943, SPD: 68, LUK: 1, Attack: 91440, Defense: 86534, Current HP: 5560, A Avg: 114300, D Avg: 86534, [Wild Card(175)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 350: HP: 5950, STR: 3558, VIT: 2009, SPD: 68, LUK: 1, Attack: 91440, Defense: 88927, Current HP: 5950, A Avg: 114300, D Avg: 88927, [Wild Card(175)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 349: HP: 6182, STR: 2837, VIT: 2282, SPD: 64, LUK: 1, Attack: 90719, Defense: 86470, Current HP: 6182, A Avg: 114305, D Avg: 86470, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 348: HP: 3600, STR: 3626, VIT: 3298, SPD: 68, LUK: 1, Attack: 91454, Defense: 90866, Current HP: 3600, A Avg: 114317, D Avg: 90866, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 347: HP: 6867, STR: 3588, VIT: 1994, SPD: 68, LUK: 1, Attack: 91470, Defense: 88106, Current HP: 6867, A Avg: 114337, D Avg: 88106, [Wild Card(175)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 346: HP: 1470, STR: 5933, VIT: 1116, SPD: 68, LUK: 1, Attack: 91473, Defense: 86344, Current HP: 1470, A Avg: 114341, D Avg: 86344, [Zodiac(184)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 345: HP: 1628, STR: 3104, VIT: 873, SPD: 64, LUK: 1, Attack: 90765, Defense: 86491, Current HP: 1628, A Avg: 114363, D Avg: 86491, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 1377, STR: 3105, VIT: 1163, SPD: 64, LUK: 1, Attack: 90766, Defense: 86001, Current HP: 1377, A Avg: 114365, D Avg: 86001, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 343: HP: 5920, STR: 3615, VIT: 2203, SPD: 68, LUK: 1, Attack: 91497, Defense: 87197, Current HP: 5920, A Avg: 114371, D Avg: 87197, [Wild Card(175)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 342: HP: 1573, STR: 3121, VIT: 702, SPD: 64, LUK: 1, Attack: 90782, Defense: 85566, Current HP: 1573, A Avg: 114385, D Avg: 85566, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 1485, STR: 3121, VIT: 787, SPD: 68, LUK: 1, Attack: 90782, Defense: 85209, Current HP: 1485, A Avg: 114385, D Avg: 85209, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 340: HP: 840, STR: 5632, VIT: 698, SPD: 72, LUK: 1, Attack: 91510, Defense: 85042, Current HP: 840, A Avg: 114387, D Avg: 85042, [Blue Sword(180)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 339: HP: 1056, STR: 3158, VIT: 470, SPD: 64, LUK: 1, Attack: 90819, Defense: 84476, Current HP: 1056, A Avg: 114431, D Avg: 84476, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 338: HP: 1034, STR: 3158, VIT: 5324, SPD: 64, LUK: 1, Attack: 90819, Defense: 90994, Current HP: 1034, A Avg: 114431, D Avg: 90994, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 337: HP: 5970, STR: 3665, VIT: 1635, SPD: 68, LUK: 1, Attack: 91547, Defense: 85524, Current HP: 5970, A Avg: 114433, D Avg: 85524, [Wild Card(175)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 336: HP: 1573, STR: 3169, VIT: 1269, SPD: 64, LUK: 1, Attack: 90830, Defense: 88070, Current HP: 1573, A Avg: 114445, D Avg: 88070, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 335: HP: 3410, STR: 3026, VIT: 3000, SPD: 64, LUK: 1, Attack: 90854, Defense: 87188, Current HP: 3410, A Avg: 114476, D Avg: 87188, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 334: HP: 3020, STR: 3757, VIT: 2038, SPD: 68, LUK: 1, Attack: 91585, Defense: 85901, Current HP: 3020, A Avg: 114481, D Avg: 85901, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 333: HP: 1270, STR: 7025, VIT: 453, SPD: 68, LUK: 1, Attack: 91603, Defense: 85681, Current HP: 1270, A Avg: 114503, D Avg: 85681, [Magical(187)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 332: HP: 5814, STR: 3732, VIT: 1643, SPD: 68, LUK: 1, Attack: 91614, Defense: 85649, Current HP: 5814, A Avg: 114517, D Avg: 85649, [Wild Card(175)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 331: HP: 1249, STR: 3241, VIT: 470, SPD: 64, LUK: 1, Attack: 90902, Defense: 84970, Current HP: 1249, A Avg: 114536, D Avg: 84970, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 330: HP: 4910, STR: 3078, VIT: 3912, SPD: 64, LUK: 1, Attack: 90906, Defense: 91337, Current HP: 4910, A Avg: 114541, D Avg: 91337, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 329: HP: 840, STR: 5997, VIT: 1494, SPD: 68, LUK: 1, Attack: 91641, Defense: 89322, Current HP: 840, A Avg: 114551, D Avg: 89322, [Portal Sword(176)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 328: HP: 2020, STR: 6112, VIT: 831, SPD: 72, LUK: 1, Attack: 91652, Defense: 87619, Current HP: 2020, A Avg: 114565, D Avg: 87619, [Zodiac(184)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 327: HP: 1206, STR: 4602, VIT: 427, SPD: 64, LUK: 1, Attack: 91653, Defense: 85655, Current HP: 1206, A Avg: 114566, D Avg: 85655, [Tekken(188)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 326: HP: 840, STR: 5796, VIT: 698, SPD: 68, LUK: 1, Attack: 91674, Defense: 84886, Current HP: 840, A Avg: 114592, D Avg: 84886, [Blue Sword(180)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 325: HP: 3040, STR: 3858, VIT: 2412, SPD: 68, LUK: 1, Attack: 91686, Defense: 87003, Current HP: 3040, A Avg: 114607, D Avg: 87003, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 324: HP: 3430, STR: 3858, VIT: 2478, SPD: 68, LUK: 1, Attack: 91686, Defense: 89396, Current HP: 3430, A Avg: 114607, D Avg: 89396, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 323: HP: 2150, STR: 5863, VIT: 882, SPD: 68, LUK: 1, Attack: 91715, Defense: 88710, Current HP: 2150, A Avg: 114643, D Avg: 88710, [Santoku(159)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 322: HP: 4221, STR: 3888, VIT: 2463, SPD: 68, LUK: 1, Attack: 91716, Defense: 88575, Current HP: 4221, A Avg: 114645, D Avg: 88575, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 321: HP: 1694, STR: 3328, VIT: 2295, SPD: 64, LUK: 1, Attack: 90989, Defense: 89863, Current HP: 1694, A Avg: 114646, D Avg: 89863, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 320: HP: 1078, STR: 3347, VIT: 941, SPD: 64, LUK: 1, Attack: 91008, Defense: 85532, Current HP: 1078, A Avg: 114670, D Avg: 85532, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 319: HP: 1507, STR: 3347, VIT: 1042, SPD: 64, LUK: 1, Attack: 91008, Defense: 87960, Current HP: 1507, A Avg: 114670, D Avg: 87960, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 318: HP: 1820, STR: 7165, VIT: 168, SPD: 72, LUK: 1, Attack: 91743, Defense: 86956, Current HP: 1820, A Avg: 114678, D Avg: 86956, [Magical(187)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 317: HP: 3400, STR: 3915, VIT: 2700, SPD: 68, LUK: 1, Attack: 91743, Defense: 87694, Current HP: 3400, A Avg: 114678, D Avg: 87694, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 316: HP: 1078, STR: 2852, VIT: 293, SPD: 64, LUK: 1, Attack: 91019, Defense: 88121, Current HP: 1078, A Avg: 114683, D Avg: 88121, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 315: HP: 1034, STR: 5147, VIT: 1065, SPD: 64, LUK: 1, Attack: 91025, Defense: 88893, Current HP: 1034, A Avg: 114691, D Avg: 88893, [Blue Sword(180)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 314: HP: 2254, STR: 3364, VIT: 1019, SPD: 64, LUK: 1, Attack: 91025, Defense: 87131, Current HP: 2254, A Avg: 114691, D Avg: 87131, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 313: HP: 1474, STR: 3380, VIT: 1196, SPD: 64, LUK: 1, Attack: 91041, Defense: 86190, Current HP: 1474, A Avg: 114711, D Avg: 86190, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 312: HP: 5140, STR: 5956, VIT: 603, SPD: 72, LUK: 1, Attack: 91769, Defense: 84739, Current HP: 5140, A Avg: 114711, D Avg: 84739, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 311: HP: 1056, STR: 3408, VIT: 369, SPD: 64, LUK: 1, Attack: 91069, Defense: 84232, Current HP: 1056, A Avg: 114746, D Avg: 84232, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 310: HP: 3450, STR: 3976, VIT: 2104, SPD: 68, LUK: 1, Attack: 91804, Defense: 85993, Current HP: 3450, A Avg: 114755, D Avg: 85993, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 309: HP: 6655, STR: 3252, VIT: 2719, SPD: 64, LUK: 1, Attack: 91134, Defense: 87947, Current HP: 6655, A Avg: 114828, D Avg: 87947, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 308: HP: 3294, STR: 4043, VIT: 2113, SPD: 68, LUK: 1, Attack: 91871, Defense: 86119, Current HP: 3294, A Avg: 114838, D Avg: 86119, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 307: HP: 7260, STR: 3292, VIT: 2282, SPD: 68, LUK: 1, Attack: 91174, Defense: 89070, Current HP: 7260, A Avg: 114879, D Avg: 89070, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 306: HP: 1529, STR: 3541, VIT: 470, SPD: 64, LUK: 1, Attack: 91202, Defense: 84359, Current HP: 1529, A Avg: 114914, D Avg: 84359, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 305: HP: 1357, STR: 3581, VIT: 483, SPD: 64, LUK: 1, Attack: 91242, Defense: 84489, Current HP: 1357, A Avg: 114964, D Avg: 84489, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 304: HP: 1740, STR: 6661, VIT: 1081, SPD: 68, LUK: 1, Attack: 91995, Defense: 88909, Current HP: 1740, A Avg: 114993, D Avg: 88909, [Impulse(166)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 303: HP: 3883, STR: 3440, VIT: 3437, SPD: 64, LUK: 1, Attack: 91268, Defense: 88665, Current HP: 3883, A Avg: 114997, D Avg: 88665, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 302: HP: 4488, STR: 3470, VIT: 3000, SPD: 68, LUK: 1, Attack: 91298, Defense: 89788, Current HP: 4488, A Avg: 115035, D Avg: 89788, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 301: HP: 4883, STR: 6238, VIT: 1816, SPD: 64, LUK: 1, Attack: 92051, Defense: 91594, Current HP: 4883, A Avg: 115063, D Avg: 91594, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 300: HP: 5520, STR: 4203, VIT: 1494, SPD: 72, LUK: 1, Attack: 92085, Defense: 85630, Current HP: 5520, A Avg: 115106, D Avg: 85630, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 299: HP: 1034, STR: 3729, VIT: 254, SPD: 68, LUK: 1, Attack: 91390, Defense: 84390, Current HP: 1034, A Avg: 115151, D Avg: 84390, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 298: HP: 4170, STR: 4302, VIT: 2409, SPD: 64, LUK: 1, Attack: 92130, Defense: 89834, Current HP: 4170, A Avg: 115162, D Avg: 89834, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 297: HP: 5764, STR: 5587, VIT: 920, SPD: 64, LUK: 1, Attack: 91400, Defense: 88748, Current HP: 5764, A Avg: 115164, D Avg: 88748, [Spear of Regression(182)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 296: HP: 5140, STR: 6331, VIT: 603, SPD: 72, LUK: 1, Attack: 92144, Defense: 84947, Current HP: 5140, A Avg: 115180, D Avg: 84947, [Spear of Regression(182)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 295: HP: 1660, STR: 5807, VIT: 649, SPD: 68, LUK: 1, Attack: 92153, Defense: 88477, Current HP: 1660, A Avg: 115191, D Avg: 88477, [Progress(147)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 294: HP: 860, STR: 5644, VIT: 698, SPD: 68, LUK: 1, Attack: 92172, Defense: 88526, Current HP: 860, A Avg: 115215, D Avg: 88526, [Moon Knuckle(153)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 293: HP: 3000, STR: 4503, VIT: 1963, SPD: 72, LUK: 1, Attack: 92331, Defense: 86099, Current HP: 3000, A Avg: 115413, D Avg: 86099, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 292: HP: 5140, STR: 6521, VIT: 603, SPD: 68, LUK: 1, Attack: 92334, Defense: 84791, Current HP: 5140, A Avg: 115417, D Avg: 84791, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 291: HP: 1034, STR: 3952, VIT: 254, SPD: 68, LUK: 1, Attack: 91613, Defense: 84598, Current HP: 1034, A Avg: 115432, D Avg: 84598, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 290: HP: 1270, STR: 6479, VIT: 984, SPD: 68, LUK: 1, Attack: 92357, Defense: 86212, Current HP: 1270, A Avg: 115446, D Avg: 86212, [Blue Sword(180)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 289: HP: 1440, STR: 7882, VIT: 902, SPD: 68, LUK: 1, Attack: 92382, Defense: 88730, Current HP: 1440, A Avg: 115477, D Avg: 88730, [Divine Dragon Sword(181)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 288: HP: 5520, STR: 4579, VIT: 1494, SPD: 72, LUK: 1, Attack: 92461, Defense: 85838, Current HP: 5520, A Avg: 115576, D Avg: 85838, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 287: HP: 1512, STR: 294, VIT: 168, SPD: 68, LUK: 1, Attack: 92480, Defense: 83891, Current HP: 1512, A Avg: 115600, D Avg: 83891, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 286: HP: 1512, STR: 294, VIT: 168, SPD: 68, LUK: 1, Attack: 92480, Defense: 83901, Current HP: 1512, A Avg: 115600, D Avg: 83901, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
