Rank 1000: HP: 1342, STR: 899, VIT: 925, SPD: 56, LUK: 1, Attack: 87950, Defense: 87843, Current HP: 1342, A Avg: 110817, D Avg: 87843, [Tekken(188)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 388: HP: 3080, STR: 2387, VIT: 2662, SPD: 59, LUK: 1, Attack: 90215, Defense: 86798, Current HP: 3080, A Avg: 113670, D Avg: 86798, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 387: HP: 3140, STR: 3113, VIT: 2109, SPD: 59, LUK: 1, Attack: 90941, Defense: 86973, Current HP: 3140, A Avg: 113676, D Avg: 86973, [Stargazer(183)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 386: HP: 3060, STR: 3113, VIT: 2057, SPD: 63, LUK: 1, Attack: 90941, Defense: 86479, Current HP: 3060, A Avg: 113676, D Avg: 86479, [Stargazer(183)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 385: HP: 1660, STR: 2778, VIT: 185, SPD: 63, LUK: 1, Attack: 90945, Defense: 86973, Current HP: 1660, A Avg: 113681, D Avg: 86973, [Basic(169)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 384: HP: 2876, STR: 3119, VIT: 1875, SPD: 59, LUK: 1, Attack: 90947, Defense: 86375, Current HP: 2876, A Avg: 113683, D Avg: 86375, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 383: HP: 740, STR: 5325, VIT: 1315, SPD: 59, LUK: 1, Attack: 90969, Defense: 89143, Current HP: 740, A Avg: 113711, D Avg: 89143, [Portal Sword(176)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 382: HP: 740, STR: 5096, VIT: 622, SPD: 59, LUK: 1, Attack: 90974, Defense: 84810, Current HP: 740, A Avg: 113717, D Avg: 84810, [Blue Sword(180)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 381: HP: 1620, STR: 6409, VIT: 159, SPD: 63, LUK: 1, Attack: 90987, Defense: 86947, Current HP: 1620, A Avg: 113733, D Avg: 86947, [Magical(187)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 380: HP: 4940, STR: 5174, VIT: 685, SPD: 59, LUK: 1, Attack: 90987, Defense: 84574, Current HP: 4940, A Avg: 113733, D Avg: 84574, [Spear of Regression(182)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 379: HP: 4860, STR: 3126, VIT: 1713, SPD: 59, LUK: 1, Attack: 91008, Defense: 86304, Current HP: 4860, A Avg: 113760, D Avg: 86304, [Wild Card(175)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 378: HP: 5200, STR: 3126, VIT: 1771, SPD: 59, LUK: 1, Attack: 91008, Defense: 88689, Current HP: 5200, A Avg: 113760, D Avg: 88689, [Wild Card(175)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 377: HP: 3140, STR: 3180, VIT: 2451, SPD: 59, LUK: 1, Attack: 91008, Defense: 89252, Current HP: 3140, A Avg: 113760, D Avg: 89252, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 376: HP: 966, STR: 2636, VIT: 228, SPD: 56, LUK: 1, Attack: 90297, Defense: 83951, Current HP: 966, A Avg: 113774, D Avg: 83951, [Neural Edge(190)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 375: HP: 966, STR: 2636, VIT: 228, SPD: 56, LUK: 1, Attack: 90297, Defense: 83961, Current HP: 966, A Avg: 113774, D Avg: 83961, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 374: HP: 924, STR: 2636, VIT: 251, SPD: 56, LUK: 1, Attack: 90297, Defense: 84120, Current HP: 924, A Avg: 113774, D Avg: 84120, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 373: HP: 924, STR: 2636, VIT: 259, SPD: 56, LUK: 1, Attack: 90297, Defense: 84063, Current HP: 924, A Avg: 113774, D Avg: 84063, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 372: HP: 924, STR: 2636, VIT: 329, SPD: 56, LUK: 1, Attack: 90297, Defense: 84192, Current HP: 924, A Avg: 113774, D Avg: 84192, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 371: HP: 924, STR: 2636, VIT: 356, SPD: 56, LUK: 1, Attack: 90297, Defense: 84245, Current HP: 924, A Avg: 113774, D Avg: 84245, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 370: HP: 966, STR: 2636, VIT: 418, SPD: 56, LUK: 1, Attack: 90297, Defense: 84294, Current HP: 966, A Avg: 113774, D Avg: 84294, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 369: HP: 1320, STR: 2636, VIT: 513, SPD: 56, LUK: 1, Attack: 90297, Defense: 84350, Current HP: 1320, A Avg: 113774, D Avg: 84350, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 368: HP: 1035, STR: 2636, VIT: 330, SPD: 56, LUK: 1, Attack: 90297, Defense: 84102, Current HP: 1035, A Avg: 113774, D Avg: 84102, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 367: HP: 1081, STR: 2636, VIT: 418, SPD: 56, LUK: 1, Attack: 90297, Defense: 84437, Current HP: 1081, A Avg: 113774, D Avg: 84437, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 366: HP: 1012, STR: 2636, VIT: 342, SPD: 56, LUK: 1, Attack: 90297, Defense: 84270, Current HP: 1012, A Avg: 113774, D Avg: 84270, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 1628, STR: 2636, VIT: 696, SPD: 56, LUK: 1, Attack: 90297, Defense: 85258, Current HP: 1628, A Avg: 113774, D Avg: 85258, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 364: HP: 1566, STR: 2636, VIT: 329, SPD: 56, LUK: 1, Attack: 90297, Defense: 84257, Current HP: 1566, A Avg: 113774, D Avg: 84257, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 966, STR: 2636, VIT: 1237, SPD: 56, LUK: 1, Attack: 90297, Defense: 88025, Current HP: 966, A Avg: 113774, D Avg: 88025, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 3146, STR: 2636, VIT: 237, SPD: 56, LUK: 1, Attack: 90297, Defense: 86154, Current HP: 3146, A Avg: 113774, D Avg: 86154, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 361: HP: 1867, STR: 2636, VIT: 811, SPD: 56, LUK: 1, Attack: 90297, Defense: 85545, Current HP: 1867, A Avg: 113774, D Avg: 85545, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 360: HP: 1518, STR: 2636, VIT: 696, SPD: 56, LUK: 1, Attack: 90297, Defense: 86171, Current HP: 1518, A Avg: 113774, D Avg: 86171, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 359: HP: 1144, STR: 2636, VIT: 1155, SPD: 56, LUK: 1, Attack: 90297, Defense: 86123, Current HP: 1144, A Avg: 113774, D Avg: 86123, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 1056, STR: 2636, VIT: 1294, SPD: 56, LUK: 1, Attack: 90297, Defense: 88134, Current HP: 1056, A Avg: 113774, D Avg: 88134, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 2139, STR: 2636, VIT: 1024, SPD: 56, LUK: 1, Attack: 90297, Defense: 88449, Current HP: 2139, A Avg: 113774, D Avg: 88449, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 924, STR: 2636, VIT: 228, SPD: 56, LUK: 1, Attack: 90297, Defense: 87017, Current HP: 924, A Avg: 113774, D Avg: 87017, [Neural Edge(190)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 924, STR: 2636, VIT: 1996, SPD: 56, LUK: 1, Attack: 90297, Defense: 91774, Current HP: 924, A Avg: 113774, D Avg: 91774, [Neural Edge(190)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 354: HP: 1474, STR: 2636, VIT: 2802, SPD: 56, LUK: 1, Attack: 90297, Defense: 89590, Current HP: 1474, A Avg: 113774, D Avg: 89590, [Neural Edge(190)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 353: HP: 1254, STR: 2636, VIT: 961, SPD: 59, LUK: 1, Attack: 90297, Defense: 86839, Current HP: 1254, A Avg: 113774, D Avg: 86839, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 352: HP: 2085, STR: 2636, VIT: 923, SPD: 56, LUK: 1, Attack: 90297, Defense: 87139, Current HP: 2085, A Avg: 113774, D Avg: 87139, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 1426, STR: 2636, VIT: 1102, SPD: 56, LUK: 1, Attack: 90297, Defense: 88137, Current HP: 1426, A Avg: 113774, D Avg: 88137, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 350: HP: 966, STR: 2636, VIT: 1289, SPD: 56, LUK: 1, Attack: 90297, Defense: 88337, Current HP: 966, A Avg: 113774, D Avg: 88337, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 349: HP: 5412, STR: 2416, VIT: 1996, SPD: 59, LUK: 1, Attack: 90298, Defense: 86340, Current HP: 5412, A Avg: 113775, D Avg: 86340, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 348: HP: 1820, STR: 5491, VIT: 737, SPD: 63, LUK: 1, Attack: 91031, Defense: 87525, Current HP: 1820, A Avg: 113788, D Avg: 87525, [Zodiac(184)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 347: HP: 1236, STR: 2652, VIT: 526, SPD: 56, LUK: 1, Attack: 90313, Defense: 84467, Current HP: 1236, A Avg: 113794, D Avg: 84467, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 346: HP: 4804, STR: 5227, VIT: 693, SPD: 59, LUK: 1, Attack: 91040, Defense: 84699, Current HP: 4804, A Avg: 113800, D Avg: 84699, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 345: HP: 6027, STR: 3169, VIT: 1764, SPD: 59, LUK: 1, Attack: 91051, Defense: 87876, Current HP: 6027, A Avg: 113813, D Avg: 87876, [Wild Card(175)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 344: HP: 1900, STR: 5219, VIT: 788, SPD: 59, LUK: 1, Attack: 91071, Defense: 88616, Current HP: 1900, A Avg: 113838, D Avg: 88616, [Santoku(159)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 343: HP: 5220, STR: 3196, VIT: 1969, SPD: 59, LUK: 1, Attack: 91078, Defense: 86963, Current HP: 5220, A Avg: 113847, D Avg: 86963, [Wild Card(175)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 342: HP: 924, STR: 2699, VIT: 418, SPD: 59, LUK: 1, Attack: 90360, Defense: 84443, Current HP: 924, A Avg: 113853, D Avg: 84443, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 1408, STR: 2707, VIT: 529, SPD: 56, LUK: 1, Attack: 90368, Defense: 84769, Current HP: 1408, A Avg: 113863, D Avg: 84769, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 340: HP: 5412, STR: 2488, VIT: 1996, SPD: 56, LUK: 1, Attack: 90370, Defense: 86184, Current HP: 5412, A Avg: 113866, D Avg: 86184, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 339: HP: 3300, STR: 3276, VIT: 2958, SPD: 59, LUK: 1, Attack: 91104, Defense: 90526, Current HP: 3300, A Avg: 113880, D Avg: 90526, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 338: HP: 5220, STR: 3231, VIT: 1439, SPD: 59, LUK: 1, Attack: 91113, Defense: 85328, Current HP: 5220, A Avg: 113891, D Avg: 85328, [Wild Card(175)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 337: HP: 924, STR: 4535, VIT: 935, SPD: 56, LUK: 1, Attack: 90413, Defense: 88763, Current HP: 924, A Avg: 113920, D Avg: 88763, [Blue Sword(180)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 336: HP: 1444, STR: 2752, VIT: 769, SPD: 56, LUK: 1, Attack: 90413, Defense: 86387, Current HP: 1444, A Avg: 113920, D Avg: 86387, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 335: HP: 1223, STR: 2753, VIT: 1042, SPD: 56, LUK: 1, Attack: 90414, Defense: 85880, Current HP: 1223, A Avg: 113921, D Avg: 85880, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 334: HP: 3080, STR: 2601, VIT: 2662, SPD: 59, LUK: 1, Attack: 90429, Defense: 87006, Current HP: 3080, A Avg: 113940, D Avg: 87006, [Stargazer(183)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 333: HP: 1408, STR: 2769, VIT: 621, SPD: 56, LUK: 1, Attack: 90430, Defense: 85485, Current HP: 1408, A Avg: 113941, D Avg: 85485, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 332: HP: 1320, STR: 2769, VIT: 696, SPD: 59, LUK: 1, Attack: 90430, Defense: 85118, Current HP: 1320, A Avg: 113941, D Avg: 85118, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 331: HP: 5084, STR: 3284, VIT: 1448, SPD: 59, LUK: 1, Attack: 91166, Defense: 85454, Current HP: 5084, A Avg: 113957, D Avg: 85454, [Wild Card(175)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 330: HP: 1064, STR: 4121, VIT: 387, SPD: 56, LUK: 1, Attack: 91172, Defense: 85615, Current HP: 1064, A Avg: 113965, D Avg: 85615, [Tekken(188)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 329: HP: 946, STR: 2801, VIT: 418, SPD: 56, LUK: 1, Attack: 90462, Defense: 84424, Current HP: 946, A Avg: 113982, D Avg: 84424, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 328: HP: 924, STR: 2801, VIT: 4648, SPD: 56, LUK: 1, Attack: 90462, Defense: 90318, Current HP: 924, A Avg: 113982, D Avg: 90318, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 327: HP: 2720, STR: 3365, VIT: 1817, SPD: 59, LUK: 1, Attack: 91193, Defense: 85680, Current HP: 2720, A Avg: 113991, D Avg: 85680, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 326: HP: 1408, STR: 2809, VIT: 1134, SPD: 56, LUK: 1, Attack: 90470, Defense: 87935, Current HP: 1408, A Avg: 113992, D Avg: 87935, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 325: HP: 3080, STR: 2686, VIT: 2662, SPD: 56, LUK: 1, Attack: 90514, Defense: 86850, Current HP: 3080, A Avg: 114047, D Avg: 86850, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 324: HP: 1117, STR: 2876, VIT: 418, SPD: 56, LUK: 1, Attack: 90537, Defense: 84918, Current HP: 1117, A Avg: 114076, D Avg: 84918, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 323: HP: 2740, STR: 3439, VIT: 2148, SPD: 59, LUK: 1, Attack: 91267, Defense: 86739, Current HP: 2740, A Avg: 114083, D Avg: 86739, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 322: HP: 3080, STR: 3439, VIT: 2206, SPD: 59, LUK: 1, Attack: 91267, Defense: 89124, Current HP: 3080, A Avg: 114083, D Avg: 89124, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 321: HP: 1540, STR: 5947, VIT: 962, SPD: 59, LUK: 1, Attack: 91281, Defense: 88790, Current HP: 1540, A Avg: 114101, D Avg: 88790, [Impulse(166)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 320: HP: 4393, STR: 2740, VIT: 3457, SPD: 56, LUK: 1, Attack: 90568, Defense: 90882, Current HP: 4393, A Avg: 114115, D Avg: 90882, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 319: HP: 3801, STR: 3483, VIT: 2199, SPD: 59, LUK: 1, Attack: 91311, Defense: 88311, Current HP: 3801, A Avg: 114138, D Avg: 88311, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 318: HP: 3100, STR: 3510, VIT: 2430, SPD: 59, LUK: 1, Attack: 91338, Defense: 87424, Current HP: 3100, A Avg: 114172, D Avg: 87424, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 317: HP: 968, STR: 2963, VIT: 837, SPD: 56, LUK: 1, Attack: 90624, Defense: 85428, Current HP: 968, A Avg: 114186, D Avg: 85428, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 316: HP: 1342, STR: 2963, VIT: 925, SPD: 56, LUK: 1, Attack: 90624, Defense: 87843, Current HP: 1342, A Avg: 114186, D Avg: 87843, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 315: HP: 1584, STR: 2971, VIT: 2074, SPD: 56, LUK: 1, Attack: 90632, Defense: 89642, Current HP: 1584, A Avg: 114196, D Avg: 89642, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 314: HP: 2024, STR: 2988, VIT: 915, SPD: 56, LUK: 1, Attack: 90649, Defense: 87027, Current HP: 2024, A Avg: 114217, D Avg: 87027, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 313: HP: 3100, STR: 3556, VIT: 1875, SPD: 59, LUK: 1, Attack: 91384, Defense: 85764, Current HP: 3100, A Avg: 114230, D Avg: 85764, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 312: HP: 1364, STR: 3004, VIT: 1101, SPD: 56, LUK: 1, Attack: 90665, Defense: 86095, Current HP: 1364, A Avg: 114237, D Avg: 86095, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 311: HP: 946, STR: 3026, VIT: 330, SPD: 56, LUK: 1, Attack: 90687, Defense: 84193, Current HP: 946, A Avg: 114265, D Avg: 84193, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 310: HP: 968, STR: 2538, VIT: 267, SPD: 56, LUK: 1, Attack: 90705, Defense: 88095, Current HP: 968, A Avg: 114288, D Avg: 88095, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 309: HP: 2964, STR: 3609, VIT: 1883, SPD: 59, LUK: 1, Attack: 91437, Defense: 85889, Current HP: 2964, A Avg: 114296, D Avg: 85889, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 308: HP: 4540, STR: 5632, VIT: 561, SPD: 63, LUK: 1, Attack: 91445, Defense: 84697, Current HP: 4540, A Avg: 114306, D Avg: 84697, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 307: HP: 5830, STR: 2852, VIT: 2381, SPD: 56, LUK: 1, Attack: 90734, Defense: 87609, Current HP: 5830, A Avg: 114324, D Avg: 87609, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 306: HP: 1460, STR: 5163, VIT: 581, SPD: 59, LUK: 1, Attack: 91509, Defense: 88409, Current HP: 1460, A Avg: 114386, D Avg: 88409, [Progress(147)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 305: HP: 1364, STR: 3141, VIT: 418, SPD: 56, LUK: 1, Attack: 90802, Defense: 84307, Current HP: 1364, A Avg: 114410, D Avg: 84307, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 304: HP: 760, STR: 5028, VIT: 622, SPD: 59, LUK: 1, Attack: 91556, Defense: 88450, Current HP: 760, A Avg: 114445, D Avg: 88450, [Moon Knuckle(153)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 303: HP: 1214, STR: 3173, VIT: 431, SPD: 56, LUK: 1, Attack: 90834, Defense: 84437, Current HP: 1214, A Avg: 114450, D Avg: 84437, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 302: HP: 6380, STR: 2956, VIT: 1996, SPD: 59, LUK: 1, Attack: 90838, Defense: 88784, Current HP: 6380, A Avg: 114455, D Avg: 88784, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 301: HP: 1120, STR: 5695, VIT: 873, SPD: 59, LUK: 1, Attack: 91573, Defense: 86101, Current HP: 1120, A Avg: 114466, D Avg: 86101, [Blue Sword(180)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 300: HP: 3498, STR: 3049, VIT: 3047, SPD: 56, LUK: 1, Attack: 90877, Defense: 88275, Current HP: 3498, A Avg: 114505, D Avg: 88275, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 299: HP: 1340, STR: 7112, VIT: 826, SPD: 59, LUK: 1, Attack: 91612, Defense: 88654, Current HP: 1340, A Avg: 114515, D Avg: 88654, [Divine Dragon Sword(181)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 298: HP: 4820, STR: 3758, VIT: 1315, SPD: 63, LUK: 1, Attack: 91640, Defense: 85451, Current HP: 4820, A Avg: 114550, D Avg: 85451, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 297: HP: 5104, STR: 5137, VIT: 842, SPD: 56, LUK: 1, Attack: 90950, Defense: 88670, Current HP: 5104, A Avg: 114597, D Avg: 88670, [Spear of Regression(182)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 296: HP: 3720, STR: 3851, VIT: 2137, SPD: 56, LUK: 1, Attack: 91679, Defense: 89562, Current HP: 3720, A Avg: 114598, D Avg: 89562, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 295: HP: 4048, STR: 3142, VIT: 2662, SPD: 59, LUK: 1, Attack: 90970, Defense: 89450, Current HP: 4048, A Avg: 114622, D Avg: 89450, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 294: HP: 740, STR: 6787, VIT: 159, SPD: 59, LUK: 1, Attack: 91716, Defense: 87987, Current HP: 740, A Avg: 114645, D Avg: 87987, [Jack Knife(185)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 293: HP: 924, STR: 3337, VIT: 228, SPD: 59, LUK: 1, Attack: 90998, Defense: 84364, Current HP: 924, A Avg: 114657, D Avg: 84364, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 292: HP: 4313, STR: 5932, VIT: 1616, SPD: 56, LUK: 1, Attack: 91745, Defense: 91394, Current HP: 4313, A Avg: 114681, D Avg: 91394, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
