Rank 1000: HP: 414, STR: 224, VIT: 566, SPD: 16, LUK: 1, Attack: 86752, Defense: 87614, Current HP: 414, A Avg: 109307, D Avg: 87614, [Moon Knuckle(153)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 400: HP: 1931, STR: 646, VIT: 1290, SPD: 16, LUK: 1, Attack: 88474, Defense: 87506, Current HP: 1931, A Avg: 111477, D Avg: 87506, [Stargazer(183)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 399: HP: 1955, STR: 646, VIT: 1585, SPD: 16, LUK: 1, Attack: 88474, Defense: 88620, Current HP: 1955, A Avg: 111477, D Avg: 88620, [Stargazer(183)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 398: HP: 1495, STR: 646, VIT: 1253, SPD: 16, LUK: 1, Attack: 88474, Defense: 88301, Current HP: 1495, A Avg: 111477, D Avg: 88301, [Stargazer(183)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 397: HP: 1577, STR: 662, VIT: 1096, SPD: 16, LUK: 1, Attack: 88490, Defense: 85037, Current HP: 1577, A Avg: 111497, D Avg: 85037, [Stargazer(183)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 396: HP: 1430, STR: 668, VIT: 1032, SPD: 17, LUK: 1, Attack: 88496, Defense: 85057, Current HP: 1430, A Avg: 111504, D Avg: 85057, [Stargazer(183)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 395: HP: 1730, STR: 3391, VIT: 606, SPD: 17, LUK: 1, Attack: 89204, Defense: 87407, Current HP: 1730, A Avg: 111505, D Avg: 87407, [Spear of Regression(182)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 394: HP: 1730, STR: 3391, VIT: 444, SPD: 17, LUK: 1, Attack: 89204, Defense: 85308, Current HP: 1730, A Avg: 111505, D Avg: 85308, [Spear of Regression(182)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 393: HP: 1650, STR: 3391, VIT: 442, SPD: 18, LUK: 1, Attack: 89204, Defense: 84864, Current HP: 1650, A Avg: 111505, D Avg: 84864, [Spear of Regression(182)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 392: HP: 2222, STR: 617, VIT: 1437, SPD: 16, LUK: 1, Attack: 88499, Defense: 89005, Current HP: 2222, A Avg: 111508, D Avg: 89005, [Wild Card(175)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 391: HP: 1639, STR: 676, VIT: 1098, SPD: 16, LUK: 1, Attack: 88504, Defense: 85338, Current HP: 1639, A Avg: 111515, D Avg: 85338, [Stargazer(183)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 390: HP: 1628, STR: 681, VIT: 1123, SPD: 16, LUK: 1, Attack: 88509, Defense: 86741, Current HP: 1628, A Avg: 111521, D Avg: 86741, [Stargazer(183)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 389: HP: 1509, STR: 683, VIT: 1341, SPD: 16, LUK: 1, Attack: 88511, Defense: 86179, Current HP: 1509, A Avg: 111523, D Avg: 86179, [Stargazer(183)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 388: HP: 1452, STR: 686, VIT: 1032, SPD: 16, LUK: 1, Attack: 88514, Defense: 85038, Current HP: 1452, A Avg: 111527, D Avg: 85038, [Stargazer(183)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 387: HP: 1430, STR: 686, VIT: 2142, SPD: 16, LUK: 1, Attack: 88514, Defense: 87812, Current HP: 1430, A Avg: 111527, D Avg: 87812, [Stargazer(183)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 386: HP: 1320, STR: 1344, VIT: 423, SPD: 17, LUK: 1, Attack: 89226, Defense: 84611, Current HP: 1320, A Avg: 111532, D Avg: 84611, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 385: HP: 1220, STR: 1405, VIT: 712, SPD: 17, LUK: 1, Attack: 89233, Defense: 84575, Current HP: 1220, A Avg: 111541, D Avg: 84575, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 384: HP: 1639, STR: 699, VIT: 1366, SPD: 16, LUK: 1, Attack: 88527, Defense: 88167, Current HP: 1639, A Avg: 111544, D Avg: 88167, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 383: HP: 1639, STR: 699, VIT: 1123, SPD: 16, LUK: 1, Attack: 88527, Defense: 85987, Current HP: 1639, A Avg: 111544, D Avg: 85987, [Stargazer(183)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 382: HP: 1551, STR: 699, VIT: 1115, SPD: 17, LUK: 1, Attack: 88527, Defense: 85537, Current HP: 1551, A Avg: 111544, D Avg: 85537, [Stargazer(183)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 381: HP: 1560, STR: 3424, VIT: 387, SPD: 17, LUK: 1, Attack: 89237, Defense: 84393, Current HP: 1560, A Avg: 111546, D Avg: 84393, [Spear of Regression(182)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 380: HP: 1540, STR: 3424, VIT: 1113, SPD: 17, LUK: 1, Attack: 89237, Defense: 86783, Current HP: 1540, A Avg: 111546, D Avg: 86783, [Spear of Regression(182)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 379: HP: 1513, STR: 719, VIT: 1032, SPD: 16, LUK: 1, Attack: 88547, Defense: 85532, Current HP: 1513, A Avg: 111569, D Avg: 85532, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 378: HP: 1580, STR: 3447, VIT: 491, SPD: 17, LUK: 1, Attack: 89260, Defense: 85082, Current HP: 1580, A Avg: 111575, D Avg: 85082, [Spear of Regression(182)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 377: HP: 1670, STR: 3447, VIT: 506, SPD: 17, LUK: 1, Attack: 89260, Defense: 87424, Current HP: 1670, A Avg: 111575, D Avg: 87424, [Spear of Regression(182)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 376: HP: 418, STR: 389, VIT: 137, SPD: 16, LUK: 1, Attack: 88556, Defense: 84325, Current HP: 418, A Avg: 111580, D Avg: 84325, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 375: HP: 1314, STR: 1439, VIT: 736, SPD: 17, LUK: 1, Attack: 89267, Defense: 84742, Current HP: 1314, A Avg: 111583, D Avg: 84742, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 374: HP: 2222, STR: 2747, VIT: 452, SPD: 17, LUK: 1, Attack: 88560, Defense: 87240, Current HP: 2222, A Avg: 111585, D Avg: 87240, [Spear of Regression(182)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 373: HP: 1474, STR: 732, VIT: 1190, SPD: 16, LUK: 1, Attack: 88560, Defense: 85781, Current HP: 1474, A Avg: 111585, D Avg: 85781, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 372: HP: 1573, STR: 732, VIT: 1214, SPD: 16, LUK: 1, Attack: 88560, Defense: 88132, Current HP: 1573, A Avg: 111585, D Avg: 88132, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 371: HP: 1350, STR: 1456, VIT: 727, SPD: 17, LUK: 1, Attack: 89284, Defense: 84616, Current HP: 1350, A Avg: 111605, D Avg: 84616, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 370: HP: 1701, STR: 1458, VIT: 882, SPD: 17, LUK: 1, Attack: 89286, Defense: 86994, Current HP: 1701, A Avg: 111607, D Avg: 86994, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 369: HP: 1616, STR: 3477, VIT: 387, SPD: 17, LUK: 1, Attack: 89290, Defense: 84887, Current HP: 1616, A Avg: 111612, D Avg: 84887, [Spear of Regression(182)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 368: HP: 1600, STR: 1485, VIT: 1080, SPD: 17, LUK: 1, Attack: 89313, Defense: 86074, Current HP: 1600, A Avg: 111641, D Avg: 86074, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 367: HP: 1452, STR: 783, VIT: 1008, SPD: 16, LUK: 1, Attack: 88611, Defense: 84871, Current HP: 1452, A Avg: 111649, D Avg: 84871, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 366: HP: 391, STR: 956, VIT: 98, SPD: 16, LUK: 1, Attack: 88617, Defense: 83821, Current HP: 391, A Avg: 111657, D Avg: 83821, [Neural Edge(190)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 391, STR: 956, VIT: 98, SPD: 16, LUK: 1, Attack: 88617, Defense: 83831, Current HP: 391, A Avg: 111657, D Avg: 83831, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 364: HP: 374, STR: 956, VIT: 116, SPD: 16, LUK: 1, Attack: 88617, Defense: 83985, Current HP: 374, A Avg: 111657, D Avg: 83985, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 374, STR: 956, VIT: 124, SPD: 16, LUK: 1, Attack: 88617, Defense: 83928, Current HP: 374, A Avg: 111657, D Avg: 83928, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 374, STR: 956, VIT: 126, SPD: 16, LUK: 1, Attack: 88617, Defense: 83989, Current HP: 374, A Avg: 111657, D Avg: 83989, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 361: HP: 374, STR: 956, VIT: 153, SPD: 16, LUK: 1, Attack: 88617, Defense: 84042, Current HP: 374, A Avg: 111657, D Avg: 84042, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 360: HP: 391, STR: 956, VIT: 158, SPD: 16, LUK: 1, Attack: 88617, Defense: 84034, Current HP: 391, A Avg: 111657, D Avg: 84034, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 359: HP: 495, STR: 956, VIT: 175, SPD: 16, LUK: 1, Attack: 88617, Defense: 84012, Current HP: 495, A Avg: 111657, D Avg: 84012, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 460, STR: 956, VIT: 135, SPD: 16, LUK: 1, Attack: 88617, Defense: 83907, Current HP: 460, A Avg: 111657, D Avg: 83907, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 506, STR: 956, VIT: 158, SPD: 16, LUK: 1, Attack: 88617, Defense: 84177, Current HP: 506, A Avg: 111657, D Avg: 84177, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 462, STR: 956, VIT: 140, SPD: 16, LUK: 1, Attack: 88617, Defense: 84068, Current HP: 462, A Avg: 111657, D Avg: 84068, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 650, STR: 956, VIT: 241, SPD: 16, LUK: 1, Attack: 88617, Defense: 84803, Current HP: 650, A Avg: 111657, D Avg: 84803, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 354: HP: 576, STR: 956, VIT: 126, SPD: 16, LUK: 1, Attack: 88617, Defense: 84054, Current HP: 576, A Avg: 111657, D Avg: 84054, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 353: HP: 391, STR: 956, VIT: 652, SPD: 16, LUK: 1, Attack: 88617, Defense: 87440, Current HP: 391, A Avg: 111657, D Avg: 87440, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 352: HP: 1771, STR: 956, VIT: 102, SPD: 16, LUK: 1, Attack: 88617, Defense: 86019, Current HP: 1771, A Avg: 111657, D Avg: 86019, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 832, STR: 956, VIT: 291, SPD: 16, LUK: 1, Attack: 88617, Defense: 85025, Current HP: 832, A Avg: 111657, D Avg: 85025, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 350: HP: 655, STR: 956, VIT: 241, SPD: 16, LUK: 1, Attack: 88617, Defense: 85716, Current HP: 655, A Avg: 111657, D Avg: 85716, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 349: HP: 594, STR: 956, VIT: 345, SPD: 16, LUK: 1, Attack: 88617, Defense: 85313, Current HP: 594, A Avg: 111657, D Avg: 85313, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 348: HP: 506, STR: 956, VIT: 514, SPD: 16, LUK: 1, Attack: 88617, Defense: 87354, Current HP: 506, A Avg: 111657, D Avg: 87354, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 347: HP: 701, STR: 956, VIT: 309, SPD: 16, LUK: 1, Attack: 88617, Defense: 87734, Current HP: 701, A Avg: 111657, D Avg: 87734, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 346: HP: 374, STR: 956, VIT: 98, SPD: 16, LUK: 1, Attack: 88617, Defense: 86887, Current HP: 374, A Avg: 111657, D Avg: 86887, [Neural Edge(190)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 345: HP: 374, STR: 956, VIT: 566, SPD: 16, LUK: 1, Attack: 88617, Defense: 90344, Current HP: 374, A Avg: 111657, D Avg: 90344, [Neural Edge(190)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 924, STR: 956, VIT: 980, SPD: 16, LUK: 1, Attack: 88617, Defense: 87768, Current HP: 924, A Avg: 111657, D Avg: 87768, [Neural Edge(190)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 343: HP: 704, STR: 956, VIT: 311, SPD: 17, LUK: 1, Attack: 88617, Defense: 86189, Current HP: 704, A Avg: 111657, D Avg: 86189, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 342: HP: 875, STR: 956, VIT: 383, SPD: 16, LUK: 1, Attack: 88617, Defense: 86599, Current HP: 875, A Avg: 111657, D Avg: 86599, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 851, STR: 956, VIT: 712, SPD: 16, LUK: 1, Attack: 88617, Defense: 87747, Current HP: 851, A Avg: 111657, D Avg: 87747, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 340: HP: 391, STR: 956, VIT: 379, SPD: 16, LUK: 1, Attack: 88617, Defense: 87427, Current HP: 391, A Avg: 111657, D Avg: 87427, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 339: HP: 1978, STR: 798, VIT: 1268, SPD: 16, LUK: 1, Attack: 88626, Defense: 87380, Current HP: 1978, A Avg: 111668, D Avg: 87380, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 338: HP: 1562, STR: 746, VIT: 566, SPD: 16, LUK: 1, Attack: 88628, Defense: 84754, Current HP: 1562, A Avg: 111671, D Avg: 84754, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 337: HP: 1555, STR: 804, VIT: 1045, SPD: 16, LUK: 1, Attack: 88632, Defense: 85051, Current HP: 1555, A Avg: 111676, D Avg: 85051, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 336: HP: 521, STR: 972, VIT: 189, SPD: 16, LUK: 1, Attack: 88633, Defense: 84130, Current HP: 521, A Avg: 111677, D Avg: 84130, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 335: HP: 374, STR: 979, VIT: 158, SPD: 17, LUK: 1, Attack: 88640, Defense: 84183, Current HP: 374, A Avg: 111686, D Avg: 84183, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 334: HP: 1595, STR: 814, VIT: 1032, SPD: 16, LUK: 1, Attack: 88642, Defense: 84921, Current HP: 1595, A Avg: 111688, D Avg: 84921, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 333: HP: 1870, STR: 814, VIT: 1536, SPD: 16, LUK: 1, Attack: 88642, Defense: 86530, Current HP: 1870, A Avg: 111688, D Avg: 86530, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 332: HP: 1800, STR: 1526, VIT: 1258, SPD: 17, LUK: 1, Attack: 89354, Defense: 88826, Current HP: 1800, A Avg: 111692, D Avg: 88826, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 331: HP: 583, STR: 987, VIT: 191, SPD: 16, LUK: 1, Attack: 88648, Defense: 84431, Current HP: 583, A Avg: 111696, D Avg: 84431, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 330: HP: 524, STR: 992, VIT: 249, SPD: 16, LUK: 1, Attack: 88653, Defense: 85867, Current HP: 524, A Avg: 111702, D Avg: 85867, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 329: HP: 453, STR: 993, VIT: 434, SPD: 16, LUK: 1, Attack: 88654, Defense: 85272, Current HP: 453, A Avg: 111704, D Avg: 85272, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 328: HP: 2058, STR: 3558, VIT: 542, SPD: 17, LUK: 1, Attack: 89371, Defense: 86654, Current HP: 2058, A Avg: 111713, D Avg: 86654, [Spear of Regression(182)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 327: HP: 561, STR: 498, VIT: 262, SPD: 16, LUK: 1, Attack: 88665, Defense: 85490, Current HP: 561, A Avg: 111717, D Avg: 85490, [Basic(169)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 326: HP: 583, STR: 1009, VIT: 459, SPD: 16, LUK: 1, Attack: 88670, Defense: 87260, Current HP: 583, A Avg: 111724, D Avg: 87260, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 325: HP: 583, STR: 1009, VIT: 216, SPD: 16, LUK: 1, Attack: 88670, Defense: 85080, Current HP: 583, A Avg: 111724, D Avg: 85080, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 324: HP: 495, STR: 1009, VIT: 241, SPD: 17, LUK: 1, Attack: 88670, Defense: 84663, Current HP: 495, A Avg: 111724, D Avg: 84663, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 323: HP: 418, STR: 505, VIT: 137, SPD: 17, LUK: 1, Attack: 88672, Defense: 84273, Current HP: 418, A Avg: 111726, D Avg: 84273, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 322: HP: 252, STR: 1725, VIT: 117, SPD: 17, LUK: 1, Attack: 89386, Defense: 83840, Current HP: 252, A Avg: 111732, D Avg: 83840, [Neural Edge(190)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 321: HP: 252, STR: 1725, VIT: 117, SPD: 17, LUK: 1, Attack: 89386, Defense: 83850, Current HP: 252, A Avg: 111732, D Avg: 83850, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 320: HP: 240, STR: 1725, VIT: 133, SPD: 17, LUK: 1, Attack: 89386, Defense: 84002, Current HP: 240, A Avg: 111732, D Avg: 84002, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 319: HP: 240, STR: 1725, VIT: 138, SPD: 17, LUK: 1, Attack: 89386, Defense: 83942, Current HP: 240, A Avg: 111732, D Avg: 83942, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 318: HP: 240, STR: 1725, VIT: 140, SPD: 17, LUK: 1, Attack: 89386, Defense: 84003, Current HP: 240, A Avg: 111732, D Avg: 84003, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 317: HP: 240, STR: 1725, VIT: 158, SPD: 17, LUK: 1, Attack: 89386, Defense: 84047, Current HP: 240, A Avg: 111732, D Avg: 84047, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 316: HP: 252, STR: 1725, VIT: 156, SPD: 17, LUK: 1, Attack: 89386, Defense: 84032, Current HP: 252, A Avg: 111732, D Avg: 84032, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 315: HP: 350, STR: 1725, VIT: 172, SPD: 17, LUK: 1, Attack: 89386, Defense: 84009, Current HP: 350, A Avg: 111732, D Avg: 84009, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 314: HP: 315, STR: 1725, VIT: 141, SPD: 17, LUK: 1, Attack: 89386, Defense: 83913, Current HP: 315, A Avg: 111732, D Avg: 83913, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 313: HP: 357, STR: 1725, VIT: 156, SPD: 17, LUK: 1, Attack: 89386, Defense: 84175, Current HP: 357, A Avg: 111732, D Avg: 84175, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 312: HP: 320, STR: 1725, VIT: 149, SPD: 17, LUK: 1, Attack: 89386, Defense: 84077, Current HP: 320, A Avg: 111732, D Avg: 84077, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 311: HP: 489, STR: 1725, VIT: 210, SPD: 17, LUK: 1, Attack: 89386, Defense: 84772, Current HP: 489, A Avg: 111732, D Avg: 84772, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 310: HP: 424, STR: 1725, VIT: 140, SPD: 17, LUK: 1, Attack: 89386, Defense: 84068, Current HP: 424, A Avg: 111732, D Avg: 84068, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 309: HP: 252, STR: 1725, VIT: 479, SPD: 17, LUK: 1, Attack: 89386, Defense: 87267, Current HP: 252, A Avg: 111732, D Avg: 87267, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 308: HP: 1510, STR: 1725, VIT: 124, SPD: 17, LUK: 1, Attack: 89386, Defense: 86041, Current HP: 1510, A Avg: 111732, D Avg: 86041, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 307: HP: 655, STR: 1725, VIT: 243, SPD: 17, LUK: 1, Attack: 89386, Defense: 84977, Current HP: 655, A Avg: 111732, D Avg: 84977, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 306: HP: 493, STR: 1725, VIT: 210, SPD: 17, LUK: 1, Attack: 89386, Defense: 85685, Current HP: 493, A Avg: 111732, D Avg: 85685, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 305: HP: 440, STR: 1725, VIT: 286, SPD: 17, LUK: 1, Attack: 89386, Defense: 85254, Current HP: 440, A Avg: 111732, D Avg: 85254, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 304: HP: 360, STR: 1725, VIT: 389, SPD: 17, LUK: 1, Attack: 89386, Defense: 87229, Current HP: 360, A Avg: 111732, D Avg: 87229, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 303: HP: 535, STR: 1725, VIT: 255, SPD: 17, LUK: 1, Attack: 89386, Defense: 87680, Current HP: 535, A Avg: 111732, D Avg: 87680, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
