Rank 1000: HP: 950, STR: 5437, VIT: 193, SPD: 76, LUK: 1, Attack: 89336, Defense: 88021, Current HP: 950, A Avg: 111670, D Avg: 88021, [Sylph(119)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 381: HP: 1232, STR: 3308, VIT: 423, SPD: 72, LUK: 1, Attack: 90969, Defense: 84351, Current HP: 1232, A Avg: 114620, D Avg: 84351, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 380: HP: 2019, STR: 3308, VIT: 878, SPD: 72, LUK: 1, Attack: 90969, Defense: 85440, Current HP: 2019, A Avg: 114620, D Avg: 85440, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 379: HP: 1962, STR: 3308, VIT: 410, SPD: 72, LUK: 1, Attack: 90969, Defense: 84338, Current HP: 1962, A Avg: 114620, D Avg: 84338, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 378: HP: 1196, STR: 3308, VIT: 1471, SPD: 72, LUK: 1, Attack: 90969, Defense: 88259, Current HP: 1196, A Avg: 114620, D Avg: 88259, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 377: HP: 3696, STR: 3308, VIT: 291, SPD: 72, LUK: 1, Attack: 90969, Defense: 86208, Current HP: 3696, A Avg: 114620, D Avg: 86208, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 376: HP: 2281, STR: 3308, VIT: 1019, SPD: 72, LUK: 1, Attack: 90969, Defense: 85753, Current HP: 2281, A Avg: 114620, D Avg: 85753, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 375: HP: 1863, STR: 3308, VIT: 878, SPD: 72, LUK: 1, Attack: 90969, Defense: 86353, Current HP: 1863, A Avg: 114620, D Avg: 86353, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 374: HP: 1364, STR: 3308, VIT: 1479, SPD: 72, LUK: 1, Attack: 90969, Defense: 86447, Current HP: 1364, A Avg: 114620, D Avg: 86447, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 373: HP: 1276, STR: 3308, VIT: 1606, SPD: 72, LUK: 1, Attack: 90969, Defense: 88446, Current HP: 1276, A Avg: 114620, D Avg: 88446, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 372: HP: 2714, STR: 3308, VIT: 1310, SPD: 72, LUK: 1, Attack: 90969, Defense: 88735, Current HP: 2714, A Avg: 114620, D Avg: 88735, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 371: HP: 1144, STR: 3308, VIT: 280, SPD: 72, LUK: 1, Attack: 90969, Defense: 87069, Current HP: 1144, A Avg: 114620, D Avg: 87069, [Neural Edge(190)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 370: HP: 1144, STR: 3308, VIT: 2568, SPD: 72, LUK: 1, Attack: 90969, Defense: 92346, Current HP: 1144, A Avg: 114620, D Avg: 92346, [Neural Edge(190)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 369: HP: 1694, STR: 3308, VIT: 3531, SPD: 72, LUK: 1, Attack: 90969, Defense: 90319, Current HP: 1694, A Avg: 114620, D Avg: 90319, [Neural Edge(190)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 368: HP: 1474, STR: 3308, VIT: 1221, SPD: 76, LUK: 1, Attack: 90969, Defense: 87099, Current HP: 1474, A Avg: 114620, D Avg: 87099, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 367: HP: 2569, STR: 3308, VIT: 1139, SPD: 72, LUK: 1, Attack: 90969, Defense: 87355, Current HP: 2569, A Avg: 114620, D Avg: 87355, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 366: HP: 1656, STR: 3308, VIT: 1258, SPD: 72, LUK: 1, Attack: 90969, Defense: 88293, Current HP: 1656, A Avg: 114620, D Avg: 88293, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 1196, STR: 3308, VIT: 1653, SPD: 72, LUK: 1, Attack: 90969, Defense: 88701, Current HP: 1196, A Avg: 114620, D Avg: 88701, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 364: HP: 3740, STR: 3145, VIT: 3338, SPD: 76, LUK: 1, Attack: 90973, Defense: 87682, Current HP: 3740, A Avg: 114625, D Avg: 87682, [Stargazer(183)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 1522, STR: 3324, VIT: 661, SPD: 72, LUK: 1, Attack: 90985, Defense: 84602, Current HP: 1522, A Avg: 114641, D Avg: 84602, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 940, STR: 5837, VIT: 775, SPD: 81, LUK: 1, Attack: 91715, Defense: 84911, Current HP: 940, A Avg: 114643, D Avg: 84911, [Blue Sword(180)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 361: HP: 6240, STR: 3852, VIT: 1756, SPD: 76, LUK: 1, Attack: 91734, Defense: 85619, Current HP: 6240, A Avg: 114667, D Avg: 85619, [Wild Card(175)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 360: HP: 3840, STR: 3936, VIT: 3045, SPD: 76, LUK: 1, Attack: 91764, Defense: 89846, Current HP: 3840, A Avg: 114705, D Avg: 89846, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 359: HP: 1144, STR: 3387, VIT: 522, SPD: 76, LUK: 1, Attack: 91048, Defense: 84547, Current HP: 1144, A Avg: 114720, D Avg: 84547, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 1738, STR: 3395, VIT: 664, SPD: 72, LUK: 1, Attack: 91056, Defense: 84904, Current HP: 1738, A Avg: 114730, D Avg: 84904, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 1420, STR: 5818, VIT: 484, SPD: 76, LUK: 1, Attack: 91787, Defense: 88312, Current HP: 1420, A Avg: 114733, D Avg: 88312, [Fire Chariot(138)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 356: HP: 6952, STR: 3185, VIT: 2568, SPD: 72, LUK: 1, Attack: 91067, Defense: 86756, Current HP: 6952, A Avg: 114744, D Avg: 86756, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 3900, STR: 3976, VIT: 3638, SPD: 76, LUK: 1, Attack: 91804, Defense: 91206, Current HP: 3900, A Avg: 114755, D Avg: 91206, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 354: HP: 1388, STR: 6064, VIT: 408, SPD: 76, LUK: 1, Attack: 91812, Defense: 88236, Current HP: 1388, A Avg: 114765, D Avg: 88236, [Scythe of the Grim Reaper(148)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 353: HP: 1884, STR: 5954, VIT: 1184, SPD: 72, LUK: 1, Attack: 91832, Defense: 85918, Current HP: 1884, A Avg: 114790, D Avg: 85918, [Blue Sword(180)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 352: HP: 1812, STR: 3456, VIT: 977, SPD: 72, LUK: 1, Attack: 91117, Defense: 86595, Current HP: 1812, A Avg: 114807, D Avg: 86595, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 1531, STR: 3457, VIT: 1285, SPD: 72, LUK: 1, Attack: 91118, Defense: 86123, Current HP: 1531, A Avg: 114808, D Avg: 86123, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 350: HP: 1738, STR: 3473, VIT: 783, SPD: 72, LUK: 1, Attack: 91134, Defense: 85647, Current HP: 1738, A Avg: 114828, D Avg: 85647, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 349: HP: 1650, STR: 3473, VIT: 878, SPD: 76, LUK: 1, Attack: 91134, Defense: 85300, Current HP: 1650, A Avg: 114828, D Avg: 85300, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 348: HP: 6260, STR: 3990, VIT: 2172, SPD: 76, LUK: 1, Attack: 91872, Defense: 86763, Current HP: 6260, A Avg: 114840, D Avg: 86763, [Wild Card(175)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 347: HP: 6700, STR: 3990, VIT: 2247, SPD: 76, LUK: 1, Attack: 91872, Defense: 89165, Current HP: 6700, A Avg: 114840, D Avg: 89165, [Wild Card(175)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 346: HP: 7707, STR: 4006, VIT: 2223, SPD: 76, LUK: 1, Attack: 91888, Defense: 88335, Current HP: 7707, A Avg: 114860, D Avg: 88335, [Wild Card(175)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 345: HP: 1166, STR: 3515, VIT: 522, SPD: 72, LUK: 1, Attack: 91176, Defense: 84528, Current HP: 1166, A Avg: 114881, D Avg: 84528, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 1144, STR: 3515, VIT: 6000, SPD: 72, LUK: 1, Attack: 91176, Defense: 91670, Current HP: 1144, A Avg: 114881, D Avg: 91670, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 343: HP: 6620, STR: 4033, VIT: 2437, SPD: 76, LUK: 1, Attack: 91915, Defense: 87431, Current HP: 6620, A Avg: 114893, D Avg: 87431, [Wild Card(175)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 342: HP: 1738, STR: 3529, VIT: 1404, SPD: 72, LUK: 1, Attack: 91190, Defense: 88205, Current HP: 1738, A Avg: 114899, D Avg: 88205, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 3740, STR: 3366, VIT: 3338, SPD: 72, LUK: 1, Attack: 91194, Defense: 87526, Current HP: 3740, A Avg: 114904, D Avg: 87526, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 340: HP: 2016, STR: 6322, VIT: 1008, SPD: 76, LUK: 1, Attack: 91966, Defense: 88836, Current HP: 2016, A Avg: 114957, D Avg: 88836, [Gladius(162)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 339: HP: 5428, STR: 3416, VIT: 4367, SPD: 72, LUK: 1, Attack: 91244, Defense: 91792, Current HP: 5428, A Avg: 114967, D Avg: 91792, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 338: HP: 940, STR: 6423, VIT: 1244, SPD: 76, LUK: 1, Attack: 91976, Defense: 89072, Current HP: 940, A Avg: 114970, D Avg: 89072, [Hammer of Justice(186)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 337: HP: 3320, STR: 4149, VIT: 2259, SPD: 76, LUK: 1, Attack: 91977, Defense: 86122, Current HP: 3320, A Avg: 114971, D Avg: 86122, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 336: HP: 6720, STR: 4099, VIT: 1830, SPD: 76, LUK: 1, Attack: 91981, Defense: 85719, Current HP: 6720, A Avg: 114976, D Avg: 85719, [Wild Card(175)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 335: HP: 1381, STR: 3607, VIT: 522, SPD: 72, LUK: 1, Attack: 91268, Defense: 85022, Current HP: 1381, A Avg: 114997, D Avg: 85022, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 334: HP: 6544, STR: 4180, VIT: 1839, SPD: 76, LUK: 1, Attack: 92062, Defense: 85845, Current HP: 6544, A Avg: 115077, D Avg: 85845, [Wild Card(175)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 333: HP: 1188, STR: 3167, VIT: 319, SPD: 72, LUK: 1, Attack: 91334, Defense: 88147, Current HP: 1188, A Avg: 115080, D Avg: 88147, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 332: HP: 1804, STR: 3685, VIT: 2516, SPD: 72, LUK: 1, Attack: 91346, Defense: 90084, Current HP: 1804, A Avg: 115095, D Avg: 90084, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 331: HP: 5740, STR: 6280, VIT: 646, SPD: 81, LUK: 1, Attack: 92093, Defense: 84782, Current HP: 5740, A Avg: 115116, D Avg: 84782, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 330: HP: 940, STR: 6226, VIT: 775, SPD: 81, LUK: 1, Attack: 92104, Defense: 85119, Current HP: 940, A Avg: 115130, D Avg: 85119, [Blue Sword(180)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 329: HP: 3340, STR: 4276, VIT: 2675, SPD: 76, LUK: 1, Attack: 92104, Defense: 87266, Current HP: 3340, A Avg: 115130, D Avg: 87266, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 328: HP: 3780, STR: 4276, VIT: 2750, SPD: 76, LUK: 1, Attack: 92104, Defense: 89668, Current HP: 3780, A Avg: 115130, D Avg: 89668, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 327: HP: 940, STR: 7319, VIT: 1074, SPD: 76, LUK: 1, Attack: 92107, Defense: 88902, Current HP: 940, A Avg: 115133, D Avg: 88902, [Pulse Knife(165)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 326: HP: 4641, STR: 4293, VIT: 2726, SPD: 76, LUK: 1, Attack: 92121, Defense: 88838, Current HP: 4641, A Avg: 115151, D Avg: 88838, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 325: HP: 1188, STR: 3731, VIT: 1045, SPD: 72, LUK: 1, Attack: 91392, Defense: 85636, Current HP: 1188, A Avg: 115153, D Avg: 85636, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 324: HP: 1672, STR: 3731, VIT: 1159, SPD: 72, LUK: 1, Attack: 91392, Defense: 88077, Current HP: 1672, A Avg: 115153, D Avg: 88077, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 323: HP: 2484, STR: 3740, VIT: 1123, SPD: 72, LUK: 1, Attack: 91401, Defense: 87235, Current HP: 2484, A Avg: 115165, D Avg: 87235, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 322: HP: 1349, STR: 5083, VIT: 467, SPD: 72, LUK: 1, Attack: 92134, Defense: 85695, Current HP: 1349, A Avg: 115167, D Avg: 85695, [Tekken(188)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 321: HP: 3700, STR: 4320, VIT: 2970, SPD: 76, LUK: 1, Attack: 92148, Defense: 87964, Current HP: 3700, A Avg: 115185, D Avg: 87964, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 320: HP: 1584, STR: 3756, VIT: 1290, SPD: 72, LUK: 1, Attack: 91417, Defense: 86284, Current HP: 1584, A Avg: 115185, D Avg: 86284, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 319: HP: 1166, STR: 3791, VIT: 408, SPD: 72, LUK: 1, Attack: 91452, Defense: 84271, Current HP: 1166, A Avg: 115229, D Avg: 84271, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 318: HP: 1620, STR: 6647, VIT: 1244, SPD: 76, LUK: 1, Attack: 92187, Defense: 86472, Current HP: 1620, A Avg: 115233, D Avg: 86472, [Zodiac(184)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 317: HP: 3800, STR: 4396, VIT: 2334, SPD: 76, LUK: 1, Attack: 92224, Defense: 86223, Current HP: 3800, A Avg: 115280, D Avg: 86223, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 316: HP: 8140, STR: 3628, VIT: 2568, SPD: 76, LUK: 1, Attack: 91510, Defense: 89356, Current HP: 8140, A Avg: 115302, D Avg: 89356, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 315: HP: 7480, STR: 3651, VIT: 3057, SPD: 72, LUK: 1, Attack: 91533, Defense: 88285, Current HP: 7480, A Avg: 115331, D Avg: 88285, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 314: HP: 2220, STR: 6733, VIT: 924, SPD: 81, LUK: 1, Attack: 92273, Defense: 87712, Current HP: 2220, A Avg: 115341, D Avg: 87712, [Zodiac(184)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 313: HP: 3624, STR: 4477, VIT: 2342, SPD: 76, LUK: 1, Attack: 92305, Defense: 86348, Current HP: 3624, A Avg: 115381, D Avg: 86348, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 312: HP: 940, STR: 6669, VIT: 1672, SPD: 76, LUK: 1, Attack: 92313, Defense: 89500, Current HP: 940, A Avg: 115391, D Avg: 89500, [Portal Sword(176)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 311: HP: 1694, STR: 3940, VIT: 522, SPD: 72, LUK: 1, Attack: 91601, Defense: 84411, Current HP: 1694, A Avg: 115417, D Avg: 84411, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 310: HP: 5453, STR: 6544, VIT: 2016, SPD: 72, LUK: 1, Attack: 92357, Defense: 91794, Current HP: 5453, A Avg: 115446, D Avg: 91794, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 309: HP: 2400, STR: 6507, VIT: 975, SPD: 76, LUK: 1, Attack: 92359, Defense: 88803, Current HP: 2400, A Avg: 115448, D Avg: 88803, [Santoku(159)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 308: HP: 4928, STR: 3798, VIT: 3338, SPD: 76, LUK: 1, Attack: 91626, Defense: 90126, Current HP: 4928, A Avg: 115448, D Avg: 90126, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 307: HP: 1144, STR: 5759, VIT: 1195, SPD: 72, LUK: 1, Attack: 91637, Defense: 89023, Current HP: 1144, A Avg: 115462, D Avg: 89023, [Blue Sword(180)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 306: HP: 940, STR: 6496, VIT: 775, SPD: 76, LUK: 1, Attack: 92374, Defense: 84963, Current HP: 940, A Avg: 115467, D Avg: 84963, [Blue Sword(180)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 305: HP: 1500, STR: 3989, VIT: 535, SPD: 72, LUK: 1, Attack: 91650, Defense: 84541, Current HP: 1500, A Avg: 115479, D Avg: 84541, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 304: HP: 4268, STR: 3831, VIT: 3827, SPD: 72, LUK: 1, Attack: 91659, Defense: 89055, Current HP: 4268, A Avg: 115490, D Avg: 89055, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 303: HP: 1420, STR: 7879, VIT: 496, SPD: 76, LUK: 1, Attack: 92457, Defense: 85724, Current HP: 1420, A Avg: 115571, D Avg: 85724, [Magical(187)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 302: HP: 5740, STR: 6669, VIT: 646, SPD: 81, LUK: 1, Attack: 92482, Defense: 84990, Current HP: 5740, A Avg: 115602, D Avg: 84990, [Spear of Regression(182)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 301: HP: 1617, STR: 307, VIT: 176, SPD: 76, LUK: 1, Attack: 92493, Defense: 83899, Current HP: 1617, A Avg: 115616, D Avg: 83899, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 300: HP: 1617, STR: 307, VIT: 176, SPD: 76, LUK: 1, Attack: 92493, Defense: 83909, Current HP: 1617, A Avg: 115616, D Avg: 83909, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 299: HP: 1540, STR: 307, VIT: 196, SPD: 76, LUK: 1, Attack: 92493, Defense: 84065, Current HP: 1540, A Avg: 115616, D Avg: 84065, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 298: HP: 1540, STR: 307, VIT: 201, SPD: 76, LUK: 1, Attack: 92493, Defense: 84005, Current HP: 1540, A Avg: 115616, D Avg: 84005, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 297: HP: 1540, STR: 307, VIT: 266, SPD: 76, LUK: 1, Attack: 92493, Defense: 84129, Current HP: 1540, A Avg: 115616, D Avg: 84129, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 296: HP: 1540, STR: 307, VIT: 284, SPD: 76, LUK: 1, Attack: 92493, Defense: 84173, Current HP: 1540, A Avg: 115616, D Avg: 84173, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 295: HP: 1617, STR: 307, VIT: 334, SPD: 76, LUK: 1, Attack: 92493, Defense: 84210, Current HP: 1617, A Avg: 115616, D Avg: 84210, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 294: HP: 2000, STR: 307, VIT: 424, SPD: 76, LUK: 1, Attack: 92493, Defense: 84261, Current HP: 2000, A Avg: 115616, D Avg: 84261, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 293: HP: 1680, STR: 307, VIT: 260, SPD: 76, LUK: 1, Attack: 92493, Defense: 84032, Current HP: 1680, A Avg: 115616, D Avg: 84032, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 292: HP: 1722, STR: 307, VIT: 334, SPD: 76, LUK: 1, Attack: 92493, Defense: 84353, Current HP: 1722, A Avg: 115616, D Avg: 84353, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 291: HP: 1620, STR: 307, VIT: 275, SPD: 76, LUK: 1, Attack: 92493, Defense: 84203, Current HP: 1620, A Avg: 115616, D Avg: 84203, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 290: HP: 2368, STR: 307, VIT: 567, SPD: 76, LUK: 1, Attack: 92493, Defense: 85129, Current HP: 2368, A Avg: 115616, D Avg: 85129, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 289: HP: 2284, STR: 307, VIT: 266, SPD: 76, LUK: 1, Attack: 92493, Defense: 84194, Current HP: 2284, A Avg: 115616, D Avg: 84194, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 288: HP: 1617, STR: 307, VIT: 955, SPD: 76, LUK: 1, Attack: 92493, Defense: 87743, Current HP: 1617, A Avg: 115616, D Avg: 87743, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 287: HP: 3860, STR: 307, VIT: 187, SPD: 76, LUK: 1, Attack: 92493, Defense: 86104, Current HP: 3860, A Avg: 115616, D Avg: 86104, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 286: HP: 2608, STR: 307, VIT: 659, SPD: 76, LUK: 1, Attack: 92493, Defense: 85393, Current HP: 2608, A Avg: 115616, D Avg: 85393, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 285: HP: 2226, STR: 307, VIT: 567, SPD: 76, LUK: 1, Attack: 92493, Defense: 86042, Current HP: 2226, A Avg: 115616, D Avg: 86042, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
