Rank 1000: HP: 748, STR: 323, VIT: 540, SPD: 8, LUK: 1, Attack: 86812, Defense: 85508, Current HP: 748, A Avg: 109383, D Avg: 85508, [Cuttlefish(178)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 378: HP: 594, STR: 620, VIT: 181, SPD: 8, LUK: 1, Attack: 88281, Defense: 86059, Current HP: 594, A Avg: 111234, D Avg: 86059, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 377: HP: 633, STR: 620, VIT: 275, SPD: 8, LUK: 1, Attack: 88281, Defense: 86491, Current HP: 633, A Avg: 111234, D Avg: 86491, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 376: HP: 736, STR: 620, VIT: 634, SPD: 8, LUK: 1, Attack: 88281, Defense: 87669, Current HP: 736, A Avg: 111234, D Avg: 87669, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 375: HP: 276, STR: 620, VIT: 197, SPD: 8, LUK: 1, Attack: 88281, Defense: 87245, Current HP: 276, A Avg: 111234, D Avg: 87245, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 374: HP: 1214, STR: 454, VIT: 704, SPD: 8, LUK: 1, Attack: 88282, Defense: 84645, Current HP: 1214, A Avg: 111235, D Avg: 84645, [Stargazer(183)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 373: HP: 1214, STR: 457, VIT: 707, SPD: 8, LUK: 1, Attack: 88285, Defense: 86325, Current HP: 1214, A Avg: 111239, D Avg: 86325, [Stargazer(183)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 372: HP: 160, STR: 1332, VIT: 124, SPD: 8, LUK: 1, Attack: 88993, Defense: 83987, Current HP: 160, A Avg: 111241, D Avg: 83987, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 371: HP: 1135, STR: 459, VIT: 896, SPD: 8, LUK: 1, Attack: 88287, Defense: 85734, Current HP: 1135, A Avg: 111241, D Avg: 85734, [Stargazer(183)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 370: HP: 1254, STR: 460, VIT: 707, SPD: 8, LUK: 1, Attack: 88288, Defense: 84947, Current HP: 1254, A Avg: 111242, D Avg: 84947, [Stargazer(183)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 369: HP: 960, STR: 3186, VIT: 328, SPD: 8, LUK: 1, Attack: 88999, Defense: 84334, Current HP: 960, A Avg: 111248, D Avg: 84334, [Spear of Regression(182)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 368: HP: 940, STR: 3186, VIT: 646, SPD: 8, LUK: 1, Attack: 88999, Defense: 86316, Current HP: 940, A Avg: 111248, D Avg: 86316, [Spear of Regression(182)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 367: HP: 1122, STR: 465, VIT: 668, SPD: 8, LUK: 1, Attack: 88293, Defense: 84674, Current HP: 1122, A Avg: 111249, D Avg: 84674, [Stargazer(183)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 366: HP: 1100, STR: 465, VIT: 1154, SPD: 8, LUK: 1, Attack: 88293, Defense: 86824, Current HP: 1100, A Avg: 111249, D Avg: 86824, [Stargazer(183)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 1254, STR: 467, VIT: 907, SPD: 8, LUK: 1, Attack: 88295, Defense: 87708, Current HP: 1254, A Avg: 111251, D Avg: 87708, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 364: HP: 264, STR: 635, VIT: 106, SPD: 8, LUK: 1, Attack: 88296, Defense: 84131, Current HP: 264, A Avg: 111252, D Avg: 84131, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 1452, STR: 2483, VIT: 374, SPD: 8, LUK: 1, Attack: 88296, Defense: 87162, Current HP: 1452, A Avg: 111252, D Avg: 87162, [Spear of Regression(182)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 378, STR: 636, VIT: 121, SPD: 8, LUK: 1, Attack: 88297, Defense: 84062, Current HP: 378, A Avg: 111254, D Avg: 84062, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 361: HP: 1500, STR: 1176, VIT: 918, SPD: 8, LUK: 1, Attack: 89004, Defense: 88486, Current HP: 1500, A Avg: 111255, D Avg: 88486, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 360: HP: 340, STR: 640, VIT: 145, SPD: 8, LUK: 1, Attack: 88301, Defense: 85763, Current HP: 340, A Avg: 111259, D Avg: 85763, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 359: HP: 299, STR: 641, VIT: 313, SPD: 8, LUK: 1, Attack: 88302, Defense: 85151, Current HP: 299, A Avg: 111260, D Avg: 85151, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 1254, STR: 475, VIT: 718, SPD: 8, LUK: 1, Attack: 88303, Defense: 85582, Current HP: 1254, A Avg: 111261, D Avg: 85582, [Stargazer(183)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 1166, STR: 475, VIT: 712, SPD: 8, LUK: 1, Attack: 88303, Defense: 85134, Current HP: 1166, A Avg: 111261, D Avg: 85134, [Stargazer(183)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 418, STR: 643, VIT: 124, SPD: 8, LUK: 1, Attack: 88304, Defense: 84364, Current HP: 418, A Avg: 111263, D Avg: 84364, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 1144, STR: 476, VIT: 774, SPD: 8, LUK: 1, Attack: 88304, Defense: 85365, Current HP: 1144, A Avg: 111263, D Avg: 85365, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 354: HP: 1188, STR: 476, VIT: 785, SPD: 8, LUK: 1, Attack: 88304, Defense: 87703, Current HP: 1188, A Avg: 111263, D Avg: 87703, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 353: HP: 400, STR: 139, VIT: 158, SPD: 8, LUK: 1, Attack: 88306, Defense: 84164, Current HP: 400, A Avg: 111265, D Avg: 84164, [Basic(169)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 352: HP: 240, STR: 1355, VIT: 130, SPD: 8, LUK: 1, Attack: 89016, Defense: 84019, Current HP: 240, A Avg: 111270, D Avg: 84019, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 351: HP: 418, STR: 649, VIT: 324, SPD: 8, LUK: 1, Attack: 88310, Defense: 87125, Current HP: 418, A Avg: 111270, D Avg: 87125, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 350: HP: 330, STR: 144, VIT: 135, SPD: 8, LUK: 1, Attack: 88311, Defense: 83998, Current HP: 330, A Avg: 111271, D Avg: 83998, [Basic(169)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 349: HP: 900, STR: 1192, VIT: 476, SPD: 8, LUK: 1, Attack: 89020, Defense: 84664, Current HP: 900, A Avg: 111275, D Avg: 84664, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 348: HP: 483, STR: 1360, VIT: 251, SPD: 8, LUK: 1, Attack: 89021, Defense: 86363, Current HP: 483, A Avg: 111276, D Avg: 86363, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 347: HP: 180, STR: 855, VIT: 134, SPD: 9, LUK: 1, Attack: 89022, Defense: 84270, Current HP: 180, A Avg: 111277, D Avg: 84270, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 346: HP: 1161, STR: 489, VIT: 668, SPD: 8, LUK: 1, Attack: 88317, Defense: 85168, Current HP: 1161, A Avg: 111279, D Avg: 85168, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 345: HP: 418, STR: 657, VIT: 135, SPD: 8, LUK: 1, Attack: 88318, Defense: 84999, Current HP: 418, A Avg: 111280, D Avg: 84999, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 330, STR: 657, VIT: 150, SPD: 8, LUK: 1, Attack: 88318, Defense: 84572, Current HP: 330, A Avg: 111280, D Avg: 84572, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 343: HP: 308, STR: 659, VIT: 213, SPD: 8, LUK: 1, Attack: 88320, Defense: 84804, Current HP: 308, A Avg: 111283, D Avg: 84804, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 342: HP: 352, STR: 659, VIT: 223, SPD: 8, LUK: 1, Attack: 88320, Defense: 87141, Current HP: 352, A Avg: 111283, D Avg: 87141, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 286, STR: 659, VIT: 106, SPD: 8, LUK: 1, Attack: 88320, Defense: 84112, Current HP: 286, A Avg: 111283, D Avg: 84112, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 340: HP: 264, STR: 659, VIT: 592, SPD: 8, LUK: 1, Attack: 88320, Defense: 86262, Current HP: 264, A Avg: 111283, D Avg: 86262, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 339: HP: 418, STR: 158, VIT: 145, SPD: 8, LUK: 1, Attack: 88325, Defense: 84034, Current HP: 418, A Avg: 111289, D Avg: 84034, [Basic(169)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 338: HP: 996, STR: 3225, VIT: 328, SPD: 8, LUK: 1, Attack: 89038, Defense: 84828, Current HP: 996, A Avg: 111297, D Avg: 84828, [Spear of Regression(182)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 337: HP: 880, STR: 455, VIT: 353, SPD: 8, LUK: 1, Attack: 88337, Defense: 85581, Current HP: 880, A Avg: 111304, D Avg: 85581, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 336: HP: 540, STR: 1387, VIT: 421, SPD: 8, LUK: 1, Attack: 89048, Defense: 85415, Current HP: 540, A Avg: 111310, D Avg: 85415, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 335: HP: 325, STR: 683, VIT: 106, SPD: 8, LUK: 1, Attack: 88344, Defense: 84606, Current HP: 325, A Avg: 111313, D Avg: 84606, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 334: HP: 690, STR: 180, VIT: 330, SPD: 8, LUK: 1, Attack: 88347, Defense: 86442, Current HP: 690, A Avg: 111317, D Avg: 86442, [Basic(169)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 333: HP: 1192, STR: 532, VIT: 681, SPD: 8, LUK: 1, Attack: 88360, Defense: 84687, Current HP: 1192, A Avg: 111333, D Avg: 84687, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 332: HP: 748, STR: 196, VIT: 575, SPD: 8, LUK: 1, Attack: 88363, Defense: 85569, Current HP: 748, A Avg: 111337, D Avg: 85569, [Basic(169)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 331: HP: 1122, STR: 537, VIT: 657, SPD: 8, LUK: 1, Attack: 88365, Defense: 84520, Current HP: 1122, A Avg: 111339, D Avg: 84520, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 330: HP: 1323, STR: 3261, VIT: 448, SPD: 8, LUK: 1, Attack: 89074, Defense: 86560, Current HP: 1323, A Avg: 111342, D Avg: 86560, [Spear of Regression(182)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 329: HP: 1210, STR: 550, VIT: 668, SPD: 8, LUK: 1, Attack: 88378, Defense: 84557, Current HP: 1210, A Avg: 111356, D Avg: 84557, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 328: HP: 1518, STR: 550, VIT: 852, SPD: 8, LUK: 1, Attack: 88378, Defense: 86964, Current HP: 1518, A Avg: 111356, D Avg: 86964, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 327: HP: 356, STR: 725, VIT: 119, SPD: 8, LUK: 1, Attack: 88386, Defense: 84125, Current HP: 356, A Avg: 111366, D Avg: 84125, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 326: HP: 286, STR: 731, VIT: 96, SPD: 8, LUK: 1, Attack: 88392, Defense: 83959, Current HP: 286, A Avg: 111373, D Avg: 83959, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 325: HP: 644, STR: 732, VIT: 291, SPD: 8, LUK: 1, Attack: 88393, Defense: 86403, Current HP: 644, A Avg: 111375, D Avg: 86403, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 324: HP: 1340, STR: 3288, VIT: 630, SPD: 8, LUK: 1, Attack: 89101, Defense: 85624, Current HP: 1340, A Avg: 111376, D Avg: 85624, [Spear of Regression(182)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 323: HP: 1540, STR: 566, VIT: 1117, SPD: 8, LUK: 1, Attack: 88394, Defense: 86111, Current HP: 1540, A Avg: 111376, D Avg: 86111, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 322: HP: 1024, STR: 3295, VIT: 336, SPD: 8, LUK: 1, Attack: 89108, Defense: 84342, Current HP: 1024, A Avg: 111385, D Avg: 84342, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 321: HP: 374, STR: 744, VIT: 106, SPD: 8, LUK: 1, Attack: 88405, Defense: 83995, Current HP: 374, A Avg: 111390, D Avg: 83995, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 320: HP: 980, STR: 1288, VIT: 523, SPD: 8, LUK: 1, Attack: 89116, Defense: 85751, Current HP: 980, A Avg: 111395, D Avg: 85751, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 319: HP: 704, STR: 748, VIT: 534, SPD: 8, LUK: 1, Attack: 88409, Defense: 85528, Current HP: 704, A Avg: 111395, D Avg: 85528, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 318: HP: 960, STR: 3304, VIT: 321, SPD: 8, LUK: 1, Attack: 89117, Defense: 84184, Current HP: 960, A Avg: 111396, D Avg: 84184, [Spear of Regression(182)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 317: HP: 968, STR: 243, VIT: 787, SPD: 8, LUK: 1, Attack: 88410, Defense: 88355, Current HP: 968, A Avg: 111396, D Avg: 88355, [Basic(169)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 316: HP: 308, STR: 253, VIT: 111, SPD: 8, LUK: 1, Attack: 88420, Defense: 84299, Current HP: 308, A Avg: 111409, D Avg: 84299, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 315: HP: 1040, STR: 3326, VIT: 328, SPD: 8, LUK: 1, Attack: 89139, Defense: 84217, Current HP: 1040, A Avg: 111423, D Avg: 84217, [Spear of Regression(182)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 314: HP: 740, STR: 1495, VIT: 550, SPD: 8, LUK: 1, Attack: 89156, Defense: 88118, Current HP: 740, A Avg: 111445, D Avg: 88118, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 313: HP: 792, STR: 569, VIT: 280, SPD: 8, LUK: 1, Attack: 88451, Defense: 84416, Current HP: 792, A Avg: 111448, D Avg: 84416, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 312: HP: 1760, STR: 635, VIT: 1310, SPD: 8, LUK: 1, Attack: 88463, Defense: 88878, Current HP: 1760, A Avg: 111463, D Avg: 88878, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 311: HP: 140, STR: 1512, VIT: 108, SPD: 8, LUK: 1, Attack: 89173, Defense: 84296, Current HP: 140, A Avg: 111466, D Avg: 84296, [Neural Edge(190)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 310: HP: 1100, STR: 646, VIT: 634, SPD: 8, LUK: 1, Attack: 88474, Defense: 84822, Current HP: 1100, A Avg: 111477, D Avg: 84822, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 309: HP: 396, STR: 311, VIT: 184, SPD: 8, LUK: 1, Attack: 88478, Defense: 85412, Current HP: 396, A Avg: 111482, D Avg: 85412, [Basic(169)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 308: HP: 924, STR: 829, VIT: 748, SPD: 8, LUK: 1, Attack: 88490, Defense: 88316, Current HP: 924, A Avg: 111497, D Avg: 88316, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 307: HP: 264, STR: 839, VIT: 72, SPD: 8, LUK: 1, Attack: 88500, Defense: 84260, Current HP: 264, A Avg: 111510, D Avg: 84260, [Neural Edge(190)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 306: HP: 140, STR: -10030, VIT: 108, SPD: 8, LUK: 1, Attack: 89236, Defense: 87936, Current HP: 140, A Avg: 111545, D Avg: 87936, [Sword of Evil(189)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 305: HP: 1188, STR: 703, VIT: 707, SPD: 8, LUK: 1, Attack: 88531, Defense: 85935, Current HP: 1188, A Avg: 111549, D Avg: 85935, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 304: HP: 620, STR: 1366, VIT: 244, SPD: 9, LUK: 1, Attack: 89248, Defense: 84588, Current HP: 620, A Avg: 111560, D Avg: 84588, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 303: HP: 1288, STR: 712, VIT: 727, SPD: 8, LUK: 1, Attack: 88540, Defense: 88152, Current HP: 1288, A Avg: 111560, D Avg: 88152, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 302: HP: 352, STR: 897, VIT: 145, SPD: 8, LUK: 1, Attack: 88558, Defense: 85373, Current HP: 352, A Avg: 111583, D Avg: 85373, [Neural Edge(190)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 301: HP: 220, STR: 1607, VIT: 156, SPD: 8, LUK: 1, Attack: 89268, Defense: 85384, Current HP: 220, A Avg: 111585, D Avg: 85384, [Neural Edge(190)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 300: HP: 1540, STR: 3466, VIT: 748, SPD: 8, LUK: 1, Attack: 89279, Defense: 88316, Current HP: 1540, A Avg: 111598, D Avg: 88316, [Spear of Regression(182)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 299: HP: 140, STR: -9974, VIT: 108, SPD: 9, LUK: 1, Attack: 89292, Defense: 84244, Current HP: 140, A Avg: 111615, D Avg: 84244, [Sword of Evil(189)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 298: HP: 940, STR: 3483, VIT: 306, SPD: 8, LUK: 1, Attack: 89296, Defense: 84494, Current HP: 940, A Avg: 111620, D Avg: 84494, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 297: HP: 180, STR: 1136, VIT: 134, SPD: 9, LUK: 1, Attack: 89303, Defense: 84478, Current HP: 180, A Avg: 111628, D Avg: 84478, [Basic(169)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 296: HP: 900, STR: 1479, VIT: 476, SPD: 9, LUK: 1, Attack: 89307, Defense: 84612, Current HP: 900, A Avg: 111633, D Avg: 84612, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 295: HP: 308, STR: 433, VIT: 111, SPD: 8, LUK: 1, Attack: 88600, Defense: 84247, Current HP: 308, A Avg: 111636, D Avg: 84247, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 294: HP: 620, STR: 1439, VIT: 244, SPD: 8, LUK: 1, Attack: 89321, Defense: 88072, Current HP: 620, A Avg: 111651, D Avg: 88072, [Wild Card(175)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 293: HP: 792, STR: 736, VIT: 280, SPD: 8, LUK: 1, Attack: 88618, Defense: 84624, Current HP: 792, A Avg: 111658, D Avg: 84624, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 292: HP: 1100, STR: 803, VIT: 634, SPD: 8, LUK: 1, Attack: 88631, Defense: 84770, Current HP: 1100, A Avg: 111675, D Avg: 84770, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 291: HP: 264, STR: 985, VIT: 72, SPD: 8, LUK: 1, Attack: 88646, Defense: 84208, Current HP: 264, A Avg: 111693, D Avg: 84208, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 290: HP: 1144, STR: 2839, VIT: 582, SPD: 8, LUK: 1, Attack: 88652, Defense: 90360, Current HP: 1144, A Avg: 111701, D Avg: 90360, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 289: HP: 180, STR: 1201, VIT: 134, SPD: 8, LUK: 1, Attack: 89368, Defense: 87962, Current HP: 180, A Avg: 111710, D Avg: 87962, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 288: HP: 792, STR: 795, VIT: 280, SPD: 8, LUK: 1, Attack: 88677, Defense: 88108, Current HP: 792, A Avg: 111733, D Avg: 88108, [Wild Card(175)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 287: HP: 1020, STR: 3578, VIT: 353, SPD: 8, LUK: 1, Attack: 89391, Defense: 85581, Current HP: 1020, A Avg: 111738, D Avg: 85581, [Spear of Regression(182)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 286: HP: 140, STR: 1787, VIT: 108, SPD: 9, LUK: 1, Attack: 89448, Defense: 84244, Current HP: 140, A Avg: 111810, D Avg: 84244, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 285: HP: 308, STR: 600, VIT: 111, SPD: 8, LUK: 1, Attack: 88767, Defense: 84455, Current HP: 308, A Avg: 111846, D Avg: 84455, [Basic(169)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 284: HP: 940, STR: 3688, VIT: 306, SPD: 9, LUK: 1, Attack: 89501, Defense: 84442, Current HP: 940, A Avg: 111876, D Avg: 84442, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 283: HP: 1100, STR: 969, VIT: 634, SPD: 8, LUK: 1, Attack: 88797, Defense: 84978, Current HP: 1100, A Avg: 111884, D Avg: 84978, [Stargazer(183)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 282: HP: 264, STR: 1152, VIT: 72, SPD: 8, LUK: 1, Attack: 88813, Defense: 84416, Current HP: 264, A Avg: 111904, D Avg: 84416, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 281: HP: 308, STR: 651, VIT: 111, SPD: 8, LUK: 1, Attack: 88818, Defense: 87939, Current HP: 308, A Avg: 111910, D Avg: 87939, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 280: HP: 1100, STR: 940, VIT: 280, SPD: 8, LUK: 1, Attack: 88822, Defense: 87068, Current HP: 1100, A Avg: 111915, D Avg: 87068, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
