Rank 1000: HP: 440, STR: 2035, VIT: 424, SPD: 34, LUK: 1, Attack: 87913, Defense: 84293, Current HP: 440, A Avg: 109891, D Avg: 84293, [Blue Sword(180)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 369: HP: 2281, STR: 1348, VIT: 1773, SPD: 32, LUK: 1, Attack: 89176, Defense: 85779, Current HP: 2281, A Avg: 112361, D Avg: 85779, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 368: HP: 2760, STR: 4144, VIT: 474, SPD: 34, LUK: 1, Attack: 89957, Defense: 84337, Current HP: 2760, A Avg: 112446, D Avg: 84337, [Spear of Regression(182)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 367: HP: 3528, STR: 4152, VIT: 729, SPD: 34, LUK: 1, Attack: 89965, Defense: 86841, Current HP: 3528, A Avg: 112456, D Avg: 86841, [Spear of Regression(182)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 366: HP: 3102, STR: 1385, VIT: 1138, SPD: 34, LUK: 1, Attack: 89267, Defense: 85274, Current HP: 3102, A Avg: 112476, D Avg: 85274, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 3140, STR: 4179, VIT: 900, SPD: 34, LUK: 1, Attack: 89992, Defense: 85894, Current HP: 3140, A Avg: 112490, D Avg: 85894, [Spear of Regression(182)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 364: HP: 3340, STR: 4180, VIT: 1258, SPD: 34, LUK: 1, Attack: 89993, Defense: 88826, Current HP: 3340, A Avg: 112491, D Avg: 88826, [Spear of Regression(182)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 363: HP: 621, STR: 1628, VIT: 150, SPD: 32, LUK: 1, Attack: 89289, Defense: 83873, Current HP: 621, A Avg: 112504, D Avg: 83873, [Neural Edge(190)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 621, STR: 1628, VIT: 150, SPD: 32, LUK: 1, Attack: 89289, Defense: 83883, Current HP: 621, A Avg: 112504, D Avg: 83883, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 361: HP: 594, STR: 1628, VIT: 170, SPD: 32, LUK: 1, Attack: 89289, Defense: 84039, Current HP: 594, A Avg: 112504, D Avg: 84039, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 360: HP: 594, STR: 1628, VIT: 178, SPD: 32, LUK: 1, Attack: 89289, Defense: 83982, Current HP: 594, A Avg: 112504, D Avg: 83982, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 359: HP: 594, STR: 1628, VIT: 207, SPD: 32, LUK: 1, Attack: 89289, Defense: 84070, Current HP: 594, A Avg: 112504, D Avg: 84070, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 594, STR: 1628, VIT: 234, SPD: 32, LUK: 1, Attack: 89289, Defense: 84123, Current HP: 594, A Avg: 112504, D Avg: 84123, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 621, STR: 1628, VIT: 262, SPD: 32, LUK: 1, Attack: 89289, Defense: 84138, Current HP: 621, A Avg: 112504, D Avg: 84138, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 825, STR: 1628, VIT: 310, SPD: 32, LUK: 1, Attack: 89289, Defense: 84147, Current HP: 825, A Avg: 112504, D Avg: 84147, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 690, STR: 1628, VIT: 213, SPD: 32, LUK: 1, Attack: 89289, Defense: 83985, Current HP: 690, A Avg: 112504, D Avg: 83985, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 354: HP: 736, STR: 1628, VIT: 262, SPD: 32, LUK: 1, Attack: 89289, Defense: 84281, Current HP: 736, A Avg: 112504, D Avg: 84281, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 353: HP: 682, STR: 1628, VIT: 221, SPD: 32, LUK: 1, Attack: 89289, Defense: 84149, Current HP: 682, A Avg: 112504, D Avg: 84149, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 352: HP: 1041, STR: 1628, VIT: 423, SPD: 32, LUK: 1, Attack: 89289, Defense: 84985, Current HP: 1041, A Avg: 112504, D Avg: 84985, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 972, STR: 1628, VIT: 207, SPD: 32, LUK: 1, Attack: 89289, Defense: 84135, Current HP: 972, A Avg: 112504, D Avg: 84135, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 350: HP: 621, STR: 1628, VIT: 886, SPD: 32, LUK: 1, Attack: 89289, Defense: 87674, Current HP: 621, A Avg: 112504, D Avg: 87674, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 349: HP: 2321, STR: 1628, VIT: 156, SPD: 32, LUK: 1, Attack: 89289, Defense: 86073, Current HP: 2321, A Avg: 112504, D Avg: 86073, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 348: HP: 1246, STR: 1628, VIT: 499, SPD: 32, LUK: 1, Attack: 89289, Defense: 85233, Current HP: 1246, A Avg: 112504, D Avg: 85233, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 347: HP: 1000, STR: 1628, VIT: 423, SPD: 32, LUK: 1, Attack: 89289, Defense: 85898, Current HP: 1000, A Avg: 112504, D Avg: 85898, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 346: HP: 814, STR: 1628, VIT: 669, SPD: 32, LUK: 1, Attack: 89289, Defense: 85637, Current HP: 814, A Avg: 112504, D Avg: 85637, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 345: HP: 726, STR: 1628, VIT: 826, SPD: 32, LUK: 1, Attack: 89289, Defense: 87666, Current HP: 726, A Avg: 112504, D Avg: 87666, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 1276, STR: 1628, VIT: 595, SPD: 32, LUK: 1, Attack: 89289, Defense: 88020, Current HP: 1276, A Avg: 112504, D Avg: 88020, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 343: HP: 594, STR: 1628, VIT: 150, SPD: 32, LUK: 1, Attack: 89289, Defense: 86939, Current HP: 594, A Avg: 112504, D Avg: 86939, [Neural Edge(190)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 342: HP: 594, STR: 1628, VIT: 1138, SPD: 32, LUK: 1, Attack: 89289, Defense: 90916, Current HP: 594, A Avg: 112504, D Avg: 90916, [Neural Edge(190)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 1144, STR: 1628, VIT: 1709, SPD: 32, LUK: 1, Attack: 89289, Defense: 88497, Current HP: 1144, A Avg: 112504, D Avg: 88497, [Neural Edge(190)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 340: HP: 924, STR: 1628, VIT: 571, SPD: 34, LUK: 1, Attack: 89289, Defense: 86449, Current HP: 924, A Avg: 112504, D Avg: 86449, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 339: HP: 1359, STR: 1628, VIT: 599, SPD: 32, LUK: 1, Attack: 89289, Defense: 86815, Current HP: 1359, A Avg: 112504, D Avg: 86815, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 338: HP: 1081, STR: 1628, VIT: 868, SPD: 32, LUK: 1, Attack: 89289, Defense: 87903, Current HP: 1081, A Avg: 112504, D Avg: 87903, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 337: HP: 621, STR: 1628, VIT: 743, SPD: 32, LUK: 1, Attack: 89289, Defense: 87791, Current HP: 621, A Avg: 112504, D Avg: 87791, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 336: HP: 1840, STR: 2184, VIT: 1358, SPD: 34, LUK: 1, Attack: 90012, Defense: 85949, Current HP: 1840, A Avg: 112515, D Avg: 85949, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 335: HP: 2030, STR: 2184, VIT: 1390, SPD: 34, LUK: 1, Attack: 90012, Defense: 88308, Current HP: 2030, A Avg: 112515, D Avg: 88308, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 334: HP: 1820, STR: 2189, VIT: 1154, SPD: 34, LUK: 1, Attack: 90017, Defense: 85017, Current HP: 1820, A Avg: 112521, D Avg: 85017, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 333: HP: 807, STR: 1644, VIT: 324, SPD: 32, LUK: 1, Attack: 89305, Defense: 84265, Current HP: 807, A Avg: 112524, D Avg: 84265, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 332: HP: 3102, STR: 1443, VIT: 1138, SPD: 32, LUK: 1, Attack: 89325, Defense: 85326, Current HP: 3102, A Avg: 112549, D Avg: 85326, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 331: HP: 594, STR: 1667, VIT: 262, SPD: 34, LUK: 1, Attack: 89328, Defense: 84287, Current HP: 594, A Avg: 112553, D Avg: 84287, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 330: HP: 913, STR: 1675, VIT: 326, SPD: 32, LUK: 1, Attack: 89336, Defense: 84566, Current HP: 913, A Avg: 112563, D Avg: 84566, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 329: HP: 2400, STR: 2226, VIT: 1938, SPD: 34, LUK: 1, Attack: 90054, Defense: 89506, Current HP: 2400, A Avg: 112567, D Avg: 89506, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 328: HP: 2990, STR: 4250, VIT: 506, SPD: 34, LUK: 1, Attack: 90063, Defense: 84395, Current HP: 2990, A Avg: 112578, D Avg: 84395, [Spear of Regression(182)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 327: HP: 3124, STR: 3541, VIT: 1596, SPD: 32, LUK: 1, Attack: 89354, Defense: 91374, Current HP: 3124, A Avg: 112586, D Avg: 91374, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 326: HP: 892, STR: 1696, VIT: 457, SPD: 32, LUK: 1, Attack: 89357, Defense: 86075, Current HP: 892, A Avg: 112589, D Avg: 86075, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 325: HP: 761, STR: 1697, VIT: 677, SPD: 32, LUK: 1, Attack: 89358, Defense: 85515, Current HP: 761, A Avg: 112591, D Avg: 85515, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 324: HP: 2914, STR: 4261, VIT: 515, SPD: 34, LUK: 1, Attack: 90074, Defense: 84521, Current HP: 2914, A Avg: 112592, D Avg: 84521, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 323: HP: 913, STR: 1713, VIT: 378, SPD: 32, LUK: 1, Attack: 89374, Defense: 85242, Current HP: 913, A Avg: 112611, D Avg: 85242, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 322: HP: 825, STR: 1713, VIT: 423, SPD: 34, LUK: 1, Attack: 89374, Defense: 84845, Current HP: 825, A Avg: 112611, D Avg: 84845, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 321: HP: 1276, STR: 1212, VIT: 189, SPD: 34, LUK: 1, Attack: 89379, Defense: 86977, Current HP: 1276, A Avg: 112617, D Avg: 86977, [Basic(169)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 320: HP: 2541, STR: 2268, VIT: 1409, SPD: 34, LUK: 1, Attack: 90096, Defense: 87521, Current HP: 2541, A Avg: 112620, D Avg: 87521, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 319: HP: 913, STR: 1729, VIT: 729, SPD: 32, LUK: 1, Attack: 89390, Defense: 87530, Current HP: 913, A Avg: 112631, D Avg: 87530, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 318: HP: 616, STR: 1730, VIT: 262, SPD: 32, LUK: 1, Attack: 89391, Defense: 84268, Current HP: 616, A Avg: 112632, D Avg: 84268, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 317: HP: 594, STR: 1730, VIT: 2620, SPD: 32, LUK: 1, Attack: 89391, Defense: 88290, Current HP: 594, A Avg: 112632, D Avg: 88290, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 316: HP: 680, STR: 3620, VIT: 690, SPD: 34, LUK: 1, Attack: 90109, Defense: 88518, Current HP: 680, A Avg: 112636, D Avg: 88518, [Cuttlefish(178)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 315: HP: 2200, STR: 2295, VIT: 1620, SPD: 34, LUK: 1, Attack: 90123, Defense: 86614, Current HP: 2200, A Avg: 112653, D Avg: 86614, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 314: HP: 2050, STR: 2296, VIT: 1186, SPD: 34, LUK: 1, Attack: 90124, Defense: 85075, Current HP: 2050, A Avg: 112655, D Avg: 85075, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 313: HP: 1974, STR: 2307, VIT: 1195, SPD: 34, LUK: 1, Attack: 90135, Defense: 85201, Current HP: 1974, A Avg: 112668, D Avg: 85201, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 312: HP: 2090, STR: 1595, VIT: 1648, SPD: 34, LUK: 1, Attack: 89423, Defense: 85784, Current HP: 2090, A Avg: 112672, D Avg: 85784, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 311: HP: 721, STR: 1779, VIT: 262, SPD: 32, LUK: 1, Attack: 89440, Defense: 84762, Current HP: 721, A Avg: 112694, D Avg: 84762, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 310: HP: 3102, STR: 1576, VIT: 1138, SPD: 34, LUK: 1, Attack: 89458, Defense: 85482, Current HP: 3102, A Avg: 112717, D Avg: 85482, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 309: HP: 638, STR: 1811, VIT: 525, SPD: 32, LUK: 1, Attack: 89472, Defense: 85116, Current HP: 638, A Avg: 112734, D Avg: 85116, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 308: HP: 847, STR: 1811, VIT: 574, SPD: 32, LUK: 1, Attack: 89472, Defense: 87492, Current HP: 847, A Avg: 112734, D Avg: 87492, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 307: HP: 2090, STR: 1666, VIT: 1648, SPD: 32, LUK: 1, Attack: 89494, Defense: 85836, Current HP: 2090, A Avg: 112762, D Avg: 85836, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 306: HP: 1334, STR: 1860, VIT: 603, SPD: 32, LUK: 1, Attack: 89521, Defense: 86715, Current HP: 1334, A Avg: 112796, D Avg: 86715, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 305: HP: 3355, STR: 1654, VIT: 1367, SPD: 32, LUK: 1, Attack: 89536, Defense: 86595, Current HP: 3355, A Avg: 112815, D Avg: 86595, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 304: HP: 1034, STR: 1876, VIT: 818, SPD: 32, LUK: 1, Attack: 89537, Defense: 85812, Current HP: 1034, A Avg: 112816, D Avg: 85812, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 303: HP: 616, STR: 1878, VIT: 213, SPD: 32, LUK: 1, Attack: 89539, Defense: 84076, Current HP: 616, A Avg: 112819, D Avg: 84076, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 302: HP: 440, STR: 3217, VIT: 134, SPD: 34, LUK: 1, Attack: 90268, Defense: 87962, Current HP: 440, A Avg: 112835, D Avg: 87962, [Tekken(188)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 301: HP: 2840, STR: 1726, VIT: 2092, SPD: 32, LUK: 1, Attack: 89554, Defense: 89517, Current HP: 2840, A Avg: 112838, D Avg: 89517, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 300: HP: 1254, STR: 1900, VIT: 1411, SPD: 32, LUK: 1, Attack: 89561, Defense: 88979, Current HP: 1254, A Avg: 112846, D Avg: 88979, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 299: HP: 1060, STR: 2130, VIT: 159, SPD: 36, LUK: 1, Attack: 90297, Defense: 86947, Current HP: 1060, A Avg: 112871, D Avg: 86947, [Basic(169)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 298: HP: 2720, STR: 2421, VIT: 780, SPD: 36, LUK: 1, Attack: 90303, Defense: 84916, Current HP: 2720, A Avg: 112878, D Avg: 84916, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 297: HP: 3124, STR: 3785, VIT: 608, SPD: 32, LUK: 1, Attack: 89598, Defense: 88436, Current HP: 3124, A Avg: 112893, D Avg: 88436, [Spear of Regression(182)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 296: HP: 869, STR: 1943, VIT: 262, SPD: 32, LUK: 1, Attack: 89604, Defense: 84151, Current HP: 869, A Avg: 112901, D Avg: 84151, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 295: HP: 785, STR: 1949, VIT: 275, SPD: 32, LUK: 1, Attack: 89610, Defense: 84281, Current HP: 785, A Avg: 112908, D Avg: 84281, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 294: HP: 2370, STR: 2501, VIT: 1321, SPD: 32, LUK: 1, Attack: 90329, Defense: 88746, Current HP: 2370, A Avg: 112911, D Avg: 88746, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 293: HP: 2090, STR: 1785, VIT: 1648, SPD: 34, LUK: 1, Attack: 89613, Defense: 85992, Current HP: 2090, A Avg: 112912, D Avg: 85992, [Stargazer(183)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 292: HP: 2720, STR: 2464, VIT: 780, SPD: 34, LUK: 1, Attack: 90346, Defense: 84968, Current HP: 2720, A Avg: 112932, D Avg: 84968, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 291: HP: 440, STR: 4533, VIT: 392, SPD: 34, LUK: 1, Attack: 90411, Defense: 88220, Current HP: 440, A Avg: 113013, D Avg: 88220, [Blue Sword(180)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 290: HP: 2343, STR: 1876, VIT: 1877, SPD: 32, LUK: 1, Attack: 89704, Defense: 87105, Current HP: 2343, A Avg: 113027, D Avg: 87105, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 289: HP: 2740, STR: 4660, VIT: 433, SPD: 36, LUK: 1, Attack: 90473, Defense: 84569, Current HP: 2740, A Avg: 113091, D Avg: 84569, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 288: HP: 638, STR: 1594, VIT: 189, SPD: 32, LUK: 1, Attack: 89761, Defense: 88017, Current HP: 638, A Avg: 113098, D Avg: 88017, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 287: HP: 462, STR: 2832, VIT: 134, SPD: 34, LUK: 1, Attack: 90493, Defense: 83857, Current HP: 462, A Avg: 113116, D Avg: 83857, [Neural Edge(190)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 286: HP: 462, STR: 2832, VIT: 134, SPD: 34, LUK: 1, Attack: 90493, Defense: 83867, Current HP: 462, A Avg: 113116, D Avg: 83867, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 285: HP: 440, STR: 2832, VIT: 151, SPD: 34, LUK: 1, Attack: 90493, Defense: 84020, Current HP: 440, A Avg: 113116, D Avg: 84020, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 284: HP: 440, STR: 2832, VIT: 156, SPD: 34, LUK: 1, Attack: 90493, Defense: 83960, Current HP: 440, A Avg: 113116, D Avg: 83960, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 283: HP: 440, STR: 2832, VIT: 176, SPD: 34, LUK: 1, Attack: 90493, Defense: 84039, Current HP: 440, A Avg: 113116, D Avg: 84039, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 282: HP: 440, STR: 2832, VIT: 194, SPD: 34, LUK: 1, Attack: 90493, Defense: 84083, Current HP: 440, A Avg: 113116, D Avg: 84083, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 281: HP: 462, STR: 2832, VIT: 207, SPD: 34, LUK: 1, Attack: 90493, Defense: 84083, Current HP: 462, A Avg: 113116, D Avg: 84083, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 280: HP: 650, STR: 2832, VIT: 244, SPD: 34, LUK: 1, Attack: 90493, Defense: 84081, Current HP: 650, A Avg: 113116, D Avg: 84081, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 279: HP: 525, STR: 2832, VIT: 175, SPD: 34, LUK: 1, Attack: 90493, Defense: 83947, Current HP: 525, A Avg: 113116, D Avg: 83947, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 278: HP: 567, STR: 2832, VIT: 207, SPD: 34, LUK: 1, Attack: 90493, Defense: 84226, Current HP: 567, A Avg: 113116, D Avg: 84226, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 277: HP: 520, STR: 2832, VIT: 185, SPD: 34, LUK: 1, Attack: 90493, Defense: 84113, Current HP: 520, A Avg: 113116, D Avg: 84113, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 276: HP: 846, STR: 2832, VIT: 312, SPD: 34, LUK: 1, Attack: 90493, Defense: 84874, Current HP: 846, A Avg: 113116, D Avg: 84874, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 275: HP: 784, STR: 2832, VIT: 176, SPD: 34, LUK: 1, Attack: 90493, Defense: 84104, Current HP: 784, A Avg: 113116, D Avg: 84104, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 274: HP: 462, STR: 2832, VIT: 615, SPD: 34, LUK: 1, Attack: 90493, Defense: 87403, Current HP: 462, A Avg: 113116, D Avg: 87403, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 273: HP: 2010, STR: 2832, VIT: 142, SPD: 34, LUK: 1, Attack: 90493, Defense: 86059, Current HP: 2010, A Avg: 113116, D Avg: 86059, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 272: HP: 1033, STR: 2832, VIT: 362, SPD: 34, LUK: 1, Attack: 90493, Defense: 85096, Current HP: 1033, A Avg: 113116, D Avg: 85096, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
