Rank 1000: HP: 7414, STR: 3043, VIT: 2121, SPD: 85, LUK: 1, Attack: 88856, Defense: 87999, Current HP: 7414, A Avg: 111958, D Avg: 87999, [Spear of Regression(182)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 376: HP: 1584, STR: 3644, VIT: 1351, SPD: 85, LUK: 1, Attack: 91305, Defense: 87229, Current HP: 1584, A Avg: 115044, D Avg: 87229, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 375: HP: 2811, STR: 3644, VIT: 1247, SPD: 80, LUK: 1, Attack: 91305, Defense: 87463, Current HP: 2811, A Avg: 115044, D Avg: 87463, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 374: HP: 1771, STR: 3644, VIT: 1336, SPD: 80, LUK: 1, Attack: 91305, Defense: 88371, Current HP: 1771, A Avg: 115044, D Avg: 88371, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 373: HP: 1311, STR: 3644, VIT: 1835, SPD: 80, LUK: 1, Attack: 91305, Defense: 88883, Current HP: 1311, A Avg: 115044, D Avg: 88883, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 372: HP: 3836, STR: 4211, VIT: 2563, SPD: 85, LUK: 1, Attack: 92039, Defense: 87063, Current HP: 3836, A Avg: 115048, D Avg: 87063, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 371: HP: 1240, STR: 6510, VIT: 1018, SPD: 85, LUK: 1, Attack: 92050, Defense: 85206, Current HP: 1240, A Avg: 115062, D Avg: 85206, [Zodiac(184)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 370: HP: 1665, STR: 3660, VIT: 729, SPD: 80, LUK: 1, Attack: 91321, Defense: 84670, Current HP: 1665, A Avg: 115064, D Avg: 84670, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 369: HP: 1040, STR: 7481, VIT: 185, SPD: 90, LUK: 1, Attack: 92059, Defense: 84529, Current HP: 1040, A Avg: 115073, D Avg: 84529, [Magical(187)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 368: HP: 1140, STR: 7484, VIT: 339, SPD: 80, LUK: 1, Attack: 92062, Defense: 84358, Current HP: 1140, A Avg: 115077, D Avg: 84358, [Magical(187)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 367: HP: 2220, STR: 6381, VIT: 185, SPD: 85, LUK: 1, Attack: 92064, Defense: 88013, Current HP: 2220, A Avg: 115080, D Avg: 88013, [Dancing(155)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 366: HP: 1254, STR: 6788, VIT: 306, SPD: 80, LUK: 1, Attack: 91366, Defense: 88134, Current HP: 1254, A Avg: 115121, D Avg: 88134, [Magical(187)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 1254, STR: 3731, VIT: 574, SPD: 85, LUK: 1, Attack: 91392, Defense: 84599, Current HP: 1254, A Avg: 115153, D Avg: 84599, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 364: HP: 1903, STR: 3739, VIT: 731, SPD: 80, LUK: 1, Attack: 91400, Defense: 84971, Current HP: 1903, A Avg: 115164, D Avg: 84971, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 6940, STR: 4258, VIT: 1943, SPD: 85, LUK: 1, Attack: 92140, Defense: 85806, Current HP: 6940, A Avg: 115175, D Avg: 85806, [Wild Card(175)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 362: HP: 4190, STR: 4314, VIT: 3342, SPD: 85, LUK: 1, Attack: 92142, Defense: 90143, Current HP: 4190, A Avg: 115177, D Avg: 90143, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 361: HP: 7722, STR: 3534, VIT: 2854, SPD: 80, LUK: 1, Attack: 91416, Defense: 87042, Current HP: 7722, A Avg: 115184, D Avg: 87042, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 360: HP: 4200, STR: 4326, VIT: 3978, SPD: 85, LUK: 1, Attack: 92154, Defense: 91546, Current HP: 4200, A Avg: 115192, D Avg: 91546, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 359: HP: 1996, STR: 3808, VIT: 1081, SPD: 80, LUK: 1, Attack: 91469, Defense: 86699, Current HP: 1996, A Avg: 115250, D Avg: 86699, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 1685, STR: 3809, VIT: 1406, SPD: 80, LUK: 1, Attack: 91470, Defense: 86244, Current HP: 1685, A Avg: 115252, D Avg: 86244, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 1903, STR: 3825, VIT: 864, SPD: 80, LUK: 1, Attack: 91486, Defense: 85728, Current HP: 1903, A Avg: 115272, D Avg: 85728, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 1815, STR: 3825, VIT: 969, SPD: 85, LUK: 1, Attack: 91486, Defense: 85391, Current HP: 1815, A Avg: 115272, D Avg: 85391, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 1474, STR: 5955, VIT: 1580, SPD: 80, LUK: 1, Attack: 91495, Defense: 89408, Current HP: 1474, A Avg: 115283, D Avg: 89408, [Zodiac(184)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 354: HP: 1550, STR: 7397, VIT: 685, SPD: 85, LUK: 1, Attack: 92235, Defense: 88513, Current HP: 1550, A Avg: 115293, D Avg: 88513, [Willow Blade(157)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 353: HP: 1276, STR: 3872, VIT: 574, SPD: 80, LUK: 1, Attack: 91533, Defense: 84580, Current HP: 1276, A Avg: 115331, D Avg: 84580, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 352: HP: 1254, STR: 3872, VIT: 6676, SPD: 80, LUK: 1, Attack: 91533, Defense: 92346, Current HP: 1254, A Avg: 115331, D Avg: 92346, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 4070, STR: 3706, VIT: 3676, SPD: 80, LUK: 1, Attack: 91534, Defense: 87864, Current HP: 4070, A Avg: 115332, D Avg: 87864, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 350: HP: 1903, STR: 3889, VIT: 1539, SPD: 80, LUK: 1, Attack: 91550, Defense: 88340, Current HP: 1903, A Avg: 115353, D Avg: 88340, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 349: HP: 1040, STR: 6417, VIT: 851, SPD: 90, LUK: 1, Attack: 92295, Defense: 84987, Current HP: 1040, A Avg: 115368, D Avg: 84987, [Blue Sword(180)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 348: HP: 6960, STR: 4422, VIT: 2402, SPD: 85, LUK: 1, Attack: 92304, Defense: 86993, Current HP: 6960, A Avg: 115380, D Avg: 86993, [Wild Card(175)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 347: HP: 7450, STR: 4422, VIT: 2485, SPD: 85, LUK: 1, Attack: 92304, Defense: 89403, Current HP: 7450, A Avg: 115380, D Avg: 89403, [Wild Card(175)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 346: HP: 8547, STR: 4425, VIT: 2453, SPD: 85, LUK: 1, Attack: 92307, Defense: 88565, Current HP: 8547, A Avg: 115383, D Avg: 88565, [Wild Card(175)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 345: HP: 5945, STR: 3754, VIT: 4822, SPD: 80, LUK: 1, Attack: 91582, Defense: 92247, Current HP: 5945, A Avg: 115393, D Avg: 92247, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 7320, STR: 4452, VIT: 2671, SPD: 85, LUK: 1, Attack: 92334, Defense: 87665, Current HP: 7320, A Avg: 115417, D Avg: 87665, [Wild Card(175)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 343: HP: 1570, STR: 6392, VIT: 527, SPD: 85, LUK: 1, Attack: 92361, Defense: 88355, Current HP: 1570, A Avg: 115451, D Avg: 88355, [Fire Chariot(138)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 342: HP: 1513, STR: 3972, VIT: 574, SPD: 80, LUK: 1, Attack: 91633, Defense: 85074, Current HP: 1513, A Avg: 115457, D Avg: 85074, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 3620, STR: 4541, VIT: 2480, SPD: 85, LUK: 1, Attack: 92369, Defense: 86343, Current HP: 3620, A Avg: 115461, D Avg: 86343, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 340: HP: 1298, STR: 3481, VIT: 345, SPD: 80, LUK: 1, Attack: 91648, Defense: 88173, Current HP: 1298, A Avg: 115476, D Avg: 88173, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 339: HP: 1538, STR: 6666, VIT: 442, SPD: 85, LUK: 1, Attack: 92414, Defense: 88270, Current HP: 1538, A Avg: 115517, D Avg: 88270, [Scythe of the Grim Reaper(148)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 338: HP: 7470, STR: 4533, VIT: 2026, SPD: 85, LUK: 1, Attack: 92415, Defense: 85915, Current HP: 7470, A Avg: 115518, D Avg: 85915, [Wild Card(175)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 337: HP: 6340, STR: 6604, VIT: 688, SPD: 90, LUK: 1, Attack: 92417, Defense: 84824, Current HP: 6340, A Avg: 115521, D Avg: 84824, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 336: HP: 1914, STR: 4042, VIT: 2737, SPD: 80, LUK: 1, Attack: 91703, Defense: 90305, Current HP: 1914, A Avg: 115545, D Avg: 90305, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 335: HP: 1040, STR: 7882, VIT: 185, SPD: 85, LUK: 1, Attack: 92460, Defense: 84373, Current HP: 1040, A Avg: 115575, D Avg: 84373, [Magical(187)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 334: HP: 2064, STR: 6602, VIT: 1304, SPD: 80, LUK: 1, Attack: 92480, Defense: 86038, Current HP: 2064, A Avg: 115600, D Avg: 86038, [Blue Sword(180)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 333: HP: 1722, STR: 321, VIT: 185, SPD: 85, LUK: 1, Attack: 92507, Defense: 83908, Current HP: 1722, A Avg: 115633, D Avg: 83908, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 332: HP: 1722, STR: 321, VIT: 185, SPD: 85, LUK: 1, Attack: 92507, Defense: 83918, Current HP: 1722, A Avg: 115633, D Avg: 83918, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 331: HP: 1640, STR: 321, VIT: 205, SPD: 85, LUK: 1, Attack: 92507, Defense: 84074, Current HP: 1640, A Avg: 115633, D Avg: 84074, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 330: HP: 1640, STR: 321, VIT: 210, SPD: 85, LUK: 1, Attack: 92507, Defense: 84014, Current HP: 1640, A Avg: 115633, D Avg: 84014, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 329: HP: 1640, STR: 321, VIT: 284, SPD: 85, LUK: 1, Attack: 92507, Defense: 84147, Current HP: 1640, A Avg: 115633, D Avg: 84147, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 328: HP: 1640, STR: 321, VIT: 302, SPD: 85, LUK: 1, Attack: 92507, Defense: 84191, Current HP: 1640, A Avg: 115633, D Avg: 84191, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 327: HP: 1722, STR: 321, VIT: 360, SPD: 85, LUK: 1, Attack: 92507, Defense: 84236, Current HP: 1722, A Avg: 115633, D Avg: 84236, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 326: HP: 2150, STR: 321, VIT: 460, SPD: 85, LUK: 1, Attack: 92507, Defense: 84297, Current HP: 2150, A Avg: 115633, D Avg: 84297, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 325: HP: 1785, STR: 321, VIT: 277, SPD: 85, LUK: 1, Attack: 92507, Defense: 84049, Current HP: 1785, A Avg: 115633, D Avg: 84049, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 324: HP: 1827, STR: 321, VIT: 360, SPD: 85, LUK: 1, Attack: 92507, Defense: 84379, Current HP: 1827, A Avg: 115633, D Avg: 84379, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 323: HP: 1720, STR: 321, VIT: 293, SPD: 85, LUK: 1, Attack: 92507, Defense: 84221, Current HP: 1720, A Avg: 115633, D Avg: 84221, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 322: HP: 2547, STR: 321, VIT: 618, SPD: 85, LUK: 1, Attack: 92507, Defense: 85180, Current HP: 2547, A Avg: 115633, D Avg: 85180, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 321: HP: 2464, STR: 321, VIT: 284, SPD: 85, LUK: 1, Attack: 92507, Defense: 84212, Current HP: 2464, A Avg: 115633, D Avg: 84212, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 320: HP: 1722, STR: 321, VIT: 1023, SPD: 85, LUK: 1, Attack: 92507, Defense: 87811, Current HP: 1722, A Avg: 115633, D Avg: 87811, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 319: HP: 4110, STR: 321, VIT: 196, SPD: 85, LUK: 1, Attack: 92507, Defense: 86113, Current HP: 4110, A Avg: 115633, D Avg: 86113, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 318: HP: 2797, STR: 321, VIT: 719, SPD: 85, LUK: 1, Attack: 92507, Defense: 85453, Current HP: 2797, A Avg: 115633, D Avg: 85453, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 317: HP: 2383, STR: 321, VIT: 618, SPD: 85, LUK: 1, Attack: 92507, Defense: 86093, Current HP: 2383, A Avg: 115633, D Avg: 86093, [Big Bang(171)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 316: HP: 1840, STR: 321, VIT: 1078, SPD: 85, LUK: 1, Attack: 92507, Defense: 86046, Current HP: 1840, A Avg: 115633, D Avg: 86046, [Big Bang(171)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 315: HP: 1760, STR: 321, VIT: 1137, SPD: 85, LUK: 1, Attack: 92507, Defense: 87977, Current HP: 1760, A Avg: 115633, D Avg: 87977, [Big Bang(171)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 314: HP: 3265, STR: 321, VIT: 935, SPD: 85, LUK: 1, Attack: 92507, Defense: 88360, Current HP: 3265, A Avg: 115633, D Avg: 88360, [Big Bang(171)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 313: HP: 1640, STR: 321, VIT: 185, SPD: 85, LUK: 1, Attack: 92507, Defense: 86974, Current HP: 1640, A Avg: 115633, D Avg: 86974, [Big Bang(171)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 312: HP: 1640, STR: 321, VIT: 1851, SPD: 85, LUK: 1, Attack: 92507, Defense: 91629, Current HP: 1640, A Avg: 115633, D Avg: 91629, [Big Bang(171)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 311: HP: 2140, STR: 321, VIT: 2581, SPD: 85, LUK: 1, Attack: 92507, Defense: 89369, Current HP: 2140, A Avg: 115633, D Avg: 89369, [Big Bang(171)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 310: HP: 1940, STR: 321, VIT: 868, SPD: 90, LUK: 1, Attack: 92507, Defense: 86746, Current HP: 1940, A Avg: 115633, D Avg: 86746, [Big Bang(171)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 309: HP: 3056, STR: 321, VIT: 815, SPD: 85, LUK: 1, Attack: 92507, Defense: 87031, Current HP: 3056, A Avg: 115633, D Avg: 87031, [Big Bang(171)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 308: HP: 2142, STR: 321, VIT: 858, SPD: 85, LUK: 1, Attack: 92507, Defense: 87893, Current HP: 2142, A Avg: 115633, D Avg: 87893, [Big Bang(171)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 307: HP: 1722, STR: 321, VIT: 1184, SPD: 85, LUK: 1, Attack: 92507, Defense: 88232, Current HP: 1722, A Avg: 115633, D Avg: 88232, [Big Bang(171)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 306: HP: 7274, STR: 4628, VIT: 2034, SPD: 85, LUK: 1, Attack: 92510, Defense: 86040, Current HP: 7274, A Avg: 115637, D Avg: 86040, [Wild Card(175)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 305: HP: 1298, STR: 4115, VIT: 1149, SPD: 80, LUK: 1, Attack: 91776, Defense: 85740, Current HP: 1298, A Avg: 115637, D Avg: 85740, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 304: HP: 1837, STR: 4115, VIT: 1276, SPD: 80, LUK: 1, Attack: 91776, Defense: 88194, Current HP: 1837, A Avg: 115637, D Avg: 88194, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 303: HP: 2714, STR: 4116, VIT: 1227, SPD: 80, LUK: 1, Attack: 91777, Defense: 87339, Current HP: 2714, A Avg: 115639, D Avg: 87339, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 302: HP: 1660, STR: 333, VIT: 360, SPD: 85, LUK: 1, Attack: 92519, Defense: 84366, Current HP: 1660, A Avg: 115648, D Avg: 84366, [Big Bang(171)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 301: HP: 1640, STR: 333, VIT: 4350, SPD: 85, LUK: 1, Attack: 92519, Defense: 90020, Current HP: 1640, A Avg: 115648, D Avg: 90020, [Big Bang(171)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 300: HP: 3640, STR: 4695, VIT: 2939, SPD: 85, LUK: 1, Attack: 92523, Defense: 87530, Current HP: 3640, A Avg: 115653, D Avg: 87530, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 299: HP: 4130, STR: 4695, VIT: 3022, SPD: 85, LUK: 1, Attack: 92523, Defense: 89940, Current HP: 4130, A Avg: 115653, D Avg: 89940, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 298: HP: 5061, STR: 4698, VIT: 2990, SPD: 85, LUK: 1, Attack: 92526, Defense: 89102, Current HP: 5061, A Avg: 115657, D Avg: 89102, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 297: HP: 1694, STR: 4132, VIT: 1385, SPD: 80, LUK: 1, Attack: 91793, Defense: 86379, Current HP: 1694, A Avg: 115659, D Avg: 86379, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 296: HP: 2014, STR: 348, VIT: 469, SPD: 85, LUK: 1, Attack: 92534, Defense: 84410, Current HP: 2014, A Avg: 115667, D Avg: 84410, [Big Bang(171)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 295: HP: 4000, STR: 4725, VIT: 3240, SPD: 85, LUK: 1, Attack: 92553, Defense: 88234, Current HP: 4000, A Avg: 115691, D Avg: 88234, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 294: HP: 1276, STR: 4173, VIT: 447, SPD: 80, LUK: 1, Attack: 91834, Defense: 84310, Current HP: 1276, A Avg: 115710, D Avg: 84310, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 293: HP: 9020, STR: 3964, VIT: 2854, SPD: 85, LUK: 1, Attack: 91846, Defense: 89642, Current HP: 9020, A Avg: 115725, D Avg: 89642, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 292: HP: 2236, STR: 6952, VIT: 1110, SPD: 85, LUK: 1, Attack: 92596, Defense: 88938, Current HP: 2236, A Avg: 115745, D Avg: 88938, [Gladius(162)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 291: HP: 1491, STR: 5564, VIT: 507, SPD: 80, LUK: 1, Attack: 92615, Defense: 85735, Current HP: 1491, A Avg: 115768, D Avg: 85735, [Tekken(188)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 290: HP: 1040, STR: 7067, VIT: 1354, SPD: 85, LUK: 1, Attack: 92620, Defense: 89182, Current HP: 1040, A Avg: 115775, D Avg: 89182, [Hammer of Justice(186)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 289: HP: 4150, STR: 4816, VIT: 2563, SPD: 85, LUK: 1, Attack: 92644, Defense: 86452, Current HP: 4150, A Avg: 115805, D Avg: 86452, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 288: HP: 1640, STR: 467, VIT: 360, SPD: 90, LUK: 1, Attack: 92653, Defense: 84385, Current HP: 1640, A Avg: 115816, D Avg: 84385, [Big Bang(171)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 287: HP: 6023, STR: 6850, VIT: 2216, SPD: 80, LUK: 1, Attack: 92663, Defense: 91994, Current HP: 6023, A Avg: 115828, D Avg: 91994, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 286: HP: 2230, STR: 480, VIT: 471, SPD: 85, LUK: 1, Attack: 92666, Defense: 84711, Current HP: 2230, A Avg: 115832, D Avg: 84711, [Big Bang(171)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 285: HP: 8305, STR: 4051, VIT: 3395, SPD: 80, LUK: 1, Attack: 91933, Defense: 88623, Current HP: 8305, A Avg: 115835, D Avg: 88623, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 284: HP: 1876, STR: 498, VIT: 360, SPD: 85, LUK: 1, Attack: 92684, Defense: 84860, Current HP: 1876, A Avg: 115855, D Avg: 84860, [Big Bang(171)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 283: HP: 5368, STR: 4126, VIT: 3676, SPD: 85, LUK: 1, Attack: 91954, Defense: 90464, Current HP: 5368, A Avg: 115862, D Avg: 90464, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 282: HP: 1040, STR: 6820, VIT: 851, SPD: 90, LUK: 1, Attack: 92698, Defense: 85195, Current HP: 1040, A Avg: 115872, D Avg: 85195, [Blue Sword(180)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 281: HP: 1859, STR: 4340, VIT: 574, SPD: 80, LUK: 1, Attack: 92001, Defense: 84463, Current HP: 1859, A Avg: 115921, D Avg: 84463, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 280: HP: 3954, STR: 4911, VIT: 2572, SPD: 85, LUK: 1, Attack: 92739, Defense: 86578, Current HP: 3954, A Avg: 115923, D Avg: 86578, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
