Rank 1000: HP: 736, STR: 460, VIT: 176, SPD: 40, LUK: 1, Attack: 87511, Defense: 83899, Current HP: 736, A Avg: 110263, D Avg: 83899, [Tekken(188)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 407: HP: 2728, STR: 1500, VIT: 2501, SPD: 40, LUK: 1, Attack: 89328, Defense: 89419, Current HP: 2728, A Avg: 112553, D Avg: 89419, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 406: HP: 3476, STR: 4233, VIT: 566, SPD: 42, LUK: 1, Attack: 90046, Defense: 85066, Current HP: 3476, A Avg: 112557, D Avg: 85066, [Spear of Regression(182)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 405: HP: 3080, STR: 1519, VIT: 3442, SPD: 40, LUK: 1, Attack: 89347, Defense: 91010, Current HP: 3080, A Avg: 112577, D Avg: 91010, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 404: HP: 2442, STR: 1523, VIT: 2061, SPD: 40, LUK: 1, Attack: 89351, Defense: 85924, Current HP: 2442, A Avg: 112582, D Avg: 85924, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 403: HP: 4532, STR: 3539, VIT: 686, SPD: 42, LUK: 1, Attack: 89352, Defense: 87474, Current HP: 4532, A Avg: 112583, D Avg: 87474, [Spear of Regression(182)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 402: HP: 2324, STR: 2241, VIT: 1542, SPD: 42, LUK: 1, Attack: 90069, Defense: 85483, Current HP: 2324, A Avg: 112586, D Avg: 85483, [Stargazer(183)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 401: HP: 1140, STR: 5572, VIT: 673, SPD: 42, LUK: 1, Attack: 90072, Defense: 88501, Current HP: 1140, A Avg: 112590, D Avg: 88501, [Divine Dragon Sword(181)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 400: HP: 3358, STR: 1542, VIT: 2516, SPD: 40, LUK: 1, Attack: 89370, Defense: 88628, Current HP: 3358, A Avg: 112606, D Avg: 88628, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 399: HP: 2860, STR: 1558, VIT: 2791, SPD: 40, LUK: 1, Attack: 89386, Defense: 87785, Current HP: 2860, A Avg: 112626, D Avg: 87785, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 398: HP: 4020, STR: 2223, VIT: 1910, SPD: 42, LUK: 1, Attack: 90105, Defense: 89478, Current HP: 4020, A Avg: 112631, D Avg: 89478, [Wild Card(175)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 397: HP: 3440, STR: 2228, VIT: 1008, SPD: 42, LUK: 1, Attack: 90110, Defense: 84871, Current HP: 3440, A Avg: 112637, D Avg: 84871, [Wild Card(175)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 396: HP: 2100, STR: 2292, VIT: 1416, SPD: 45, LUK: 1, Attack: 90120, Defense: 85441, Current HP: 2100, A Avg: 112650, D Avg: 85441, [Stargazer(183)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 395: HP: 2120, STR: 2296, VIT: 1416, SPD: 42, LUK: 1, Attack: 90124, Defense: 85422, Current HP: 2120, A Avg: 112655, D Avg: 85422, [Stargazer(183)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 394: HP: 2100, STR: 2296, VIT: 3366, SPD: 42, LUK: 1, Attack: 90124, Defense: 89036, Current HP: 2100, A Avg: 112655, D Avg: 89036, [Stargazer(183)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 393: HP: 2440, STR: 2305, VIT: 1544, SPD: 42, LUK: 1, Attack: 90133, Defense: 85784, Current HP: 2440, A Avg: 112666, D Avg: 85784, [Stargazer(183)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 392: HP: 3460, STR: 2262, VIT: 1254, SPD: 42, LUK: 1, Attack: 90144, Defense: 85845, Current HP: 3460, A Avg: 112680, D Avg: 85845, [Wild Card(175)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 391: HP: 3700, STR: 2262, VIT: 1295, SPD: 42, LUK: 1, Attack: 90144, Defense: 88213, Current HP: 3700, A Avg: 112680, D Avg: 88213, [Wild Card(175)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 390: HP: 2750, STR: 1604, VIT: 2124, SPD: 40, LUK: 1, Attack: 89432, Defense: 86013, Current HP: 2750, A Avg: 112684, D Avg: 86013, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 389: HP: 540, STR: 5219, VIT: 142, SPD: 42, LUK: 1, Attack: 90148, Defense: 87970, Current HP: 540, A Avg: 112685, D Avg: 87970, [Jack Knife(185)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 388: HP: 2644, STR: 1620, VIT: 2137, SPD: 40, LUK: 1, Attack: 89448, Defense: 86143, Current HP: 2644, A Avg: 112704, D Avg: 86143, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 387: HP: 2515, STR: 2354, VIT: 1577, SPD: 42, LUK: 1, Attack: 90182, Defense: 87195, Current HP: 2515, A Avg: 112727, D Avg: 87195, [Stargazer(183)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 386: HP: 2292, STR: 2357, VIT: 1814, SPD: 42, LUK: 1, Attack: 90185, Defense: 86652, Current HP: 2292, A Avg: 112731, D Avg: 86652, [Stargazer(183)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 385: HP: 3380, STR: 4379, VIT: 771, SPD: 42, LUK: 1, Attack: 90192, Defense: 85362, Current HP: 3380, A Avg: 112740, D Avg: 85362, [Spear of Regression(182)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 384: HP: 3620, STR: 4379, VIT: 812, SPD: 42, LUK: 1, Attack: 90192, Defense: 87730, Current HP: 3620, A Avg: 112740, D Avg: 87730, [Spear of Regression(182)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 383: HP: 779, STR: 3159, VIT: 307, SPD: 40, LUK: 1, Attack: 90210, Defense: 85535, Current HP: 779, A Avg: 112762, D Avg: 85535, [Tekken(188)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 382: HP: 2440, STR: 2384, VIT: 1587, SPD: 42, LUK: 1, Attack: 90212, Defense: 86451, Current HP: 2440, A Avg: 112765, D Avg: 86451, [Stargazer(183)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 381: HP: 2360, STR: 2384, VIT: 1547, SPD: 45, LUK: 1, Attack: 90212, Defense: 85969, Current HP: 2360, A Avg: 112765, D Avg: 85969, [Stargazer(183)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 380: HP: 4347, STR: 2332, VIT: 1305, SPD: 42, LUK: 1, Attack: 90214, Defense: 87417, Current HP: 4347, A Avg: 112767, D Avg: 87417, [Wild Card(175)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 379: HP: 2236, STR: 2391, VIT: 1416, SPD: 42, LUK: 1, Attack: 90219, Defense: 85916, Current HP: 2236, A Avg: 112773, D Avg: 85916, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 378: HP: 1060, STR: 3875, VIT: 445, SPD: 42, LUK: 1, Attack: 90221, Defense: 88273, Current HP: 1060, A Avg: 112776, D Avg: 88273, [Progress(147)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 377: HP: 3940, STR: 4418, VIT: 1428, SPD: 42, LUK: 1, Attack: 90231, Defense: 88996, Current HP: 3940, A Avg: 112788, D Avg: 88996, [Spear of Regression(182)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 376: HP: 1496, STR: 1348, VIT: 215, SPD: 42, LUK: 1, Attack: 89515, Defense: 87003, Current HP: 1496, A Avg: 112788, D Avg: 87003, [Basic(169)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 375: HP: 3360, STR: 4424, VIT: 525, SPD: 42, LUK: 1, Attack: 90237, Defense: 84388, Current HP: 3360, A Avg: 112796, D Avg: 84388, [Spear of Regression(182)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 374: HP: 3820, STR: 2359, VIT: 1501, SPD: 42, LUK: 1, Attack: 90241, Defense: 86495, Current HP: 3820, A Avg: 112801, D Avg: 86495, [Wild Card(175)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 373: HP: 3720, STR: 2363, VIT: 1048, SPD: 42, LUK: 1, Attack: 90245, Defense: 84937, Current HP: 3720, A Avg: 112806, D Avg: 84937, [Wild Card(175)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 372: HP: 2440, STR: 2424, VIT: 1857, SPD: 42, LUK: 1, Attack: 90252, Defense: 88658, Current HP: 2440, A Avg: 112815, D Avg: 88658, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 371: HP: 3872, STR: 1657, VIT: 1424, SPD: 42, LUK: 1, Attack: 89539, Defense: 85560, Current HP: 3872, A Avg: 112819, D Avg: 85560, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 370: HP: 4263, STR: 4449, VIT: 822, SPD: 42, LUK: 1, Attack: 90262, Defense: 86934, Current HP: 4263, A Avg: 112827, D Avg: 86934, [Spear of Regression(182)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 369: HP: 3624, STR: 2388, VIT: 1057, SPD: 42, LUK: 1, Attack: 90270, Defense: 85063, Current HP: 3624, A Avg: 112837, D Avg: 85063, [Wild Card(175)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 368: HP: 3740, STR: 4476, VIT: 990, SPD: 42, LUK: 1, Attack: 90289, Defense: 85984, Current HP: 3740, A Avg: 112861, D Avg: 85984, [Spear of Regression(182)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 367: HP: 3784, STR: 3775, VIT: 1934, SPD: 40, LUK: 1, Attack: 89588, Defense: 91712, Current HP: 3784, A Avg: 112880, D Avg: 91712, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 366: HP: 560, STR: 3796, VIT: 469, SPD: 42, LUK: 1, Attack: 90324, Defense: 88297, Current HP: 560, A Avg: 112905, D Avg: 88297, [Moon Knuckle(153)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 365: HP: 736, STR: 1964, VIT: 176, SPD: 40, LUK: 1, Attack: 89625, Defense: 83899, Current HP: 736, A Avg: 112927, D Avg: 83899, [Neural Edge(190)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 364: HP: 736, STR: 1964, VIT: 176, SPD: 40, LUK: 1, Attack: 89625, Defense: 83909, Current HP: 736, A Avg: 112927, D Avg: 83909, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 704, STR: 1964, VIT: 197, SPD: 40, LUK: 1, Attack: 89625, Defense: 84066, Current HP: 704, A Avg: 112927, D Avg: 84066, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 704, STR: 1964, VIT: 205, SPD: 40, LUK: 1, Attack: 89625, Defense: 84009, Current HP: 704, A Avg: 112927, D Avg: 84009, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 361: HP: 704, STR: 1964, VIT: 248, SPD: 40, LUK: 1, Attack: 89625, Defense: 84111, Current HP: 704, A Avg: 112927, D Avg: 84111, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 360: HP: 704, STR: 1964, VIT: 275, SPD: 40, LUK: 1, Attack: 89625, Defense: 84164, Current HP: 704, A Avg: 112927, D Avg: 84164, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 359: HP: 736, STR: 1964, VIT: 314, SPD: 40, LUK: 1, Attack: 89625, Defense: 84190, Current HP: 736, A Avg: 112927, D Avg: 84190, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 990, STR: 1964, VIT: 378, SPD: 40, LUK: 1, Attack: 89625, Defense: 84215, Current HP: 990, A Avg: 112927, D Avg: 84215, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 805, STR: 1964, VIT: 252, SPD: 40, LUK: 1, Attack: 89625, Defense: 84024, Current HP: 805, A Avg: 112927, D Avg: 84024, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 851, STR: 1964, VIT: 314, SPD: 40, LUK: 1, Attack: 89625, Defense: 84333, Current HP: 851, A Avg: 112927, D Avg: 84333, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 792, STR: 1964, VIT: 261, SPD: 40, LUK: 1, Attack: 89625, Defense: 84189, Current HP: 792, A Avg: 112927, D Avg: 84189, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 354: HP: 1237, STR: 1964, VIT: 514, SPD: 40, LUK: 1, Attack: 89625, Defense: 85076, Current HP: 1237, A Avg: 112927, D Avg: 85076, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 353: HP: 1170, STR: 1964, VIT: 248, SPD: 40, LUK: 1, Attack: 89625, Defense: 84176, Current HP: 1170, A Avg: 112927, D Avg: 84176, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 352: HP: 736, STR: 1964, VIT: 1003, SPD: 40, LUK: 1, Attack: 89625, Defense: 87791, Current HP: 736, A Avg: 112927, D Avg: 87791, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 2596, STR: 1964, VIT: 183, SPD: 40, LUK: 1, Attack: 89625, Defense: 86100, Current HP: 2596, A Avg: 112927, D Avg: 86100, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 350: HP: 1453, STR: 1964, VIT: 603, SPD: 40, LUK: 1, Attack: 89625, Defense: 85337, Current HP: 1453, A Avg: 112927, D Avg: 85337, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 349: HP: 1173, STR: 1964, VIT: 514, SPD: 40, LUK: 1, Attack: 89625, Defense: 85989, Current HP: 1173, A Avg: 112927, D Avg: 85989, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 348: HP: 924, STR: 1964, VIT: 831, SPD: 40, LUK: 1, Attack: 89625, Defense: 85799, Current HP: 924, A Avg: 112927, D Avg: 85799, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 347: HP: 836, STR: 1964, VIT: 982, SPD: 40, LUK: 1, Attack: 89625, Defense: 87822, Current HP: 836, A Avg: 112927, D Avg: 87822, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 346: HP: 1564, STR: 1964, VIT: 738, SPD: 40, LUK: 1, Attack: 89625, Defense: 88163, Current HP: 1564, A Avg: 112927, D Avg: 88163, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 345: HP: 704, STR: 1964, VIT: 176, SPD: 40, LUK: 1, Attack: 89625, Defense: 86965, Current HP: 704, A Avg: 112927, D Avg: 86965, [Neural Edge(190)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 704, STR: 1964, VIT: 1424, SPD: 40, LUK: 1, Attack: 89625, Defense: 91202, Current HP: 704, A Avg: 112927, D Avg: 91202, [Neural Edge(190)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 343: HP: 1254, STR: 1964, VIT: 2073, SPD: 40, LUK: 1, Attack: 89625, Defense: 88861, Current HP: 1254, A Avg: 112927, D Avg: 88861, [Neural Edge(190)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 342: HP: 1034, STR: 1964, VIT: 701, SPD: 42, LUK: 1, Attack: 89625, Defense: 86579, Current HP: 1034, A Avg: 112927, D Avg: 86579, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 1601, STR: 1964, VIT: 707, SPD: 40, LUK: 1, Attack: 89625, Defense: 86923, Current HP: 1601, A Avg: 112927, D Avg: 86923, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 340: HP: 1196, STR: 1964, VIT: 946, SPD: 40, LUK: 1, Attack: 89625, Defense: 87981, Current HP: 1196, A Avg: 112927, D Avg: 87981, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 339: HP: 736, STR: 1964, VIT: 925, SPD: 40, LUK: 1, Attack: 89625, Defense: 87973, Current HP: 736, A Avg: 112927, D Avg: 87973, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 338: HP: 950, STR: 1980, VIT: 391, SPD: 40, LUK: 1, Attack: 89641, Defense: 84332, Current HP: 950, A Avg: 112947, D Avg: 84332, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 337: HP: 3640, STR: 4558, VIT: 566, SPD: 42, LUK: 1, Attack: 90371, Defense: 84455, Current HP: 3640, A Avg: 112963, D Avg: 84455, [Spear of Regression(182)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 336: HP: 704, STR: 2011, VIT: 314, SPD: 42, LUK: 1, Attack: 89672, Defense: 84339, Current HP: 704, A Avg: 112986, D Avg: 84339, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 335: HP: 3872, STR: 1791, VIT: 1424, SPD: 40, LUK: 1, Attack: 89673, Defense: 85612, Current HP: 3872, A Avg: 112987, D Avg: 85612, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 334: HP: 3544, STR: 4583, VIT: 574, SPD: 42, LUK: 1, Attack: 90396, Defense: 84580, Current HP: 3544, A Avg: 112995, D Avg: 84580, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 333: HP: 780, STR: 4519, VIT: 550, SPD: 42, LUK: 1, Attack: 90397, Defense: 88378, Current HP: 780, A Avg: 112996, D Avg: 88378, [God Hand(179)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 332: HP: 1078, STR: 2019, VIT: 394, SPD: 40, LUK: 1, Attack: 89680, Defense: 84634, Current HP: 1078, A Avg: 112996, D Avg: 84634, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 331: HP: 2700, STR: 2576, VIT: 2278, SPD: 42, LUK: 1, Attack: 90404, Defense: 89846, Current HP: 2700, A Avg: 113005, D Avg: 89846, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 330: HP: 2420, STR: 1859, VIT: 1986, SPD: 42, LUK: 1, Attack: 89687, Defense: 86122, Current HP: 2420, A Avg: 113005, D Avg: 86122, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 329: HP: 2120, STR: 2581, VIT: 1375, SPD: 42, LUK: 1, Attack: 90409, Defense: 85238, Current HP: 2120, A Avg: 113011, D Avg: 85238, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 328: HP: 1076, STR: 2048, VIT: 561, SPD: 40, LUK: 1, Attack: 89709, Defense: 86179, Current HP: 1076, A Avg: 113033, D Avg: 86179, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 327: HP: 915, STR: 2049, VIT: 799, SPD: 40, LUK: 1, Attack: 89710, Defense: 85637, Current HP: 915, A Avg: 113034, D Avg: 85637, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 326: HP: 2140, STR: 2602, VIT: 1621, SPD: 42, LUK: 1, Attack: 90430, Defense: 86212, Current HP: 2140, A Avg: 113037, D Avg: 86212, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 325: HP: 2380, STR: 2602, VIT: 1662, SPD: 42, LUK: 1, Attack: 90430, Defense: 88580, Current HP: 2380, A Avg: 113037, D Avg: 88580, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 324: HP: 540, STR: 5863, VIT: 142, SPD: 42, LUK: 1, Attack: 90441, Defense: 87970, Current HP: 540, A Avg: 113051, D Avg: 87970, [Magical(187)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 323: HP: 1078, STR: 2065, VIT: 459, SPD: 40, LUK: 1, Attack: 89726, Defense: 85323, Current HP: 1078, A Avg: 113054, D Avg: 85323, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 322: HP: 990, STR: 2065, VIT: 514, SPD: 42, LUK: 1, Attack: 89726, Defense: 84936, Current HP: 990, A Avg: 113054, D Avg: 84936, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 321: HP: 1220, STR: 4573, VIT: 469, SPD: 45, LUK: 1, Attack: 90451, Defense: 87257, Current HP: 1220, A Avg: 113063, D Avg: 87257, [Blue Sword(180)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 320: HP: 3872, STR: 1856, VIT: 1424, SPD: 42, LUK: 1, Attack: 89738, Defense: 85768, Current HP: 3872, A Avg: 113069, D Avg: 85768, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 319: HP: 726, STR: 2087, VIT: 314, SPD: 40, LUK: 1, Attack: 89748, Defense: 84320, Current HP: 726, A Avg: 113082, D Avg: 84320, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 318: HP: 704, STR: 2087, VIT: 3296, SPD: 40, LUK: 1, Attack: 89748, Defense: 88966, Current HP: 704, A Avg: 113082, D Avg: 88966, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 317: HP: 1078, STR: 2089, VIT: 864, SPD: 40, LUK: 1, Attack: 89750, Defense: 87665, Current HP: 1078, A Avg: 113085, D Avg: 87665, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 316: HP: 2961, STR: 2673, VIT: 1672, SPD: 42, LUK: 1, Attack: 90501, Defense: 87784, Current HP: 2961, A Avg: 113126, D Avg: 87784, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 315: HP: 1260, STR: 2346, VIT: 168, SPD: 45, LUK: 1, Attack: 90513, Defense: 86956, Current HP: 1260, A Avg: 113141, D Avg: 86956, [Basic(169)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 314: HP: 853, STR: 2145, VIT: 314, SPD: 40, LUK: 1, Attack: 89806, Defense: 84814, Current HP: 853, A Avg: 113155, D Avg: 84814, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 313: HP: 2500, STR: 2700, VIT: 1890, SPD: 42, LUK: 1, Attack: 90528, Defense: 86884, Current HP: 2500, A Avg: 113160, D Avg: 86884, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 312: HP: 2400, STR: 2716, VIT: 1416, SPD: 42, LUK: 1, Attack: 90544, Defense: 85305, Current HP: 2400, A Avg: 113180, D Avg: 85305, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 311: HP: 2420, STR: 2006, VIT: 1986, SPD: 40, LUK: 1, Attack: 89834, Defense: 86174, Current HP: 2420, A Avg: 113190, D Avg: 86174, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
