Rank 1000: HP: 1121, STR: 506685, VIT: 329, SPD: 72, LUK: 1, Attack: 594346, Defense: 84133, Current HP: 1121, A Avg: 1580960, D Avg: 84133, [Neural Edge(190)[630, 630, 630], Iron Shield(204)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 371: HP: 1444, STR: 558868, VIT: 419, SPD: 72, LUK: 1, Attack: 642991, Defense: 85647, Current HP: 1444, A Avg: 1710356, D Avg: 85647, [Pinpoint(112)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 370: HP: 912, STR: 557456, VIT: 1588, SPD: 72, LUK: 1, Attack: 643100, Defense: 85451, Current HP: 912, A Avg: 1710645, D Avg: 85451, [Portal Sword(176)[630, 630, 630], Small Sword(218)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 369: HP: 1368, STR: 557808, VIT: 1659, SPD: 72, LUK: 1, Attack: 643452, Defense: 85548, Current HP: 1368, A Avg: 1711582, D Avg: 85548, [Portal Sword(176)[630, 630, 630], Small Lion(219)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 368: HP: 1200, STR: 557924, VIT: 1667, SPD: 72, LUK: 1, Attack: 643568, Defense: 85673, Current HP: 1200, A Avg: 1711890, D Avg: 85673, [Portal Sword(176)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 367: HP: 1216, STR: 558216, VIT: 4342, SPD: 72, LUK: 1, Attack: 644094, Defense: 90012, Current HP: 1216, A Avg: 1713290, D Avg: 90012, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 366: HP: 1216, STR: 558216, VIT: 4342, SPD: 72, LUK: 1, Attack: 644094, Defense: 90012, Current HP: 1216, A Avg: 1713290, D Avg: 90012, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 365: HP: 893, STR: 559472, VIT: 1510, SPD: 72, LUK: 1, Attack: 645116, Defense: 85698, Current HP: 893, A Avg: 1716008, D Avg: 85698, [Portal Sword(176)[630, 630, 630], Dragon Sword(225)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 364: HP: 988, STR: 562068, VIT: 118, SPD: 72, LUK: 1, Attack: 646191, Defense: 87946, Current HP: 988, A Avg: 1718868, D Avg: 87946, [Pinpoint(112)[630, 630, 630], Black Sword Breath(252)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 363: HP: 988, STR: 562068, VIT: 118, SPD: 72, LUK: 1, Attack: 646191, Defense: 87946, Current HP: 988, A Avg: 1718868, D Avg: 87946, [Pinpoint(112)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 362: HP: 1349, STR: 560568, VIT: 1811, SPD: 72, LUK: 1, Attack: 646212, Defense: 87039, Current HP: 1349, A Avg: 1718923, D Avg: 87039, [Portal Sword(176)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 361: HP: 1444, STR: 559736, VIT: 419, SPD: 72, LUK: 1, Attack: 646787, Defense: 85647, Current HP: 1444, A Avg: 1720453, D Avg: 85647, [Tekken(188)[630, 630, 630], Wave Motion Sword(226)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 360: HP: 1444, STR: 559736, VIT: 419, SPD: 72, LUK: 1, Attack: 646787, Defense: 85647, Current HP: 1444, A Avg: 1720453, D Avg: 85647, [Tekken(188)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 359: HP: 893, STR: 563768, VIT: 1510, SPD: 72, LUK: 1, Attack: 649412, Defense: 89338, Current HP: 893, A Avg: 1727435, D Avg: 89338, [Portal Sword(176)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 358: HP: 969, STR: 582779, VIT: 175, SPD: 72, LUK: 1, Attack: 666551, Defense: 84103, Current HP: 969, A Avg: 1773025, D Avg: 84103, [Short Sword(103)[630, 630, 630], Tower Shield(213)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 357: HP: 988, STR: 582800, VIT: 350, SPD: 72, LUK: 1, Attack: 666572, Defense: 84213, Current HP: 988, A Avg: 1773081, D Avg: 84213, [Wasp Knife(105)[630, 630, 630], Titanium Shield(205)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 356: HP: 969, STR: 582972, VIT: 175, SPD: 72, LUK: 1, Attack: 666783, Defense: 84103, Current HP: 969, A Avg: 1773642, D Avg: 84103, [Long Sword(104)[630, 630, 630], Tower Shield(213)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 355: HP: 1786, STR: 583136, VIT: 465, SPD: 72, LUK: 1, Attack: 666992, Defense: 84302, Current HP: 1786, A Avg: 1774198, D Avg: 84302, [Emerald Sword(115)[630, 630, 630], Emerald Shield(209)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 354: HP: 1383, STR: 583157, VIT: 2210, SPD: 72, LUK: 1, Attack: 667163, Defense: 88998, Current HP: 1383, A Avg: 1774653, D Avg: 88998, [Crescent(141)[630, 630, 630], Golem Shield(245)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 353: HP: 3629, STR: 583375, VIT: 649, SPD: 72, LUK: 1, Attack: 667316, Defense: 86566, Current HP: 3629, A Avg: 1775060, D Avg: 86566, [Rusty Knife(156)[630, 630, 630], Frying Pan(231)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 352: HP: 1425, STR: 583350, VIT: 912, SPD: 72, LUK: 1, Attack: 667317, Defense: 87752, Current HP: 1425, A Avg: 1775063, D Avg: 87752, [Phantom Sword(117)[630, 630, 630], Aurora Shield(240)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 351: HP: 2036, STR: 583547, VIT: 166, SPD: 72, LUK: 1, Attack: 667735, Defense: 84094, Current HP: 2036, A Avg: 1776175, D Avg: 84094, [Sword of the Spirit Tree(125)[630, 630, 630], Hardwood Shield(223)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 350: HP: 1440, STR: 583354, VIT: 902, SPD: 72, LUK: 1, Attack: 667776, Defense: 87742, Current HP: 1440, A Avg: 1776284, D Avg: 87742, [Dreaming Sword(128)[630, 630, 630], Aurora Shield(240)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 349: HP: 4579, STR: 583375, VIT: 1057, SPD: 72, LUK: 1, Attack: 668083, Defense: 86974, Current HP: 4579, A Avg: 1777100, D Avg: 86974, [Thin Blade(158)[630, 630, 630], Frying Pan(231)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 348: HP: 1805, STR: 583715, VIT: 2437, SPD: 72, LUK: 1, Attack: 668228, Defense: 89225, Current HP: 1805, A Avg: 1777486, D Avg: 89225, [Volcano(142)[630, 630, 630], Golem Shield(245)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 347: HP: 1178, STR: 584505, VIT: 1023, SPD: 72, LUK: 1, Attack: 669161, Defense: 85991, Current HP: 1178, A Avg: 1779968, D Avg: 85991, [Penetra(161)[630, 630, 630], Huge Shield(234)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 346: HP: 2454, STR: 584102, VIT: 482, SPD: 72, LUK: 1, Attack: 669200, Defense: 84410, Current HP: 2454, A Avg: 1780071, D Avg: 84410, [Yggdrasil(126)[630, 630, 630], Hardwood Shield(223)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 345: HP: 1805, STR: 584555, VIT: 2390, SPD: 72, LUK: 1, Attack: 669289, Defense: 89178, Current HP: 1805, A Avg: 1780308, D Avg: 89178, [Irruption(154)[630, 630, 630], Golem Shield(245)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 344: HP: 3629, STR: 584732, VIT: 724, SPD: 72, LUK: 1, Attack: 669570, Defense: 86641, Current HP: 3629, A Avg: 1781056, D Avg: 86641, [Willow Blade(157)[630, 630, 630], Frying Pan(231)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 343: HP: 1924, STR: 584463, VIT: 732, SPD: 72, LUK: 1, Attack: 670211, Defense: 86350, Current HP: 1924, A Avg: 1782761, D Avg: 86350, [Scythe of the Grim Reaper(148)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 342: HP: 4579, STR: 584404, VIT: 1074, SPD: 72, LUK: 1, Attack: 670256, Defense: 86991, Current HP: 4579, A Avg: 1782880, D Avg: 86991, [Santoku(159)[630, 630, 630], Frying Pan(231)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 341: HP: 1040, STR: 585622, VIT: 1104, SPD: 72, LUK: 1, Attack: 670410, Defense: 84827, Current HP: 1040, A Avg: 1783290, D Avg: 84827, [Pulse Knife(165)[630, 630, 630], Pot Lid(201)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 340: HP: 1040, STR: 585622, VIT: 1104, SPD: 72, LUK: 1, Attack: 670410, Defense: 84837, Current HP: 1040, A Avg: 1783290, D Avg: 84837, [Pulse Knife(165)[630, 630, 630], High Pot Lid(202)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 339: HP: 988, STR: 585622, VIT: 1181, SPD: 72, LUK: 1, Attack: 670410, Defense: 85050, Current HP: 988, A Avg: 1783290, D Avg: 85050, [Pulse Knife(165)[630, 630, 630], Wooden Shield(203)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 338: HP: 988, STR: 585622, VIT: 1186, SPD: 72, LUK: 1, Attack: 670410, Defense: 84990, Current HP: 988, A Avg: 1783290, D Avg: 84990, [Pulse Knife(165)[630, 630, 630], Iron Shield(204)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 337: HP: 988, STR: 585622, VIT: 1247, SPD: 72, LUK: 1, Attack: 670410, Defense: 85110, Current HP: 988, A Avg: 1783290, D Avg: 85110, [Pulse Knife(165)[630, 630, 630], Titanium Shield(205)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 336: HP: 988, STR: 585622, VIT: 1264, SPD: 72, LUK: 1, Attack: 670410, Defense: 85153, Current HP: 988, A Avg: 1783290, D Avg: 85153, [Pulse Knife(165)[630, 630, 630], Large iron Shield(206)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 335: HP: 1040, STR: 585622, VIT: 1252, SPD: 72, LUK: 1, Attack: 670410, Defense: 85128, Current HP: 1040, A Avg: 1783290, D Avg: 85128, [Pulse Knife(165)[630, 630, 630], Magic Shield(207)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 334: HP: 1425, STR: 585622, VIT: 1397, SPD: 72, LUK: 1, Attack: 670410, Defense: 85234, Current HP: 1425, A Avg: 1783290, D Avg: 85234, [Pulse Knife(165)[630, 630, 630], Emerald Shield(209)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 333: HP: 1100, STR: 585622, VIT: 1182, SPD: 72, LUK: 1, Attack: 670410, Defense: 84954, Current HP: 1100, A Avg: 1783290, D Avg: 84954, [Pulse Knife(165)[630, 630, 630], Clear Shield(211)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 332: HP: 1140, STR: 585622, VIT: 1252, SPD: 72, LUK: 1, Attack: 670410, Defense: 85271, Current HP: 1140, A Avg: 1783290, D Avg: 85271, [Pulse Knife(165)[630, 630, 630], Prism Shield(212)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 331: HP: 1064, STR: 585622, VIT: 1256, SPD: 72, LUK: 1, Attack: 670410, Defense: 85184, Current HP: 1064, A Avg: 1783290, D Avg: 85184, [Pulse Knife(165)[630, 630, 630], Tower Shield(213)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 330: HP: 1756, STR: 585622, VIT: 1472, SPD: 72, LUK: 1, Attack: 670410, Defense: 86034, Current HP: 1756, A Avg: 1783290, D Avg: 86034, [Pulse Knife(165)[630, 630, 630], Slime Shield(221)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 329: HP: 1694, STR: 585622, VIT: 1247, SPD: 72, LUK: 1, Attack: 670410, Defense: 85175, Current HP: 1694, A Avg: 1783290, D Avg: 85175, [Pulse Knife(165)[630, 630, 630], Hardwood Shield(223)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 328: HP: 1040, STR: 585622, VIT: 1836, SPD: 72, LUK: 1, Attack: 670410, Defense: 88624, Current HP: 1040, A Avg: 1783290, D Avg: 88624, [Pulse Knife(165)[630, 630, 630], Energy Shield(227)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 327: HP: 3192, STR: 585622, VIT: 1173, SPD: 72, LUK: 1, Attack: 670410, Defense: 87090, Current HP: 3192, A Avg: 1783290, D Avg: 87090, [Pulse Knife(165)[630, 630, 630], Frying Pan(231)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 326: HP: 1984, STR: 585622, VIT: 1558, SPD: 72, LUK: 1, Attack: 670410, Defense: 86292, Current HP: 1984, A Avg: 1783290, D Avg: 86292, [Pulse Knife(165)[630, 630, 630], Slafield(232)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 325: HP: 1620, STR: 585622, VIT: 1472, SPD: 72, LUK: 1, Attack: 670410, Defense: 86947, Current HP: 1620, A Avg: 1783290, D Avg: 86947, [Pulse Knife(165)[630, 630, 630], Mist Shield(233)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 324: HP: 1178, STR: 585622, VIT: 1921, SPD: 72, LUK: 1, Attack: 670410, Defense: 86889, Current HP: 1178, A Avg: 1783290, D Avg: 86889, [Pulse Knife(165)[630, 630, 630], Huge Shield(234)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 323: HP: 1102, STR: 585622, VIT: 1920, SPD: 72, LUK: 1, Attack: 670410, Defense: 88760, Current HP: 1102, A Avg: 1783290, D Avg: 88760, [Pulse Knife(165)[630, 630, 630], Aurora Shield(240)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 322: HP: 2360, STR: 585622, VIT: 1737, SPD: 72, LUK: 1, Attack: 670410, Defense: 89162, Current HP: 2360, A Avg: 1783290, D Avg: 89162, [Pulse Knife(165)[630, 630, 630], Cloud Shield(241)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 321: HP: 988, STR: 585622, VIT: 1104, SPD: 72, LUK: 1, Attack: 670410, Defense: 87893, Current HP: 988, A Avg: 1783290, D Avg: 87893, [Pulse Knife(165)[630, 630, 630], Graffiti(243)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 320: HP: 988, STR: 585622, VIT: 2512, SPD: 72, LUK: 1, Attack: 670410, Defense: 92290, Current HP: 988, A Avg: 1783290, D Avg: 92290, [Pulse Knife(165)[630, 630, 630], Blank Shield(244)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 319: HP: 1463, STR: 585622, VIT: 3213, SPD: 72, LUK: 1, Attack: 670410, Defense: 90001, Current HP: 1463, A Avg: 1783290, D Avg: 90001, [Pulse Knife(165)[630, 630, 630], Golem Shield(245)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 318: HP: 1273, STR: 585622, VIT: 1683, SPD: 76, LUK: 1, Attack: 670410, Defense: 87561, Current HP: 1273, A Avg: 1783290, D Avg: 87561, [Pulse Knife(165)[630, 630, 630], Sticky thread shield(247)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 317: HP: 2219, STR: 585622, VIT: 1706, SPD: 72, LUK: 1, Attack: 670410, Defense: 87922, Current HP: 2219, A Avg: 1783290, D Avg: 87922, [Pulse Knife(165)[630, 630, 630], King Shield(248)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 316: HP: 1440, STR: 585622, VIT: 1705, SPD: 72, LUK: 1, Attack: 670410, Defense: 88740, Current HP: 1440, A Avg: 1783290, D Avg: 88740, [Pulse Knife(165)[630, 630, 630], Warrior's Shield(249)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 315: HP: 1040, STR: 585622, VIT: 1948, SPD: 72, LUK: 1, Attack: 670410, Defense: 88996, Current HP: 1040, A Avg: 1783290, D Avg: 88996, [Pulse Knife(165)[630, 630, 630], Ghost shield(251)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 314: HP: 1314, STR: 585664, VIT: 1405, SPD: 72, LUK: 1, Attack: 670452, Defense: 85346, Current HP: 1314, A Avg: 1783402, D Avg: 85346, [Pulse Knife(165)[630, 630, 630], Dragon's Scales(215)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 313: HP: 988, STR: 585828, VIT: 1252, SPD: 76, LUK: 1, Attack: 670616, Defense: 85277, Current HP: 988, A Avg: 1783838, D Avg: 85277, [Pulse Knife(165)[630, 630, 630], Conductive Barrier(208)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 312: HP: 1501, STR: 585849, VIT: 1407, SPD: 72, LUK: 1, Attack: 670637, Defense: 85647, Current HP: 1501, A Avg: 1783894, D Avg: 85647, [Pulse Knife(165)[630, 630, 630], Dragon's Wings(216)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 311: HP: 1576, STR: 586009, VIT: 1532, SPD: 72, LUK: 1, Attack: 670797, Defense: 87150, Current HP: 1576, A Avg: 1784320, D Avg: 87150, [Pulse Knife(165)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 310: HP: 1322, STR: 586013, VIT: 1798, SPD: 72, LUK: 1, Attack: 670801, Defense: 86636, Current HP: 1322, A Avg: 1784330, D Avg: 86636, [Pulse Knife(165)[630, 630, 630], Bulletproof Shield(235)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 309: HP: 1501, STR: 586055, VIT: 1482, SPD: 72, LUK: 1, Attack: 670843, Defense: 86346, Current HP: 1501, A Avg: 1784442, D Avg: 86346, [Pulse Knife(165)[630, 630, 630], Dragon's Head(217)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 308: HP: 1425, STR: 586055, VIT: 1472, SPD: 76, LUK: 1, Attack: 670843, Defense: 85894, Current HP: 1425, A Avg: 1784442, D Avg: 85894, [Pulse Knife(165)[630, 630, 630], Superconducting Barrier(220)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 307: HP: 1501, STR: 586202, VIT: 1873, SPD: 72, LUK: 1, Attack: 670990, Defense: 88674, Current HP: 1501, A Avg: 1784833, D Avg: 88674, [Pulse Knife(165)[630, 630, 630], Riot(236)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 306: HP: 2040, STR: 585706, VIT: 1222, SPD: 72, LUK: 1, Attack: 671040, Defense: 84945, Current HP: 2040, A Avg: 1784966, D Avg: 84945, [Impulse(166)[630, 630, 630], Pot Lid(201)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 305: HP: 2040, STR: 585706, VIT: 1222, SPD: 72, LUK: 1, Attack: 671040, Defense: 84955, Current HP: 2040, A Avg: 1784966, D Avg: 84955, [Impulse(166)[630, 630, 630], High Pot Lid(202)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 304: HP: 1938, STR: 585706, VIT: 1307, SPD: 72, LUK: 1, Attack: 671040, Defense: 85176, Current HP: 1938, A Avg: 1784966, D Avg: 85176, [Impulse(166)[630, 630, 630], Wooden Shield(203)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 303: HP: 1938, STR: 585706, VIT: 1312, SPD: 72, LUK: 1, Attack: 671040, Defense: 85116, Current HP: 1938, A Avg: 1784966, D Avg: 85116, [Impulse(166)[630, 630, 630], Iron Shield(204)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 302: HP: 1938, STR: 585706, VIT: 1373, SPD: 72, LUK: 1, Attack: 671040, Defense: 85236, Current HP: 1938, A Avg: 1784966, D Avg: 85236, [Impulse(166)[630, 630, 630], Titanium Shield(205)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 301: HP: 1938, STR: 585706, VIT: 1390, SPD: 72, LUK: 1, Attack: 671040, Defense: 85279, Current HP: 1938, A Avg: 1784966, D Avg: 85279, [Impulse(166)[630, 630, 630], Large iron Shield(206)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 300: HP: 2040, STR: 585706, VIT: 1371, SPD: 72, LUK: 1, Attack: 671040, Defense: 85247, Current HP: 2040, A Avg: 1784966, D Avg: 85247, [Impulse(166)[630, 630, 630], Magic Shield(207)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 299: HP: 2375, STR: 585706, VIT: 1523, SPD: 72, LUK: 1, Attack: 671040, Defense: 85360, Current HP: 2375, A Avg: 1784966, D Avg: 85360, [Impulse(166)[630, 630, 630], Emerald Shield(209)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 298: HP: 2100, STR: 585706, VIT: 1300, SPD: 72, LUK: 1, Attack: 671040, Defense: 85072, Current HP: 2100, A Avg: 1784966, D Avg: 85072, [Impulse(166)[630, 630, 630], Clear Shield(211)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 297: HP: 2140, STR: 585706, VIT: 1371, SPD: 72, LUK: 1, Attack: 671040, Defense: 85390, Current HP: 2140, A Avg: 1784966, D Avg: 85390, [Impulse(166)[630, 630, 630], Prism Shield(212)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 296: HP: 2014, STR: 585706, VIT: 1382, SPD: 72, LUK: 1, Attack: 671040, Defense: 85310, Current HP: 2014, A Avg: 1784966, D Avg: 85310, [Impulse(166)[630, 630, 630], Tower Shield(213)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 295: HP: 2756, STR: 585706, VIT: 1590, SPD: 72, LUK: 1, Attack: 671040, Defense: 86152, Current HP: 2756, A Avg: 1784966, D Avg: 86152, [Impulse(166)[630, 630, 630], Slime Shield(221)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 294: HP: 2644, STR: 585706, VIT: 1373, SPD: 72, LUK: 1, Attack: 671040, Defense: 85301, Current HP: 2644, A Avg: 1784966, D Avg: 85301, [Impulse(166)[630, 630, 630], Hardwood Shield(223)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 293: HP: 2040, STR: 585706, VIT: 1955, SPD: 72, LUK: 1, Attack: 671040, Defense: 88743, Current HP: 2040, A Avg: 1784966, D Avg: 88743, [Impulse(166)[630, 630, 630], Energy Shield(227)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 292: HP: 4142, STR: 585706, VIT: 1298, SPD: 72, LUK: 1, Attack: 671040, Defense: 87215, Current HP: 4142, A Avg: 1784966, D Avg: 87215, [Impulse(166)[630, 630, 630], Frying Pan(231)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 291: HP: 2984, STR: 585706, VIT: 1676, SPD: 72, LUK: 1, Attack: 671040, Defense: 86410, Current HP: 2984, A Avg: 1784966, D Avg: 86410, [Impulse(166)[630, 630, 630], Slafield(232)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 290: HP: 2620, STR: 585706, VIT: 1590, SPD: 72, LUK: 1, Attack: 671040, Defense: 87065, Current HP: 2620, A Avg: 1784966, D Avg: 87065, [Impulse(166)[630, 630, 630], Mist Shield(233)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 289: HP: 2128, STR: 585706, VIT: 2046, SPD: 72, LUK: 1, Attack: 671040, Defense: 87014, Current HP: 2128, A Avg: 1784966, D Avg: 87014, [Impulse(166)[630, 630, 630], Huge Shield(234)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 288: HP: 2052, STR: 585706, VIT: 2038, SPD: 72, LUK: 1, Attack: 671040, Defense: 88878, Current HP: 2052, A Avg: 1784966, D Avg: 88878, [Impulse(166)[630, 630, 630], Aurora Shield(240)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 287: HP: 3360, STR: 585706, VIT: 1856, SPD: 72, LUK: 1, Attack: 671040, Defense: 89281, Current HP: 3360, A Avg: 1784966, D Avg: 89281, [Impulse(166)[630, 630, 630], Cloud Shield(241)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 286: HP: 1938, STR: 585706, VIT: 1222, SPD: 72, LUK: 1, Attack: 671040, Defense: 88011, Current HP: 1938, A Avg: 1784966, D Avg: 88011, [Impulse(166)[630, 630, 630], Graffiti(243)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 285: HP: 1938, STR: 585706, VIT: 2630, SPD: 72, LUK: 1, Attack: 671040, Defense: 92408, Current HP: 1938, A Avg: 1784966, D Avg: 92408, [Impulse(166)[630, 630, 630], Blank Shield(244)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 284: HP: 2413, STR: 585706, VIT: 3338, SPD: 72, LUK: 1, Attack: 671040, Defense: 90126, Current HP: 2413, A Avg: 1784966, D Avg: 90126, [Impulse(166)[630, 630, 630], Golem Shield(245)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 283: HP: 2223, STR: 585706, VIT: 1801, SPD: 76, LUK: 1, Attack: 671040, Defense: 87679, Current HP: 2223, A Avg: 1784966, D Avg: 87679, [Impulse(166)[630, 630, 630], Sticky thread shield(247)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 282: HP: 3169, STR: 585706, VIT: 1832, SPD: 72, LUK: 1, Attack: 671040, Defense: 88048, Current HP: 3169, A Avg: 1784966, D Avg: 88048, [Impulse(166)[630, 630, 630], King Shield(248)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
