Rank 1000: HP: 760, STR: 1220, VIT: 788, SPD: 25, LUK: 1, Attack: 87709, Defense: 87706, Current HP: 760, A Avg: 109636, D Avg: 87706, [Cuttlefish(178)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 387: HP: 2140, STR: 3662, VIT: 1581, SPD: 25, LUK: 1, Attack: 89475, Defense: 87251, Current HP: 2140, A Avg: 111843, D Avg: 87251, [Spear of Regression(182)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 386: HP: 1740, STR: 1655, VIT: 1065, SPD: 25, LUK: 1, Attack: 89483, Defense: 85929, Current HP: 1740, A Avg: 111853, D Avg: 85929, [Stargazer(183)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 385: HP: 1660, STR: 1655, VIT: 1037, SPD: 27, LUK: 1, Attack: 89483, Defense: 85459, Current HP: 1660, A Avg: 111853, D Avg: 85459, [Stargazer(183)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 384: HP: 1865, STR: 948, VIT: 1396, SPD: 24, LUK: 1, Attack: 88776, Defense: 85896, Current HP: 1865, A Avg: 111857, D Avg: 85896, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 383: HP: 1596, STR: 1663, VIT: 957, SPD: 25, LUK: 1, Attack: 89491, Defense: 85457, Current HP: 1596, A Avg: 111863, D Avg: 85457, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 382: HP: 1740, STR: 1668, VIT: 1263, SPD: 25, LUK: 1, Attack: 89496, Defense: 88064, Current HP: 1740, A Avg: 111870, D Avg: 88064, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 381: HP: 1804, STR: 988, VIT: 1606, SPD: 24, LUK: 1, Attack: 88816, Defense: 86197, Current HP: 1804, A Avg: 111908, D Avg: 86197, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 380: HP: 1958, STR: 988, VIT: 1643, SPD: 24, LUK: 1, Attack: 88816, Defense: 88561, Current HP: 1958, A Avg: 111908, D Avg: 88561, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 379: HP: 2992, STR: 3011, VIT: 530, SPD: 25, LUK: 1, Attack: 88824, Defense: 87318, Current HP: 2992, A Avg: 111918, D Avg: 87318, [Spear of Regression(182)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 378: HP: 2236, STR: 3729, VIT: 447, SPD: 25, LUK: 1, Attack: 89542, Defense: 84947, Current HP: 2236, A Avg: 111927, D Avg: 84947, [Spear of Regression(182)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 377: HP: 380, STR: 1379, VIT: 151, SPD: 27, LUK: 1, Attack: 89546, Defense: 84495, Current HP: 380, A Avg: 111932, D Avg: 84495, [Basic(169)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 376: HP: 726, STR: 685, VIT: 340, SPD: 24, LUK: 1, Attack: 88852, Defense: 85568, Current HP: 726, A Avg: 111953, D Avg: 85568, [Basic(169)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 375: HP: 1782, STR: 1030, VIT: 1359, SPD: 24, LUK: 1, Attack: 88858, Defense: 85222, Current HP: 1782, A Avg: 111961, D Avg: 85222, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 374: HP: 2180, STR: 3758, VIT: 584, SPD: 25, LUK: 1, Attack: 89571, Defense: 85175, Current HP: 2180, A Avg: 111963, D Avg: 85175, [Spear of Regression(182)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 373: HP: 2320, STR: 3758, VIT: 608, SPD: 25, LUK: 1, Attack: 89571, Defense: 87526, Current HP: 2320, A Avg: 111963, D Avg: 87526, [Spear of Regression(182)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 372: HP: 2438, STR: 1046, VIT: 1684, SPD: 24, LUK: 1, Attack: 88874, Defense: 87796, Current HP: 2438, A Avg: 111981, D Avg: 87796, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 371: HP: 1540, STR: 1765, VIT: 1094, SPD: 25, LUK: 1, Attack: 89593, Defense: 85685, Current HP: 1540, A Avg: 111991, D Avg: 85685, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 370: HP: 1680, STR: 1765, VIT: 1118, SPD: 25, LUK: 1, Attack: 89593, Defense: 88036, Current HP: 1680, A Avg: 111991, D Avg: 88036, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 369: HP: 2200, STR: 1062, VIT: 1954, SPD: 24, LUK: 1, Attack: 88890, Defense: 86948, Current HP: 2200, A Avg: 112001, D Avg: 86948, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 368: HP: 1918, STR: 1076, VIT: 1409, SPD: 24, LUK: 1, Attack: 88904, Defense: 85415, Current HP: 1918, A Avg: 112019, D Avg: 85415, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 367: HP: 1980, STR: 1077, VIT: 1396, SPD: 24, LUK: 1, Attack: 88905, Defense: 85285, Current HP: 1980, A Avg: 112020, D Avg: 85285, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 366: HP: 2420, STR: 1077, VIT: 2376, SPD: 24, LUK: 1, Attack: 88905, Defense: 89944, Current HP: 2420, A Avg: 112020, D Avg: 89944, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 365: HP: 1520, STR: 1797, VIT: 933, SPD: 25, LUK: 1, Attack: 89625, Defense: 84796, Current HP: 1520, A Avg: 112031, D Avg: 84796, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 364: HP: 528, STR: 760, VIT: 163, SPD: 25, LUK: 1, Attack: 88927, Defense: 84507, Current HP: 528, A Avg: 112048, D Avg: 84507, [Basic(169)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 363: HP: 506, STR: 1292, VIT: 124, SPD: 24, LUK: 1, Attack: 88953, Defense: 83847, Current HP: 506, A Avg: 112080, D Avg: 83847, [Neural Edge(190)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 362: HP: 506, STR: 1292, VIT: 124, SPD: 24, LUK: 1, Attack: 88953, Defense: 83857, Current HP: 506, A Avg: 112080, D Avg: 83857, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 361: HP: 484, STR: 1292, VIT: 143, SPD: 24, LUK: 1, Attack: 88953, Defense: 84012, Current HP: 484, A Avg: 112080, D Avg: 84012, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 360: HP: 484, STR: 1292, VIT: 151, SPD: 24, LUK: 1, Attack: 88953, Defense: 83955, Current HP: 484, A Avg: 112080, D Avg: 83955, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 359: HP: 484, STR: 1292, VIT: 167, SPD: 24, LUK: 1, Attack: 88953, Defense: 84030, Current HP: 484, A Avg: 112080, D Avg: 84030, [Neural Edge(190)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 358: HP: 484, STR: 1292, VIT: 194, SPD: 24, LUK: 1, Attack: 88953, Defense: 84083, Current HP: 484, A Avg: 112080, D Avg: 84083, [Neural Edge(190)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 357: HP: 506, STR: 1292, VIT: 210, SPD: 24, LUK: 1, Attack: 88953, Defense: 84086, Current HP: 506, A Avg: 112080, D Avg: 84086, [Neural Edge(190)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 356: HP: 660, STR: 1292, VIT: 243, SPD: 24, LUK: 1, Attack: 88953, Defense: 84080, Current HP: 660, A Avg: 112080, D Avg: 84080, [Neural Edge(190)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 355: HP: 575, STR: 1292, VIT: 174, SPD: 24, LUK: 1, Attack: 88953, Defense: 83946, Current HP: 575, A Avg: 112080, D Avg: 83946, [Neural Edge(190)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 354: HP: 621, STR: 1292, VIT: 210, SPD: 24, LUK: 1, Attack: 88953, Defense: 84229, Current HP: 621, A Avg: 112080, D Avg: 84229, [Neural Edge(190)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 353: HP: 572, STR: 1292, VIT: 180, SPD: 24, LUK: 1, Attack: 88953, Defense: 84108, Current HP: 572, A Avg: 112080, D Avg: 84108, [Neural Edge(190)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 352: HP: 846, STR: 1292, VIT: 332, SPD: 24, LUK: 1, Attack: 88953, Defense: 84894, Current HP: 846, A Avg: 112080, D Avg: 84894, [Neural Edge(190)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 351: HP: 774, STR: 1292, VIT: 167, SPD: 24, LUK: 1, Attack: 88953, Defense: 84095, Current HP: 774, A Avg: 112080, D Avg: 84095, [Neural Edge(190)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 350: HP: 506, STR: 1292, VIT: 769, SPD: 24, LUK: 1, Attack: 88953, Defense: 87557, Current HP: 506, A Avg: 112080, D Avg: 87557, [Neural Edge(190)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 349: HP: 2046, STR: 1292, VIT: 129, SPD: 24, LUK: 1, Attack: 88953, Defense: 86046, Current HP: 2046, A Avg: 112080, D Avg: 86046, [Neural Edge(190)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 348: HP: 1039, STR: 1292, VIT: 395, SPD: 24, LUK: 1, Attack: 88953, Defense: 85129, Current HP: 1039, A Avg: 112080, D Avg: 85129, [Neural Edge(190)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 347: HP: 828, STR: 1292, VIT: 332, SPD: 24, LUK: 1, Attack: 88953, Defense: 85807, Current HP: 828, A Avg: 112080, D Avg: 85807, [Neural Edge(190)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 346: HP: 704, STR: 1292, VIT: 507, SPD: 24, LUK: 1, Attack: 88953, Defense: 85475, Current HP: 704, A Avg: 112080, D Avg: 85475, [Neural Edge(190)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 345: HP: 616, STR: 1292, VIT: 670, SPD: 24, LUK: 1, Attack: 88953, Defense: 87510, Current HP: 616, A Avg: 112080, D Avg: 87510, [Neural Edge(190)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 344: HP: 989, STR: 1292, VIT: 452, SPD: 24, LUK: 1, Attack: 88953, Defense: 87877, Current HP: 989, A Avg: 112080, D Avg: 87877, [Neural Edge(190)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 343: HP: 484, STR: 1292, VIT: 124, SPD: 24, LUK: 1, Attack: 88953, Defense: 86913, Current HP: 484, A Avg: 112080, D Avg: 86913, [Neural Edge(190)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 342: HP: 484, STR: 1292, VIT: 852, SPD: 24, LUK: 1, Attack: 88953, Defense: 90630, Current HP: 484, A Avg: 112080, D Avg: 90630, [Neural Edge(190)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 341: HP: 1034, STR: 1292, VIT: 1344, SPD: 24, LUK: 1, Attack: 88953, Defense: 88132, Current HP: 1034, A Avg: 112080, D Avg: 88132, [Neural Edge(190)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 340: HP: 814, STR: 1292, VIT: 441, SPD: 25, LUK: 1, Attack: 88953, Defense: 86319, Current HP: 814, A Avg: 112080, D Avg: 86319, [Neural Edge(190)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 339: HP: 1117, STR: 1292, VIT: 491, SPD: 24, LUK: 1, Attack: 88953, Defense: 86707, Current HP: 1117, A Avg: 112080, D Avg: 86707, [Neural Edge(190)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 338: HP: 966, STR: 1292, VIT: 790, SPD: 24, LUK: 1, Attack: 88953, Defense: 87825, Current HP: 966, A Avg: 112080, D Avg: 87825, [Neural Edge(190)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 337: HP: 506, STR: 1292, VIT: 561, SPD: 24, LUK: 1, Attack: 88953, Defense: 87609, Current HP: 506, A Avg: 112080, D Avg: 87609, [Neural Edge(190)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 336: HP: 2793, STR: 3855, VIT: 635, SPD: 25, LUK: 1, Attack: 89668, Defense: 86747, Current HP: 2793, A Avg: 112085, D Avg: 86747, [Spear of Regression(182)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 335: HP: 2160, STR: 3864, VIT: 423, SPD: 25, LUK: 1, Attack: 89677, Defense: 84286, Current HP: 2160, A Avg: 112096, D Avg: 84286, [Spear of Regression(182)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 334: HP: 664, STR: 1308, VIT: 256, SPD: 24, LUK: 1, Attack: 88969, Defense: 84197, Current HP: 664, A Avg: 112100, D Avg: 84197, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 333: HP: 2332, STR: 1094, VIT: 852, SPD: 24, LUK: 1, Attack: 88976, Defense: 85040, Current HP: 2332, A Avg: 112109, D Avg: 85040, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 332: HP: 2121, STR: 1863, VIT: 1145, SPD: 25, LUK: 1, Attack: 89691, Defense: 87257, Current HP: 2121, A Avg: 112113, D Avg: 87257, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 331: HP: 340, STR: 2643, VIT: 125, SPD: 25, LUK: 1, Attack: 89694, Defense: 87953, Current HP: 340, A Avg: 112117, D Avg: 87953, [Tekken(188)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 330: HP: 2540, STR: 3882, VIT: 810, SPD: 25, LUK: 1, Attack: 89695, Defense: 85804, Current HP: 2540, A Avg: 112118, D Avg: 85804, [Spear of Regression(182)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 329: HP: 484, STR: 1323, VIT: 210, SPD: 25, LUK: 1, Attack: 88984, Defense: 84235, Current HP: 484, A Avg: 112119, D Avg: 84235, [Neural Edge(190)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 328: HP: 1644, STR: 1873, VIT: 965, SPD: 25, LUK: 1, Attack: 89701, Defense: 84971, Current HP: 1644, A Avg: 112126, D Avg: 84971, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 327: HP: 748, STR: 1331, VIT: 259, SPD: 24, LUK: 1, Attack: 88992, Defense: 84499, Current HP: 748, A Avg: 112129, D Avg: 84499, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 326: HP: 1700, STR: 1876, VIT: 957, SPD: 25, LUK: 1, Attack: 89704, Defense: 84846, Current HP: 1700, A Avg: 112130, D Avg: 84846, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 325: HP: 2100, STR: 1876, VIT: 1598, SPD: 25, LUK: 1, Attack: 89704, Defense: 89166, Current HP: 2100, A Avg: 112130, D Avg: 89166, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 324: HP: 2332, STR: 1113, VIT: 852, SPD: 25, LUK: 1, Attack: 88995, Defense: 84988, Current HP: 2332, A Avg: 112133, D Avg: 84988, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 323: HP: 708, STR: 1344, VIT: 353, SPD: 24, LUK: 1, Attack: 89005, Defense: 85971, Current HP: 708, A Avg: 112146, D Avg: 85971, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 322: HP: 1900, STR: 1890, VIT: 1350, SPD: 25, LUK: 1, Attack: 89718, Defense: 86344, Current HP: 1900, A Avg: 112147, D Avg: 86344, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 321: HP: 607, STR: 1345, VIT: 556, SPD: 24, LUK: 1, Attack: 89006, Defense: 85394, Current HP: 607, A Avg: 112147, D Avg: 85394, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 320: HP: 748, STR: 1361, VIT: 297, SPD: 24, LUK: 1, Attack: 89022, Defense: 85161, Current HP: 748, A Avg: 112167, D Avg: 85161, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 319: HP: 660, STR: 1361, VIT: 332, SPD: 25, LUK: 1, Attack: 89022, Defense: 84754, Current HP: 660, A Avg: 112167, D Avg: 84754, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 318: HP: 748, STR: 1369, VIT: 594, SPD: 24, LUK: 1, Attack: 89030, Defense: 87395, Current HP: 748, A Avg: 112177, D Avg: 87395, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 317: HP: 506, STR: 1373, VIT: 210, SPD: 24, LUK: 1, Attack: 89034, Defense: 84216, Current HP: 506, A Avg: 112182, D Avg: 84216, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 316: HP: 484, STR: 1373, VIT: 1944, SPD: 24, LUK: 1, Attack: 89034, Defense: 87614, Current HP: 484, A Avg: 112182, D Avg: 87614, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 315: HP: 2284, STR: 3939, VIT: 455, SPD: 25, LUK: 1, Attack: 89752, Defense: 84461, Current HP: 2284, A Avg: 112190, D Avg: 84461, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 314: HP: 2340, STR: 3942, VIT: 447, SPD: 25, LUK: 1, Attack: 89755, Defense: 84336, Current HP: 2340, A Avg: 112193, D Avg: 84336, [Spear of Regression(182)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 313: HP: 2740, STR: 3942, VIT: 1088, SPD: 25, LUK: 1, Attack: 89755, Defense: 88656, Current HP: 2740, A Avg: 112193, D Avg: 88656, [Spear of Regression(182)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 312: HP: 2020, STR: 1904, VIT: 601, SPD: 25, LUK: 1, Attack: 89786, Defense: 84789, Current HP: 2020, A Avg: 112232, D Avg: 84789, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 311: HP: 589, STR: 1414, VIT: 210, SPD: 24, LUK: 1, Attack: 89075, Defense: 84710, Current HP: 589, A Avg: 112234, D Avg: 84710, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 310: HP: 528, STR: 1427, VIT: 421, SPD: 24, LUK: 1, Attack: 89088, Defense: 85012, Current HP: 528, A Avg: 112250, D Avg: 85012, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 309: HP: 682, STR: 1427, VIT: 457, SPD: 24, LUK: 1, Attack: 89088, Defense: 87375, Current HP: 682, A Avg: 112250, D Avg: 87375, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 308: HP: 2464, STR: 3307, VIT: 1258, SPD: 24, LUK: 1, Attack: 89120, Defense: 91036, Current HP: 2464, A Avg: 112291, D Avg: 91036, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 307: HP: 2530, STR: 1254, VIT: 1029, SPD: 24, LUK: 1, Attack: 89136, Defense: 86257, Current HP: 2530, A Avg: 112311, D Avg: 86257, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 306: HP: 2020, STR: 1976, VIT: 601, SPD: 27, LUK: 1, Attack: 89858, Defense: 84737, Current HP: 2020, A Avg: 112322, D Avg: 84737, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 305: HP: 1104, STR: 1484, VIT: 499, SPD: 24, LUK: 1, Attack: 89145, Defense: 86611, Current HP: 1104, A Avg: 112322, D Avg: 86611, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 304: HP: 2464, STR: 3335, VIT: 530, SPD: 24, LUK: 1, Attack: 89148, Defense: 88358, Current HP: 2464, A Avg: 112326, D Avg: 88358, [Spear of Regression(182)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 303: HP: 1760, STR: 1326, VIT: 1310, SPD: 24, LUK: 1, Attack: 89154, Defense: 85498, Current HP: 1760, A Avg: 112334, D Avg: 85498, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 302: HP: 506, STR: 1496, VIT: 174, SPD: 24, LUK: 1, Attack: 89157, Defense: 84037, Current HP: 506, A Avg: 112337, D Avg: 84037, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 301: HP: 1760, STR: 1331, VIT: 1310, SPD: 25, LUK: 1, Attack: 89159, Defense: 85446, Current HP: 1760, A Avg: 112340, D Avg: 85446, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 300: HP: 924, STR: 1500, VIT: 723, SPD: 24, LUK: 1, Attack: 89161, Defense: 85717, Current HP: 924, A Avg: 112342, D Avg: 85717, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 299: HP: 1920, STR: 2052, VIT: 1049, SPD: 24, LUK: 1, Attack: 89880, Defense: 88474, Current HP: 1920, A Avg: 112350, D Avg: 88474, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 298: HP: 2332, STR: 1296, VIT: 852, SPD: 25, LUK: 1, Attack: 89178, Defense: 85196, Current HP: 2332, A Avg: 112364, D Avg: 85196, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 297: HP: 642, STR: 1541, VIT: 223, SPD: 24, LUK: 1, Attack: 89202, Defense: 84229, Current HP: 642, A Avg: 112394, D Avg: 84229, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 296: HP: 704, STR: 1543, VIT: 210, SPD: 24, LUK: 1, Attack: 89204, Defense: 84099, Current HP: 704, A Avg: 112397, D Avg: 84099, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 295: HP: 1144, STR: 1543, VIT: 1190, SPD: 24, LUK: 1, Attack: 89204, Defense: 88758, Current HP: 1144, A Avg: 112397, D Avg: 88758, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 294: HP: 2323, STR: 1388, VIT: 1637, SPD: 24, LUK: 1, Attack: 89216, Defense: 89062, Current HP: 2323, A Avg: 112412, D Avg: 89062, [Stargazer(183)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 293: HP: 357, STR: 2278, VIT: 125, SPD: 25, LUK: 1, Attack: 89939, Defense: 83848, Current HP: 357, A Avg: 112423, D Avg: 83848, [Neural Edge(190)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 292: HP: 357, STR: 2278, VIT: 125, SPD: 25, LUK: 1, Attack: 89939, Defense: 83858, Current HP: 357, A Avg: 112423, D Avg: 83858, [Neural Edge(190)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 291: HP: 340, STR: 2278, VIT: 142, SPD: 25, LUK: 1, Attack: 89939, Defense: 84011, Current HP: 340, A Avg: 112423, D Avg: 84011, [Neural Edge(190)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 290: HP: 340, STR: 2278, VIT: 147, SPD: 25, LUK: 1, Attack: 89939, Defense: 83951, Current HP: 340, A Avg: 112423, D Avg: 83951, [Neural Edge(190)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
