Rank 1000: HP: 95, STR: 30, VIT: 21, SPD: 1, LUK: 1, Attack: 148945, Defense: 83949, Current HP: 95, A Avg: 1240711, D Avg: 117528, [Sword of Evil[189, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 411: HP: 247, STR: 123, VIT: 78, SPD: 1, LUK: 1, Attack: 149084, Defense: 84318, Current HP: 247, A Avg: 1241869, D Avg: 118045, [Sword of Evil[189, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 410: HP: 132, STR: 123, VIT: 31, SPD: 1, LUK: 1, Attack: 149084, Defense: 87079, Current HP: 132, A Avg: 1241869, D Avg: 121910, [Sword of Evil[189, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 409: HP: 207, STR: 123, VIT: 20, SPD: 1, LUK: 2, Attack: 149084, Defense: 87068, Current HP: 207, A Avg: 1241869, D Avg: 121895, [Sword of Evil[189, 0, 0, 0], Ghost shield[251, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 408: HP: 60, STR: 123, VIT: 20, SPD: 1, LUK: 2, Attack: 149084, Defense: 87068, Current HP: 60, A Avg: 1241869, D Avg: 121895, [Sword of Evil[189, 0, 0, 0], Ghost shield[251, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 407: HP: 310, STR: 125, VIT: 215, SPD: 1, LUK: 1, Attack: 149087, Defense: 86327, Current HP: 310, A Avg: 1241894, D Avg: 120857, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 406: HP: 450, STR: 125, VIT: 155, SPD: 1, LUK: 1, Attack: 149087, Defense: 86267, Current HP: 450, A Avg: 1241894, D Avg: 120773, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 405: HP: 340, STR: 125, VIT: 155, SPD: 2, LUK: 1, Attack: 149087, Defense: 86267, Current HP: 340, A Avg: 1241894, D Avg: 120773, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 404: HP: 575, STR: 125, VIT: 245, SPD: 1, LUK: 1, Attack: 149087, Defense: 86357, Current HP: 575, A Avg: 1241894, D Avg: 120899, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 403: HP: 76, STR: 128, VIT: 31, SPD: 1, LUK: 1, Attack: 149092, Defense: 83894, Current HP: 76, A Avg: 1241936, D Avg: 117451, [Sword of Evil[189, 0, 0, 0], Small Sword[218, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 402: HP: 114, STR: 128, VIT: 31, SPD: 1, LUK: 1, Attack: 149092, Defense: 83920, Current HP: 114, A Avg: 1241936, D Avg: 117487, [Sword of Evil[189, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 401: HP: 95, STR: 128, VIT: 51, SPD: 1, LUK: 1, Attack: 149092, Defense: 84551, Current HP: 95, A Avg: 1241936, D Avg: 118371, [Sword of Evil[189, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 400: HP: 190, STR: 128, VIT: 72, SPD: 1, LUK: 1, Attack: 149092, Defense: 84572, Current HP: 190, A Avg: 1241936, D Avg: 118400, [Sword of Evil[189, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 399: HP: 190, STR: 128, VIT: 72, SPD: 1, LUK: 1, Attack: 149092, Defense: 84572, Current HP: 190, A Avg: 1241936, D Avg: 118400, [Sword of Evil[189, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 398: HP: 66, STR: 132, VIT: 30, SPD: 1, LUK: 1, Attack: 149098, Defense: 84218, Current HP: 66, A Avg: 1241986, D Avg: 117905, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 397: HP: 87, STR: 132, VIT: 31, SPD: 1, LUK: 1, Attack: 149098, Defense: 84219, Current HP: 87, A Avg: 1241986, D Avg: 117906, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 396: HP: 95, STR: 132, VIT: 31, SPD: 2, LUK: 1, Attack: 149098, Defense: 84219, Current HP: 95, A Avg: 1241986, D Avg: 117906, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 395: HP: 286, STR: 132, VIT: 61, SPD: 1, LUK: 1, Attack: 149098, Defense: 84249, Current HP: 286, A Avg: 1241986, D Avg: 117948, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 394: HP: 335, STR: 136, VIT: 34, SPD: 1, LUK: 1, Attack: 149104, Defense: 83897, Current HP: 335, A Avg: 1242036, D Avg: 117455, [Sword of Evil[189, 0, 0, 0], Small Sword[218, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 393: HP: 377, STR: 136, VIT: 34, SPD: 1, LUK: 1, Attack: 149104, Defense: 83923, Current HP: 377, A Avg: 1242036, D Avg: 117492, [Sword of Evil[189, 0, 0, 0], Small Lion[219, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 392: HP: 300, STR: 136, VIT: 215, SPD: 1, LUK: 1, Attack: 149104, Defense: 86327, Current HP: 300, A Avg: 1242036, D Avg: 120857, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 391: HP: 300, STR: 136, VIT: 245, SPD: 1, LUK: 1, Attack: 149104, Defense: 86357, Current HP: 300, A Avg: 1242036, D Avg: 120899, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 390: HP: 600, STR: 136, VIT: 176, SPD: 1, LUK: 1, Attack: 149104, Defense: 86288, Current HP: 600, A Avg: 1242036, D Avg: 120803, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 389: HP: 286, STR: 138, VIT: 229, SPD: 1, LUK: 1, Attack: 149107, Defense: 83952, Current HP: 286, A Avg: 1242061, D Avg: 117532, [Sword of Evil[189, 0, 0, 0], Pot Lid[201, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 388: HP: 286, STR: 138, VIT: 229, SPD: 1, LUK: 1, Attack: 149107, Defense: 83962, Current HP: 286, A Avg: 1242061, D Avg: 117546, [Sword of Evil[189, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 387: HP: 272, STR: 138, VIT: 253, SPD: 1, LUK: 1, Attack: 149107, Defense: 84122, Current HP: 272, A Avg: 1242061, D Avg: 117770, [Sword of Evil[189, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 386: HP: 272, STR: 138, VIT: 263, SPD: 1, LUK: 1, Attack: 149107, Defense: 84067, Current HP: 272, A Avg: 1242061, D Avg: 117693, [Sword of Evil[189, 0, 0, 0], Iron Shield[204, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 385: HP: 272, STR: 138, VIT: 236, SPD: 1, LUK: 1, Attack: 149107, Defense: 84099, Current HP: 272, A Avg: 1242061, D Avg: 117738, [Sword of Evil[189, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 384: HP: 272, STR: 138, VIT: 270, SPD: 1, LUK: 1, Attack: 149107, Defense: 84159, Current HP: 272, A Avg: 1242061, D Avg: 117822, [Sword of Evil[189, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 383: HP: 286, STR: 138, VIT: 245, SPD: 1, LUK: 1, Attack: 149107, Defense: 84121, Current HP: 286, A Avg: 1242061, D Avg: 117769, [Sword of Evil[189, 0, 0, 0], Magic Shield[207, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 382: HP: 293, STR: 138, VIT: 236, SPD: 1, LUK: 1, Attack: 149107, Defense: 84073, Current HP: 293, A Avg: 1242061, D Avg: 117702, [Sword of Evil[189, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 381: HP: 352, STR: 138, VIT: 245, SPD: 1, LUK: 1, Attack: 149107, Defense: 84017, Current HP: 352, A Avg: 1242061, D Avg: 117623, [Sword of Evil[189, 0, 0, 0], Clear Shield[211, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 380: HP: 396, STR: 138, VIT: 245, SPD: 1, LUK: 1, Attack: 149107, Defense: 84264, Current HP: 396, A Avg: 1242061, D Avg: 117969, [Sword of Evil[189, 0, 0, 0], Prism Shield[212, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 379: HP: 356, STR: 138, VIT: 253, SPD: 1, LUK: 1, Attack: 149107, Defense: 84181, Current HP: 356, A Avg: 1242061, D Avg: 117853, [Sword of Evil[189, 0, 0, 0], Tower Shield[213, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 378: HP: 396, STR: 138, VIT: 262, SPD: 1, LUK: 1, Attack: 149107, Defense: 84824, Current HP: 396, A Avg: 1242061, D Avg: 118753, [Sword of Evil[189, 0, 0, 0], Slime Shield[221, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 377: HP: 314, STR: 138, VIT: 236, SPD: 1, LUK: 1, Attack: 149107, Defense: 84164, Current HP: 314, A Avg: 1242061, D Avg: 117829, [Sword of Evil[189, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 376: HP: 286, STR: 138, VIT: 720, SPD: 1, LUK: 1, Attack: 149107, Defense: 87508, Current HP: 286, A Avg: 1242061, D Avg: 122511, [Sword of Evil[189, 0, 0, 0], Energy Shield[227, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 375: HP: 314, STR: 138, VIT: 327, SPD: 1, LUK: 1, Attack: 149107, Defense: 84918, Current HP: 314, A Avg: 1242061, D Avg: 118885, [Sword of Evil[189, 0, 0, 0], Black Hole[229, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 374: HP: 314, STR: 138, VIT: 327, SPD: 1, LUK: 1, Attack: 149107, Defense: 87245, Current HP: 314, A Avg: 1242061, D Avg: 122142, [Sword of Evil[189, 0, 0, 0], White Hole[230, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 373: HP: 1322, STR: 138, VIT: 236, SPD: 1, LUK: 1, Attack: 149107, Defense: 86153, Current HP: 1322, A Avg: 1242061, D Avg: 120614, [Sword of Evil[189, 0, 0, 0], Frying Pan[231, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 372: HP: 550, STR: 138, VIT: 294, SPD: 1, LUK: 1, Attack: 149107, Defense: 85028, Current HP: 550, A Avg: 1242061, D Avg: 119039, [Sword of Evil[189, 0, 0, 0], Slafield[232, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 371: HP: 440, STR: 138, VIT: 262, SPD: 1, LUK: 1, Attack: 149107, Defense: 85737, Current HP: 440, A Avg: 1242061, D Avg: 120031, [Sword of Evil[189, 0, 0, 0], Mist Shield[233, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 370: HP: 482, STR: 138, VIT: 236, SPD: 1, LUK: 1, Attack: 149107, Defense: 85204, Current HP: 482, A Avg: 1242061, D Avg: 119285, [Sword of Evil[189, 0, 0, 0], Huge Shield[234, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 369: HP: 398, STR: 138, VIT: 458, SPD: 1, LUK: 1, Attack: 149107, Defense: 87298, Current HP: 398, A Avg: 1242061, D Avg: 122217, [Sword of Evil[189, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 368: HP: 286, STR: 138, VIT: 229, SPD: 1, LUK: 1, Attack: 149107, Defense: 87654, Current HP: 286, A Avg: 1242061, D Avg: 122715, [Sword of Evil[189, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 367: HP: 272, STR: 138, VIT: 229, SPD: 1, LUK: 1, Attack: 149107, Defense: 87018, Current HP: 272, A Avg: 1242061, D Avg: 121825, [Sword of Evil[189, 0, 0, 0], Graffiti[243, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 366: HP: 272, STR: 138, VIT: 229, SPD: 1, LUK: 1, Attack: 149107, Defense: 90007, Current HP: 272, A Avg: 1242061, D Avg: 126009, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 365: HP: 797, STR: 138, VIT: 573, SPD: 1, LUK: 1, Attack: 149107, Defense: 87361, Current HP: 797, A Avg: 1242061, D Avg: 122305, [Sword of Evil[189, 0, 0, 0], Golem Shield[245, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 364: HP: 587, STR: 138, VIT: 262, SPD: 1, LUK: 1, Attack: 149107, Defense: 86140, Current HP: 587, A Avg: 1242061, D Avg: 120595, [Sword of Evil[189, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 363: HP: 524, STR: 138, VIT: 405, SPD: 1, LUK: 1, Attack: 149107, Defense: 86621, Current HP: 524, A Avg: 1242061, D Avg: 121269, [Sword of Evil[189, 0, 0, 0], King Shield[248, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 362: HP: 726, STR: 138, VIT: 884, SPD: 1, LUK: 1, Attack: 149107, Defense: 87919, Current HP: 726, A Avg: 1242061, D Avg: 123086, [Sword of Evil[189, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 361: HP: 152, STR: 139, VIT: 56, SPD: 1, LUK: 1, Attack: 149108, Defense: 84920, Current HP: 152, A Avg: 1242069, D Avg: 118887, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 360: HP: 247, STR: 139, VIT: 78, SPD: 1, LUK: 1, Attack: 149108, Defense: 84942, Current HP: 247, A Avg: 1242069, D Avg: 118918, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 359: HP: 247, STR: 139, VIT: 78, SPD: 1, LUK: 1, Attack: 149108, Defense: 84942, Current HP: 247, A Avg: 1242069, D Avg: 118918, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 358: HP: 76, STR: 139, VIT: 62, SPD: 1, LUK: 1, Attack: 149108, Defense: 84484, Current HP: 76, A Avg: 1242069, D Avg: 118277, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 357: HP: 171, STR: 139, VIT: 83, SPD: 1, LUK: 1, Attack: 149108, Defense: 84505, Current HP: 171, A Avg: 1242069, D Avg: 118306, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 356: HP: 171, STR: 139, VIT: 83, SPD: 1, LUK: 1, Attack: 149108, Defense: 84505, Current HP: 171, A Avg: 1242069, D Avg: 118306, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 355: HP: 57, STR: 143, VIT: 30, SPD: 1, LUK: 1, Attack: 149114, Defense: 84218, Current HP: 57, A Avg: 1242119, D Avg: 117905, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 354: HP: 57, STR: 143, VIT: 61, SPD: 1, LUK: 1, Attack: 149114, Defense: 84249, Current HP: 57, A Avg: 1242119, D Avg: 117948, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 353: HP: 232, STR: 143, VIT: 51, SPD: 1, LUK: 1, Attack: 149114, Defense: 84239, Current HP: 232, A Avg: 1242119, D Avg: 117934, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 352: HP: 293, STR: 144, VIT: 245, SPD: 1, LUK: 1, Attack: 149116, Defense: 84251, Current HP: 293, A Avg: 1242136, D Avg: 117951, [Sword of Evil[189, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 351: HP: 114, STR: 144, VIT: 62, SPD: 1, LUK: 1, Attack: 149116, Defense: 84068, Current HP: 114, A Avg: 1242136, D Avg: 117695, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 350: HP: 209, STR: 144, VIT: 83, SPD: 1, LUK: 1, Attack: 149116, Defense: 84089, Current HP: 209, A Avg: 1242136, D Avg: 117724, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 349: HP: 209, STR: 144, VIT: 83, SPD: 1, LUK: 1, Attack: 149116, Defense: 84089, Current HP: 209, A Avg: 1242136, D Avg: 117724, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 348: HP: 272, STR: 144, VIT: 229, SPD: 1, LUK: 1, Attack: 149116, Defense: 85899, Current HP: 272, A Avg: 1242136, D Avg: 120258, [Sword of Evil[189, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 347: HP: 360, STR: 144, VIT: 186, SPD: 2, LUK: 1, Attack: 149116, Defense: 86298, Current HP: 360, A Avg: 1242136, D Avg: 120817, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 346: HP: 446, STR: 146, VIT: 508, SPD: 1, LUK: 1, Attack: 149119, Defense: 85502, Current HP: 446, A Avg: 1242161, D Avg: 119702, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 345: HP: 667, STR: 146, VIT: 358, SPD: 1, LUK: 1, Attack: 149119, Defense: 85352, Current HP: 667, A Avg: 1242161, D Avg: 119492, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 344: HP: 475, STR: 146, VIT: 358, SPD: 2, LUK: 1, Attack: 149119, Defense: 85352, Current HP: 475, A Avg: 1242161, D Avg: 119492, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 343: HP: 726, STR: 146, VIT: 539, SPD: 1, LUK: 1, Attack: 149119, Defense: 85533, Current HP: 726, A Avg: 1242161, D Avg: 119746, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 342: HP: 320, STR: 146, VIT: 166, SPD: 1, LUK: 2, Attack: 149119, Defense: 86278, Current HP: 320, A Avg: 1242161, D Avg: 120789, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 341: HP: 460, STR: 146, VIT: 245, SPD: 1, LUK: 1, Attack: 149119, Defense: 86357, Current HP: 460, A Avg: 1242161, D Avg: 120899, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 340: HP: 294, STR: 147, VIT: 242, SPD: 1, LUK: 1, Attack: 149120, Defense: 85860, Current HP: 294, A Avg: 1242169, D Avg: 120203, [Sword of Evil[189, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 339: HP: 272, STR: 149, VIT: 245, SPD: 1, LUK: 1, Attack: 149123, Defense: 84270, Current HP: 272, A Avg: 1242194, D Avg: 117977, [Sword of Evil[189, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 338: HP: 272, STR: 149, VIT: 438, SPD: 1, LUK: 1, Attack: 149123, Defense: 85276, Current HP: 272, A Avg: 1242194, D Avg: 119386, [Sword of Evil[189, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 337: HP: 114, STR: 150, VIT: 62, SPD: 2, LUK: 1, Attack: 149125, Defense: 84250, Current HP: 114, A Avg: 1242211, D Avg: 117949, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 336: HP: 377, STR: 151, VIT: 438, SPD: 1, LUK: 1, Attack: 149126, Defense: 87239, Current HP: 377, A Avg: 1242219, D Avg: 122134, [Sword of Evil[189, 0, 0, 0], Riot[236, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 335: HP: 159, STR: 154, VIT: 41, SPD: 1, LUK: 1, Attack: 149131, Defense: 83904, Current HP: 159, A Avg: 1242261, D Avg: 117465, [Sword of Evil[189, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 334: HP: 220, STR: 154, VIT: 31, SPD: 1, LUK: 2, Attack: 149131, Defense: 83894, Current HP: 220, A Avg: 1242261, D Avg: 117451, [Sword of Evil[189, 0, 0, 0], Small Sword[218, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 333: HP: 76, STR: 154, VIT: 31, SPD: 1, LUK: 2, Attack: 149131, Defense: 83894, Current HP: 76, A Avg: 1242261, D Avg: 117451, [Sword of Evil[189, 0, 0, 0], Small Sword[218, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 332: HP: 223, STR: 154, VIT: 41, SPD: 1, LUK: 1, Attack: 149131, Defense: 83930, Current HP: 223, A Avg: 1242261, D Avg: 117501, [Sword of Evil[189, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 331: HP: 264, STR: 154, VIT: 31, SPD: 1, LUK: 2, Attack: 149131, Defense: 83920, Current HP: 264, A Avg: 1242261, D Avg: 117487, [Sword of Evil[189, 0, 0, 0], Small Lion[219, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 330: HP: 114, STR: 154, VIT: 31, SPD: 1, LUK: 2, Attack: 149131, Defense: 83920, Current HP: 114, A Avg: 1242261, D Avg: 117487, [Sword of Evil[189, 0, 0, 0], Small Lion[219, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 329: HP: 76, STR: 154, VIT: 41, SPD: 1, LUK: 2, Attack: 149131, Defense: 84229, Current HP: 76, A Avg: 1242261, D Avg: 117920, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 328: HP: 176, STR: 154, VIT: 61, SPD: 1, LUK: 1, Attack: 149131, Defense: 84249, Current HP: 176, A Avg: 1242261, D Avg: 117948, [Sword of Evil[189, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 327: HP: 104, STR: 154, VIT: 67, SPD: 1, LUK: 1, Attack: 149131, Defense: 85295, Current HP: 104, A Avg: 1242261, D Avg: 119412, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 326: HP: 145, STR: 154, VIT: 56, SPD: 1, LUK: 1, Attack: 149131, Defense: 85284, Current HP: 145, A Avg: 1242261, D Avg: 119397, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 325: HP: 133, STR: 154, VIT: 56, SPD: 2, LUK: 1, Attack: 149131, Defense: 85284, Current HP: 133, A Avg: 1242261, D Avg: 119397, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 324: HP: 330, STR: 154, VIT: 98, SPD: 1, LUK: 1, Attack: 149131, Defense: 85326, Current HP: 330, A Avg: 1242261, D Avg: 119456, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 323: HP: 437, STR: 157, VIT: 508, SPD: 1, LUK: 1, Attack: 149135, Defense: 85502, Current HP: 437, A Avg: 1242294, D Avg: 119702, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 322: HP: 437, STR: 157, VIT: 539, SPD: 1, LUK: 1, Attack: 149135, Defense: 85533, Current HP: 437, A Avg: 1242294, D Avg: 119746, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 321: HP: 812, STR: 157, VIT: 380, SPD: 1, LUK: 1, Attack: 149135, Defense: 85374, Current HP: 812, A Avg: 1242294, D Avg: 119523, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 320: HP: 356, STR: 161, VIT: 253, SPD: 1, LUK: 1, Attack: 149141, Defense: 84194, Current HP: 356, A Avg: 1242344, D Avg: 117871, [Sword of Evil[189, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 319: HP: 377, STR: 161, VIT: 256, SPD: 1, LUK: 1, Attack: 149141, Defense: 84496, Current HP: 377, A Avg: 1242344, D Avg: 118294, [Sword of Evil[189, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 318: HP: 320, STR: 162, VIT: 166, SPD: 2, LUK: 1, Attack: 149143, Defense: 86278, Current HP: 320, A Avg: 1242361, D Avg: 120789, [Sword of Evil[189, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 317: HP: 95, STR: 165, VIT: 67, SPD: 1, LUK: 1, Attack: 149147, Defense: 85295, Current HP: 95, A Avg: 1242394, D Avg: 119412, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 316: HP: 95, STR: 165, VIT: 98, SPD: 1, LUK: 1, Attack: 149147, Defense: 85326, Current HP: 95, A Avg: 1242394, D Avg: 119456, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 315: HP: 290, STR: 165, VIT: 76, SPD: 1, LUK: 1, Attack: 149147, Defense: 85304, Current HP: 290, A Avg: 1242394, D Avg: 119425, [Sword of Evil[189, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 314: HP: 456, STR: 167, VIT: 369, SPD: 1, LUK: 2, Attack: 149150, Defense: 85363, Current HP: 456, A Avg: 1242419, D Avg: 119508, [Sword of Evil[189, 0, 0, 0], Metalization[228, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
