Rank 1000: HP: 4142, STR: 1046285, VIT: 1661, SPD: 71, LUK: 1, Attack: 1697429, Defense: 87578, Current HP: 4142, A Avg: 14139583, D Avg: 122609, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 443: HP: 1938, STR: 1068547, VIT: 6150, SPD: 71, LUK: 1, Attack: 1730822, Defense: 91820, Current HP: 1938, A Avg: 14417747, D Avg: 128547, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 442: HP: 1007, STR: 1069228, VIT: 1533, SPD: 71, LUK: 1, Attack: 1731024, Defense: 85396, Current HP: 1007, A Avg: 14419429, D Avg: 119554, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 441: HP: 1007, STR: 1069228, VIT: 1533, SPD: 71, LUK: 1, Attack: 1731024, Defense: 85396, Current HP: 1007, A Avg: 14419429, D Avg: 119554, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 440: HP: 1007, STR: 1069228, VIT: 1533, SPD: 71, LUK: 1, Attack: 1731024, Defense: 85396, Current HP: 1007, A Avg: 14419429, D Avg: 119554, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 439: HP: 1007, STR: 1069228, VIT: 1533, SPD: 71, LUK: 1, Attack: 1731024, Defense: 85396, Current HP: 1007, A Avg: 14419429, D Avg: 119554, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 438: HP: 1007, STR: 1069228, VIT: 1533, SPD: 71, LUK: 1, Attack: 1731024, Defense: 85396, Current HP: 1007, A Avg: 14419429, D Avg: 119554, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 437: HP: 2143, STR: 1068806, VIT: 1778, SPD: 71, LUK: 1, Attack: 1731210, Defense: 86278, Current HP: 2143, A Avg: 14420979, D Avg: 120789, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 436: HP: 2143, STR: 1068806, VIT: 1778, SPD: 71, LUK: 1, Attack: 1731210, Defense: 86278, Current HP: 2143, A Avg: 14420979, D Avg: 120789, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 435: HP: 2143, STR: 1068806, VIT: 1778, SPD: 71, LUK: 1, Attack: 1731210, Defense: 86278, Current HP: 2143, A Avg: 14420979, D Avg: 120789, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 434: HP: 2143, STR: 1068806, VIT: 1778, SPD: 71, LUK: 1, Attack: 1731210, Defense: 86278, Current HP: 2143, A Avg: 14420979, D Avg: 120789, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 433: HP: 2143, STR: 1068806, VIT: 1778, SPD: 71, LUK: 1, Attack: 1731210, Defense: 86278, Current HP: 2143, A Avg: 14420979, D Avg: 120789, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 432: HP: 2508, STR: 1069027, VIT: 3369, SPD: 71, LUK: 1, Attack: 1731542, Defense: 90937, Current HP: 2508, A Avg: 14423744, D Avg: 127311, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 431: HP: 2508, STR: 1069027, VIT: 3369, SPD: 71, LUK: 1, Attack: 1731542, Defense: 90937, Current HP: 2508, A Avg: 14423744, D Avg: 127311, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 430: HP: 2508, STR: 1069027, VIT: 3369, SPD: 71, LUK: 1, Attack: 1731542, Defense: 90937, Current HP: 2508, A Avg: 14423744, D Avg: 127311, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 429: HP: 2508, STR: 1069027, VIT: 3369, SPD: 71, LUK: 1, Attack: 1731542, Defense: 90937, Current HP: 2508, A Avg: 14423744, D Avg: 127311, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 428: HP: 2508, STR: 1069027, VIT: 3369, SPD: 71, LUK: 1, Attack: 1731542, Defense: 90937, Current HP: 2508, A Avg: 14423744, D Avg: 127311, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 427: HP: 1463, STR: 1069651, VIT: 1624, SPD: 71, LUK: 1, Attack: 1731659, Defense: 85513, Current HP: 1463, A Avg: 14424719, D Avg: 119718, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 426: HP: 1463, STR: 1069651, VIT: 1624, SPD: 71, LUK: 1, Attack: 1731659, Defense: 85513, Current HP: 1463, A Avg: 14424719, D Avg: 119718, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 425: HP: 1463, STR: 1069651, VIT: 1624, SPD: 71, LUK: 1, Attack: 1731659, Defense: 85513, Current HP: 1463, A Avg: 14424719, D Avg: 119718, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 424: HP: 1463, STR: 1069651, VIT: 1624, SPD: 71, LUK: 1, Attack: 1731659, Defense: 85513, Current HP: 1463, A Avg: 14424719, D Avg: 119718, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 423: HP: 1463, STR: 1069651, VIT: 1624, SPD: 71, LUK: 1, Attack: 1731659, Defense: 85513, Current HP: 1463, A Avg: 14424719, D Avg: 119718, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 422: HP: 1295, STR: 1069790, VIT: 1635, SPD: 71, LUK: 1, Attack: 1731867, Defense: 85641, Current HP: 1295, A Avg: 14426452, D Avg: 119897, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 421: HP: 1295, STR: 1069790, VIT: 1635, SPD: 71, LUK: 1, Attack: 1731867, Defense: 85641, Current HP: 1295, A Avg: 14426452, D Avg: 119897, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 420: HP: 1295, STR: 1069790, VIT: 1635, SPD: 71, LUK: 1, Attack: 1731867, Defense: 85641, Current HP: 1295, A Avg: 14426452, D Avg: 119897, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 419: HP: 1295, STR: 1069790, VIT: 1635, SPD: 71, LUK: 1, Attack: 1731867, Defense: 85641, Current HP: 1295, A Avg: 14426452, D Avg: 119897, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 418: HP: 1295, STR: 1069790, VIT: 1635, SPD: 71, LUK: 1, Attack: 1731867, Defense: 85641, Current HP: 1295, A Avg: 14426452, D Avg: 119897, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 417: HP: 1957, STR: 1069324, VIT: 1686, SPD: 71, LUK: 1, Attack: 1731987, Defense: 85549, Current HP: 1957, A Avg: 14427451, D Avg: 119768, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 416: HP: 1957, STR: 1069324, VIT: 1686, SPD: 71, LUK: 1, Attack: 1731987, Defense: 85549, Current HP: 1957, A Avg: 14427451, D Avg: 119768, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 415: HP: 1957, STR: 1069324, VIT: 1686, SPD: 71, LUK: 1, Attack: 1731987, Defense: 85549, Current HP: 1957, A Avg: 14427451, D Avg: 119768, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 414: HP: 1957, STR: 1069324, VIT: 1686, SPD: 71, LUK: 1, Attack: 1731987, Defense: 85549, Current HP: 1957, A Avg: 14427451, D Avg: 119768, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 413: HP: 1957, STR: 1069324, VIT: 1686, SPD: 71, LUK: 1, Attack: 1731987, Defense: 85549, Current HP: 1957, A Avg: 14427451, D Avg: 119768, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 412: HP: 2413, STR: 1069747, VIT: 1778, SPD: 71, LUK: 1, Attack: 1732622, Defense: 85667, Current HP: 2413, A Avg: 14432741, D Avg: 119933, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 411: HP: 2413, STR: 1069747, VIT: 1778, SPD: 71, LUK: 1, Attack: 1732622, Defense: 85667, Current HP: 2413, A Avg: 14432741, D Avg: 119933, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 410: HP: 2413, STR: 1069747, VIT: 1778, SPD: 71, LUK: 1, Attack: 1732622, Defense: 85667, Current HP: 2413, A Avg: 14432741, D Avg: 119933, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 409: HP: 2413, STR: 1069747, VIT: 1778, SPD: 71, LUK: 1, Attack: 1732622, Defense: 85667, Current HP: 2413, A Avg: 14432741, D Avg: 119933, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 408: HP: 2413, STR: 1069747, VIT: 1778, SPD: 71, LUK: 1, Attack: 1732622, Defense: 85667, Current HP: 2413, A Avg: 14432741, D Avg: 119933, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 407: HP: 2245, STR: 1069886, VIT: 1788, SPD: 71, LUK: 1, Attack: 1732830, Defense: 85794, Current HP: 2245, A Avg: 14434473, D Avg: 120111, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 406: HP: 2245, STR: 1069886, VIT: 1788, SPD: 71, LUK: 1, Attack: 1732830, Defense: 85794, Current HP: 2245, A Avg: 14434473, D Avg: 120111, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 405: HP: 2245, STR: 1069886, VIT: 1788, SPD: 71, LUK: 1, Attack: 1732830, Defense: 85794, Current HP: 2245, A Avg: 14434473, D Avg: 120111, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 404: HP: 2245, STR: 1069886, VIT: 1788, SPD: 71, LUK: 1, Attack: 1732830, Defense: 85794, Current HP: 2245, A Avg: 14434473, D Avg: 120111, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 403: HP: 2245, STR: 1069886, VIT: 1788, SPD: 71, LUK: 1, Attack: 1732830, Defense: 85794, Current HP: 2245, A Avg: 14434473, D Avg: 120111, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 402: HP: 988, STR: 1071648, VIT: 1431, SPD: 71, LUK: 1, Attack: 1734654, Defense: 85619, Current HP: 988, A Avg: 14449667, D Avg: 119866, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 401: HP: 988, STR: 1071648, VIT: 1431, SPD: 71, LUK: 1, Attack: 1734654, Defense: 85619, Current HP: 988, A Avg: 14449667, D Avg: 119866, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 400: HP: 988, STR: 1071648, VIT: 1431, SPD: 71, LUK: 1, Attack: 1734654, Defense: 85619, Current HP: 988, A Avg: 14449667, D Avg: 119866, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 399: HP: 988, STR: 1071648, VIT: 1431, SPD: 71, LUK: 1, Attack: 1734654, Defense: 85619, Current HP: 988, A Avg: 14449667, D Avg: 119866, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 398: HP: 988, STR: 1071648, VIT: 1431, SPD: 71, LUK: 1, Attack: 1734654, Defense: 85619, Current HP: 988, A Avg: 14449667, D Avg: 119866, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 397: HP: 1102, STR: 1071523, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735594, Defense: 85224, Current HP: 1102, A Avg: 14457498, D Avg: 119313, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 396: HP: 1083, STR: 1071523, VIT: 5590, SPD: 71, LUK: 1, Attack: 1735594, Defense: 91260, Current HP: 1083, A Avg: 14457498, D Avg: 127763, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 395: HP: 1102, STR: 1071523, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735594, Defense: 85224, Current HP: 1102, A Avg: 14457498, D Avg: 119313, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 394: HP: 1083, STR: 1071523, VIT: 5590, SPD: 71, LUK: 1, Attack: 1735594, Defense: 91260, Current HP: 1083, A Avg: 14457498, D Avg: 127763, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 393: HP: 1102, STR: 1071523, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735594, Defense: 85224, Current HP: 1102, A Avg: 14457498, D Avg: 119313, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 392: HP: 1083, STR: 1071523, VIT: 5590, SPD: 71, LUK: 1, Attack: 1735594, Defense: 91260, Current HP: 1083, A Avg: 14457498, D Avg: 127763, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 391: HP: 1102, STR: 1071523, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735594, Defense: 85224, Current HP: 1102, A Avg: 14457498, D Avg: 119313, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 390: HP: 1083, STR: 1071523, VIT: 5590, SPD: 71, LUK: 1, Attack: 1735594, Defense: 91260, Current HP: 1083, A Avg: 14457498, D Avg: 127763, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 389: HP: 1102, STR: 1071523, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735594, Defense: 85224, Current HP: 1102, A Avg: 14457498, D Avg: 119313, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 388: HP: 1083, STR: 1071523, VIT: 5590, SPD: 71, LUK: 1, Attack: 1735594, Defense: 91260, Current HP: 1083, A Avg: 14457498, D Avg: 127763, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 387: HP: 1938, STR: 1071744, VIT: 1585, SPD: 71, LUK: 1, Attack: 1735617, Defense: 85773, Current HP: 1938, A Avg: 14457689, D Avg: 120082, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 386: HP: 1938, STR: 1071744, VIT: 1585, SPD: 71, LUK: 1, Attack: 1735617, Defense: 85773, Current HP: 1938, A Avg: 14457689, D Avg: 120082, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 385: HP: 1938, STR: 1071744, VIT: 1585, SPD: 71, LUK: 1, Attack: 1735617, Defense: 85773, Current HP: 1938, A Avg: 14457689, D Avg: 120082, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 384: HP: 1938, STR: 1071744, VIT: 1585, SPD: 71, LUK: 1, Attack: 1735617, Defense: 85773, Current HP: 1938, A Avg: 14457689, D Avg: 120082, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 383: HP: 1938, STR: 1071744, VIT: 1585, SPD: 71, LUK: 1, Attack: 1735617, Defense: 85773, Current HP: 1938, A Avg: 14457689, D Avg: 120082, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 382: HP: 1288, STR: 1071782, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735983, Defense: 85718, Current HP: 1288, A Avg: 14460738, D Avg: 120005, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 381: HP: 1288, STR: 1071782, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735983, Defense: 85718, Current HP: 1288, A Avg: 14460738, D Avg: 120005, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 380: HP: 1288, STR: 1071782, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735983, Defense: 85718, Current HP: 1288, A Avg: 14460738, D Avg: 120005, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 379: HP: 1288, STR: 1071782, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735983, Defense: 85718, Current HP: 1288, A Avg: 14460738, D Avg: 120005, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 378: HP: 1288, STR: 1071782, VIT: 1218, SPD: 71, LUK: 1, Attack: 1735983, Defense: 85718, Current HP: 1288, A Avg: 14460738, D Avg: 120005, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 377: HP: 1653, STR: 1072003, VIT: 2809, SPD: 71, LUK: 1, Attack: 1736314, Defense: 90377, Current HP: 1653, A Avg: 14463495, D Avg: 126527, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 376: HP: 1653, STR: 1072003, VIT: 2809, SPD: 71, LUK: 1, Attack: 1736314, Defense: 90377, Current HP: 1653, A Avg: 14463495, D Avg: 126527, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 375: HP: 1653, STR: 1072003, VIT: 2809, SPD: 71, LUK: 1, Attack: 1736314, Defense: 90377, Current HP: 1653, A Avg: 14463495, D Avg: 126527, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 374: HP: 1653, STR: 1072003, VIT: 2809, SPD: 71, LUK: 1, Attack: 1736314, Defense: 90377, Current HP: 1653, A Avg: 14463495, D Avg: 126527, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 373: HP: 1653, STR: 1072003, VIT: 2809, SPD: 71, LUK: 1, Attack: 1736314, Defense: 90377, Current HP: 1653, A Avg: 14463495, D Avg: 126527, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 372: HP: 1444, STR: 1072963, VIT: 1821, SPD: 71, LUK: 1, Attack: 1736627, Defense: 87049, Current HP: 1444, A Avg: 14466102, D Avg: 121868, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 371: HP: 1444, STR: 1072963, VIT: 1821, SPD: 71, LUK: 1, Attack: 1736627, Defense: 87049, Current HP: 1444, A Avg: 14466102, D Avg: 121868, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 370: HP: 1444, STR: 1072963, VIT: 1821, SPD: 71, LUK: 1, Attack: 1736627, Defense: 87049, Current HP: 1444, A Avg: 14466102, D Avg: 121868, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 369: HP: 1444, STR: 1072963, VIT: 1821, SPD: 71, LUK: 1, Attack: 1736627, Defense: 87049, Current HP: 1444, A Avg: 14466102, D Avg: 121868, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 368: HP: 1444, STR: 1072963, VIT: 1821, SPD: 71, LUK: 1, Attack: 1736627, Defense: 87049, Current HP: 1444, A Avg: 14466102, D Avg: 121868, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 367: HP: 1102, STR: 1072300, VIT: 1126, SPD: 71, LUK: 1, Attack: 1736760, Defense: 84989, Current HP: 1102, A Avg: 14467210, D Avg: 118984, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 366: HP: 1102, STR: 1072300, VIT: 1126, SPD: 71, LUK: 1, Attack: 1736760, Defense: 84989, Current HP: 1102, A Avg: 14467210, D Avg: 118984, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 365: HP: 1102, STR: 1072300, VIT: 1126, SPD: 71, LUK: 1, Attack: 1736760, Defense: 84989, Current HP: 1102, A Avg: 14467210, D Avg: 118984, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 364: HP: 1102, STR: 1072300, VIT: 1126, SPD: 71, LUK: 1, Attack: 1736760, Defense: 84989, Current HP: 1102, A Avg: 14467210, D Avg: 118984, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 363: HP: 1102, STR: 1072300, VIT: 1126, SPD: 71, LUK: 1, Attack: 1736760, Defense: 84989, Current HP: 1102, A Avg: 14467210, D Avg: 118984, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 362: HP: 1558, STR: 1072723, VIT: 1218, SPD: 71, LUK: 1, Attack: 1737394, Defense: 85107, Current HP: 1558, A Avg: 14472492, D Avg: 119149, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 361: HP: 1558, STR: 1072723, VIT: 1218, SPD: 71, LUK: 1, Attack: 1737394, Defense: 85107, Current HP: 1558, A Avg: 14472492, D Avg: 119149, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 360: HP: 1558, STR: 1072723, VIT: 1218, SPD: 71, LUK: 1, Attack: 1737394, Defense: 85107, Current HP: 1558, A Avg: 14472492, D Avg: 119149, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 359: HP: 1558, STR: 1072723, VIT: 1218, SPD: 71, LUK: 1, Attack: 1737394, Defense: 85107, Current HP: 1558, A Avg: 14472492, D Avg: 119149, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 358: HP: 1558, STR: 1072723, VIT: 1218, SPD: 71, LUK: 1, Attack: 1737394, Defense: 85107, Current HP: 1558, A Avg: 14472492, D Avg: 119149, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 357: HP: 2394, STR: 1073059, VIT: 1975, SPD: 71, LUK: 1, Attack: 1737590, Defense: 87203, Current HP: 2394, A Avg: 14474124, D Avg: 122084, [Impulse[166, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 356: HP: 2394, STR: 1073059, VIT: 1975, SPD: 71, LUK: 1, Attack: 1737590, Defense: 87203, Current HP: 2394, A Avg: 14474124, D Avg: 122084, [Impulse[166, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
