Rank 1000: HP: 1045, STR: 269, VIT: 236, SPD: 25, LUK: 1, Attack: 138683, Defense: 84658, Current HP: 1045, A Avg: 1155229, D Avg: 118521, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 414: HP: 1729, STR: 844, VIT: 1191, SPD: 28, LUK: 1, Attack: 139546, Defense: 88759, Current HP: 1729, A Avg: 1162418, D Avg: 124262, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 413: HP: 1064, STR: 852, VIT: 315, SPD: 23, LUK: 1, Attack: 139558, Defense: 87233, Current HP: 1064, A Avg: 1162518, D Avg: 122126, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 412: HP: 1342, STR: 853, VIT: 356, SPD: 23, LUK: 1, Attack: 139559, Defense: 85584, Current HP: 1342, A Avg: 1162526, D Avg: 119817, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 411: HP: 1196, STR: 855, VIT: 275, SPD: 28, LUK: 1, Attack: 139562, Defense: 84411, Current HP: 1196, A Avg: 1162551, D Avg: 118175, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 410: HP: 1823, STR: 866, VIT: 201, SPD: 23, LUK: 1, Attack: 139579, Defense: 85429, Current HP: 1823, A Avg: 1162693, D Avg: 119600, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 409: HP: 1364, STR: 866, VIT: 190, SPD: 23, LUK: 2, Attack: 139579, Defense: 85418, Current HP: 1364, A Avg: 1162693, D Avg: 119585, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 408: HP: 1349, STR: 875, VIT: 467, SPD: 23, LUK: 1, Attack: 139592, Defense: 84655, Current HP: 1349, A Avg: 1162801, D Avg: 118516, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 407: HP: 1178, STR: 3158, VIT: 648, SPD: 23, LUK: 1, Attack: 139600, Defense: 84511, Current HP: 1178, A Avg: 1162867, D Avg: 118315, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 406: HP: 1740, STR: 880, VIT: 639, SPD: 28, LUK: 1, Attack: 139600, Defense: 86751, Current HP: 1740, A Avg: 1162867, D Avg: 121451, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 405: HP: 893, STR: 882, VIT: 73, SPD: 25, LUK: 1, Attack: 139603, Defense: 84209, Current HP: 893, A Avg: 1162892, D Avg: 117892, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 404: HP: 777, STR: 3161, VIT: 247, SPD: 25, LUK: 1, Attack: 139605, Defense: 83970, Current HP: 777, A Avg: 1162909, D Avg: 117557, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 403: HP: 777, STR: 3161, VIT: 247, SPD: 25, LUK: 1, Attack: 139605, Defense: 83980, Current HP: 777, A Avg: 1162909, D Avg: 117571, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 402: HP: 740, STR: 3161, VIT: 270, SPD: 25, LUK: 1, Attack: 139605, Defense: 84139, Current HP: 740, A Avg: 1162909, D Avg: 117794, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 401: HP: 740, STR: 3161, VIT: 277, SPD: 25, LUK: 1, Attack: 139605, Defense: 84081, Current HP: 740, A Avg: 1162909, D Avg: 117713, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 400: HP: 740, STR: 3161, VIT: 291, SPD: 25, LUK: 1, Attack: 139605, Defense: 84154, Current HP: 740, A Avg: 1162909, D Avg: 117815, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 399: HP: 740, STR: 3161, VIT: 313, SPD: 25, LUK: 1, Attack: 139605, Defense: 84202, Current HP: 740, A Avg: 1162909, D Avg: 117882, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 398: HP: 777, STR: 3161, VIT: 319, SPD: 25, LUK: 1, Attack: 139605, Defense: 84195, Current HP: 777, A Avg: 1162909, D Avg: 117872, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 397: HP: 900, STR: 3161, VIT: 354, SPD: 25, LUK: 1, Attack: 139605, Defense: 84191, Current HP: 900, A Avg: 1162909, D Avg: 117867, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 396: HP: 840, STR: 3161, VIT: 289, SPD: 25, LUK: 1, Attack: 139605, Defense: 84061, Current HP: 840, A Avg: 1162909, D Avg: 117685, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 395: HP: 882, STR: 3161, VIT: 319, SPD: 25, LUK: 1, Attack: 139605, Defense: 84338, Current HP: 882, A Avg: 1162909, D Avg: 118073, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 394: HP: 820, STR: 3161, VIT: 302, SPD: 25, LUK: 1, Attack: 139605, Defense: 84230, Current HP: 820, A Avg: 1162909, D Avg: 117921, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 393: HP: 1087, STR: 3161, VIT: 421, SPD: 25, LUK: 1, Attack: 139605, Defense: 84983, Current HP: 1087, A Avg: 1162909, D Avg: 118976, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 392: HP: 1004, STR: 3161, VIT: 291, SPD: 25, LUK: 1, Attack: 139605, Defense: 84219, Current HP: 1004, A Avg: 1162909, D Avg: 117906, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 391: HP: 777, STR: 3161, VIT: 787, SPD: 25, LUK: 1, Attack: 139605, Defense: 87575, Current HP: 777, A Avg: 1162909, D Avg: 122604, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 390: HP: 2160, STR: 3161, VIT: 259, SPD: 25, LUK: 1, Attack: 139605, Defense: 86176, Current HP: 2160, A Avg: 1162909, D Avg: 120646, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 389: HP: 1264, STR: 3161, VIT: 474, SPD: 25, LUK: 1, Attack: 139605, Defense: 85208, Current HP: 1264, A Avg: 1162909, D Avg: 119291, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 388: HP: 1071, STR: 3161, VIT: 421, SPD: 25, LUK: 1, Attack: 139605, Defense: 85896, Current HP: 1071, A Avg: 1162909, D Avg: 120254, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 387: HP: 940, STR: 3161, VIT: 577, SPD: 25, LUK: 1, Attack: 139605, Defense: 85545, Current HP: 940, A Avg: 1162909, D Avg: 119762, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 386: HP: 860, STR: 3161, VIT: 704, SPD: 25, LUK: 1, Attack: 139605, Defense: 87544, Current HP: 860, A Avg: 1162909, D Avg: 122561, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 385: HP: 1218, STR: 3161, VIT: 522, SPD: 25, LUK: 1, Attack: 139605, Defense: 87947, Current HP: 1218, A Avg: 1162909, D Avg: 123125, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 384: HP: 740, STR: 3161, VIT: 247, SPD: 25, LUK: 1, Attack: 139605, Defense: 87036, Current HP: 740, A Avg: 1162909, D Avg: 121850, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 383: HP: 740, STR: 3161, VIT: 856, SPD: 25, LUK: 1, Attack: 139605, Defense: 90634, Current HP: 740, A Avg: 1162909, D Avg: 126887, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 382: HP: 1240, STR: 3161, VIT: 1283, SPD: 25, LUK: 1, Attack: 139605, Defense: 88071, Current HP: 1240, A Avg: 1162909, D Avg: 123299, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 381: HP: 1040, STR: 3161, VIT: 513, SPD: 27, LUK: 1, Attack: 139605, Defense: 86391, Current HP: 1040, A Avg: 1162909, D Avg: 120947, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 380: HP: 1316, STR: 3161, VIT: 564, SPD: 25, LUK: 1, Attack: 139605, Defense: 86780, Current HP: 1316, A Avg: 1162909, D Avg: 121491, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 379: HP: 1197, STR: 3161, VIT: 804, SPD: 25, LUK: 1, Attack: 139605, Defense: 87839, Current HP: 1197, A Avg: 1162909, D Avg: 122974, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 378: HP: 777, STR: 3161, VIT: 613, SPD: 25, LUK: 1, Attack: 139605, Defense: 87661, Current HP: 777, A Avg: 1162909, D Avg: 122725, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 377: HP: 1175, STR: 3163, VIT: 628, SPD: 27, LUK: 1, Attack: 139608, Defense: 85856, Current HP: 1175, A Avg: 1162934, D Avg: 120198, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 376: HP: 931, STR: 3170, VIT: 315, SPD: 38, LUK: 1, Attack: 139618, Defense: 85543, Current HP: 931, A Avg: 1163017, D Avg: 119760, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 375: HP: 1740, STR: 3175, VIT: 1033, SPD: 23, LUK: 1, Attack: 139626, Defense: 87145, Current HP: 1740, A Avg: 1163084, D Avg: 122002, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 374: HP: 1539, STR: 911, VIT: 835, SPD: 28, LUK: 1, Attack: 139646, Defense: 85829, Current HP: 1539, A Avg: 1163251, D Avg: 120160, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 373: HP: 902, STR: 915, VIT: 73, SPD: 25, LUK: 1, Attack: 139652, Defense: 84417, Current HP: 902, A Avg: 1163301, D Avg: 118183, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 372: HP: 1363, STR: 915, VIT: 60, SPD: 25, LUK: 1, Attack: 139652, Defense: 84404, Current HP: 1363, A Avg: 1163301, D Avg: 118165, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 371: HP: 931, STR: 915, VIT: 60, SPD: 45, LUK: 1, Attack: 139652, Defense: 84404, Current HP: 931, A Avg: 1163301, D Avg: 118165, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 370: HP: 912, STR: 915, VIT: 70, SPD: 40, LUK: 1, Attack: 139652, Defense: 84414, Current HP: 912, A Avg: 1163301, D Avg: 118179, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 369: HP: 1254, STR: 915, VIT: 104, SPD: 25, LUK: 1, Attack: 139652, Defense: 84448, Current HP: 1254, A Avg: 1163301, D Avg: 118227, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 368: HP: 950, STR: 915, VIT: 91, SPD: 40, LUK: 1, Attack: 139652, Defense: 84435, Current HP: 950, A Avg: 1163301, D Avg: 118208, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 367: HP: 904, STR: 3193, VIT: 366, SPD: 25, LUK: 1, Attack: 139653, Defense: 84307, Current HP: 904, A Avg: 1163309, D Avg: 118029, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 366: HP: 893, STR: 918, VIT: 49, SPD: 23, LUK: 2, Attack: 139657, Defense: 84237, Current HP: 893, A Avg: 1163342, D Avg: 117931, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 365: HP: 986, STR: 3197, VIT: 406, SPD: 28, LUK: 1, Attack: 139659, Defense: 84750, Current HP: 986, A Avg: 1163359, D Avg: 118649, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 364: HP: 741, STR: 3199, VIT: 390, SPD: 23, LUK: 1, Attack: 139662, Defense: 84981, Current HP: 741, A Avg: 1163384, D Avg: 118973, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 363: HP: 836, STR: 3199, VIT: 468, SPD: 23, LUK: 1, Attack: 139662, Defense: 85059, Current HP: 836, A Avg: 1163384, D Avg: 119082, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 362: HP: 836, STR: 3199, VIT: 410, SPD: 23, LUK: 1, Attack: 139662, Defense: 85001, Current HP: 836, A Avg: 1163384, D Avg: 119001, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 361: HP: 874, STR: 3199, VIT: 419, SPD: 23, LUK: 1, Attack: 139662, Defense: 87337, Current HP: 874, A Avg: 1163384, D Avg: 122271, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 360: HP: 969, STR: 3199, VIT: 498, SPD: 23, LUK: 1, Attack: 139662, Defense: 87416, Current HP: 969, A Avg: 1163384, D Avg: 122382, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 359: HP: 969, STR: 3199, VIT: 439, SPD: 23, LUK: 1, Attack: 139662, Defense: 87357, Current HP: 969, A Avg: 1163384, D Avg: 122299, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 358: HP: 1078, STR: 3201, VIT: 241, SPD: 27, LUK: 1, Attack: 139665, Defense: 83964, Current HP: 1078, A Avg: 1163409, D Avg: 117549, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 357: HP: 1078, STR: 3201, VIT: 241, SPD: 27, LUK: 1, Attack: 139665, Defense: 83974, Current HP: 1078, A Avg: 1163409, D Avg: 117563, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 356: HP: 1028, STR: 3201, VIT: 263, SPD: 27, LUK: 1, Attack: 139665, Defense: 84132, Current HP: 1028, A Avg: 1163409, D Avg: 117784, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 355: HP: 1028, STR: 3201, VIT: 270, SPD: 27, LUK: 1, Attack: 139665, Defense: 84074, Current HP: 1028, A Avg: 1163409, D Avg: 117703, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 354: HP: 1028, STR: 3201, VIT: 285, SPD: 27, LUK: 1, Attack: 139665, Defense: 84148, Current HP: 1028, A Avg: 1163409, D Avg: 117807, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 353: HP: 1028, STR: 3201, VIT: 308, SPD: 27, LUK: 1, Attack: 139665, Defense: 84197, Current HP: 1028, A Avg: 1163409, D Avg: 117875, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 352: HP: 1078, STR: 3201, VIT: 316, SPD: 27, LUK: 1, Attack: 139665, Defense: 84192, Current HP: 1078, A Avg: 1163409, D Avg: 117868, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 351: HP: 1196, STR: 3201, VIT: 351, SPD: 27, LUK: 1, Attack: 139665, Defense: 84188, Current HP: 1196, A Avg: 1163409, D Avg: 117863, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 350: HP: 1144, STR: 3201, VIT: 284, SPD: 27, LUK: 1, Attack: 139665, Defense: 84056, Current HP: 1144, A Avg: 1163409, D Avg: 117678, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 349: HP: 1188, STR: 3201, VIT: 316, SPD: 27, LUK: 1, Attack: 139665, Defense: 84335, Current HP: 1188, A Avg: 1163409, D Avg: 118068, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 348: HP: 1112, STR: 3201, VIT: 296, SPD: 27, LUK: 1, Attack: 139665, Defense: 84224, Current HP: 1112, A Avg: 1163409, D Avg: 117913, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 347: HP: 1403, STR: 3201, VIT: 423, SPD: 27, LUK: 1, Attack: 139665, Defense: 84985, Current HP: 1403, A Avg: 1163409, D Avg: 118978, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 346: HP: 1306, STR: 3201, VIT: 285, SPD: 27, LUK: 1, Attack: 139665, Defense: 84213, Current HP: 1306, A Avg: 1163409, D Avg: 117898, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 345: HP: 1078, STR: 3201, VIT: 805, SPD: 27, LUK: 1, Attack: 139665, Defense: 87593, Current HP: 1078, A Avg: 1163409, D Avg: 122630, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 344: HP: 2519, STR: 3201, VIT: 251, SPD: 27, LUK: 1, Attack: 139665, Defense: 86168, Current HP: 2519, A Avg: 1163409, D Avg: 120635, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 343: HP: 1588, STR: 3201, VIT: 477, SPD: 27, LUK: 1, Attack: 139665, Defense: 85211, Current HP: 1588, A Avg: 1163409, D Avg: 119295, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 342: HP: 1386, STR: 3201, VIT: 423, SPD: 27, LUK: 1, Attack: 139665, Defense: 85898, Current HP: 1386, A Avg: 1163409, D Avg: 120257, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 341: HP: 1238, STR: 3201, VIT: 584, SPD: 27, LUK: 1, Attack: 139665, Defense: 85552, Current HP: 1238, A Avg: 1163409, D Avg: 119772, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 340: HP: 1154, STR: 3201, VIT: 718, SPD: 27, LUK: 1, Attack: 139665, Defense: 87558, Current HP: 1154, A Avg: 1163409, D Avg: 122581, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 339: HP: 1540, STR: 3201, VIT: 527, SPD: 27, LUK: 1, Attack: 139665, Defense: 87952, Current HP: 1540, A Avg: 1163409, D Avg: 123132, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 338: HP: 1028, STR: 3201, VIT: 241, SPD: 27, LUK: 1, Attack: 139665, Defense: 87030, Current HP: 1028, A Avg: 1163409, D Avg: 121841, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 337: HP: 1028, STR: 3201, VIT: 878, SPD: 27, LUK: 1, Attack: 139665, Defense: 90656, Current HP: 1028, A Avg: 1163409, D Avg: 126918, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 336: HP: 1553, STR: 3201, VIT: 1320, SPD: 27, LUK: 1, Attack: 139665, Defense: 88108, Current HP: 1553, A Avg: 1163409, D Avg: 123351, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 335: HP: 1343, STR: 3201, VIT: 518, SPD: 28, LUK: 1, Attack: 139665, Defense: 86396, Current HP: 1343, A Avg: 1163409, D Avg: 120954, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 334: HP: 1633, STR: 3201, VIT: 570, SPD: 27, LUK: 1, Attack: 139665, Defense: 86786, Current HP: 1633, A Avg: 1163409, D Avg: 121500, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 333: HP: 1518, STR: 3201, VIT: 823, SPD: 27, LUK: 1, Attack: 139665, Defense: 87858, Current HP: 1518, A Avg: 1163409, D Avg: 123001, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 332: HP: 1078, STR: 3201, VIT: 623, SPD: 27, LUK: 1, Attack: 139665, Defense: 87671, Current HP: 1078, A Avg: 1163409, D Avg: 122739, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 331: HP: 1539, STR: 3202, VIT: 1308, SPD: 23, LUK: 1, Attack: 139666, Defense: 86302, Current HP: 1539, A Avg: 1163417, D Avg: 120822, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 330: HP: 893, STR: 926, VIT: 104, SPD: 25, LUK: 1, Attack: 139669, Defense: 84448, Current HP: 893, A Avg: 1163442, D Avg: 118227, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 329: HP: 1508, STR: 926, VIT: 80, SPD: 25, LUK: 1, Attack: 139669, Defense: 84424, Current HP: 1508, A Avg: 1163442, D Avg: 118193, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 328: HP: 893, STR: 928, VIT: 70, SPD: 23, LUK: 1, Attack: 139672, Defense: 84258, Current HP: 893, A Avg: 1163467, D Avg: 117961, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 327: HP: 988, STR: 928, VIT: 149, SPD: 23, LUK: 1, Attack: 139672, Defense: 84337, Current HP: 988, A Avg: 1163467, D Avg: 118071, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 326: HP: 988, STR: 928, VIT: 91, SPD: 23, LUK: 1, Attack: 139672, Defense: 84279, Current HP: 988, A Avg: 1163467, D Avg: 117990, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 325: HP: 1083, STR: 935, VIT: 211, SPD: 23, LUK: 2, Attack: 139682, Defense: 85439, Current HP: 1083, A Avg: 1163551, D Avg: 119614, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 324: HP: 760, STR: 3216, VIT: 174, SPD: 40, LUK: 1, Attack: 139687, Defense: 84518, Current HP: 760, A Avg: 1163592, D Avg: 118325, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 323: HP: 740, STR: 3222, VIT: 319, SPD: 27, LUK: 1, Attack: 139696, Defense: 84344, Current HP: 740, A Avg: 1163667, D Avg: 118081, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 322: HP: 1349, STR: 944, VIT: 467, SPD: 25, LUK: 1, Attack: 139696, Defense: 84603, Current HP: 1349, A Avg: 1163667, D Avg: 118444, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 321: HP: 1168, STR: 3229, VIT: 196, SPD: 25, LUK: 1, Attack: 139707, Defense: 86984, Current HP: 1168, A Avg: 1163759, D Avg: 121777, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 320: HP: 1769, STR: 3229, VIT: 143, SPD: 25, LUK: 1, Attack: 139707, Defense: 86931, Current HP: 1769, A Avg: 1163759, D Avg: 121703, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
