Rank 1000: HP: 4474, STR: 1165101, VIT: 1835, SPD: 79, LUK: 1, Attack: 1875653, Defense: 87752, Current HP: 4474, A Avg: 15624189, D Avg: 122852, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 408: HP: 2650, STR: 1191211, VIT: 1965, SPD: 79, LUK: 1, Attack: 1914818, Defense: 85854, Current HP: 2650, A Avg: 15950433, D Avg: 120195, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 407: HP: 2464, STR: 1191374, VIT: 1975, SPD: 79, LUK: 1, Attack: 1915062, Defense: 85981, Current HP: 2464, A Avg: 15952466, D Avg: 120373, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 406: HP: 2464, STR: 1191374, VIT: 1975, SPD: 79, LUK: 1, Attack: 1915062, Defense: 85981, Current HP: 2464, A Avg: 15952466, D Avg: 120373, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 405: HP: 2464, STR: 1191374, VIT: 1975, SPD: 79, LUK: 1, Attack: 1915062, Defense: 85981, Current HP: 2464, A Avg: 15952466, D Avg: 120373, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 404: HP: 2464, STR: 1191374, VIT: 1975, SPD: 79, LUK: 1, Attack: 1915062, Defense: 85981, Current HP: 2464, A Avg: 15952466, D Avg: 120373, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 403: HP: 2464, STR: 1191374, VIT: 1975, SPD: 79, LUK: 1, Attack: 1915062, Defense: 85981, Current HP: 2464, A Avg: 15952466, D Avg: 120373, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 402: HP: 1083, STR: 1193328, VIT: 1587, SPD: 79, LUK: 1, Attack: 1917174, Defense: 85775, Current HP: 1083, A Avg: 15970059, D Avg: 120084, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 401: HP: 1083, STR: 1193328, VIT: 1587, SPD: 79, LUK: 1, Attack: 1917174, Defense: 85775, Current HP: 1083, A Avg: 15970059, D Avg: 120084, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 400: HP: 1083, STR: 1193328, VIT: 1587, SPD: 79, LUK: 1, Attack: 1917174, Defense: 85775, Current HP: 1083, A Avg: 15970059, D Avg: 120084, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 399: HP: 1083, STR: 1193328, VIT: 1587, SPD: 79, LUK: 1, Attack: 1917174, Defense: 85775, Current HP: 1083, A Avg: 15970059, D Avg: 120084, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 398: HP: 1083, STR: 1193328, VIT: 1587, SPD: 79, LUK: 1, Attack: 1917174, Defense: 85775, Current HP: 1083, A Avg: 15970059, D Avg: 120084, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 397: HP: 2128, STR: 1193424, VIT: 1751, SPD: 79, LUK: 1, Attack: 1918137, Defense: 85939, Current HP: 2128, A Avg: 15978081, D Avg: 120314, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 396: HP: 2128, STR: 1193424, VIT: 1751, SPD: 79, LUK: 1, Attack: 1918137, Defense: 85939, Current HP: 2128, A Avg: 15978081, D Avg: 120314, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 395: HP: 2128, STR: 1193424, VIT: 1751, SPD: 79, LUK: 1, Attack: 1918137, Defense: 85939, Current HP: 2128, A Avg: 15978081, D Avg: 120314, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 394: HP: 2128, STR: 1193424, VIT: 1751, SPD: 79, LUK: 1, Attack: 1918137, Defense: 85939, Current HP: 2128, A Avg: 15978081, D Avg: 120314, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 393: HP: 2128, STR: 1193424, VIT: 1751, SPD: 79, LUK: 1, Attack: 1918137, Defense: 85939, Current HP: 2128, A Avg: 15978081, D Avg: 120314, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 392: HP: 1197, STR: 1193227, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918150, Defense: 85358, Current HP: 1197, A Avg: 15978189, D Avg: 119501, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 391: HP: 1178, STR: 1193227, VIT: 6222, SPD: 79, LUK: 1, Attack: 1918150, Defense: 91892, Current HP: 1178, A Avg: 15978189, D Avg: 128648, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 390: HP: 1197, STR: 1193227, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918150, Defense: 85358, Current HP: 1197, A Avg: 15978189, D Avg: 119501, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 389: HP: 1178, STR: 1193227, VIT: 6222, SPD: 79, LUK: 1, Attack: 1918150, Defense: 91892, Current HP: 1178, A Avg: 15978189, D Avg: 128648, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 388: HP: 1197, STR: 1193227, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918150, Defense: 85358, Current HP: 1197, A Avg: 15978189, D Avg: 119501, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 387: HP: 1178, STR: 1193227, VIT: 6222, SPD: 79, LUK: 1, Attack: 1918150, Defense: 91892, Current HP: 1178, A Avg: 15978189, D Avg: 128648, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 386: HP: 1197, STR: 1193227, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918150, Defense: 85358, Current HP: 1197, A Avg: 15978189, D Avg: 119501, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 385: HP: 1178, STR: 1193227, VIT: 6222, SPD: 79, LUK: 1, Attack: 1918150, Defense: 91892, Current HP: 1178, A Avg: 15978189, D Avg: 128648, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 384: HP: 1197, STR: 1193227, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918150, Defense: 85358, Current HP: 1197, A Avg: 15978189, D Avg: 119501, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 383: HP: 1178, STR: 1193227, VIT: 6222, SPD: 79, LUK: 1, Attack: 1918150, Defense: 91892, Current HP: 1178, A Avg: 15978189, D Avg: 128648, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 382: HP: 1402, STR: 1193510, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918575, Defense: 85852, Current HP: 1402, A Avg: 15981729, D Avg: 120192, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 381: HP: 1402, STR: 1193510, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918575, Defense: 85852, Current HP: 1402, A Avg: 15981729, D Avg: 120192, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 380: HP: 1402, STR: 1193510, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918575, Defense: 85852, Current HP: 1402, A Avg: 15981729, D Avg: 120192, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 379: HP: 1402, STR: 1193510, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918575, Defense: 85852, Current HP: 1402, A Avg: 15981729, D Avg: 120192, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 378: HP: 1402, STR: 1193510, VIT: 1352, SPD: 79, LUK: 1, Attack: 1918575, Defense: 85852, Current HP: 1402, A Avg: 15981729, D Avg: 120192, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 377: HP: 1748, STR: 1193707, VIT: 3079, SPD: 79, LUK: 1, Attack: 1918870, Defense: 90647, Current HP: 1748, A Avg: 15984187, D Avg: 126905, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 376: HP: 1748, STR: 1193707, VIT: 3079, SPD: 79, LUK: 1, Attack: 1918870, Defense: 90647, Current HP: 1748, A Avg: 15984187, D Avg: 126905, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 375: HP: 1748, STR: 1193707, VIT: 3079, SPD: 79, LUK: 1, Attack: 1918870, Defense: 90647, Current HP: 1748, A Avg: 15984187, D Avg: 126905, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 374: HP: 1748, STR: 1193707, VIT: 3079, SPD: 79, LUK: 1, Attack: 1918870, Defense: 90647, Current HP: 1748, A Avg: 15984187, D Avg: 126905, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 373: HP: 1748, STR: 1193707, VIT: 3079, SPD: 79, LUK: 1, Attack: 1918870, Defense: 90647, Current HP: 1748, A Avg: 15984187, D Avg: 126905, [Zodiac[184, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 372: HP: 1586, STR: 1194787, VIT: 2018, SPD: 79, LUK: 1, Attack: 1919363, Defense: 87246, Current HP: 1586, A Avg: 15988293, D Avg: 122144, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 371: HP: 1586, STR: 1194787, VIT: 2018, SPD: 79, LUK: 1, Attack: 1919363, Defense: 87246, Current HP: 1586, A Avg: 15988293, D Avg: 122144, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 370: HP: 1586, STR: 1194787, VIT: 2018, SPD: 79, LUK: 1, Attack: 1919363, Defense: 87246, Current HP: 1586, A Avg: 15988293, D Avg: 122144, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 369: HP: 1586, STR: 1194787, VIT: 2018, SPD: 79, LUK: 1, Attack: 1919363, Defense: 87246, Current HP: 1586, A Avg: 15988293, D Avg: 122144, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 368: HP: 1586, STR: 1194787, VIT: 2018, SPD: 79, LUK: 1, Attack: 1919363, Defense: 87246, Current HP: 1586, A Avg: 15988293, D Avg: 122144, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 367: HP: 1197, STR: 1194076, VIT: 1251, SPD: 79, LUK: 1, Attack: 1919424, Defense: 85114, Current HP: 1197, A Avg: 15988801, D Avg: 119159, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 366: HP: 1197, STR: 1194076, VIT: 1251, SPD: 79, LUK: 1, Attack: 1919424, Defense: 85114, Current HP: 1197, A Avg: 15988801, D Avg: 119159, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 365: HP: 1197, STR: 1194076, VIT: 1251, SPD: 79, LUK: 1, Attack: 1919424, Defense: 85114, Current HP: 1197, A Avg: 15988801, D Avg: 119159, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 364: HP: 1197, STR: 1194076, VIT: 1251, SPD: 79, LUK: 1, Attack: 1919424, Defense: 85114, Current HP: 1197, A Avg: 15988801, D Avg: 119159, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 363: HP: 1197, STR: 1194076, VIT: 1251, SPD: 79, LUK: 1, Attack: 1919424, Defense: 85114, Current HP: 1197, A Avg: 15988801, D Avg: 119159, [Zodiac[184, 630, 630, 630], Small Sword[218, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 362: HP: 1700, STR: 1194547, VIT: 1352, SPD: 79, LUK: 1, Attack: 1920130, Defense: 85241, Current HP: 1700, A Avg: 15994682, D Avg: 119337, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 361: HP: 1700, STR: 1194547, VIT: 1352, SPD: 79, LUK: 1, Attack: 1920130, Defense: 85241, Current HP: 1700, A Avg: 15994682, D Avg: 119337, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 360: HP: 1700, STR: 1194547, VIT: 1352, SPD: 79, LUK: 1, Attack: 1920130, Defense: 85241, Current HP: 1700, A Avg: 15994682, D Avg: 119337, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 359: HP: 1700, STR: 1194547, VIT: 1352, SPD: 79, LUK: 1, Attack: 1920130, Defense: 85241, Current HP: 1700, A Avg: 15994682, D Avg: 119337, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 358: HP: 1700, STR: 1194547, VIT: 1352, SPD: 79, LUK: 1, Attack: 1920130, Defense: 85241, Current HP: 1700, A Avg: 15994682, D Avg: 119337, [Zodiac[184, 630, 630, 630], Small Lion[219, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 357: HP: 2631, STR: 1194883, VIT: 2182, SPD: 79, LUK: 1, Attack: 1920326, Defense: 87410, Current HP: 2631, A Avg: 15996315, D Avg: 122373, [Impulse[166, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 356: HP: 2631, STR: 1194883, VIT: 2182, SPD: 79, LUK: 1, Attack: 1920326, Defense: 87410, Current HP: 2631, A Avg: 15996315, D Avg: 122373, [Impulse[166, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 355: HP: 2631, STR: 1194883, VIT: 2182, SPD: 79, LUK: 1, Attack: 1920326, Defense: 87410, Current HP: 2631, A Avg: 15996315, D Avg: 122373, [Impulse[166, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 354: HP: 2631, STR: 1194883, VIT: 2182, SPD: 79, LUK: 1, Attack: 1920326, Defense: 87410, Current HP: 2631, A Avg: 15996315, D Avg: 122373, [Impulse[166, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 353: HP: 2631, STR: 1194883, VIT: 2182, SPD: 79, LUK: 1, Attack: 1920326, Defense: 87410, Current HP: 2631, A Avg: 15996315, D Avg: 122373, [Impulse[166, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 352: HP: 1514, STR: 1194710, VIT: 1363, SPD: 79, LUK: 1, Attack: 1920375, Defense: 85369, Current HP: 1514, A Avg: 15996723, D Avg: 119516, [Zodiac[184, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 351: HP: 1514, STR: 1194710, VIT: 1363, SPD: 79, LUK: 1, Attack: 1920375, Defense: 85369, Current HP: 1514, A Avg: 15996723, D Avg: 119516, [Zodiac[184, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 350: HP: 1514, STR: 1194710, VIT: 1363, SPD: 79, LUK: 1, Attack: 1920375, Defense: 85369, Current HP: 1514, A Avg: 15996723, D Avg: 119516, [Zodiac[184, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 349: HP: 1514, STR: 1194710, VIT: 1363, SPD: 79, LUK: 1, Attack: 1920375, Defense: 85369, Current HP: 1514, A Avg: 15996723, D Avg: 119516, [Zodiac[184, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 348: HP: 1514, STR: 1194710, VIT: 1363, SPD: 79, LUK: 1, Attack: 1920375, Defense: 85369, Current HP: 1514, A Avg: 15996723, D Avg: 119516, [Zodiac[184, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 347: HP: 1178, STR: 1196760, VIT: 1139, SPD: 79, LUK: 1, Attack: 1923450, Defense: 85327, Current HP: 1178, A Avg: 16022338, D Avg: 119457, [Zodiac[184, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 346: HP: 1178, STR: 1196760, VIT: 1139, SPD: 79, LUK: 1, Attack: 1923450, Defense: 85327, Current HP: 1178, A Avg: 16022338, D Avg: 119457, [Zodiac[184, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 345: HP: 1178, STR: 1196760, VIT: 1139, SPD: 79, LUK: 1, Attack: 1923450, Defense: 85327, Current HP: 1178, A Avg: 16022338, D Avg: 119457, [Zodiac[184, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 344: HP: 1178, STR: 1196760, VIT: 1139, SPD: 79, LUK: 1, Attack: 1923450, Defense: 85327, Current HP: 1178, A Avg: 16022338, D Avg: 119457, [Zodiac[184, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 343: HP: 1178, STR: 1196760, VIT: 1139, SPD: 79, LUK: 1, Attack: 1923450, Defense: 85327, Current HP: 1178, A Avg: 16022338, D Avg: 119457, [Zodiac[184, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 342: HP: 1681, STR: 1198219, VIT: 1570, SPD: 79, LUK: 1, Attack: 1925638, Defense: 86798, Current HP: 1681, A Avg: 16040564, D Avg: 121517, [Zodiac[184, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 341: HP: 1681, STR: 1198219, VIT: 1570, SPD: 79, LUK: 1, Attack: 1925638, Defense: 86798, Current HP: 1681, A Avg: 16040564, D Avg: 121517, [Zodiac[184, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 340: HP: 1681, STR: 1198219, VIT: 1570, SPD: 79, LUK: 1, Attack: 1925638, Defense: 86798, Current HP: 1681, A Avg: 16040564, D Avg: 121517, [Zodiac[184, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 339: HP: 1681, STR: 1198219, VIT: 1570, SPD: 79, LUK: 1, Attack: 1925638, Defense: 86798, Current HP: 1681, A Avg: 16040564, D Avg: 121517, [Zodiac[184, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 338: HP: 1681, STR: 1198219, VIT: 1570, SPD: 79, LUK: 1, Attack: 1925638, Defense: 86798, Current HP: 1681, A Avg: 16040564, D Avg: 121517, [Zodiac[184, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 337: HP: 1083, STR: 1198987, VIT: 1587, SPD: 79, LUK: 1, Attack: 1925663, Defense: 89415, Current HP: 1083, A Avg: 16040772, D Avg: 125180, [Pulse Knife[165, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 336: HP: 1083, STR: 1198987, VIT: 1587, SPD: 79, LUK: 1, Attack: 1925663, Defense: 89415, Current HP: 1083, A Avg: 16040772, D Avg: 125180, [Pulse Knife[165, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 335: HP: 1083, STR: 1198987, VIT: 1587, SPD: 79, LUK: 1, Attack: 1925663, Defense: 89415, Current HP: 1083, A Avg: 16040772, D Avg: 125180, [Pulse Knife[165, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 334: HP: 1083, STR: 1198987, VIT: 1587, SPD: 79, LUK: 1, Attack: 1925663, Defense: 89415, Current HP: 1083, A Avg: 16040772, D Avg: 125180, [Pulse Knife[165, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 333: HP: 1083, STR: 1198987, VIT: 1587, SPD: 79, LUK: 1, Attack: 1925663, Defense: 89415, Current HP: 1083, A Avg: 16040772, D Avg: 125180, [Pulse Knife[165, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 332: HP: 2128, STR: 1199083, VIT: 1751, SPD: 79, LUK: 1, Attack: 1926626, Defense: 89579, Current HP: 2128, A Avg: 16048794, D Avg: 125410, [Impulse[166, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 331: HP: 2128, STR: 1199083, VIT: 1751, SPD: 79, LUK: 1, Attack: 1926626, Defense: 89579, Current HP: 2128, A Avg: 16048794, D Avg: 125410, [Impulse[166, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 330: HP: 2128, STR: 1199083, VIT: 1751, SPD: 79, LUK: 1, Attack: 1926626, Defense: 89579, Current HP: 2128, A Avg: 16048794, D Avg: 125410, [Impulse[166, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 329: HP: 2128, STR: 1199083, VIT: 1751, SPD: 79, LUK: 1, Attack: 1926626, Defense: 89579, Current HP: 2128, A Avg: 16048794, D Avg: 125410, [Impulse[166, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 328: HP: 2128, STR: 1199083, VIT: 1751, SPD: 79, LUK: 1, Attack: 1926626, Defense: 89579, Current HP: 2128, A Avg: 16048794, D Avg: 125410, [Impulse[166, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 327: HP: 1178, STR: 1202419, VIT: 1139, SPD: 79, LUK: 1, Attack: 1931938, Defense: 88967, Current HP: 1178, A Avg: 16093043, D Avg: 124553, [Zodiac[184, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 326: HP: 1178, STR: 1202419, VIT: 1139, SPD: 79, LUK: 1, Attack: 1931938, Defense: 88967, Current HP: 1178, A Avg: 16093043, D Avg: 124553, [Zodiac[184, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 325: HP: 1178, STR: 1202419, VIT: 1139, SPD: 79, LUK: 1, Attack: 1931938, Defense: 88967, Current HP: 1178, A Avg: 16093043, D Avg: 124553, [Zodiac[184, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 324: HP: 1178, STR: 1202419, VIT: 1139, SPD: 79, LUK: 1, Attack: 1931938, Defense: 88967, Current HP: 1178, A Avg: 16093043, D Avg: 124553, [Zodiac[184, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 323: HP: 1178, STR: 1202419, VIT: 1139, SPD: 79, LUK: 1, Attack: 1931938, Defense: 88967, Current HP: 1178, A Avg: 16093043, D Avg: 124553, [Zodiac[184, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 322: HP: 1368, STR: 1202558, VIT: 205, SPD: 79, LUK: 1, Attack: 1938700, Defense: 88033, Current HP: 1368, A Avg: 16149370, D Avg: 123246, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 321: HP: 1368, STR: 1202558, VIT: 205, SPD: 79, LUK: 1, Attack: 1938700, Defense: 88033, Current HP: 1368, A Avg: 16149370, D Avg: 123246, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 320: HP: 1368, STR: 1202558, VIT: 205, SPD: 79, LUK: 1, Attack: 1938700, Defense: 88033, Current HP: 1368, A Avg: 16149370, D Avg: 123246, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Ring of power[314, 630, 630, 68]]
