Rank 1000: HP: 1514, STR: 9302, VIT: 1363, SPD: 79, LUK: 1, Attack: 142263, Defense: 85369, Current HP: 1514, A Avg: 1185050, D Avg: 119516, [Zodiac[184, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 410: HP: 2064, STR: 8580, VIT: 773, SPD: 79, LUK: 1, Attack: 144362, Defense: 85507, Current HP: 2064, A Avg: 1202535, D Avg: 119709, [Neural Edge[190, 0, 0, 0], Slafield[232, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 409: HP: 1670, STR: 8580, VIT: 651, SPD: 79, LUK: 1, Attack: 144362, Defense: 86126, Current HP: 1670, A Avg: 1202535, D Avg: 120576, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 408: HP: 1178, STR: 8580, VIT: 1194, SPD: 79, LUK: 1, Attack: 144362, Defense: 86162, Current HP: 1178, A Avg: 1202535, D Avg: 120626, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 407: HP: 1102, STR: 8580, VIT: 1284, SPD: 79, LUK: 1, Attack: 144362, Defense: 88124, Current HP: 1102, A Avg: 1202535, D Avg: 123373, [Neural Edge[190, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 406: HP: 2510, STR: 8580, VIT: 1037, SPD: 79, LUK: 1, Attack: 144362, Defense: 88462, Current HP: 2510, A Avg: 1202535, D Avg: 123846, [Neural Edge[190, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 405: HP: 988, STR: 8580, VIT: 122, SPD: 79, LUK: 1, Attack: 144362, Defense: 86911, Current HP: 988, A Avg: 1202535, D Avg: 121675, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 404: HP: 988, STR: 8580, VIT: 2155, SPD: 79, LUK: 1, Attack: 144362, Defense: 91933, Current HP: 988, A Avg: 1202535, D Avg: 128706, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 403: HP: 1463, STR: 8580, VIT: 3010, SPD: 79, LUK: 1, Attack: 144362, Defense: 89798, Current HP: 1463, A Avg: 1202535, D Avg: 125717, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 402: HP: 1273, STR: 8580, VIT: 956, SPD: 85, LUK: 1, Attack: 144362, Defense: 86834, Current HP: 1273, A Avg: 1202535, D Avg: 121567, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 401: HP: 2333, STR: 8580, VIT: 876, SPD: 79, LUK: 1, Attack: 144362, Defense: 87092, Current HP: 2333, A Avg: 1202535, D Avg: 121928, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 400: HP: 1440, STR: 8580, VIT: 944, SPD: 79, LUK: 1, Attack: 144362, Defense: 87979, Current HP: 1440, A Avg: 1202535, D Avg: 123170, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 399: HP: 1040, STR: 8580, VIT: 1342, SPD: 79, LUK: 1, Attack: 144362, Defense: 88390, Current HP: 1040, A Avg: 1202535, D Avg: 123745, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 398: HP: 1368, STR: 6334, VIT: 419, SPD: 85, LUK: 1, Attack: 144364, Defense: 84444, Current HP: 1368, A Avg: 1202552, D Avg: 118221, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 397: HP: 2420, STR: 6348, VIT: 1222, SPD: 95, LUK: 1, Attack: 144385, Defense: 84945, Current HP: 2420, A Avg: 1202727, D Avg: 118922, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 396: HP: 2420, STR: 6348, VIT: 1222, SPD: 95, LUK: 1, Attack: 144385, Defense: 84955, Current HP: 2420, A Avg: 1202727, D Avg: 118936, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 395: HP: 2299, STR: 6348, VIT: 1291, SPD: 95, LUK: 1, Attack: 144385, Defense: 85160, Current HP: 2299, A Avg: 1202727, D Avg: 119223, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 394: HP: 2299, STR: 6348, VIT: 1298, SPD: 95, LUK: 1, Attack: 144385, Defense: 85102, Current HP: 2299, A Avg: 1202727, D Avg: 119142, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 393: HP: 2299, STR: 6348, VIT: 1387, SPD: 95, LUK: 1, Attack: 144385, Defense: 85250, Current HP: 2299, A Avg: 1202727, D Avg: 119349, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 392: HP: 2299, STR: 6348, VIT: 1409, SPD: 95, LUK: 1, Attack: 144385, Defense: 85298, Current HP: 2299, A Avg: 1202727, D Avg: 119417, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 391: HP: 2420, STR: 6348, VIT: 1435, SPD: 95, LUK: 1, Attack: 144385, Defense: 85311, Current HP: 2420, A Avg: 1202727, D Avg: 119435, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 390: HP: 2783, STR: 6348, VIT: 1600, SPD: 95, LUK: 1, Attack: 144385, Defense: 85437, Current HP: 2783, A Avg: 1202727, D Avg: 119611, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 389: HP: 2480, STR: 6348, VIT: 1334, SPD: 95, LUK: 1, Attack: 144385, Defense: 85106, Current HP: 2480, A Avg: 1202727, D Avg: 119148, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 388: HP: 2520, STR: 6348, VIT: 1435, SPD: 95, LUK: 1, Attack: 144385, Defense: 85454, Current HP: 2520, A Avg: 1202727, D Avg: 119635, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 387: HP: 2375, STR: 6348, VIT: 1398, SPD: 95, LUK: 1, Attack: 144385, Defense: 85326, Current HP: 2375, A Avg: 1202727, D Avg: 119456, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 386: HP: 3206, STR: 6348, VIT: 1751, SPD: 95, LUK: 1, Attack: 144385, Defense: 86313, Current HP: 3206, A Avg: 1202727, D Avg: 120838, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 385: HP: 3081, STR: 6348, VIT: 1387, SPD: 95, LUK: 1, Attack: 144385, Defense: 85315, Current HP: 3081, A Avg: 1202727, D Avg: 119440, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 384: HP: 2420, STR: 6348, VIT: 2245, SPD: 95, LUK: 1, Attack: 144385, Defense: 89033, Current HP: 2420, A Avg: 1202727, D Avg: 124646, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 383: HP: 4645, STR: 6348, VIT: 1281, SPD: 95, LUK: 1, Attack: 144385, Defense: 87198, Current HP: 4645, A Avg: 1202727, D Avg: 122077, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 382: HP: 3444, STR: 6348, VIT: 1873, SPD: 95, LUK: 1, Attack: 144385, Defense: 86607, Current HP: 3444, A Avg: 1202727, D Avg: 121249, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 381: HP: 3050, STR: 6348, VIT: 1751, SPD: 95, LUK: 1, Attack: 144385, Defense: 87226, Current HP: 3050, A Avg: 1202727, D Avg: 122116, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 380: HP: 2489, STR: 6348, VIT: 2346, SPD: 95, LUK: 1, Attack: 144385, Defense: 87314, Current HP: 2489, A Avg: 1202727, D Avg: 122239, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 379: HP: 2413, STR: 6348, VIT: 2384, SPD: 95, LUK: 1, Attack: 144385, Defense: 89224, Current HP: 2413, A Avg: 1202727, D Avg: 124913, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 378: HP: 3890, STR: 6348, VIT: 2137, SPD: 95, LUK: 1, Attack: 144385, Defense: 89562, Current HP: 3890, A Avg: 1202727, D Avg: 125386, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 377: HP: 2299, STR: 6348, VIT: 1222, SPD: 95, LUK: 1, Attack: 144385, Defense: 88011, Current HP: 2299, A Avg: 1202727, D Avg: 123215, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 376: HP: 2299, STR: 6348, VIT: 3255, SPD: 95, LUK: 1, Attack: 144385, Defense: 93033, Current HP: 2299, A Avg: 1202727, D Avg: 130246, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 375: HP: 2774, STR: 6348, VIT: 4162, SPD: 95, LUK: 1, Attack: 144385, Defense: 90950, Current HP: 2774, A Avg: 1202727, D Avg: 127329, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 374: HP: 2584, STR: 6348, VIT: 2056, SPD: 100, LUK: 1, Attack: 144385, Defense: 87934, Current HP: 2584, A Avg: 1202727, D Avg: 123107, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 373: HP: 3644, STR: 6348, VIT: 2029, SPD: 95, LUK: 1, Attack: 144385, Defense: 88245, Current HP: 3644, A Avg: 1202727, D Avg: 123542, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 372: HP: 2820, STR: 6348, VIT: 2043, SPD: 95, LUK: 1, Attack: 144385, Defense: 89078, Current HP: 2820, A Avg: 1202727, D Avg: 124709, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 371: HP: 2420, STR: 6348, VIT: 2442, SPD: 95, LUK: 1, Attack: 144385, Defense: 89490, Current HP: 2420, A Avg: 1202727, D Avg: 125285, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 370: HP: 1928, STR: 6352, VIT: 548, SPD: 79, LUK: 1, Attack: 144391, Defense: 84788, Current HP: 1928, A Avg: 1202777, D Avg: 118703, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 369: HP: 2278, STR: 6355, VIT: 1201, SPD: 90, LUK: 1, Attack: 144396, Defense: 86429, Current HP: 2278, A Avg: 1202818, D Avg: 121000, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 368: HP: 3420, STR: 8439, VIT: 2811, SPD: 79, LUK: 1, Attack: 144400, Defense: 86999, Current HP: 3420, A Avg: 1202851, D Avg: 121798, [Stargazer[183, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 367: HP: 1794, STR: 6359, VIT: 558, SPD: 85, LUK: 1, Attack: 144402, Defense: 84564, Current HP: 1794, A Avg: 1202868, D Avg: 118389, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 366: HP: 1343, STR: 8617, VIT: 458, SPD: 79, LUK: 1, Attack: 144417, Defense: 84399, Current HP: 1343, A Avg: 1202993, D Avg: 118158, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 365: HP: 8074, STR: 8401, VIT: 3171, SPD: 90, LUK: 1, Attack: 144425, Defense: 88399, Current HP: 8074, A Avg: 1203060, D Avg: 123758, [Wild Card[175, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 364: HP: 988, STR: 8624, VIT: 143, SPD: 85, LUK: 1, Attack: 144428, Defense: 84279, Current HP: 988, A Avg: 1203085, D Avg: 117990, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 363: HP: 1083, STR: 8624, VIT: 367, SPD: 85, LUK: 1, Attack: 144428, Defense: 84503, Current HP: 1083, A Avg: 1203085, D Avg: 118304, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 362: HP: 1083, STR: 8624, VIT: 163, SPD: 85, LUK: 1, Attack: 144428, Defense: 84299, Current HP: 1083, A Avg: 1203085, D Avg: 118018, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 361: HP: 1311, STR: 10409, VIT: 1180, SPD: 79, LUK: 1, Attack: 144430, Defense: 89008, Current HP: 1311, A Avg: 1203101, D Avg: 124611, [God Hand[179, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 360: HP: 2654, STR: 6379, VIT: 1611, SPD: 95, LUK: 1, Attack: 144432, Defense: 85552, Current HP: 2654, A Avg: 1203118, D Avg: 119772, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 359: HP: 2489, STR: 4112, VIT: 1139, SPD: 95, LUK: 1, Attack: 144448, Defense: 85327, Current HP: 2489, A Avg: 1203251, D Avg: 119457, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 358: HP: 1784, STR: 6398, VIT: 682, SPD: 90, LUK: 1, Attack: 144460, Defense: 84545, Current HP: 1784, A Avg: 1203351, D Avg: 118362, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 357: HP: 1343, STR: 11393, VIT: 468, SPD: 90, LUK: 1, Attack: 144483, Defense: 88296, Current HP: 1343, A Avg: 1203543, D Avg: 123614, [Jack Knife[185, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 356: HP: 1938, STR: 8668, VIT: 1352, SPD: 95, LUK: 1, Attack: 144494, Defense: 85358, Current HP: 1938, A Avg: 1203635, D Avg: 119501, [Neural Edge[190, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 355: HP: 1919, STR: 8668, VIT: 6222, SPD: 95, LUK: 1, Attack: 144494, Defense: 91892, Current HP: 1919, A Avg: 1203635, D Avg: 128648, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 354: HP: 1387, STR: 6423, VIT: 226, SPD: 129, LUK: 1, Attack: 144498, Defense: 84414, Current HP: 1387, A Avg: 1203668, D Avg: 118179, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 353: HP: 6023, STR: 10536, VIT: 1122, SPD: 79, LUK: 1, Attack: 144523, Defense: 88950, Current HP: 6023, A Avg: 1203876, D Avg: 124529, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 352: HP: 8756, STR: 8467, VIT: 2698, SPD: 95, LUK: 1, Attack: 144524, Defense: 89486, Current HP: 8756, A Avg: 1203884, D Avg: 125280, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 351: HP: 2546, STR: 6463, VIT: 246, SPD: 135, LUK: 1, Attack: 144558, Defense: 87034, Current HP: 2546, A Avg: 1204168, D Avg: 121847, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 350: HP: 2616, STR: 8714, VIT: 1757, SPD: 95, LUK: 1, Attack: 144563, Defense: 87375, Current HP: 2616, A Avg: 1204209, D Avg: 122324, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 349: HP: 2291, STR: 8717, VIT: 2070, SPD: 95, LUK: 1, Attack: 144567, Defense: 86908, Current HP: 2291, A Avg: 1204243, D Avg: 121671, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 348: HP: 1928, STR: 6495, VIT: 678, SPD: 129, LUK: 1, Attack: 144606, Defense: 85906, Current HP: 1928, A Avg: 1204567, D Avg: 120268, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 347: HP: 2479, STR: 8748, VIT: 1633, SPD: 95, LUK: 1, Attack: 144614, Defense: 86497, Current HP: 2479, A Avg: 1204634, D Avg: 121095, [Neural Edge[190, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 346: HP: 2403, STR: 8748, VIT: 1668, SPD: 100, LUK: 1, Attack: 144614, Defense: 86090, Current HP: 2403, A Avg: 1204634, D Avg: 120525, [Neural Edge[190, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 345: HP: 3040, STR: 10536, VIT: 1952, SPD: 100, LUK: 1, Attack: 144621, Defense: 88740, Current HP: 3040, A Avg: 1204692, D Avg: 124235, [Blue Sword[180, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 344: HP: 2036, STR: 6511, VIT: 823, SPD: 79, LUK: 1, Attack: 144630, Defense: 86441, Current HP: 2036, A Avg: 1204767, D Avg: 121017, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 343: HP: 1595, STR: 10543, VIT: 1583, SPD: 90, LUK: 1, Attack: 144631, Defense: 89411, Current HP: 1595, A Avg: 1204776, D Avg: 125175, [God Hand[179, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 342: HP: 2530, STR: 4236, VIT: 941, SPD: 90, LUK: 1, Attack: 144634, Defense: 86169, Current HP: 2530, A Avg: 1204801, D Avg: 120636, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 341: HP: 1740, STR: 6515, VIT: 1091, SPD: 79, LUK: 1, Attack: 144636, Defense: 85929, Current HP: 1740, A Avg: 1204817, D Avg: 120300, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 340: HP: 2299, STR: 6516, VIT: 1435, SPD: 100, LUK: 1, Attack: 144637, Defense: 85460, Current HP: 2299, A Avg: 1204826, D Avg: 119643, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 339: HP: 1592, STR: 6524, VIT: 419, SPD: 79, LUK: 1, Attack: 144649, Defense: 84919, Current HP: 1592, A Avg: 1204926, D Avg: 118886, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 338: HP: 2859, STR: 6531, VIT: 1613, SPD: 95, LUK: 1, Attack: 144660, Defense: 85853, Current HP: 2859, A Avg: 1205017, D Avg: 120194, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 337: HP: 988, STR: 8780, VIT: 336, SPD: 85, LUK: 1, Attack: 144662, Defense: 84361, Current HP: 988, A Avg: 1205034, D Avg: 118105, [Neural Edge[190, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 336: HP: 1178, STR: 10908, VIT: 1139, SPD: 85, LUK: 1, Attack: 144672, Defense: 85483, Current HP: 1178, A Avg: 1205117, D Avg: 119676, [Zodiac[184, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 335: HP: 2422, STR: 10572, VIT: 2384, SPD: 95, LUK: 1, Attack: 144675, Defense: 87612, Current HP: 2422, A Avg: 1205142, D Avg: 122656, [Blue Sword[180, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 334: HP: 1548, STR: 8798, VIT: 461, SPD: 79, LUK: 1, Attack: 144689, Defense: 84701, Current HP: 1548, A Avg: 1205259, D Avg: 118581, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 333: HP: 1928, STR: 6552, VIT: 654, SPD: 79, LUK: 1, Attack: 144691, Defense: 85518, Current HP: 1928, A Avg: 1205276, D Avg: 119725, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 332: HP: 1852, STR: 6552, VIT: 734, SPD: 85, LUK: 1, Attack: 144691, Defense: 85156, Current HP: 1852, A Avg: 1205276, D Avg: 119218, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 331: HP: 2318, STR: 6553, VIT: 1435, SPD: 95, LUK: 1, Attack: 144693, Defense: 85441, Current HP: 2318, A Avg: 1205292, D Avg: 119617, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 330: HP: 2299, STR: 6553, VIT: 6305, SPD: 95, LUK: 1, Attack: 144693, Defense: 91975, Current HP: 2299, A Avg: 1205292, D Avg: 128764, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 329: HP: 2403, STR: 11638, VIT: 1566, SPD: 95, LUK: 1, Attack: 144694, Defense: 89394, Current HP: 2403, A Avg: 1205301, D Avg: 125151, [Kraken[145, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 328: HP: 1007, STR: 8812, VIT: 336, SPD: 79, LUK: 1, Attack: 144710, Defense: 84342, Current HP: 1007, A Avg: 1205434, D Avg: 118078, [Neural Edge[190, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 327: HP: 988, STR: 8812, VIT: 5206, SPD: 79, LUK: 1, Attack: 144710, Defense: 90876, Current HP: 988, A Avg: 1205434, D Avg: 127226, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 326: HP: 1368, STR: 6575, VIT: 226, SPD: 85, LUK: 1, Attack: 144726, Defense: 84362, Current HP: 1368, A Avg: 1205567, D Avg: 118106, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 325: HP: 1463, STR: 6575, VIT: 450, SPD: 85, LUK: 1, Attack: 144726, Defense: 84586, Current HP: 1463, A Avg: 1205567, D Avg: 118420, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 324: HP: 1463, STR: 6575, VIT: 246, SPD: 85, LUK: 1, Attack: 144726, Defense: 84382, Current HP: 1463, A Avg: 1205567, D Avg: 118134, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 323: HP: 2109, STR: 8828, VIT: 790, SPD: 79, LUK: 1, Attack: 144734, Defense: 84978, Current HP: 2109, A Avg: 1205634, D Avg: 118969, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 322: HP: 1805, STR: 6596, VIT: 1296, SPD: 90, LUK: 1, Attack: 144757, Defense: 85887, Current HP: 1805, A Avg: 1205825, D Avg: 120241, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 321: HP: 2320, STR: 6596, VIT: 1408, SPD: 90, LUK: 1, Attack: 144757, Defense: 88326, Current HP: 2320, A Avg: 1205825, D Avg: 123656, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 320: HP: 3190, STR: 6600, VIT: 1365, SPD: 90, LUK: 1, Attack: 144763, Defense: 87477, Current HP: 3190, A Avg: 1205875, D Avg: 122467, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 319: HP: 2147, STR: 10025, VIT: 2626, SPD: 95, LUK: 1, Attack: 144771, Defense: 90454, Current HP: 2147, A Avg: 1205942, D Avg: 126635, [Cuttlefish[178, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 318: HP: 2143, STR: 8857, VIT: 1352, SPD: 95, LUK: 1, Attack: 144777, Defense: 85852, Current HP: 2143, A Avg: 1205992, D Avg: 120192, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 317: HP: 2489, STR: 6609, VIT: 913, SPD: 85, LUK: 1, Attack: 144777, Defense: 85257, Current HP: 2489, A Avg: 1205992, D Avg: 119359, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 316: HP: 1567, STR: 4342, VIT: 181, SPD: 79, LUK: 1, Attack: 144793, Defense: 88009, Current HP: 1567, A Avg: 1206125, D Avg: 123212, [Big Bang[171, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
