Rank 1000: HP: 1040, STR: 603733, VIT: 1228, SPD: 31, LUK: 1, Attack: 1033601, Defense: 88276, Current HP: 1040, A Avg: 8609896, D Avg: 123586, [Impulse[166, 230, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 414: HP: 1225, STR: 617179, VIT: 844, SPD: 31, LUK: 1, Attack: 1053770, Defense: 84733, Current HP: 1225, A Avg: 8777904, D Avg: 118626, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 413: HP: 1153, STR: 617198, VIT: 854, SPD: 31, LUK: 1, Attack: 1053798, Defense: 84860, Current HP: 1153, A Avg: 8778137, D Avg: 118803, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 412: HP: 1153, STR: 617198, VIT: 854, SPD: 31, LUK: 1, Attack: 1053798, Defense: 84860, Current HP: 1153, A Avg: 8778137, D Avg: 118803, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 411: HP: 1153, STR: 617198, VIT: 854, SPD: 31, LUK: 1, Attack: 1053798, Defense: 84860, Current HP: 1153, A Avg: 8778137, D Avg: 118803, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 410: HP: 1153, STR: 617198, VIT: 854, SPD: 31, LUK: 1, Attack: 1053798, Defense: 84860, Current HP: 1153, A Avg: 8778137, D Avg: 118803, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 409: HP: 1153, STR: 617198, VIT: 854, SPD: 31, LUK: 1, Attack: 1053798, Defense: 84860, Current HP: 1153, A Avg: 8778137, D Avg: 118803, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 408: HP: 798, STR: 612792, VIT: 163, SPD: 31, LUK: 1, Attack: 1054051, Defense: 87991, Current HP: 798, A Avg: 8780244, D Avg: 123187, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 407: HP: 893, STR: 612792, VIT: 263, SPD: 31, LUK: 1, Attack: 1054051, Defense: 88091, Current HP: 893, A Avg: 8780244, D Avg: 123327, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 406: HP: 893, STR: 612792, VIT: 184, SPD: 31, LUK: 1, Attack: 1054051, Defense: 88012, Current HP: 893, A Avg: 8780244, D Avg: 123216, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 405: HP: 513, STR: 618000, VIT: 653, SPD: 31, LUK: 1, Attack: 1054182, Defense: 84841, Current HP: 513, A Avg: 8781336, D Avg: 118777, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 404: HP: 513, STR: 618000, VIT: 653, SPD: 31, LUK: 1, Attack: 1054182, Defense: 84841, Current HP: 513, A Avg: 8781336, D Avg: 118777, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 403: HP: 513, STR: 618000, VIT: 653, SPD: 31, LUK: 1, Attack: 1054182, Defense: 84841, Current HP: 513, A Avg: 8781336, D Avg: 118777, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 402: HP: 513, STR: 618000, VIT: 653, SPD: 31, LUK: 1, Attack: 1054182, Defense: 84841, Current HP: 513, A Avg: 8781336, D Avg: 118777, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 401: HP: 513, STR: 618000, VIT: 653, SPD: 31, LUK: 1, Attack: 1054182, Defense: 84841, Current HP: 513, A Avg: 8781336, D Avg: 118777, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 400: HP: 1026, STR: 612948, VIT: 261, SPD: 31, LUK: 1, Attack: 1054285, Defense: 88089, Current HP: 1026, A Avg: 8782194, D Avg: 123324, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Seal of the High King[319, 230, 230, 230]]
Rank 399: HP: 798, STR: 612960, VIT: 246, SPD: 31, LUK: 1, Attack: 1054303, Defense: 88074, Current HP: 798, A Avg: 8782343, D Avg: 123303, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Oculus Ring[315, 230, 230, 230]]
Rank 398: HP: 627, STR: 617755, VIT: 543, SPD: 31, LUK: 1, Attack: 1054942, Defense: 84549, Current HP: 627, A Avg: 8787666, D Avg: 118368, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 397: HP: 608, STR: 617755, VIT: 2425, SPD: 31, LUK: 1, Attack: 1054942, Defense: 88095, Current HP: 608, A Avg: 8787666, D Avg: 123332, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 396: HP: 627, STR: 617755, VIT: 543, SPD: 31, LUK: 1, Attack: 1054942, Defense: 84549, Current HP: 627, A Avg: 8787666, D Avg: 118368, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 395: HP: 608, STR: 617755, VIT: 2425, SPD: 31, LUK: 1, Attack: 1054942, Defense: 88095, Current HP: 608, A Avg: 8787666, D Avg: 123332, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 394: HP: 627, STR: 617755, VIT: 543, SPD: 31, LUK: 1, Attack: 1054942, Defense: 84549, Current HP: 627, A Avg: 8787666, D Avg: 118368, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 393: HP: 608, STR: 617755, VIT: 2425, SPD: 31, LUK: 1, Attack: 1054942, Defense: 88095, Current HP: 608, A Avg: 8787666, D Avg: 123332, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 392: HP: 627, STR: 617755, VIT: 543, SPD: 31, LUK: 1, Attack: 1054942, Defense: 84549, Current HP: 627, A Avg: 8787666, D Avg: 118368, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 391: HP: 608, STR: 617755, VIT: 2425, SPD: 31, LUK: 1, Attack: 1054942, Defense: 88095, Current HP: 608, A Avg: 8787666, D Avg: 123332, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 390: HP: 627, STR: 617755, VIT: 543, SPD: 31, LUK: 1, Attack: 1054942, Defense: 84549, Current HP: 627, A Avg: 8787666, D Avg: 118368, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 389: HP: 608, STR: 617755, VIT: 2425, SPD: 31, LUK: 1, Attack: 1054942, Defense: 88095, Current HP: 608, A Avg: 8787666, D Avg: 123332, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 388: HP: 731, STR: 618595, VIT: 836, SPD: 31, LUK: 1, Attack: 1055075, Defense: 86064, Current HP: 731, A Avg: 8788774, D Avg: 120489, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 387: HP: 731, STR: 618595, VIT: 836, SPD: 31, LUK: 1, Attack: 1055075, Defense: 86064, Current HP: 731, A Avg: 8788774, D Avg: 120489, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 386: HP: 731, STR: 618595, VIT: 836, SPD: 31, LUK: 1, Attack: 1055075, Defense: 86064, Current HP: 731, A Avg: 8788774, D Avg: 120489, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 385: HP: 731, STR: 618595, VIT: 836, SPD: 31, LUK: 1, Attack: 1055075, Defense: 86064, Current HP: 731, A Avg: 8788774, D Avg: 120489, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 384: HP: 731, STR: 618595, VIT: 836, SPD: 31, LUK: 1, Attack: 1055075, Defense: 86064, Current HP: 731, A Avg: 8788774, D Avg: 120489, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 383: HP: 1159, STR: 613506, VIT: 537, SPD: 38, LUK: 1, Attack: 1055122, Defense: 88365, Current HP: 1159, A Avg: 8789166, D Avg: 123710, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 382: HP: 988, STR: 618096, VIT: 755, SPD: 31, LUK: 1, Attack: 1055145, Defense: 84943, Current HP: 988, A Avg: 8789357, D Avg: 118920, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 381: HP: 988, STR: 618096, VIT: 755, SPD: 31, LUK: 1, Attack: 1055145, Defense: 84943, Current HP: 988, A Avg: 8789357, D Avg: 118920, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 380: HP: 988, STR: 618096, VIT: 755, SPD: 31, LUK: 1, Attack: 1055145, Defense: 84943, Current HP: 988, A Avg: 8789357, D Avg: 118920, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 379: HP: 988, STR: 618096, VIT: 755, SPD: 31, LUK: 1, Attack: 1055145, Defense: 84943, Current HP: 988, A Avg: 8789357, D Avg: 118920, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 378: HP: 988, STR: 618096, VIT: 755, SPD: 31, LUK: 1, Attack: 1055145, Defense: 84943, Current HP: 988, A Avg: 8789357, D Avg: 118920, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 377: HP: 718, STR: 617894, VIT: 543, SPD: 31, LUK: 1, Attack: 1055151, Defense: 85043, Current HP: 718, A Avg: 8789407, D Avg: 119060, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 376: HP: 718, STR: 617894, VIT: 543, SPD: 31, LUK: 1, Attack: 1055151, Defense: 85043, Current HP: 718, A Avg: 8789407, D Avg: 119060, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 375: HP: 718, STR: 617894, VIT: 543, SPD: 31, LUK: 1, Attack: 1055151, Defense: 85043, Current HP: 718, A Avg: 8789407, D Avg: 119060, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 374: HP: 718, STR: 617894, VIT: 543, SPD: 31, LUK: 1, Attack: 1055151, Defense: 85043, Current HP: 718, A Avg: 8789407, D Avg: 119060, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 373: HP: 718, STR: 617894, VIT: 543, SPD: 31, LUK: 1, Attack: 1055151, Defense: 85043, Current HP: 718, A Avg: 8789407, D Avg: 119060, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 372: HP: 627, STR: 618172, VIT: 504, SPD: 31, LUK: 1, Attack: 1055568, Defense: 84367, Current HP: 627, A Avg: 8792881, D Avg: 118113, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 371: HP: 627, STR: 618172, VIT: 504, SPD: 31, LUK: 1, Attack: 1055568, Defense: 84367, Current HP: 627, A Avg: 8792881, D Avg: 118113, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 370: HP: 627, STR: 618172, VIT: 504, SPD: 31, LUK: 1, Attack: 1055568, Defense: 84367, Current HP: 627, A Avg: 8792881, D Avg: 118113, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 369: HP: 627, STR: 618172, VIT: 504, SPD: 31, LUK: 1, Attack: 1055568, Defense: 84367, Current HP: 627, A Avg: 8792881, D Avg: 118113, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 368: HP: 627, STR: 618172, VIT: 504, SPD: 31, LUK: 1, Attack: 1055568, Defense: 84367, Current HP: 627, A Avg: 8792881, D Avg: 118113, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 367: HP: 1178, STR: 618235, VIT: 1460, SPD: 31, LUK: 1, Attack: 1055662, Defense: 89028, Current HP: 1178, A Avg: 8793664, D Avg: 124639, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 366: HP: 1178, STR: 618235, VIT: 1460, SPD: 31, LUK: 1, Attack: 1055662, Defense: 89028, Current HP: 1178, A Avg: 8793664, D Avg: 124639, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 365: HP: 1178, STR: 618235, VIT: 1460, SPD: 31, LUK: 1, Attack: 1055662, Defense: 89028, Current HP: 1178, A Avg: 8793664, D Avg: 124639, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 364: HP: 1178, STR: 618235, VIT: 1460, SPD: 31, LUK: 1, Attack: 1055662, Defense: 89028, Current HP: 1178, A Avg: 8793664, D Avg: 124639, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 363: HP: 1178, STR: 618235, VIT: 1460, SPD: 31, LUK: 1, Attack: 1055662, Defense: 89028, Current HP: 1178, A Avg: 8793664, D Avg: 124639, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 362: HP: 845, STR: 618355, VIT: 543, SPD: 31, LUK: 1, Attack: 1055842, Defense: 84432, Current HP: 845, A Avg: 8795163, D Avg: 118204, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 361: HP: 845, STR: 618355, VIT: 543, SPD: 31, LUK: 1, Attack: 1055842, Defense: 84432, Current HP: 845, A Avg: 8795163, D Avg: 118204, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 360: HP: 845, STR: 618355, VIT: 543, SPD: 31, LUK: 1, Attack: 1055842, Defense: 84432, Current HP: 845, A Avg: 8795163, D Avg: 118204, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 359: HP: 845, STR: 618355, VIT: 543, SPD: 31, LUK: 1, Attack: 1055842, Defense: 84432, Current HP: 845, A Avg: 8795163, D Avg: 118204, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 358: HP: 845, STR: 618355, VIT: 543, SPD: 31, LUK: 1, Attack: 1055842, Defense: 84432, Current HP: 845, A Avg: 8795163, D Avg: 118204, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 357: HP: 773, STR: 618374, VIT: 554, SPD: 31, LUK: 1, Attack: 1055871, Defense: 84560, Current HP: 773, A Avg: 8795405, D Avg: 118383, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 356: HP: 773, STR: 618374, VIT: 554, SPD: 31, LUK: 1, Attack: 1055871, Defense: 84560, Current HP: 773, A Avg: 8795405, D Avg: 118383, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 355: HP: 773, STR: 618374, VIT: 554, SPD: 31, LUK: 1, Attack: 1055871, Defense: 84560, Current HP: 773, A Avg: 8795405, D Avg: 118383, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 354: HP: 773, STR: 618374, VIT: 554, SPD: 31, LUK: 1, Attack: 1055871, Defense: 84560, Current HP: 773, A Avg: 8795405, D Avg: 118383, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 353: HP: 773, STR: 618374, VIT: 554, SPD: 31, LUK: 1, Attack: 1055871, Defense: 84560, Current HP: 773, A Avg: 8795405, D Avg: 118383, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 352: HP: 1206, STR: 618691, VIT: 937, SPD: 31, LUK: 1, Attack: 1056038, Defense: 86165, Current HP: 1206, A Avg: 8796796, D Avg: 120630, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 351: HP: 1206, STR: 618691, VIT: 937, SPD: 31, LUK: 1, Attack: 1056038, Defense: 86165, Current HP: 1206, A Avg: 8796796, D Avg: 120630, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 350: HP: 1206, STR: 618691, VIT: 937, SPD: 31, LUK: 1, Attack: 1056038, Defense: 86165, Current HP: 1206, A Avg: 8796796, D Avg: 120630, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 349: HP: 1206, STR: 618691, VIT: 937, SPD: 31, LUK: 1, Attack: 1056038, Defense: 86165, Current HP: 1206, A Avg: 8796796, D Avg: 120630, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 348: HP: 1206, STR: 618691, VIT: 937, SPD: 31, LUK: 1, Attack: 1056038, Defense: 86165, Current HP: 1206, A Avg: 8796796, D Avg: 120630, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 347: HP: 608, STR: 619272, VIT: 454, SPD: 31, LUK: 1, Attack: 1057218, Defense: 84642, Current HP: 608, A Avg: 8806625, D Avg: 118498, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 346: HP: 608, STR: 619272, VIT: 454, SPD: 31, LUK: 1, Attack: 1057218, Defense: 84642, Current HP: 608, A Avg: 8806625, D Avg: 118498, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 345: HP: 608, STR: 619272, VIT: 454, SPD: 31, LUK: 1, Attack: 1057218, Defense: 84642, Current HP: 608, A Avg: 8806625, D Avg: 118498, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 344: HP: 608, STR: 619272, VIT: 454, SPD: 31, LUK: 1, Attack: 1057218, Defense: 84642, Current HP: 608, A Avg: 8806625, D Avg: 118498, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 343: HP: 608, STR: 619272, VIT: 454, SPD: 31, LUK: 1, Attack: 1057218, Defense: 84642, Current HP: 608, A Avg: 8806625, D Avg: 118498, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 342: HP: 826, STR: 619867, VIT: 637, SPD: 31, LUK: 1, Attack: 1058110, Defense: 85865, Current HP: 826, A Avg: 8814056, D Avg: 120210, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 341: HP: 826, STR: 619867, VIT: 637, SPD: 31, LUK: 1, Attack: 1058110, Defense: 85865, Current HP: 826, A Avg: 8814056, D Avg: 120210, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 340: HP: 826, STR: 619867, VIT: 637, SPD: 31, LUK: 1, Attack: 1058110, Defense: 85865, Current HP: 826, A Avg: 8814056, D Avg: 120210, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 339: HP: 826, STR: 619867, VIT: 637, SPD: 31, LUK: 1, Attack: 1058110, Defense: 85865, Current HP: 826, A Avg: 8814056, D Avg: 120210, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 338: HP: 826, STR: 619867, VIT: 637, SPD: 31, LUK: 1, Attack: 1058110, Defense: 85865, Current HP: 826, A Avg: 8814056, D Avg: 120210, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 337: HP: 513, STR: 620635, VIT: 653, SPD: 31, LUK: 1, Attack: 1058135, Defense: 88481, Current HP: 513, A Avg: 8814264, D Avg: 123873, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 336: HP: 513, STR: 620635, VIT: 653, SPD: 31, LUK: 1, Attack: 1058135, Defense: 88481, Current HP: 513, A Avg: 8814264, D Avg: 123873, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 335: HP: 513, STR: 620635, VIT: 653, SPD: 31, LUK: 1, Attack: 1058135, Defense: 88481, Current HP: 513, A Avg: 8814264, D Avg: 123873, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 334: HP: 513, STR: 620635, VIT: 653, SPD: 31, LUK: 1, Attack: 1058135, Defense: 88481, Current HP: 513, A Avg: 8814264, D Avg: 123873, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 333: HP: 513, STR: 620635, VIT: 653, SPD: 31, LUK: 1, Attack: 1058135, Defense: 88481, Current HP: 513, A Avg: 8814264, D Avg: 123873, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 332: HP: 988, STR: 620731, VIT: 755, SPD: 31, LUK: 1, Attack: 1059098, Defense: 88583, Current HP: 988, A Avg: 8822286, D Avg: 124016, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 331: HP: 988, STR: 620731, VIT: 755, SPD: 31, LUK: 1, Attack: 1059098, Defense: 88583, Current HP: 988, A Avg: 8822286, D Avg: 124016, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 330: HP: 988, STR: 620731, VIT: 755, SPD: 31, LUK: 1, Attack: 1059098, Defense: 88583, Current HP: 988, A Avg: 8822286, D Avg: 124016, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 329: HP: 988, STR: 620731, VIT: 755, SPD: 31, LUK: 1, Attack: 1059098, Defense: 88583, Current HP: 988, A Avg: 8822286, D Avg: 124016, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 328: HP: 988, STR: 620731, VIT: 755, SPD: 31, LUK: 1, Attack: 1059098, Defense: 88583, Current HP: 988, A Avg: 8822286, D Avg: 124016, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 327: HP: 608, STR: 621907, VIT: 454, SPD: 31, LUK: 1, Attack: 1061170, Defense: 88282, Current HP: 608, A Avg: 8839546, D Avg: 123594, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 326: HP: 608, STR: 621907, VIT: 454, SPD: 31, LUK: 1, Attack: 1061170, Defense: 88282, Current HP: 608, A Avg: 8839546, D Avg: 123594, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 325: HP: 608, STR: 621907, VIT: 454, SPD: 31, LUK: 1, Attack: 1061170, Defense: 88282, Current HP: 608, A Avg: 8839546, D Avg: 123594, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 68]]
