Rank 1000: HP: 2204, STR: 8078, VIT: 1146, SPD: 81, LUK: 1, Attack: 141636, Defense: 88974, Current HP: 2204, A Avg: 1179827, D Avg: 124563, [Progress[147, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 392: HP: 1400, STR: 5801, VIT: 296, SPD: 71, LUK: 1, Attack: 143565, Defense: 84068, Current HP: 1400, A Avg: 1195896, D Avg: 117695, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 391: HP: 1440, STR: 5801, VIT: 388, SPD: 71, LUK: 1, Attack: 143565, Defense: 84407, Current HP: 1440, A Avg: 1195896, D Avg: 118169, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 390: HP: 1349, STR: 5801, VIT: 311, SPD: 71, LUK: 1, Attack: 143565, Defense: 84239, Current HP: 1349, A Avg: 1195896, D Avg: 117934, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 389: HP: 2056, STR: 5801, VIT: 672, SPD: 71, LUK: 1, Attack: 143565, Defense: 85234, Current HP: 2056, A Avg: 1195896, D Avg: 119327, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 388: HP: 1979, STR: 5801, VIT: 300, SPD: 71, LUK: 1, Attack: 143565, Defense: 84228, Current HP: 1979, A Avg: 1195896, D Avg: 117919, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 387: HP: 1340, STR: 5801, VIT: 1145, SPD: 71, LUK: 1, Attack: 143565, Defense: 87933, Current HP: 1340, A Avg: 1195896, D Avg: 123106, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 386: HP: 3477, STR: 5801, VIT: 204, SPD: 71, LUK: 1, Attack: 143565, Defense: 86121, Current HP: 3477, A Avg: 1195896, D Avg: 120569, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 385: HP: 2284, STR: 5801, VIT: 784, SPD: 71, LUK: 1, Attack: 143565, Defense: 85518, Current HP: 2284, A Avg: 1195896, D Avg: 119725, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 384: HP: 1920, STR: 5801, VIT: 672, SPD: 71, LUK: 1, Attack: 143565, Defense: 86147, Current HP: 1920, A Avg: 1195896, D Avg: 120605, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 383: HP: 1463, STR: 5801, VIT: 1161, SPD: 71, LUK: 1, Attack: 143565, Defense: 86129, Current HP: 1463, A Avg: 1195896, D Avg: 120580, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 382: HP: 1387, STR: 5801, VIT: 1253, SPD: 71, LUK: 1, Attack: 143565, Defense: 88093, Current HP: 1387, A Avg: 1195896, D Avg: 123330, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 381: HP: 2660, STR: 5801, VIT: 1016, SPD: 71, LUK: 1, Attack: 143565, Defense: 88441, Current HP: 2660, A Avg: 1195896, D Avg: 123817, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 380: HP: 1273, STR: 5801, VIT: 195, SPD: 71, LUK: 1, Attack: 143565, Defense: 86984, Current HP: 1273, A Avg: 1195896, D Avg: 121777, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 379: HP: 1273, STR: 5801, VIT: 2021, SPD: 71, LUK: 1, Attack: 143565, Defense: 91799, Current HP: 1273, A Avg: 1195896, D Avg: 128518, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 378: HP: 1748, STR: 5801, VIT: 2814, SPD: 71, LUK: 1, Attack: 143565, Defense: 89602, Current HP: 1748, A Avg: 1195896, D Avg: 125442, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 377: HP: 1558, STR: 5801, VIT: 946, SPD: 76, LUK: 1, Attack: 143565, Defense: 86824, Current HP: 1558, A Avg: 1195896, D Avg: 121553, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 376: HP: 2504, STR: 5801, VIT: 887, SPD: 71, LUK: 1, Attack: 143565, Defense: 87103, Current HP: 2504, A Avg: 1195896, D Avg: 121944, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 375: HP: 1740, STR: 5801, VIT: 975, SPD: 71, LUK: 1, Attack: 143565, Defense: 88010, Current HP: 1740, A Avg: 1195896, D Avg: 123213, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 374: HP: 1340, STR: 5801, VIT: 1290, SPD: 71, LUK: 1, Attack: 143565, Defense: 88338, Current HP: 1340, A Avg: 1195896, D Avg: 123673, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 373: HP: 1216, STR: 9226, VIT: 1689, SPD: 71, LUK: 1, Attack: 143572, Defense: 89517, Current HP: 1216, A Avg: 1195954, D Avg: 125323, [Cuttlefish[178, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 372: HP: 1919, STR: 9861, VIT: 1826, SPD: 71, LUK: 1, Attack: 143608, Defense: 89654, Current HP: 1919, A Avg: 1196254, D Avg: 125515, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 371: HP: 2299, STR: 3552, VIT: 1025, SPD: 90, LUK: 1, Attack: 143608, Defense: 85369, Current HP: 2299, A Avg: 1196254, D Avg: 119516, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 370: HP: 1599, STR: 5838, VIT: 502, SPD: 71, LUK: 1, Attack: 143620, Defense: 84443, Current HP: 1599, A Avg: 1196354, D Avg: 118220, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 369: HP: 2390, STR: 10705, VIT: 1678, SPD: 85, LUK: 1, Attack: 143622, Defense: 89506, Current HP: 2390, A Avg: 1196371, D Avg: 125308, [White Snake[160, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 368: HP: 2299, STR: 5842, VIT: 867, SPD: 76, LUK: 1, Attack: 143626, Defense: 85003, Current HP: 2299, A Avg: 1196404, D Avg: 119004, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 367: HP: 4220, STR: 7928, VIT: 3526, SPD: 81, LUK: 1, Attack: 143634, Defense: 88754, Current HP: 4220, A Avg: 1196471, D Avg: 124255, [Stargazer[183, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 366: HP: 1840, STR: 5867, VIT: 515, SPD: 76, LUK: 1, Attack: 143664, Defense: 84404, Current HP: 1840, A Avg: 1196721, D Avg: 118165, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 365: HP: 2120, STR: 5899, VIT: 1120, SPD: 81, LUK: 1, Attack: 143712, Defense: 86348, Current HP: 2120, A Avg: 1197120, D Avg: 120887, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 364: HP: 1083, STR: 10272, VIT: 1025, SPD: 71, LUK: 1, Attack: 143718, Defense: 85213, Current HP: 1083, A Avg: 1197170, D Avg: 119298, [Zodiac[184, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 363: HP: 2220, STR: 5914, VIT: 1108, SPD: 85, LUK: 1, Attack: 143734, Defense: 84831, Current HP: 2220, A Avg: 1197304, D Avg: 118763, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 362: HP: 2220, STR: 5914, VIT: 1108, SPD: 85, LUK: 1, Attack: 143734, Defense: 84841, Current HP: 2220, A Avg: 1197304, D Avg: 118777, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 361: HP: 2109, STR: 5914, VIT: 1172, SPD: 85, LUK: 1, Attack: 143734, Defense: 85041, Current HP: 2109, A Avg: 1197304, D Avg: 119057, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 360: HP: 2109, STR: 5914, VIT: 1178, SPD: 85, LUK: 1, Attack: 143734, Defense: 84982, Current HP: 2109, A Avg: 1197304, D Avg: 118974, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 359: HP: 2109, STR: 5914, VIT: 1257, SPD: 85, LUK: 1, Attack: 143734, Defense: 85120, Current HP: 2109, A Avg: 1197304, D Avg: 119167, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 358: HP: 2109, STR: 5914, VIT: 1278, SPD: 85, LUK: 1, Attack: 143734, Defense: 85167, Current HP: 2109, A Avg: 1197304, D Avg: 119233, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 357: HP: 2220, STR: 5914, VIT: 1301, SPD: 85, LUK: 1, Attack: 143734, Defense: 85177, Current HP: 2220, A Avg: 1197304, D Avg: 119247, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 356: HP: 2546, STR: 5914, VIT: 1448, SPD: 85, LUK: 1, Attack: 143734, Defense: 85285, Current HP: 2546, A Avg: 1197304, D Avg: 119398, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 355: HP: 2280, STR: 5914, VIT: 1209, SPD: 85, LUK: 1, Attack: 143734, Defense: 84981, Current HP: 2280, A Avg: 1197304, D Avg: 118973, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 354: HP: 2320, STR: 5914, VIT: 1301, SPD: 85, LUK: 1, Attack: 143734, Defense: 85320, Current HP: 2320, A Avg: 1197304, D Avg: 119447, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 353: HP: 2185, STR: 5914, VIT: 1268, SPD: 85, LUK: 1, Attack: 143734, Defense: 85196, Current HP: 2185, A Avg: 1197304, D Avg: 119274, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 352: HP: 2936, STR: 5914, VIT: 1585, SPD: 85, LUK: 1, Attack: 143734, Defense: 86147, Current HP: 2936, A Avg: 1197304, D Avg: 120605, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 351: HP: 2815, STR: 5914, VIT: 1257, SPD: 85, LUK: 1, Attack: 143734, Defense: 85185, Current HP: 2815, A Avg: 1197304, D Avg: 119258, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 350: HP: 2220, STR: 5914, VIT: 2058, SPD: 85, LUK: 1, Attack: 143734, Defense: 88846, Current HP: 2220, A Avg: 1197304, D Avg: 124384, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 349: HP: 4313, STR: 5914, VIT: 1161, SPD: 85, LUK: 1, Attack: 143734, Defense: 87078, Current HP: 4313, A Avg: 1197304, D Avg: 121909, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 348: HP: 3164, STR: 5914, VIT: 1697, SPD: 85, LUK: 1, Attack: 143734, Defense: 86431, Current HP: 3164, A Avg: 1197304, D Avg: 121003, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 347: HP: 2800, STR: 5914, VIT: 1585, SPD: 85, LUK: 1, Attack: 143734, Defense: 87060, Current HP: 2800, A Avg: 1197304, D Avg: 121883, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 346: HP: 2299, STR: 5914, VIT: 2118, SPD: 85, LUK: 1, Attack: 143734, Defense: 87086, Current HP: 2299, A Avg: 1197304, D Avg: 121920, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 345: HP: 2223, STR: 5914, VIT: 2166, SPD: 85, LUK: 1, Attack: 143734, Defense: 89006, Current HP: 2223, A Avg: 1197304, D Avg: 124608, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 344: HP: 3540, STR: 5914, VIT: 1929, SPD: 85, LUK: 1, Attack: 143734, Defense: 89354, Current HP: 3540, A Avg: 1197304, D Avg: 125095, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 343: HP: 2109, STR: 5914, VIT: 1108, SPD: 85, LUK: 1, Attack: 143734, Defense: 87897, Current HP: 2109, A Avg: 1197304, D Avg: 123055, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 342: HP: 2109, STR: 5914, VIT: 2934, SPD: 85, LUK: 1, Attack: 143734, Defense: 92712, Current HP: 2109, A Avg: 1197304, D Avg: 129796, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 341: HP: 2584, STR: 5914, VIT: 3771, SPD: 85, LUK: 1, Attack: 143734, Defense: 90559, Current HP: 2584, A Avg: 1197304, D Avg: 126782, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 340: HP: 2394, STR: 5914, VIT: 1859, SPD: 90, LUK: 1, Attack: 143734, Defense: 87737, Current HP: 2394, A Avg: 1197304, D Avg: 122831, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 339: HP: 3340, STR: 5914, VIT: 1844, SPD: 85, LUK: 1, Attack: 143734, Defense: 88060, Current HP: 3340, A Avg: 1197304, D Avg: 123283, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 338: HP: 2620, STR: 5914, VIT: 1888, SPD: 85, LUK: 1, Attack: 143734, Defense: 88923, Current HP: 2620, A Avg: 1197304, D Avg: 124492, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 337: HP: 2220, STR: 5914, VIT: 2203, SPD: 85, LUK: 1, Attack: 143734, Defense: 89251, Current HP: 2220, A Avg: 1197304, D Avg: 124951, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 336: HP: 1476, STR: 8162, VIT: 668, SPD: 71, LUK: 1, Attack: 143735, Defense: 86286, Current HP: 1476, A Avg: 1197312, D Avg: 120800, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 335: HP: 1227, STR: 8165, VIT: 917, SPD: 71, LUK: 1, Attack: 143739, Defense: 85755, Current HP: 1227, A Avg: 1197345, D Avg: 120056, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 334: HP: 2299, STR: 8172, VIT: 2809, SPD: 85, LUK: 1, Attack: 143750, Defense: 90377, Current HP: 2299, A Avg: 1197437, D Avg: 126527, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 333: HP: 2750, STR: 5929, VIT: 504, SPD: 85, LUK: 1, Attack: 143757, Defense: 87292, Current HP: 2750, A Avg: 1197495, D Avg: 122208, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 332: HP: 1957, STR: 9964, VIT: 1938, SPD: 85, LUK: 1, Attack: 143763, Defense: 89766, Current HP: 1957, A Avg: 1197545, D Avg: 125672, [God Hand[179, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 331: HP: 6745, STR: 10041, VIT: 1987, SPD: 85, LUK: 1, Attack: 143781, Defense: 87215, Current HP: 6745, A Avg: 1197695, D Avg: 122100, [Spear of Regression[182, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 330: HP: 2435, STR: 5945, VIT: 1459, SPD: 85, LUK: 1, Attack: 143781, Defense: 85400, Current HP: 2435, A Avg: 1197695, D Avg: 119559, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 329: HP: 1406, STR: 8202, VIT: 513, SPD: 71, LUK: 1, Attack: 143795, Defense: 85377, Current HP: 1406, A Avg: 1197812, D Avg: 119527, [Neural Edge[190, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 328: HP: 1330, STR: 8202, VIT: 589, SPD: 76, LUK: 1, Attack: 143795, Defense: 85011, Current HP: 1330, A Avg: 1197812, D Avg: 119015, [Neural Edge[190, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 327: HP: 1292, STR: 5958, VIT: 388, SPD: 71, LUK: 1, Attack: 143800, Defense: 84394, Current HP: 1292, A Avg: 1197853, D Avg: 118151, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 326: HP: 1273, STR: 5958, VIT: 4760, SPD: 71, LUK: 1, Attack: 143800, Defense: 90430, Current HP: 1273, A Avg: 1197853, D Avg: 126601, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 325: HP: 1664, STR: 5963, VIT: 526, SPD: 76, LUK: 1, Attack: 143808, Defense: 84532, Current HP: 1664, A Avg: 1197920, D Avg: 118344, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 324: HP: 1292, STR: 5975, VIT: 215, SPD: 116, LUK: 1, Attack: 143826, Defense: 84403, Current HP: 1292, A Avg: 1198070, D Avg: 118164, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 323: HP: 1349, STR: 10009, VIT: 1232, SPD: 71, LUK: 1, Attack: 143830, Defense: 86460, Current HP: 1349, A Avg: 1198103, D Avg: 121043, [Blue Sword[180, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 322: HP: 1273, STR: 5982, VIT: 388, SPD: 76, LUK: 1, Attack: 143836, Defense: 84413, Current HP: 1273, A Avg: 1198153, D Avg: 118178, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 321: HP: 1679, STR: 5990, VIT: 625, SPD: 81, LUK: 1, Attack: 143848, Defense: 84488, Current HP: 1679, A Avg: 1198253, D Avg: 118283, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 320: HP: 2299, STR: 3712, VIT: 1025, SPD: 85, LUK: 1, Attack: 143848, Defense: 85213, Current HP: 2299, A Avg: 1198253, D Avg: 119298, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 319: HP: 1098, STR: 8238, VIT: 305, SPD: 71, LUK: 1, Attack: 143849, Defense: 84805, Current HP: 1098, A Avg: 1198262, D Avg: 118726, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 318: HP: 1786, STR: 6001, VIT: 504, SPD: 71, LUK: 1, Attack: 143865, Defense: 84744, Current HP: 1786, A Avg: 1198395, D Avg: 118641, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 317: HP: 7315, STR: 10099, VIT: 1597, SPD: 90, LUK: 1, Attack: 143868, Defense: 88385, Current HP: 7315, A Avg: 1198420, D Avg: 123738, [Spear of Regression[182, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 316: HP: 4850, STR: 8091, VIT: 3098, SPD: 85, LUK: 1, Attack: 143878, Defense: 89886, Current HP: 4850, A Avg: 1198503, D Avg: 125840, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 315: HP: 902, STR: 8258, VIT: 166, SPD: 71, LUK: 1, Attack: 143879, Defense: 87994, Current HP: 902, A Avg: 1198512, D Avg: 123191, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 314: HP: 1363, STR: 8258, VIT: 122, SPD: 71, LUK: 1, Attack: 143879, Defense: 87950, Current HP: 1363, A Avg: 1198512, D Avg: 123129, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 313: HP: 931, STR: 8258, VIT: 122, SPD: 130, LUK: 1, Attack: 143879, Defense: 87950, Current HP: 931, A Avg: 1198512, D Avg: 123129, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 312: HP: 1254, STR: 8258, VIT: 196, SPD: 71, LUK: 1, Attack: 143879, Defense: 88024, Current HP: 1254, A Avg: 1198512, D Avg: 123233, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 311: HP: 940, STR: 8262, VIT: 226, SPD: 81, LUK: 1, Attack: 143885, Defense: 84362, Current HP: 940, A Avg: 1198562, D Avg: 118106, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 310: HP: 1786, STR: 6020, VIT: 626, SPD: 116, LUK: 1, Attack: 143893, Defense: 85854, Current HP: 1786, A Avg: 1198628, D Avg: 120195, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 309: HP: 893, STR: 8269, VIT: 166, SPD: 71, LUK: 1, Attack: 143895, Defense: 87994, Current HP: 893, A Avg: 1198645, D Avg: 123191, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 308: HP: 893, STR: 8269, VIT: 196, SPD: 71, LUK: 1, Attack: 143895, Defense: 88024, Current HP: 893, A Avg: 1198645, D Avg: 123233, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 307: HP: 1508, STR: 8269, VIT: 143, SPD: 71, LUK: 1, Attack: 143895, Defense: 87971, Current HP: 1508, A Avg: 1198645, D Avg: 123159, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 306: HP: 1368, STR: 8271, VIT: 522, SPD: 116, LUK: 1, Attack: 143898, Defense: 85750, Current HP: 1368, A Avg: 1198670, D Avg: 120049, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 305: HP: 912, STR: 8280, VIT: 132, SPD: 71, LUK: 2, Attack: 143912, Defense: 87960, Current HP: 912, A Avg: 1198786, D Avg: 123143, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 304: HP: 2620, STR: 3756, VIT: 226, SPD: 81, LUK: 1, Attack: 143914, Defense: 87014, Current HP: 2620, A Avg: 1198803, D Avg: 121819, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 303: HP: 2489, STR: 3763, VIT: 112, SPD: 76, LUK: 1, Attack: 143924, Defense: 86900, Current HP: 2489, A Avg: 1198886, D Avg: 121659, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 302: HP: 1938, STR: 8299, VIT: 132, SPD: 121, LUK: 1, Attack: 143940, Defense: 86920, Current HP: 1938, A Avg: 1199020, D Avg: 121687, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 301: HP: 2109, STR: 6066, VIT: 1301, SPD: 90, LUK: 1, Attack: 143962, Defense: 85326, Current HP: 2109, A Avg: 1199203, D Avg: 119456, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 300: HP: 2356, STR: 6067, VIT: 236, SPD: 121, LUK: 1, Attack: 143964, Defense: 87024, Current HP: 2356, A Avg: 1199220, D Avg: 121833, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 299: HP: 1535, STR: 8324, VIT: 122, SPD: 71, LUK: 1, Attack: 143978, Defense: 87950, Current HP: 1535, A Avg: 1199336, D Avg: 123129, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 298: HP: 1166, STR: 8324, VIT: 112, SPD: 71, LUK: 2, Attack: 143978, Defense: 87940, Current HP: 1166, A Avg: 1199336, D Avg: 123115, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
