Rank 1000: HP: 1083, STR: 602981, VIT: 1150, SPD: 15, LUK: 1, Attack: 1032473, Defense: 87938, Current HP: 1083, A Avg: 8600500, D Avg: 123113, [Impulse[166, 230, 230, 230], Golem Shield[245, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 416: HP: 627, STR: 616084, VIT: 452, SPD: 15, LUK: 1, Attack: 1052127, Defense: 84315, Current HP: 627, A Avg: 8764217, D Avg: 118040, [Impulse[166, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 415: HP: 627, STR: 616084, VIT: 452, SPD: 15, LUK: 1, Attack: 1052127, Defense: 84315, Current HP: 627, A Avg: 8764217, D Avg: 118040, [Impulse[166, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 414: HP: 627, STR: 616084, VIT: 452, SPD: 15, LUK: 1, Attack: 1052127, Defense: 84315, Current HP: 627, A Avg: 8764217, D Avg: 118040, [Impulse[166, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 413: HP: 716, STR: 616142, VIT: 481, SPD: 15, LUK: 1, Attack: 1052214, Defense: 84487, Current HP: 716, A Avg: 8764942, D Avg: 118281, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 412: HP: 716, STR: 616142, VIT: 481, SPD: 15, LUK: 1, Attack: 1052214, Defense: 84487, Current HP: 716, A Avg: 8764942, D Avg: 118281, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 411: HP: 716, STR: 616142, VIT: 481, SPD: 15, LUK: 1, Attack: 1052214, Defense: 84487, Current HP: 716, A Avg: 8764942, D Avg: 118281, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 410: HP: 716, STR: 616142, VIT: 481, SPD: 15, LUK: 1, Attack: 1052214, Defense: 84487, Current HP: 716, A Avg: 8764942, D Avg: 118281, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 409: HP: 716, STR: 616142, VIT: 481, SPD: 15, LUK: 1, Attack: 1052214, Defense: 84487, Current HP: 716, A Avg: 8764942, D Avg: 118281, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 408: HP: 750, STR: 616171, VIT: 471, SPD: 15, LUK: 1, Attack: 1052258, Defense: 84360, Current HP: 750, A Avg: 8765309, D Avg: 118103, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 407: HP: 750, STR: 616171, VIT: 471, SPD: 15, LUK: 1, Attack: 1052258, Defense: 84360, Current HP: 750, A Avg: 8765309, D Avg: 118103, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 406: HP: 750, STR: 616171, VIT: 471, SPD: 15, LUK: 1, Attack: 1052258, Defense: 84360, Current HP: 750, A Avg: 8765309, D Avg: 118103, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 405: HP: 750, STR: 616171, VIT: 471, SPD: 15, LUK: 1, Attack: 1052258, Defense: 84360, Current HP: 750, A Avg: 8765309, D Avg: 118103, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 404: HP: 750, STR: 616171, VIT: 471, SPD: 15, LUK: 1, Attack: 1052258, Defense: 84360, Current HP: 750, A Avg: 8765309, D Avg: 118103, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 403: HP: 1178, STR: 616291, VIT: 1118, SPD: 15, LUK: 1, Attack: 1052438, Defense: 88686, Current HP: 1178, A Avg: 8766808, D Avg: 124160, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 402: HP: 1178, STR: 616291, VIT: 1118, SPD: 15, LUK: 1, Attack: 1052438, Defense: 88686, Current HP: 1178, A Avg: 8766808, D Avg: 124160, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 401: HP: 1178, STR: 616291, VIT: 1118, SPD: 15, LUK: 1, Attack: 1052438, Defense: 88686, Current HP: 1178, A Avg: 8766808, D Avg: 124160, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 400: HP: 1178, STR: 616291, VIT: 1118, SPD: 15, LUK: 1, Attack: 1052438, Defense: 88686, Current HP: 1178, A Avg: 8766808, D Avg: 124160, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 399: HP: 1178, STR: 616291, VIT: 1118, SPD: 15, LUK: 1, Attack: 1052438, Defense: 88686, Current HP: 1178, A Avg: 8766808, D Avg: 124160, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 398: HP: 446, STR: 616867, VIT: 441, SPD: 15, LUK: 1, Attack: 1052483, Defense: 85669, Current HP: 446, A Avg: 8767183, D Avg: 119936, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 397: HP: 446, STR: 616867, VIT: 441, SPD: 15, LUK: 1, Attack: 1052483, Defense: 85669, Current HP: 446, A Avg: 8767183, D Avg: 119936, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 396: HP: 446, STR: 616867, VIT: 441, SPD: 15, LUK: 1, Attack: 1052483, Defense: 85669, Current HP: 446, A Avg: 8767183, D Avg: 119936, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 395: HP: 446, STR: 616867, VIT: 441, SPD: 15, LUK: 1, Attack: 1052483, Defense: 85669, Current HP: 446, A Avg: 8767183, D Avg: 119936, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 394: HP: 446, STR: 616867, VIT: 441, SPD: 15, LUK: 1, Attack: 1052483, Defense: 85669, Current HP: 446, A Avg: 8767183, D Avg: 119936, [Pulse Knife[165, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 393: HP: 437, STR: 616267, VIT: 273, SPD: 15, LUK: 1, Attack: 1052710, Defense: 84279, Current HP: 437, A Avg: 8769074, D Avg: 117990, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 392: HP: 418, STR: 616267, VIT: 1159, SPD: 15, LUK: 1, Attack: 1052710, Defense: 86829, Current HP: 418, A Avg: 8769074, D Avg: 121560, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 391: HP: 437, STR: 616267, VIT: 273, SPD: 15, LUK: 1, Attack: 1052710, Defense: 84279, Current HP: 437, A Avg: 8769074, D Avg: 117990, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 390: HP: 418, STR: 616267, VIT: 1159, SPD: 15, LUK: 1, Attack: 1052710, Defense: 86829, Current HP: 418, A Avg: 8769074, D Avg: 121560, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 389: HP: 437, STR: 616267, VIT: 273, SPD: 15, LUK: 1, Attack: 1052710, Defense: 84279, Current HP: 437, A Avg: 8769074, D Avg: 117990, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 388: HP: 418, STR: 616267, VIT: 1159, SPD: 15, LUK: 1, Attack: 1052710, Defense: 86829, Current HP: 418, A Avg: 8769074, D Avg: 121560, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 387: HP: 437, STR: 616267, VIT: 273, SPD: 15, LUK: 1, Attack: 1052710, Defense: 84279, Current HP: 437, A Avg: 8769074, D Avg: 117990, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 386: HP: 418, STR: 616267, VIT: 1159, SPD: 15, LUK: 1, Attack: 1052710, Defense: 86829, Current HP: 418, A Avg: 8769074, D Avg: 121560, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 385: HP: 437, STR: 616267, VIT: 273, SPD: 15, LUK: 1, Attack: 1052710, Defense: 84279, Current HP: 437, A Avg: 8769074, D Avg: 117990, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 384: HP: 418, STR: 616267, VIT: 1159, SPD: 15, LUK: 1, Attack: 1052710, Defense: 86829, Current HP: 418, A Avg: 8769074, D Avg: 121560, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 383: HP: 490, STR: 616358, VIT: 273, SPD: 15, LUK: 1, Attack: 1052847, Defense: 84773, Current HP: 490, A Avg: 8770215, D Avg: 118682, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 382: HP: 490, STR: 616358, VIT: 273, SPD: 15, LUK: 1, Attack: 1052847, Defense: 84773, Current HP: 490, A Avg: 8770215, D Avg: 118682, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 381: HP: 490, STR: 616358, VIT: 273, SPD: 15, LUK: 1, Attack: 1052847, Defense: 84773, Current HP: 490, A Avg: 8770215, D Avg: 118682, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 380: HP: 490, STR: 616358, VIT: 273, SPD: 15, LUK: 1, Attack: 1052847, Defense: 84773, Current HP: 490, A Avg: 8770215, D Avg: 118682, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 379: HP: 490, STR: 616358, VIT: 273, SPD: 15, LUK: 1, Attack: 1052847, Defense: 84773, Current HP: 490, A Avg: 8770215, D Avg: 118682, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 378: HP: 608, STR: 616656, VIT: 423, SPD: 15, LUK: 1, Attack: 1052985, Defense: 84611, Current HP: 608, A Avg: 8771365, D Avg: 118455, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 377: HP: 608, STR: 616656, VIT: 423, SPD: 15, LUK: 1, Attack: 1052985, Defense: 84611, Current HP: 608, A Avg: 8771365, D Avg: 118455, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 376: HP: 608, STR: 616656, VIT: 423, SPD: 15, LUK: 1, Attack: 1052985, Defense: 84611, Current HP: 608, A Avg: 8771365, D Avg: 118455, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 375: HP: 608, STR: 616656, VIT: 423, SPD: 15, LUK: 1, Attack: 1052985, Defense: 84611, Current HP: 608, A Avg: 8771365, D Avg: 118455, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 374: HP: 608, STR: 616656, VIT: 423, SPD: 15, LUK: 1, Attack: 1052985, Defense: 84611, Current HP: 608, A Avg: 8771365, D Avg: 118455, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 373: HP: 437, STR: 616540, VIT: 255, SPD: 15, LUK: 1, Attack: 1053120, Defense: 84118, Current HP: 437, A Avg: 8772489, D Avg: 117765, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 372: HP: 437, STR: 616540, VIT: 255, SPD: 15, LUK: 1, Attack: 1053120, Defense: 84118, Current HP: 437, A Avg: 8772489, D Avg: 117765, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 371: HP: 437, STR: 616540, VIT: 255, SPD: 15, LUK: 1, Attack: 1053120, Defense: 84118, Current HP: 437, A Avg: 8772489, D Avg: 117765, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 370: HP: 437, STR: 616540, VIT: 255, SPD: 15, LUK: 1, Attack: 1053120, Defense: 84118, Current HP: 437, A Avg: 8772489, D Avg: 117765, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 369: HP: 437, STR: 616540, VIT: 255, SPD: 15, LUK: 1, Attack: 1053120, Defense: 84118, Current HP: 437, A Avg: 8772489, D Avg: 117765, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 368: HP: 526, STR: 616598, VIT: 284, SPD: 15, LUK: 1, Attack: 1053207, Defense: 84290, Current HP: 526, A Avg: 8773214, D Avg: 118005, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 367: HP: 526, STR: 616598, VIT: 284, SPD: 15, LUK: 1, Attack: 1053207, Defense: 84290, Current HP: 526, A Avg: 8773214, D Avg: 118005, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 366: HP: 526, STR: 616598, VIT: 284, SPD: 15, LUK: 1, Attack: 1053207, Defense: 84290, Current HP: 526, A Avg: 8773214, D Avg: 118005, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 365: HP: 526, STR: 616598, VIT: 284, SPD: 15, LUK: 1, Attack: 1053207, Defense: 84290, Current HP: 526, A Avg: 8773214, D Avg: 118005, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 364: HP: 526, STR: 616598, VIT: 284, SPD: 15, LUK: 1, Attack: 1053207, Defense: 84290, Current HP: 526, A Avg: 8773214, D Avg: 118005, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 363: HP: 560, STR: 616627, VIT: 273, SPD: 15, LUK: 1, Attack: 1053250, Defense: 84162, Current HP: 560, A Avg: 8773572, D Avg: 117826, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 362: HP: 560, STR: 616627, VIT: 273, SPD: 15, LUK: 1, Attack: 1053250, Defense: 84162, Current HP: 560, A Avg: 8773572, D Avg: 117826, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 361: HP: 560, STR: 616627, VIT: 273, SPD: 15, LUK: 1, Attack: 1053250, Defense: 84162, Current HP: 560, A Avg: 8773572, D Avg: 117826, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 360: HP: 560, STR: 616627, VIT: 273, SPD: 15, LUK: 1, Attack: 1053250, Defense: 84162, Current HP: 560, A Avg: 8773572, D Avg: 117826, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 359: HP: 560, STR: 616627, VIT: 273, SPD: 15, LUK: 1, Attack: 1053250, Defense: 84162, Current HP: 560, A Avg: 8773572, D Avg: 117826, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 358: HP: 988, STR: 616747, VIT: 921, SPD: 15, LUK: 1, Attack: 1053430, Defense: 88489, Current HP: 988, A Avg: 8775071, D Avg: 123884, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 357: HP: 988, STR: 616747, VIT: 921, SPD: 15, LUK: 1, Attack: 1053430, Defense: 88489, Current HP: 988, A Avg: 8775071, D Avg: 123884, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 356: HP: 988, STR: 616747, VIT: 921, SPD: 15, LUK: 1, Attack: 1053430, Defense: 88489, Current HP: 988, A Avg: 8775071, D Avg: 123884, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 355: HP: 988, STR: 616747, VIT: 921, SPD: 15, LUK: 1, Attack: 1053430, Defense: 88489, Current HP: 988, A Avg: 8775071, D Avg: 123884, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 354: HP: 988, STR: 616747, VIT: 921, SPD: 15, LUK: 1, Attack: 1053430, Defense: 88489, Current HP: 988, A Avg: 8775071, D Avg: 123884, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 353: HP: 731, STR: 616963, VIT: 522, SPD: 15, LUK: 1, Attack: 1053446, Defense: 85750, Current HP: 731, A Avg: 8775205, D Avg: 120049, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 352: HP: 731, STR: 616963, VIT: 522, SPD: 15, LUK: 1, Attack: 1053446, Defense: 85750, Current HP: 731, A Avg: 8775205, D Avg: 120049, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 351: HP: 731, STR: 616963, VIT: 522, SPD: 15, LUK: 1, Attack: 1053446, Defense: 85750, Current HP: 731, A Avg: 8775205, D Avg: 120049, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 350: HP: 731, STR: 616963, VIT: 522, SPD: 15, LUK: 1, Attack: 1053446, Defense: 85750, Current HP: 731, A Avg: 8775205, D Avg: 120049, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 349: HP: 731, STR: 616963, VIT: 522, SPD: 15, LUK: 1, Attack: 1053446, Defense: 85750, Current HP: 731, A Avg: 8775205, D Avg: 120049, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 348: HP: 418, STR: 617112, VIT: 226, SPD: 15, LUK: 1, Attack: 1053978, Defense: 84414, Current HP: 418, A Avg: 8779636, D Avg: 118179, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 347: HP: 418, STR: 617112, VIT: 226, SPD: 15, LUK: 1, Attack: 1053978, Defense: 84414, Current HP: 418, A Avg: 8779636, D Avg: 118179, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 346: HP: 418, STR: 617112, VIT: 226, SPD: 15, LUK: 1, Attack: 1053978, Defense: 84414, Current HP: 418, A Avg: 8779636, D Avg: 118179, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 345: HP: 418, STR: 617112, VIT: 226, SPD: 15, LUK: 1, Attack: 1053978, Defense: 84414, Current HP: 418, A Avg: 8779636, D Avg: 118179, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 344: HP: 418, STR: 617112, VIT: 226, SPD: 15, LUK: 1, Attack: 1053978, Defense: 84414, Current HP: 418, A Avg: 8779636, D Avg: 118179, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 343: HP: 541, STR: 617419, VIT: 325, SPD: 15, LUK: 1, Attack: 1054438, Defense: 85553, Current HP: 541, A Avg: 8783468, D Avg: 119774, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 342: HP: 541, STR: 617419, VIT: 325, SPD: 15, LUK: 1, Attack: 1054438, Defense: 85553, Current HP: 541, A Avg: 8783468, D Avg: 119774, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 341: HP: 541, STR: 617419, VIT: 325, SPD: 15, LUK: 1, Attack: 1054438, Defense: 85553, Current HP: 541, A Avg: 8783468, D Avg: 119774, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 340: HP: 541, STR: 617419, VIT: 325, SPD: 15, LUK: 1, Attack: 1054438, Defense: 85553, Current HP: 541, A Avg: 8783468, D Avg: 119774, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 339: HP: 541, STR: 617419, VIT: 325, SPD: 15, LUK: 1, Attack: 1054438, Defense: 85553, Current HP: 541, A Avg: 8783468, D Avg: 119774, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 338: HP: 323, STR: 618187, VIT: 342, SPD: 15, LUK: 1, Attack: 1054463, Defense: 88170, Current HP: 323, A Avg: 8783676, D Avg: 123437, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 337: HP: 323, STR: 618187, VIT: 342, SPD: 15, LUK: 1, Attack: 1054463, Defense: 88170, Current HP: 323, A Avg: 8783676, D Avg: 123437, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 336: HP: 323, STR: 618187, VIT: 342, SPD: 15, LUK: 1, Attack: 1054463, Defense: 88170, Current HP: 323, A Avg: 8783676, D Avg: 123437, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 335: HP: 323, STR: 618187, VIT: 342, SPD: 15, LUK: 1, Attack: 1054463, Defense: 88170, Current HP: 323, A Avg: 8783676, D Avg: 123437, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 334: HP: 323, STR: 618187, VIT: 342, SPD: 15, LUK: 1, Attack: 1054463, Defense: 88170, Current HP: 323, A Avg: 8783676, D Avg: 123437, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 333: HP: 608, STR: 618283, VIT: 423, SPD: 15, LUK: 1, Attack: 1055426, Defense: 88251, Current HP: 608, A Avg: 8791698, D Avg: 123551, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 332: HP: 608, STR: 618283, VIT: 423, SPD: 15, LUK: 1, Attack: 1055426, Defense: 88251, Current HP: 608, A Avg: 8791698, D Avg: 123551, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 331: HP: 608, STR: 618283, VIT: 423, SPD: 15, LUK: 1, Attack: 1055426, Defense: 88251, Current HP: 608, A Avg: 8791698, D Avg: 123551, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 330: HP: 608, STR: 618283, VIT: 423, SPD: 15, LUK: 1, Attack: 1055426, Defense: 88251, Current HP: 608, A Avg: 8791698, D Avg: 123551, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 329: HP: 608, STR: 618283, VIT: 423, SPD: 15, LUK: 1, Attack: 1055426, Defense: 88251, Current HP: 608, A Avg: 8791698, D Avg: 123551, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 328: HP: 418, STR: 618739, VIT: 226, SPD: 15, LUK: 1, Attack: 1056418, Defense: 88054, Current HP: 418, A Avg: 8799961, D Avg: 123275, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 327: HP: 418, STR: 618739, VIT: 226, SPD: 15, LUK: 1, Attack: 1056418, Defense: 88054, Current HP: 418, A Avg: 8799961, D Avg: 123275, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 67]]
