Rank 1000: HP: 1007, STR: 3234, VIT: 204, SPD: 77, LUK: 1, Attack: 139714, Defense: 84073, Current HP: 1007, A Avg: 1163817, D Avg: 117702, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 419: HP: 2442, STR: 1835, VIT: 150, SPD: 51, LUK: 1, Attack: 141032, Defense: 86938, Current HP: 2442, A Avg: 1174796, D Avg: 121713, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 418: HP: 1976, STR: 1835, VIT: 122, SPD: 81, LUK: 1, Attack: 141032, Defense: 86910, Current HP: 1976, A Avg: 1174796, D Avg: 121673, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 417: HP: 940, STR: 6361, VIT: 211, SPD: 47, LUK: 1, Attack: 141033, Defense: 84100, Current HP: 940, A Avg: 1174804, D Avg: 117739, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 416: HP: 2232, STR: 1841, VIT: 999, SPD: 47, LUK: 1, Attack: 141041, Defense: 86227, Current HP: 2232, A Avg: 1174871, D Avg: 120717, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 415: HP: 1919, STR: 1845, VIT: 150, SPD: 51, LUK: 1, Attack: 141047, Defense: 86938, Current HP: 1919, A Avg: 1174921, D Avg: 121713, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 414: HP: 3074, STR: 1845, VIT: 112, SPD: 51, LUK: 1, Attack: 141047, Defense: 86900, Current HP: 3074, A Avg: 1174921, D Avg: 121659, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 413: HP: 640, STR: 6371, VIT: 193, SPD: 54, LUK: 1, Attack: 141048, Defense: 84537, Current HP: 640, A Avg: 1174929, D Avg: 118351, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 412: HP: 4151, STR: 8219, VIT: 956, SPD: 47, LUK: 1, Attack: 141048, Defense: 86184, Current HP: 4151, A Avg: 1174929, D Avg: 120657, [Spear of Regression[182, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 411: HP: 1748, STR: 4124, VIT: 833, SPD: 47, LUK: 1, Attack: 141049, Defense: 84696, Current HP: 1748, A Avg: 1174938, D Avg: 118574, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 410: HP: 1617, STR: 4129, VIT: 756, SPD: 47, LUK: 1, Attack: 141057, Defense: 85984, Current HP: 1617, A Avg: 1175004, D Avg: 120377, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 409: HP: 1767, STR: 4131, VIT: 1356, SPD: 47, LUK: 1, Attack: 141060, Defense: 85947, Current HP: 1767, A Avg: 1175029, D Avg: 120325, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 408: HP: 2042, STR: 4131, VIT: 1445, SPD: 47, LUK: 1, Attack: 141060, Defense: 88363, Current HP: 2042, A Avg: 1175029, D Avg: 123708, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 407: HP: 1040, STR: 4134, VIT: 417, SPD: 54, LUK: 1, Attack: 141064, Defense: 84442, Current HP: 1040, A Avg: 1175063, D Avg: 118218, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 406: HP: 1045, STR: 4135, VIT: 205, SPD: 77, LUK: 1, Attack: 141066, Defense: 84393, Current HP: 1045, A Avg: 1175079, D Avg: 118150, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 405: HP: 1206, STR: 6391, VIT: 539, SPD: 47, LUK: 1, Attack: 141078, Defense: 85403, Current HP: 1206, A Avg: 1175179, D Avg: 119564, [Neural Edge[190, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 404: HP: 1130, STR: 6391, VIT: 583, SPD: 51, LUK: 1, Attack: 141078, Defense: 85005, Current HP: 1130, A Avg: 1175179, D Avg: 119006, [Neural Edge[190, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 403: HP: 881, STR: 6393, VIT: 324, SPD: 54, LUK: 1, Attack: 141081, Defense: 88152, Current HP: 881, A Avg: 1175204, D Avg: 123412, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 402: HP: 3572, STR: 6230, VIT: 2375, SPD: 60, LUK: 1, Attack: 141087, Defense: 89163, Current HP: 3572, A Avg: 1175254, D Avg: 124828, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 401: HP: 1430, STR: 4150, VIT: 505, SPD: 51, LUK: 1, Attack: 141088, Defense: 84745, Current HP: 1430, A Avg: 1175263, D Avg: 118642, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 400: HP: 1060, STR: 4151, VIT: 417, SPD: 51, LUK: 1, Attack: 141090, Defense: 84423, Current HP: 1060, A Avg: 1175279, D Avg: 118192, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 399: HP: 1040, STR: 4151, VIT: 3434, SPD: 51, LUK: 1, Attack: 141090, Defense: 89104, Current HP: 1040, A Avg: 1175279, D Avg: 124745, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 398: HP: 1045, STR: 4152, VIT: 205, SPD: 81, LUK: 1, Attack: 141091, Defense: 84549, Current HP: 1045, A Avg: 1175288, D Avg: 118368, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 397: HP: 1159, STR: 8188, VIT: 1164, SPD: 57, LUK: 1, Attack: 141099, Defense: 88992, Current HP: 1159, A Avg: 1175354, D Avg: 124588, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 396: HP: 984, STR: 6405, VIT: 392, SPD: 47, LUK: 1, Attack: 141099, Defense: 84892, Current HP: 984, A Avg: 1175354, D Avg: 118848, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 395: HP: 830, STR: 6414, VIT: 222, SPD: 47, LUK: 1, Attack: 141113, Defense: 84228, Current HP: 830, A Avg: 1175471, D Avg: 117919, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 394: HP: 3263, STR: 1898, VIT: 91, SPD: 51, LUK: 1, Attack: 141127, Defense: 86879, Current HP: 3263, A Avg: 1175587, D Avg: 121630, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 393: HP: 2354, STR: 1898, VIT: 80, SPD: 51, LUK: 2, Attack: 141127, Defense: 86868, Current HP: 2354, A Avg: 1175587, D Avg: 121615, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 392: HP: 1178, STR: 1904, VIT: 80, SPD: 47, LUK: 1, Attack: 141136, Defense: 84268, Current HP: 1178, A Avg: 1175662, D Avg: 117975, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 391: HP: 2640, STR: 4187, VIT: 1448, SPD: 47, LUK: 1, Attack: 141144, Defense: 87560, Current HP: 2640, A Avg: 1175729, D Avg: 122583, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 390: HP: 1491, STR: 1915, VIT: 513, SPD: 47, LUK: 1, Attack: 141152, Defense: 85741, Current HP: 1491, A Avg: 1175796, D Avg: 120037, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 389: HP: 2332, STR: 1917, VIT: 239, SPD: 51, LUK: 1, Attack: 141155, Defense: 87027, Current HP: 2332, A Avg: 1175821, D Avg: 121837, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 388: HP: 1368, STR: 8779, VIT: 1087, SPD: 47, LUK: 1, Attack: 141170, Defense: 88915, Current HP: 1368, A Avg: 1175946, D Avg: 124480, [Impulse[166, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 387: HP: 2090, STR: 6458, VIT: 605, SPD: 51, LUK: 1, Attack: 141179, Defense: 87393, Current HP: 2090, A Avg: 1176021, D Avg: 122350, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 386: HP: 2109, STR: 4214, VIT: 1689, SPD: 47, LUK: 1, Attack: 141184, Defense: 86683, Current HP: 2109, A Avg: 1176062, D Avg: 121356, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 385: HP: 4655, STR: 6241, VIT: 1284, SPD: 51, LUK: 2, Attack: 141185, Defense: 88072, Current HP: 4655, A Avg: 1176071, D Avg: 123300, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 384: HP: 1558, STR: 4217, VIT: 1502, SPD: 47, LUK: 1, Attack: 141189, Defense: 89070, Current HP: 1558, A Avg: 1176104, D Avg: 124697, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 383: HP: 1653, STR: 4217, VIT: 1643, SPD: 47, LUK: 1, Attack: 141189, Defense: 89211, Current HP: 1653, A Avg: 1176104, D Avg: 124895, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 382: HP: 1653, STR: 4217, VIT: 1523, SPD: 47, LUK: 1, Attack: 141189, Defense: 89091, Current HP: 1653, A Avg: 1176104, D Avg: 124727, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 381: HP: 1465, STR: 4224, VIT: 667, SPD: 51, LUK: 1, Attack: 141199, Defense: 86285, Current HP: 1465, A Avg: 1176187, D Avg: 120798, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 380: HP: 1206, STR: 6473, VIT: 909, SPD: 47, LUK: 1, Attack: 141201, Defense: 87710, Current HP: 1206, A Avg: 1176204, D Avg: 122793, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 379: HP: 1272, STR: 4227, VIT: 891, SPD: 51, LUK: 1, Attack: 141204, Defense: 85729, Current HP: 1272, A Avg: 1176229, D Avg: 120020, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 378: HP: 1159, STR: 6485, VIT: 682, SPD: 60, LUK: 1, Attack: 141219, Defense: 84818, Current HP: 1159, A Avg: 1176354, D Avg: 118745, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 377: HP: 1301, STR: 4237, VIT: 429, SPD: 47, LUK: 2, Attack: 141219, Defense: 85657, Current HP: 1301, A Avg: 1176354, D Avg: 119919, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 376: HP: 1408, STR: 4240, VIT: 377, SPD: 54, LUK: 1, Attack: 141223, Defense: 84100, Current HP: 1408, A Avg: 1176387, D Avg: 117739, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 375: HP: 1408, STR: 4240, VIT: 377, SPD: 54, LUK: 1, Attack: 141223, Defense: 84110, Current HP: 1408, A Avg: 1176387, D Avg: 117753, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 374: HP: 1343, STR: 4240, VIT: 406, SPD: 54, LUK: 1, Attack: 141223, Defense: 84275, Current HP: 1343, A Avg: 1176387, D Avg: 117984, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 373: HP: 1343, STR: 4240, VIT: 413, SPD: 54, LUK: 1, Attack: 141223, Defense: 84217, Current HP: 1343, A Avg: 1176387, D Avg: 117903, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 372: HP: 1343, STR: 4240, VIT: 463, SPD: 54, LUK: 1, Attack: 141223, Defense: 84326, Current HP: 1343, A Avg: 1176387, D Avg: 118056, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 371: HP: 1343, STR: 4240, VIT: 486, SPD: 54, LUK: 1, Attack: 141223, Defense: 84375, Current HP: 1343, A Avg: 1176387, D Avg: 118124, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 370: HP: 1408, STR: 4240, VIT: 520, SPD: 54, LUK: 1, Attack: 141223, Defense: 84396, Current HP: 1408, A Avg: 1176387, D Avg: 118154, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 369: HP: 1669, STR: 4240, VIT: 600, SPD: 54, LUK: 1, Attack: 141223, Defense: 84437, Current HP: 1669, A Avg: 1176387, D Avg: 118211, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 368: HP: 1474, STR: 4240, VIT: 455, SPD: 54, LUK: 1, Attack: 141223, Defense: 84227, Current HP: 1474, A Avg: 1176387, D Avg: 117917, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 367: HP: 1518, STR: 4240, VIT: 520, SPD: 54, LUK: 1, Attack: 141223, Defense: 84539, Current HP: 1518, A Avg: 1176387, D Avg: 118354, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 366: HP: 1427, STR: 4240, VIT: 475, SPD: 54, LUK: 1, Attack: 141223, Defense: 84403, Current HP: 1427, A Avg: 1176387, D Avg: 118164, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 365: HP: 1964, STR: 4240, VIT: 730, SPD: 54, LUK: 1, Attack: 141223, Defense: 85292, Current HP: 1964, A Avg: 1176387, D Avg: 119408, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 364: HP: 1873, STR: 4240, VIT: 463, SPD: 54, LUK: 1, Attack: 141223, Defense: 84391, Current HP: 1873, A Avg: 1176387, D Avg: 118147, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 363: HP: 1408, STR: 4240, VIT: 1180, SPD: 54, LUK: 1, Attack: 141223, Defense: 87968, Current HP: 1408, A Avg: 1176387, D Avg: 123155, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 362: HP: 3307, STR: 4240, VIT: 394, SPD: 54, LUK: 1, Attack: 141223, Defense: 86311, Current HP: 3307, A Avg: 1176387, D Avg: 120835, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 361: HP: 2182, STR: 4240, VIT: 819, SPD: 54, LUK: 1, Attack: 141223, Defense: 85553, Current HP: 2182, A Avg: 1176387, D Avg: 119774, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 360: HP: 1881, STR: 4240, VIT: 730, SPD: 54, LUK: 1, Attack: 141223, Defense: 86205, Current HP: 1881, A Avg: 1176387, D Avg: 120686, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 359: HP: 1553, STR: 4240, VIT: 1083, SPD: 54, LUK: 1, Attack: 141223, Defense: 86051, Current HP: 1553, A Avg: 1176387, D Avg: 120471, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 358: HP: 1469, STR: 4240, VIT: 1196, SPD: 54, LUK: 1, Attack: 141223, Defense: 88036, Current HP: 1469, A Avg: 1176387, D Avg: 123250, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 357: HP: 2365, STR: 4240, VIT: 971, SPD: 54, LUK: 1, Attack: 141223, Defense: 88396, Current HP: 2365, A Avg: 1176387, D Avg: 123754, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 356: HP: 1343, STR: 4240, VIT: 377, SPD: 54, LUK: 1, Attack: 141223, Defense: 87166, Current HP: 1343, A Avg: 1176387, D Avg: 122032, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 355: HP: 1343, STR: 4240, VIT: 1697, SPD: 54, LUK: 1, Attack: 141223, Defense: 91475, Current HP: 1343, A Avg: 1176387, D Avg: 128064, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 354: HP: 1868, STR: 4240, VIT: 2353, SPD: 54, LUK: 1, Attack: 141223, Defense: 89141, Current HP: 1868, A Avg: 1176387, D Avg: 124797, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 353: HP: 1658, STR: 4240, VIT: 928, SPD: 57, LUK: 1, Attack: 141223, Defense: 86806, Current HP: 1658, A Avg: 1176387, D Avg: 121528, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 352: HP: 2326, STR: 4240, VIT: 926, SPD: 54, LUK: 1, Attack: 141223, Defense: 87142, Current HP: 2326, A Avg: 1176387, D Avg: 121998, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 351: HP: 1848, STR: 4240, VIT: 1096, SPD: 54, LUK: 1, Attack: 141223, Defense: 88131, Current HP: 1848, A Avg: 1176387, D Avg: 123383, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 350: HP: 1408, STR: 4240, VIT: 1169, SPD: 54, LUK: 1, Attack: 141223, Defense: 88217, Current HP: 1408, A Avg: 1176387, D Avg: 123503, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 349: HP: 3021, STR: 6322, VIT: 3114, SPD: 47, LUK: 1, Attack: 141225, Defense: 90942, Current HP: 3021, A Avg: 1176404, D Avg: 127318, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 348: HP: 1553, STR: 1978, VIT: 286, SPD: 54, LUK: 1, Attack: 141247, Defense: 84474, Current HP: 1553, A Avg: 1176587, D Avg: 118263, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 347: HP: 1430, STR: 4259, VIT: 571, SPD: 51, LUK: 1, Attack: 141252, Defense: 85435, Current HP: 1430, A Avg: 1176629, D Avg: 119608, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 346: HP: 1350, STR: 4259, VIT: 617, SPD: 54, LUK: 1, Attack: 141252, Defense: 85039, Current HP: 1350, A Avg: 1176629, D Avg: 119054, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 345: HP: 1738, STR: 4269, VIT: 242, SPD: 51, LUK: 1, Attack: 141267, Defense: 87030, Current HP: 1738, A Avg: 1176754, D Avg: 121841, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 344: HP: 2639, STR: 4269, VIT: 174, SPD: 51, LUK: 1, Attack: 141267, Defense: 86962, Current HP: 2639, A Avg: 1176754, D Avg: 121746, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 343: HP: 1767, STR: 4269, VIT: 174, SPD: 90, LUK: 1, Attack: 141267, Defense: 86962, Current HP: 1767, A Avg: 1176754, D Avg: 121746, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 342: HP: 2222, STR: 4269, VIT: 273, SPD: 51, LUK: 1, Attack: 141267, Defense: 87061, Current HP: 2222, A Avg: 1176754, D Avg: 121885, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 341: HP: 1007, STR: 4272, VIT: 255, SPD: 47, LUK: 1, Attack: 141271, Defense: 84118, Current HP: 1007, A Avg: 1176787, D Avg: 117765, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 340: HP: 1102, STR: 4272, VIT: 396, SPD: 47, LUK: 1, Attack: 141271, Defense: 84259, Current HP: 1102, A Avg: 1176787, D Avg: 117962, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 339: HP: 1102, STR: 4272, VIT: 275, SPD: 47, LUK: 1, Attack: 141271, Defense: 84138, Current HP: 1102, A Avg: 1176787, D Avg: 117793, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 338: HP: 1610, STR: 4273, VIT: 612, SPD: 54, LUK: 1, Attack: 141273, Defense: 84553, Current HP: 1610, A Avg: 1176804, D Avg: 118374, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 337: HP: 1729, STR: 4279, VIT: 242, SPD: 51, LUK: 1, Attack: 141282, Defense: 87030, Current HP: 1729, A Avg: 1176879, D Avg: 121841, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 336: HP: 1729, STR: 4279, VIT: 273, SPD: 51, LUK: 1, Attack: 141282, Defense: 87061, Current HP: 1729, A Avg: 1176879, D Avg: 121885, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 335: HP: 2784, STR: 4279, VIT: 195, SPD: 51, LUK: 1, Attack: 141282, Defense: 86983, Current HP: 2784, A Avg: 1176879, D Avg: 121776, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 334: HP: 1196, STR: 4280, VIT: 417, SPD: 51, LUK: 1, Attack: 141283, Defense: 84917, Current HP: 1196, A Avg: 1176887, D Avg: 118883, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 333: HP: 2061, STR: 4286, VIT: 922, SPD: 47, LUK: 1, Attack: 141292, Defense: 84811, Current HP: 2061, A Avg: 1176962, D Avg: 118735, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 332: HP: 665, STR: 6535, VIT: 122, SPD: 77, LUK: 1, Attack: 141294, Defense: 87950, Current HP: 665, A Avg: 1176979, D Avg: 123129, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 331: HP: 1748, STR: 4290, VIT: 184, SPD: 51, LUK: 2, Attack: 141298, Defense: 86972, Current HP: 1748, A Avg: 1177012, D Avg: 121760, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 330: HP: 1240, STR: 2019, VIT: 193, SPD: 54, LUK: 1, Attack: 141308, Defense: 84537, Current HP: 1240, A Avg: 1177095, D Avg: 118351, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 329: HP: 1539, STR: 8666, VIT: 682, SPD: 51, LUK: 1, Attack: 141309, Defense: 87470, Current HP: 1539, A Avg: 1177103, D Avg: 122457, [Zodiac[184, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 328: HP: 1026, STR: 4315, VIT: 607, SPD: 47, LUK: 1, Attack: 141336, Defense: 85198, Current HP: 1026, A Avg: 1177328, D Avg: 119277, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 327: HP: 1121, STR: 4315, VIT: 749, SPD: 47, LUK: 1, Attack: 141336, Defense: 85340, Current HP: 1121, A Avg: 1177328, D Avg: 119475, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 326: HP: 1121, STR: 4315, VIT: 628, SPD: 47, LUK: 1, Attack: 141336, Defense: 85219, Current HP: 1121, A Avg: 1177328, D Avg: 119306, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
