Rank 1000: HP: 1406, STR: 551, VIT: 522, SPD: 64, LUK: 1, Attack: 139106, Defense: 87440, Current HP: 1406, A Avg: 1158752, D Avg: 122415, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 378: HP: 1280, STR: 3846, VIT: 459, SPD: 42, LUK: 1, Attack: 140632, Defense: 84699, Current HP: 1280, A Avg: 1171464, D Avg: 118578, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 377: HP: 2340, STR: 3850, VIT: 1309, SPD: 39, LUK: 1, Attack: 140638, Defense: 87421, Current HP: 2340, A Avg: 1171514, D Avg: 122389, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 376: HP: 960, STR: 3854, VIT: 384, SPD: 42, LUK: 1, Attack: 140644, Defense: 84390, Current HP: 960, A Avg: 1171564, D Avg: 118145, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 375: HP: 940, STR: 3854, VIT: 2879, SPD: 42, LUK: 1, Attack: 140644, Defense: 88549, Current HP: 940, A Avg: 1171564, D Avg: 123968, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 374: HP: 1140, STR: 1584, VIT: 182, SPD: 42, LUK: 1, Attack: 140656, Defense: 84370, Current HP: 1140, A Avg: 1171664, D Avg: 118117, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 373: HP: 1995, STR: 1588, VIT: 891, SPD: 39, LUK: 1, Attack: 140662, Defense: 86119, Current HP: 1995, A Avg: 1171714, D Avg: 120566, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 372: HP: 1159, STR: 6119, VIT: 91, SPD: 42, LUK: 1, Attack: 140670, Defense: 86879, Current HP: 1159, A Avg: 1171781, D Avg: 121630, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 371: HP: 1254, STR: 6119, VIT: 211, SPD: 42, LUK: 1, Attack: 140670, Defense: 86999, Current HP: 1254, A Avg: 1171781, D Avg: 121798, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 370: HP: 1254, STR: 6119, VIT: 112, SPD: 42, LUK: 1, Attack: 140670, Defense: 86900, Current HP: 1254, A Avg: 1171781, D Avg: 121659, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 369: HP: 1919, STR: 3877, VIT: 1562, SPD: 39, LUK: 1, Attack: 140679, Defense: 86556, Current HP: 1919, A Avg: 1171856, D Avg: 121178, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 368: HP: 1298, STR: 3894, VIT: 332, SPD: 45, LUK: 1, Attack: 140704, Defense: 84055, Current HP: 1298, A Avg: 1172064, D Avg: 117676, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 367: HP: 1298, STR: 3894, VIT: 332, SPD: 45, LUK: 1, Attack: 140704, Defense: 84065, Current HP: 1298, A Avg: 1172064, D Avg: 117690, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 366: HP: 1238, STR: 3894, VIT: 358, SPD: 45, LUK: 1, Attack: 140704, Defense: 84227, Current HP: 1238, A Avg: 1172064, D Avg: 117917, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 365: HP: 1238, STR: 3894, VIT: 365, SPD: 45, LUK: 1, Attack: 140704, Defense: 84169, Current HP: 1238, A Avg: 1172064, D Avg: 117836, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 364: HP: 1238, STR: 3894, VIT: 403, SPD: 45, LUK: 1, Attack: 140704, Defense: 84266, Current HP: 1238, A Avg: 1172064, D Avg: 117972, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 363: HP: 1238, STR: 3894, VIT: 427, SPD: 45, LUK: 1, Attack: 140704, Defense: 84316, Current HP: 1238, A Avg: 1172064, D Avg: 118042, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 362: HP: 1298, STR: 3894, VIT: 452, SPD: 45, LUK: 1, Attack: 140704, Defense: 84328, Current HP: 1298, A Avg: 1172064, D Avg: 118059, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 361: HP: 1511, STR: 3894, VIT: 517, SPD: 45, LUK: 1, Attack: 140704, Defense: 84354, Current HP: 1511, A Avg: 1172064, D Avg: 118095, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 360: HP: 1364, STR: 3894, VIT: 398, SPD: 45, LUK: 1, Attack: 140704, Defense: 84170, Current HP: 1364, A Avg: 1172064, D Avg: 117837, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 359: HP: 1408, STR: 3894, VIT: 452, SPD: 45, LUK: 1, Attack: 140704, Defense: 84471, Current HP: 1408, A Avg: 1172064, D Avg: 118259, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 358: HP: 1322, STR: 3894, VIT: 415, SPD: 45, LUK: 1, Attack: 140704, Defense: 84343, Current HP: 1322, A Avg: 1172064, D Avg: 118080, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 357: HP: 1777, STR: 3894, VIT: 627, SPD: 45, LUK: 1, Attack: 140704, Defense: 85189, Current HP: 1777, A Avg: 1172064, D Avg: 119264, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 356: HP: 1684, STR: 3894, VIT: 403, SPD: 45, LUK: 1, Attack: 140704, Defense: 84331, Current HP: 1684, A Avg: 1172064, D Avg: 118063, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 355: HP: 1298, STR: 3894, VIT: 1055, SPD: 45, LUK: 1, Attack: 140704, Defense: 87843, Current HP: 1298, A Avg: 1172064, D Avg: 122980, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 354: HP: 3044, STR: 3894, VIT: 346, SPD: 45, LUK: 1, Attack: 140704, Defense: 86263, Current HP: 3044, A Avg: 1172064, D Avg: 120768, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 353: HP: 1984, STR: 3894, VIT: 705, SPD: 45, LUK: 1, Attack: 140704, Defense: 85439, Current HP: 1984, A Avg: 1172064, D Avg: 119614, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 352: HP: 1716, STR: 3894, VIT: 627, SPD: 45, LUK: 1, Attack: 140704, Defense: 86102, Current HP: 1716, A Avg: 1172064, D Avg: 120542, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 351: HP: 1448, STR: 3894, VIT: 916, SPD: 45, LUK: 1, Attack: 140704, Defense: 85884, Current HP: 1448, A Avg: 1172064, D Avg: 120237, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 350: HP: 1364, STR: 3894, VIT: 1037, SPD: 45, LUK: 1, Attack: 140704, Defense: 87877, Current HP: 1364, A Avg: 1172064, D Avg: 123027, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 349: HP: 2090, STR: 3894, VIT: 823, SPD: 45, LUK: 1, Attack: 140704, Defense: 88248, Current HP: 2090, A Avg: 1172064, D Avg: 123547, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 348: HP: 1238, STR: 3894, VIT: 332, SPD: 45, LUK: 1, Attack: 140704, Defense: 87121, Current HP: 1238, A Avg: 1172064, D Avg: 121969, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 347: HP: 1238, STR: 3894, VIT: 1424, SPD: 45, LUK: 1, Attack: 140704, Defense: 91202, Current HP: 1238, A Avg: 1172064, D Avg: 127682, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 346: HP: 1763, STR: 3894, VIT: 2009, SPD: 45, LUK: 1, Attack: 140704, Defense: 88797, Current HP: 1763, A Avg: 1172064, D Avg: 124315, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 345: HP: 1553, STR: 3894, VIT: 791, SPD: 47, LUK: 1, Attack: 140704, Defense: 86669, Current HP: 1553, A Avg: 1172064, D Avg: 121336, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 344: HP: 2095, STR: 3894, VIT: 807, SPD: 45, LUK: 1, Attack: 140704, Defense: 87023, Current HP: 2095, A Avg: 1172064, D Avg: 121832, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 343: HP: 1738, STR: 3894, VIT: 1005, SPD: 45, LUK: 1, Attack: 140704, Defense: 88040, Current HP: 1738, A Avg: 1172064, D Avg: 123255, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 342: HP: 1298, STR: 3894, VIT: 987, SPD: 45, LUK: 1, Attack: 140704, Defense: 88035, Current HP: 1298, A Avg: 1172064, D Avg: 123248, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 341: HP: 1349, STR: 1621, VIT: 436, SPD: 39, LUK: 1, Attack: 140711, Defense: 85664, Current HP: 1349, A Avg: 1172122, D Avg: 119929, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 340: HP: 513, STR: 6149, VIT: 70, SPD: 42, LUK: 1, Attack: 140715, Defense: 84206, Current HP: 513, A Avg: 1172155, D Avg: 117888, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 339: HP: 1297, STR: 3904, VIT: 591, SPD: 42, LUK: 1, Attack: 140719, Defense: 86209, Current HP: 1297, A Avg: 1172189, D Avg: 120692, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 338: HP: 1132, STR: 3907, VIT: 800, SPD: 42, LUK: 1, Attack: 140724, Defense: 85638, Current HP: 1132, A Avg: 1172230, D Avg: 119893, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 337: HP: 1083, STR: 1630, VIT: 70, SPD: 42, LUK: 2, Attack: 140725, Defense: 84414, Current HP: 1083, A Avg: 1172239, D Avg: 118179, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 336: HP: 3842, STR: 5936, VIT: 1333, SPD: 45, LUK: 1, Attack: 140727, Defense: 89161, Current HP: 3842, A Avg: 1172255, D Avg: 124825, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 335: HP: 2641, STR: 5993, VIT: 1514, SPD: 42, LUK: 1, Attack: 140731, Defense: 88302, Current HP: 2641, A Avg: 1172289, D Avg: 123622, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 334: HP: 1548, STR: 3922, VIT: 227, SPD: 42, LUK: 1, Attack: 140746, Defense: 87015, Current HP: 1548, A Avg: 1172414, D Avg: 121820, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 333: HP: 2349, STR: 3922, VIT: 163, SPD: 42, LUK: 1, Attack: 140746, Defense: 86951, Current HP: 2349, A Avg: 1172414, D Avg: 121731, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 332: HP: 1577, STR: 3922, VIT: 163, SPD: 75, LUK: 1, Attack: 140746, Defense: 86951, Current HP: 1577, A Avg: 1172414, D Avg: 121731, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 331: HP: 2002, STR: 3922, VIT: 258, SPD: 42, LUK: 1, Attack: 140746, Defense: 87046, Current HP: 2002, A Avg: 1172414, D Avg: 121864, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 330: HP: 1474, STR: 3927, VIT: 529, SPD: 45, LUK: 1, Attack: 140754, Defense: 84470, Current HP: 1474, A Avg: 1172480, D Avg: 118257, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 329: HP: 1463, STR: 3929, VIT: 1336, SPD: 39, LUK: 1, Attack: 140757, Defense: 88904, Current HP: 1463, A Avg: 1172505, D Avg: 124465, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 328: HP: 1558, STR: 3929, VIT: 1456, SPD: 39, LUK: 1, Attack: 140757, Defense: 89024, Current HP: 1558, A Avg: 1172505, D Avg: 124633, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 327: HP: 1558, STR: 3929, VIT: 1357, SPD: 39, LUK: 1, Attack: 140757, Defense: 88925, Current HP: 1558, A Avg: 1172505, D Avg: 124494, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 326: HP: 1539, STR: 3933, VIT: 227, SPD: 42, LUK: 1, Attack: 140763, Defense: 87015, Current HP: 1539, A Avg: 1172555, D Avg: 121820, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 325: HP: 1539, STR: 3933, VIT: 258, SPD: 42, LUK: 1, Attack: 140763, Defense: 87046, Current HP: 1539, A Avg: 1172555, D Avg: 121864, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 324: HP: 2494, STR: 3933, VIT: 184, SPD: 42, LUK: 1, Attack: 140763, Defense: 86972, Current HP: 2494, A Avg: 1172555, D Avg: 121760, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 323: HP: 1824, STR: 3936, VIT: 845, SPD: 39, LUK: 1, Attack: 140767, Defense: 84734, Current HP: 1824, A Avg: 1172589, D Avg: 118627, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 322: HP: 912, STR: 3936, VIT: 234, SPD: 39, LUK: 1, Attack: 140767, Defense: 84097, Current HP: 912, A Avg: 1172589, D Avg: 117735, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 321: HP: 1007, STR: 3936, VIT: 354, SPD: 39, LUK: 1, Attack: 140767, Defense: 84217, Current HP: 1007, A Avg: 1172589, D Avg: 117903, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 320: HP: 1007, STR: 3936, VIT: 255, SPD: 39, LUK: 1, Attack: 140767, Defense: 84118, Current HP: 1007, A Avg: 1172589, D Avg: 117765, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 319: HP: 1280, STR: 3939, VIT: 514, SPD: 42, LUK: 1, Attack: 140772, Defense: 85378, Current HP: 1280, A Avg: 1172630, D Avg: 119529, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 318: HP: 1200, STR: 3939, VIT: 552, SPD: 45, LUK: 1, Attack: 140772, Defense: 84974, Current HP: 1200, A Avg: 1172630, D Avg: 118963, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 317: HP: 1083, STR: 1664, VIT: 70, SPD: 39, LUK: 1, Attack: 140776, Defense: 84258, Current HP: 1083, A Avg: 1172664, D Avg: 117961, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 316: HP: 931, STR: 3943, VIT: 535, SPD: 39, LUK: 1, Attack: 140778, Defense: 85126, Current HP: 931, A Avg: 1172680, D Avg: 119176, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 315: HP: 1026, STR: 3943, VIT: 655, SPD: 39, LUK: 1, Attack: 140778, Defense: 85246, Current HP: 1026, A Avg: 1172680, D Avg: 119344, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 314: HP: 1026, STR: 3943, VIT: 556, SPD: 39, LUK: 1, Attack: 140778, Defense: 85147, Current HP: 1026, A Avg: 1172680, D Avg: 119205, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 313: HP: 1159, STR: 3943, VIT: 585, SPD: 39, LUK: 1, Attack: 140778, Defense: 87503, Current HP: 1159, A Avg: 1172680, D Avg: 122504, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 312: HP: 1254, STR: 3943, VIT: 705, SPD: 39, LUK: 1, Attack: 140778, Defense: 87623, Current HP: 1254, A Avg: 1172680, D Avg: 122672, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 311: HP: 1254, STR: 3943, VIT: 605, SPD: 39, LUK: 1, Attack: 140778, Defense: 87523, Current HP: 1254, A Avg: 1172680, D Avg: 122532, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 310: HP: 1558, STR: 3943, VIT: 174, SPD: 42, LUK: 2, Attack: 140778, Defense: 86962, Current HP: 1558, A Avg: 1172680, D Avg: 121746, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 309: HP: 1738, STR: 1667, VIT: 104, SPD: 42, LUK: 1, Attack: 140780, Defense: 86892, Current HP: 1738, A Avg: 1172697, D Avg: 121648, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 308: HP: 2639, STR: 1667, VIT: 80, SPD: 42, LUK: 1, Attack: 140780, Defense: 86868, Current HP: 2639, A Avg: 1172697, D Avg: 121615, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 307: HP: 1767, STR: 1667, VIT: 80, SPD: 75, LUK: 1, Attack: 140780, Defense: 86868, Current HP: 1767, A Avg: 1172697, D Avg: 121615, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 306: HP: 1748, STR: 1667, VIT: 91, SPD: 67, LUK: 1, Attack: 140780, Defense: 86879, Current HP: 1748, A Avg: 1172697, D Avg: 121630, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 305: HP: 2222, STR: 1667, VIT: 135, SPD: 42, LUK: 1, Attack: 140780, Defense: 86923, Current HP: 2222, A Avg: 1172697, D Avg: 121692, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 304: HP: 1786, STR: 1667, VIT: 112, SPD: 67, LUK: 1, Attack: 140780, Defense: 86900, Current HP: 1786, A Avg: 1172697, D Avg: 121659, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 303: HP: 1448, STR: 1672, VIT: 241, SPD: 45, LUK: 1, Attack: 140788, Defense: 84429, Current HP: 1448, A Avg: 1172764, D Avg: 118200, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 302: HP: 1729, STR: 1677, VIT: 135, SPD: 42, LUK: 1, Attack: 140795, Defense: 86923, Current HP: 1729, A Avg: 1172822, D Avg: 121692, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 301: HP: 2784, STR: 1677, VIT: 101, SPD: 42, LUK: 1, Attack: 140795, Defense: 86889, Current HP: 2784, A Avg: 1172822, D Avg: 121644, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 300: HP: 1732, STR: 3962, VIT: 860, SPD: 39, LUK: 1, Attack: 140806, Defense: 84866, Current HP: 1732, A Avg: 1172913, D Avg: 118812, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 299: HP: 1076, STR: 3966, VIT: 384, SPD: 42, LUK: 1, Attack: 140812, Defense: 84884, Current HP: 1076, A Avg: 1172963, D Avg: 118837, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 298: HP: 1083, STR: 1692, VIT: 91, SPD: 42, LUK: 1, Attack: 140818, Defense: 84435, Current HP: 1083, A Avg: 1173013, D Avg: 118208, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 297: HP: 1178, STR: 1692, VIT: 211, SPD: 42, LUK: 1, Attack: 140818, Defense: 84555, Current HP: 1178, A Avg: 1173013, D Avg: 118376, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 296: HP: 1178, STR: 1692, VIT: 112, SPD: 42, LUK: 1, Attack: 140818, Defense: 84456, Current HP: 1178, A Avg: 1173013, D Avg: 118238, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 295: HP: 2623, STR: 3985, VIT: 163, SPD: 42, LUK: 1, Attack: 140841, Defense: 86951, Current HP: 2623, A Avg: 1173205, D Avg: 121731, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 294: HP: 1914, STR: 3985, VIT: 153, SPD: 42, LUK: 2, Attack: 140841, Defense: 86941, Current HP: 1914, A Avg: 1173205, D Avg: 121717, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 293: HP: 912, STR: 3985, VIT: 174, SPD: 67, LUK: 1, Attack: 140841, Defense: 84310, Current HP: 912, A Avg: 1173205, D Avg: 118033, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 292: HP: 1280, STR: 3987, VIT: 855, SPD: 42, LUK: 1, Attack: 140844, Defense: 87656, Current HP: 1280, A Avg: 1173230, D Avg: 122718, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 291: HP: 1238, STR: 3989, VIT: 452, SPD: 47, LUK: 1, Attack: 140847, Defense: 84477, Current HP: 1238, A Avg: 1173255, D Avg: 118267, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 290: HP: 1805, STR: 1713, VIT: 979, SPD: 47, LUK: 1, Attack: 140849, Defense: 87897, Current HP: 1805, A Avg: 1173272, D Avg: 123055, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 289: HP: 1892, STR: 3994, VIT: 332, SPD: 42, LUK: 1, Attack: 140854, Defense: 87120, Current HP: 1892, A Avg: 1173313, D Avg: 121967, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 288: HP: 1595, STR: 4006, VIT: 532, SPD: 45, LUK: 1, Attack: 140872, Defense: 84772, Current HP: 1595, A Avg: 1173463, D Avg: 118680, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 287: HP: 532, STR: 6255, VIT: 91, SPD: 64, LUK: 1, Attack: 140874, Defense: 87919, Current HP: 532, A Avg: 1173480, D Avg: 123086, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 286: HP: 2943, STR: 1730, VIT: 80, SPD: 42, LUK: 1, Attack: 140875, Defense: 86868, Current HP: 2943, A Avg: 1173488, D Avg: 121615, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 285: HP: 2134, STR: 1730, VIT: 70, SPD: 42, LUK: 2, Attack: 140875, Defense: 86858, Current HP: 2134, A Avg: 1173488, D Avg: 121601, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
