Rank 000 - [2584, 59, White Point] - HP: 173151, STR: 100858, VIT: 96, SPD: 2, LUK: 2, Attack: 186502, Defense: 84024, Current HP: 0, A Avg: 234992, D Avg: 84024, [Gladius[162, 130, 130, 130], Tower Shield[213, 130, 230, 230], Marriage Ring[321, 230, 630, 630]]
Rank 238 - [2584, 59, White Point] - HP: 175, STR: 262469, VIT: 35, SPD: 2, LUK: 2, Attack: 347512, Defense: 87083, Current HP: 0, A Avg: 660272, D Avg: 87083, [White Snake[160, 230, 230, 230], Ghost shield[251, 230, 630, 66], Black Box[323, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 475, STR: 262674, VIT: 161, SPD: 2, LUK: 2, Attack: 347717, Defense: 86273, Current HP: 0, A Avg: 660662, D Avg: 86273, [White Snake[160, 230, 230, 230], Goblin Hand[250, 230, 630, 66], Black Box[323, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 216, STR: 243352, VIT: 73, SPD: 2, LUK: 2, Attack: 328008, Defense: 84079, Current HP: 0, A Avg: 623215, D Avg: 84079, [Penetra[161, 230, 230, 230], Wings of Beast[210, 230, 630, 66], Mobius Ring[316, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 216, STR: 236947, VIT: 66, SPD: 2, LUK: 2, Attack: 321603, Defense: 83903, Current HP: 0, A Avg: 611045, D Avg: 83903, [Penetra[161, 230, 230, 230], Emerald Shield[209, 230, 630, 66], Mobius Ring[316, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 325, STR: 236947, VIT: 83, SPD: 2, LUK: 2, Attack: 321603, Defense: 84645, Current HP: 0, A Avg: 611045, D Avg: 84645, [Penetra[161, 230, 230, 230], Slime Shield[221, 230, 630, 66], Mobius Ring[316, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 216, STR: 237003, VIT: 83, SPD: 2, LUK: 2, Attack: 321659, Defense: 84505, Current HP: 0, A Avg: 611152, D Avg: 84505, [Penetra[161, 230, 230, 230], Superconducting Barrier[220, 230, 630, 66], Mobius Ring[316, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 500, STR: 236947, VIT: 104, SPD: 2, LUK: 2, Attack: 321603, Defense: 84838, Current HP: 0, A Avg: 611045, D Avg: 84838, [Penetra[161, 230, 230, 230], Slafield[232, 230, 630, 66], Mobius Ring[316, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 1392, STR: 236947, VIT: 66, SPD: 2, LUK: 2, Attack: 321603, Defense: 85983, Current HP: 0, A Avg: 611045, D Avg: 85983, [Penetra[161, 230, 230, 230], Frying Pan[231, 230, 630, 66], Mobius Ring[316, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 237236, VIT: 31, SPD: 2, LUK: 2, Attack: 322880, Defense: 83764, Current HP: 0, A Avg: 613472, D Avg: 83764, [Gladius[162, 230, 230, 230], High Pot Lid[202, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 237236, VIT: 31, SPD: 2, LUK: 2, Attack: 322880, Defense: 83754, Current HP: 0, A Avg: 613472, D Avg: 83754, [Gladius[162, 230, 230, 230], Pot Lid[201, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 192, STR: 237236, VIT: 44, SPD: 2, LUK: 2, Attack: 322880, Defense: 83972, Current HP: 0, A Avg: 613472, D Avg: 83972, [Gladius[162, 230, 230, 230], Tower Shield[213, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 225, STR: 237236, VIT: 41, SPD: 2, LUK: 2, Attack: 322880, Defense: 84060, Current HP: 0, A Avg: 613472, D Avg: 84060, [Gladius[162, 230, 230, 230], Prism Shield[212, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 336, STR: 237236, VIT: 33, SPD: 2, LUK: 2, Attack: 322880, Defense: 85001, Current HP: 0, A Avg: 613472, D Avg: 85001, [Gladius[162, 230, 230, 230], Huge Shield[234, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 275, STR: 237236, VIT: 52, SPD: 2, LUK: 2, Attack: 322880, Defense: 85527, Current HP: 0, A Avg: 613472, D Avg: 85527, [Gladius[162, 230, 230, 230], Mist Shield[233, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 696, STR: 237236, VIT: 253, SPD: 2, LUK: 2, Attack: 322880, Defense: 87041, Current HP: 0, A Avg: 613472, D Avg: 87041, [Gladius[162, 230, 230, 230], Golem Shield[245, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 237236, VIT: 31, SPD: 2, LUK: 2, Attack: 322880, Defense: 89809, Current HP: 0, A Avg: 613472, D Avg: 89809, [Gladius[162, 230, 230, 230], Blank Shield[244, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 244408, VIT: 31, SPD: 2, LUK: 2, Attack: 330052, Defense: 87859, Current HP: 0, A Avg: 627098, D Avg: 87859, [Gladius[162, 230, 230, 230], Black Sword Breath[252, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 237236, VIT: 31, SPD: 2, LUK: 2, Attack: 322880, Defense: 87079, Current HP: 0, A Avg: 613472, D Avg: 87079, [Gladius[162, 230, 230, 230], Ghost shield[251, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 175, STR: 205056, VIT: 149, SPD: 2, LUK: 2, Attack: 289897, Defense: 84090, Current HP: 0, A Avg: 771126, D Avg: 84090, [Grand Slam[163, 230, 230, 230], Dragon's Scales[215, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 88, STR: 205036, VIT: 140, SPD: 2, LUK: 2, Attack: 289877, Defense: 85758, Current HP: 0, A Avg: 771072, D Avg: 85758, [Grand Slam[163, 230, 230, 230], Mask of the Grim Reaper[214, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 125, STR: 211629, VIT: 158, SPD: 2, LUK: 2, Attack: 296470, Defense: 85386, Current HP: 0, A Avg: 788610, D Avg: 85386, [Grand Slam[163, 230, 230, 230], Wave Motion Sword[226, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 75, STR: 211596, VIT: 132, SPD: 2, LUK: 2, Attack: 296437, Defense: 84320, Current HP: 0, A Avg: 788522, D Avg: 84320, [Grand Slam[163, 230, 230, 230], Dragon Sword[225, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 375, STR: 205024, VIT: 253, SPD: 2, LUK: 2, Attack: 289865, Defense: 86469, Current HP: 0, A Avg: 771040, D Avg: 86469, [Grand Slam[163, 230, 230, 230], King Shield[248, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 450, STR: 205024, VIT: 154, SPD: 2, LUK: 2, Attack: 289865, Defense: 86032, Current HP: 0, A Avg: 771040, D Avg: 86032, [Grand Slam[163, 230, 230, 230], Sticky thread shield[247, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 225, STR: 205024, VIT: 161, SPD: 2, LUK: 2, Attack: 289947, Defense: 84050, Current HP: 0, A Avg: 771259, D Avg: 84050, [Pangaea[164, 230, 230, 230], Large iron Shield[206, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 225, STR: 205024, VIT: 138, SPD: 2, LUK: 2, Attack: 289947, Defense: 84001, Current HP: 0, A Avg: 771259, D Avg: 84001, [Pangaea[164, 230, 230, 230], Titanium Shield[205, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 350, STR: 205072, VIT: 151, SPD: 2, LUK: 2, Attack: 289995, Defense: 85015, Current HP: 0, A Avg: 771386, D Avg: 85015, [Pangaea[164, 230, 230, 230], Dragon's Head[217, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 350, STR: 205056, VIT: 151, SPD: 2, LUK: 2, Attack: 289979, Defense: 84391, Current HP: 0, A Avg: 771344, D Avg: 84391, [Pangaea[164, 230, 230, 230], Dragon's Wings[216, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 725, STR: 205216, VIT: 483, SPD: 2, LUK: 2, Attack: 290139, Defense: 85477, Current HP: 0, A Avg: 771769, D Avg: 85477, [Pangaea[164, 230, 230, 230], Metalization[228, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 234, STR: 205024, VIT: 462, SPD: 2, LUK: 2, Attack: 289947, Defense: 87250, Current HP: 0, A Avg: 771259, D Avg: 87250, [Pangaea[164, 230, 230, 230], Energy Shield[227, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 546, STR: 205184, VIT: 264, SPD: 2, LUK: 2, Attack: 290107, Defense: 86376, Current HP: 0, A Avg: 771684, D Avg: 86376, [Pangaea[164, 230, 230, 230], Goblin Hand[250, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 754, STR: 205024, VIT: 572, SPD: 2, LUK: 2, Attack: 289947, Defense: 87607, Current HP: 0, A Avg: 771259, D Avg: 87607, [Pangaea[164, 230, 230, 230], Warrior's Shield[249, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 110, STR: 236870, VIT: 43, SPD: 2, LUK: 2, Attack: 320863, Defense: 85661, Current HP: 0, A Avg: 609639, D Avg: 85661, [Wooden Boomerang[167, 230, 230, 230], Mask of the Grim Reaper[214, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 192, STR: 236855, VIT: 48, SPD: 2, LUK: 2, Attack: 320848, Defense: 83976, Current HP: 0, A Avg: 609611, D Avg: 83976, [Wooden Boomerang[167, 230, 230, 230], Tower Shield[213, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 243447, VIT: 30, SPD: 2, LUK: 2, Attack: 327440, Defense: 84218, Current HP: 0, A Avg: 622136, D Avg: 84218, [Wooden Boomerang[167, 230, 230, 230], Dragon Sword[225, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 168, STR: 243314, VIT: 61, SPD: 2, LUK: 2, Attack: 327307, Defense: 84067, Current HP: 0, A Avg: 621883, D Avg: 84067, [Wooden Boomerang[167, 230, 230, 230], Small Dragon Sword[224, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 216, STR: 236877, VIT: 224, SPD: 2, LUK: 2, Attack: 320870, Defense: 87025, Current HP: 0, A Avg: 609653, D Avg: 87025, [Wooden Boomerang[167, 230, 230, 230], Riot[236, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 236874, VIT: 224, SPD: 2, LUK: 2, Attack: 320867, Defense: 85062, Current HP: 0, A Avg: 609647, D Avg: 85062, [Wooden Boomerang[167, 230, 230, 230], Bulletproof Shield[235, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 456, STR: 236855, VIT: 61, SPD: 2, LUK: 2, Attack: 320848, Defense: 85939, Current HP: 0, A Avg: 609611, D Avg: 85939, [Wooden Boomerang[167, 230, 230, 230], Sticky thread shield[247, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 243257, VIT: 30, SPD: 2, LUK: 2, Attack: 327250, Defense: 85700, Current HP: 0, A Avg: 621775, D Avg: 85700, [Wooden Boomerang[167, 230, 230, 230], Shield of Thousand[246, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 236899, VIT: 102, SPD: 2, LUK: 2, Attack: 321737, Defense: 83991, Current HP: 0, A Avg: 611300, D Avg: 83991, [Classic[168, 230, 230, 230], Large iron Shield[206, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 236899, VIT: 70, SPD: 2, LUK: 2, Attack: 321737, Defense: 83933, Current HP: 0, A Avg: 611300, D Avg: 83933, [Classic[168, 230, 230, 230], Titanium Shield[205, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 192, STR: 236936, VIT: 89, SPD: 2, LUK: 2, Attack: 321774, Defense: 84329, Current HP: 0, A Avg: 611370, D Avg: 84329, [Classic[168, 230, 230, 230], Dragon's Wings[216, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 168, STR: 236936, VIT: 86, SPD: 2, LUK: 2, Attack: 321774, Defense: 84027, Current HP: 0, A Avg: 611370, D Avg: 84027, [Classic[168, 230, 230, 230], Dragon's Scales[215, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 75, STR: 236899, VIT: 533, SPD: 2, LUK: 2, Attack: 321737, Defense: 87321, Current HP: 0, A Avg: 611300, D Avg: 87321, [Classic[168, 230, 230, 230], Energy Shield[227, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 120, STR: 243530, VIT: 105, SPD: 2, LUK: 2, Attack: 328368, Defense: 85333, Current HP: 0, A Avg: 623899, D Avg: 85333, [Classic[168, 230, 230, 230], Wave Motion Sword[226, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 238009, VIT: 68, SPD: 2, LUK: 2, Attack: 322847, Defense: 84412, Current HP: 0, A Avg: 613409, D Avg: 84412, [Classic[168, 230, 230, 230], V Magnum[238, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 237639, VIT: 68, SPD: 2, LUK: 2, Attack: 322477, Defense: 84204, Current HP: 0, A Avg: 612706, D Avg: 84204, [Classic[168, 230, 230, 230], Magnum[237, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 575, STR: 236899, VIT: 688, SPD: 2, LUK: 2, Attack: 321737, Defense: 87723, Current HP: 0, A Avg: 611300, D Avg: 87723, [Classic[168, 230, 230, 230], Warrior's Shield[249, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 360, STR: 236899, VIT: 230, SPD: 2, LUK: 2, Attack: 321737, Defense: 86446, Current HP: 0, A Avg: 611300, D Avg: 86446, [Classic[168, 230, 230, 230], King Shield[248, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 120, STR: 236929, VIT: 92, SPD: 2, LUK: 2, Attack: 325096, Defense: 84117, Current HP: 0, A Avg: 617682, D Avg: 84117, [Basic[169, 230, 230, 230], Conductive Barrier[208, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 125, STR: 236911, VIT: 92, SPD: 2, LUK: 2, Attack: 325078, Defense: 83968, Current HP: 0, A Avg: 617648, D Avg: 83968, [Basic[169, 230, 230, 230], Magic Shield[207, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 192, STR: 243428, VIT: 92, SPD: 2, LUK: 2, Attack: 331595, Defense: 83981, Current HP: 0, A Avg: 630030, D Avg: 83981, [Basic[169, 230, 230, 230], Small Lion[219, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 144, STR: 243428, VIT: 92, SPD: 2, LUK: 2, Attack: 331595, Defense: 83955, Current HP: 0, A Avg: 630030, D Avg: 83955, [Basic[169, 230, 230, 230], Small Sword[218, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 168, STR: 236911, VIT: 170, SPD: 2, LUK: 2, Attack: 325078, Defense: 87088, Current HP: 0, A Avg: 617648, D Avg: 87088, [Basic[169, 230, 230, 230], White Hole[230, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 168, STR: 236911, VIT: 170, SPD: 2, LUK: 2, Attack: 325078, Defense: 84761, Current HP: 0, A Avg: 617648, D Avg: 84761, [Basic[169, 230, 230, 230], Black Hole[229, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 125, STR: 236911, VIT: 77, SPD: 2, LUK: 2, Attack: 325078, Defense: 87502, Current HP: 0, A Avg: 617648, D Avg: 87502, [Basic[169, 230, 230, 230], Cloud Shield[241, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 264, STR: 236911, VIT: 294, SPD: 2, LUK: 2, Attack: 325078, Defense: 87134, Current HP: 0, A Avg: 617648, D Avg: 87134, [Basic[169, 230, 230, 230], Aurora Shield[240, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 125, STR: 236911, VIT: 77, SPD: 2, LUK: 2, Attack: 325078, Defense: 87125, Current HP: 0, A Avg: 617648, D Avg: 87125, [Basic[169, 230, 230, 230], Ghost shield[251, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 425, STR: 237096, VIT: 263, SPD: 2, LUK: 2, Attack: 325263, Defense: 86375, Current HP: 0, A Avg: 617999, D Avg: 86375, [Basic[169, 230, 230, 230], Goblin Hand[250, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 120, STR: 244074, VIT: 77, SPD: 2, LUK: 2, Attack: 332241, Defense: 87905, Current HP: 0, A Avg: 631257, D Avg: 87905, [Basic[169, 230, 230, 230], Black Sword Breath[252, 230, 630, 66], Silver Ring[302, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 350, STR: 211431, VIT: 143, SPD: 2, LUK: 2, Attack: 296399, Defense: 84149, Current HP: 0, A Avg: 788421, D Avg: 84149, [Cluster Bomb[170, 230, 230, 230], Wings of Beast[210, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 468, STR: 205024, VIT: 154, SPD: 2, LUK: 2, Attack: 289992, Defense: 84716, Current HP: 0, A Avg: 771378, D Avg: 84716, [Cluster Bomb[170, 230, 230, 230], Slime Shield[221, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 350, STR: 205072, VIT: 154, SPD: 2, LUK: 2, Attack: 290040, Defense: 84576, Current HP: 0, A Avg: 771506, D Avg: 84576, [Cluster Bomb[170, 230, 230, 230], Superconducting Barrier[220, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 1075, STR: 211761, VIT: 572, SPD: 2, LUK: 2, Attack: 296729, Defense: 88140, Current HP: 0, A Avg: 789299, D Avg: 88140, [Cluster Bomb[170, 230, 230, 230], Storm Wall[242, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 338, STR: 205024, VIT: 132, SPD: 2, LUK: 2, Attack: 289992, Defense: 87557, Current HP: 0, A Avg: 771378, D Avg: 87557, [Cluster Bomb[170, 230, 230, 230], Cloud Shield[241, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 858, STR: 205024, VIT: 132, SPD: 2, LUK: 2, Attack: 297210, Defense: 83855, Current HP: 0, A Avg: 790578, D Avg: 83855, [Big Bang[171, 230, 230, 230], Pot Lid[201, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 325, STR: 212091, VIT: 132, SPD: 2, LUK: 2, Attack: 297059, Defense: 87960, Current HP: 0, A Avg: 790176, D Avg: 87960, [Cluster Bomb[170, 230, 230, 230], Black Sword Breath[252, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 988, STR: 205024, VIT: 143, SPD: 2, LUK: 2, Attack: 297210, Defense: 84162, Current HP: 0, A Avg: 790578, D Avg: 84162, [Big Bang[171, 230, 230, 230], Prism Shield[212, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 936, STR: 205024, VIT: 143, SPD: 2, LUK: 2, Attack: 297210, Defense: 83915, Current HP: 0, A Avg: 790578, D Avg: 83915, [Big Bang[171, 230, 230, 230], Clear Shield[211, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 875, STR: 205024, VIT: 138, SPD: 2, LUK: 2, Attack: 297210, Defense: 84066, Current HP: 0, A Avg: 790578, D Avg: 84066, [Big Bang[171, 230, 230, 230], Hardwood Shield[223, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 875, STR: 211464, VIT: 143, SPD: 2, LUK: 2, Attack: 303650, Defense: 84643, Current HP: 0, A Avg: 807708, D Avg: 84643, [Big Bang[171, 230, 230, 230], Hard Wings of Beast[222, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 1450, STR: 205024, VIT: 368, SPD: 2, LUK: 2, Attack: 297210, Defense: 87156, Current HP: 0, A Avg: 790578, D Avg: 87156, [Big Bang[171, 230, 230, 230], Golem Shield[245, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 825, STR: 205024, VIT: 132, SPD: 2, LUK: 2, Attack: 297210, Defense: 89910, Current HP: 0, A Avg: 790578, D Avg: 89910, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 552, STR: 239671, VIT: 127, SPD: 2, LUK: 2, Attack: 329580, Defense: 83931, Current HP: 0, A Avg: 626202, D Avg: 83931, [Spectral Sword Shigure[172, 230, 230, 230], Iron Shield[204, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 552, STR: 239671, VIT: 121, SPD: 2, LUK: 2, Attack: 329580, Defense: 83990, Current HP: 0, A Avg: 626202, D Avg: 83990, [Spectral Sword Shigure[172, 230, 230, 230], Wooden Shield[203, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 585, STR: 239685, VIT: 113, SPD: 2, LUK: 2, Attack: 329594, Defense: 85731, Current HP: 0, A Avg: 626228, D Avg: 85731, [Spectral Sword Shigure[172, 230, 230, 230], Mask of the Grim Reaper[214, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 648, STR: 239671, VIT: 121, SPD: 2, LUK: 2, Attack: 329580, Defense: 84049, Current HP: 0, A Avg: 626202, D Avg: 84049, [Spectral Sword Shigure[172, 230, 230, 230], Tower Shield[213, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 552, STR: 246338, VIT: 104, SPD: 2, LUK: 2, Attack: 336247, Defense: 84292, Current HP: 0, A Avg: 638869, D Avg: 84292, [Spectral Sword Shigure[172, 230, 230, 230], Dragon Sword[225, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 624, STR: 246205, VIT: 125, SPD: 2, LUK: 2, Attack: 336114, Defense: 84131, Current HP: 0, A Avg: 638616, D Avg: 84131, [Spectral Sword Shigure[172, 230, 230, 230], Small Dragon Sword[224, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 672, STR: 239693, VIT: 242, SPD: 2, LUK: 2, Attack: 329602, Defense: 87043, Current HP: 0, A Avg: 626243, D Avg: 87043, [Spectral Sword Shigure[172, 230, 230, 230], Riot[236, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 552, STR: 239689, VIT: 242, SPD: 2, LUK: 2, Attack: 329598, Defense: 85080, Current HP: 0, A Avg: 626236, D Avg: 85080, [Spectral Sword Shigure[172, 230, 230, 230], Bulletproof Shield[235, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 912, STR: 239671, VIT: 125, SPD: 2, LUK: 2, Attack: 329580, Defense: 86003, Current HP: 0, A Avg: 626202, D Avg: 86003, [Spectral Sword Shigure[172, 230, 230, 230], Sticky thread shield[247, 230, 630, 66], Ring of power[314, 68, 803, 807]]
