Rank 40333: 285 - [11224, 6661, 414] - HP: 94163, STR: 180972, VIT: 894, SPD: 40, LUK: 1, Attack: 270881, Defense: 90672, Current HP: 94163, A Avg: 284425, D Avg: 90672, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 43046: 1667 - [12784, 4694, 821] - HP: 140563, STR: 92199, VIT: 76926, SPD: 40, LUK: 1, Attack: 182108, Defense: 164754, Current HP: 140563, A Avg: 195766, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 43056: 1317 - [13148, 3612, 1539] - HP: 186963, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 186963, A Avg: 191213, D Avg: 166984, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 43057: 8302 - [13419, 2800, 2080] - HP: 3268, STR: 140439, VIT: 129244, SPD: 40, LUK: 1, Attack: 226252, Defense: 219022, Current HP: 3268, A Avg: 282815, D Avg: 262826, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 68, 806]]
Rank 43058: 8272 - [13419, 2801, 2079] - HP: 3268, STR: 140439, VIT: 129244, SPD: 40, LUK: 1, Attack: 226252, Defense: 219022, Current HP: 3268, A Avg: 285077, D Avg: 262826, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 67, 806]]
Rank 43061: 1498 - [13076, 3833, 1390] - HP: 140853, STR: 137825, VIT: 62, SPD: 40, LUK: 1, Attack: 230011, Defense: 87890, Current HP: 140853, A Avg: 241511, D Avg: 105468, [Big Bang[171, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 43062: 8342 - [13482, 2616, 2201] - HP: 3268, STR: 140439, VIT: 129244, SPD: 40, LUK: 1, Attack: 226252, Defense: 219022, Current HP: 3268, A Avg: 237564, D Avg: 306630, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 806, 807]]
Rank 43063: 1918 - [12700, 4963, 636] - HP: 94453, STR: 137825, VIT: 25662, SPD: 40, LUK: 1, Attack: 230011, Defense: 113490, Current HP: 94453, A Avg: 241511, D Avg: 136188, [Big Bang[171, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 43079: 383 - [12519, 5522, 258] - HP: 31502, STR: 182483, VIT: 52038, SPD: 40, LUK: 2, Attack: 274669, Defense: 141816, Current HP: 31502, A Avg: 288402, D Avg: 141816, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 43080: 2416 - [12668, 5076, 555] - HP: 32072, STR: 128288, VIT: 77766, SPD: 40, LUK: 2, Attack: 220474, Defense: 165334, Current HP: 32072, A Avg: 231497, D Avg: 165334, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 43080: 2466 - [12668, 5076, 555] - HP: 32072, STR: 128288, VIT: 77766, SPD: 40, LUK: 2, Attack: 220474, Defense: 165334, Current HP: 32072, A Avg: 231497, D Avg: 165334, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 43098: 385 - [12622, 5232, 445] - HP: 47763, STR: 155372, VIT: 52094, SPD: 40, LUK: 1, Attack: 245281, Defense: 141872, Current HP: 47763, A Avg: 257545, D Avg: 141872, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 43098: 386 - [12494, 5616, 189] - HP: 32072, STR: 192288, VIT: 52166, SPD: 40, LUK: 2, Attack: 284474, Defense: 139734, Current HP: 32072, A Avg: 298697, D Avg: 139734, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 43106: 1914 - [12740, 4886, 673] - HP: 95323, STR: 136227, VIT: 26558, SPD: 40, LUK: 1, Attack: 228413, Defense: 114126, Current HP: 95323, A Avg: 239833, D Avg: 136951, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 43118: 2057 - [12677, 5087, 535] - HP: 94163, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 94163, A Avg: 191213, D Avg: 190354, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 43118: 2107 - [12677, 5087, 535] - HP: 94163, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 94163, A Avg: 191213, D Avg: 190354, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 43122: 2537 - [12620, 5262, 417] - HP: 47763, STR: 92199, VIT: 128126, SPD: 40, LUK: 1, Attack: 182108, Defense: 215954, Current HP: 47763, A Avg: 191213, D Avg: 215954, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 43122: 2587 - [12620, 5262, 417] - HP: 47763, STR: 92199, VIT: 128126, SPD: 40, LUK: 1, Attack: 182108, Defense: 215954, Current HP: 47763, A Avg: 191213, D Avg: 215954, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 43123: 2087 - [12678, 5089, 532] - HP: 94163, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 94163, A Avg: 195766, D Avg: 190354, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 43123: 2567 - [12620, 5263, 416] - HP: 47763, STR: 92199, VIT: 128126, SPD: 40, LUK: 1, Attack: 182108, Defense: 215954, Current HP: 47763, A Avg: 195766, D Avg: 215954, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 43130: 389 - [12625, 5255, 419] - HP: 50790, STR: 153654, VIT: 51608, SPD: 40, LUK: 1, Attack: 245840, Defense: 139033, Current HP: 50790, A Avg: 258132, D Avg: 139033, [Big Bang[171, 130, 230, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 43144: 6697 - [12451, 5791, 057] - HP: 47763, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 47763, A Avg: 327293, D Avg: 158975, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 806, 807]]
Rank 43145: 1494 - [13137, 3734, 1428] - HP: 141723, STR: 136227, VIT: 958, SPD: 40, LUK: 1, Attack: 228413, Defense: 88526, Current HP: 141723, A Avg: 239833, D Avg: 106231, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 43149: 2571 - [13067, 3948, 1284] - HP: 34029, STR: 121168, VIT: 129520, SPD: 47, LUK: 1, Attack: 206981, Defense: 219298, Current HP: 34029, A Avg: 217330, D Avg: 263157, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 330, 330, 330], Black Box[323, 330, 330, 806]]
Rank 43152: 2897 - [12476, 5724, 099] - HP: 1363, STR: 221799, VIT: 76926, SPD: 40, LUK: 1, Attack: 311708, Defense: 164754, Current HP: 1363, A Avg: 327293, D Avg: 164754, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 43152: 2937 - [12476, 5724, 099] - HP: 1363, STR: 221799, VIT: 76926, SPD: 40, LUK: 1, Attack: 311708, Defense: 164754, Current HP: 1363, A Avg: 327293, D Avg: 197704, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 43152: 2947 - [12476, 5724, 099] - HP: 1363, STR: 221799, VIT: 76926, SPD: 40, LUK: 1, Attack: 311708, Defense: 164754, Current HP: 1363, A Avg: 327293, D Avg: 164754, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 43170: 2927 - [12476, 5742, 081] - HP: 1363, STR: 221799, VIT: 76926, SPD: 40, LUK: 1, Attack: 311708, Defense: 164754, Current HP: 1363, A Avg: 335086, D Avg: 164754, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 43179: 380 - [12647, 5238, 414] - HP: 48053, STR: 153654, VIT: 52030, SPD: 40, LUK: 1, Attack: 245840, Defense: 141808, Current HP: 48053, A Avg: 258132, D Avg: 141808, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 43204: 2032 - [13413, 2965, 1921] - HP: 64068, STR: 207639, VIT: 78044, SPD: 40, LUK: 1, Attack: 293452, Defense: 167822, Current HP: 64068, A Avg: 308124, D Avg: 201386, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 806]]
Rank 43206: 2446 - [12687, 5145, 467] - HP: 32072, STR: 128288, VIT: 77766, SPD: 40, LUK: 2, Attack: 220474, Defense: 165334, Current HP: 32072, A Avg: 237009, D Avg: 165334, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 43221: 2917 - [12476, 5793, 030] - HP: 1363, STR: 221799, VIT: 76926, SPD: 40, LUK: 1, Attack: 311708, Defense: 164754, Current HP: 1363, A Avg: 389635, D Avg: 164754, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 43235: 509 - [12783, 4886, 630] - HP: 2790, STR: 102454, VIT: 128408, SPD: 40, LUK: 1, Attack: 194640, Defense: 215833, Current HP: 2790, A Avg: 204372, D Avg: 215833, [Big Bang[171, 230, 230, 230], Cloud Shield[241, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 43235: 2907 - [12476, 5807, 016] - HP: 1363, STR: 221799, VIT: 76926, SPD: 40, LUK: 1, Attack: 311708, Defense: 164754, Current HP: 1363, A Avg: 392752, D Avg: 164754, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 43254: 223 - [12705, 5139, 455] - HP: 92302, STR: 152083, VIT: 26438, SPD: 40, LUK: 2, Attack: 244269, Defense: 116216, Current HP: 92302, A Avg: 256482, D Avg: 116216, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 230, 330]]
Rank 43255: 487 - [12486, 5797, 016] - HP: 1363, STR: 264999, VIT: 76926, SPD: 40, LUK: 1, Attack: 354908, Defense: 164754, Current HP: 1363, A Avg: 372653, D Avg: 164754, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 43281: 1672 - [13070, 4071, 1158] - HP: 94468, STR: 140439, VIT: 78044, SPD: 40, LUK: 1, Attack: 226252, Defense: 167822, Current HP: 94468, A Avg: 237564, D Avg: 201386, [Spear of Regression[182, 130, 130, 130], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 806]]
Rank 43284: 2052 - [13257, 3513, 1529] - HP: 64068, STR: 140439, VIT: 103644, SPD: 40, LUK: 1, Attack: 226252, Defense: 193422, Current HP: 64068, A Avg: 237564, D Avg: 193422, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 66]]
Rank 43284: 2102 - [13257, 3513, 1529] - HP: 64068, STR: 140439, VIT: 103644, SPD: 40, LUK: 1, Attack: 226252, Defense: 193422, Current HP: 64068, A Avg: 237564, D Avg: 193422, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 807]]
Rank 43311: 2082 - [13268, 3507, 1524] - HP: 64068, STR: 140439, VIT: 103644, SPD: 40, LUK: 1, Attack: 226252, Defense: 193422, Current HP: 64068, A Avg: 243220, D Avg: 193422, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 803]]
Rank 43314: 127 - [13267, 3513, 1519] - HP: 233363, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 233363, A Avg: 191213, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 130, 230], Gold Ring[303, 230, 330, 330]]
Rank 43340: 10027 - [13152, 3884, 1263] - HP: 140563, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 140563, A Avg: 428085, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 68, 803, 807]]
Rank 43342: 2557 - [12686, 5284, 329] - HP: 47763, STR: 92199, VIT: 128126, SPD: 40, LUK: 1, Attack: 182108, Defense: 215954, Current HP: 47763, A Avg: 227635, D Avg: 215954, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 43368: 2547 - [12699, 5271, 329] - HP: 47763, STR: 92199, VIT: 128126, SPD: 40, LUK: 1, Attack: 182108, Defense: 215954, Current HP: 47763, A Avg: 229456, D Avg: 215954, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 43369: 505 - [12840, 4849, 610] - HP: 1363, STR: 104172, VIT: 128894, SPD: 40, LUK: 1, Attack: 194081, Defense: 218672, Current HP: 1363, A Avg: 203785, D Avg: 218672, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 43402: 10817 - [12700, 5302, 297] - HP: 94163, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 94163, A Avg: 369198, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 68, 803, 806]]
Rank 43445: 500 - [12877, 4814, 608] - HP: 1653, STR: 102454, VIT: 128830, SPD: 40, LUK: 1, Attack: 194640, Defense: 218608, Current HP: 1653, A Avg: 204372, D Avg: 218608, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 43449: 159 - [13465, 3054, 1780] - HP: 194790, STR: 128054, VIT: 408, SPD: 40, LUK: 1, Attack: 220240, Defense: 87833, Current HP: 194790, A Avg: 231252, D Avg: 87833, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 130, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 43453: 2577 - [12764, 5161, 374] - HP: 47763, STR: 92199, VIT: 128126, SPD: 40, LUK: 1, Attack: 182108, Defense: 215954, Current HP: 47763, A Avg: 191213, D Avg: 259144, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 43483: 1657 - [12955, 4618, 726] - HP: 140563, STR: 92199, VIT: 76926, SPD: 40, LUK: 1, Attack: 182108, Defense: 164754, Current HP: 140563, A Avg: 227635, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 43491: 2077 - [12815, 5046, 438] - HP: 94163, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 94163, A Avg: 227635, D Avg: 190354, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 43493: 11027 - [12837, 4982, 480] - HP: 94163, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 94163, A Avg: 428085, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 68, 803, 807]]
Rank 43495: 9977 - [13225, 3820, 1254] - HP: 140563, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 140563, A Avg: 457375, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 67, 68, 807]]
Rank 43498: 155 - [13448, 3154, 1697] - HP: 186963, STR: 129772, VIT: 894, SPD: 40, LUK: 1, Attack: 219681, Defense: 90672, Current HP: 186963, A Avg: 230665, D Avg: 90672, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 43499: 1647 - [12963, 4610, 726] - HP: 140563, STR: 92199, VIT: 76926, SPD: 40, LUK: 1, Attack: 182108, Defense: 164754, Current HP: 140563, A Avg: 229456, D Avg: 164754, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 43511: 2067 - [12825, 5036, 438] - HP: 94163, STR: 92199, VIT: 102526, SPD: 40, LUK: 1, Attack: 182108, Defense: 190354, Current HP: 94163, A Avg: 229456, D Avg: 190354, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 43521: 2511 - [13561, 2838, 1900] - HP: 34029, STR: 178768, VIT: 103920, SPD: 47, LUK: 1, Attack: 264581, Defense: 193698, Current HP: 34029, A Avg: 277810, D Avg: 232437, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 330, 330], Black Box[323, 330, 330, 806]]
Rank 43542: 2472 - [13773, 2223, 2303] - HP: 33668, STR: 207639, VIT: 103644, SPD: 40, LUK: 1, Attack: 293452, Defense: 193422, Current HP: 33668, A Avg: 308124, D Avg: 193422, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 66]]
Rank 43542: 2522 - [13773, 2223, 2303] - HP: 33668, STR: 207639, VIT: 103644, SPD: 40, LUK: 1, Attack: 293452, Defense: 193422, Current HP: 33668, A Avg: 308124, D Avg: 193422, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 807]]
Rank 43545: 2502 - [13773, 2226, 2300] - HP: 33668, STR: 207639, VIT: 103644, SPD: 40, LUK: 1, Attack: 293452, Defense: 193422, Current HP: 33668, A Avg: 315460, D Avg: 193422, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 803]]
Rank 43549: 2072 - [13336, 3541, 1422] - HP: 64068, STR: 140439, VIT: 103644, SPD: 40, LUK: 1, Attack: 226252, Defense: 193422, Current HP: 64068, A Avg: 282815, D Avg: 193422, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 68]]
Rank 43550: 2062 - [13336, 3542, 1421] - HP: 64068, STR: 140439, VIT: 103644, SPD: 40, LUK: 1, Attack: 226252, Defense: 193422, Current HP: 64068, A Avg: 285077, D Avg: 193422, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 67]]
Rank 43554: 2482 - [13773, 2235, 2291] - HP: 33668, STR: 207639, VIT: 103644, SPD: 40, LUK: 1, Attack: 293452, Defense: 193422, Current HP: 33668, A Avg: 369749, D Avg: 193422, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 67]]
Rank 43554: 2492 - [13773, 2235, 2291] - HP: 33668, STR: 207639, VIT: 103644, SPD: 40, LUK: 1, Attack: 293452, Defense: 193422, Current HP: 33668, A Avg: 366815, D Avg: 193422, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 68]]
Rank 43558: 388 - [12750, 5308, 241] - HP: 48053, STR: 165025, VIT: 51262, SPD: 40, LUK: 1, Attack: 257211, Defense: 139090, Current HP: 48053, A Avg: 270071, D Avg: 139090, [Big Bang[171, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 43590: 215 - [12983, 4641, 675] - HP: 140563, STR: 155372, VIT: 894, SPD: 40, LUK: 1, Attack: 245281, Defense: 90672, Current HP: 140563, A Avg: 257545, D Avg: 90672, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 43592: 10977 - [12883, 4943, 473] - HP: 94163, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 94163, A Avg: 457375, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 67, 68, 807]]
Rank 43602: 10907 - [12977, 4671, 651] - HP: 94163, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 94163, A Avg: 281635, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 66, 68, 806]]
Rank 43619: 219 - [13006, 4601, 692] - HP: 146790, STR: 153654, VIT: 408, SPD: 40, LUK: 1, Attack: 245840, Defense: 87833, Current HP: 146790, A Avg: 258132, D Avg: 87833, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 43639: 384 - [12792, 5263, 244] - HP: 48923, STR: 163427, VIT: 52158, SPD: 40, LUK: 1, Attack: 255613, Defense: 139726, Current HP: 48923, A Avg: 268393, D Avg: 139726, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 43658: 402 - [13823, 2189, 2287] - HP: 33668, STR: 274839, VIT: 103644, SPD: 40, LUK: 1, Attack: 360652, Defense: 193422, Current HP: 33668, A Avg: 378684, D Avg: 193422, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 330]]
Rank 43658: 504 - [12915, 4913, 471] - HP: 2523, STR: 109027, VIT: 128958, SPD: 40, LUK: 1, Attack: 201213, Defense: 216526, Current HP: 2523, A Avg: 211273, D Avg: 216526, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 43660: 10767 - [12824, 5188, 287] - HP: 94163, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 94163, A Avg: 402762, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 67, 68, 806]]
Rank 43663: 210 - [13005, 4648, 646] - HP: 140853, STR: 153654, VIT: 830, SPD: 40, LUK: 1, Attack: 245840, Defense: 90608, Current HP: 140853, A Avg: 258132, D Avg: 90608, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 43704: 508 - [12931, 4911, 457] - HP: 1653, STR: 110625, VIT: 128062, SPD: 40, LUK: 1, Attack: 202811, Defense: 215890, Current HP: 1653, A Avg: 212951, D Avg: 215890, [Big Bang[171, 230, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 43718: 150 - [13521, 3155, 1623] - HP: 187253, STR: 128054, VIT: 830, SPD: 40, LUK: 1, Attack: 220240, Defense: 90608, Current HP: 187253, A Avg: 231252, D Avg: 90608, [Big Bang[171, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 230]]
