Rank 38312: 7905 - [10289, 7445, 565] - HP: 5909, STR: 261691, VIT: 218644, SPD: 72, LUK: 1, Attack: 349573, Defense: 306472, Current HP: 5909, A Avg: 440461, D Avg: 306472, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 66, 67]]
Rank 42681: 3005 - [12281, 5838, 180] - HP: 5909, STR: 261691, VIT: 290716, SPD: 72, LUK: 1, Attack: 349573, Defense: 378544, Current HP: 5909, A Avg: 367051, D Avg: 378544, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 807]]
Rank 42690: 16534 - [13066, 3492, 1741] - HP: 5928, STR: 283008, VIT: 1510, SPD: 72, LUK: 2, Attack: 370890, Defense: 89338, Current HP: 5928, A Avg: 478448, D Avg: 107205, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 67, 803, 806]]
Rank 42696: 246 - [12331, 5703, 265] - HP: 171820, STR: 305495, VIT: 136361, SPD: 85, LUK: 1, Attack: 393323, Defense: 223786, Current HP: 171820, A Avg: 412989, D Avg: 223786, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 730]]
Rank 42696: 2985 - [12281, 5853, 165] - HP: 5909, STR: 261691, VIT: 290716, SPD: 72, LUK: 1, Attack: 349573, Defense: 378544, Current HP: 5909, A Avg: 375790, D Avg: 378544, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 803]]
Rank 42699: 2973 - [12269, 5892, 138] - HP: 4161, STR: 262356, VIT: 291974, SPD: 72, LUK: 1, Attack: 350184, Defense: 379802, Current HP: 4161, A Avg: 437730, D Avg: 379802, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 68]]
Rank 42702: 2963 - [12269, 5895, 135] - HP: 4161, STR: 262356, VIT: 291974, SPD: 72, LUK: 1, Attack: 350184, Defense: 379802, Current HP: 4161, A Avg: 441231, D Avg: 379802, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 67]]
Rank 42722: 2975 - [12281, 5879, 139] - HP: 5909, STR: 261691, VIT: 290716, SPD: 72, LUK: 1, Attack: 349573, Defense: 378544, Current HP: 5909, A Avg: 436966, D Avg: 378544, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 68]]
Rank 42725: 2965 - [12281, 5882, 136] - HP: 5909, STR: 261691, VIT: 290716, SPD: 72, LUK: 1, Attack: 349573, Defense: 378544, Current HP: 5909, A Avg: 440461, D Avg: 378544, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 67]]
Rank 42778: 2993 - [12329, 5791, 179] - HP: 4161, STR: 262356, VIT: 291974, SPD: 72, LUK: 1, Attack: 350184, Defense: 379802, Current HP: 4161, A Avg: 367693, D Avg: 455762, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 42789: 325 - [12340, 5769, 190] - HP: 111245, STR: 197935, VIT: 290716, SPD: 72, LUK: 1, Attack: 285817, Defense: 378544, Current HP: 111245, A Avg: 300107, D Avg: 378544, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Silver Ring[302, 730, 730, 730]]
Rank 42793: 2995 - [12337, 5782, 180] - HP: 5909, STR: 261691, VIT: 290716, SPD: 72, LUK: 1, Attack: 349573, Defense: 378544, Current HP: 5909, A Avg: 367051, D Avg: 454252, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 806]]
Rank 42813: 323 - [12351, 5760, 188] - HP: 109497, STR: 198600, VIT: 291974, SPD: 72, LUK: 1, Attack: 286428, Defense: 379802, Current HP: 109497, A Avg: 300749, D Avg: 379802, [Stargazer[183, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 42902: 3013 - [12373, 5783, 143] - HP: 4161, STR: 198600, VIT: 364046, SPD: 72, LUK: 1, Attack: 286428, Defense: 451874, Current HP: 4161, A Avg: 300749, D Avg: 451874, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 66]]
Rank 42902: 3063 - [12373, 5783, 143] - HP: 4161, STR: 198600, VIT: 364046, SPD: 72, LUK: 1, Attack: 286428, Defense: 451874, Current HP: 4161, A Avg: 300749, D Avg: 451874, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 807]]
Rank 42912: 3015 - [12381, 5769, 149] - HP: 5909, STR: 197935, VIT: 362788, SPD: 72, LUK: 1, Attack: 285817, Defense: 450616, Current HP: 5909, A Avg: 300107, D Avg: 450616, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 66]]
Rank 42912: 3065 - [12381, 5769, 149] - HP: 5909, STR: 197935, VIT: 362788, SPD: 72, LUK: 1, Attack: 285817, Defense: 450616, Current HP: 5909, A Avg: 300107, D Avg: 450616, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 807]]
Rank 42914: 3043 - [12373, 5795, 131] - HP: 4161, STR: 198600, VIT: 364046, SPD: 72, LUK: 1, Attack: 286428, Defense: 451874, Current HP: 4161, A Avg: 307910, D Avg: 451874, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 803]]
Rank 42915: 10764 - [13682, 1869, 2748] - HP: 111264, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 111264, A Avg: 473175, D Avg: 107205, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 806]]
Rank 42930: 3045 - [12381, 5787, 131] - HP: 5909, STR: 197935, VIT: 362788, SPD: 72, LUK: 1, Attack: 285817, Defense: 450616, Current HP: 5909, A Avg: 307253, D Avg: 450616, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 803]]
Rank 42933: 508 - [12439, 5616, 244] - HP: 6220, STR: 318735, VIT: 237292, SPD: 76, LUK: 1, Attack: 406617, Defense: 325120, Current HP: 6220, A Avg: 508271, D Avg: 325120, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Oculus Ring[315, 730, 730, 730]]
Rank 42965: 401 - [12456, 5597, 246] - HP: 64994, STR: 330327, VIT: 201502, SPD: 81, LUK: 1, Attack: 418209, Defense: 289330, Current HP: 64994, A Avg: 439119, D Avg: 289330, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 730]]
Rank 42977: 315 - [12429, 5690, 180] - HP: 111245, STR: 261691, VIT: 218644, SPD: 72, LUK: 1, Attack: 349573, Defense: 306472, Current HP: 111245, A Avg: 367051, D Avg: 306472, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Silver Ring[302, 730, 730, 730]]
Rank 42978: 313 - [12429, 5691, 179] - HP: 109497, STR: 262356, VIT: 219902, SPD: 72, LUK: 1, Attack: 350184, Defense: 307730, Current HP: 109497, A Avg: 367693, D Avg: 307730, [Stargazer[183, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Obsidian Ring[320, 730, 730, 730]]
Rank 42978: 3033 - [12375, 5853, 071] - HP: 4161, STR: 198600, VIT: 364046, SPD: 72, LUK: 1, Attack: 286428, Defense: 451874, Current HP: 4161, A Avg: 358035, D Avg: 451874, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 68]]
Rank 42979: 3023 - [12375, 5854, 070] - HP: 4161, STR: 198600, VIT: 364046, SPD: 72, LUK: 1, Attack: 286428, Defense: 451874, Current HP: 4161, A Avg: 360899, D Avg: 451874, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 67]]
Rank 42982: 3053 - [12413, 5743, 143] - HP: 4161, STR: 198600, VIT: 364046, SPD: 72, LUK: 1, Attack: 286428, Defense: 451874, Current HP: 4161, A Avg: 300749, D Avg: 542248, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 42983: 11894 - [13171, 3470, 1658] - HP: 58596, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 58596, A Avg: 433743, D Avg: 133690, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 68, 803]]
Rank 42984: 3055 - [12417, 5733, 149] - HP: 5909, STR: 197935, VIT: 362788, SPD: 72, LUK: 1, Attack: 285817, Defense: 450616, Current HP: 5909, A Avg: 300107, D Avg: 540739, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 806]]
Rank 42991: 11984 - [13182, 3445, 1672] - HP: 58596, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 58596, A Avg: 406930, D Avg: 160428, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 803, 806]]
Rank 42994: 3025 - [12383, 5845, 071] - HP: 5909, STR: 197935, VIT: 362788, SPD: 72, LUK: 1, Attack: 285817, Defense: 450616, Current HP: 5909, A Avg: 360129, D Avg: 450616, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 67]]
Rank 42994: 3035 - [12383, 5845, 071] - HP: 5909, STR: 197935, VIT: 362788, SPD: 72, LUK: 1, Attack: 285817, Defense: 450616, Current HP: 5909, A Avg: 357271, D Avg: 450616, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 68]]
Rank 43046: 339 - [12489, 5579, 231] - HP: 110884, STR: 240315, VIT: 223868, SPD: 72, LUK: 1, Attack: 326128, Defense: 313646, Current HP: 110884, A Avg: 342434, D Avg: 313646, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 730]]
Rank 43051: 15874 - [13749, 1804, 2746] - HP: 58596, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 58596, A Avg: 640363, D Avg: 125073, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 67], Tears of the Dragon[307, 68, 806, 807]]
Rank 43052: 4844 - [13741, 1829, 2729] - HP: 163932, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 163932, A Avg: 433743, D Avg: 89338, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 803]]
Rank 43111: 514 - [12535, 5506, 258] - HP: 5928, STR: 172128, VIT: 267622, SPD: 72, LUK: 2, Attack: 260010, Defense: 355450, Current HP: 5928, A Avg: 273010, D Avg: 355450, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 43123: 249 - [12527, 5542, 230] - HP: 163552, STR: 356739, VIT: 135164, SPD: 72, LUK: 1, Attack: 442552, Defense: 224942, Current HP: 163552, A Avg: 464679, D Avg: 224942, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 730]]
Rank 43123: 322 - [12528, 5539, 232] - HP: 111625, STR: 307288, VIT: 180048, SPD: 85, LUK: 1, Attack: 393101, Defense: 269826, Current HP: 111625, A Avg: 412756, D Avg: 269826, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 43203: 326 - [12568, 5499, 232] - HP: 116380, STR: 305495, VIT: 180713, SPD: 85, LUK: 1, Attack: 393323, Defense: 268138, Current HP: 116380, A Avg: 412989, D Avg: 268138, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 43232: 5684 - [13283, 3383, 1633] - HP: 111264, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 111264, A Avg: 331222, D Avg: 160428, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 806]]
Rank 43312: 10834 - [13864, 1720, 2715] - HP: 111264, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 111264, A Avg: 457402, D Avg: 125073, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 68, 806, 807]]
Rank 43343: 4854 - [13866, 1745, 2688] - HP: 163932, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 163932, A Avg: 394312, D Avg: 107205, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 806]]
Rank 43353: 511 - [12614, 5511, 174] - HP: 6782, STR: 249939, VIT: 301294, SPD: 81, LUK: 1, Attack: 337821, Defense: 389122, Current HP: 6782, A Avg: 354712, D Avg: 389122, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Seal of the High King[319, 730, 730, 730]]
Rank 43416: 10804 - [13910, 1686, 2703] - HP: 111264, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 111264, A Avg: 463711, D Avg: 125073, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 806, 807]]
Rank 43459: 4824 - [13921, 1696, 2682] - HP: 163932, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 163932, A Avg: 397467, D Avg: 107205, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 806]]
Rank 43459: 5774 - [13395, 3274, 1630] - HP: 111264, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 111264, A Avg: 339108, D Avg: 160428, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 803, 806]]
Rank 43484: 12014 - [13409, 3257, 1633] - HP: 58596, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 58596, A Avg: 433743, D Avg: 160428, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 68, 803, 806]]
Rank 43500: 15864 - [13950, 1650, 2699] - HP: 58596, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 58596, A Avg: 839096, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 67], Tears of the Dragon[307, 68, 803, 807]]
Rank 43506: 11724 - [13413, 3267, 1619] - HP: 58596, STR: 283008, VIT: 1510, SPD: 72, LUK: 2, Attack: 370890, Defense: 89338, Current HP: 58596, A Avg: 398706, D Avg: 107205, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 803, 806]]
Rank 43526: 11914 - [13421, 3263, 1615] - HP: 58596, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 58596, A Avg: 457402, D Avg: 133690, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 68, 807]]
Rank 43562: 4864 - [13981, 1619, 2699] - HP: 163932, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 163932, A Avg: 457402, D Avg: 89338, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 807]]
Rank 43619: 429 - [12757, 5348, 194] - HP: 58216, STR: 240315, VIT: 268220, SPD: 72, LUK: 1, Attack: 326128, Defense: 357998, Current HP: 58216, A Avg: 342434, D Avg: 357998, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 730, 730]]
Rank 43639: 13304 - [13166, 4141, 992] - HP: 5928, STR: 227568, VIT: 90214, SPD: 72, LUK: 2, Attack: 315450, Defense: 178042, Current HP: 5928, A Avg: 394312, D Avg: 213650, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 68, 806]]
Rank 43644: 11884 - [13477, 3213, 1609] - HP: 58596, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 58596, A Avg: 463711, D Avg: 133690, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 67, 807]]
Rank 43649: 501 - [12797, 5258, 244] - HP: 6782, STR: 330327, VIT: 251398, SPD: 81, LUK: 1, Attack: 418209, Defense: 339226, Current HP: 6782, A Avg: 439119, D Avg: 339226, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 730]]
Rank 43654: 4834 - [14024, 1582, 2693] - HP: 163932, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 163932, A Avg: 463711, D Avg: 89338, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 807]]
Rank 43663: 329 - [12793, 5284, 222] - HP: 110884, STR: 356739, VIT: 179516, SPD: 72, LUK: 1, Attack: 442552, Defense: 269294, Current HP: 110884, A Avg: 464679, D Avg: 269294, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 730]]
Rank 43692: 16564 - [13535, 3087, 1677] - HP: 5928, STR: 283008, VIT: 1510, SPD: 72, LUK: 2, Attack: 370890, Defense: 89338, Current HP: 5928, A Avg: 509973, D Avg: 107205, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 68, 803, 806]]
Rank 43714: 10824 - [14038, 1600, 2661] - HP: 111264, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 111264, A Avg: 599355, D Avg: 89338, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 68, 803, 807]]
Rank 43750: 11734 - [13557, 3079, 1663] - HP: 58596, STR: 283008, VIT: 1510, SPD: 72, LUK: 2, Attack: 370890, Defense: 89338, Current HP: 58596, A Avg: 407979, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 803, 807]]
Rank 43775: 13274 - [13234, 4073, 992] - HP: 5928, STR: 227568, VIT: 90214, SPD: 72, LUK: 2, Attack: 315450, Defense: 178042, Current HP: 5928, A Avg: 397467, D Avg: 213650, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 67, 806]]
Rank 43793: 11744 - [13531, 3200, 1568] - HP: 58596, STR: 283008, VIT: 1510, SPD: 72, LUK: 2, Attack: 370890, Defense: 89338, Current HP: 58596, A Avg: 389434, D Avg: 125073, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 806, 807]]
Rank 43815: 4804 - [14099, 1518, 2682] - HP: 163932, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 163932, A Avg: 473175, D Avg: 89338, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 68]]
Rank 43826: 11854 - [13557, 3155, 1587] - HP: 58596, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 58596, A Avg: 473175, D Avg: 133690, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 67, 68]]
Rank 43902: 5794 - [13599, 3105, 1595] - HP: 111264, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 111264, A Avg: 331222, D Avg: 187166, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 806, 807]]
Rank 43907: 416 - [12932, 5111, 256] - HP: 60940, STR: 305495, VIT: 225065, SPD: 85, LUK: 1, Attack: 393323, Defense: 312490, Current HP: 60940, A Avg: 412989, D Avg: 312490, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 43923: 412 - [12940, 5103, 256] - HP: 58957, STR: 307288, VIT: 224400, SPD: 85, LUK: 1, Attack: 393101, Defense: 314178, Current HP: 58957, A Avg: 412756, D Avg: 314178, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 43951: 16724 - [13595, 3166, 1538] - HP: 5928, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 5928, A Avg: 599355, D Avg: 133690, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 43951: 16794 - [13595, 3166, 1538] - HP: 5928, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 5928, A Avg: 599355, D Avg: 187166, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 68], Tears of the Dragon[307, 803, 806, 807]]
Rank 43964: 395 - [12954, 5102, 243] - HP: 58577, STR: 325447, VIT: 218644, SPD: 72, LUK: 1, Attack: 413329, Defense: 306472, Current HP: 58577, A Avg: 433995, D Avg: 306472, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Silver Ring[302, 730, 730, 730]]
Rank 43974: 1174 - [14165, 1479, 2655] - HP: 216600, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 216600, A Avg: 394312, D Avg: 89338, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Tears of the Dragon[307, 630, 630, 68]]
Rank 43974: 13144 - [13336, 3966, 997] - HP: 5928, STR: 283008, VIT: 45862, SPD: 72, LUK: 2, Attack: 370890, Defense: 133690, Current HP: 5928, A Avg: 389434, D Avg: 187166, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 806, 807]]
Rank 44005: 393 - [12974, 5083, 242] - HP: 56829, STR: 326112, VIT: 219902, SPD: 72, LUK: 1, Attack: 413940, Defense: 307730, Current HP: 56829, A Avg: 434637, D Avg: 307730, [Stargazer[183, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Obsidian Ring[320, 730, 730, 730]]
Rank 44025: 10774 - [14183, 1476, 2640] - HP: 111264, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 111264, A Avg: 640363, D Avg: 89338, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 807]]
Rank 44027: 1194 - [14206, 1409, 2684] - HP: 216600, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 216600, A Avg: 331222, D Avg: 107205, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Tears of the Dragon[307, 630, 630, 806]]
