Rank 38490: 18043 - [11897, 2799, 3603] - HP: 6593, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 6593, A Avg: 648394, D Avg: 125308, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 66, 68], Tears of the Dragon[307, 803, 806, 807]]
Rank 42816: 321 - [12374, 5694, 231] - HP: 137171, STR: 278272, VIT: 224398, SPD: 90, LUK: 1, Attack: 366154, Defense: 312226, Current HP: 137171, A Avg: 384461, D Avg: 312226, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 730]]
Rank 42827: 3044 - [12318, 5873, 108] - HP: 4541, STR: 221048, VIT: 405347, SPD: 80, LUK: 1, Attack: 308876, Defense: 493175, Current HP: 4541, A Avg: 332041, D Avg: 493175, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 803]]
Rank 42827: 16673 - [13209, 3200, 1890] - HP: 6593, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 6593, A Avg: 692757, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 66], Tears of the Dragon[307, 67, 68, 807]]
Rank 42827: 16773 - [13209, 3200, 1890] - HP: 6593, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 6593, A Avg: 692757, D Avg: 194457, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 67], Tears of the Dragon[307, 68, 806, 807]]
Rank 42831: 3015 - [12326, 5853, 120] - HP: 6574, STR: 220372, VIT: 404011, SPD: 80, LUK: 1, Attack: 308254, Defense: 491839, Current HP: 6574, A Avg: 323666, D Avg: 491839, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 66]]
Rank 42831: 3065 - [12326, 5853, 120] - HP: 6574, STR: 220372, VIT: 404011, SPD: 80, LUK: 1, Attack: 308254, Defense: 491839, Current HP: 6574, A Avg: 323666, D Avg: 491839, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 807]]
Rank 42843: 3045 - [12326, 5865, 108] - HP: 6574, STR: 220372, VIT: 404011, SPD: 80, LUK: 1, Attack: 308254, Defense: 491839, Current HP: 6574, A Avg: 331373, D Avg: 491839, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 803]]
Rank 42851: 5793 - [13233, 3152, 1914] - HP: 123899, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 123899, A Avg: 358323, D Avg: 194457, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 806, 807]]
Rank 42860: 11843 - [13273, 3041, 1985] - HP: 65246, STR: 315118, VIT: 1678, SPD: 80, LUK: 2, Attack: 403000, Defense: 89506, Current HP: 65246, A Avg: 443300, D Avg: 125308, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 803, 806, 807]]
Rank 42877: 3024 - [12320, 5917, 062] - HP: 4541, STR: 221048, VIT: 405347, SPD: 80, LUK: 1, Attack: 308876, Defense: 493175, Current HP: 4541, A Avg: 389183, D Avg: 493175, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 67]]
Rank 42877: 3034 - [12320, 5917, 062] - HP: 4541, STR: 221048, VIT: 405347, SPD: 80, LUK: 1, Attack: 308876, Defense: 493175, Current HP: 4541, A Avg: 386095, D Avg: 493175, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 68]]
Rank 42893: 3025 - [12328, 5909, 062] - HP: 6574, STR: 220372, VIT: 404011, SPD: 80, LUK: 1, Attack: 308254, Defense: 491839, Current HP: 6574, A Avg: 388400, D Avg: 491839, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 67]]
Rank 42893: 3035 - [12328, 5909, 062] - HP: 6574, STR: 220372, VIT: 404011, SPD: 80, LUK: 1, Attack: 308254, Defense: 491839, Current HP: 6574, A Avg: 385317, D Avg: 491839, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 68]]
Rank 42895: 3054 - [12358, 5821, 120] - HP: 4541, STR: 221048, VIT: 405347, SPD: 80, LUK: 1, Attack: 308876, Defense: 493175, Current HP: 4541, A Avg: 324319, D Avg: 591810, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 42903: 3055 - [12362, 5817, 120] - HP: 6574, STR: 220372, VIT: 404011, SPD: 80, LUK: 1, Attack: 308254, Defense: 491839, Current HP: 6574, A Avg: 323666, D Avg: 590206, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Silver Ring[302, 730, 730, 806]]
Rank 42931: 513 - [12425, 5656, 218] - HP: 6593, STR: 191638, VIT: 298030, SPD: 80, LUK: 2, Attack: 279520, Defense: 385858, Current HP: 6593, A Avg: 293496, D Avg: 385858, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 42951: 311 - [12475, 5526, 298] - HP: 137171, STR: 367795, VIT: 168832, SPD: 90, LUK: 1, Attack: 455677, Defense: 256660, Current HP: 137171, A Avg: 478460, D Avg: 256660, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 730, 730, 730]]
Rank 42953: 5663 - [13264, 3161, 1874] - HP: 123899, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 123899, A Avg: 426575, D Avg: 138898, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 68]]
Rank 42959: 402 - [12499, 5462, 338] - HP: 65607, STR: 452926, VIT: 200488, SPD: 95, LUK: 1, Attack: 538739, Defense: 290266, Current HP: 65607, A Avg: 565675, D Avg: 290266, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 42959: 408 - [12499, 5462, 338] - HP: 67790, STR: 451277, VIT: 201225, SPD: 95, LUK: 1, Attack: 539105, Defense: 288650, Current HP: 67790, A Avg: 566060, D Avg: 288650, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 43014: 324 - [12432, 5718, 149] - HP: 121847, STR: 221048, VIT: 325085, SPD: 80, LUK: 1, Attack: 308876, Defense: 412913, Current HP: 121847, A Avg: 324319, D Avg: 412913, [Stargazer[183, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 43018: 325 - [12432, 5722, 145] - HP: 123880, STR: 220372, VIT: 323749, SPD: 80, LUK: 1, Attack: 308254, Defense: 411577, Current HP: 123880, A Avg: 323666, D Avg: 411577, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Silver Ring[302, 730, 730, 730]]
Rank 43022: 13133 - [12992, 4046, 1261] - HP: 6593, STR: 315118, VIT: 51070, SPD: 80, LUK: 2, Attack: 403000, Defense: 138898, Current HP: 6593, A Avg: 443300, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 803, 807]]
Rank 43022: 13243 - [12992, 4046, 1261] - HP: 6593, STR: 315118, VIT: 51070, SPD: 80, LUK: 2, Attack: 403000, Defense: 138898, Current HP: 6593, A Avg: 443300, D Avg: 194457, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 803, 806, 807]]
Rank 43028: 5653 - [13301, 3125, 1873] - HP: 123899, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 123899, A Avg: 429987, D Avg: 138898, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 67]]
Rank 43043: 103 - [13948, 1199, 3152] - HP: 299858, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 299858, A Avg: 358323, D Avg: 89506, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 530, 630], Tears of the Dragon[307, 630, 630, 630]]
Rank 43049: 489 - [12503, 5540, 256] - HP: 7475, STR: 358091, VIT: 262385, SPD: 90, LUK: 1, Attack: 445973, Defense: 350213, Current HP: 7475, A Avg: 468271, D Avg: 350213, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Endpoint[318, 730, 730, 730]]
Rank 43052: 248 - [12527, 5471, 301] - HP: 191270, STR: 340145, VIT: 151833, SPD: 95, LUK: 1, Attack: 427973, Defense: 239258, Current HP: 191270, A Avg: 449371, D Avg: 239258, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 730]]
Rank 43097: 411 - [12486, 5639, 174] - HP: 72344, STR: 278272, VIT: 279964, SPD: 90, LUK: 1, Attack: 366154, Defense: 367792, Current HP: 72344, A Avg: 384461, D Avg: 367792, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 730]]
Rank 43100: 11963 - [13344, 3068, 1887] - HP: 65246, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 65246, A Avg: 511890, D Avg: 166677, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 68, 806]]
Rank 43109: 519 - [12417, 5858, 024] - HP: 7475, STR: 182132, VIT: 521693, SPD: 90, LUK: 1, Attack: 270014, Defense: 609521, Current HP: 7475, A Avg: 283514, D Avg: 609521, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 43136: 16513 - [13452, 2780, 2067] - HP: 6593, STR: 315118, VIT: 1678, SPD: 80, LUK: 2, Attack: 403000, Defense: 89506, Current HP: 6593, A Avg: 604500, D Avg: 107407, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 67, 68, 806]]
Rank 43156: 409 - [12474, 5734, 091] - HP: 72302, STR: 240785, VIT: 348821, SPD: 90, LUK: 1, Attack: 328667, Defense: 436649, Current HP: 72302, A Avg: 345100, D Avg: 436649, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Endpoint[318, 730, 730, 730]]
Rank 43163: 508 - [12562, 5477, 260] - HP: 6050, STR: 451277, VIT: 250617, SPD: 95, LUK: 1, Attack: 539105, Defense: 338042, Current HP: 6050, A Avg: 566060, D Avg: 338042, [Stargazer[183, 630, 630, 630], Cloud Shield[241, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 43172: 399 - [12545, 5537, 217] - HP: 72302, STR: 299438, VIT: 262385, SPD: 90, LUK: 1, Attack: 387320, Defense: 350213, Current HP: 72302, A Avg: 406686, D Avg: 350213, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Endpoint[318, 730, 730, 730]]
Rank 43179: 2954 - [12523, 5610, 166] - HP: 4541, STR: 292049, VIT: 325085, SPD: 80, LUK: 1, Attack: 379877, Defense: 412913, Current HP: 4541, A Avg: 398870, D Avg: 412913, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 66]]
Rank 43179: 3004 - [12523, 5610, 166] - HP: 4541, STR: 292049, VIT: 325085, SPD: 80, LUK: 1, Attack: 379877, Defense: 412913, Current HP: 4541, A Avg: 398870, D Avg: 412913, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 807]]
Rank 43188: 6743 - [12996, 4200, 1103] - HP: 65246, STR: 253378, VIT: 100462, SPD: 80, LUK: 2, Attack: 341260, Defense: 188290, Current HP: 65246, A Avg: 358323, D Avg: 188290, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 807]]
Rank 43193: 2984 - [12523, 5624, 152] - HP: 4541, STR: 292049, VIT: 325085, SPD: 80, LUK: 1, Attack: 379877, Defense: 412913, Current HP: 4541, A Avg: 408367, D Avg: 412913, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 803]]
Rank 43202: 2955 - [12535, 5597, 167] - HP: 6574, STR: 291373, VIT: 323749, SPD: 80, LUK: 1, Attack: 379255, Defense: 411577, Current HP: 6574, A Avg: 398217, D Avg: 411577, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 66]]
Rank 43202: 3005 - [12535, 5597, 167] - HP: 6574, STR: 291373, VIT: 323749, SPD: 80, LUK: 1, Attack: 379255, Defense: 411577, Current HP: 6574, A Avg: 398217, D Avg: 411577, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 807]]
Rank 43207: 13263 - [13018, 4153, 1128] - HP: 6593, STR: 253378, VIT: 100462, SPD: 80, LUK: 2, Attack: 341260, Defense: 188290, Current HP: 6593, A Avg: 440225, D Avg: 188290, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 67, 803]]
Rank 43207: 13383 - [13018, 4153, 1128] - HP: 6593, STR: 253378, VIT: 100462, SPD: 80, LUK: 2, Attack: 341260, Defense: 188290, Current HP: 6593, A Avg: 440225, D Avg: 225948, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 67, 803, 806]]
Rank 43214: 2974 - [12523, 5645, 131] - HP: 4541, STR: 292049, VIT: 325085, SPD: 80, LUK: 1, Attack: 379877, Defense: 412913, Current HP: 4541, A Avg: 474846, D Avg: 412913, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 68]]
Rank 43215: 2964 - [12523, 5646, 130] - HP: 4541, STR: 292049, VIT: 325085, SPD: 80, LUK: 1, Attack: 379877, Defense: 412913, Current HP: 4541, A Avg: 478645, D Avg: 412913, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 67]]
Rank 43215: 2985 - [12535, 5610, 154] - HP: 6574, STR: 291373, VIT: 323749, SPD: 80, LUK: 1, Attack: 379255, Defense: 411577, Current HP: 6574, A Avg: 407699, D Avg: 411577, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 803]]
Rank 43219: 1513 - [13403, 3010, 1886] - HP: 182552, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 182552, A Avg: 358323, D Avg: 138898, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 66]]
Rank 43219: 1563 - [13403, 3010, 1886] - HP: 182552, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 182552, A Avg: 358323, D Avg: 138898, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 807]]
Rank 43237: 2975 - [12535, 5632, 132] - HP: 6574, STR: 291373, VIT: 323749, SPD: 80, LUK: 1, Attack: 379255, Defense: 411577, Current HP: 6574, A Avg: 474068, D Avg: 411577, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 68]]
Rank 43239: 2965 - [12535, 5634, 130] - HP: 6574, STR: 291373, VIT: 323749, SPD: 80, LUK: 1, Attack: 379255, Defense: 411577, Current HP: 6574, A Avg: 477861, D Avg: 411577, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 67]]
Rank 43243: 16583 - [13499, 2746, 2054] - HP: 6593, STR: 315118, VIT: 1678, SPD: 80, LUK: 2, Attack: 403000, Defense: 89506, Current HP: 6593, A Avg: 584350, D Avg: 125308, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 68, 806, 807]]
Rank 43257: 11953 - [13417, 3006, 1876] - HP: 65246, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 65246, A Avg: 563079, D Avg: 138898, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 68, 803]]
Rank 43296: 12033 - [13429, 3009, 1861] - HP: 65246, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 65246, A Avg: 494827, D Avg: 194457, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 68, 806, 807]]
Rank 43299: 2994 - [12583, 5550, 166] - HP: 4541, STR: 292049, VIT: 325085, SPD: 80, LUK: 1, Attack: 379877, Defense: 412913, Current HP: 4541, A Avg: 398870, D Avg: 495495, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 43314: 2995 - [12591, 5541, 167] - HP: 6574, STR: 291373, VIT: 323749, SPD: 80, LUK: 1, Attack: 379255, Defense: 411577, Current HP: 6574, A Avg: 398217, D Avg: 493892, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 806]]
Rank 43353: 5713 - [13463, 2964, 1872] - HP: 123899, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 123899, A Avg: 440225, D Avg: 138898, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 803]]
Rank 43355: 12003 - [13457, 2984, 1858] - HP: 65246, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 65246, A Avg: 501652, D Avg: 194457, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 806, 807]]
Rank 43365: 506 - [12655, 5400, 244] - HP: 6920, STR: 354869, VIT: 264246, SPD: 85, LUK: 1, Attack: 442751, Defense: 352074, Current HP: 6920, A Avg: 553438, D Avg: 352074, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Oculus Ring[315, 730, 730, 730]]
Rank 43445: 1543 - [13514, 2903, 1882] - HP: 182552, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 182552, A Avg: 366854, D Avg: 138898, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 803]]
Rank 43455: 6723 - [13125, 4080, 1094] - HP: 65246, STR: 253378, VIT: 100462, SPD: 80, LUK: 2, Attack: 341260, Defense: 188290, Current HP: 65246, A Avg: 366854, D Avg: 188290, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 803]]
Rank 43469: 322 - [12704, 5357, 238] - HP: 124260, STR: 341794, VIT: 200488, SPD: 95, LUK: 1, Attack: 427607, Defense: 290266, Current HP: 124260, A Avg: 448987, D Avg: 290266, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 43492: 16553 - [13614, 2650, 2035] - HP: 6593, STR: 315118, VIT: 1678, SPD: 80, LUK: 2, Attack: 403000, Defense: 89506, Current HP: 6593, A Avg: 592410, D Avg: 125308, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 67, 806, 807]]
Rank 43502: 401 - [12725, 5327, 247] - HP: 72344, STR: 367795, VIT: 224398, SPD: 90, LUK: 1, Attack: 455677, Defense: 312226, Current HP: 72344, A Avg: 478460, D Avg: 312226, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 730]]
Rank 43531: 6833 - [13155, 4066, 1078] - HP: 65246, STR: 253378, VIT: 100462, SPD: 80, LUK: 2, Attack: 341260, Defense: 188290, Current HP: 65246, A Avg: 375386, D Avg: 188290, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 803, 807]]
Rank 43552: 16503 - [13646, 2614, 2039] - HP: 6593, STR: 315118, VIT: 1678, SPD: 80, LUK: 2, Attack: 403000, Defense: 89506, Current HP: 6593, A Avg: 664950, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 67, 68, 803]]
Rank 43557: 315 - [12709, 5430, 160] - HP: 123880, STR: 291373, VIT: 243487, SPD: 80, LUK: 1, Attack: 379255, Defense: 331315, Current HP: 123880, A Avg: 398217, D Avg: 331315, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Silver Ring[302, 730, 730, 730]]
Rank 43558: 314 - [12709, 5431, 159] - HP: 121847, STR: 292049, VIT: 244823, SPD: 80, LUK: 1, Attack: 379877, Defense: 332651, Current HP: 121847, A Avg: 398870, D Avg: 332651, [Stargazer[183, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Obsidian Ring[320, 730, 730, 730]]
Rank 43559: 502 - [12750, 5309, 240] - HP: 6954, STR: 452926, VIT: 249880, SPD: 95, LUK: 1, Attack: 538739, Defense: 339658, Current HP: 6954, A Avg: 565675, D Avg: 339658, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 43565: 328 - [12752, 5309, 238] - HP: 129530, STR: 340145, VIT: 201225, SPD: 95, LUK: 1, Attack: 427973, Defense: 288650, Current HP: 129530, A Avg: 449371, D Avg: 288650, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 43592: 6733 - [13188, 4028, 1083] - HP: 65246, STR: 253378, VIT: 100462, SPD: 80, LUK: 2, Attack: 341260, Defense: 188290, Current HP: 65246, A Avg: 358323, D Avg: 225948, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 806]]
Rank 43606: 13293 - [13197, 4015, 1087] - HP: 6593, STR: 253378, VIT: 100462, SPD: 80, LUK: 2, Attack: 341260, Defense: 188290, Current HP: 6593, A Avg: 469232, D Avg: 188290, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 68, 803]]
Rank 43606: 13413 - [13197, 4015, 1087] - HP: 6593, STR: 253378, VIT: 100462, SPD: 80, LUK: 2, Attack: 341260, Defense: 188290, Current HP: 6593, A Avg: 469232, D Avg: 225948, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 68, 803, 806]]
Rank 43659: 5753 - [13595, 2874, 1830] - HP: 123899, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 123899, A Avg: 426575, D Avg: 166677, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 806]]
Rank 43731: 5723 - [13631, 2838, 1830] - HP: 123899, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 123899, A Avg: 429987, D Avg: 166677, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 806]]
