Rank 38354: 5728 - [10794, 5972, 1533] - HP: 94598, STR: 110394, VIT: 26238, SPD: 16, LUK: 1, Attack: 200303, Defense: 113806, Current HP: 94598, A Avg: 252381, D Avg: 136567, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 67, 806]]
Rank 40989: 2391 - [11520, 6429, 350] - HP: 31217, STR: 152055, VIT: 51534, SPD: 16, LUK: 2, Attack: 244241, Defense: 141312, Current HP: 31217, A Avg: 256453, D Avg: 169574, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 806]]
Rank 41013: 2897 - [11726, 5835, 738] - HP: 1943, STR: 128030, VIT: 82193, SPD: 16, LUK: 1, Attack: 220216, Defense: 168981, Current HP: 1943, A Avg: 231226, D Avg: 168981, [Big Bang[171, 230, 230, 230], Golem Shield[245, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 41013: 2937 - [11726, 5835, 738] - HP: 1943, STR: 128030, VIT: 82193, SPD: 16, LUK: 1, Attack: 220216, Defense: 168981, Current HP: 1943, A Avg: 231226, D Avg: 202777, [Big Bang[171, 230, 230, 230], Golem Shield[245, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 41013: 2947 - [11726, 5835, 738] - HP: 1943, STR: 128030, VIT: 82193, SPD: 16, LUK: 1, Attack: 220216, Defense: 168981, Current HP: 1943, A Avg: 231226, D Avg: 168981, [Big Bang[171, 230, 230, 230], Golem Shield[245, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 41016: 1542 - [12072, 4800, 1427] - HP: 141288, STR: 109002, VIT: 26174, SPD: 16, LUK: 1, Attack: 201188, Defense: 113742, Current HP: 141288, A Avg: 216277, D Avg: 113742, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 803]]
Rank 41023: 2493 - [11452, 6667, 180] - HP: 31787, STR: 96258, VIT: 102982, SPD: 16, LUK: 2, Attack: 188444, Defense: 190550, Current HP: 31787, A Avg: 235555, D Avg: 190550, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 41025: 2483 - [11453, 6666, 180] - HP: 31787, STR: 96258, VIT: 102982, SPD: 16, LUK: 2, Attack: 188444, Defense: 190550, Current HP: 31787, A Avg: 237439, D Avg: 190550, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 41026: 2368 - [11486, 6568, 245] - HP: 48198, STR: 137594, VIT: 51838, SPD: 16, LUK: 1, Attack: 227503, Defense: 139406, Current HP: 48198, A Avg: 286653, D Avg: 139406, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 41027: 2951 - [11590, 6257, 452] - HP: 817, STR: 121655, VIT: 102734, SPD: 16, LUK: 2, Attack: 213841, Defense: 192512, Current HP: 817, A Avg: 224533, D Avg: 192512, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 41027: 2991 - [11590, 6257, 452] - HP: 817, STR: 121655, VIT: 102734, SPD: 16, LUK: 2, Attack: 213841, Defense: 192512, Current HP: 817, A Avg: 224533, D Avg: 231014, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 41027: 3001 - [11590, 6257, 452] - HP: 817, STR: 121655, VIT: 102734, SPD: 16, LUK: 2, Attack: 213841, Defense: 192512, Current HP: 817, A Avg: 224533, D Avg: 192512, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 41031: 1598 - [12090, 4761, 1448] - HP: 140998, STR: 83194, VIT: 51838, SPD: 16, LUK: 1, Attack: 173103, Defense: 139406, Current HP: 140998, A Avg: 216378, D Avg: 139406, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 41033: 1497 - [12238, 4319, 1742] - HP: 141143, STR: 128030, VIT: 593, SPD: 16, LUK: 1, Attack: 220216, Defense: 87381, Current HP: 141143, A Avg: 231226, D Avg: 104857, [Big Bang[171, 130, 130, 130], Golem Shield[245, 230, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 41035: 2372 - [11490, 6565, 244] - HP: 48488, STR: 136202, VIT: 51774, SPD: 16, LUK: 1, Attack: 228388, Defense: 139342, Current HP: 48488, A Avg: 285485, D Avg: 139342, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 41035: 2978 - [11590, 6265, 444] - HP: 1798, STR: 110394, VIT: 103038, SPD: 16, LUK: 1, Attack: 200303, Defense: 190606, Current HP: 1798, A Avg: 250378, D Avg: 190606, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 41037: 2362 - [11490, 6567, 242] - HP: 48488, STR: 136202, VIT: 51774, SPD: 16, LUK: 1, Attack: 228388, Defense: 139342, Current HP: 48488, A Avg: 287768, D Avg: 139342, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 41045: 1588 - [12096, 4757, 1446] - HP: 140998, STR: 83194, VIT: 51838, SPD: 16, LUK: 1, Attack: 173103, Defense: 139406, Current HP: 140998, A Avg: 218109, D Avg: 139406, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 41047: 2981 - [11590, 6277, 432] - HP: 817, STR: 121655, VIT: 102734, SPD: 16, LUK: 2, Attack: 213841, Defense: 192512, Current HP: 817, A Avg: 229879, D Avg: 192512, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 41053: 1536 - [12234, 4351, 1714] - HP: 145860, STR: 102430, VIT: 26016, SPD: 16, LUK: 1, Attack: 194616, Defense: 113051, Current HP: 145860, A Avg: 243270, D Avg: 113051, [Big Bang[171, 130, 130, 130], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 41056: 161 - [11972, 5140, 1187] - HP: 122417, STR: 121655, VIT: 25934, SPD: 16, LUK: 2, Attack: 213841, Defense: 115712, Current HP: 122417, A Avg: 224533, D Avg: 115712, [Big Bang[171, 130, 130, 130], Blank Shield[244, 130, 230, 230], Tears of the Dragon[307, 230, 230, 330]]
Rank 41069: 2962 - [11590, 6299, 410] - HP: 2088, STR: 109002, VIT: 102974, SPD: 16, LUK: 1, Attack: 201188, Defense: 190542, Current HP: 2088, A Avg: 253496, D Avg: 190542, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 41069: 2968 - [11590, 6299, 410] - HP: 1798, STR: 110394, VIT: 103038, SPD: 16, LUK: 1, Attack: 200303, Defense: 190606, Current HP: 1798, A Avg: 252381, D Avg: 190606, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 41069: 2972 - [11590, 6299, 410] - HP: 2088, STR: 109002, VIT: 102974, SPD: 16, LUK: 1, Attack: 201188, Defense: 190542, Current HP: 2088, A Avg: 251485, D Avg: 190542, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 41072: 1996 - [11785, 5717, 797] - HP: 97860, STR: 76830, VIT: 77216, SPD: 16, LUK: 1, Attack: 169016, Defense: 164251, Current HP: 97860, A Avg: 177466, D Avg: 164251, [Big Bang[171, 130, 130, 230], Warrior's Shield[249, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 41072: 2046 - [11785, 5717, 797] - HP: 97860, STR: 76830, VIT: 77216, SPD: 16, LUK: 1, Attack: 169016, Defense: 164251, Current HP: 97860, A Avg: 177466, D Avg: 164251, [Big Bang[171, 130, 130, 230], Warrior's Shield[249, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 41073: 2471 - [11513, 6534, 252] - HP: 31217, STR: 91255, VIT: 102734, SPD: 16, LUK: 2, Attack: 183441, Defense: 192512, Current HP: 31217, A Avg: 192613, D Avg: 192512, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 41073: 2521 - [11513, 6534, 252] - HP: 31217, STR: 91255, VIT: 102734, SPD: 16, LUK: 2, Attack: 183441, Defense: 192512, Current HP: 31217, A Avg: 192613, D Avg: 192512, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 41081: 1890 - [11715, 5936, 648] - HP: 94018, STR: 128030, VIT: 25926, SPD: 16, LUK: 1, Attack: 220216, Defense: 115704, Current HP: 94018, A Avg: 275270, D Avg: 115704, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 41084: 1539 - [12244, 4352, 1703] - HP: 145665, STR: 102430, VIT: 25768, SPD: 16, LUK: 1, Attack: 194616, Defense: 113193, Current HP: 145665, A Avg: 243270, D Avg: 113193, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 41084: 2501 - [11517, 6533, 249] - HP: 31217, STR: 91255, VIT: 102734, SPD: 16, LUK: 2, Attack: 183441, Defense: 192512, Current HP: 31217, A Avg: 197199, D Avg: 192512, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 41088: 1553 - [11791, 5715, 793] - HP: 92587, STR: 128258, VIT: 26182, SPD: 16, LUK: 2, Attack: 220444, Defense: 113750, Current HP: 92587, A Avg: 231466, D Avg: 136500, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 330, 806]]
Rank 41090: 1535 - [12228, 4406, 1665] - HP: 140128, STR: 103740, VIT: 25990, SPD: 16, LUK: 1, Attack: 193649, Defense: 115768, Current HP: 140128, A Avg: 242061, D Avg: 115768, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 41092: 2411 - [11589, 6325, 385] - HP: 31217, STR: 121655, VIT: 77134, SPD: 16, LUK: 2, Attack: 213841, Defense: 166912, Current HP: 31217, A Avg: 224533, D Avg: 166912, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 41092: 2461 - [11589, 6325, 385] - HP: 31217, STR: 121655, VIT: 77134, SPD: 16, LUK: 2, Attack: 213841, Defense: 166912, Current HP: 31217, A Avg: 224533, D Avg: 166912, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 41116: 1999 - [11804, 5704, 791] - HP: 97665, STR: 76830, VIT: 76968, SPD: 16, LUK: 1, Attack: 169016, Defense: 164393, Current HP: 97665, A Avg: 177466, D Avg: 164393, [Big Bang[171, 130, 130, 230], Cloud Shield[241, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 41116: 2049 - [11804, 5704, 791] - HP: 97665, STR: 76830, VIT: 76968, SPD: 16, LUK: 1, Attack: 169016, Defense: 164393, Current HP: 97665, A Avg: 177466, D Avg: 164393, [Big Bang[171, 130, 130, 230], Cloud Shield[241, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 41117: 2441 - [11593, 6338, 368] - HP: 31217, STR: 121655, VIT: 77134, SPD: 16, LUK: 2, Attack: 213841, Defense: 166912, Current HP: 31217, A Avg: 229879, D Avg: 166912, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 41119: 1537 - [12236, 4411, 1652] - HP: 141143, STR: 102430, VIT: 27793, SPD: 16, LUK: 1, Attack: 194616, Defense: 114581, Current HP: 141143, A Avg: 243270, D Avg: 114581, [Big Bang[171, 130, 130, 130], Golem Shield[245, 230, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 41120: 1592 - [12118, 4766, 1415] - HP: 141288, STR: 81802, VIT: 51774, SPD: 16, LUK: 1, Attack: 173988, Defense: 139342, Current HP: 141288, A Avg: 217485, D Avg: 139342, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 41122: 1582 - [12119, 4765, 1415] - HP: 141288, STR: 81802, VIT: 51774, SPD: 16, LUK: 1, Attack: 173988, Defense: 139342, Current HP: 141288, A Avg: 219224, D Avg: 139342, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 41124: 2927 - [11726, 5946, 627] - HP: 1943, STR: 128030, VIT: 82193, SPD: 16, LUK: 1, Attack: 220216, Defense: 168981, Current HP: 1943, A Avg: 236732, D Avg: 168981, [Big Bang[171, 230, 230, 230], Golem Shield[245, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 41125: 1526 - [12269, 4318, 1712] - HP: 145860, STR: 102430, VIT: 26016, SPD: 16, LUK: 1, Attack: 194616, Defense: 113051, Current HP: 145860, A Avg: 245216, D Avg: 113051, [Big Bang[171, 130, 130, 130], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 230, 330, 67]]
Rank 41127: 1880 - [11738, 5913, 648] - HP: 94018, STR: 128030, VIT: 25926, SPD: 16, LUK: 1, Attack: 220216, Defense: 115704, Current HP: 94018, A Avg: 277472, D Avg: 115704, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 67]]
Rank 41128: 1616 - [12300, 4228, 1771] - HP: 145860, STR: 76830, VIT: 51616, SPD: 16, LUK: 1, Attack: 169016, Defense: 138651, Current HP: 145860, A Avg: 177466, D Avg: 166381, [Big Bang[171, 130, 130, 130], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41151: 1529 - [12277, 4320, 1702] - HP: 145665, STR: 102430, VIT: 25768, SPD: 16, LUK: 1, Attack: 194616, Defense: 113193, Current HP: 145665, A Avg: 245216, D Avg: 113193, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 230, 330, 67]]
Rank 41154: 1619 - [12309, 4227, 1763] - HP: 145665, STR: 76830, VIT: 51368, SPD: 16, LUK: 1, Attack: 169016, Defense: 138793, Current HP: 145665, A Avg: 177466, D Avg: 166551, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41156: 1525 - [12259, 4379, 1661] - HP: 140128, STR: 103740, VIT: 25990, SPD: 16, LUK: 1, Attack: 193649, Defense: 115768, Current HP: 140128, A Avg: 243997, D Avg: 115768, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 67]]
Rank 41161: 153 - [11688, 6097, 514] - HP: 122987, STR: 160258, VIT: 582, SPD: 16, LUK: 2, Attack: 252444, Defense: 88150, Current HP: 122987, A Avg: 265066, D Avg: 88150, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 230, 230], Tears of the Dragon[307, 230, 230, 230]]
Rank 41168: 1936 - [11856, 5600, 843] - HP: 97860, STR: 102430, VIT: 51616, SPD: 16, LUK: 1, Attack: 194616, Defense: 138651, Current HP: 97860, A Avg: 204346, D Avg: 138651, [Big Bang[171, 130, 130, 230], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 41168: 1986 - [11856, 5600, 843] - HP: 97860, STR: 102430, VIT: 51616, SPD: 16, LUK: 1, Attack: 194616, Defense: 138651, Current HP: 97860, A Avg: 204346, D Avg: 138651, [Big Bang[171, 130, 130, 230], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 41175: 234 - [11849, 5628, 822] - HP: 91827, STR: 103756, VIT: 51598, SPD: 16, LUK: 2, Attack: 193665, Defense: 141376, Current HP: 91827, A Avg: 203348, D Avg: 141376, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 41188: 1527 - [12269, 4381, 1649] - HP: 141143, STR: 102430, VIT: 27793, SPD: 16, LUK: 1, Attack: 194616, Defense: 114581, Current HP: 141143, A Avg: 245216, D Avg: 114581, [Big Bang[171, 130, 130, 130], Golem Shield[245, 230, 230, 230], Gold Ring[303, 230, 330, 67]]
Rank 41224: 1939 - [11880, 5584, 835] - HP: 97665, STR: 102430, VIT: 51368, SPD: 16, LUK: 1, Attack: 194616, Defense: 138793, Current HP: 97665, A Avg: 204346, D Avg: 138793, [Big Bang[171, 130, 130, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 41224: 1989 - [11880, 5584, 835] - HP: 97665, STR: 102430, VIT: 51368, SPD: 16, LUK: 1, Attack: 194616, Defense: 138793, Current HP: 97665, A Avg: 204346, D Avg: 138793, [Big Bang[171, 130, 130, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 41228: 2481 - [11557, 6557, 185] - HP: 31217, STR: 91255, VIT: 102734, SPD: 16, LUK: 2, Attack: 183441, Defense: 192512, Current HP: 31217, A Avg: 231135, D Avg: 192512, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 41228: 2491 - [11557, 6557, 185] - HP: 31217, STR: 91255, VIT: 102734, SPD: 16, LUK: 2, Attack: 183441, Defense: 192512, Current HP: 31217, A Avg: 229301, D Avg: 192512, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 41229: 2961 - [11590, 6459, 250] - HP: 817, STR: 121655, VIT: 102734, SPD: 16, LUK: 2, Attack: 213841, Defense: 192512, Current HP: 817, A Avg: 269439, D Avg: 192512, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 41229: 2971 - [11590, 6459, 250] - HP: 817, STR: 121655, VIT: 102734, SPD: 16, LUK: 2, Attack: 213841, Defense: 192512, Current HP: 817, A Avg: 267301, D Avg: 192512, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 41236: 2026 - [11854, 5674, 771] - HP: 97860, STR: 76830, VIT: 77216, SPD: 16, LUK: 1, Attack: 169016, Defense: 164251, Current HP: 97860, A Avg: 181692, D Avg: 164251, [Big Bang[171, 130, 130, 230], Warrior's Shield[249, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 41269: 1933 - [11729, 6082, 488] - HP: 62187, STR: 128258, VIT: 51782, SPD: 16, LUK: 2, Attack: 220444, Defense: 139350, Current HP: 62187, A Avg: 231466, D Avg: 139350, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 66]]
Rank 41269: 1983 - [11729, 6082, 488] - HP: 62187, STR: 128258, VIT: 51782, SPD: 16, LUK: 2, Attack: 220444, Defense: 139350, Current HP: 62187, A Avg: 231466, D Avg: 139350, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 807]]
Rank 41275: 2029 - [11870, 5665, 764] - HP: 97665, STR: 76830, VIT: 76968, SPD: 16, LUK: 1, Attack: 169016, Defense: 164393, Current HP: 97665, A Avg: 181692, D Avg: 164393, [Big Bang[171, 130, 130, 230], Cloud Shield[241, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 41278: 383 - [11544, 6646, 109] - HP: 31787, STR: 192258, VIT: 51782, SPD: 16, LUK: 2, Attack: 284444, Defense: 139350, Current HP: 31787, A Avg: 298666, D Avg: 139350, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 41295: 2393 - [11602, 6489, 208] - HP: 31787, STR: 160258, VIT: 51782, SPD: 16, LUK: 2, Attack: 252444, Defense: 139350, Current HP: 31787, A Avg: 265066, D Avg: 167220, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 806]]
Rank 41301: 2398 - [11679, 6264, 356] - HP: 48198, STR: 137594, VIT: 51838, SPD: 16, LUK: 1, Attack: 227503, Defense: 139406, Current HP: 48198, A Avg: 238878, D Avg: 167287, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41302: 1935 - [11909, 5575, 815] - HP: 93728, STR: 103740, VIT: 51590, SPD: 16, LUK: 1, Attack: 193649, Defense: 141368, Current HP: 93728, A Avg: 203331, D Avg: 141368, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 41302: 1985 - [11909, 5575, 815] - HP: 93728, STR: 103740, VIT: 51590, SPD: 16, LUK: 1, Attack: 193649, Defense: 141368, Current HP: 93728, A Avg: 203331, D Avg: 141368, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 41307: 1990 - [11868, 5703, 728] - HP: 94018, STR: 76830, VIT: 77126, SPD: 16, LUK: 1, Attack: 169016, Defense: 166904, Current HP: 94018, A Avg: 177466, D Avg: 166904, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 41307: 2040 - [11868, 5703, 728] - HP: 94018, STR: 76830, VIT: 77126, SPD: 16, LUK: 1, Attack: 169016, Defense: 166904, Current HP: 94018, A Avg: 177466, D Avg: 166904, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 41360: 1530 - [12333, 4361, 1605] - HP: 140418, STR: 102430, VIT: 25926, SPD: 16, LUK: 1, Attack: 194616, Defense: 115704, Current HP: 140418, A Avg: 243270, D Avg: 115704, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 41362: 2917 - [11726, 6184, 389] - HP: 1943, STR: 128030, VIT: 82193, SPD: 16, LUK: 1, Attack: 220216, Defense: 168981, Current HP: 1943, A Avg: 275270, D Avg: 168981, [Big Bang[171, 230, 230, 230], Golem Shield[245, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 41365: 2907 - [11726, 6187, 386] - HP: 1943, STR: 128030, VIT: 82193, SPD: 16, LUK: 1, Attack: 220216, Defense: 168981, Current HP: 1943, A Avg: 277472, D Avg: 168981, [Big Bang[171, 230, 230, 230], Golem Shield[245, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 41367: 2475 - [11713, 6228, 358] - HP: 47328, STR: 78140, VIT: 102790, SPD: 16, LUK: 1, Attack: 168049, Defense: 192568, Current HP: 47328, A Avg: 176451, D Avg: 192568, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 41367: 2525 - [11713, 6228, 358] - HP: 47328, STR: 78140, VIT: 102790, SPD: 16, LUK: 1, Attack: 168049, Defense: 192568, Current HP: 47328, A Avg: 176451, D Avg: 192568, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 41397: 2397 - [11775, 6072, 452] - HP: 48343, STR: 128030, VIT: 54993, SPD: 16, LUK: 1, Attack: 220216, Defense: 141781, Current HP: 48343, A Avg: 231226, D Avg: 170137, [Big Bang[171, 130, 230, 230], Golem Shield[245, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41410: 2505 - [11729, 6223, 347] - HP: 47328, STR: 78140, VIT: 102790, SPD: 16, LUK: 1, Attack: 168049, Defense: 192568, Current HP: 47328, A Avg: 180652, D Avg: 192568, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 41416: 381 - [11641, 6493, 165] - HP: 31217, STR: 182455, VIT: 51534, SPD: 16, LUK: 2, Attack: 274641, Defense: 141312, Current HP: 31217, A Avg: 288373, D Avg: 141312, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 41427: 2421 - [11676, 6399, 224] - HP: 31217, STR: 121655, VIT: 77134, SPD: 16, LUK: 2, Attack: 213841, Defense: 166912, Current HP: 31217, A Avg: 269439, D Avg: 166912, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 41427: 2431 - [11676, 6399, 224] - HP: 31217, STR: 121655, VIT: 77134, SPD: 16, LUK: 2, Attack: 213841, Defense: 166912, Current HP: 31217, A Avg: 267301, D Avg: 166912, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 68]]
