Rank 38082: 7926 - [10226, 7404, 669] - HP: 5244, STR: 232010, VIT: 193801, SPD: 64, LUK: 1, Attack: 319892, Defense: 281629, Current HP: 5244, A Avg: 343883, D Avg: 281629, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 66, 803]]
Rank 42090: 412 - [11997, 6099, 203] - HP: 57644, STR: 221606, VIT: 222832, SPD: 72, LUK: 1, Attack: 309488, Defense: 310660, Current HP: 57644, A Avg: 324962, D Avg: 310660, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 730]]
Rank 42103: 1513 - [12997, 3112, 2190] - HP: 145312, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 145312, A Avg: 304122, D Avg: 128482, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 66]]
Rank 42103: 1563 - [12997, 3112, 2190] - HP: 145312, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 145312, A Avg: 304122, D Avg: 128482, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 807]]
Rank 42123: 13133 - [12657, 4152, 1490] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 372658, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 803, 807]]
Rank 42123: 13243 - [12657, 4152, 1490] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 372658, D Avg: 179874, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 803, 806, 807]]
Rank 42157: 11953 - [13016, 3109, 2174] - HP: 51946, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 51946, A Avg: 477906, D Avg: 128482, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 68, 803]]
Rank 42185: 16513 - [13142, 2759, 2398] - HP: 5263, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 5263, A Avg: 508170, D Avg: 107004, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 67, 68, 806]]
Rank 42194: 12033 - [13024, 3122, 2153] - HP: 51946, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 51946, A Avg: 419978, D Avg: 179874, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 68, 806, 807]]
Rank 42201: 513 - [12081, 5958, 260] - HP: 5263, STR: 152618, VIT: 237214, SPD: 64, LUK: 2, Attack: 240500, Defense: 325042, Current HP: 5263, A Avg: 252525, D Avg: 325042, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 42210: 2955 - [12045, 6075, 179] - HP: 3781, STR: 232663, VIT: 258863, SPD: 64, LUK: 1, Attack: 320491, Defense: 346691, Current HP: 3781, A Avg: 336515, D Avg: 346691, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 66]]
Rank 42210: 2956 - [12045, 6075, 179] - HP: 5244, STR: 232010, VIT: 257683, SPD: 64, LUK: 1, Attack: 319892, Defense: 345511, Current HP: 5244, A Avg: 335886, D Avg: 345511, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 66]]
Rank 42210: 2995 - [12045, 6075, 179] - HP: 3781, STR: 232663, VIT: 258863, SPD: 64, LUK: 1, Attack: 320491, Defense: 346691, Current HP: 3781, A Avg: 336515, D Avg: 416029, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 42210: 2996 - [12045, 6075, 179] - HP: 5244, STR: 232010, VIT: 257683, SPD: 64, LUK: 1, Attack: 319892, Defense: 345511, Current HP: 5244, A Avg: 335886, D Avg: 414613, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 806]]
Rank 42210: 3005 - [12045, 6075, 179] - HP: 3781, STR: 232663, VIT: 258863, SPD: 64, LUK: 1, Attack: 320491, Defense: 346691, Current HP: 3781, A Avg: 336515, D Avg: 346691, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 807]]
Rank 42210: 3006 - [12045, 6075, 179] - HP: 5244, STR: 232010, VIT: 257683, SPD: 64, LUK: 1, Attack: 319892, Defense: 345511, Current HP: 5244, A Avg: 335886, D Avg: 345511, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 807]]
Rank 42219: 254 - [12156, 5751, 392] - HP: 145027, STR: 213498, VIT: 159140, SPD: 64, LUK: 1, Attack: 299311, Defense: 248918, Current HP: 145027, A Avg: 314276, D Avg: 248918, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 730]]
Rank 42223: 2986 - [12045, 6088, 166] - HP: 5244, STR: 232010, VIT: 257683, SPD: 64, LUK: 1, Attack: 319892, Defense: 345511, Current HP: 5244, A Avg: 343883, D Avg: 345511, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 803]]
Rank 42224: 2985 - [12045, 6089, 165] - HP: 3781, STR: 232663, VIT: 258863, SPD: 64, LUK: 1, Attack: 320491, Defense: 346691, Current HP: 3781, A Avg: 344527, D Avg: 346691, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 803]]
Rank 42246: 319 - [12084, 5994, 221] - HP: 95475, STR: 219639, VIT: 194368, SPD: 64, LUK: 1, Attack: 309548, Defense: 284146, Current HP: 95475, A Avg: 325025, D Avg: 284146, [Spectral Sword Shigure[172, 530, 530, 630], Blank Shield[244, 630, 630, 630], Obsidian Ring[320, 730, 730, 730]]
Rank 42248: 2975 - [12045, 6113, 141] - HP: 3781, STR: 232663, VIT: 258863, SPD: 64, LUK: 1, Attack: 320491, Defense: 346691, Current HP: 3781, A Avg: 400613, D Avg: 346691, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 68]]
Rank 42248: 2976 - [12045, 6113, 141] - HP: 5244, STR: 232010, VIT: 257683, SPD: 64, LUK: 1, Attack: 319892, Defense: 345511, Current HP: 5244, A Avg: 399865, D Avg: 345511, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 68]]
Rank 42250: 240 - [12135, 5845, 319] - HP: 145673, STR: 272782, VIT: 120296, SPD: 76, LUK: 1, Attack: 358595, Defense: 210074, Current HP: 145673, A Avg: 376524, D Avg: 210074, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 730, 730, 730]]
Rank 42251: 2966 - [12045, 6116, 138] - HP: 5244, STR: 232010, VIT: 257683, SPD: 64, LUK: 1, Attack: 319892, Defense: 345511, Current HP: 5244, A Avg: 403063, D Avg: 345511, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 67]]
Rank 42252: 2965 - [12045, 6117, 137] - HP: 3781, STR: 232663, VIT: 258863, SPD: 64, LUK: 1, Attack: 320491, Defense: 346691, Current HP: 3781, A Avg: 403818, D Avg: 346691, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 67]]
Rank 42255: 12003 - [13054, 3093, 2152] - HP: 51946, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 51946, A Avg: 425770, D Avg: 179874, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 806, 807]]
Rank 42275: 397 - [12110, 5945, 244] - HP: 57602, STR: 238429, VIT: 208877, SPD: 72, LUK: 1, Attack: 326311, Defense: 296705, Current HP: 57602, A Avg: 342626, D Avg: 296705, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Endpoint[318, 730, 730, 730]]
Rank 42307: 508 - [12134, 5905, 260] - HP: 4950, STR: 359297, VIT: 199513, SPD: 76, LUK: 1, Attack: 447125, Defense: 286938, Current HP: 4950, A Avg: 469481, D Avg: 286938, [Stargazer[183, 630, 630, 630], Cloud Shield[241, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 42308: 408 - [12174, 5786, 339] - HP: 54090, STR: 359297, VIT: 160201, SPD: 76, LUK: 1, Attack: 447125, Defense: 247626, Current HP: 54090, A Avg: 469481, D Avg: 247626, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 42311: 312 - [12159, 5834, 306] - HP: 109241, STR: 292859, VIT: 134380, SPD: 72, LUK: 1, Attack: 380741, Defense: 222208, Current HP: 109241, A Avg: 399778, D Avg: 222208, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 730, 730, 730]]
Rank 42320: 400 - [12174, 5798, 327] - HP: 52307, STR: 361234, VIT: 159608, SPD: 76, LUK: 1, Attack: 447047, Defense: 249386, Current HP: 52307, A Avg: 469399, D Avg: 249386, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 42324: 1543 - [13105, 3009, 2185] - HP: 145312, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 145312, A Avg: 311363, D Avg: 128482, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 803]]
Rank 42335: 16583 - [13207, 2714, 2378] - HP: 5263, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 5263, A Avg: 491231, D Avg: 124837, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 68, 806, 807]]
Rank 42342: 517 - [12042, 6216, 041] - HP: 6005, STR: 145063, VIT: 415265, SPD: 72, LUK: 1, Attack: 232945, Defense: 503093, Current HP: 6005, A Avg: 244592, D Avg: 503093, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 42349: 5713 - [13104, 3037, 2158] - HP: 98629, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 98629, A Avg: 373635, D Avg: 128482, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 803]]
Rank 42415: 13293 - [12717, 4264, 1318] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 398255, D Avg: 167794, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 68, 803]]
Rank 42415: 13413 - [12717, 4264, 1318] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 398255, D Avg: 201352, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 68, 803, 806]]
Rank 42442: 248 - [12231, 5749, 319] - HP: 152370, STR: 270846, VIT: 120889, SPD: 76, LUK: 1, Attack: 358674, Defense: 208314, Current HP: 152370, A Avg: 376607, D Avg: 208314, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 730]]
Rank 42451: 6743 - [12748, 4207, 1344] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 304122, D Avg: 167794, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 807]]
Rank 42452: 174 - [12266, 5654, 379] - HP: 191710, STR: 316692, VIT: 80516, SPD: 64, LUK: 1, Attack: 402505, Defense: 170294, Current HP: 191710, A Avg: 422630, D Avg: 170294, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 630, 630], Mobius Ring[316, 630, 730, 730]]
Rank 42489: 314 - [12279, 5652, 368] - HP: 98344, STR: 419886, VIT: 119828, SPD: 64, LUK: 1, Attack: 505699, Defense: 209606, Current HP: 98344, A Avg: 530983, D Avg: 209606, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 730]]
Rank 42517: 16503 - [13294, 2635, 2370] - HP: 5263, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 5263, A Avg: 558987, D Avg: 89170, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 67, 68, 803]]
Rank 42540: 16553 - [13304, 2628, 2367] - HP: 5263, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 5263, A Avg: 498006, D Avg: 124837, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 67, 806, 807]]
Rank 42596: 315 - [12241, 5873, 185] - HP: 97147, STR: 232663, VIT: 194981, SPD: 64, LUK: 1, Attack: 320491, Defense: 282809, Current HP: 97147, A Avg: 336515, D Avg: 282809, [Stargazer[183, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Obsidian Ring[320, 730, 730, 730]]
Rank 42596: 316 - [12241, 5873, 185] - HP: 98610, STR: 232010, VIT: 193801, SPD: 64, LUK: 1, Attack: 319892, Defense: 281629, Current HP: 98610, A Avg: 335886, D Avg: 281629, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Silver Ring[302, 730, 730, 730]]
Rank 42628: 487 - [12293, 5749, 257] - HP: 6005, STR: 285112, VIT: 208877, SPD: 72, LUK: 1, Attack: 372994, Defense: 296705, Current HP: 6005, A Avg: 391643, D Avg: 296705, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Endpoint[318, 730, 730, 730]]
Rank 42680: 512 - [12277, 5849, 173] - HP: 6047, STR: 221606, VIT: 267058, SPD: 72, LUK: 1, Attack: 309488, Defense: 354886, Current HP: 6047, A Avg: 324962, D Avg: 354886, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Seal of the High King[319, 730, 730, 730]]
Rank 42690: 334 - [12311, 5757, 231] - HP: 98344, STR: 213498, VIT: 198452, SPD: 64, LUK: 1, Attack: 299311, Defense: 288230, Current HP: 98344, A Avg: 314276, D Avg: 288230, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 730]]
Rank 42694: 5753 - [13256, 2926, 2117] - HP: 98629, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 98629, A Avg: 362050, D Avg: 154178, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 806]]
Rank 42711: 500 - [12326, 5733, 240] - HP: 5624, STR: 361234, VIT: 198920, SPD: 76, LUK: 1, Attack: 447047, Defense: 288698, Current HP: 5624, A Avg: 469399, D Avg: 288698, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 42717: 6723 - [12877, 4086, 1336] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 311363, D Avg: 167794, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 803]]
Rank 42757: 5743 - [13298, 2863, 2138] - HP: 98629, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 98629, A Avg: 398255, D Avg: 128482, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 68, 803]]
Rank 42758: 5723 - [13288, 2894, 2117] - HP: 98629, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 98629, A Avg: 364946, D Avg: 154178, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 806]]
Rank 42794: 6733 - [12915, 4049, 1335] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 304122, D Avg: 201352, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 806]]
Rank 42804: 6833 - [12911, 4071, 1317] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 318604, D Avg: 167794, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 803, 807]]
Rank 42838: 5543 - [13400, 2638, 2261] - HP: 98629, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 98629, A Avg: 355719, D Avg: 89170, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 807]]
Rank 42838: 16763 - [13303, 2929, 2067] - HP: 5263, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 5263, A Avg: 770442, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 67], Tears of the Dragon[307, 68, 803, 807]]
Rank 42859: 16633 - [13452, 2503, 2344] - HP: 5263, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 5263, A Avg: 521721, D Avg: 124837, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 67], Tears of the Dragon[307, 803, 806, 807]]
Rank 42869: 419 - [12320, 5909, 070] - HP: 48792, STR: 165585, VIT: 322132, SPD: 64, LUK: 1, Attack: 255494, Defense: 411910, Current HP: 48792, A Avg: 268268, D Avg: 411910, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 42885: 13313 - [12931, 4092, 1276] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 419978, D Avg: 167794, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 68, 807]]
Rank 42885: 13433 - [12931, 4092, 1276] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 419978, D Avg: 234911, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 68, 806, 807]]
Rank 42889: 404 - [12463, 5500, 336] - HP: 51661, STR: 419886, VIT: 159140, SPD: 64, LUK: 1, Attack: 505699, Defense: 248918, Current HP: 51661, A Avg: 530983, D Avg: 248918, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 730]]
Rank 42889: 507 - [12319, 5932, 048] - HP: 6005, STR: 191746, VIT: 346469, SPD: 72, LUK: 1, Attack: 279628, Defense: 434297, Current HP: 6005, A Avg: 293609, D Avg: 434297, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 42903: 402 - [12426, 5625, 248] - HP: 57644, STR: 292859, VIT: 178606, SPD: 72, LUK: 1, Attack: 380741, Defense: 266434, Current HP: 57644, A Avg: 399778, D Avg: 266434, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 730]]
Rank 42918: 416 - [12336, 5910, 053] - HP: 51927, STR: 175499, VIT: 321565, SPD: 64, LUK: 1, Attack: 263381, Defense: 409393, Current HP: 51927, A Avg: 276550, D Avg: 409393, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 730, 730]]
Rank 42926: 415 - [12337, 5915, 047] - HP: 50464, STR: 176152, VIT: 322745, SPD: 64, LUK: 1, Attack: 263980, Defense: 410573, Current HP: 50464, A Avg: 277179, D Avg: 410573, [Stargazer[183, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 42932: 320 - [12442, 5606, 251] - HP: 98990, STR: 272782, VIT: 159608, SPD: 76, LUK: 1, Attack: 358595, Defense: 249386, Current HP: 98990, A Avg: 376524, D Avg: 249386, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 42962: 13283 - [12969, 4055, 1275] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 425770, D Avg: 167794, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 67, 807]]
Rank 42962: 13403 - [12969, 4055, 1275] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 425770, D Avg: 234911, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 67, 806, 807]]
Rank 42988: 328 - [12470, 5578, 251] - HP: 103230, STR: 270846, VIT: 160201, SPD: 76, LUK: 1, Attack: 358674, Defense: 247626, Current HP: 103230, A Avg: 376607, D Avg: 247626, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 43015: 12023 - [13404, 2803, 2092] - HP: 51946, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 51946, A Avg: 550316, D Avg: 128482, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 68, 803, 807]]
Rank 43029: 5523 - [13492, 2553, 2254] - HP: 98629, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 98629, A Avg: 364188, D Avg: 89170, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 803]]
Rank 43037: 6823 - [13032, 3941, 1326] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 311363, D Avg: 201352, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 803, 806]]
Rank 43075: 11703 - [13529, 2488, 2282] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 423475, D Avg: 107004, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 68, 806]]
Rank 43079: 16603 - [13550, 2429, 2320] - HP: 5263, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 5263, A Avg: 558987, D Avg: 107004, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 67], Tears of the Dragon[307, 68, 803, 806]]
Rank 43086: 11663 - [13544, 2454, 2301] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 437026, D Avg: 89170, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 67, 803]]
