Rank 40540: 8037 - [11603, 5731, 965] - HP: 3933, STR: 150138, VIT: 88702, SPD: 48, LUK: 2, Attack: 238020, Defense: 176530, Current HP: 3933, A Avg: 261822, D Avg: 176530, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 803, 807]]
Rank 43446: 6575 - [12652, 5490, 157] - HP: 54491, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 54491, A Avg: 368799, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 66, 803]]
Rank 43447: 2937 - [12780, 5107, 412] - HP: 3933, STR: 186678, VIT: 88702, SPD: 48, LUK: 2, Attack: 274560, Defense: 176530, Current HP: 3933, A Avg: 288288, D Avg: 211836, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 806]]
Rank 43454: 2092 - [13125, 4079, 1095] - HP: 73264, STR: 159864, VIT: 118388, SPD: 48, LUK: 1, Attack: 245677, Defense: 208166, Current HP: 73264, A Avg: 257960, D Avg: 249799, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 806]]
Rank 43474: 488 - [13627, 2593, 2079] - HP: 1729, STR: 244147, VIT: 144630, SPD: 48, LUK: 1, Attack: 334056, Defense: 234408, Current HP: 1729, A Avg: 350758, D Avg: 234408, [Spectral Sword Shigure[172, 630, 630, 630], Blank Shield[244, 630, 630, 630], Obsidian Ring[320, 730, 730, 730]]
Rank 43480: 386 - [12899, 4783, 617] - HP: 54491, STR: 177308, VIT: 59526, SPD: 48, LUK: 1, Attack: 267217, Defense: 149304, Current HP: 54491, A Avg: 280577, D Avg: 149304, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 730, 730]]
Rank 43489: 6685 - [12670, 5479, 150] - HP: 54491, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 54491, A Avg: 377375, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 803, 807]]
Rank 43496: 381 - [12901, 4793, 605] - HP: 54781, STR: 175454, VIT: 59462, SPD: 48, LUK: 1, Attack: 267640, Defense: 149240, Current HP: 54781, A Avg: 281022, D Avg: 149240, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 730, 730]]
Rank 43499: 10975 - [13063, 4310, 926] - HP: 107474, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 107474, A Avg: 496154, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 67, 68, 807]]
Rank 43503: 10985 - [13165, 4008, 1126] - HP: 107474, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 107474, A Avg: 315290, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 67, 803, 806]]
Rank 43514: 425 - [12715, 5369, 215] - HP: 54491, STR: 105173, VIT: 175526, SPD: 48, LUK: 1, Attack: 195082, Defense: 263354, Current HP: 54491, A Avg: 204836, D Avg: 263354, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 730, 730, 730], Gold Ring[303, 730, 730, 730]]
Rank 43541: 335 - [12801, 5138, 360] - HP: 107474, STR: 105173, VIT: 146294, SPD: 48, LUK: 1, Attack: 195082, Defense: 234122, Current HP: 107474, A Avg: 204836, D Avg: 234122, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 730]]
Rank 43544: 400 - [13509, 3017, 1773] - HP: 39007, STR: 269542, VIT: 118728, SPD: 57, LUK: 1, Attack: 355355, Defense: 208506, Current HP: 39007, A Avg: 373122, D Avg: 208506, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 43550: 239 - [13217, 3899, 1183] - HP: 161617, STR: 124472, VIT: 59550, SPD: 48, LUK: 1, Attack: 216658, Defense: 147118, Current HP: 161617, A Avg: 227490, D Avg: 147118, [Big Bang[171, 530, 530, 530], Storm Wall[242, 630, 630, 630], Gold Ring[303, 630, 730, 730]]
Rank 43571: 240 - [13245, 3836, 1218] - HP: 108433, STR: 203770, VIT: 89496, SPD: 57, LUK: 1, Attack: 289583, Defense: 179274, Current HP: 108433, A Avg: 304062, D Avg: 179274, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 730, 730, 730]]
Rank 43624: 2917 - [12801, 5221, 277] - HP: 3933, STR: 186678, VIT: 88702, SPD: 48, LUK: 2, Attack: 274560, Defense: 176530, Current HP: 3933, A Avg: 343200, D Avg: 176530, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 68]]
Rank 43640: 2907 - [12801, 5237, 261] - HP: 3933, STR: 186678, VIT: 88702, SPD: 48, LUK: 2, Attack: 274560, Defense: 176530, Current HP: 3933, A Avg: 345945, D Avg: 176530, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 67]]
Rank 43672: 293 - [12906, 4954, 439] - HP: 70623, STR: 208371, VIT: 30238, SPD: 48, LUK: 2, Attack: 300557, Defense: 120016, Current HP: 70623, A Avg: 315584, D Avg: 120016, [Big Bang[171, 530, 530, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 630, 630, 730]]
Rank 43712: 159 - [13766, 2414, 2119] - HP: 214600, STR: 155531, VIT: 1086, SPD: 48, LUK: 1, Attack: 247717, Defense: 88654, Current HP: 214600, A Avg: 260102, D Avg: 88654, [Big Bang[171, 530, 530, 530], Storm Wall[242, 530, 630, 630], Gold Ring[303, 630, 630, 630]]
Rank 43723: 6565 - [12771, 5410, 118] - HP: 54491, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 54491, A Avg: 428836, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 66, 68]]
Rank 43760: 394 - [13384, 3608, 1307] - HP: 36632, STR: 146475, VIT: 144526, SPD: 48, LUK: 1, Attack: 238661, Defense: 234304, Current HP: 36632, A Avg: 250594, D Avg: 234304, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Obsidian Ring[320, 730, 730, 730]]
Rank 43767: 6555 - [12787, 5406, 106] - HP: 54491, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 54491, A Avg: 432266, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 66, 67]]
Rank 43767: 11015 - [13273, 3948, 1078] - HP: 107474, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 107474, A Avg: 336065, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 68, 803, 806]]
Rank 43773: 409 - [12978, 4839, 482] - HP: 55651, STR: 124472, VIT: 118014, SPD: 48, LUK: 1, Attack: 216658, Defense: 205582, Current HP: 55651, A Avg: 227490, D Avg: 205582, [Big Bang[171, 530, 630, 630], Storm Wall[242, 630, 630, 730], Gold Ring[303, 730, 730, 730]]
Rank 43791: 10705 - [13170, 4281, 848] - HP: 107474, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 107474, A Avg: 367175, D Avg: 105554, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 66, 68, 806]]
Rank 43794: 402 - [13645, 2859, 1795] - HP: 38551, STR: 313332, VIT: 118388, SPD: 48, LUK: 1, Attack: 399145, Defense: 208166, Current HP: 38551, A Avg: 419102, D Avg: 208166, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 730]]
Rank 43840: 6615 - [12820, 5380, 099] - HP: 54491, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 54491, A Avg: 442559, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 67, 803]]
Rank 43840: 10675 - [13194, 4258, 847] - HP: 107474, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 107474, A Avg: 370112, D Avg: 105554, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 66, 67, 806]]
Rank 43841: 296 - [13187, 4280, 832] - HP: 107474, STR: 177308, VIT: 30294, SPD: 48, LUK: 1, Attack: 267217, Defense: 120072, Current HP: 107474, A Avg: 280577, D Avg: 120072, [Spectral Sword Shigure[172, 530, 530, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 630, 730]]
Rank 43849: 9965 - [13806, 2431, 2062] - HP: 160457, STR: 154502, VIT: 134, SPD: 48, LUK: 1, Attack: 244411, Defense: 87962, Current HP: 160457, A Avg: 366616, D Avg: 105554, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 67, 68, 806]]
Rank 43860: 404 - [13108, 4536, 655] - HP: 36632, STR: 117243, VIT: 192028, SPD: 48, LUK: 1, Attack: 209429, Defense: 281806, Current HP: 36632, A Avg: 219900, D Avg: 281806, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 43864: 291 - [13194, 4282, 823] - HP: 107764, STR: 175454, VIT: 30230, SPD: 48, LUK: 1, Attack: 267640, Defense: 120008, Current HP: 107764, A Avg: 281022, D Avg: 120008, [Big Bang[171, 530, 530, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 630, 730]]
Rank 43883: 10945 - [13383, 3734, 1182] - HP: 107474, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 107474, A Avg: 256631, D Avg: 164071, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 66, 806, 807]]
Rank 43909: 9945 - [13922, 2143, 2234] - HP: 160457, STR: 154502, VIT: 134, SPD: 48, LUK: 1, Attack: 244411, Defense: 87962, Current HP: 160457, A Avg: 256631, D Avg: 123146, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 66, 806, 807]]
Rank 43920: 6645 - [12854, 5358, 087] - HP: 54491, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 54491, A Avg: 471719, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 68, 803]]
Rank 43927: 10785 - [13236, 4219, 844] - HP: 107474, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 107474, A Avg: 378924, D Avg: 105554, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 67, 803, 806]]
Rank 43929: 3010 - [13646, 2991, 1662] - HP: 4294, STR: 203770, VIT: 147960, SPD: 57, LUK: 1, Attack: 289583, Defense: 237738, Current HP: 4294, A Avg: 304062, D Avg: 237738, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 66]]
Rank 43929: 3050 - [13646, 2991, 1662] - HP: 4294, STR: 203770, VIT: 147960, SPD: 57, LUK: 1, Attack: 289583, Defense: 237738, Current HP: 4294, A Avg: 304062, D Avg: 285285, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 806]]
Rank 43929: 3060 - [13646, 2991, 1662] - HP: 4294, STR: 203770, VIT: 147960, SPD: 57, LUK: 1, Attack: 289583, Defense: 237738, Current HP: 4294, A Avg: 304062, D Avg: 237738, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 807]]
Rank 43942: 3040 - [13646, 3004, 1649] - HP: 4294, STR: 203770, VIT: 147960, SPD: 57, LUK: 1, Attack: 289583, Defense: 237738, Current HP: 4294, A Avg: 311301, D Avg: 237738, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 803]]
Rank 43946: 2457 - [13078, 4712, 509] - HP: 38646, STR: 150138, VIT: 88702, SPD: 48, LUK: 2, Attack: 238020, Defense: 176530, Current HP: 38646, A Avg: 249921, D Avg: 211836, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 806]]
Rank 43949: 3030 - [13646, 3011, 1642] - HP: 4294, STR: 203770, VIT: 147960, SPD: 57, LUK: 1, Attack: 289583, Defense: 237738, Current HP: 4294, A Avg: 361978, D Avg: 237738, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 68]]
Rank 43952: 3020 - [13646, 3014, 1639] - HP: 4294, STR: 203770, VIT: 147960, SPD: 57, LUK: 1, Attack: 289583, Defense: 237738, Current HP: 4294, A Avg: 364874, D Avg: 237738, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 67]]
Rank 43953: 2478 - [13137, 4542, 620] - HP: 36442, STR: 123565, VIT: 192132, SPD: 48, LUK: 1, Attack: 213474, Defense: 281910, Current HP: 36442, A Avg: 224147, D Avg: 281910, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 66]]
Rank 43953: 2528 - [13137, 4542, 620] - HP: 36442, STR: 123565, VIT: 192132, SPD: 48, LUK: 1, Attack: 213474, Defense: 281910, Current HP: 36442, A Avg: 224147, D Avg: 281910, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 807]]
Rank 43958: 6665 - [12872, 5342, 085] - HP: 54491, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 54491, A Avg: 497450, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 68, 807]]
Rank 43968: 2418 - [13445, 3633, 1221] - HP: 36442, STR: 163759, VIT: 144630, SPD: 48, LUK: 1, Attack: 253668, Defense: 234408, Current HP: 36442, A Avg: 266351, D Avg: 234408, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 66]]
Rank 43968: 2468 - [13445, 3633, 1221] - HP: 36442, STR: 163759, VIT: 144630, SPD: 48, LUK: 1, Attack: 253668, Defense: 234408, Current HP: 36442, A Avg: 266351, D Avg: 234408, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 807]]
Rank 43970: 2508 - [13137, 4559, 603] - HP: 36442, STR: 123565, VIT: 192132, SPD: 48, LUK: 1, Attack: 213474, Defense: 281910, Current HP: 36442, A Avg: 229484, D Avg: 281910, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 803]]
Rank 43980: 6635 - [12882, 5334, 083] - HP: 54491, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 54491, A Avg: 504311, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 67, 807]]
Rank 43992: 6605 - [12888, 5328, 083] - HP: 54491, STR: 253160, VIT: 29366, SPD: 48, LUK: 1, Attack: 343069, Defense: 117194, Current HP: 54491, A Avg: 514603, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 730, 67, 68]]
Rank 43995: 2448 - [13450, 3645, 1204] - HP: 36442, STR: 163759, VIT: 144630, SPD: 48, LUK: 1, Attack: 253668, Defense: 234408, Current HP: 36442, A Avg: 272693, D Avg: 234408, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 803]]
Rank 44012: 297 - [13040, 4892, 367] - HP: 73359, STR: 223218, VIT: 30238, SPD: 48, LUK: 2, Attack: 311100, Defense: 118066, Current HP: 73359, A Avg: 326655, D Avg: 118066, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 730]]
Rank 44015: 226 - [13544, 3383, 1372] - HP: 160457, STR: 148076, VIT: 30294, SPD: 48, LUK: 1, Attack: 237985, Defense: 120072, Current HP: 160457, A Avg: 249884, D Avg: 120072, [Spectral Sword Shigure[172, 530, 530, 530], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 630, 730]]
Rank 44026: 389 - [13082, 4780, 437] - HP: 55651, STR: 186590, VIT: 59550, SPD: 48, LUK: 1, Attack: 278776, Defense: 147118, Current HP: 55651, A Avg: 292714, D Avg: 147118, [Big Bang[171, 530, 630, 630], Storm Wall[242, 630, 630, 630], Gold Ring[303, 630, 730, 730]]
Rank 44060: 221 - [13556, 3392, 1351] - HP: 160747, STR: 146222, VIT: 30230, SPD: 48, LUK: 1, Attack: 238408, Defense: 120008, Current HP: 160747, A Avg: 250328, D Avg: 120008, [Big Bang[171, 530, 530, 530], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 630, 730]]
Rank 44069: 319 - [13185, 4514, 600] - HP: 108634, STR: 124472, VIT: 88782, SPD: 48, LUK: 1, Attack: 216658, Defense: 176350, Current HP: 108634, A Avg: 227490, D Avg: 176350, [Big Bang[171, 530, 530, 630], Storm Wall[242, 630, 630, 630], Gold Ring[303, 730, 730, 730]]
Rank 44074: 2438 - [13476, 3646, 1177] - HP: 36442, STR: 163759, VIT: 144630, SPD: 48, LUK: 1, Attack: 253668, Defense: 234408, Current HP: 36442, A Avg: 317085, D Avg: 234408, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 68]]
Rank 44075: 2428 - [13476, 3647, 1176] - HP: 36442, STR: 163759, VIT: 144630, SPD: 48, LUK: 1, Attack: 253668, Defense: 234408, Current HP: 36442, A Avg: 319621, D Avg: 234408, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 67]]
Rank 44087: 11045 - [13466, 3689, 1144] - HP: 107474, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 107474, A Avg: 268852, D Avg: 164071, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 803, 806, 807]]
Rank 44090: 7935 - [13075, 4865, 359] - HP: 1508, STR: 203831, VIT: 87830, SPD: 48, LUK: 1, Attack: 293740, Defense: 175658, Current HP: 1508, A Avg: 308427, D Avg: 210789, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 66, 806]]
Rank 44090: 7945 - [13075, 4865, 359] - HP: 1508, STR: 203831, VIT: 87830, SPD: 48, LUK: 1, Attack: 293740, Defense: 175658, Current HP: 1508, A Avg: 308427, D Avg: 175658, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 66, 807]]
Rank 44090: 8045 - [13075, 4865, 359] - HP: 1508, STR: 203831, VIT: 87830, SPD: 48, LUK: 1, Attack: 293740, Defense: 175658, Current HP: 1508, A Avg: 308427, D Avg: 245921, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 806, 807]]
Rank 44091: 12035 - [13076, 4863, 360] - HP: 54491, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 54491, A Avg: 425923, D Avg: 164071, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 68, 806, 807]]
Rank 44102: 2488 - [13152, 4646, 501] - HP: 36442, STR: 123565, VIT: 192132, SPD: 48, LUK: 1, Attack: 213474, Defense: 281910, Current HP: 36442, A Avg: 268977, D Avg: 281910, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 67]]
Rank 44102: 2498 - [13152, 4646, 501] - HP: 36442, STR: 123565, VIT: 192132, SPD: 48, LUK: 1, Attack: 213474, Defense: 281910, Current HP: 36442, A Avg: 266842, D Avg: 281910, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 68]]
Rank 44109: 5545 - [13058, 4935, 306] - HP: 107474, STR: 253160, VIT: 134, SPD: 48, LUK: 1, Attack: 343069, Defense: 87962, Current HP: 107474, A Avg: 360222, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 66, 807]]
Rank 44129: 10045 - [14017, 2078, 2204] - HP: 160457, STR: 154502, VIT: 134, SPD: 48, LUK: 1, Attack: 244411, Defense: 87962, Current HP: 160457, A Avg: 268852, D Avg: 123146, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 803, 806, 807]]
Rank 44131: 4165 - [13989, 2164, 2146] - HP: 213440, STR: 154502, VIT: 134, SPD: 48, LUK: 1, Attack: 244411, Defense: 87962, Current HP: 213440, A Avg: 305513, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Gold Ring[303, 630, 66, 68]]
Rank 44137: 12235 - [13176, 4609, 514] - HP: 54491, STR: 154502, VIT: 58598, SPD: 48, LUK: 1, Attack: 244411, Defense: 146426, Current HP: 54491, A Avg: 354395, D Avg: 204996, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 68, 806, 807]]
Rank 44142: 242 - [13517, 3591, 1191] - HP: 107977, STR: 236598, VIT: 89156, SPD: 48, LUK: 1, Attack: 322411, Defense: 178934, Current HP: 107977, A Avg: 338531, D Avg: 178934, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 730]]
Rank 44150: 12005 - [13100, 4850, 349] - HP: 54491, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 54491, A Avg: 431797, D Avg: 164071, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 67, 806, 807]]
Rank 44152: 10965 - [13437, 3841, 1021] - HP: 107474, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 107474, A Avg: 366616, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 67, 68, 806]]
Rank 44156: 7925 - [13092, 4880, 327] - HP: 1508, STR: 203831, VIT: 87830, SPD: 48, LUK: 1, Attack: 293740, Defense: 175658, Current HP: 1508, A Avg: 315770, D Avg: 175658, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 66, 803]]
Rank 44156: 8025 - [13092, 4880, 327] - HP: 1508, STR: 203831, VIT: 87830, SPD: 48, LUK: 1, Attack: 293740, Defense: 175658, Current HP: 1508, A Avg: 315770, D Avg: 210789, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 803, 806]]
