Rank 1000: HP: 855, STR: 105, VIT: 100, SPD: 7, LUK: 1, Attack: 138437, Defense: 83937, Current HP: 855, A Avg: 1153180, D Avg: 117511, [Big Bang[171, 0, 0, 0], Emerald Shield[209, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 417: HP: 1007, STR: 306, VIT: 541, SPD: 7, LUK: 1, Attack: 138739, Defense: 85132, Current HP: 1007, A Avg: 1155695, D Avg: 119184, [Big Bang[171, 0, 0, 0], Black Hole[229, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 416: HP: 798, STR: 307, VIT: 130, SPD: 9, LUK: 1, Attack: 138740, Defense: 83993, Current HP: 798, A Avg: 1155704, D Avg: 117590, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 415: HP: 567, STR: 2585, VIT: 226, SPD: 8, LUK: 1, Attack: 138741, Defense: 83949, Current HP: 567, A Avg: 1155712, D Avg: 117528, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 414: HP: 567, STR: 2585, VIT: 226, SPD: 8, LUK: 1, Attack: 138741, Defense: 83959, Current HP: 567, A Avg: 1155712, D Avg: 117542, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 413: HP: 540, STR: 2585, VIT: 247, SPD: 8, LUK: 1, Attack: 138741, Defense: 84116, Current HP: 540, A Avg: 1155712, D Avg: 117762, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 412: HP: 540, STR: 2585, VIT: 254, SPD: 8, LUK: 1, Attack: 138741, Defense: 84058, Current HP: 540, A Avg: 1155712, D Avg: 117681, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 411: HP: 540, STR: 2585, VIT: 245, SPD: 8, LUK: 1, Attack: 138741, Defense: 84108, Current HP: 540, A Avg: 1155712, D Avg: 117751, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 410: HP: 540, STR: 2585, VIT: 268, SPD: 8, LUK: 1, Attack: 138741, Defense: 84157, Current HP: 540, A Avg: 1155712, D Avg: 117819, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 409: HP: 567, STR: 2585, VIT: 254, SPD: 8, LUK: 1, Attack: 138741, Defense: 84130, Current HP: 567, A Avg: 1155712, D Avg: 117781, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 408: HP: 600, STR: 2585, VIT: 263, SPD: 8, LUK: 1, Attack: 138741, Defense: 84100, Current HP: 600, A Avg: 1155712, D Avg: 117739, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 407: HP: 630, STR: 2585, VIT: 245, SPD: 8, LUK: 1, Attack: 138741, Defense: 84017, Current HP: 630, A Avg: 1155712, D Avg: 117623, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 406: HP: 672, STR: 2585, VIT: 254, SPD: 8, LUK: 1, Attack: 138741, Defense: 84273, Current HP: 672, A Avg: 1155712, D Avg: 117982, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 405: HP: 620, STR: 2585, VIT: 257, SPD: 8, LUK: 1, Attack: 138741, Defense: 84185, Current HP: 620, A Avg: 1155712, D Avg: 117858, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 404: HP: 730, STR: 2585, VIT: 291, SPD: 8, LUK: 1, Attack: 138741, Defense: 84853, Current HP: 730, A Avg: 1155712, D Avg: 118794, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 403: HP: 644, STR: 2585, VIT: 245, SPD: 8, LUK: 1, Attack: 138741, Defense: 84173, Current HP: 644, A Avg: 1155712, D Avg: 117842, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 402: HP: 567, STR: 2585, VIT: 613, SPD: 8, LUK: 1, Attack: 138741, Defense: 87401, Current HP: 567, A Avg: 1155712, D Avg: 122361, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 401: HP: 1660, STR: 2585, VIT: 236, SPD: 8, LUK: 1, Attack: 138741, Defense: 86153, Current HP: 1660, A Avg: 1155712, D Avg: 120614, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 400: HP: 886, STR: 2585, VIT: 321, SPD: 8, LUK: 1, Attack: 138741, Defense: 85055, Current HP: 886, A Avg: 1155712, D Avg: 119076, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 399: HP: 756, STR: 2585, VIT: 291, SPD: 8, LUK: 1, Attack: 138741, Defense: 85766, Current HP: 756, A Avg: 1155712, D Avg: 120072, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 398: HP: 740, STR: 2585, VIT: 327, SPD: 8, LUK: 1, Attack: 138741, Defense: 85295, Current HP: 740, A Avg: 1155712, D Avg: 119412, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 397: HP: 660, STR: 2585, VIT: 465, SPD: 8, LUK: 1, Attack: 138741, Defense: 87305, Current HP: 660, A Avg: 1155712, D Avg: 122226, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 396: HP: 693, STR: 2585, VIT: 304, SPD: 8, LUK: 1, Attack: 138741, Defense: 87729, Current HP: 693, A Avg: 1155712, D Avg: 122820, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 395: HP: 540, STR: 2585, VIT: 226, SPD: 8, LUK: 1, Attack: 138741, Defense: 87015, Current HP: 540, A Avg: 1155712, D Avg: 121820, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 394: HP: 540, STR: 2585, VIT: 400, SPD: 8, LUK: 1, Attack: 138741, Defense: 90178, Current HP: 540, A Avg: 1155712, D Avg: 126249, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 393: HP: 1040, STR: 2585, VIT: 691, SPD: 8, LUK: 1, Attack: 138741, Defense: 87479, Current HP: 1040, A Avg: 1155712, D Avg: 122470, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 392: HP: 840, STR: 2585, VIT: 317, SPD: 9, LUK: 1, Attack: 138741, Defense: 86195, Current HP: 840, A Avg: 1155712, D Avg: 120672, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 391: HP: 876, STR: 2585, VIT: 404, SPD: 8, LUK: 1, Attack: 138741, Defense: 86620, Current HP: 876, A Avg: 1155712, D Avg: 121267, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 390: HP: 987, STR: 2585, VIT: 696, SPD: 8, LUK: 1, Attack: 138741, Defense: 87731, Current HP: 987, A Avg: 1155712, D Avg: 122823, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 389: HP: 567, STR: 2585, VIT: 330, SPD: 8, LUK: 1, Attack: 138741, Defense: 87378, Current HP: 567, A Avg: 1155712, D Avg: 122329, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 388: HP: 1386, STR: 308, VIT: 517, SPD: 9, LUK: 1, Attack: 138742, Defense: 86629, Current HP: 1386, A Avg: 1155720, D Avg: 121280, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 387: HP: 860, STR: 2587, VIT: 273, SPD: 9, LUK: 1, Attack: 138744, Defense: 84864, Current HP: 860, A Avg: 1155737, D Avg: 118809, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 386: HP: 902, STR: 2587, VIT: 282, SPD: 9, LUK: 1, Attack: 138744, Defense: 87200, Current HP: 902, A Avg: 1155737, D Avg: 122079, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 385: HP: 880, STR: 310, VIT: 195, SPD: 8, LUK: 1, Attack: 138745, Defense: 85059, Current HP: 880, A Avg: 1155745, D Avg: 119082, [Big Bang[171, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 384: HP: 800, STR: 310, VIT: 204, SPD: 9, LUK: 1, Attack: 138745, Defense: 84626, Current HP: 800, A Avg: 1155745, D Avg: 118476, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 383: HP: 1292, STR: 310, VIT: 589, SPD: 7, LUK: 2, Attack: 138745, Defense: 88157, Current HP: 1292, A Avg: 1155745, D Avg: 123419, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 382: HP: 780, STR: 313, VIT: 256, SPD: 8, LUK: 1, Attack: 138749, Defense: 84847, Current HP: 780, A Avg: 1155779, D Avg: 118785, [Big Bang[171, 0, 0, 0], Black Hole[229, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 381: HP: 532, STR: 2592, VIT: 151, SPD: 7, LUK: 1, Attack: 138751, Defense: 84014, Current HP: 532, A Avg: 1155795, D Avg: 117619, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 380: HP: 627, STR: 2592, VIT: 188, SPD: 7, LUK: 1, Attack: 138751, Defense: 84051, Current HP: 627, A Avg: 1155795, D Avg: 117671, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 379: HP: 627, STR: 2592, VIT: 172, SPD: 7, LUK: 1, Attack: 138751, Defense: 84035, Current HP: 627, A Avg: 1155795, D Avg: 117648, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 378: HP: 570, STR: 2592, VIT: 153, SPD: 13, LUK: 1, Attack: 138751, Defense: 84497, Current HP: 570, A Avg: 1155795, D Avg: 118295, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 377: HP: 1430, STR: 316, VIT: 250, SPD: 9, LUK: 1, Attack: 138754, Defense: 86362, Current HP: 1430, A Avg: 1155820, D Avg: 120906, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 376: HP: 2175, STR: 316, VIT: 578, SPD: 7, LUK: 1, Attack: 138754, Defense: 88146, Current HP: 2175, A Avg: 1155820, D Avg: 123404, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 375: HP: 1606, STR: 316, VIT: 568, SPD: 7, LUK: 2, Attack: 138754, Defense: 88136, Current HP: 1606, A Avg: 1155820, D Avg: 123390, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 374: HP: 855, STR: 319, VIT: 232, SPD: 9, LUK: 1, Attack: 138758, Defense: 87150, Current HP: 855, A Avg: 1155854, D Avg: 122009, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 373: HP: 860, STR: 2597, VIT: 307, SPD: 7, LUK: 1, Attack: 138759, Defense: 86419, Current HP: 860, A Avg: 1155862, D Avg: 120986, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 372: HP: 960, STR: 2597, VIT: 344, SPD: 7, LUK: 1, Attack: 138759, Defense: 86456, Current HP: 960, A Avg: 1155862, D Avg: 121038, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 371: HP: 960, STR: 2597, VIT: 327, SPD: 7, LUK: 1, Attack: 138759, Defense: 86439, Current HP: 960, A Avg: 1155862, D Avg: 121014, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 370: HP: 1343, STR: 2599, VIT: 122, SPD: 8, LUK: 1, Attack: 138762, Defense: 86910, Current HP: 1343, A Avg: 1155887, D Avg: 121673, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 369: HP: 1034, STR: 2599, VIT: 112, SPD: 8, LUK: 2, Attack: 138762, Defense: 86900, Current HP: 1034, A Avg: 1155887, D Avg: 121659, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 368: HP: 776, STR: 2599, VIT: 373, SPD: 9, LUK: 1, Attack: 138762, Defense: 84717, Current HP: 776, A Avg: 1155887, D Avg: 118603, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 367: HP: 1060, STR: 322, VIT: 224, SPD: 7, LUK: 1, Attack: 138763, Defense: 86336, Current HP: 1060, A Avg: 1155895, D Avg: 120870, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 366: HP: 1160, STR: 322, VIT: 261, SPD: 7, LUK: 1, Attack: 138763, Defense: 86373, Current HP: 1160, A Avg: 1155895, D Avg: 120922, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 365: HP: 1160, STR: 322, VIT: 244, SPD: 7, LUK: 1, Attack: 138763, Defense: 86356, Current HP: 1160, A Avg: 1155895, D Avg: 120898, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 364: HP: 722, STR: 325, VIT: 49, SPD: 7, LUK: 2, Attack: 138767, Defense: 84237, Current HP: 722, A Avg: 1155929, D Avg: 117931, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 363: HP: 1060, STR: 329, VIT: 203, SPD: 7, LUK: 2, Attack: 138773, Defense: 86315, Current HP: 1060, A Avg: 1155979, D Avg: 120840, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 362: HP: 1215, STR: 330, VIT: 39, SPD: 7, LUK: 1, Attack: 138775, Defense: 84227, Current HP: 1215, A Avg: 1155995, D Avg: 117917, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 361: HP: 946, STR: 330, VIT: 29, SPD: 7, LUK: 2, Attack: 138775, Defense: 84217, Current HP: 946, A Avg: 1155995, D Avg: 117903, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 360: HP: 1406, STR: 331, VIT: 823, SPD: 9, LUK: 1, Attack: 138776, Defense: 85817, Current HP: 1406, A Avg: 1156004, D Avg: 120143, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 359: HP: 874, STR: 332, VIT: 139, SPD: 9, LUK: 1, Attack: 138778, Defense: 84028, Current HP: 874, A Avg: 1156020, D Avg: 117639, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 358: HP: 1273, STR: 333, VIT: 842, SPD: 7, LUK: 1, Attack: 138779, Defense: 88410, Current HP: 1273, A Avg: 1156029, D Avg: 123773, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 357: HP: 540, STR: 2614, VIT: 254, SPD: 9, LUK: 1, Attack: 138784, Defense: 84279, Current HP: 540, A Avg: 1156070, D Avg: 117990, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 356: HP: 779, STR: 2616, VIT: 112, SPD: 8, LUK: 2, Attack: 138787, Defense: 86900, Current HP: 779, A Avg: 1156095, D Avg: 121659, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 355: HP: 788, STR: 338, VIT: 129, SPD: 7, LUK: 1, Attack: 138787, Defense: 85357, Current HP: 788, A Avg: 1156095, D Avg: 119499, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 354: HP: 1189, STR: 338, VIT: 97, SPD: 7, LUK: 1, Attack: 138787, Defense: 85325, Current HP: 1189, A Avg: 1156095, D Avg: 119454, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 353: HP: 817, STR: 338, VIT: 97, SPD: 14, LUK: 1, Attack: 138787, Defense: 85325, Current HP: 817, A Avg: 1156095, D Avg: 119454, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 352: HP: 798, STR: 338, VIT: 107, SPD: 12, LUK: 1, Attack: 138787, Defense: 85335, Current HP: 798, A Avg: 1156095, D Avg: 119468, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 351: HP: 1122, STR: 338, VIT: 159, SPD: 7, LUK: 1, Attack: 138787, Defense: 85387, Current HP: 1122, A Avg: 1156095, D Avg: 119541, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 350: HP: 836, STR: 338, VIT: 128, SPD: 12, LUK: 1, Attack: 138787, Defense: 85356, Current HP: 836, A Avg: 1156095, D Avg: 119498, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 349: HP: 608, STR: 2617, VIT: 159, SPD: 7, LUK: 1, Attack: 138789, Defense: 84048, Current HP: 608, A Avg: 1156112, D Avg: 117667, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 348: HP: 703, STR: 2617, VIT: 197, SPD: 7, LUK: 1, Attack: 138789, Defense: 84086, Current HP: 703, A Avg: 1156112, D Avg: 117720, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 347: HP: 703, STR: 2617, VIT: 180, SPD: 7, LUK: 1, Attack: 138789, Defense: 84069, Current HP: 703, A Avg: 1156112, D Avg: 117696, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 346: HP: 644, STR: 2617, VIT: 275, SPD: 8, LUK: 1, Attack: 138789, Defense: 84216, Current HP: 644, A Avg: 1156112, D Avg: 117902, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 345: HP: 625, STR: 2624, VIT: 287, SPD: 8, LUK: 1, Attack: 138799, Defense: 85905, Current HP: 625, A Avg: 1156195, D Avg: 120266, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 344: HP: 779, STR: 349, VIT: 159, SPD: 7, LUK: 1, Attack: 138803, Defense: 85387, Current HP: 779, A Avg: 1156228, D Avg: 119541, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 343: HP: 1334, STR: 349, VIT: 118, SPD: 7, LUK: 1, Attack: 138803, Defense: 85346, Current HP: 1334, A Avg: 1156228, D Avg: 119484, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 342: HP: 1448, STR: 349, VIT: 465, SPD: 9, LUK: 1, Attack: 138803, Defense: 85459, Current HP: 1448, A Avg: 1156228, D Avg: 119642, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 341: HP: 572, STR: 2627, VIT: 436, SPD: 8, LUK: 1, Attack: 138804, Defense: 85274, Current HP: 572, A Avg: 1156237, D Avg: 119383, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 340: HP: 893, STR: 2628, VIT: 508, SPD: 7, LUK: 1, Attack: 138805, Defense: 85502, Current HP: 893, A Avg: 1156245, D Avg: 119702, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 339: HP: 988, STR: 2628, VIT: 548, SPD: 7, LUK: 1, Attack: 138805, Defense: 85542, Current HP: 988, A Avg: 1156245, D Avg: 119758, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 338: HP: 988, STR: 2628, VIT: 530, SPD: 7, LUK: 1, Attack: 138805, Defense: 85524, Current HP: 988, A Avg: 1156245, D Avg: 119733, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 337: HP: 703, STR: 350, VIT: 43, SPD: 7, LUK: 1, Attack: 138805, Defense: 84231, Current HP: 703, A Avg: 1156245, D Avg: 117923, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 336: HP: 680, STR: 2630, VIT: 277, SPD: 8, LUK: 1, Attack: 138808, Defense: 84517, Current HP: 680, A Avg: 1156270, D Avg: 118323, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 335: HP: 1083, STR: 353, VIT: 421, SPD: 7, LUK: 1, Attack: 138809, Defense: 85415, Current HP: 1083, A Avg: 1156278, D Avg: 119580, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 334: HP: 1178, STR: 353, VIT: 461, SPD: 7, LUK: 1, Attack: 138809, Defense: 85455, Current HP: 1178, A Avg: 1156278, D Avg: 119636, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 333: HP: 1178, STR: 353, VIT: 443, SPD: 7, LUK: 1, Attack: 138809, Defense: 85437, Current HP: 1178, A Avg: 1156278, D Avg: 119611, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 332: HP: 740, STR: 353, VIT: 29, SPD: 7, LUK: 1, Attack: 138809, Defense: 83752, Current HP: 740, A Avg: 1156278, D Avg: 117252, [Big Bang[171, 0, 0, 0], Pot Lid[201, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 331: HP: 740, STR: 353, VIT: 29, SPD: 7, LUK: 1, Attack: 138809, Defense: 83762, Current HP: 740, A Avg: 1156278, D Avg: 117266, [Big Bang[171, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 330: HP: 703, STR: 353, VIT: 41, SPD: 7, LUK: 1, Attack: 138809, Defense: 83910, Current HP: 703, A Avg: 1156278, D Avg: 117473, [Big Bang[171, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 329: HP: 703, STR: 353, VIT: 47, SPD: 7, LUK: 1, Attack: 138809, Defense: 83851, Current HP: 703, A Avg: 1156278, D Avg: 117391, [Big Bang[171, 0, 0, 0], Iron Shield[204, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 328: HP: 703, STR: 353, VIT: 39, SPD: 7, LUK: 1, Attack: 138809, Defense: 83902, Current HP: 703, A Avg: 1156278, D Avg: 117462, [Big Bang[171, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 327: HP: 703, STR: 353, VIT: 60, SPD: 7, LUK: 1, Attack: 138809, Defense: 83949, Current HP: 703, A Avg: 1156278, D Avg: 117528, [Big Bang[171, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 326: HP: 740, STR: 353, VIT: 56, SPD: 7, LUK: 1, Attack: 138809, Defense: 83932, Current HP: 740, A Avg: 1156278, D Avg: 117504, [Big Bang[171, 0, 0, 0], Magic Shield[207, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 325: HP: 760, STR: 353, VIT: 56, SPD: 7, LUK: 1, Attack: 138809, Defense: 83893, Current HP: 760, A Avg: 1156278, D Avg: 117450, [Big Bang[171, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 324: HP: 800, STR: 353, VIT: 47, SPD: 7, LUK: 1, Attack: 138809, Defense: 83819, Current HP: 800, A Avg: 1156278, D Avg: 117346, [Big Bang[171, 0, 0, 0], Clear Shield[211, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 323: HP: 840, STR: 353, VIT: 56, SPD: 7, LUK: 1, Attack: 138809, Defense: 84075, Current HP: 840, A Avg: 1156278, D Avg: 117704, [Big Bang[171, 0, 0, 0], Prism Shield[212, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 322: HP: 779, STR: 353, VIT: 50, SPD: 7, LUK: 1, Attack: 138809, Defense: 83978, Current HP: 779, A Avg: 1156278, D Avg: 117569, [Big Bang[171, 0, 0, 0], Tower Shield[213, 0, 0, 0], Ring of power[314, 0, 0, 0]]
