Rank 1000: HP: 1585, STR: 8061, VIT: 1469, SPD: 72, LUK: 1, Attack: 140908, Defense: 86697, Current HP: 1585, A Avg: 1173763, D Avg: 121375, [Blue Sword[180, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 370: HP: 798, STR: 7567, VIT: 122, SPD: 68, LUK: 1, Attack: 142842, Defense: 84466, Current HP: 798, A Avg: 1189873, D Avg: 118252, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 369: HP: 893, STR: 7567, VIT: 305, SPD: 68, LUK: 1, Attack: 142842, Defense: 84649, Current HP: 893, A Avg: 1189873, D Avg: 118508, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 368: HP: 893, STR: 7567, VIT: 143, SPD: 68, LUK: 1, Attack: 142842, Defense: 84487, Current HP: 893, A Avg: 1189873, D Avg: 118281, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 367: HP: 2640, STR: 7576, VIT: 1520, SPD: 76, LUK: 1, Attack: 142856, Defense: 87632, Current HP: 2640, A Avg: 1189990, D Avg: 122684, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 366: HP: 2068, STR: 5339, VIT: 1372, SPD: 72, LUK: 1, Attack: 142872, Defense: 88173, Current HP: 2068, A Avg: 1190123, D Avg: 123442, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 365: HP: 840, STR: 10672, VIT: 215, SPD: 68, LUK: 1, Attack: 142875, Defense: 88043, Current HP: 840, A Avg: 1190148, D Avg: 123260, [Magical[187, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 364: HP: 1280, STR: 5350, VIT: 876, SPD: 68, LUK: 1, Attack: 142888, Defense: 85467, Current HP: 1280, A Avg: 1190257, D Avg: 119653, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 363: HP: 1670, STR: 5350, VIT: 961, SPD: 68, LUK: 1, Attack: 142888, Defense: 87879, Current HP: 1670, A Avg: 1190257, D Avg: 123030, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 362: HP: 6555, STR: 9448, VIT: 1442, SPD: 80, LUK: 1, Attack: 142891, Defense: 88230, Current HP: 6555, A Avg: 1190282, D Avg: 123521, [Spear of Regression[182, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 361: HP: 1919, STR: 7607, VIT: 1705, SPD: 76, LUK: 1, Attack: 142902, Defense: 86699, Current HP: 1919, A Avg: 1190373, D Avg: 121378, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 360: HP: 2299, STR: 3083, VIT: 101, SPD: 68, LUK: 2, Attack: 142904, Defense: 86889, Current HP: 2299, A Avg: 1190390, D Avg: 121644, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 359: HP: 1197, STR: 5373, VIT: 205, SPD: 108, LUK: 1, Attack: 142923, Defense: 84549, Current HP: 1197, A Avg: 1190548, D Avg: 118368, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 358: HP: 2373, STR: 5385, VIT: 941, SPD: 68, LUK: 1, Attack: 142941, Defense: 87053, Current HP: 2373, A Avg: 1190698, D Avg: 121874, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 357: HP: 1368, STR: 7634, VIT: 1730, SPD: 63, LUK: 1, Attack: 142943, Defense: 89298, Current HP: 1368, A Avg: 1190715, D Avg: 125017, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 356: HP: 1870, STR: 3131, VIT: 580, SPD: 68, LUK: 1, Attack: 142976, Defense: 85808, Current HP: 1870, A Avg: 1190990, D Avg: 120131, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 355: HP: 6916, STR: 7436, VIT: 2529, SPD: 80, LUK: 1, Attack: 142977, Defense: 89317, Current HP: 6916, A Avg: 1190998, D Avg: 125043, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 354: HP: 798, STR: 7660, VIT: 101, SPD: 63, LUK: 2, Attack: 142982, Defense: 87929, Current HP: 798, A Avg: 1191040, D Avg: 123100, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 353: HP: 1640, STR: 5417, VIT: 1101, SPD: 68, LUK: 1, Attack: 142989, Defense: 86095, Current HP: 1640, A Avg: 1191098, D Avg: 120532, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 352: HP: 2183, STR: 5423, VIT: 2254, SPD: 72, LUK: 1, Attack: 142998, Defense: 89822, Current HP: 2183, A Avg: 1191173, D Avg: 125750, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 351: HP: 1368, STR: 10849, VIT: 998, SPD: 63, LUK: 1, Attack: 143023, Defense: 88826, Current HP: 1368, A Avg: 1191381, D Avg: 124356, [Divine Dragon Sword[181, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 350: HP: 1776, STR: 3164, VIT: 450, SPD: 63, LUK: 1, Attack: 143026, Defense: 85678, Current HP: 1776, A Avg: 1191406, D Avg: 119949, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 349: HP: 1963, STR: 5443, VIT: 1038, SPD: 72, LUK: 1, Attack: 143028, Defense: 86266, Current HP: 1963, A Avg: 1191423, D Avg: 120772, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 348: HP: 5652, STR: 7493, VIT: 2068, SPD: 63, LUK: 2, Attack: 143063, Defense: 87296, Current HP: 5652, A Avg: 1191714, D Avg: 122214, [Wild Card[175, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 347: HP: 1240, STR: 5468, VIT: 184, SPD: 63, LUK: 1, Attack: 143065, Defense: 83907, Current HP: 1240, A Avg: 1191731, D Avg: 117469, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 346: HP: 1240, STR: 5468, VIT: 184, SPD: 63, LUK: 1, Attack: 143065, Defense: 83917, Current HP: 1240, A Avg: 1191731, D Avg: 117483, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 345: HP: 1178, STR: 5468, VIT: 204, SPD: 63, LUK: 1, Attack: 143065, Defense: 84073, Current HP: 1178, A Avg: 1191731, D Avg: 117702, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 344: HP: 1178, STR: 5468, VIT: 210, SPD: 63, LUK: 1, Attack: 143065, Defense: 84014, Current HP: 1178, A Avg: 1191731, D Avg: 117619, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 343: HP: 1178, STR: 5468, VIT: 278, SPD: 63, LUK: 1, Attack: 143065, Defense: 84141, Current HP: 1178, A Avg: 1191731, D Avg: 117797, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 342: HP: 1178, STR: 5468, VIT: 300, SPD: 63, LUK: 1, Attack: 143065, Defense: 84189, Current HP: 1178, A Avg: 1191731, D Avg: 117864, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 341: HP: 1240, STR: 5468, VIT: 356, SPD: 63, LUK: 1, Attack: 143065, Defense: 84232, Current HP: 1240, A Avg: 1191731, D Avg: 117924, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 340: HP: 1567, STR: 5468, VIT: 448, SPD: 63, LUK: 1, Attack: 143065, Defense: 84285, Current HP: 1567, A Avg: 1191731, D Avg: 117998, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 339: HP: 1300, STR: 5468, VIT: 275, SPD: 63, LUK: 1, Attack: 143065, Defense: 84047, Current HP: 1300, A Avg: 1191731, D Avg: 117665, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 338: HP: 1340, STR: 5468, VIT: 356, SPD: 63, LUK: 1, Attack: 143065, Defense: 84375, Current HP: 1340, A Avg: 1191731, D Avg: 118124, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 337: HP: 1254, STR: 5468, VIT: 289, SPD: 63, LUK: 1, Attack: 143065, Defense: 84217, Current HP: 1254, A Avg: 1191731, D Avg: 117903, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 336: HP: 1886, STR: 5468, VIT: 610, SPD: 63, LUK: 1, Attack: 143065, Defense: 85172, Current HP: 1886, A Avg: 1191731, D Avg: 119240, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 335: HP: 1808, STR: 5468, VIT: 278, SPD: 63, LUK: 1, Attack: 143065, Defense: 84206, Current HP: 1808, A Avg: 1191731, D Avg: 117888, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 334: HP: 1240, STR: 5468, VIT: 1062, SPD: 63, LUK: 1, Attack: 143065, Defense: 87850, Current HP: 1240, A Avg: 1191731, D Avg: 122989, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 333: HP: 3239, STR: 5468, VIT: 193, SPD: 63, LUK: 1, Attack: 143065, Defense: 86110, Current HP: 3239, A Avg: 1191731, D Avg: 120553, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 332: HP: 2104, STR: 5468, VIT: 711, SPD: 63, LUK: 1, Attack: 143065, Defense: 85445, Current HP: 2104, A Avg: 1191731, D Avg: 119622, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 331: HP: 1770, STR: 5468, VIT: 610, SPD: 63, LUK: 1, Attack: 143065, Defense: 86085, Current HP: 1770, A Avg: 1191731, D Avg: 120518, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 330: HP: 1368, STR: 5468, VIT: 1041, SPD: 63, LUK: 1, Attack: 143065, Defense: 86009, Current HP: 1368, A Avg: 1191731, D Avg: 120412, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 329: HP: 1292, STR: 5468, VIT: 1139, SPD: 63, LUK: 1, Attack: 143065, Defense: 87979, Current HP: 1292, A Avg: 1191731, D Avg: 123170, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 328: HP: 2410, STR: 5468, VIT: 913, SPD: 63, LUK: 1, Attack: 143065, Defense: 88338, Current HP: 2410, A Avg: 1191731, D Avg: 123673, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 327: HP: 1178, STR: 5468, VIT: 184, SPD: 63, LUK: 1, Attack: 143065, Defense: 86973, Current HP: 1178, A Avg: 1191731, D Avg: 121762, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 326: HP: 1178, STR: 5468, VIT: 1803, SPD: 63, LUK: 1, Attack: 143065, Defense: 91581, Current HP: 1178, A Avg: 1191731, D Avg: 128213, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 325: HP: 1653, STR: 5468, VIT: 2531, SPD: 63, LUK: 1, Attack: 143065, Defense: 89319, Current HP: 1653, A Avg: 1191731, D Avg: 125046, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 324: HP: 1463, STR: 5468, VIT: 852, SPD: 68, LUK: 1, Attack: 143065, Defense: 86730, Current HP: 1463, A Avg: 1191731, D Avg: 121421, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 323: HP: 2295, STR: 5468, VIT: 811, SPD: 63, LUK: 1, Attack: 143065, Defense: 87027, Current HP: 2295, A Avg: 1191731, D Avg: 121837, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 322: HP: 1640, STR: 5468, VIT: 923, SPD: 63, LUK: 1, Attack: 143065, Defense: 87958, Current HP: 1640, A Avg: 1191731, D Avg: 123141, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 321: HP: 1240, STR: 5468, VIT: 1155, SPD: 63, LUK: 1, Attack: 143065, Defense: 88203, Current HP: 1240, A Avg: 1191731, D Avg: 123484, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 320: HP: 2109, STR: 5478, VIT: 821, SPD: 68, LUK: 1, Attack: 143080, Defense: 84957, Current HP: 2109, A Avg: 1191856, D Avg: 118939, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 319: HP: 2869, STR: 7560, VIT: 2313, SPD: 103, LUK: 1, Attack: 143082, Defense: 90141, Current HP: 2869, A Avg: 1191873, D Avg: 126197, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 318: HP: 2020, STR: 5480, VIT: 993, SPD: 76, LUK: 1, Attack: 143083, Defense: 84716, Current HP: 2020, A Avg: 1191881, D Avg: 118602, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 317: HP: 2020, STR: 5480, VIT: 993, SPD: 76, LUK: 1, Attack: 143083, Defense: 84726, Current HP: 2020, A Avg: 1191881, D Avg: 118616, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 316: HP: 1919, STR: 5480, VIT: 1052, SPD: 76, LUK: 1, Attack: 143083, Defense: 84921, Current HP: 1919, A Avg: 1191881, D Avg: 118889, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 315: HP: 1919, STR: 5480, VIT: 1059, SPD: 76, LUK: 1, Attack: 143083, Defense: 84863, Current HP: 1919, A Avg: 1191881, D Avg: 118808, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 314: HP: 1919, STR: 5480, VIT: 1126, SPD: 76, LUK: 1, Attack: 143083, Defense: 84989, Current HP: 1919, A Avg: 1191881, D Avg: 118984, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 313: HP: 1919, STR: 5480, VIT: 1148, SPD: 76, LUK: 1, Attack: 143083, Defense: 85037, Current HP: 1919, A Avg: 1191881, D Avg: 119051, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 312: HP: 2020, STR: 5480, VIT: 1166, SPD: 76, LUK: 1, Attack: 143083, Defense: 85042, Current HP: 2020, A Avg: 1191881, D Avg: 119058, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 311: HP: 2308, STR: 5480, VIT: 1296, SPD: 76, LUK: 1, Attack: 143083, Defense: 85133, Current HP: 2308, A Avg: 1191881, D Avg: 119186, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 310: HP: 2080, STR: 5480, VIT: 1085, SPD: 76, LUK: 1, Attack: 143083, Defense: 84857, Current HP: 2080, A Avg: 1191881, D Avg: 118799, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 309: HP: 2120, STR: 5480, VIT: 1166, SPD: 76, LUK: 1, Attack: 143083, Defense: 85185, Current HP: 2120, A Avg: 1191881, D Avg: 119258, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 308: HP: 1995, STR: 5480, VIT: 1137, SPD: 76, LUK: 1, Attack: 143083, Defense: 85065, Current HP: 1995, A Avg: 1191881, D Avg: 119090, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 307: HP: 2666, STR: 5480, VIT: 1419, SPD: 76, LUK: 1, Attack: 143083, Defense: 85981, Current HP: 2666, A Avg: 1191881, D Avg: 120373, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 306: HP: 2549, STR: 5480, VIT: 1126, SPD: 76, LUK: 1, Attack: 143083, Defense: 85054, Current HP: 2549, A Avg: 1191881, D Avg: 119075, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 305: HP: 2020, STR: 5480, VIT: 1871, SPD: 76, LUK: 1, Attack: 143083, Defense: 88659, Current HP: 2020, A Avg: 1191881, D Avg: 124122, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 304: HP: 3980, STR: 5480, VIT: 1041, SPD: 76, LUK: 1, Attack: 143083, Defense: 86958, Current HP: 3980, A Avg: 1191881, D Avg: 121741, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 303: HP: 2884, STR: 5480, VIT: 1520, SPD: 76, LUK: 1, Attack: 143083, Defense: 86254, Current HP: 2884, A Avg: 1191881, D Avg: 120755, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 302: HP: 2550, STR: 5480, VIT: 1419, SPD: 76, LUK: 1, Attack: 143083, Defense: 86894, Current HP: 2550, A Avg: 1191881, D Avg: 121651, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 301: HP: 2109, STR: 5480, VIT: 1890, SPD: 76, LUK: 1, Attack: 143083, Defense: 86858, Current HP: 2109, A Avg: 1191881, D Avg: 121601, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 300: HP: 2033, STR: 5480, VIT: 1948, SPD: 76, LUK: 1, Attack: 143083, Defense: 88788, Current HP: 2033, A Avg: 1191881, D Avg: 124303, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 299: HP: 3190, STR: 5480, VIT: 1722, SPD: 76, LUK: 1, Attack: 143083, Defense: 89147, Current HP: 3190, A Avg: 1191881, D Avg: 124805, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 298: HP: 1919, STR: 5480, VIT: 993, SPD: 76, LUK: 1, Attack: 143083, Defense: 87782, Current HP: 1919, A Avg: 1191881, D Avg: 122894, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 297: HP: 1919, STR: 5480, VIT: 2612, SPD: 76, LUK: 1, Attack: 143083, Defense: 92390, Current HP: 1919, A Avg: 1191881, D Avg: 129345, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 296: HP: 2394, STR: 5480, VIT: 3379, SPD: 76, LUK: 1, Attack: 143083, Defense: 90167, Current HP: 2394, A Avg: 1191881, D Avg: 126233, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 295: HP: 2204, STR: 5480, VIT: 1662, SPD: 80, LUK: 1, Attack: 143083, Defense: 87540, Current HP: 2204, A Avg: 1191881, D Avg: 122555, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 294: HP: 3036, STR: 5480, VIT: 1659, SPD: 76, LUK: 1, Attack: 143083, Defense: 87875, Current HP: 3036, A Avg: 1191881, D Avg: 123024, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 293: HP: 2420, STR: 5480, VIT: 1732, SPD: 76, LUK: 1, Attack: 143083, Defense: 88767, Current HP: 2420, A Avg: 1191881, D Avg: 124273, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 292: HP: 2020, STR: 5480, VIT: 1965, SPD: 76, LUK: 1, Attack: 143083, Defense: 89013, Current HP: 2020, A Avg: 1191881, D Avg: 124618, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 291: HP: 3999, STR: 7568, VIT: 3450, SPD: 76, LUK: 1, Attack: 143094, Defense: 88678, Current HP: 3999, A Avg: 1191973, D Avg: 124149, [Stargazer[183, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 290: HP: 1690, STR: 5487, VIT: 482, SPD: 68, LUK: 1, Attack: 143094, Defense: 84371, Current HP: 1690, A Avg: 1191973, D Avg: 118119, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 289: HP: 1343, STR: 9863, VIT: 1264, SPD: 72, LUK: 1, Attack: 143104, Defense: 89092, Current HP: 1343, A Avg: 1192056, D Avg: 124728, [Zodiac[184, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 288: HP: 1476, STR: 5505, VIT: 458, SPD: 63, LUK: 1, Attack: 143121, Defense: 84399, Current HP: 1476, A Avg: 1192197, D Avg: 118158, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 287: HP: 1966, STR: 7756, VIT: 1083, SPD: 76, LUK: 1, Attack: 143126, Defense: 84972, Current HP: 1966, A Avg: 1192239, D Avg: 118960, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 286: HP: 2217, STR: 5511, VIT: 1307, SPD: 76, LUK: 1, Attack: 143130, Defense: 85248, Current HP: 2217, A Avg: 1192272, D Avg: 119347, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 285: HP: 798, STR: 7760, VIT: 122, SPD: 63, LUK: 1, Attack: 143132, Defense: 84310, Current HP: 798, A Avg: 1192289, D Avg: 118033, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 284: HP: 893, STR: 7760, VIT: 305, SPD: 63, LUK: 1, Attack: 143132, Defense: 84493, Current HP: 893, A Avg: 1192289, D Avg: 118290, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 283: HP: 893, STR: 7760, VIT: 143, SPD: 63, LUK: 1, Attack: 143132, Defense: 84331, Current HP: 893, A Avg: 1192289, D Avg: 118063, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 282: HP: 1197, STR: 5527, VIT: 205, SPD: 103, LUK: 1, Attack: 143154, Defense: 84393, Current HP: 1197, A Avg: 1192472, D Avg: 118150, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 281: HP: 5386, STR: 9625, VIT: 1184, SPD: 63, LUK: 1, Attack: 143157, Defense: 86412, Current HP: 5386, A Avg: 1192497, D Avg: 120976, [Spear of Regression[182, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 280: HP: 2109, STR: 3258, VIT: 910, SPD: 80, LUK: 1, Attack: 143167, Defense: 85254, Current HP: 2109, A Avg: 1192581, D Avg: 119355, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 279: HP: 2299, STR: 3267, VIT: 122, SPD: 68, LUK: 1, Attack: 143180, Defense: 86910, Current HP: 2299, A Avg: 1192689, D Avg: 121673, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 278: HP: 2394, STR: 3267, VIT: 305, SPD: 68, LUK: 1, Attack: 143180, Defense: 87093, Current HP: 2394, A Avg: 1192689, D Avg: 121930, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 277: HP: 2394, STR: 3267, VIT: 143, SPD: 68, LUK: 1, Attack: 143180, Defense: 86931, Current HP: 2394, A Avg: 1192689, D Avg: 121703, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 276: HP: 1643, STR: 5545, VIT: 574, SPD: 103, LUK: 1, Attack: 143181, Defense: 85802, Current HP: 1643, A Avg: 1192697, D Avg: 120122, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
