Rank 1000: HP: 1680, STR: 365, VIT: 441, SPD: 51, LUK: 1, Attack: 138827, Defense: 86553, Current HP: 1680, A Avg: 1156428, D Avg: 121174, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 379: HP: 1140, STR: 3449, VIT: 611, SPD: 36, LUK: 1, Attack: 140037, Defense: 86489, Current HP: 1140, A Avg: 1166508, D Avg: 121084, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 378: HP: 1536, STR: 3449, VIT: 643, SPD: 34, LUK: 1, Attack: 140037, Defense: 86859, Current HP: 1536, A Avg: 1166508, D Avg: 121602, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 377: HP: 1302, STR: 3449, VIT: 859, SPD: 34, LUK: 1, Attack: 140037, Defense: 87894, Current HP: 1302, A Avg: 1166508, D Avg: 123051, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 376: HP: 882, STR: 3449, VIT: 754, SPD: 34, LUK: 1, Attack: 140037, Defense: 87802, Current HP: 882, A Avg: 1166508, D Avg: 122922, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 375: HP: 418, STR: 5701, VIT: 60, SPD: 34, LUK: 1, Attack: 140043, Defense: 84404, Current HP: 418, A Avg: 1166558, D Avg: 118165, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 374: HP: 1007, STR: 1178, VIT: 80, SPD: 34, LUK: 2, Attack: 140047, Defense: 84424, Current HP: 1007, A Avg: 1166591, D Avg: 118193, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 373: HP: 988, STR: 1184, VIT: 80, SPD: 34, LUK: 1, Attack: 140056, Defense: 84216, Current HP: 988, A Avg: 1166666, D Avg: 117902, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 372: HP: 1083, STR: 1184, VIT: 180, SPD: 34, LUK: 1, Attack: 140056, Defense: 84316, Current HP: 1083, A Avg: 1166666, D Avg: 118042, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 371: HP: 1083, STR: 1184, VIT: 101, SPD: 34, LUK: 1, Attack: 140056, Defense: 84237, Current HP: 1083, A Avg: 1166666, D Avg: 117931, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 370: HP: 646, STR: 5720, VIT: 178, SPD: 31, LUK: 1, Attack: 140072, Defense: 84366, Current HP: 646, A Avg: 1166799, D Avg: 118112, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 369: HP: 1225, STR: 1197, VIT: 263, SPD: 31, LUK: 2, Attack: 140075, Defense: 85491, Current HP: 1225, A Avg: 1166824, D Avg: 119687, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 368: HP: 1368, STR: 3480, VIT: 710, SPD: 31, LUK: 1, Attack: 140083, Defense: 84573, Current HP: 1368, A Avg: 1166891, D Avg: 118402, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 367: HP: 1034, STR: 3481, VIT: 411, SPD: 34, LUK: 1, Attack: 140085, Defense: 84352, Current HP: 1034, A Avg: 1166908, D Avg: 118092, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 366: HP: 1091, STR: 3496, VIT: 422, SPD: 38, LUK: 1, Attack: 140107, Defense: 84766, Current HP: 1091, A Avg: 1167091, D Avg: 118672, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 365: HP: 1301, STR: 1221, VIT: 291, SPD: 38, LUK: 1, Attack: 140111, Defense: 84635, Current HP: 1301, A Avg: 1167124, D Avg: 118488, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 364: HP: 2040, STR: 3512, VIT: 1171, SPD: 31, LUK: 1, Attack: 140131, Defense: 87283, Current HP: 2040, A Avg: 1167291, D Avg: 122196, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 363: HP: 1919, STR: 3516, VIT: 2127, SPD: 31, LUK: 1, Attack: 140137, Defense: 89695, Current HP: 1919, A Avg: 1167341, D Avg: 125572, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 362: HP: 1543, STR: 1245, VIT: 579, SPD: 36, LUK: 1, Attack: 140147, Defense: 85807, Current HP: 1543, A Avg: 1167424, D Avg: 120129, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 361: HP: 840, STR: 3526, VIT: 352, SPD: 36, LUK: 1, Attack: 140152, Defense: 84377, Current HP: 840, A Avg: 1167466, D Avg: 118127, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 360: HP: 855, STR: 3528, VIT: 184, SPD: 54, LUK: 1, Attack: 140155, Defense: 84528, Current HP: 855, A Avg: 1167491, D Avg: 118339, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 359: HP: 1330, STR: 5778, VIT: 454, SPD: 40, LUK: 1, Attack: 140159, Defense: 87242, Current HP: 1330, A Avg: 1167524, D Avg: 122138, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 358: HP: 1729, STR: 3539, VIT: 1435, SPD: 31, LUK: 1, Attack: 140172, Defense: 86429, Current HP: 1729, A Avg: 1167632, D Avg: 121000, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 357: HP: 1130, STR: 3542, VIT: 414, SPD: 34, LUK: 1, Attack: 140176, Defense: 84654, Current HP: 1130, A Avg: 1167666, D Avg: 118515, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 356: HP: 2964, STR: 7641, VIT: 819, SPD: 38, LUK: 1, Attack: 140181, Defense: 88647, Current HP: 2964, A Avg: 1167707, D Avg: 124105, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 355: HP: 1188, STR: 3547, VIT: 286, SPD: 36, LUK: 1, Attack: 140184, Defense: 84009, Current HP: 1188, A Avg: 1167732, D Avg: 117612, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 354: HP: 1188, STR: 3547, VIT: 286, SPD: 36, LUK: 1, Attack: 140184, Defense: 84019, Current HP: 1188, A Avg: 1167732, D Avg: 117626, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 353: HP: 1133, STR: 3547, VIT: 311, SPD: 36, LUK: 1, Attack: 140184, Defense: 84180, Current HP: 1133, A Avg: 1167732, D Avg: 117851, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 352: HP: 1133, STR: 3547, VIT: 318, SPD: 36, LUK: 1, Attack: 140184, Defense: 84122, Current HP: 1133, A Avg: 1167732, D Avg: 117770, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 351: HP: 1133, STR: 3547, VIT: 344, SPD: 36, LUK: 1, Attack: 140184, Defense: 84207, Current HP: 1133, A Avg: 1167732, D Avg: 117889, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 350: HP: 1133, STR: 3547, VIT: 368, SPD: 36, LUK: 1, Attack: 140184, Defense: 84257, Current HP: 1133, A Avg: 1167732, D Avg: 117959, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 349: HP: 1188, STR: 3547, VIT: 384, SPD: 36, LUK: 1, Attack: 140184, Defense: 84260, Current HP: 1188, A Avg: 1167732, D Avg: 117963, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 348: HP: 1354, STR: 3547, VIT: 434, SPD: 36, LUK: 1, Attack: 140184, Defense: 84271, Current HP: 1354, A Avg: 1167732, D Avg: 117979, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 347: HP: 1254, STR: 3547, VIT: 341, SPD: 36, LUK: 1, Attack: 140184, Defense: 84113, Current HP: 1254, A Avg: 1167732, D Avg: 117758, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 346: HP: 1298, STR: 3547, VIT: 384, SPD: 36, LUK: 1, Attack: 140184, Defense: 84403, Current HP: 1298, A Avg: 1167732, D Avg: 118164, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 345: HP: 1217, STR: 3547, VIT: 356, SPD: 36, LUK: 1, Attack: 140184, Defense: 84284, Current HP: 1217, A Avg: 1167732, D Avg: 117997, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 344: HP: 1590, STR: 3547, VIT: 525, SPD: 36, LUK: 1, Attack: 140184, Defense: 85087, Current HP: 1590, A Avg: 1167732, D Avg: 119121, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 343: HP: 1495, STR: 3547, VIT: 344, SPD: 36, LUK: 1, Attack: 140184, Defense: 84272, Current HP: 1495, A Avg: 1167732, D Avg: 117980, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 342: HP: 1188, STR: 3547, VIT: 930, SPD: 36, LUK: 1, Attack: 140184, Defense: 87718, Current HP: 1188, A Avg: 1167732, D Avg: 122805, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 341: HP: 2782, STR: 3547, VIT: 299, SPD: 36, LUK: 1, Attack: 140184, Defense: 86216, Current HP: 2782, A Avg: 1167732, D Avg: 120702, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 340: HP: 1786, STR: 3547, VIT: 591, SPD: 36, LUK: 1, Attack: 140184, Defense: 85325, Current HP: 1786, A Avg: 1167732, D Avg: 119454, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 339: HP: 1551, STR: 3547, VIT: 525, SPD: 36, LUK: 1, Attack: 140184, Defense: 86000, Current HP: 1551, A Avg: 1167732, D Avg: 120399, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 338: HP: 1343, STR: 3547, VIT: 750, SPD: 36, LUK: 1, Attack: 140184, Defense: 85718, Current HP: 1343, A Avg: 1167732, D Avg: 120005, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 337: HP: 1259, STR: 3547, VIT: 878, SPD: 36, LUK: 1, Attack: 140184, Defense: 87718, Current HP: 1259, A Avg: 1167732, D Avg: 122805, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 336: HP: 1815, STR: 3547, VIT: 675, SPD: 36, LUK: 1, Attack: 140184, Defense: 88100, Current HP: 1815, A Avg: 1167732, D Avg: 123339, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 335: HP: 1133, STR: 3547, VIT: 286, SPD: 36, LUK: 1, Attack: 140184, Defense: 87075, Current HP: 1133, A Avg: 1167732, D Avg: 121904, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 334: HP: 1133, STR: 3547, VIT: 1151, SPD: 36, LUK: 1, Attack: 140184, Defense: 90929, Current HP: 1133, A Avg: 1167732, D Avg: 127300, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 333: HP: 1658, STR: 3547, VIT: 1664, SPD: 36, LUK: 1, Attack: 140184, Defense: 88452, Current HP: 1658, A Avg: 1167732, D Avg: 123832, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 332: HP: 1448, STR: 3547, VIT: 655, SPD: 38, LUK: 1, Attack: 140184, Defense: 86533, Current HP: 1448, A Avg: 1167732, D Avg: 121146, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 331: HP: 1864, STR: 3547, VIT: 688, SPD: 36, LUK: 1, Attack: 140184, Defense: 86904, Current HP: 1864, A Avg: 1167732, D Avg: 121665, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 330: HP: 1628, STR: 3547, VIT: 914, SPD: 36, LUK: 1, Attack: 140184, Defense: 87949, Current HP: 1628, A Avg: 1167732, D Avg: 123128, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 329: HP: 1188, STR: 3547, VIT: 805, SPD: 36, LUK: 1, Attack: 140184, Defense: 87853, Current HP: 1188, A Avg: 1167732, D Avg: 122994, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 328: HP: 860, STR: 3557, VIT: 352, SPD: 34, LUK: 1, Attack: 140199, Defense: 84358, Current HP: 860, A Avg: 1167857, D Avg: 118101, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 327: HP: 840, STR: 3557, VIT: 2325, SPD: 34, LUK: 1, Attack: 140199, Defense: 87995, Current HP: 840, A Avg: 1167857, D Avg: 123192, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 326: HP: 636, STR: 5810, VIT: 242, SPD: 31, LUK: 1, Attack: 140207, Defense: 85470, Current HP: 636, A Avg: 1167924, D Avg: 119657, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 325: HP: 3128, STR: 7667, VIT: 596, SPD: 36, LUK: 1, Attack: 140220, Defense: 88424, Current HP: 3128, A Avg: 1168032, D Avg: 123793, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 324: HP: 836, STR: 3571, VIT: 462, SPD: 31, LUK: 1, Attack: 140220, Defense: 85053, Current HP: 836, A Avg: 1168032, D Avg: 119074, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 323: HP: 931, STR: 3571, VIT: 562, SPD: 31, LUK: 1, Attack: 140220, Defense: 85153, Current HP: 931, A Avg: 1168032, D Avg: 119214, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 322: HP: 931, STR: 3571, VIT: 483, SPD: 31, LUK: 1, Attack: 140220, Defense: 85074, Current HP: 931, A Avg: 1168032, D Avg: 119103, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 321: HP: 1016, STR: 3571, VIT: 502, SPD: 31, LUK: 1, Attack: 140220, Defense: 87420, Current HP: 1016, A Avg: 1168032, D Avg: 122387, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 320: HP: 1111, STR: 3571, VIT: 601, SPD: 31, LUK: 1, Attack: 140220, Defense: 87519, Current HP: 1111, A Avg: 1168032, D Avg: 122526, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 319: HP: 1111, STR: 3571, VIT: 522, SPD: 31, LUK: 1, Attack: 140220, Defense: 87440, Current HP: 1111, A Avg: 1168032, D Avg: 122415, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 318: HP: 1358, STR: 3576, VIT: 212, SPD: 34, LUK: 1, Attack: 140227, Defense: 87000, Current HP: 1358, A Avg: 1168090, D Avg: 121799, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 317: HP: 2059, STR: 3576, VIT: 153, SPD: 34, LUK: 1, Attack: 140227, Defense: 86941, Current HP: 2059, A Avg: 1168090, D Avg: 121717, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 316: HP: 1387, STR: 3576, VIT: 153, SPD: 60, LUK: 1, Attack: 140227, Defense: 86941, Current HP: 1387, A Avg: 1168090, D Avg: 121717, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 315: HP: 1782, STR: 3576, VIT: 242, SPD: 34, LUK: 1, Attack: 140227, Defense: 87030, Current HP: 1782, A Avg: 1168090, D Avg: 121841, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 314: HP: 1539, STR: 1299, VIT: 513, SPD: 34, LUK: 1, Attack: 140228, Defense: 84857, Current HP: 1539, A Avg: 1168099, D Avg: 118799, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 313: HP: 1337, STR: 3580, VIT: 446, SPD: 36, LUK: 1, Attack: 140233, Defense: 84387, Current HP: 1337, A Avg: 1168140, D Avg: 118141, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 312: HP: 1129, STR: 3584, VIT: 515, SPD: 34, LUK: 1, Attack: 140239, Defense: 86133, Current HP: 1129, A Avg: 1168190, D Avg: 120586, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 311: HP: 1586, STR: 3586, VIT: 768, SPD: 31, LUK: 1, Attack: 140242, Defense: 84657, Current HP: 1586, A Avg: 1168215, D Avg: 118519, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 310: HP: 1349, STR: 3586, VIT: 212, SPD: 34, LUK: 1, Attack: 140242, Defense: 87000, Current HP: 1349, A Avg: 1168215, D Avg: 121799, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 309: HP: 1349, STR: 3586, VIT: 242, SPD: 34, LUK: 1, Attack: 140242, Defense: 87030, Current HP: 1349, A Avg: 1168215, D Avg: 121841, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 308: HP: 2204, STR: 3586, VIT: 174, SPD: 34, LUK: 1, Attack: 140242, Defense: 86962, Current HP: 2204, A Avg: 1168215, D Avg: 121746, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 307: HP: 992, STR: 3587, VIT: 709, SPD: 34, LUK: 1, Attack: 140244, Defense: 85547, Current HP: 992, A Avg: 1168232, D Avg: 119765, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 306: HP: 988, STR: 1312, VIT: 89, SPD: 34, LUK: 1, Attack: 140248, Defense: 84433, Current HP: 988, A Avg: 1168265, D Avg: 118206, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 305: HP: 1368, STR: 3597, VIT: 163, SPD: 34, LUK: 2, Attack: 140259, Defense: 86951, Current HP: 1368, A Avg: 1168357, D Avg: 121731, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 304: HP: 1514, STR: 3598, VIT: 784, SPD: 31, LUK: 1, Attack: 140260, Defense: 84790, Current HP: 1514, A Avg: 1168365, D Avg: 118705, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 303: HP: 817, STR: 3600, VIT: 213, SPD: 31, LUK: 1, Attack: 140263, Defense: 84076, Current HP: 817, A Avg: 1168390, D Avg: 117706, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 302: HP: 912, STR: 3600, VIT: 313, SPD: 31, LUK: 1, Attack: 140263, Defense: 84176, Current HP: 912, A Avg: 1168390, D Avg: 117846, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 301: HP: 912, STR: 3600, VIT: 234, SPD: 31, LUK: 1, Attack: 140263, Defense: 84097, Current HP: 912, A Avg: 1168390, D Avg: 117735, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 300: HP: 1206, STR: 1327, VIT: 359, SPD: 31, LUK: 1, Attack: 140270, Defense: 85587, Current HP: 1206, A Avg: 1168449, D Avg: 119821, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 299: HP: 1757, STR: 1335, VIT: 784, SPD: 31, LUK: 1, Attack: 140282, Defense: 86012, Current HP: 1757, A Avg: 1168549, D Avg: 120416, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 298: HP: 1040, STR: 1336, VIT: 171, SPD: 34, LUK: 1, Attack: 140284, Defense: 84359, Current HP: 1040, A Avg: 1168565, D Avg: 118102, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 297: HP: 1333, STR: 3619, VIT: 710, SPD: 36, LUK: 1, Attack: 140292, Defense: 85938, Current HP: 1333, A Avg: 1168632, D Avg: 120313, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 296: HP: 1130, STR: 3619, VIT: 457, SPD: 34, LUK: 1, Attack: 140292, Defense: 85321, Current HP: 1130, A Avg: 1168632, D Avg: 119449, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 295: HP: 1050, STR: 3619, VIT: 487, SPD: 36, LUK: 1, Attack: 140292, Defense: 84909, Current HP: 1050, A Avg: 1168632, D Avg: 118872, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 294: HP: 1133, STR: 3626, VIT: 384, SPD: 38, LUK: 1, Attack: 140302, Defense: 84409, Current HP: 1133, A Avg: 1168715, D Avg: 118172, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 293: HP: 1040, STR: 1350, VIT: 171, SPD: 36, LUK: 1, Attack: 140305, Defense: 84307, Current HP: 1040, A Avg: 1168740, D Avg: 118029, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 292: HP: 1672, STR: 3637, VIT: 301, SPD: 34, LUK: 1, Attack: 140319, Defense: 87089, Current HP: 1672, A Avg: 1168857, D Avg: 121924, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 291: HP: 2303, STR: 3639, VIT: 153, SPD: 34, LUK: 1, Attack: 140322, Defense: 86941, Current HP: 2303, A Avg: 1168882, D Avg: 121717, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 290: HP: 1694, STR: 3639, VIT: 143, SPD: 34, LUK: 2, Attack: 140322, Defense: 86931, Current HP: 1694, A Avg: 1168882, D Avg: 121703, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 289: HP: 1368, STR: 3641, VIT: 1170, SPD: 31, LUK: 1, Attack: 140325, Defense: 88738, Current HP: 1368, A Avg: 1168907, D Avg: 124233, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 288: HP: 1463, STR: 3641, VIT: 1269, SPD: 31, LUK: 1, Attack: 140325, Defense: 88837, Current HP: 1463, A Avg: 1168907, D Avg: 124371, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 287: HP: 1463, STR: 3641, VIT: 1191, SPD: 31, LUK: 1, Attack: 140325, Defense: 88759, Current HP: 1463, A Avg: 1168907, D Avg: 124262, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 286: HP: 1567, STR: 1365, VIT: 792, SPD: 38, LUK: 1, Attack: 140327, Defense: 87710, Current HP: 1567, A Avg: 1168923, D Avg: 122793, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Black Box[323, 0, 0, 0]]
