Rank 1000: HP: 2088, STR: 1304, VIT: 122, SPD: 59, LUK: 1, Attack: 140236, Defense: 84466, Current HP: 2088, A Avg: 1168165, D Avg: 118252, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 368: HP: 2160, STR: 4736, VIT: 904, SPD: 55, LUK: 1, Attack: 141967, Defense: 87016, Current HP: 2160, A Avg: 1182585, D Avg: 121822, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 367: HP: 2160, STR: 4736, VIT: 763, SPD: 55, LUK: 1, Attack: 141967, Defense: 86875, Current HP: 2160, A Avg: 1182585, D Avg: 121624, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 366: HP: 980, STR: 6994, VIT: 302, SPD: 55, LUK: 1, Attack: 141983, Defense: 84025, Current HP: 980, A Avg: 1182718, D Avg: 117634, [Neural Edge[190, 0, 0, 0], Pot Lid[201, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 365: HP: 980, STR: 6994, VIT: 302, SPD: 55, LUK: 1, Attack: 141983, Defense: 84035, Current HP: 980, A Avg: 1182718, D Avg: 117648, [Neural Edge[190, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 364: HP: 931, STR: 6994, VIT: 328, SPD: 55, LUK: 1, Attack: 141983, Defense: 84197, Current HP: 931, A Avg: 1182718, D Avg: 117875, [Neural Edge[190, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 363: HP: 931, STR: 6994, VIT: 334, SPD: 55, LUK: 1, Attack: 141983, Defense: 84138, Current HP: 931, A Avg: 1182718, D Avg: 117793, [Neural Edge[190, 0, 0, 0], Iron Shield[204, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 362: HP: 931, STR: 6994, VIT: 391, SPD: 55, LUK: 1, Attack: 141983, Defense: 84254, Current HP: 931, A Avg: 1182718, D Avg: 117955, [Neural Edge[190, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 361: HP: 931, STR: 6994, VIT: 413, SPD: 55, LUK: 1, Attack: 141983, Defense: 84302, Current HP: 931, A Avg: 1182718, D Avg: 118022, [Neural Edge[190, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 360: HP: 980, STR: 6994, VIT: 454, SPD: 55, LUK: 1, Attack: 141983, Defense: 84330, Current HP: 980, A Avg: 1182718, D Avg: 118061, [Neural Edge[190, 0, 0, 0], Magic Shield[207, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 359: HP: 1273, STR: 6994, VIT: 539, SPD: 55, LUK: 1, Attack: 141983, Defense: 84376, Current HP: 1273, A Avg: 1182718, D Avg: 118126, [Neural Edge[190, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 358: HP: 1040, STR: 6994, VIT: 383, SPD: 55, LUK: 1, Attack: 141983, Defense: 84155, Current HP: 1040, A Avg: 1182718, D Avg: 117816, [Neural Edge[190, 0, 0, 0], Clear Shield[211, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 357: HP: 1080, STR: 6994, VIT: 454, SPD: 55, LUK: 1, Attack: 141983, Defense: 84473, Current HP: 1080, A Avg: 1182718, D Avg: 118262, [Neural Edge[190, 0, 0, 0], Prism Shield[212, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 356: HP: 1007, STR: 6994, VIT: 402, SPD: 55, LUK: 1, Attack: 141983, Defense: 84330, Current HP: 1007, A Avg: 1182718, D Avg: 118061, [Neural Edge[190, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 355: HP: 1556, STR: 6994, VIT: 676, SPD: 55, LUK: 1, Attack: 141983, Defense: 85238, Current HP: 1556, A Avg: 1182718, D Avg: 119333, [Neural Edge[190, 0, 0, 0], Slime Shield[221, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 354: HP: 1485, STR: 6994, VIT: 391, SPD: 55, LUK: 1, Attack: 141983, Defense: 84319, Current HP: 1485, A Avg: 1182718, D Avg: 118046, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 353: HP: 980, STR: 6994, VIT: 1108, SPD: 55, LUK: 1, Attack: 141983, Defense: 87896, Current HP: 980, A Avg: 1182718, D Avg: 123054, [Neural Edge[190, 0, 0, 0], Energy Shield[227, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 352: HP: 2850, STR: 6994, VIT: 317, SPD: 55, LUK: 1, Attack: 141983, Defense: 86234, Current HP: 2850, A Avg: 1182718, D Avg: 120727, [Neural Edge[190, 0, 0, 0], Frying Pan[231, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 351: HP: 1764, STR: 6994, VIT: 767, SPD: 55, LUK: 1, Attack: 141983, Defense: 85501, Current HP: 1764, A Avg: 1182718, D Avg: 119701, [Neural Edge[190, 0, 0, 0], Slafield[232, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 350: HP: 1460, STR: 6994, VIT: 676, SPD: 55, LUK: 1, Attack: 141983, Defense: 86151, Current HP: 1460, A Avg: 1182718, D Avg: 120611, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 349: HP: 1121, STR: 6994, VIT: 1057, SPD: 55, LUK: 1, Attack: 141983, Defense: 86025, Current HP: 1121, A Avg: 1182718, D Avg: 120434, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 348: HP: 1045, STR: 6994, VIT: 1153, SPD: 55, LUK: 1, Attack: 141983, Defense: 87993, Current HP: 1045, A Avg: 1182718, D Avg: 123190, [Neural Edge[190, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 347: HP: 2000, STR: 6994, VIT: 937, SPD: 55, LUK: 1, Attack: 141983, Defense: 88362, Current HP: 2000, A Avg: 1182718, D Avg: 123706, [Neural Edge[190, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 346: HP: 931, STR: 6994, VIT: 302, SPD: 55, LUK: 1, Attack: 141983, Defense: 87091, Current HP: 931, A Avg: 1182718, D Avg: 121927, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 345: HP: 931, STR: 6994, VIT: 1713, SPD: 55, LUK: 1, Attack: 141983, Defense: 91491, Current HP: 931, A Avg: 1182718, D Avg: 128087, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 344: HP: 1406, STR: 6994, VIT: 2383, SPD: 55, LUK: 1, Attack: 141983, Defense: 89171, Current HP: 1406, A Avg: 1182718, D Avg: 124839, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 343: HP: 1216, STR: 6994, VIT: 888, SPD: 59, LUK: 1, Attack: 141983, Defense: 86766, Current HP: 1216, A Avg: 1182718, D Avg: 121472, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 342: HP: 1934, STR: 6994, VIT: 870, SPD: 55, LUK: 1, Attack: 141983, Defense: 87086, Current HP: 1934, A Avg: 1182718, D Avg: 121920, [Neural Edge[190, 0, 0, 0], King Shield[248, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 341: HP: 1380, STR: 6994, VIT: 1000, SPD: 55, LUK: 1, Attack: 141983, Defense: 88035, Current HP: 1380, A Avg: 1182718, D Avg: 123248, [Neural Edge[190, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 340: HP: 980, STR: 6994, VIT: 1149, SPD: 55, LUK: 1, Attack: 141983, Defense: 88197, Current HP: 980, A Avg: 1182718, D Avg: 123475, [Neural Edge[190, 0, 0, 0], Ghost shield[251, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 339: HP: 1634, STR: 2469, VIT: 398, SPD: 55, LUK: 2, Attack: 141983, Defense: 85626, Current HP: 1634, A Avg: 1182718, D Avg: 119876, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 338: HP: 1463, STR: 4767, VIT: 900, SPD: 55, LUK: 1, Attack: 142014, Defense: 85894, Current HP: 1463, A Avg: 1182976, D Avg: 120251, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 337: HP: 1558, STR: 4767, VIT: 1070, SPD: 55, LUK: 1, Attack: 142014, Defense: 86064, Current HP: 1558, A Avg: 1182976, D Avg: 120489, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 336: HP: 1558, STR: 4767, VIT: 922, SPD: 55, LUK: 1, Attack: 142014, Defense: 85916, Current HP: 1558, A Avg: 1182976, D Avg: 120282, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 335: HP: 1254, STR: 9139, VIT: 1103, SPD: 55, LUK: 1, Attack: 142018, Defense: 86331, Current HP: 1254, A Avg: 1183009, D Avg: 120863, [Zodiac[184, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 334: HP: 1740, STR: 4778, VIT: 1835, SPD: 59, LUK: 1, Attack: 142030, Defense: 89403, Current HP: 1740, A Avg: 1183109, D Avg: 125164, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 333: HP: 1900, STR: 7033, VIT: 1106, SPD: 55, LUK: 1, Attack: 142041, Defense: 86334, Current HP: 1900, A Avg: 1183201, D Avg: 120867, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 332: HP: 798, STR: 9907, VIT: 1120, SPD: 55, LUK: 1, Attack: 142043, Defense: 88948, Current HP: 798, A Avg: 1183218, D Avg: 124527, [Pulse Knife[165, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 331: HP: 1200, STR: 7035, VIT: 550, SPD: 55, LUK: 1, Attack: 142044, Defense: 84491, Current HP: 1200, A Avg: 1183226, D Avg: 118287, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 330: HP: 741, STR: 7059, VIT: 576, SPD: 55, LUK: 1, Attack: 142080, Defense: 85167, Current HP: 741, A Avg: 1183526, D Avg: 119233, [Neural Edge[190, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 329: HP: 1064, STR: 7059, VIT: 647, SPD: 55, LUK: 1, Attack: 142080, Defense: 87565, Current HP: 1064, A Avg: 1183526, D Avg: 122590, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 328: HP: 1919, STR: 4821, VIT: 174, SPD: 59, LUK: 2, Attack: 142095, Defense: 86962, Current HP: 1919, A Avg: 1183651, D Avg: 121746, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 327: HP: 1975, STR: 4824, VIT: 896, SPD: 63, LUK: 1, Attack: 142099, Defense: 86514, Current HP: 1975, A Avg: 1183684, D Avg: 121119, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 326: HP: 1463, STR: 4825, VIT: 346, SPD: 55, LUK: 1, Attack: 142101, Defense: 84235, Current HP: 1463, A Avg: 1183701, D Avg: 117928, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 325: HP: 1558, STR: 4825, VIT: 508, SPD: 55, LUK: 1, Attack: 142101, Defense: 84397, Current HP: 1558, A Avg: 1183701, D Avg: 118155, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 324: HP: 1558, STR: 4825, VIT: 367, SPD: 55, LUK: 1, Attack: 142101, Defense: 84256, Current HP: 1558, A Avg: 1183701, D Avg: 117958, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 323: HP: 740, STR: 8857, VIT: 796, SPD: 59, LUK: 1, Attack: 142102, Defense: 88624, Current HP: 740, A Avg: 1183709, D Avg: 124073, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 322: HP: 4769, STR: 8922, VIT: 1070, SPD: 55, LUK: 1, Attack: 142102, Defense: 86298, Current HP: 4769, A Avg: 1183709, D Avg: 120817, [Spear of Regression[182, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 321: HP: 1919, STR: 2548, VIT: 796, SPD: 70, LUK: 1, Attack: 142102, Defense: 84932, Current HP: 1919, A Avg: 1183709, D Avg: 118904, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 320: HP: 1734, STR: 4827, VIT: 1149, SPD: 63, LUK: 1, Attack: 142104, Defense: 85987, Current HP: 1734, A Avg: 1183726, D Avg: 120381, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 319: HP: 1634, STR: 2572, VIT: 419, SPD: 55, LUK: 1, Attack: 142138, Defense: 85647, Current HP: 1634, A Avg: 1184009, D Avg: 119905, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 318: HP: 1729, STR: 2572, VIT: 581, SPD: 55, LUK: 1, Attack: 142138, Defense: 85809, Current HP: 1729, A Avg: 1184009, D Avg: 120132, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 317: HP: 1729, STR: 2572, VIT: 439, SPD: 55, LUK: 1, Attack: 142138, Defense: 85667, Current HP: 1729, A Avg: 1184009, D Avg: 119933, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 316: HP: 1910, STR: 4860, VIT: 779, SPD: 63, LUK: 1, Attack: 142153, Defense: 85643, Current HP: 1910, A Avg: 1184134, D Avg: 119900, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 315: HP: 1826, STR: 4860, VIT: 832, SPD: 66, LUK: 1, Attack: 142153, Defense: 85254, Current HP: 1826, A Avg: 1184134, D Avg: 119355, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 314: HP: 2109, STR: 2589, VIT: 135, SPD: 59, LUK: 1, Attack: 142163, Defense: 86923, Current HP: 2109, A Avg: 1184217, D Avg: 121692, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 313: HP: 1660, STR: 7118, VIT: 639, SPD: 55, LUK: 1, Attack: 142169, Defense: 86751, Current HP: 1660, A Avg: 1184267, D Avg: 121451, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 312: HP: 1633, STR: 4875, VIT: 589, SPD: 63, LUK: 1, Attack: 142176, Defense: 85089, Current HP: 1633, A Avg: 1184326, D Avg: 119124, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 311: HP: 1160, STR: 4884, VIT: 376, SPD: 59, LUK: 1, Attack: 142189, Defense: 84239, Current HP: 1160, A Avg: 1184434, D Avg: 117934, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 310: HP: 1333, STR: 4886, VIT: 356, SPD: 55, LUK: 1, Attack: 142192, Defense: 84362, Current HP: 1333, A Avg: 1184459, D Avg: 118106, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 309: HP: 1428, STR: 4886, VIT: 518, SPD: 55, LUK: 1, Attack: 142192, Defense: 84524, Current HP: 1428, A Avg: 1184459, D Avg: 118333, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 308: HP: 1428, STR: 4886, VIT: 377, SPD: 55, LUK: 1, Attack: 142192, Defense: 84383, Current HP: 1428, A Avg: 1184459, D Avg: 118136, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 307: HP: 931, STR: 7154, VIT: 454, SPD: 59, LUK: 1, Attack: 142223, Defense: 84479, Current HP: 931, A Avg: 1184717, D Avg: 118270, [Neural Edge[190, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 306: HP: 1083, STR: 7155, VIT: 791, SPD: 55, LUK: 1, Attack: 142224, Defense: 85785, Current HP: 1083, A Avg: 1184725, D Avg: 120098, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 305: HP: 740, STR: 7155, VIT: 204, SPD: 63, LUK: 1, Attack: 142224, Defense: 84548, Current HP: 740, A Avg: 1184725, D Avg: 118367, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 304: HP: 950, STR: 7165, VIT: 454, SPD: 55, LUK: 1, Attack: 142239, Defense: 84460, Current HP: 950, A Avg: 1184850, D Avg: 118243, [Neural Edge[190, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 303: HP: 931, STR: 7165, VIT: 3830, SPD: 55, LUK: 1, Attack: 142239, Defense: 89500, Current HP: 931, A Avg: 1184850, D Avg: 125299, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 302: HP: 4047, STR: 7005, VIT: 2739, SPD: 70, LUK: 1, Attack: 142249, Defense: 89527, Current HP: 4047, A Avg: 1184934, D Avg: 125337, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 301: HP: 1349, STR: 7174, VIT: 552, SPD: 55, LUK: 1, Attack: 142253, Defense: 84792, Current HP: 1349, A Avg: 1184967, D Avg: 118708, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 300: HP: 1910, STR: 4943, VIT: 1230, SPD: 63, LUK: 1, Attack: 142278, Defense: 88031, Current HP: 1910, A Avg: 1185175, D Avg: 123243, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 299: HP: 2926, STR: 7030, VIT: 2340, SPD: 55, LUK: 1, Attack: 142287, Defense: 87568, Current HP: 2926, A Avg: 1185250, D Avg: 122595, [Stargazer[183, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 298: HP: 1180, STR: 4966, VIT: 800, SPD: 59, LUK: 1, Attack: 142312, Defense: 85391, Current HP: 1180, A Avg: 1185458, D Avg: 119547, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 297: HP: 1520, STR: 4966, VIT: 874, SPD: 59, LUK: 1, Attack: 142312, Defense: 87792, Current HP: 1520, A Avg: 1185458, D Avg: 122908, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 296: HP: 740, STR: 7227, VIT: 204, SPD: 59, LUK: 1, Attack: 142332, Defense: 84392, Current HP: 740, A Avg: 1185625, D Avg: 118148, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 295: HP: 1083, STR: 7235, VIT: 242, SPD: 55, LUK: 1, Attack: 142344, Defense: 84131, Current HP: 1083, A Avg: 1185725, D Avg: 117783, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 294: HP: 1805, STR: 4987, VIT: 956, SPD: 63, LUK: 1, Attack: 142344, Defense: 86184, Current HP: 1805, A Avg: 1185725, D Avg: 120657, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 293: HP: 2375, STR: 7241, VIT: 651, SPD: 59, LUK: 1, Attack: 142353, Defense: 87439, Current HP: 2375, A Avg: 1185800, D Avg: 122414, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 292: HP: 5415, STR: 7037, VIT: 1502, SPD: 59, LUK: 2, Attack: 142379, Defense: 88290, Current HP: 5415, A Avg: 1186017, D Avg: 123605, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 291: HP: 2163, STR: 5017, VIT: 865, SPD: 59, LUK: 1, Attack: 142389, Defense: 86977, Current HP: 2163, A Avg: 1186100, D Avg: 121767, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 290: HP: 1102, STR: 5022, VIT: 195, SPD: 94, LUK: 1, Attack: 142396, Defense: 84539, Current HP: 1102, A Avg: 1186158, D Avg: 118354, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 289: HP: 1396, STR: 7289, VIT: 734, SPD: 55, LUK: 1, Attack: 142425, Defense: 86352, Current HP: 1396, A Avg: 1186400, D Avg: 120892, [Neural Edge[190, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 288: HP: 1189, STR: 7293, VIT: 965, SPD: 55, LUK: 1, Attack: 142431, Defense: 85803, Current HP: 1189, A Avg: 1186450, D Avg: 120124, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 287: HP: 1820, STR: 5046, VIT: 879, SPD: 66, LUK: 1, Attack: 142432, Defense: 84602, Current HP: 1820, A Avg: 1186458, D Avg: 118442, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 286: HP: 1820, STR: 5046, VIT: 879, SPD: 66, LUK: 1, Attack: 142432, Defense: 84612, Current HP: 1820, A Avg: 1186458, D Avg: 118456, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 285: HP: 1729, STR: 5046, VIT: 933, SPD: 66, LUK: 1, Attack: 142432, Defense: 84802, Current HP: 1729, A Avg: 1186458, D Avg: 118722, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 284: HP: 1729, STR: 5046, VIT: 939, SPD: 66, LUK: 1, Attack: 142432, Defense: 84743, Current HP: 1729, A Avg: 1186458, D Avg: 118640, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 283: HP: 1729, STR: 5046, VIT: 996, SPD: 66, LUK: 1, Attack: 142432, Defense: 84859, Current HP: 1729, A Avg: 1186458, D Avg: 118802, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 282: HP: 1729, STR: 5046, VIT: 1017, SPD: 66, LUK: 1, Attack: 142432, Defense: 84906, Current HP: 1729, A Avg: 1186458, D Avg: 118868, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 281: HP: 1820, STR: 5046, VIT: 1031, SPD: 66, LUK: 1, Attack: 142432, Defense: 84907, Current HP: 1820, A Avg: 1186458, D Avg: 118869, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 280: HP: 2071, STR: 5046, VIT: 1144, SPD: 66, LUK: 1, Attack: 142432, Defense: 84981, Current HP: 2071, A Avg: 1186458, D Avg: 118973, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 279: HP: 1880, STR: 5046, VIT: 960, SPD: 66, LUK: 1, Attack: 142432, Defense: 84732, Current HP: 1880, A Avg: 1186458, D Avg: 118624, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 278: HP: 1920, STR: 5046, VIT: 1031, SPD: 66, LUK: 1, Attack: 142432, Defense: 85050, Current HP: 1920, A Avg: 1186458, D Avg: 119069, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 277: HP: 1805, STR: 5046, VIT: 1007, SPD: 66, LUK: 1, Attack: 142432, Defense: 84935, Current HP: 1805, A Avg: 1186458, D Avg: 118908, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 276: HP: 2396, STR: 5046, VIT: 1253, SPD: 66, LUK: 1, Attack: 142432, Defense: 85815, Current HP: 2396, A Avg: 1186458, D Avg: 120140, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 275: HP: 2283, STR: 5046, VIT: 996, SPD: 66, LUK: 1, Attack: 142432, Defense: 84924, Current HP: 2283, A Avg: 1186458, D Avg: 118893, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 274: HP: 1820, STR: 5046, VIT: 1684, SPD: 66, LUK: 1, Attack: 142432, Defense: 88472, Current HP: 1820, A Avg: 1186458, D Avg: 123860, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Black Box[323, 0, 0, 0]]
