Rank 1000: HP: 440, STR: 602605, VIT: 257, SPD: 7, LUK: 1, Attack: 1031909, Defense: 83980, Current HP: 440, A Avg: 8595801, D Avg: 117571, [Impulse[166, 230, 230, 230], Pot Lid[201, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 386: HP: 376, STR: 615590, VIT: 139, SPD: 7, LUK: 1, Attack: 1051695, Defense: 84639, Current HP: 376, A Avg: 8760619, D Avg: 118494, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 385: HP: 376, STR: 615590, VIT: 139, SPD: 7, LUK: 1, Attack: 1051695, Defense: 84639, Current HP: 376, A Avg: 8760619, D Avg: 118494, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 384: HP: 376, STR: 615590, VIT: 139, SPD: 7, LUK: 1, Attack: 1051695, Defense: 84639, Current HP: 376, A Avg: 8760619, D Avg: 118494, [Zodiac[184, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 383: HP: 988, STR: 615907, VIT: 796, SPD: 7, LUK: 1, Attack: 1051862, Defense: 88364, Current HP: 988, A Avg: 8762010, D Avg: 123709, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 382: HP: 988, STR: 615907, VIT: 796, SPD: 7, LUK: 1, Attack: 1051862, Defense: 88364, Current HP: 988, A Avg: 8762010, D Avg: 123709, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 381: HP: 988, STR: 615907, VIT: 796, SPD: 7, LUK: 1, Attack: 1051862, Defense: 88364, Current HP: 988, A Avg: 8762010, D Avg: 123709, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 380: HP: 988, STR: 615907, VIT: 796, SPD: 7, LUK: 1, Attack: 1051862, Defense: 88364, Current HP: 988, A Avg: 8762010, D Avg: 123709, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 379: HP: 988, STR: 615907, VIT: 796, SPD: 7, LUK: 1, Attack: 1051862, Defense: 88364, Current HP: 988, A Avg: 8762010, D Avg: 123709, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 378: HP: 402, STR: 615710, VIT: 149, SPD: 7, LUK: 1, Attack: 1051875, Defense: 84155, Current HP: 402, A Avg: 8762118, D Avg: 117816, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 377: HP: 402, STR: 615710, VIT: 149, SPD: 7, LUK: 1, Attack: 1051875, Defense: 84155, Current HP: 402, A Avg: 8762118, D Avg: 117816, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 376: HP: 402, STR: 615710, VIT: 149, SPD: 7, LUK: 1, Attack: 1051875, Defense: 84155, Current HP: 402, A Avg: 8762118, D Avg: 117816, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 375: HP: 402, STR: 615710, VIT: 149, SPD: 7, LUK: 1, Attack: 1051875, Defense: 84155, Current HP: 402, A Avg: 8762118, D Avg: 117816, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 374: HP: 402, STR: 615710, VIT: 149, SPD: 7, LUK: 1, Attack: 1051875, Defense: 84155, Current HP: 402, A Avg: 8762118, D Avg: 117816, [Zodiac[184, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 373: HP: 342, STR: 615724, VIT: 130, SPD: 7, LUK: 1, Attack: 1051896, Defense: 83993, Current HP: 342, A Avg: 8762293, D Avg: 117590, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 372: HP: 342, STR: 615724, VIT: 130, SPD: 7, LUK: 1, Attack: 1051896, Defense: 83993, Current HP: 342, A Avg: 8762293, D Avg: 117590, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 371: HP: 342, STR: 615724, VIT: 130, SPD: 7, LUK: 1, Attack: 1051896, Defense: 83993, Current HP: 342, A Avg: 8762293, D Avg: 117590, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 370: HP: 342, STR: 615724, VIT: 130, SPD: 7, LUK: 1, Attack: 1051896, Defense: 83993, Current HP: 342, A Avg: 8762293, D Avg: 117590, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 369: HP: 342, STR: 615724, VIT: 130, SPD: 7, LUK: 1, Attack: 1051896, Defense: 83993, Current HP: 342, A Avg: 8762293, D Avg: 117590, [Zodiac[184, 230, 230, 230], Small Sword[218, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 368: HP: 418, STR: 615936, VIT: 257, SPD: 7, LUK: 1, Attack: 1051905, Defense: 84445, Current HP: 418, A Avg: 8762368, D Avg: 118222, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 367: HP: 418, STR: 615936, VIT: 257, SPD: 7, LUK: 1, Attack: 1051905, Defense: 84445, Current HP: 418, A Avg: 8762368, D Avg: 118222, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 366: HP: 418, STR: 615936, VIT: 257, SPD: 7, LUK: 1, Attack: 1051905, Defense: 84445, Current HP: 418, A Avg: 8762368, D Avg: 118222, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 365: HP: 418, STR: 615936, VIT: 257, SPD: 7, LUK: 1, Attack: 1051905, Defense: 84445, Current HP: 418, A Avg: 8762368, D Avg: 118222, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 364: HP: 418, STR: 615936, VIT: 257, SPD: 7, LUK: 1, Attack: 1051905, Defense: 84445, Current HP: 418, A Avg: 8762368, D Avg: 118222, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 363: HP: 418, STR: 615763, VIT: 139, SPD: 7, LUK: 1, Attack: 1051954, Defense: 84028, Current HP: 418, A Avg: 8762776, D Avg: 117639, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 362: HP: 418, STR: 615763, VIT: 139, SPD: 7, LUK: 1, Attack: 1051954, Defense: 84028, Current HP: 418, A Avg: 8762776, D Avg: 117639, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 361: HP: 418, STR: 615763, VIT: 139, SPD: 7, LUK: 1, Attack: 1051954, Defense: 84028, Current HP: 418, A Avg: 8762776, D Avg: 117639, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 360: HP: 418, STR: 615763, VIT: 139, SPD: 7, LUK: 1, Attack: 1051954, Defense: 84028, Current HP: 418, A Avg: 8762776, D Avg: 117639, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 359: HP: 418, STR: 615763, VIT: 139, SPD: 7, LUK: 1, Attack: 1051954, Defense: 84028, Current HP: 418, A Avg: 8762776, D Avg: 117639, [Zodiac[184, 230, 230, 230], Small Lion[219, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 358: HP: 494, STR: 616099, VIT: 315, SPD: 7, LUK: 1, Attack: 1052150, Defense: 85543, Current HP: 494, A Avg: 8764409, D Avg: 119760, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 357: HP: 494, STR: 616099, VIT: 315, SPD: 7, LUK: 1, Attack: 1052150, Defense: 85543, Current HP: 494, A Avg: 8764409, D Avg: 119760, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 356: HP: 494, STR: 616099, VIT: 315, SPD: 7, LUK: 1, Attack: 1052150, Defense: 85543, Current HP: 494, A Avg: 8764409, D Avg: 119760, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 355: HP: 494, STR: 616099, VIT: 315, SPD: 7, LUK: 1, Attack: 1052150, Defense: 85543, Current HP: 494, A Avg: 8764409, D Avg: 119760, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 354: HP: 494, STR: 616099, VIT: 315, SPD: 7, LUK: 1, Attack: 1052150, Defense: 85543, Current HP: 494, A Avg: 8764409, D Avg: 119760, [Impulse[166, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 353: HP: 893, STR: 616003, VIT: 651, SPD: 7, LUK: 1, Attack: 1052314, Defense: 88219, Current HP: 893, A Avg: 8765775, D Avg: 123506, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 352: HP: 893, STR: 616003, VIT: 651, SPD: 7, LUK: 1, Attack: 1052314, Defense: 88219, Current HP: 893, A Avg: 8765775, D Avg: 123506, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 351: HP: 893, STR: 616003, VIT: 651, SPD: 7, LUK: 1, Attack: 1052314, Defense: 88219, Current HP: 893, A Avg: 8765775, D Avg: 123506, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 350: HP: 893, STR: 616003, VIT: 651, SPD: 7, LUK: 1, Attack: 1052314, Defense: 88219, Current HP: 893, A Avg: 8765775, D Avg: 123506, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 349: HP: 893, STR: 616003, VIT: 651, SPD: 7, LUK: 1, Attack: 1052314, Defense: 88219, Current HP: 893, A Avg: 8765775, D Avg: 123506, [Zodiac[184, 230, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 348: HP: 323, STR: 616032, VIT: 112, SPD: 7, LUK: 1, Attack: 1052358, Defense: 84300, Current HP: 323, A Avg: 8766142, D Avg: 118019, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 347: HP: 323, STR: 616032, VIT: 112, SPD: 7, LUK: 1, Attack: 1052358, Defense: 84300, Current HP: 323, A Avg: 8766142, D Avg: 118019, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 346: HP: 323, STR: 616032, VIT: 112, SPD: 7, LUK: 1, Attack: 1052358, Defense: 84300, Current HP: 323, A Avg: 8766142, D Avg: 118019, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 345: HP: 323, STR: 616032, VIT: 112, SPD: 7, LUK: 1, Attack: 1052358, Defense: 84300, Current HP: 323, A Avg: 8766142, D Avg: 118019, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 344: HP: 323, STR: 616032, VIT: 112, SPD: 7, LUK: 1, Attack: 1052358, Defense: 84300, Current HP: 323, A Avg: 8766142, D Avg: 118019, [Zodiac[184, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 343: HP: 399, STR: 616195, VIT: 170, SPD: 7, LUK: 1, Attack: 1052602, Defense: 85398, Current HP: 399, A Avg: 8768174, D Avg: 119557, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 342: HP: 399, STR: 616195, VIT: 170, SPD: 7, LUK: 1, Attack: 1052602, Defense: 85398, Current HP: 399, A Avg: 8768174, D Avg: 119557, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 341: HP: 399, STR: 616195, VIT: 170, SPD: 7, LUK: 1, Attack: 1052602, Defense: 85398, Current HP: 399, A Avg: 8768174, D Avg: 119557, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 340: HP: 399, STR: 616195, VIT: 170, SPD: 7, LUK: 1, Attack: 1052602, Defense: 85398, Current HP: 399, A Avg: 8768174, D Avg: 119557, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 339: HP: 399, STR: 616195, VIT: 170, SPD: 7, LUK: 1, Attack: 1052602, Defense: 85398, Current HP: 399, A Avg: 8768174, D Avg: 119557, [Zodiac[184, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 338: HP: 228, STR: 616963, VIT: 186, SPD: 7, LUK: 1, Attack: 1052627, Defense: 88014, Current HP: 228, A Avg: 8768382, D Avg: 123219, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 337: HP: 228, STR: 616963, VIT: 186, SPD: 7, LUK: 1, Attack: 1052627, Defense: 88014, Current HP: 228, A Avg: 8768382, D Avg: 123219, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 336: HP: 228, STR: 616963, VIT: 186, SPD: 7, LUK: 1, Attack: 1052627, Defense: 88014, Current HP: 228, A Avg: 8768382, D Avg: 123219, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 335: HP: 228, STR: 616963, VIT: 186, SPD: 7, LUK: 1, Attack: 1052627, Defense: 88014, Current HP: 228, A Avg: 8768382, D Avg: 123219, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 334: HP: 228, STR: 616963, VIT: 186, SPD: 7, LUK: 1, Attack: 1052627, Defense: 88014, Current HP: 228, A Avg: 8768382, D Avg: 123219, [Pulse Knife[165, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 333: HP: 418, STR: 617059, VIT: 257, SPD: 7, LUK: 1, Attack: 1053590, Defense: 88085, Current HP: 418, A Avg: 8776404, D Avg: 123318, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 332: HP: 418, STR: 617059, VIT: 257, SPD: 7, LUK: 1, Attack: 1053590, Defense: 88085, Current HP: 418, A Avg: 8776404, D Avg: 123318, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 331: HP: 418, STR: 617059, VIT: 257, SPD: 7, LUK: 1, Attack: 1053590, Defense: 88085, Current HP: 418, A Avg: 8776404, D Avg: 123318, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 330: HP: 418, STR: 617059, VIT: 257, SPD: 7, LUK: 1, Attack: 1053590, Defense: 88085, Current HP: 418, A Avg: 8776404, D Avg: 123318, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 329: HP: 418, STR: 617059, VIT: 257, SPD: 7, LUK: 1, Attack: 1053590, Defense: 88085, Current HP: 418, A Avg: 8776404, D Avg: 123318, [Impulse[166, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 328: HP: 323, STR: 617155, VIT: 112, SPD: 7, LUK: 1, Attack: 1054042, Defense: 87940, Current HP: 323, A Avg: 8780169, D Avg: 123115, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 327: HP: 323, STR: 617155, VIT: 112, SPD: 7, LUK: 1, Attack: 1054042, Defense: 87940, Current HP: 323, A Avg: 8780169, D Avg: 123115, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 326: HP: 323, STR: 617155, VIT: 112, SPD: 7, LUK: 1, Attack: 1054042, Defense: 87940, Current HP: 323, A Avg: 8780169, D Avg: 123115, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 325: HP: 323, STR: 617155, VIT: 112, SPD: 7, LUK: 1, Attack: 1054042, Defense: 87940, Current HP: 323, A Avg: 8780169, D Avg: 123115, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 324: HP: 323, STR: 617155, VIT: 112, SPD: 7, LUK: 1, Attack: 1054042, Defense: 87940, Current HP: 323, A Avg: 8780169, D Avg: 123115, [Zodiac[184, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 323: HP: 513, STR: 620102, VIT: 112, SPD: 7, LUK: 1, Attack: 1065016, Defense: 87940, Current HP: 513, A Avg: 8871583, D Avg: 123115, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 322: HP: 513, STR: 620102, VIT: 112, SPD: 7, LUK: 1, Attack: 1065016, Defense: 87940, Current HP: 513, A Avg: 8871583, D Avg: 123115, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 321: HP: 513, STR: 620102, VIT: 112, SPD: 7, LUK: 1, Attack: 1065016, Defense: 87940, Current HP: 513, A Avg: 8871583, D Avg: 123115, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 320: HP: 513, STR: 620102, VIT: 112, SPD: 7, LUK: 1, Attack: 1065016, Defense: 87940, Current HP: 513, A Avg: 8871583, D Avg: 123115, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 319: HP: 513, STR: 620102, VIT: 112, SPD: 7, LUK: 1, Attack: 1065016, Defense: 87940, Current HP: 513, A Avg: 8871583, D Avg: 123115, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 318: HP: 326, STR: 633749, VIT: 82, SPD: 7, LUK: 1, Attack: 1076213, Defense: 84010, Current HP: 326, A Avg: 8964854, D Avg: 117613, [Wooden Stick[101, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 317: HP: 326, STR: 633749, VIT: 82, SPD: 7, LUK: 1, Attack: 1076271, Defense: 84010, Current HP: 326, A Avg: 8965337, D Avg: 117613, [Club[102, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 316: HP: 240, STR: 633749, VIT: 70, SPD: 7, LUK: 1, Attack: 1076275, Defense: 83803, Current HP: 240, A Avg: 8965370, D Avg: 117324, [Decorative Swords[109, 230, 230, 230], High Pot Lid[202, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 315: HP: 133, STR: 633784, VIT: 60, SPD: 7, LUK: 1, Attack: 1076334, Defense: 83923, Current HP: 133, A Avg: 8965862, D Avg: 117492, [Wasp Knife[105, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 314: HP: 716, STR: 633806, VIT: 517, SPD: 7, LUK: 1, Attack: 1076433, Defense: 87305, Current HP: 716, A Avg: 8966686, D Avg: 122226, [Hand Axe[140, 230, 230, 230], Golem Shield[245, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 313: HP: 660, STR: 633806, VIT: 518, SPD: 7, LUK: 1, Attack: 1076542, Defense: 87553, Current HP: 660, A Avg: 8967594, D Avg: 122574, [Iron Lumps[108, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 312: HP: 336, STR: 633767, VIT: 82, SPD: 7, LUK: 1, Attack: 1076640, Defense: 84010, Current HP: 336, A Avg: 8968411, D Avg: 117613, [Sword of Wood[124, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 311: HP: 1254, STR: 633859, VIT: 95, SPD: 7, LUK: 1, Attack: 1076700, Defense: 86012, Current HP: 1254, A Avg: 8968910, D Avg: 120416, [Rusty Knife[156, 230, 230, 230], Frying Pan[231, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 310: HP: 313, STR: 633806, VIT: 93, SPD: 7, LUK: 1, Attack: 1076708, Defense: 84021, Current HP: 313, A Avg: 8968977, D Avg: 117629, [Greatsword[127, 230, 230, 230], Tower Shield[213, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 309: HP: 660, STR: 633824, VIT: 518, SPD: 7, LUK: 1, Attack: 1076745, Defense: 87553, Current HP: 660, A Avg: 8969285, D Avg: 122574, [Great Iron Mass[122, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 308: HP: 560, STR: 634075, VIT: 244, SPD: 7, LUK: 1, Attack: 1076848, Defense: 86356, Current HP: 560, A Avg: 8970143, D Avg: 120898, [Stun Knuckle[106, 230, 230, 230], Goblin Hand[250, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 307: HP: 391, STR: 633855, VIT: 137, SPD: 7, LUK: 1, Attack: 1076947, Defense: 84065, Current HP: 391, A Avg: 8970968, D Avg: 117690, [Dragon Killer[139, 230, 230, 230], Tower Shield[213, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 306: HP: 240, STR: 633850, VIT: 70, SPD: 7, LUK: 1, Attack: 1076959, Defense: 83793, Current HP: 240, A Avg: 8971068, D Avg: 117310, [Pinpoint[112, 230, 230, 230], Pot Lid[201, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 305: HP: 240, STR: 633850, VIT: 70, SPD: 7, LUK: 1, Attack: 1076959, Defense: 83803, Current HP: 240, A Avg: 8971068, D Avg: 117324, [Pinpoint[112, 230, 230, 230], High Pot Lid[202, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 304: HP: 228, STR: 633850, VIT: 84, SPD: 7, LUK: 1, Attack: 1076959, Defense: 83953, Current HP: 228, A Avg: 8971068, D Avg: 117534, [Pinpoint[112, 230, 230, 230], Wooden Shield[203, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 303: HP: 228, STR: 633850, VIT: 91, SPD: 7, LUK: 1, Attack: 1076959, Defense: 83895, Current HP: 228, A Avg: 8971068, D Avg: 117452, [Pinpoint[112, 230, 230, 230], Iron Shield[204, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 302: HP: 228, STR: 633850, VIT: 82, SPD: 7, LUK: 1, Attack: 1076959, Defense: 83945, Current HP: 228, A Avg: 8971068, D Avg: 117522, [Pinpoint[112, 230, 230, 230], Titanium Shield[205, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 301: HP: 228, STR: 633850, VIT: 104, SPD: 7, LUK: 1, Attack: 1076959, Defense: 83993, Current HP: 228, A Avg: 8971068, D Avg: 117590, [Pinpoint[112, 230, 230, 230], Large iron Shield[206, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 300: HP: 240, STR: 633850, VIT: 97, SPD: 7, LUK: 1, Attack: 1076959, Defense: 83973, Current HP: 240, A Avg: 8971068, D Avg: 117562, [Pinpoint[112, 230, 230, 230], Magic Shield[207, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 299: HP: 285, STR: 633850, VIT: 100, SPD: 7, LUK: 1, Attack: 1076959, Defense: 83937, Current HP: 285, A Avg: 8971068, D Avg: 117511, [Pinpoint[112, 230, 230, 230], Emerald Shield[209, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 298: HP: 300, STR: 633850, VIT: 89, SPD: 7, LUK: 1, Attack: 1076959, Defense: 83861, Current HP: 300, A Avg: 8971068, D Avg: 117405, [Pinpoint[112, 230, 230, 230], Clear Shield[211, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 297: HP: 340, STR: 633850, VIT: 97, SPD: 7, LUK: 1, Attack: 1076959, Defense: 84116, Current HP: 340, A Avg: 8971068, D Avg: 117762, [Pinpoint[112, 230, 230, 230], Prism Shield[212, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
